https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CELR,Volume USDT,tradecount
1661644800000,2022-08-28 00:00:00,CELR/USDT,0.01810000,0.01831000,0.01705000,0.01716000,82041172.90000000,1467152.85823100,7443
1661558400000,2022-08-27 00:00:00,CELR/USDT,0.01773000,0.01846000,0.01767000,0.01810000,101252719.80000000,1834498.48433800,8405
1661472000000,2022-08-26 00:00:00,CELR/USDT,0.02007000,0.02019000,0.01750000,0.01776000,166508452.30000000,3141442.56719800,16249
1661385600000,2022-08-25 00:00:00,CELR/USDT,0.01978000,0.02079000,0.01976000,0.02009000,92874662.40000000,1877961.70256500,9755
1661299200000,2022-08-24 00:00:00,CELR/USDT,0.01977000,0.02042000,0.01917000,0.01977000,121327099.10000000,2406098.25976200,10775
1661212800000,2022-08-23 00:00:00,CELR/USDT,0.01920000,0.01997000,0.01871000,0.01976000,105643400.80000000,2061245.02822700,10141
1661126400000,2022-08-22 00:00:00,CELR/USDT,0.02014000,0.02019000,0.01837000,0.01921000,139614233.60000000,2658370.69833700,11827
1661040000000,2022-08-21 00:00:00,CELR/USDT,0.01945000,0.02044000,0.01936000,0.02013000,121320825.80000000,2416352.28577900,11842
1660953600000,2022-08-20 00:00:00,CELR/USDT,0.01969000,0.02046000,0.01878000,0.01946000,180868946.80000000,3575008.52104400,15609
1660867200000,2022-08-19 00:00:00,CELR/USDT,0.02109000,0.02146000,0.01924000,0.01969000,363802824.40000000,7328916.59388400,31732
1660780800000,2022-08-18 00:00:00,CELR/USDT,0.02285000,0.02373000,0.02070000,0.02109000,263031822.90000000,5970871.25353900,22485
1660694400000,2022-08-17 00:00:00,CELR/USDT,0.02515000,0.02571000,0.02207000,0.02283000,307390785.00000000,7335018.22724400,27579
1660608000000,2022-08-16 00:00:00,CELR/USDT,0.02462000,0.02597000,0.02436000,0.02515000,368725792.80000000,9282150.36527000,29950
1660521600000,2022-08-15 00:00:00,CELR/USDT,0.02723000,0.02795000,0.02415000,0.02464000,646856918.40000000,16902482.31981000,52010
1660435200000,2022-08-14 00:00:00,CELR/USDT,0.02578000,0.02799000,0.02550000,0.02723000,322007212.80000000,8649747.23740000,29637
1660348800000,2022-08-13 00:00:00,CELR/USDT,0.02681000,0.02704000,0.02554000,0.02576000,175999635.30000000,4602533.97813200,17023
1660262400000,2022-08-12 00:00:00,CELR/USDT,0.02620000,0.02748000,0.02546000,0.02681000,420418087.60000000,11134846.79543900,35642
1660176000000,2022-08-11 00:00:00,CELR/USDT,0.02479000,0.02744000,0.02405000,0.02619000,595325293.50000000,15089011.81183500,48522
1660089600000,2022-08-10 00:00:00,CELR/USDT,0.02212000,0.02611000,0.02137000,0.02478000,339915535.80000000,8114398.46488200,29045
1660003200000,2022-08-09 00:00:00,CELR/USDT,0.02327000,0.02406000,0.02155000,0.02212000,207543429.30000000,4717053.74292100,20730
1659916800000,2022-08-08 00:00:00,CELR/USDT,0.02241000,0.02374000,0.02230000,0.02328000,175793914.50000000,4075979.28031900,14291
1659830400000,2022-08-07 00:00:00,CELR/USDT,0.02217000,0.02318000,0.02169000,0.02242000,146136137.60000000,3296693.73079000,12751
1659744000000,2022-08-06 00:00:00,CELR/USDT,0.02243000,0.02285000,0.02193000,0.02217000,115081536.60000000,2581451.27813700,10335
1659657600000,2022-08-05 00:00:00,CELR/USDT,0.02214000,0.02372000,0.02165000,0.02244000,336056763.70000000,7621041.79877500,30164
1659571200000,2022-08-04 00:00:00,CELR/USDT,0.02031000,0.02236000,0.02029000,0.02213000,281654354.60000000,5980541.00753900,21732
1659484800000,2022-08-03 00:00:00,CELR/USDT,0.02016000,0.02126000,0.01934000,0.02030000,231191869.90000000,4755119.59477000,18209
1659398400000,2022-08-02 00:00:00,CELR/USDT,0.02335000,0.02341000,0.01951000,0.02015000,416325036.40000000,8662382.31086900,33909
1659312000000,2022-08-01 00:00:00,CELR/USDT,0.02045000,0.02339000,0.02011000,0.02337000,417779943.30000000,9024466.38002900,33538
1659225600000,2022-07-31 00:00:00,CELR/USDT,0.02048000,0.02198000,0.02009000,0.02050000,333806261.40000000,6997532.01765400,23001
1659139200000,2022-07-30 00:00:00,CELR/USDT,0.02007000,0.02240000,0.01965000,0.02049000,402433029.00000000,8382894.01589300,28912
1659052800000,2022-07-29 00:00:00,CELR/USDT,0.01952000,0.02074000,0.01910000,0.02005000,383373588.20000000,7647660.14071200,27436
1658966400000,2022-07-28 00:00:00,CELR/USDT,0.01809000,0.01978000,0.01751000,0.01952000,334042163.90000000,6207935.62538100,20763
1658880000000,2022-07-27 00:00:00,CELR/USDT,0.01659000,0.01812000,0.01620000,0.01812000,356206101.30000000,6037809.82591300,18769
1658793600000,2022-07-26 00:00:00,CELR/USDT,0.01707000,0.01769000,0.01596000,0.01661000,303838729.80000000,5075987.81307000,18696
1658707200000,2022-07-25 00:00:00,CELR/USDT,0.01910000,0.02084000,0.01703000,0.01703000,809593109.00000000,15324735.55134100,47719
1658620800000,2022-07-24 00:00:00,CELR/USDT,0.01785000,0.01966000,0.01765000,0.01909000,356820269.40000000,6783475.83562200,22846
1658534400000,2022-07-23 00:00:00,CELR/USDT,0.01706000,0.01819000,0.01700000,0.01787000,179029198.70000000,3145806.42584700,13099
1658448000000,2022-07-22 00:00:00,CELR/USDT,0.01790000,0.01841000,0.01682000,0.01708000,214370744.00000000,3806453.59754000,14802
1658361600000,2022-07-21 00:00:00,CELR/USDT,0.01768000,0.01812000,0.01694000,0.01790000,169866064.80000000,2985970.76371300,12960
1658275200000,2022-07-20 00:00:00,CELR/USDT,0.01912000,0.01998000,0.01741000,0.01768000,300766191.80000000,5670971.81489700,21300
1658188800000,2022-07-19 00:00:00,CELR/USDT,0.01884000,0.02000000,0.01821000,0.01906000,291225300.00000000,5568163.03987200,21854
1658102400000,2022-07-18 00:00:00,CELR/USDT,0.01696000,0.01935000,0.01693000,0.01883000,361014896.20000000,6615848.46373700,22130
1658016000000,2022-07-17 00:00:00,CELR/USDT,0.01732000,0.01795000,0.01669000,0.01696000,192463524.20000000,3314603.56226700,11574
1657929600000,2022-07-16 00:00:00,CELR/USDT,0.01634000,0.01780000,0.01616000,0.01731000,198759385.40000000,3363282.28766400,10882
1657843200000,2022-07-15 00:00:00,CELR/USDT,0.01611000,0.01905000,0.01587000,0.01633000,777664465.90000000,13385147.57506900,43395
1657756800000,2022-07-14 00:00:00,CELR/USDT,0.01530000,0.01620000,0.01473000,0.01612000,185519133.60000000,2857744.10987600,10281
1657670400000,2022-07-13 00:00:00,CELR/USDT,0.01447000,0.01533000,0.01391000,0.01531000,209547707.70000000,3062775.05009200,12125
1657584000000,2022-07-12 00:00:00,CELR/USDT,0.01471000,0.01525000,0.01430000,0.01448000,164254462.40000000,2436308.56298000,9202
1657497600000,2022-07-11 00:00:00,CELR/USDT,0.01636000,0.01636000,0.01454000,0.01472000,128090922.90000000,1982811.63611400,9572
1657411200000,2022-07-10 00:00:00,CELR/USDT,0.01706000,0.01724000,0.01602000,0.01634000,130514339.20000000,2161934.08229800,9581
1657324800000,2022-07-09 00:00:00,CELR/USDT,0.01688000,0.01793000,0.01688000,0.01706000,279799100.00000000,4838748.53557500,16538
1657238400000,2022-07-08 00:00:00,CELR/USDT,0.01667000,0.01735000,0.01605000,0.01692000,218889481.90000000,3662227.95761600,13391
1657152000000,2022-07-07 00:00:00,CELR/USDT,0.01554000,0.01714000,0.01553000,0.01667000,281862143.00000000,4604024.65617300,15805
1657065600000,2022-07-06 00:00:00,CELR/USDT,0.01497000,0.01581000,0.01478000,0.01554000,171917583.70000000,2637316.22827600,11382
1656979200000,2022-07-05 00:00:00,CELR/USDT,0.01542000,0.01655000,0.01456000,0.01498000,298276427.20000000,4603859.12187000,16801
1656892800000,2022-07-04 00:00:00,CELR/USDT,0.01453000,0.01554000,0.01401000,0.01540000,256589526.80000000,3804212.77983100,13933
1656806400000,2022-07-03 00:00:00,CELR/USDT,0.01457000,0.01475000,0.01410000,0.01452000,100244008.40000000,1440852.82353400,8861
1656720000000,2022-07-02 00:00:00,CELR/USDT,0.01453000,0.01488000,0.01403000,0.01459000,211751269.20000000,3046254.96520600,13244
1656633600000,2022-07-01 00:00:00,CELR/USDT,0.01487000,0.01543000,0.01423000,0.01453000,217170164.70000000,3195973.48324200,14324
1656547200000,2022-06-30 00:00:00,CELR/USDT,0.01546000,0.01559000,0.01385000,0.01486000,188631532.60000000,2748335.58906900,13821
1656460800000,2022-06-29 00:00:00,CELR/USDT,0.01564000,0.01608000,0.01508000,0.01543000,235187255.80000000,3670189.30422100,18791
1656374400000,2022-06-28 00:00:00,CELR/USDT,0.01719000,0.01761000,0.01555000,0.01563000,246467003.10000000,4109552.84393300,19262
1656288000000,2022-06-27 00:00:00,CELR/USDT,0.01711000,0.01861000,0.01689000,0.01715000,196005854.00000000,3471387.28763900,17690
1656201600000,2022-06-26 00:00:00,CELR/USDT,0.01881000,0.01957000,0.01703000,0.01713000,286209477.90000000,5325912.11871000,22172
1656115200000,2022-06-25 00:00:00,CELR/USDT,0.01850000,0.01927000,0.01757000,0.01880000,431254913.80000000,7964218.09546100,30675
1656028800000,2022-06-24 00:00:00,CELR/USDT,0.01653000,0.02543000,0.01642000,0.01850000,1528311590.50000000,31014716.98026500,121379
1655942400000,2022-06-23 00:00:00,CELR/USDT,0.01503000,0.01688000,0.01499000,0.01651000,195625162.40000000,3100573.88998300,14115
1655856000000,2022-06-22 00:00:00,CELR/USDT,0.01552000,0.01647000,0.01470000,0.01503000,260002075.20000000,4016808.37873100,18449
1655769600000,2022-06-21 00:00:00,CELR/USDT,0.01456000,0.01630000,0.01424000,0.01550000,202701905.80000000,3143125.12119700,15568
1655683200000,2022-06-20 00:00:00,CELR/USDT,0.01410000,0.01489000,0.01344000,0.01454000,168187647.40000000,2378166.36329800,12939
1655596800000,2022-06-19 00:00:00,CELR/USDT,0.01250000,0.01454000,0.01203000,0.01410000,300158921.60000000,4011680.98084800,20286
1655510400000,2022-06-18 00:00:00,CELR/USDT,0.01331000,0.01359000,0.01131000,0.01249000,304344144.60000000,3724009.64384000,19907
1655424000000,2022-06-17 00:00:00,CELR/USDT,0.01265000,0.01387000,0.01250000,0.01332000,187074432.00000000,2492430.92036400,11198
1655337600000,2022-06-16 00:00:00,CELR/USDT,0.01405000,0.01435000,0.01226000,0.01265000,217011673.20000000,2825909.21276700,14987
1655251200000,2022-06-15 00:00:00,CELR/USDT,0.01285000,0.01408000,0.01159000,0.01405000,455381865.70000000,5769928.43072300,30821
1655164800000,2022-06-14 00:00:00,CELR/USDT,0.01263000,0.01342000,0.01149000,0.01287000,359640262.90000000,4536782.80760500,21831
1655078400000,2022-06-13 00:00:00,CELR/USDT,0.01365000,0.01393000,0.01164000,0.01264000,531390415.90000000,6663697.95762100,34102
1654992000000,2022-06-12 00:00:00,CELR/USDT,0.01499000,0.01510000,0.01325000,0.01367000,357923684.00000000,5068206.13990400,28665
1654905600000,2022-06-11 00:00:00,CELR/USDT,0.01644000,0.01701000,0.01456000,0.01498000,217083486.60000000,3403855.77514000,18678
1654819200000,2022-06-10 00:00:00,CELR/USDT,0.01799000,0.01808000,0.01599000,0.01645000,230070223.30000000,3923595.41740400,21299
1654732800000,2022-06-09 00:00:00,CELR/USDT,0.01779000,0.01852000,0.01725000,0.01800000,188362540.30000000,3378968.90611000,16668
1654646400000,2022-06-08 00:00:00,CELR/USDT,0.01844000,0.01916000,0.01764000,0.01779000,189652193.70000000,3482459.28178300,21459
1654560000000,2022-06-07 00:00:00,CELR/USDT,0.01918000,0.01928000,0.01759000,0.01844000,289242063.20000000,5281422.42626400,25243
1654473600000,2022-06-06 00:00:00,CELR/USDT,0.01792000,0.02021000,0.01792000,0.01918000,308876560.30000000,5995029.57829100,25318
1654387200000,2022-06-05 00:00:00,CELR/USDT,0.01820000,0.01849000,0.01767000,0.01792000,143503248.60000000,2594504.36630900,12518
1654300800000,2022-06-04 00:00:00,CELR/USDT,0.01761000,0.01829000,0.01707000,0.01821000,137598675.20000000,2434721.44277800,11271
1654214400000,2022-06-03 00:00:00,CELR/USDT,0.01859000,0.01902000,0.01719000,0.01757000,243344734.40000000,4364929.34792000,22992
1654128000000,2022-06-02 00:00:00,CELR/USDT,0.01759000,0.01876000,0.01694000,0.01858000,524027999.40000000,9252822.47806900,38924
1654041600000,2022-06-01 00:00:00,CELR/USDT,0.01930000,0.02195000,0.01719000,0.01760000,1072498201.80000000,20792639.24361900,83602
1653955200000,2022-05-31 00:00:00,CELR/USDT,0.01933000,0.01973000,0.01811000,0.01928000,482366350.10000000,9136443.21694800,37080
1653868800000,2022-05-30 00:00:00,CELR/USDT,0.01703000,0.01953000,0.01672000,0.01933000,577212680.00000000,10557225.14764400,41498
1653782400000,2022-05-29 00:00:00,CELR/USDT,0.01658000,0.01706000,0.01573000,0.01702000,322045322.30000000,5307017.14893000,20196
1653696000000,2022-05-28 00:00:00,CELR/USDT,0.01629000,0.01718000,0.01579000,0.01656000,321922812.80000000,5312244.45256900,18695
1653609600000,2022-05-27 00:00:00,CELR/USDT,0.01682000,0.01712000,0.01572000,0.01624000,540108308.20000000,8831808.61881800,36028
1653523200000,2022-05-26 00:00:00,CELR/USDT,0.01813000,0.01848000,0.01553000,0.01682000,562463530.20000000,9484022.90773300,40036
1653436800000,2022-05-25 00:00:00,CELR/USDT,0.01860000,0.01890000,0.01767000,0.01812000,424773010.10000000,7768243.16246700,31180
1653350400000,2022-05-24 00:00:00,CELR/USDT,0.01837000,0.01905000,0.01724000,0.01862000,566325417.50000000,10342585.23165300,41565
1653264000000,2022-05-23 00:00:00,CELR/USDT,0.02034000,0.02065000,0.01792000,0.01836000,529008046.70000000,10348295.29341900,41914
1653177600000,2022-05-22 00:00:00,CELR/USDT,0.01844000,0.02087000,0.01809000,0.02035000,626659290.50000000,12251990.99972800,41667
1653091200000,2022-05-21 00:00:00,CELR/USDT,0.01740000,0.01914000,0.01710000,0.01844000,461010149.60000000,8344007.38003100,28017
1653004800000,2022-05-20 00:00:00,CELR/USDT,0.01794000,0.01900000,0.01682000,0.01739000,530418631.40000000,9521017.03231200,39145
1652918400000,2022-05-19 00:00:00,CELR/USDT,0.01618000,0.01820000,0.01537000,0.01792000,571944248.40000000,9558290.76878800,34522
1652832000000,2022-05-18 00:00:00,CELR/USDT,0.01836000,0.01932000,0.01592000,0.01618000,426775753.30000000,7296739.73122000,30416
1652745600000,2022-05-17 00:00:00,CELR/USDT,0.01690000,0.01874000,0.01673000,0.01836000,291198505.70000000,5175717.19651000,26220
1652659200000,2022-05-16 00:00:00,CELR/USDT,0.01863000,0.01864000,0.01612000,0.01688000,368340156.80000000,6256144.79790900,36319
1652572800000,2022-05-15 00:00:00,CELR/USDT,0.01799000,0.01869000,0.01671000,0.01864000,414933590.80000000,7371943.67204200,34158
1652486400000,2022-05-14 00:00:00,CELR/USDT,0.01629000,0.01807000,0.01504000,0.01798000,486969472.60000000,8057742.54020300,46423
1652400000000,2022-05-13 00:00:00,CELR/USDT,0.01371000,0.01833000,0.01338000,0.01628000,663183730.30000000,10947096.68031900,58115
1652313600000,2022-05-12 00:00:00,CELR/USDT,0.01619000,0.01745000,0.01083000,0.01372000,1424286834.70000000,19380800.68545300,116613
1652227200000,2022-05-11 00:00:00,CELR/USDT,0.02401000,0.02489000,0.01423000,0.01618000,1369100451.00000000,26036415.18866800,151609
1652140800000,2022-05-10 00:00:00,CELR/USDT,0.02322000,0.02735000,0.02220000,0.02402000,861183272.40000000,21593505.86845200,104273
1652054400000,2022-05-09 00:00:00,CELR/USDT,0.03024000,0.03120000,0.02300000,0.02320000,837458299.60000000,22065464.57641400,94733
1651968000000,2022-05-08 00:00:00,CELR/USDT,0.03108000,0.03163000,0.02976000,0.03021000,288113811.20000000,8826750.13952300,34644
1651881600000,2022-05-07 00:00:00,CELR/USDT,0.03360000,0.03392000,0.03004000,0.03108000,233564282.30000000,7556521.18060800,27772
1651795200000,2022-05-06 00:00:00,CELR/USDT,0.03378000,0.03422000,0.03194000,0.03361000,246647034.10000000,8179537.15739400,32829
1651708800000,2022-05-05 00:00:00,CELR/USDT,0.03908000,0.03959000,0.03240000,0.03378000,394034619.80000000,14201465.04261000,62503
1651622400000,2022-05-04 00:00:00,CELR/USDT,0.03329000,0.04021000,0.03309000,0.03908000,432877619.70000000,15772024.23878400,59657
1651536000000,2022-05-03 00:00:00,CELR/USDT,0.03424000,0.03609000,0.03254000,0.03327000,230078964.40000000,7969673.68442200,33365
1651449600000,2022-05-02 00:00:00,CELR/USDT,0.03596000,0.03692000,0.03195000,0.03423000,297560991.80000000,10313870.05768800,42213
1651363200000,2022-05-01 00:00:00,CELR/USDT,0.03329000,0.03666000,0.03243000,0.03600000,297202714.90000000,10257365.75858900,43028
1651276800000,2022-04-30 00:00:00,CELR/USDT,0.03849000,0.03933000,0.03139000,0.03330000,299073613.80000000,10854909.04195100,53074
1651190400000,2022-04-29 00:00:00,CELR/USDT,0.04209000,0.04238000,0.03741000,0.03849000,284015479.60000000,11330938.40358900,52393
1651104000000,2022-04-28 00:00:00,CELR/USDT,0.04319000,0.04435000,0.04171000,0.04206000,214504995.60000000,9222299.52486700,46983
1651017600000,2022-04-27 00:00:00,CELR/USDT,0.04145000,0.04652000,0.04116000,0.04319000,243571197.30000000,10442091.71646800,54119
1650931200000,2022-04-26 00:00:00,CELR/USDT,0.04715000,0.04816000,0.04082000,0.04147000,297830273.80000000,13173358.76089700,68542
1650844800000,2022-04-25 00:00:00,CELR/USDT,0.04802000,0.04825000,0.04352000,0.04714000,287099512.40000000,13077575.00771900,66530
1650758400000,2022-04-24 00:00:00,CELR/USDT,0.04834000,0.04967000,0.04680000,0.04800000,224693614.50000000,10881819.38522500,53094
1650672000000,2022-04-23 00:00:00,CELR/USDT,0.04852000,0.04990000,0.04782000,0.04836000,143162768.10000000,6964704.97887400,39916
1650585600000,2022-04-22 00:00:00,CELR/USDT,0.04752000,0.04958000,0.04721000,0.04852000,219383060.70000000,10668322.91052600,53553
1650499200000,2022-04-21 00:00:00,CELR/USDT,0.05103000,0.05398000,0.04643000,0.04751000,427565369.20000000,22048255.55024800,92917
1650412800000,2022-04-20 00:00:00,CELR/USDT,0.05041000,0.05491000,0.04907000,0.05102000,435811653.80000000,22522209.30340400,95348
1650326400000,2022-04-19 00:00:00,CELR/USDT,0.04911000,0.05091000,0.04766000,0.05041000,204087542.50000000,10038470.37247800,56256
1650240000000,2022-04-18 00:00:00,CELR/USDT,0.04797000,0.04916000,0.04472000,0.04912000,281193666.50000000,13166227.28045800,59636
1650153600000,2022-04-17 00:00:00,CELR/USDT,0.05183000,0.05284000,0.04773000,0.04797000,197478001.70000000,10017006.03597500,42876
1650067200000,2022-04-16 00:00:00,CELR/USDT,0.05055000,0.05410000,0.05021000,0.05184000,271924620.00000000,14106884.73254100,53308
1649980800000,2022-04-15 00:00:00,CELR/USDT,0.04934000,0.05187000,0.04893000,0.05056000,151244796.10000000,7653473.45354900,37202
1649894400000,2022-04-14 00:00:00,CELR/USDT,0.05188000,0.05332000,0.04830000,0.04935000,229324594.50000000,11724360.10710400,49687
1649808000000,2022-04-13 00:00:00,CELR/USDT,0.04925000,0.05222000,0.04765000,0.05189000,188660041.60000000,9464874.33124600,47071
1649721600000,2022-04-12 00:00:00,CELR/USDT,0.04624000,0.05034000,0.04596000,0.04923000,206877689.40000000,9959185.08920800,46396
1649635200000,2022-04-11 00:00:00,CELR/USDT,0.05165000,0.05237000,0.04558000,0.04625000,297467582.00000000,14520774.60489400,63001
1649548800000,2022-04-10 00:00:00,CELR/USDT,0.05434000,0.05601000,0.05143000,0.05166000,207472487.90000000,11124956.29786300,46406
1649462400000,2022-04-09 00:00:00,CELR/USDT,0.05142000,0.05572000,0.05124000,0.05434000,179378440.80000000,9545829.85318500,44042
1649376000000,2022-04-08 00:00:00,CELR/USDT,0.05670000,0.05863000,0.05067000,0.05143000,337444731.40000000,18633013.74282400,71943
1649289600000,2022-04-07 00:00:00,CELR/USDT,0.05433000,0.05828000,0.05243000,0.05673000,344575178.90000000,19156638.85305700,74318
1649203200000,2022-04-06 00:00:00,CELR/USDT,0.06249000,0.06350000,0.05393000,0.05433000,479663549.60000000,28285481.67386400,111699
1649116800000,2022-04-05 00:00:00,CELR/USDT,0.06549000,0.06799000,0.06202000,0.06241000,277693714.00000000,18141834.34433800,73956
1649030400000,2022-04-04 00:00:00,CELR/USDT,0.07025000,0.07025000,0.06180000,0.06546000,312860652.50000000,20480457.18808300,85852
1648944000000,2022-04-03 00:00:00,CELR/USDT,0.06715000,0.07141000,0.06562000,0.07027000,275178123.80000000,18940743.13980100,77437
1648857600000,2022-04-02 00:00:00,CELR/USDT,0.07353000,0.07691000,0.06666000,0.06713000,502026856.40000000,35945607.53544000,137490
1648771200000,2022-04-01 00:00:00,CELR/USDT,0.07684000,0.08437000,0.06813000,0.07346000,1840028527.30000000,136746005.53939600,426434
1648684800000,2022-03-31 00:00:00,CELR/USDT,0.05607000,0.07917000,0.05500000,0.07685000,2568913019.00000000,177427917.05527200,529109
1648598400000,2022-03-30 00:00:00,CELR/USDT,0.05631000,0.05751000,0.05380000,0.05603000,400487613.60000000,22335486.90938300,85822
1648512000000,2022-03-29 00:00:00,CELR/USDT,0.05549000,0.05926000,0.05450000,0.05630000,270126072.60000000,15441658.76919800,66250
1648425600000,2022-03-28 00:00:00,CELR/USDT,0.05802000,0.06086000,0.05447000,0.05547000,418693134.70000000,24188792.89201400,92048
1648339200000,2022-03-27 00:00:00,CELR/USDT,0.05285000,0.05848000,0.05104000,0.05804000,864982074.90000000,47737925.16715900,172556
1648252800000,2022-03-26 00:00:00,CELR/USDT,0.04543000,0.05300000,0.04488000,0.05282000,432375495.50000000,21467689.84585800,80805
1648166400000,2022-03-25 00:00:00,CELR/USDT,0.04722000,0.04822000,0.04444000,0.04545000,186751387.00000000,8723078.57170600,45028
1648080000000,2022-03-24 00:00:00,CELR/USDT,0.04562000,0.04862000,0.04492000,0.04720000,315370688.50000000,14777602.77704100,59252
1647993600000,2022-03-23 00:00:00,CELR/USDT,0.04367000,0.04580000,0.04288000,0.04561000,281654149.40000000,12533272.31842700,57926
1647907200000,2022-03-22 00:00:00,CELR/USDT,0.04081000,0.04443000,0.04026000,0.04368000,298499241.70000000,12871253.92344300,54798
1647820800000,2022-03-21 00:00:00,CELR/USDT,0.03933000,0.04222000,0.03798000,0.04084000,199764915.70000000,8103507.33048100,38019
1647734400000,2022-03-20 00:00:00,CELR/USDT,0.04185000,0.04271000,0.03855000,0.03931000,217918437.80000000,8852131.16912100,38976
1647648000000,2022-03-19 00:00:00,CELR/USDT,0.04084000,0.04330000,0.04065000,0.04185000,293027616.90000000,12247152.01496000,43426
1647561600000,2022-03-18 00:00:00,CELR/USDT,0.03794000,0.04117000,0.03683000,0.04085000,233042206.60000000,9052270.05453100,33676
1647475200000,2022-03-17 00:00:00,CELR/USDT,0.03819000,0.03891000,0.03701000,0.03791000,195164408.90000000,7410136.39749400,25420
1647388800000,2022-03-16 00:00:00,CELR/USDT,0.03583000,0.03823000,0.03530000,0.03815000,231989706.80000000,8486199.89597700,32869
1647302400000,2022-03-15 00:00:00,CELR/USDT,0.03532000,0.03648000,0.03341000,0.03578000,185615051.60000000,6534357.94467100,23206
1647216000000,2022-03-14 00:00:00,CELR/USDT,0.03367000,0.03547000,0.03317000,0.03532000,130773181.50000000,4495584.36897700,18420
1647129600000,2022-03-13 00:00:00,CELR/USDT,0.03445000,0.03550000,0.03323000,0.03366000,140289609.20000000,4859891.67172500,17199
1647043200000,2022-03-12 00:00:00,CELR/USDT,0.03565000,0.03696000,0.03436000,0.03445000,121248809.30000000,4310665.25325300,19186
1646956800000,2022-03-11 00:00:00,CELR/USDT,0.03689000,0.03789000,0.03534000,0.03566000,132750644.00000000,4838461.99407800,18848
1646870400000,2022-03-10 00:00:00,CELR/USDT,0.03975000,0.04086000,0.03578000,0.03689000,219770160.30000000,8258148.55982600,32338
1646784000000,2022-03-09 00:00:00,CELR/USDT,0.03713000,0.04083000,0.03703000,0.03975000,188970305.70000000,7497629.17164600,28396
1646697600000,2022-03-08 00:00:00,CELR/USDT,0.03620000,0.03823000,0.03589000,0.03713000,158740921.10000000,5877276.31555700,24008
1646611200000,2022-03-07 00:00:00,CELR/USDT,0.03710000,0.03835000,0.03484000,0.03623000,203157546.80000000,7425315.45868000,31468
1646524800000,2022-03-06 00:00:00,CELR/USDT,0.03987000,0.04062000,0.03677000,0.03709000,139507871.10000000,5354204.33590500,23567
