https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CHZ,Volume USDT
1663308000,2022-09-16 06:00:00,CHZ/USDT,0.20052,0.20146,0.1995,0.20045,554128.54911404,111058.9863782210842
1663304400,2022-09-16 05:00:00,CHZ/USDT,0.20144,0.2032,0.20021,0.20046,1079328.86205133,216922.9217011268418
1663300800,2022-09-16 04:00:00,CHZ/USDT,0.20345,0.20661,0.20128,0.20137,1775506.30233877,361893.4233784221251
1663297200,2022-09-16 03:00:00,CHZ/USDT,0.19677,0.20536,0.1958,0.20345,2596801.94103616,525190.6890445604249
1663293600,2022-09-16 02:00:00,CHZ/USDT,0.19568,0.19989,0.19425,0.19682,1280722.21960973,252960.4322587727701
1663290000,2022-09-16 01:00:00,CHZ/USDT,0.19597,0.19725,0.19274,0.19583,906213.50186711,177285.7447430494699
1663286400,2022-09-16 00:00:00,CHZ/USDT,0.19104,0.19644,0.18968,0.19572,491163.23418725,95037.2302961215777
1663282800,2022-09-15 23:00:00,CHZ/USDT,0.19076,0.19179,0.18987,0.19101,108282.22640835,20650.0203718873631
1663279200,2022-09-15 22:00:00,CHZ/USDT,0.1925,0.19331,0.18915,0.19076,206557.6618101,39407.1344700228633
1663275600,2022-09-15 21:00:00,CHZ/USDT,0.19649,0.19753,0.19219,0.19266,1203030.92501474,233366.6231649085765
1663272000,2022-09-15 20:00:00,CHZ/USDT,0.19333,0.19709,0.19319,0.19668,324806.81581191,63510.9237878915499
1663268400,2022-09-15 19:00:00,CHZ/USDT,0.19268,0.19557,0.19234,0.19297,460701.64103449,89324.7877759723101
1663264800,2022-09-15 18:00:00,CHZ/USDT,0.19211,0.19392,0.1909,0.19256,237705.10216946,45689.6111432287428
1663261200,2022-09-15 17:00:00,CHZ/USDT,0.19084,0.19298,0.19026,0.19211,198693.88663796,38088.4325516061869
1663257600,2022-09-15 16:00:00,CHZ/USDT,0.18955,0.19218,0.18852,0.19105,523017.40171081,99503.4767886828015
1663254000,2022-09-15 15:00:00,CHZ/USDT,0.18946,0.19411,0.18754,0.18944,1197603.67326539,228108.0746415140497
1663250400,2022-09-15 14:00:00,CHZ/USDT,0.19177,0.19306,0.18727,0.18945,1043435.65056145,198719.9476400888165
1663246800,2022-09-15 13:00:00,CHZ/USDT,0.1919,0.19364,0.18943,0.19128,600597.24752885,114928.313817916837
1663243200,2022-09-15 12:00:00,CHZ/USDT,0.18739,0.19418,0.18739,0.19168,1220241.54295085,233384.2231028127392
1663239600,2022-09-15 11:00:00,CHZ/USDT,0.18708,0.1876,0.18555,0.1876,211167.58759044,39422.9950662949786
1663236000,2022-09-15 10:00:00,CHZ/USDT,0.18668,0.18756,0.18646,0.18711,157257.70704981,29417.6610013834952
1663232400,2022-09-15 09:00:00,CHZ/USDT,0.18568,0.18709,0.18544,0.1869,147200.87872848,27405.8673565564033
1663228800,2022-09-15 08:00:00,CHZ/USDT,0.18763,0.18763,0.18446,0.18576,195548.45705558,36371.1637261306751
1663225200,2022-09-15 07:00:00,CHZ/USDT,0.18487,0.18937,0.18448,0.18742,497410.86866465,93316.3045773341715
1663221600,2022-09-15 06:00:00,CHZ/USDT,0.18383,0.18736,0.18004,0.18511,1022031.86295334,187280.0614470991531
1663218000,2022-09-15 05:00:00,CHZ/USDT,0.181,0.18417,0.181,0.18385,343317.19245989,62537.2482558946216
1663214400,2022-09-15 04:00:00,CHZ/USDT,0.18187,0.1822,0.17975,0.18112,450651.38517462,81571.0527656834802
1663210800,2022-09-15 03:00:00,CHZ/USDT,0.183,0.18311,0.178,0.18205,1084583.38025024,195764.4869287339491
1663207200,2022-09-15 02:00:00,CHZ/USDT,0.1897,0.1897,0.1815,0.18279,1923274.89100621,356642.2088509904867
1663203600,2022-09-15 01:00:00,CHZ/USDT,0.19189,0.19192,0.18823,0.18957,613308.78727929,116404.9094493185372
1663200000,2022-09-15 00:00:00,CHZ/USDT,0.19233,0.19486,0.19082,0.19175,380647.15175088,73237.3842183308616
1663196400,2022-09-14 23:00:00,CHZ/USDT,0.19285,0.19344,0.19202,0.19234,106617.67896394,20544.0914622429528
1663192800,2022-09-14 22:00:00,CHZ/USDT,0.1926,0.1939,0.1924,0.19286,119962.02760702,23167.0792253248729
1663189200,2022-09-14 21:00:00,CHZ/USDT,0.19138,0.1933,0.19063,0.19298,243350.58635714,46620.5139711005767
1663185600,2022-09-14 20:00:00,CHZ/USDT,0.19133,0.19207,0.19101,0.19156,139839.976623,26785.4651405832131
1663182000,2022-09-14 19:00:00,CHZ/USDT,0.18962,0.19173,0.18915,0.19137,174267.02389649,33176.1804019602169
1663178400,2022-09-14 18:00:00,CHZ/USDT,0.19131,0.19134,0.18712,0.18976,724070.89378954,137153.5764433111248
1663174800,2022-09-14 17:00:00,CHZ/USDT,0.19106,0.1924,0.1908,0.1913,193934.91458734,37179.7842397812154
1663171200,2022-09-14 16:00:00,CHZ/USDT,0.19165,0.19237,0.18991,0.19101,260635.73171476,49804.1539617901491
1663167600,2022-09-14 15:00:00,CHZ/USDT,0.19229,0.19292,0.19141,0.19183,195940.87812097,37649.7717206074487
1663164000,2022-09-14 14:00:00,CHZ/USDT,0.19188,0.19298,0.18989,0.19232,330969.24826559,63501.8021885969063
1663160400,2022-09-14 13:00:00,CHZ/USDT,0.19135,0.19268,0.18973,0.19211,364727.08122224,69701.0920432524091
1663156800,2022-09-14 12:00:00,CHZ/USDT,0.19023,0.1928,0.18793,0.19135,471653.31144901,89543.0441383073926
1663153200,2022-09-14 11:00:00,CHZ/USDT,0.19288,0.19304,0.18919,0.19013,379871.68490435,72640.2105710524363
1663149600,2022-09-14 10:00:00,CHZ/USDT,0.19266,0.19363,0.19243,0.19293,54183.27756882,10460.1431323492378
1663146000,2022-09-14 09:00:00,CHZ/USDT,0.19298,0.19421,0.19235,0.1928,183173.26083325,35357.9617573829168
1663142400,2022-09-14 08:00:00,CHZ/USDT,0.19277,0.19432,0.19057,0.1932,343937.07463879,66197.3606654764853
1663138800,2022-09-14 07:00:00,CHZ/USDT,0.19413,0.19464,0.18942,0.19276,722296.40438773,138585.4727665311628
1663135200,2022-09-14 06:00:00,CHZ/USDT,0.1969,0.19694,0.19387,0.1941,155949.60485047,30465.9543332005679
1663131600,2022-09-14 05:00:00,CHZ/USDT,0.19885,0.19885,0.19641,0.19664,105176.68444482,20782.925486749815
1663128000,2022-09-14 04:00:00,CHZ/USDT,0.19636,0.19931,0.19536,0.19898,365487.64325939,72171.9574324515315
1663124400,2022-09-14 03:00:00,CHZ/USDT,0.19631,0.19706,0.19544,0.1963,372173.77019299,73018.3610897740705
1663120800,2022-09-14 02:00:00,CHZ/USDT,0.19619,0.19664,0.19479,0.19642,251616.8313405,49308.4894920731625
1663117200,2022-09-14 01:00:00,CHZ/USDT,0.19703,0.19838,0.19404,0.19609,643660.94631184,126139.3555053619144
1663113600,2022-09-14 00:00:00,CHZ/USDT,0.19313,0.1986,0.19238,0.19673,1328314.13525846,260506.1666467675462
1663110000,2022-09-13 23:00:00,CHZ/USDT,0.19392,0.19621,0.19297,0.19328,428857.15305962,83430.9243575035493
1663106400,2022-09-13 22:00:00,CHZ/USDT,0.19535,0.19549,0.19232,0.194,305218.69799285,59201.91174347297
1663102800,2022-09-13 21:00:00,CHZ/USDT,0.19733,0.19767,0.19317,0.19554,545480.63670428,106476.2608987653575
1663099200,2022-09-13 20:00:00,CHZ/USDT,0.19875,0.1998,0.19701,0.19751,526012.31204622,104500.0961104513393
1663095600,2022-09-13 19:00:00,CHZ/USDT,0.20216,0.20249,0.19575,0.19896,1903960.8563343,378166.3147724895851
1663092000,2022-09-13 18:00:00,CHZ/USDT,0.20273,0.20557,0.20149,0.20219,551094.85482999,112306.338162444818
1663088400,2022-09-13 17:00:00,CHZ/USDT,0.20482,0.20518,0.20254,0.20289,413059.56380255,84237.6680221921069
1663084800,2022-09-13 16:00:00,CHZ/USDT,0.20506,0.20761,0.20355,0.20513,675818.18926586,138807.2435162968625
1663081200,2022-09-13 15:00:00,CHZ/USDT,0.20294,0.20717,0.20047,0.2052,1387844.32765093,282220.2386457596318
1663077600,2022-09-13 14:00:00,CHZ/USDT,0.19691,0.21096,0.19552,0.20296,3600898.1014997,733968.6142740100871
1663074000,2022-09-13 13:00:00,CHZ/USDT,0.19207,0.19832,0.19173,0.19702,1266452.25914828,247485.3832123437571
1663070400,2022-09-13 12:00:00,CHZ/USDT,0.20203,0.20311,0.18949,0.19263,2141307.73015377,416977.3797805244783
1663066800,2022-09-13 11:00:00,CHZ/USDT,0.20276,0.20344,0.20123,0.20201,317174.14502284,64157.9643320482437
1663063200,2022-09-13 10:00:00,CHZ/USDT,0.20201,0.20306,0.20153,0.20298,163213.4039555,32974.0346851726233
1663059600,2022-09-13 09:00:00,CHZ/USDT,0.20367,0.20374,0.20162,0.20173,100894.28161257,20441.853035362179
1663056000,2022-09-13 08:00:00,CHZ/USDT,0.20281,0.20455,0.20089,0.20349,1244304.24387115,252079.8484790588523
1663052400,2022-09-13 07:00:00,CHZ/USDT,0.2026,0.20539,0.20199,0.20281,676720.95021261,137597.6510771816428
1663048800,2022-09-13 06:00:00,CHZ/USDT,0.20249,0.20418,0.2012,0.20259,322935.56227742,65544.0250708688957
1663045200,2022-09-13 05:00:00,CHZ/USDT,0.20142,0.203,0.201,0.20262,150023.50313475,30338.7068490484796
1663041600,2022-09-13 04:00:00,CHZ/USDT,0.20289,0.20302,0.20094,0.20131,302979.58602601,61131.0548956200642
1663038000,2022-09-13 03:00:00,CHZ/USDT,0.20325,0.20343,0.20075,0.20274,301129.09344315,60775.7383830343344
1663034400,2022-09-13 02:00:00,CHZ/USDT,0.20023,0.20358,0.19952,0.20317,392634.64459151,79030.0234089388072
1663030800,2022-09-13 01:00:00,CHZ/USDT,0.20399,0.20401,0.19847,0.20013,800754.35133741,160648.0857134378338
1663027200,2022-09-13 00:00:00,CHZ/USDT,0.20153,0.21045,0.19787,0.20408,2950155.81143577,602362.2862425180163
1663023600,2022-09-12 23:00:00,CHZ/USDT,0.20115,0.20213,0.20021,0.20147,413312.05787699,83110.0487605100469
1663020000,2022-09-12 22:00:00,CHZ/USDT,0.20097,0.20273,0.20043,0.20122,206566.38109345,41619.4609310739192
1663016400,2022-09-12 21:00:00,CHZ/USDT,0.20248,0.20275,0.20082,0.20082,86363.86162884,17385.6227682281198
1663012800,2022-09-12 20:00:00,CHZ/USDT,0.20129,0.20303,0.20089,0.20275,318944.1995119,64499.5048590008336
1663009200,2022-09-12 19:00:00,CHZ/USDT,0.2006,0.20145,0.20016,0.20145,215058.44018173,43162.0497597783838
1663005600,2022-09-12 18:00:00,CHZ/USDT,0.20132,0.20138,0.19882,0.20071,545917.38172963,109196.0970737907941
1663002000,2022-09-12 17:00:00,CHZ/USDT,0.19923,0.20129,0.19869,0.20129,94831.53224383,18955.6841201886925
1662998400,2022-09-12 16:00:00,CHZ/USDT,0.20026,0.20067,0.19527,0.19955,923679.16925245,182338.649335344846
1662994800,2022-09-12 15:00:00,CHZ/USDT,0.20514,0.20514,0.1992,0.20052,915646.29507295,184748.2071352519981
1662991200,2022-09-12 14:00:00,CHZ/USDT,0.20583,0.20708,0.20357,0.20526,273572.37636913,56284.5250470183818
1662987600,2022-09-12 13:00:00,CHZ/USDT,0.20544,0.20668,0.20431,0.20586,275803.53219085,56751.7837100002357
1662984000,2022-09-12 12:00:00,CHZ/USDT,0.20597,0.20662,0.20442,0.20575,689067.60827557,141670.5160015995883
1662980400,2022-09-12 11:00:00,CHZ/USDT,0.20687,0.20797,0.20568,0.20597,436910.8062873,90274.3936823280654
1662976800,2022-09-12 10:00:00,CHZ/USDT,0.20644,0.20737,0.20446,0.20685,239833.7621464,49412.1005013410943
1662973200,2022-09-12 09:00:00,CHZ/USDT,0.20764,0.20883,0.20523,0.20643,461933.0919487,95676.9326027967222
1662969600,2022-09-12 08:00:00,CHZ/USDT,0.20674,0.20787,0.20553,0.20766,298599.85128234,61752.8043146216363
1662966000,2022-09-12 07:00:00,CHZ/USDT,0.20605,0.2071,0.20514,0.20663,461312.80949722,95175.4123619111213
1662962400,2022-09-12 06:00:00,CHZ/USDT,0.20464,0.2061,0.20399,0.2061,186193.38236854,38133.5640628952132
1662958800,2022-09-12 05:00:00,CHZ/USDT,0.2036,0.20607,0.20304,0.20471,394595.7430643,80998.4581100951551
1662955200,2022-09-12 04:00:00,CHZ/USDT,0.20255,0.204,0.20222,0.20367,215897.0192231,43844.6661526793521
1662951600,2022-09-12 03:00:00,CHZ/USDT,0.2038,0.20439,0.20098,0.20239,232855.43108277,47178.231205023962
1662948000,2022-09-12 02:00:00,CHZ/USDT,0.20619,0.20669,0.2028,0.20357,264131.43483856,53863.6709765109696
1662944400,2022-09-12 01:00:00,CHZ/USDT,0.20367,0.20923,0.20147,0.20609,861435.08426623,176760.650956516556
1662940800,2022-09-12 00:00:00,CHZ/USDT,0.20829,0.20829,0.20056,0.20355,1104656.16102099,224965.2682427358202
1662937200,2022-09-11 23:00:00,CHZ/USDT,0.20581,0.2094,0.2052,0.20806,396545.30094593,82432.5549953198788
1662933600,2022-09-11 22:00:00,CHZ/USDT,0.20367,0.20621,0.20367,0.20564,299146.55440847,61518.3014477940261
1662930000,2022-09-11 21:00:00,CHZ/USDT,0.20595,0.20635,0.20241,0.20384,434816.25665351,89110.9738529751765
1662926400,2022-09-11 20:00:00,CHZ/USDT,0.2063,0.20675,0.20322,0.2059,273755.34352549,56172.3507042721407
1662922800,2022-09-11 19:00:00,CHZ/USDT,0.2067,0.2067,0.20542,0.2064,243412.75205922,50175.0035762650118
1662919200,2022-09-11 18:00:00,CHZ/USDT,0.20749,0.20772,0.20654,0.20671,141421.04214032,29302.9942289834325
1662915600,2022-09-11 17:00:00,CHZ/USDT,0.2081,0.20952,0.20614,0.20738,344207.02012874,71652.1896682247034
1662912000,2022-09-11 16:00:00,CHZ/USDT,0.20924,0.21019,0.20793,0.20793,228558.42490317,47714.9899176176768
1662908400,2022-09-11 15:00:00,CHZ/USDT,0.20863,0.20985,0.20772,0.2092,220098.18953125,45936.6869692870878
1662904800,2022-09-11 14:00:00,CHZ/USDT,0.2092,0.21088,0.20849,0.20867,437013.70170071,91664.4419003760626
1662901200,2022-09-11 13:00:00,CHZ/USDT,0.21225,0.21254,0.20846,0.20918,649160.22149464,136528.0307330629728
1662897600,2022-09-11 12:00:00,CHZ/USDT,0.21656,0.21847,0.21119,0.21218,737824.11354353,158331.9247579762811
1662894000,2022-09-11 11:00:00,CHZ/USDT,0.2153,0.21701,0.21504,0.2166,374264.16418782,80798.1579284894169
1662890400,2022-09-11 10:00:00,CHZ/USDT,0.21564,0.21571,0.21325,0.21513,250622.13201698,53726.7788402967807
1662886800,2022-09-11 09:00:00,CHZ/USDT,0.21444,0.21716,0.2124,0.21538,565463.70024907,121385.1023261363514
1662883200,2022-09-11 08:00:00,CHZ/USDT,0.21882,0.22107,0.21354,0.21462,1520169.73504833,328464.4803129778835
1662879600,2022-09-11 07:00:00,CHZ/USDT,0.19921,0.22037,0.19908,0.21882,3898266.8459216,827100.4650759338284
1662876000,2022-09-11 06:00:00,CHZ/USDT,0.20105,0.2013,0.1969,0.19946,552344.28203928,109666.5315982367601
1662872400,2022-09-11 05:00:00,CHZ/USDT,0.20171,0.2019,0.20063,0.20111,78765.61609133,15857.1807799331367
1662868800,2022-09-11 04:00:00,CHZ/USDT,0.20285,0.20448,0.20146,0.2017,256350.69204679,51931.8290242537105
1662865200,2022-09-11 03:00:00,CHZ/USDT,0.19997,0.20428,0.19989,0.20281,193672.5101311,39233.0429064713287
1662861600,2022-09-11 02:00:00,CHZ/USDT,0.20032,0.20085,0.19929,0.20015,95572.08610334,19118.4635275701324
1662858000,2022-09-11 01:00:00,CHZ/USDT,0.19966,0.20114,0.19959,0.20006,228154.48238988,45712.9289810968079
1662854400,2022-09-11 00:00:00,CHZ/USDT,0.20201,0.20283,0.19936,0.19954,398500.41911112,80080.8804616187261
1662850800,2022-09-10 23:00:00,CHZ/USDT,0.20226,0.20322,0.20092,0.20154,241909.20267895,48923.245184162704
1662847200,2022-09-10 22:00:00,CHZ/USDT,0.20024,0.20261,0.20024,0.20247,177765.08271074,35843.4972211203271
1662843600,2022-09-10 21:00:00,CHZ/USDT,0.20072,0.20169,0.19972,0.20018,304143.64433271,60984.5978044101171
1662840000,2022-09-10 20:00:00,CHZ/USDT,0.20036,0.20094,0.1993,0.20072,357206.42364208,71402.8122075282744
1662836400,2022-09-10 19:00:00,CHZ/USDT,0.20028,0.20091,0.20005,0.20044,250142.0481608,50151.9856736959703
1662832800,2022-09-10 18:00:00,CHZ/USDT,0.19913,0.20157,0.19913,0.20028,171286.91547641,34259.2646353414369
1662829200,2022-09-10 17:00:00,CHZ/USDT,0.20004,0.2002,0.19892,0.19901,124687.81669133,24861.164774290278
1662825600,2022-09-10 16:00:00,CHZ/USDT,0.20006,0.20084,0.19727,0.20028,531290.76031501,105640.4550820539916
1662822000,2022-09-10 15:00:00,CHZ/USDT,0.19977,0.20187,0.19946,0.20014,269255.82188,53919.7762615537773
1662818400,2022-09-10 14:00:00,CHZ/USDT,0.19962,0.20061,0.19902,0.19961,277474.80414525,55417.3702814411509
1662814800,2022-09-10 13:00:00,CHZ/USDT,0.20107,0.20479,0.19896,0.19948,804172.70411969,161992.4537003685109
1662811200,2022-09-10 12:00:00,CHZ/USDT,0.20025,0.2019,0.19896,0.20111,155107.8243548,31125.9584630826243
1662807600,2022-09-10 11:00:00,CHZ/USDT,0.20001,0.2011,0.19976,0.20008,119302.98430553,23924.0461673341639
1662804000,2022-09-10 10:00:00,CHZ/USDT,0.20129,0.20129,0.19964,0.19982,204206.18648936,40914.0665911022401
1662800400,2022-09-10 09:00:00,CHZ/USDT,0.20069,0.20226,0.20069,0.20122,278658.52762199,56078.9945967402708
1662796800,2022-09-10 08:00:00,CHZ/USDT,0.19979,0.20172,0.19975,0.20066,391274.97106986,78610.4815356862506
1662793200,2022-09-10 07:00:00,CHZ/USDT,0.20408,0.20408,0.19844,0.19978,383848.91068578,77306.4066068613374
1662789600,2022-09-10 06:00:00,CHZ/USDT,0.20222,0.2048,0.20219,0.20415,206086.39514652,42018.3604718284695
1662786000,2022-09-10 05:00:00,CHZ/USDT,0.20113,0.20308,0.20061,0.20209,280984.92989396,56781.191600362563
1662782400,2022-09-10 04:00:00,CHZ/USDT,0.20158,0.20463,0.2001,0.20111,565080.85125901,114329.7529126587952
1662778800,2022-09-10 03:00:00,CHZ/USDT,0.20449,0.2047,0.20105,0.2014,373709.46357475,75708.2646311228538
1662775200,2022-09-10 02:00:00,CHZ/USDT,0.20369,0.2049,0.20218,0.20436,437455.34883703,89154.9710300226505
1662771600,2022-09-10 01:00:00,CHZ/USDT,0.20491,0.2064,0.20285,0.20366,398679.81693405,81587.2062630239861
1662768000,2022-09-10 00:00:00,CHZ/USDT,0.20545,0.20766,0.20246,0.20489,709328.0324536,144881.108695444202
1662764400,2022-09-09 23:00:00,CHZ/USDT,0.20658,0.20923,0.2027,0.20543,1399992.97820029,289246.8902938362063
1662760800,2022-09-09 22:00:00,CHZ/USDT,0.20457,0.2076,0.20171,0.20657,703635.2208287,143726.979638244227
1662757200,2022-09-09 21:00:00,CHZ/USDT,0.20546,0.20667,0.20368,0.20444,359331.52085694,73760.4892786970068
1662753600,2022-09-09 20:00:00,CHZ/USDT,0.20202,0.20593,0.20186,0.20533,301395.29104036,61438.8588468030599
1662750000,2022-09-09 19:00:00,CHZ/USDT,0.20269,0.20314,0.20165,0.20214,231354.18804319,46844.2806635498094
1662746400,2022-09-09 18:00:00,CHZ/USDT,0.20522,0.20535,0.20157,0.20258,612985.85748561,124772.7706025625815
1662742800,2022-09-09 17:00:00,CHZ/USDT,0.206,0.20785,0.20175,0.20556,1358484.09300851,277468.3042891882213
1662739200,2022-09-09 16:00:00,CHZ/USDT,0.19957,0.20739,0.19717,0.206,1866557.58455776,380144.4236131577086
1662735600,2022-09-09 15:00:00,CHZ/USDT,0.20032,0.20055,0.198,0.19948,318317.97135693,63394.5754979927037
1662732000,2022-09-09 14:00:00,CHZ/USDT,0.2001,0.20124,0.19876,0.20031,939866.52886122,187652.3977722354597
1662728400,2022-09-09 13:00:00,CHZ/USDT,0.20084,0.20085,0.19815,0.20011,876992.08715796,175151.1746387313095
1662724800,2022-09-09 12:00:00,CHZ/USDT,0.20197,0.20388,0.19964,0.20085,695093.73720219,139996.4166138479338
1662721200,2022-09-09 11:00:00,CHZ/USDT,0.19978,0.20476,0.19774,0.20205,1372773.33803861,276606.6999106674192
1662717600,2022-09-09 10:00:00,CHZ/USDT,0.19829,0.20052,0.19825,0.1999,578253.26779106,115432.0027491948934
1662714000,2022-09-09 09:00:00,CHZ/USDT,0.19917,0.19931,0.19639,0.19853,460519.15721445,90943.6657371418628
1662710400,2022-09-09 08:00:00,CHZ/USDT,0.19749,0.20027,0.19733,0.19899,813424.21192426,161786.9253729677663
1662706800,2022-09-09 07:00:00,CHZ/USDT,0.19826,0.19906,0.19718,0.1975,391045.98454853,77405.6933855797941
1662703200,2022-09-09 06:00:00,CHZ/USDT,0.19988,0.201,0.19776,0.19844,805308.40987408,160679.0128162096092
1662699600,2022-09-09 05:00:00,CHZ/USDT,0.20038,0.20191,0.19936,0.20003,585428.83928625,117432.8768389720618
1662696000,2022-09-09 04:00:00,CHZ/USDT,0.19714,0.2011,0.19658,0.20038,855012.85995079,169701.3312659435822
1662692400,2022-09-09 03:00:00,CHZ/USDT,0.19609,0.19749,0.19416,0.19692,747947.7809861,146291.9765680093467
1662688800,2022-09-09 02:00:00,CHZ/USDT,0.19754,0.19933,0.19581,0.19614,969394.22234215,191238.3997815712309
1662685200,2022-09-09 01:00:00,CHZ/USDT,0.19232,0.20026,0.1915,0.19775,2187134.0630841,430743.7602605289824
1662681600,2022-09-09 00:00:00,CHZ/USDT,0.18714,0.19351,0.18648,0.1925,1815047.11756897,341874.9880137848333
1662678000,2022-09-08 23:00:00,CHZ/USDT,0.18594,0.18768,0.18504,0.18693,104395.57177912,19461.4759202750044
1662674400,2022-09-08 22:00:00,CHZ/USDT,0.18629,0.18717,0.1853,0.18598,688976.54716492,128225.6027264997457
1662670800,2022-09-08 21:00:00,CHZ/USDT,0.1867,0.18695,0.18578,0.18635,658431.61105204,122774.2001628657288
1662667200,2022-09-08 20:00:00,CHZ/USDT,0.1866,0.18773,0.18646,0.18679,559846.069104,104681.3338859696653
1662663600,2022-09-08 19:00:00,CHZ/USDT,0.18521,0.18676,0.18468,0.18661,420616.72970855,78171.1713947331337
1662660000,2022-09-08 18:00:00,CHZ/USDT,0.18498,0.18589,0.18457,0.18514,159186.17856454,29494.9180433270062
1662656400,2022-09-08 17:00:00,CHZ/USDT,0.18422,0.1857,0.18358,0.185,813124.64692767,150214.4760662410274
1662652800,2022-09-08 16:00:00,CHZ/USDT,0.18678,0.18683,0.18379,0.18433,989478.43934701,183107.3513122607282
1662649200,2022-09-08 15:00:00,CHZ/USDT,0.1884,0.18881,0.18572,0.18677,1171626.34187858,219530.3070277371354
1662645600,2022-09-08 14:00:00,CHZ/USDT,0.18661,0.1884,0.18518,0.18838,452631.65719643,84495.5266698259544
1662642000,2022-09-08 13:00:00,CHZ/USDT,0.18518,0.18773,0.18324,0.18657,857966.73493357,159203.3604298013855
1662638400,2022-09-08 12:00:00,CHZ/USDT,0.1888,0.18974,0.18446,0.18533,1804255.56600186,336351.7720954730311
1662634800,2022-09-08 11:00:00,CHZ/USDT,0.18933,0.19013,0.1886,0.18891,985203.98400264,186134.7292458071145
1662631200,2022-09-08 10:00:00,CHZ/USDT,0.18784,0.18953,0.18724,0.18935,439108.34046028,82924.9167214546494
1662627600,2022-09-08 09:00:00,CHZ/USDT,0.18894,0.18932,0.1868,0.18798,518438.6151019,97677.3886821571363
1662624000,2022-09-08 08:00:00,CHZ/USDT,0.18833,0.18926,0.18777,0.18893,317293.86262462,59799.0498497897744
1662620400,2022-09-08 07:00:00,CHZ/USDT,0.19092,0.19153,0.18657,0.18847,1782386.9007633,335561.4816457370893
1662616800,2022-09-08 06:00:00,CHZ/USDT,0.192,0.19336,0.19019,0.19101,812139.5162136,155816.3134243258291
1662613200,2022-09-08 05:00:00,CHZ/USDT,0.19252,0.19316,0.19158,0.19195,420996.0381379,80815.4242482528251
1662609600,2022-09-08 04:00:00,CHZ/USDT,0.1933,0.19446,0.19143,0.19242,322525.71620944,62304.4325277276005
1662606000,2022-09-08 03:00:00,CHZ/USDT,0.19649,0.19659,0.19325,0.1934,673346.02694055,131468.8792499877158
1662602400,2022-09-08 02:00:00,CHZ/USDT,0.19179,0.1982,0.19178,0.19621,716967.14651591,140419.7908990251416
1662598800,2022-09-08 01:00:00,CHZ/USDT,0.19171,0.19285,0.19063,0.19152,175958.94462332,33742.3582627247119
1662595200,2022-09-08 00:00:00,CHZ/USDT,0.19332,0.19341,0.19069,0.1917,376926.06937335,72501.7433880803857
1662591600,2022-09-07 23:00:00,CHZ/USDT,0.19129,0.19463,0.19111,0.19351,563131.36493219,108668.8789890226615
1662588000,2022-09-07 22:00:00,CHZ/USDT,0.1912,0.19186,0.19046,0.19116,297265.53811693,56828.376442390537
