https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SHX,Volume USDT
1656720000,2022-07-02 00:00:00,SHX/USDT,0.00115,0.00115,0.001028,0.001032,4202615.59880543,4536.49311918129189
1656633600,2022-07-01 00:00:00,SHX/USDT,0.001136,0.00115,0.001074,0.00115,12268241.58577815,13630.60842633061113
1656547200,2022-06-30 00:00:00,SHX/USDT,0.001221,0.001222,0.00103,0.001136,37620349.68024985,42363.13119710899984
1656460800,2022-06-29 00:00:00,SHX/USDT,0.001264,0.001264,0.001211,0.001224,4004396.44616117,4953.1860204299841
1656374400,2022-06-28 00:00:00,SHX/USDT,0.001303,0.001304,0.001247,0.001255,8237463.56230227,10530.74596216804124
1656288000,2022-06-27 00:00:00,SHX/USDT,0.0014,0.0014,0.001281,0.001309,3631272.51045824,4801.1876393865626
1656201600,2022-06-26 00:00:00,SHX/USDT,0.001436,0.001444,0.001379,0.0014,2143948.87316728,3043.21101761362599
1656115200,2022-06-25 00:00:00,SHX/USDT,0.001485,0.001503,0.001419,0.001435,5658859.65068151,8310.78278050507371
1656028800,2022-06-24 00:00:00,SHX/USDT,0.001433,0.001521,0.001432,0.001487,12857157.48945493,18963.90145462258232
1655942400,2022-06-23 00:00:00,SHX/USDT,0.001335,0.001586,0.001328,0.001433,20934716.78114586,30917.6184034457279
1655856000,2022-06-22 00:00:00,SHX/USDT,0.001342,0.001407,0.00132,0.001337,14910810.86241685,20401.56305929168838
1655769600,2022-06-21 00:00:00,SHX/USDT,0.001329,0.001432,0.001329,0.00135,20587035.06206614,28740.35737037967114
1655683200,2022-06-20 00:00:00,SHX/USDT,0.001387,0.001425,0.001328,0.001333,4027431.51008276,5577.7649423074469
1655596800,2022-06-19 00:00:00,SHX/USDT,0.001349,0.001399,0.001254,0.001392,11731673.69405054,15796.97197912050121
1655510400,2022-06-18 00:00:00,SHX/USDT,0.001404,0.001409,0.001258,0.001356,7503666.10230317,9912.05024863412674
1655424000,2022-06-17 00:00:00,SHX/USDT,0.001403,0.001508,0.0014,0.001405,8415614.49015151,12387.8590197942413
1655337600,2022-06-16 00:00:00,SHX/USDT,0.001497,0.001521,0.001376,0.001408,7744552.6071026,11192.27721852944273
1655251200,2022-06-15 00:00:00,SHX/USDT,0.00143,0.0015,0.001316,0.0015,10340448.40205431,14290.90785589964134
1655164800,2022-06-14 00:00:00,SHX/USDT,0.001467,0.001478,0.00139,0.001432,6295909.24949393,9006.63978802681201
1655078400,2022-06-13 00:00:00,SHX/USDT,0.001582,0.001582,0.001341,0.00147,11374563.20051026,16561.85650006760921
1654992000,2022-06-12 00:00:00,SHX/USDT,0.001659,0.001687,0.001582,0.001583,12165181.12333755,19742.88116536143989
1654905600,2022-06-11 00:00:00,SHX/USDT,0.001814,0.001816,0.00164,0.001659,2769401.73840213,4791.93121327072963
1654819200,2022-06-10 00:00:00,SHX/USDT,0.001934,0.001934,0.001803,0.00181,2334643.7882236,4330.12002069145102
1654732800,2022-06-09 00:00:00,SHX/USDT,0.001889,0.002026,0.001854,0.001933,7883601.30516281,15393.65020849770889
1654646400,2022-06-08 00:00:00,SHX/USDT,0.001935,0.001992,0.001869,0.001877,3263536.49294137,6314.78528427585311
1654560000,2022-06-07 00:00:00,SHX/USDT,0.001966,0.002185,0.001867,0.001944,57101529.9648394,118464.73768600985204
1654473600,2022-06-06 00:00:00,SHX/USDT,0.001986,0.002016,0.001945,0.001975,5962723.42277874,11836.05945573750443
1654387200,2022-06-05 00:00:00,SHX/USDT,0.001945,0.002034,0.001924,0.001992,6808929.94852101,13488.84639990477505
1654300800,2022-06-04 00:00:00,SHX/USDT,0.001966,0.002049,0.001931,0.001949,5108295.4701105,10205.63264289253618
1654214400,2022-06-03 00:00:00,SHX/USDT,0.00197,0.002034,0.001897,0.001973,10768010.73181718,21089.75207227955912
1654128000,2022-06-02 00:00:00,SHX/USDT,0.001875,0.002022,0.001838,0.001973,13556795.27576876,26051.61579772271065
1654041600,2022-06-01 00:00:00,SHX/USDT,0.002379,0.002379,0.00184,0.001871,27490905.79164776,57787.7150874367847
1653955200,2022-05-31 00:00:00,SHX/USDT,0.002301,0.002449,0.002132,0.002367,60850313.72900871,140532.21962721983692
1653868800,2022-05-30 00:00:00,SHX/USDT,0.002204,0.002353,0.002204,0.002302,8316275.15536953,19006.4796654667287
1653782400,2022-05-29 00:00:00,SHX/USDT,0.002159,0.002304,0.002138,0.002203,8506391.37435323,18686.21004429537021
1653696000,2022-05-28 00:00:00,SHX/USDT,0.002327,0.002348,0.002028,0.002158,20398117.97146892,43806.93857080323446
1653609600,2022-05-27 00:00:00,SHX/USDT,0.002354,0.002448,0.002279,0.002321,21447734.07134015,50832.76812372922933
1653523200,2022-05-26 00:00:00,SHX/USDT,0.002312,0.0034,0.002267,0.002351,240542258.12556588,665063.71572268539384
1653436800,2022-05-25 00:00:00,SHX/USDT,0.00205,0.002628,0.001995,0.002304,110714616.59128733,255939.54138855487222
1653350400,2022-05-24 00:00:00,SHX/USDT,0.001893,0.00205,0.001818,0.00205,22527887.73275632,42862.91652232833271
1653264000,2022-05-23 00:00:00,SHX/USDT,0.002139,0.0028,0.001894,0.001899,237794695.82801293,566970.82233752618971
1653177600,2022-05-22 00:00:00,SHX/USDT,0.001612,0.004333,0.001581,0.002157,448576162.30351838,1304402.63228410177778
1653091200,2022-05-21 00:00:00,SHX/USDT,0.001605,0.001616,0.001538,0.00161,3831002.95317991,6091.76628915665722
1653004800,2022-05-20 00:00:00,SHX/USDT,0.001623,0.001645,0.00158,0.001609,1453239.45211653,2355.27363899856696
1652918400,2022-05-19 00:00:00,SHX/USDT,0.001678,0.001679,0.001599,0.001625,1358572.03749597,2218.72686607726272
1652832000,2022-05-18 00:00:00,SHX/USDT,0.001814,0.001898,0.001672,0.001678,7016211.3710115,12776.18745924961471
1652745600,2022-05-17 00:00:00,SHX/USDT,0.00165,0.001869,0.00164,0.001814,11055663.31943442,18930.49690289736001
1652659200,2022-05-16 00:00:00,SHX/USDT,0.001775,0.001775,0.001641,0.001649,6244480.12626961,10565.69487937216727
1652572800,2022-05-15 00:00:00,SHX/USDT,0.001828,0.001836,0.001758,0.001779,921342.85621622,1663.16840448417349
1652486400,2022-05-14 00:00:00,SHX/USDT,0.001986,0.00203,0.00176,0.001836,2981915.53146921,5453.28686212052177
1652400000,2022-05-13 00:00:00,SHX/USDT,0.001576,0.002096,0.001576,0.001986,12050486.82246201,23168.7322032811215
1652313600,2022-05-12 00:00:00,SHX/USDT,0.0021,0.002111,0.001563,0.001583,18923684.75830522,33612.95662536268966
1652227200,2022-05-11 00:00:00,SHX/USDT,0.002521,0.002744,0.0021,0.002102,20868404.34191282,51338.58324323279783
1652140800,2022-05-10 00:00:00,SHX/USDT,0.00236,0.00253,0.002303,0.00252,9849754.25168444,23924.58780276953247
1652054400,2022-05-09 00:00:00,SHX/USDT,0.002579,0.002579,0.00231,0.002362,10902789.95962333,26397.30765599450219
1651968000,2022-05-08 00:00:00,SHX/USDT,0.002705,0.002707,0.002585,0.002585,3557690.70849575,9382.13042094389914
1651881600,2022-05-07 00:00:00,SHX/USDT,0.002705,0.002737,0.002637,0.002715,2838082.59972103,7647.18736780616299
1651795200,2022-05-06 00:00:00,SHX/USDT,0.002741,0.00275,0.002687,0.002706,3244189.24828082,8801.68127021103363
1651708800,2022-05-05 00:00:00,SHX/USDT,0.00286,0.002886,0.002713,0.002741,6754310.96215863,19091.72601057057289
1651622400,2022-05-04 00:00:00,SHX/USDT,0.002887,0.003086,0.002756,0.002856,20009720.05960325,57033.66162055248518
1651536000,2022-05-03 00:00:00,SHX/USDT,0.0026,0.002996,0.002588,0.002899,31123041.76176394,89136.28462489147195
1651449600,2022-05-02 00:00:00,SHX/USDT,0.002549,0.002621,0.002535,0.002605,5114528.39313714,13215.08938457067149
1651363200,2022-05-01 00:00:00,SHX/USDT,0.00245,0.002549,0.002385,0.002547,7923753.48984008,19420.07688681712485
1651276800,2022-04-30 00:00:00,SHX/USDT,0.002489,0.002629,0.002443,0.002453,37236629.87683992,94845.38244787735742
1651190400,2022-04-29 00:00:00,SHX/USDT,0.002519,0.00257,0.002489,0.002489,4927480.37286482,12453.91166999564717
1651104000,2022-04-28 00:00:00,SHX/USDT,0.002476,0.002525,0.002459,0.002509,6189924.79903735,15386.03944025675646
1651017600,2022-04-27 00:00:00,SHX/USDT,0.002519,0.002566,0.00245,0.002477,6388662.45184272,15959.69959628129341
1650931200,2022-04-26 00:00:00,SHX/USDT,0.002716,0.002716,0.002509,0.002534,9217854.43050895,24093.85463691823647
1650844800,2022-04-25 00:00:00,SHX/USDT,0.002711,0.00273,0.002488,0.00273,10233997.45235817,26727.45479229395669
1650758400,2022-04-24 00:00:00,SHX/USDT,0.002764,0.002788,0.002702,0.00271,5860363.89333886,16180.48946773938375
1650672000,2022-04-23 00:00:00,SHX/USDT,0.002842,0.002842,0.002759,0.002766,3147986.64837182,8770.92072353430688
1650585600,2022-04-22 00:00:00,SHX/USDT,0.002902,0.002918,0.002843,0.002852,4520195.44975333,13071.76547684751819
1650499200,2022-04-21 00:00:00,SHX/USDT,0.003042,0.003078,0.002907,0.002921,14087600.43694117,42093.90950307755225
1650412800,2022-04-20 00:00:00,SHX/USDT,0.003082,0.00311,0.003021,0.003042,8040117.86408212,24734.22023436338409
1650326400,2022-04-19 00:00:00,SHX/USDT,0.003277,0.003352,0.003055,0.003075,19030214.98047622,60681.12752056339517
1650240000,2022-04-18 00:00:00,SHX/USDT,0.003336,0.003339,0.003154,0.00328,12551317.53063215,40691.80582872802208
1650153600,2022-04-17 00:00:00,SHX/USDT,0.003369,0.004288,0.003338,0.003338,66291004.14746448,248015.13353211901463
1650067200,2022-04-16 00:00:00,SHX/USDT,0.003316,0.003468,0.003268,0.003368,12183366.37266683,40830.00155588169116
1649980800,2022-04-15 00:00:00,SHX/USDT,0.003134,0.003378,0.003122,0.003315,8827338.41104369,28915.51646598180075
1649894400,2022-04-14 00:00:00,SHX/USDT,0.003144,0.0033,0.003053,0.003136,18734289.38998842,59372.15794682246843
1649808000,2022-04-13 00:00:00,SHX/USDT,0.003167,0.003179,0.003094,0.003137,8406871.05362581,26367.9839947689707
1649721600,2022-04-12 00:00:00,SHX/USDT,0.003271,0.00328,0.003138,0.003167,6491631.74851332,20746.83592669820564
1649635200,2022-04-11 00:00:00,SHX/USDT,0.003567,0.003578,0.00327,0.003277,4891580.82314533,16541.86854395441285
1649548800,2022-04-10 00:00:00,SHX/USDT,0.003605,0.003926,0.003567,0.003567,28204646.66939191,107205.26344006734228
1649462400,2022-04-09 00:00:00,SHX/USDT,0.0035,0.003696,0.003471,0.0036,10858695.19601488,39079.63507134586702
1649376000,2022-04-08 00:00:00,SHX/USDT,0.003695,0.003815,0.003501,0.003501,9313146.90335807,34465.55518193628698
1649289600,2022-04-07 00:00:00,SHX/USDT,0.003467,0.003693,0.00345,0.003685,11604500.240128,41043.06304144734985
1649203200,2022-04-06 00:00:00,SHX/USDT,0.003932,0.003948,0.003468,0.003468,11735902.0631945,43029.73840489341261
1649116800,2022-04-05 00:00:00,SHX/USDT,0.004,0.004102,0.003933,0.003933,6136941.50330411,24643.44252063125693
1649030400,2022-04-04 00:00:00,SHX/USDT,0.004194,0.00421,0.004003,0.004003,5382484.13744473,22045.13752568637041
1648944000,2022-04-03 00:00:00,SHX/USDT,0.004153,0.004295,0.004055,0.004178,11199210.95514803,46873.58662850816451
1648857600,2022-04-02 00:00:00,SHX/USDT,0.00412,0.0042,0.003997,0.004131,7878855.82379784,32638.32821936284436
1648771200,2022-04-01 00:00:00,SHX/USDT,0.00406,0.004129,0.003919,0.004129,4517485.367906,18219.08938915468613
1648684800,2022-03-31 00:00:00,SHX/USDT,0.004209,0.004371,0.003999,0.00406,9074393.60724845,38284.05925105648118
1648598400,2022-03-30 00:00:00,SHX/USDT,0.004172,0.004272,0.00406,0.004217,22625744.32447717,94354.14854022775661
1648512000,2022-03-29 00:00:00,SHX/USDT,0.004382,0.004858,0.004062,0.004189,28955842.17187034,131879.7313236878982
1648425600,2022-03-28 00:00:00,SHX/USDT,0.004118,0.0044,0.004118,0.0044,5975140.5185953,25440.41646468767272
1648339200,2022-03-27 00:00:00,SHX/USDT,0.004,0.004118,0.003972,0.004103,6348275.29027019,25622.68136852833227
1648252800,2022-03-26 00:00:00,SHX/USDT,0.004048,0.0041,0.003935,0.003992,6637172.35799524,26515.42710729150833
1648166400,2022-03-25 00:00:00,SHX/USDT,0.004007,0.004105,0.004,0.00404,6390011.8642556,25898.20339977200036
1648080000,2022-03-24 00:00:00,SHX/USDT,0.0038,0.004069,0.003791,0.004,13847446.71025434,54482.21168998095225
1647993600,2022-03-23 00:00:00,SHX/USDT,0.00426,0.004263,0.003746,0.0038,15314494.26604087,60297.08557712586359
1647907200,2022-03-22 00:00:00,SHX/USDT,0.003896,0.004343,0.003846,0.00426,37269432.90762429,153703.8987663451719
1647820800,2022-03-21 00:00:00,SHX/USDT,0.003978,0.004149,0.003874,0.00388,23868209.08363836,95606.61453801345402
1647734400,2022-03-20 00:00:00,SHX/USDT,0.003793,0.005389,0.003728,0.00396,50939255.81403573,218302.82637560491184
1647648000,2022-03-19 00:00:00,SHX/USDT,0.003732,0.003907,0.003676,0.0038,23497989.1229696,89082.71461918553568
1647561600,2022-03-18 00:00:00,SHX/USDT,0.003509,0.004,0.003504,0.003748,24855016.78445737,92076.50146029450712
1647475200,2022-03-17 00:00:00,SHX/USDT,0.003665,0.0038,0.003494,0.003523,21668671.47918722,77977.18638475377198
1647388800,2022-03-16 00:00:00,SHX/USDT,0.003898,0.003934,0.003468,0.003644,23329669.82045204,85419.12174174018646
1647302400,2022-03-15 00:00:00,SHX/USDT,0.00355,0.00395,0.00348,0.0039,18295454.0904879,68473.91632305056421
1647216000,2022-03-14 00:00:00,SHX/USDT,0.003483,0.003705,0.003415,0.003552,8278673.12994959,29123.27309242915103
1647129600,2022-03-13 00:00:00,SHX/USDT,0.003614,0.003617,0.003454,0.003472,7881401.3404461,27795.77116267216798
1647043200,2022-03-12 00:00:00,SHX/USDT,0.003736,0.003758,0.003556,0.003614,13621998.11698967,49858.12744761934097
1646956800,2022-03-11 00:00:00,SHX/USDT,0.003498,0.004,0.003364,0.00374,29661241.21379603,109257.07727645205153
1646870400,2022-03-10 00:00:00,SHX/USDT,0.003626,0.003688,0.003402,0.003496,11387388.44875107,40304.90846601517309
1646784000,2022-03-09 00:00:00,SHX/USDT,0.003448,0.003729,0.003353,0.003626,20734970.93275749,73197.20140137563584
1646697600,2022-03-08 00:00:00,SHX/USDT,0.003663,0.003947,0.003368,0.003448,36575505.16953054,131004.7306717103475
1646611200,2022-03-07 00:00:00,SHX/USDT,0.003602,0.00371,0.003427,0.003645,27910582.46826188,99252.37108164129639
1646524800,2022-03-06 00:00:00,SHX/USDT,0.003572,0.003869,0.003572,0.003598,11899312.0183898,44219.02089749412375
1646438400,2022-03-05 00:00:00,SHX/USDT,0.003724,0.003744,0.0034,0.003556,19370211.54786655,68926.84477934464784
1646352000,2022-03-04 00:00:00,SHX/USDT,0.00381,0.003855,0.003679,0.003742,13974363.74926355,52720.86718956241334
1646265600,2022-03-03 00:00:00,SHX/USDT,0.004151,0.004211,0.003607,0.00381,17663366.82232648,67393.70502552410445
1646179200,2022-03-02 00:00:00,SHX/USDT,0.003776,0.004194,0.003637,0.004151,23134946.64666823,88128.94086830139812
1646092800,2022-03-01 00:00:00,SHX/USDT,0.00395,0.00426,0.003743,0.003798,41746961.74321131,170146.64072558656722
1646006400,2022-02-28 00:00:00,SHX/USDT,0.003666,0.004,0.00345,0.00395,56715017.21151021,211064.9955915674815
1645920000,2022-02-27 00:00:00,SHX/USDT,0.003486,0.003879,0.003394,0.003666,75666416.0780925,276481.40886083536292
1645833600,2022-02-26 00:00:00,SHX/USDT,0.003638,0.019,0.003348,0.00349,189424768.58814492,980447.75196815251522
1645747200,2022-02-25 00:00:00,SHX/USDT,0.00327,0.003638,0.0031,0.003638,19062086.04587072,63198.20120670904531
1645660800,2022-02-24 00:00:00,SHX/USDT,0.00316,0.003321,0.002845,0.003271,20057304.44294989,61516.28475127461464
1645574400,2022-02-23 00:00:00,SHX/USDT,0.003315,0.00428,0.003109,0.00317,94448487.39858494,322692.19566234585921
1645488000,2022-02-22 00:00:00,SHX/USDT,0.003181,0.00333,0.002958,0.003322,64370010.05791295,197116.44694818671686
1645401600,2022-02-21 00:00:00,SHX/USDT,0.003378,0.003519,0.003155,0.003168,44051679.91373386,149720.87271431152571
1645315200,2022-02-20 00:00:00,SHX/USDT,0.003589,0.003622,0.003306,0.003364,20566537.00695949,71604.14201472797601
1645228800,2022-02-19 00:00:00,SHX/USDT,0.003724,0.003728,0.003539,0.00357,29575427.88668296,106969.65617633137957
1645142400,2022-02-18 00:00:00,SHX/USDT,0.003971,0.003991,0.00336,0.003724,60389544.62144222,220104.70408214904024
1645056000,2022-02-17 00:00:00,SHX/USDT,0.004654,0.00525,0.00351,0.003985,219308147.1852269,964693.62977157867422
1644969600,2022-02-16 00:00:00,SHX/USDT,0.002665,0.005863,0.002665,0.004653,567701900.59966463,2640412.37216023573102
