https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CHMB,Volume USDT
1660435200,2022-08-14 00:00:00,CHMB/USDT,0.000894,0.000911,0.000842,0.000859,369239347.1794,325730.8459653008
1660348800,2022-08-13 00:00:00,CHMB/USDT,0.000857,0.000979,0.000846,0.000892,422904259.2204,376970.3706755353
1660262400,2022-08-12 00:00:00,CHMB/USDT,0.000849,0.000878,0.000841,0.000854,229930518.8622,196284.0050388198
1660176000,2022-08-11 00:00:00,CHMB/USDT,0.000851,0.000855,0.000839,0.000848,204926525.2282,173545.7347404125
1660089600,2022-08-10 00:00:00,CHMB/USDT,0.000845,0.000862,0.000826,0.00085,234312205.995,198628.4085005972
1660003200,2022-08-09 00:00:00,CHMB/USDT,0.000863,0.000899,0.00084,0.000848,209330731.8465,178931.3500220319
1659916800,2022-08-08 00:00:00,CHMB/USDT,0.000867,0.0009,0.000858,0.000862,224020584.5237,197122.2142056568
1659830400,2022-08-07 00:00:00,CHMB/USDT,0.000857,0.00087,0.00084,0.000864,249752627.0992,213043.3485297103
1659744000,2022-08-06 00:00:00,CHMB/USDT,0.00084,0.000869,0.000823,0.000854,244858265.8207,207207.6914141304
1659657600,2022-08-05 00:00:00,CHMB/USDT,0.000852,0.000863,0.000822,0.00084,231191151.5355,193789.8851363415
1659571200,2022-08-04 00:00:00,CHMB/USDT,0.000851,0.000867,0.000821,0.000851,263741838.8761,222425.4135371093
1659484800,2022-08-03 00:00:00,CHMB/USDT,0.000838,0.000862,0.000826,0.000851,223638928.1447,188118.5389994279
1659398400,2022-08-02 00:00:00,CHMB/USDT,0.000847,0.00086,0.00082,0.000832,249183482.8356,208915.6623770595
1659312000,2022-08-01 00:00:00,CHMB/USDT,0.000826,0.000971,0.000825,0.000846,249935297.0727,216189.1033595852
1659225600,2022-07-31 00:00:00,CHMB/USDT,0.000875,0.000902,0.00082,0.000826,196048242.3512,172113.4920314065
1659139200,2022-07-30 00:00:00,CHMB/USDT,0.000888,0.0009,0.000859,0.000874,199201067.6936,176104.3432602777
1659052800,2022-07-29 00:00:00,CHMB/USDT,0.00087,0.00089,0.000853,0.000881,217299904.0953,188927.3632408878
1658966400,2022-07-28 00:00:00,CHMB/USDT,0.000865,0.000887,0.000838,0.000867,210200664.6755,181157.6479880502
1658880000,2022-07-27 00:00:00,CHMB/USDT,0.000823,0.000877,0.000807,0.000863,232205001.8607,193392.2900987615
1658793600,2022-07-26 00:00:00,CHMB/USDT,0.000842,0.000851,0.000802,0.000822,219845346.1018,181969.6304874865
1658707200,2022-07-25 00:00:00,CHMB/USDT,0.000857,0.000865,0.000832,0.000844,213665333.7959,181046.7389687995
1658620800,2022-07-24 00:00:00,CHMB/USDT,0.000851,0.000877,0.000841,0.000858,231073020.1973,198913.0357836715
1658534400,2022-07-23 00:00:00,CHMB/USDT,0.00091,0.000934,0.000851,0.000851,211971070.3203,189760.8493191717
1658448000,2022-07-22 00:00:00,CHMB/USDT,0.000868,0.000933,0.000868,0.000911,190019738.6527,171739.7611467509
1658361600,2022-07-21 00:00:00,CHMB/USDT,0.000904,0.000906,0.000857,0.00087,212477835.0959,186678.9533411388
1658275200,2022-07-20 00:00:00,CHMB/USDT,0.00091,0.00093,0.000887,0.000904,171643402.18505314,157327.9575013868035
1658188800,2022-07-19 00:00:00,CHMB/USDT,0.0009,0.00093,0.000881,0.000909,219824865.19943867,197768.53063881416823
1658102400,2022-07-18 00:00:00,CHMB/USDT,0.000864,0.000919,0.000857,0.000898,232260719.77687377,204350.9445549342355
1658016000,2022-07-17 00:00:00,CHMB/USDT,0.000896,0.000899,0.000857,0.000858,173993309.21778195,153377.44721132933317
1657929600,2022-07-16 00:00:00,CHMB/USDT,0.000865,0.000909,0.000865,0.000895,188833412.54759229,167821.2968108986013
1657843200,2022-07-15 00:00:00,CHMB/USDT,0.000875,0.000956,0.000859,0.000866,236159763.037677,208571.76137858029912
1657756800,2022-07-14 00:00:00,CHMB/USDT,0.000868,0.000879,0.000841,0.000871,228027394.47671322,197164.22509112210633
1657670400,2022-07-13 00:00:00,CHMB/USDT,0.000869,0.000878,0.000821,0.000868,210934013.78093557,179625.99170354332934
1657584000,2022-07-12 00:00:00,CHMB/USDT,0.000921,0.000961,0.000853,0.000871,209480671.85424459,192882.80899411671014
1657497600,2022-07-11 00:00:00,CHMB/USDT,0.000963,0.000968,0.000911,0.00092,207182536.30065334,194234.39137271935726
1657411200,2022-07-10 00:00:00,CHMB/USDT,0.000942,0.000972,0.000935,0.000963,222279552.54752538,211355.7335916233275
1657324800,2022-07-09 00:00:00,CHMB/USDT,0.000962,0.000966,0.000922,0.000949,235477303.76229476,222181.63785206926312
1657238400,2022-07-08 00:00:00,CHMB/USDT,0.000952,0.000983,0.000947,0.000964,215561319.22178093,206784.8996995097048
1657152000,2022-07-07 00:00:00,CHMB/USDT,0.001027,0.001028,0.000921,0.000953,239871185.32519318,231188.98381094740719
1657065600,2022-07-06 00:00:00,CHMB/USDT,0.000912,0.001145,0.00089,0.001023,256978076.66477051,244456.26365643055324
1656979200,2022-07-05 00:00:00,CHMB/USDT,0.0009,0.000928,0.000868,0.000915,170656517.2396668,153658.54035390567494
1656892800,2022-07-04 00:00:00,CHMB/USDT,0.000879,0.000949,0.000858,0.000899,180224803.46391601,159885.04533361864313
1656806400,2022-07-03 00:00:00,CHMB/USDT,0.000925,0.000996,0.000874,0.000881,166826775.15601484,153811.70797973260235
1656720000,2022-07-02 00:00:00,CHMB/USDT,0.000917,0.000967,0.000909,0.000922,267471740.28440858,245571.64279933039454
1656633600,2022-07-01 00:00:00,CHMB/USDT,0.000894,0.000988,0.000894,0.00092,268239291.99274765,249050.68173162382879
1656547200,2022-06-30 00:00:00,CHMB/USDT,0.000892,0.000948,0.000828,0.000895,247368415.67211743,217019.76146064840377
1656460800,2022-06-29 00:00:00,CHMB/USDT,0.000953,0.000964,0.000892,0.000892,232785946.47286315,217645.94086210753475
1656374400,2022-06-28 00:00:00,CHMB/USDT,0.000947,0.001026,0.000935,0.000954,241258188.78728769,232925.68484384931128
1656288000,2022-06-27 00:00:00,CHMB/USDT,0.000972,0.000987,0.00094,0.000951,213738826.14216412,204860.63127794794612
1656201600,2022-06-26 00:00:00,CHMB/USDT,0.001023,0.001025,0.000972,0.000972,228110129.11783834,228308.14836308889608
1656115200,2022-06-25 00:00:00,CHMB/USDT,0.001093,0.0011,0.001,0.001027,240035033.8532588,253986.82784369586829
1656028800,2022-06-24 00:00:00,CHMB/USDT,0.000982,0.001342,0.00098,0.00109,292808712.99288894,313143.01102941952628
1655942400,2022-06-23 00:00:00,CHMB/USDT,0.000968,0.001031,0.000934,0.000983,273497624.32970083,262428.0007827684194
1655856000,2022-06-22 00:00:00,CHMB/USDT,0.001026,0.001029,0.000946,0.000973,221752943.13236546,216292.87368854524205
1655769600,2022-06-21 00:00:00,CHMB/USDT,0.001033,0.001044,0.000981,0.001026,231320490.68735513,233997.1114269951258
1655683200,2022-06-20 00:00:00,CHMB/USDT,0.000923,0.001085,0.000912,0.001037,243667636.02965991,242674.11204408844087
1655596800,2022-06-19 00:00:00,CHMB/USDT,0.000914,0.001,0.00083,0.000924,269653763.16182804,249229.98710050243539
1655510400,2022-06-18 00:00:00,CHMB/USDT,0.000999,0.001757,0.00081,0.000912,454188032.32816465,474225.95129674778041
1655424000,2022-06-17 00:00:00,CHMB/USDT,0.001042,0.001067,0.000991,0.000999,1471271797.32883865,1519658.85450572871714
1655337600,2022-06-16 00:00:00,CHMB/USDT,0.00114,0.001199,0.001024,0.001046,900380159.66298705,971211.53385460409826
1655251200,2022-06-15 00:00:00,CHMB/USDT,0.0011,0.00127,0.0011,0.00114,494877993.58568876,559383.01897171420647
1655164800,2022-06-14 00:00:00,CHMB/USDT,0.00115,0.0012,0.00109,0.0011,276888321.17351556,312792.6130836368649
1655078400,2022-06-13 00:00:00,CHMB/USDT,0.00128,0.00129,0.0011,0.00114,349742143.37878762,419671.5586774680076
1654992000,2022-06-12 00:00:00,CHMB/USDT,0.00131,0.00148,0.00125,0.00128,433691857.29236759,571913.8133542957508
1654905600,2022-06-11 00:00:00,CHMB/USDT,0.0014,0.00144,0.00123,0.00131,474835503.5447587,650043.2954758126425
1654819200,2022-06-10 00:00:00,CHMB/USDT,0.00144,0.00146,0.0014,0.0014,486625679.41090718,698255.6316197816423
1654732800,2022-06-09 00:00:00,CHMB/USDT,0.00144,0.00161,0.00142,0.00144,461655591.42885524,685292.2670476006382
1654646400,2022-06-08 00:00:00,CHMB/USDT,0.0014,0.00148,0.00135,0.00144,409068374.73571546,578359.9840751138235
1654560000,2022-06-07 00:00:00,CHMB/USDT,0.00169,0.00171,0.00133,0.00141,727539219.59908834,1109626.7634846118317
1654473600,2022-06-06 00:00:00,CHMB/USDT,0.0016,0.00235,0.00157,0.00169,724283527.82164839,1282857.3030877793079
1654387200,2022-06-05 00:00:00,CHMB/USDT,0.00164,0.00166,0.00155,0.0016,414525542.51040386,667899.6563886311125
1654300800,2022-06-04 00:00:00,CHMB/USDT,0.00166,0.00171,0.0016,0.00164,337128363.68464946,553739.4898173061032
1654214400,2022-06-03 00:00:00,CHMB/USDT,0.00165,0.00176,0.00158,0.00165,349045010.32650111,586889.808440315807
1654128000,2022-06-02 00:00:00,CHMB/USDT,0.00166,0.00174,0.00161,0.00165,500964509.12440034,834139.7763070960537
1654041600,2022-06-01 00:00:00,CHMB/USDT,0.00171,0.00171,0.00158,0.00166,461970321.92014676,756689.2591723788609
1653955200,2022-05-31 00:00:00,CHMB/USDT,0.00167,0.00187,0.00159,0.0017,558528985.49047063,950221.3267820468736
1653868800,2022-05-30 00:00:00,CHMB/USDT,0.00145,0.00189,0.00139,0.00167,624350254.8254548,1004809.5987136017686
1653782400,2022-05-29 00:00:00,CHMB/USDT,0.00144,0.00168,0.00131,0.00145,654494334.96746876,931862.4645520194265
1653696000,2022-05-28 00:00:00,CHMB/USDT,0.00126,0.00192,0.00121,0.00145,616655594.81378344,843151.7539073624863
1653609600,2022-05-27 00:00:00,CHMB/USDT,0.00152,0.00155,0.00113,0.00126,750614300.70342087,1047481.14070999526
1653523200,2022-05-26 00:00:00,CHMB/USDT,0.00175,0.00176,0.0015,0.00152,705932933.40365252,1152654.6051853721265
1653436800,2022-05-25 00:00:00,CHMB/USDT,0.00166,0.00179,0.0016,0.00175,679652716.61917357,1133712.1191763054087
1653350400,2022-05-24 00:00:00,CHMB/USDT,0.00177,0.0018,0.00156,0.00166,466028727.17917432,783356.6155524140723
1653264000,2022-05-23 00:00:00,CHMB/USDT,0.00169,0.00222,0.00162,0.00177,546172726.38774637,952349.4333366936585
1653177600,2022-05-22 00:00:00,CHMB/USDT,0.00168,0.00183,0.00157,0.00169,483742527.65891669,816169.7517236378037
1653091200,2022-05-21 00:00:00,CHMB/USDT,0.00162,0.00202,0.00159,0.00168,502776625.97601845,865644.6692322514907
1653004800,2022-05-20 00:00:00,CHMB/USDT,0.00174,0.00186,0.00141,0.00162,185348546.99552481,295991.1041361181457
1652918400,2022-05-19 00:00:00,CHMB/USDT,0.00138,0.0018,0.00136,0.00174,311071119.26879107,488909.0375833904412
1652832000,2022-05-18 00:00:00,CHMB/USDT,0.00158,0.00234,0.00138,0.00138,617839280.8106754,1106351.1455416775374
1652745600,2022-05-17 00:00:00,CHMB/USDT,0.00131,0.0016,0.00123,0.00158,375736890.92185623,529994.0502678463993
1652659200,2022-05-16 00:00:00,CHMB/USDT,0.00136,0.00153,0.00125,0.00131,259394062.56170256,345819.1101577007985
1652572800,2022-05-15 00:00:00,CHMB/USDT,0.00114,0.00192,0.00114,0.00135,431014600.56584602,598352.6284510751096
1652486400,2022-05-14 00:00:00,CHMB/USDT,0.00103,0.00117,0.00099,0.00114,312353251.47411262,335352.8789175883988
1652400000,2022-05-13 00:00:00,CHMB/USDT,0.00084,0.00137,0.00084,0.00103,289941279.44986269,311413.9102389723204
1652313600,2022-05-12 00:00:00,CHMB/USDT,0.00114,0.00143,0.00071,0.00084,372448126.59331756,355926.5654988028315
1652227200,2022-05-11 00:00:00,CHMB/USDT,0.00206,0.00218,0.00105,0.00114,187711402.31907519,303018.1374179341074
1652140800,2022-05-10 00:00:00,CHMB/USDT,0.002,0.00237,0.0017,0.00206,229859477.81064181,466768.2007928530012
1652054400,2022-05-09 00:00:00,CHMB/USDT,0.00237,0.00325,0.00195,0.002,439779671.0045507,1119794.6931029585331
1651968000,2022-05-08 00:00:00,CHMB/USDT,0.00213,0.00279,0.00202,0.00238,442796149.24065506,1025080.8438441002916
1651881600,2022-05-07 00:00:00,CHMB/USDT,0.00215,0.00229,0.002,0.00213,223059087.925863,471567.8131518505816
1651795200,2022-05-06 00:00:00,CHMB/USDT,0.00222,0.00239,0.00196,0.00216,281050590.9775128,613870.8096359111147
1651708800,2022-05-05 00:00:00,CHMB/USDT,0.00226,0.0025,0.0019,0.00223,309067659.39215937,683176.474588923104
1651622400,2022-05-04 00:00:00,CHMB/USDT,0.00225,0.00244,0.00204,0.00226,166208034.02360324,369114.6295695899066
1651536000,2022-05-03 00:00:00,CHMB/USDT,0.00208,0.00233,0.00192,0.00227,142534236.59688383,296497.121880606037
1651449600,2022-05-02 00:00:00,CHMB/USDT,0.00212,0.0027,0.00201,0.00208,221204275.82769954,507871.5995184669605
1651363200,2022-05-01 00:00:00,CHMB/USDT,0.00193,0.00274,0.00187,0.00212,359271917.25685859,803122.9734933303253
1651276800,2022-04-30 00:00:00,CHMB/USDT,0.0024,0.00261,0.00188,0.00194,137240847.84302655,321760.5104959174265
1651190400,2022-04-29 00:00:00,CHMB/USDT,0.00303,0.00306,0.00239,0.00239,206605675.04574238,565261.3190858715122
1651104000,2022-04-28 00:00:00,CHMB/USDT,0.0036,0.00378,0.0029,0.00303,240994291.51117392,800768.0742381189318
1651017600,2022-04-27 00:00:00,CHMB/USDT,0.00456,0.00469,0.0023,0.0036,504516787.61053845,1714474.6858577788333
1650931200,2022-04-26 00:00:00,CHMB/USDT,0.00548,0.00551,0.00425,0.00457,188510738.60089432,953311.8763235680756
1650844800,2022-04-25 00:00:00,CHMB/USDT,0.00553,0.00563,0.00478,0.00548,175065887.6763918,916981.4946052208967
1650758400,2022-04-24 00:00:00,CHMB/USDT,0.00594,0.00666,0.00539,0.00553,251004341.36492702,1460293.0034950431487
1650672000,2022-04-23 00:00:00,CHMB/USDT,0.00517,0.00664,0.00513,0.00592,196289679.36688396,1097566.4807361325059
1650585600,2022-04-22 00:00:00,CHMB/USDT,0.00526,0.00553,0.005,0.00517,165598597.04012546,871143.3018057409326
1650499200,2022-04-21 00:00:00,CHMB/USDT,0.00571,0.0058,0.00516,0.00526,132198658.57648868,743116.9160996197669
1650412800,2022-04-20 00:00:00,CHMB/USDT,0.00584,0.00611,0.00558,0.00571,175995261.21603765,1011662.9569267935872
1650326400,2022-04-19 00:00:00,CHMB/USDT,0.00557,0.00594,0.00549,0.00583,196862885.18165591,1127811.2217094943268
1650240000,2022-04-18 00:00:00,CHMB/USDT,0.00604,0.00609,0.00543,0.00556,184702629.94080665,1050865.531005325591
1650153600,2022-04-17 00:00:00,CHMB/USDT,0.00657,0.00662,0.00602,0.00607,173833535.27223497,1103610.1620218326395
1650067200,2022-04-16 00:00:00,CHMB/USDT,0.00675,0.0068,0.00638,0.00658,157416572.28387404,1036148.2333935471913
1649980800,2022-04-15 00:00:00,CHMB/USDT,0.00735,0.00735,0.00672,0.00672,197484557.99777126,1372521.5222185273627
1649894400,2022-04-14 00:00:00,CHMB/USDT,0.00765,0.0078,0.00709,0.00735,238270123.69915243,1790398.1254814422874
1649808000,2022-04-13 00:00:00,CHMB/USDT,0.00677,0.00771,0.00662,0.00766,191453884.51791049,1369111.5015246329172
1649721600,2022-04-12 00:00:00,CHMB/USDT,0.00665,0.00707,0.00645,0.00677,223854066.13022637,1523811.2879010226534
1649635200,2022-04-11 00:00:00,CHMB/USDT,0.00754,0.00763,0.00627,0.00663,201775246.97299639,1424638.4564160958294
1649548800,2022-04-10 00:00:00,CHMB/USDT,0.00729,0.008,0.00729,0.00758,238061883.27878504,1843406.4976832509668
1649462400,2022-04-09 00:00:00,CHMB/USDT,0.00772,0.00893,0.0071,0.0073,222369950.2579194,1671310.2187295985483
1649376000,2022-04-08 00:00:00,CHMB/USDT,0.0093,0.0096,0.00767,0.00777,165763980.17695997,1470702.5274134885259
1649289600,2022-04-07 00:00:00,CHMB/USDT,0.01015,0.01021,0.009,0.00937,166655784.49015743,1657636.0758293986644
1649203200,2022-04-06 00:00:00,CHMB/USDT,0.01096,0.01123,0.01,0.01015,135997147.61067553,1438343.8358265160519
1649116800,2022-04-05 00:00:00,CHMB/USDT,0.01093,0.01164,0.01059,0.01095,162001392.96107091,1784796.5587487367012
1649030400,2022-04-04 00:00:00,CHMB/USDT,0.01145,0.01152,0.01053,0.01095,148858506.0054189,1635386.9694426025095
1648944000,2022-04-03 00:00:00,CHMB/USDT,0.01177,0.0122,0.01122,0.01147,144713941.80239596,1686040.7042148357354
1648857600,2022-04-02 00:00:00,CHMB/USDT,0.01105,0.0121,0.011,0.01178,162485473.99989923,1856904.570625627751
1648771200,2022-04-01 00:00:00,CHMB/USDT,0.01047,0.01128,0.01017,0.01104,157255435.8179208,1671632.7712772393695
1648684800,2022-03-31 00:00:00,CHMB/USDT,0.01102,0.01131,0.0101,0.01047,148035672.04475304,1593276.8958459877779
1648598400,2022-03-30 00:00:00,CHMB/USDT,0.01172,0.0121,0.0103,0.01102,234724622.83563657,2615878.2885121855907
1648512000,2022-03-29 00:00:00,CHMB/USDT,0.01285,0.01292,0.011,0.01172,162625463.65757,1965115.3206940928145
1648425600,2022-03-28 00:00:00,CHMB/USDT,0.01168,0.01365,0.01132,0.01285,201486309.5491441,2473534.6841912144333
1648339200,2022-03-27 00:00:00,CHMB/USDT,0.01138,0.01241,0.0107,0.0117,193405576.98663085,2196882.4052465163523
1648252800,2022-03-26 00:00:00,CHMB/USDT,0.01051,0.01279,0.01036,0.01138,285796693.8225488,3274186.0576192165261
1648166400,2022-03-25 00:00:00,CHMB/USDT,0.0111,0.01158,0.01033,0.01053,153678712.57787443,1654395.1447838600912
1648080000,2022-03-24 00:00:00,CHMB/USDT,0.01027,0.01182,0.01026,0.01109,182317947.11012239,1990416.6748924678057
1647993600,2022-03-23 00:00:00,CHMB/USDT,0.01001,0.0123,0.00991,0.01028,205586582.43977773,2272638.0439080002508
1647907200,2022-03-22 00:00:00,CHMB/USDT,0.01105,0.01123,0.00988,0.01001,179936064.43999172,1877293.6636236847645
1647820800,2022-03-21 00:00:00,CHMB/USDT,0.01183,0.0137,0.01099,0.01109,144867567.2675438,1681413.4851290375763
1647734400,2022-03-20 00:00:00,CHMB/USDT,0.01021,0.0132,0.00966,0.01183,152284721.78824859,1652556.3964047570956
1647648000,2022-03-19 00:00:00,CHMB/USDT,0.01002,0.0115,0.01,0.01021,110621473.29098384,1186602.4316376250033
1647561600,2022-03-18 00:00:00,CHMB/USDT,0.01104,0.0113,0.01,0.01002,104647660.51694097,1101035.0930147711514
1647475200,2022-03-17 00:00:00,CHMB/USDT,0.01108,0.01246,0.0108,0.01103,145610485.4455914,1642370.8391624247847
1647388800,2022-03-16 00:00:00,CHMB/USDT,0.01059,0.01138,0.01,0.01102,110106845.61320272,1150238.4392953300965
1647302400,2022-03-15 00:00:00,CHMB/USDT,0.01064,0.01369,0.00913,0.01057,201465617.69189132,2148979.9111607690383
1647216000,2022-03-14 00:00:00,CHMB/USDT,0.01035,0.01225,0.01,0.01067,167329312.73340401,1776110.9711706562655
1647129600,2022-03-13 00:00:00,CHMB/USDT,0.01026,0.01461,0.01,0.01036,210991519.52926018,2327245.6676275632953
1647043200,2022-03-12 00:00:00,CHMB/USDT,0.01028,0.01077,0.01001,0.01027,180646230.28388494,1835656.8331677321157
1646956800,2022-03-11 00:00:00,CHMB/USDT,0.01217,0.01234,0.01,0.01023,124850489.60535892,1327274.3505006586383
1646870400,2022-03-10 00:00:00,CHMB/USDT,0.01408,0.01438,0.01171,0.01222,122883291.9142605,1533438.6536807717686
1646784000,2022-03-09 00:00:00,CHMB/USDT,0.01241,0.01712,0.01196,0.01413,132322362.25885393,1790175.139740742922
1646697600,2022-03-08 00:00:00,CHMB/USDT,0.0137,0.01408,0.012,0.0124,114246479.0691389,1480327.9862198199739
1646611200,2022-03-07 00:00:00,CHMB/USDT,0.01571,0.01595,0.01369,0.01381,107405181.36342708,1567778.1455150922562
1646524800,2022-03-06 00:00:00,CHMB/USDT,0.01764,0.0181,0.01513,0.01572,99692433.49306527,1660166.1220593579965
1646438400,2022-03-05 00:00:00,CHMB/USDT,0.01878,0.01913,0.0169,0.01774,94091317.9865032,1684730.761040422011
1646352000,2022-03-04 00:00:00,CHMB/USDT,0.02073,0.0209,0.01858,0.01885,76060634.26387059,1486579.9152831848369
1646265600,2022-03-03 00:00:00,CHMB/USDT,0.02132,0.02212,0.01901,0.0207,70565500.28905638,1458740.17858126771
1646179200,2022-03-02 00:00:00,CHMB/USDT,0.02302,0.02385,0.02079,0.02134,79572865.46032252,1729446.9624717933226
1646092800,2022-03-01 00:00:00,CHMB/USDT,0.02553,0.02598,0.02212,0.02307,89789748.76873812,2150178.8348232804018
1646006400,2022-02-28 00:00:00,CHMB/USDT,0.0229,0.02759,0.02201,0.0256,88041442.24837474,2147011.5954279694176
1645920000,2022-02-27 00:00:00,CHMB/USDT,0.03124,0.0319,0.02084,0.0231,92473206.80778778,2457396.1968390881088
1645833600,2022-02-26 00:00:00,CHMB/USDT,0.0207,0.035,0.01946,0.03146,102112396.28248231,2633124.7398623309858
1645747200,2022-02-25 00:00:00,CHMB/USDT,0.0197,0.02145,0.01958,0.0207,93873571.32988561,1902265.0126368308517
1645660800,2022-02-24 00:00:00,CHMB/USDT,0.02066,0.02089,0.01852,0.0197,62460597.16679067,1241158.1976555885398
1645574400,2022-02-23 00:00:00,CHMB/USDT,0.02065,0.02288,0.02018,0.02066,105469213.66982451,2265286.8418004854287
1645488000,2022-02-22 00:00:00,CHMB/USDT,0.022,0.02356,0.02033,0.02068,81586741.58493867,1750996.0407929225104
1645401600,2022-02-21 00:00:00,CHMB/USDT,0.0246,0.02712,0.02171,0.02201,80700510.9503194,1959977.6303273268173
1645315200,2022-02-20 00:00:00,CHMB/USDT,0.02535,0.0277,0.02168,0.02475,98720782.51692679,2345822.2127331096777
1645228800,2022-02-19 00:00:00,CHMB/USDT,0.0305,0.03052,0.02501,0.02538,95076933.28576285,2575630.0788660637357
1645142400,2022-02-18 00:00:00,CHMB/USDT,0.02646,0.0349,0.02503,0.03052,87936495.99270503,2344860.2983983927774
1645056000,2022-02-17 00:00:00,CHMB/USDT,0.03141,0.03159,0.02377,0.02647,52297187.02194372,1496575.5639290755308
1644969600,2022-02-16 00:00:00,CHMB/USDT,0.0312,0.0335,0.03001,0.03147,50190481.5828519,1575919.1392327279279
1644883200,2022-02-15 00:00:00,CHMB/USDT,0.03725,0.03736,0.03002,0.03123,44885624.8013314,1479660.6258703909632
1644796800,2022-02-14 00:00:00,CHMB/USDT,0.03517,0.048,0.03301,0.03736,51852987.86663346,1869301.3745580594237
1644710400,2022-02-13 00:00:00,CHMB/USDT,0.03932,0.03969,0.03361,0.03518,59958380.879738,2154323.6952057653012
