https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UMB,Volume USDT
1658664000,2022-07-24 12:00:00,UMB/USDT,0.0183,0.0184,0.0182,0.0182,2351.7623,42.99444525
1658660400,2022-07-24 11:00:00,UMB/USDT,0.0185,0.0185,0.0181,0.0181,2845.6101,51.96825487
1658656800,2022-07-24 10:00:00,UMB/USDT,0.0186,0.0186,0.018,0.0185,73018.1144,1330.72328268
1658653200,2022-07-24 09:00:00,UMB/USDT,0.0185,0.0186,0.018,0.0185,65146.358,1179.39640607
1658649600,2022-07-24 08:00:00,UMB/USDT,0.0183,0.0189,0.0182,0.0185,117701.6005,2190.5266577
1658646000,2022-07-24 07:00:00,UMB/USDT,0.0187,0.0187,0.0183,0.0183,1540.9734,28.59894648
1658642400,2022-07-24 06:00:00,UMB/USDT,0.0183,0.0188,0.018,0.0187,77835.8922,1429.03602673
1658638800,2022-07-24 05:00:00,UMB/USDT,0.0179,0.0183,0.0179,0.0183,19414.941,354.79874312
1658635200,2022-07-24 04:00:00,UMB/USDT,0.0179,0.018,0.0179,0.0179,1848.5227,33.08993185
1658631600,2022-07-24 03:00:00,UMB/USDT,0.0179,0.0179,0.0179,0.0179,280.7541,5.02549839
1658628000,2022-07-24 02:00:00,UMB/USDT,0.0179,0.018,0.0179,0.018,1076.6517,19.27267619
1658624400,2022-07-24 01:00:00,UMB/USDT,0.0179,0.0181,0.0179,0.0179,375.8076,6.74027882
1658620800,2022-07-24 00:00:00,UMB/USDT,0.0182,0.0183,0.0179,0.0179,4837.3243,86.69997146
1658617200,2022-07-23 23:00:00,UMB/USDT,0.0182,0.0182,0.018,0.0182,1969.0583,35.70873954
1658613600,2022-07-23 22:00:00,UMB/USDT,0.0181,0.0181,0.018,0.018,4173.1522,75.53209022
1658610000,2022-07-23 21:00:00,UMB/USDT,0.0182,0.0182,0.0176,0.018,45401.7709,811.41328907
1658606400,2022-07-23 20:00:00,UMB/USDT,0.0182,0.0183,0.0181,0.0181,397.9159,7.24023761
1658602800,2022-07-23 19:00:00,UMB/USDT,0.018,0.0181,0.0179,0.0181,1099.0033,19.78821477
1658599200,2022-07-23 18:00:00,UMB/USDT,0.018,0.0184,0.0178,0.018,11250.2289,202.66490574
1658595600,2022-07-23 17:00:00,UMB/USDT,0.0181,0.0181,0.018,0.0181,5089.9487,92.1198174
1658592000,2022-07-23 16:00:00,UMB/USDT,0.0182,0.0185,0.0179,0.0183,15627.9285,286.19696288
1658588400,2022-07-23 15:00:00,UMB/USDT,0.0182,0.0183,0.018,0.018,85.802,1.54903813
1658584800,2022-07-23 14:00:00,UMB/USDT,0.0184,0.0184,0.018,0.0182,21351.8998,385.47950436
1658581200,2022-07-23 13:00:00,UMB/USDT,0.0184,0.0185,0.0181,0.0184,15876.9068,291.62385706
1658577600,2022-07-23 12:00:00,UMB/USDT,0.0181,0.0184,0.0181,0.0184,5886.4336,106.69197334
1658574000,2022-07-23 11:00:00,UMB/USDT,0.0182,0.0184,0.0181,0.0181,21081.4381,385.62344666
1658570400,2022-07-23 10:00:00,UMB/USDT,0.0183,0.0184,0.018,0.0181,35979.3843,653.60265942
1658566800,2022-07-23 09:00:00,UMB/USDT,0.0183,0.0184,0.0182,0.0184,9649.9994,176.07444368
1658563200,2022-07-23 08:00:00,UMB/USDT,0.0184,0.0185,0.0183,0.0184,1494.3324,27.5632692
1658559600,2022-07-23 07:00:00,UMB/USDT,0.0185,0.0185,0.0182,0.0185,12944.5352,236.12462378
1658556000,2022-07-23 06:00:00,UMB/USDT,0.0185,0.0185,0.0181,0.0184,36857.327,669.86963036
1658552400,2022-07-23 05:00:00,UMB/USDT,0.0186,0.0187,0.0182,0.0185,10810.9883,198.14228234
1658548800,2022-07-23 04:00:00,UMB/USDT,0.0186,0.0189,0.0184,0.0184,10654.8234,200.30830451
1658545200,2022-07-23 03:00:00,UMB/USDT,0.0185,0.0188,0.0184,0.0184,11261.8123,209.28106574
1658541600,2022-07-23 02:00:00,UMB/USDT,0.0185,0.0187,0.0183,0.0186,78615.7905,1458.89241714
1658538000,2022-07-23 01:00:00,UMB/USDT,0.0185,0.0185,0.0183,0.0184,10153.6755,185.82868963
1658534400,2022-07-23 00:00:00,UMB/USDT,0.0183,0.0186,0.0182,0.0185,16485.8565,302.34216593
1658530800,2022-07-22 23:00:00,UMB/USDT,0.0185,0.0185,0.0183,0.0183,10527.7098,194.75018206
1658527200,2022-07-22 22:00:00,UMB/USDT,0.0184,0.0185,0.0182,0.0185,11373.0272,207.24736662
1658523600,2022-07-22 21:00:00,UMB/USDT,0.0181,0.0186,0.0181,0.0183,16295.602,300.05459845
1658520000,2022-07-22 20:00:00,UMB/USDT,0.0184,0.0184,0.018,0.0182,179111.176,3239.12468639
1658516400,2022-07-22 19:00:00,UMB/USDT,0.0184,0.0184,0.0182,0.0184,8932.9262,163.97114131
1658512800,2022-07-22 18:00:00,UMB/USDT,0.0184,0.0184,0.0183,0.0183,483.8531,8.89399966
1658509200,2022-07-22 17:00:00,UMB/USDT,0.0186,0.0186,0.0182,0.0184,33434.8296,617.58607778
1658505600,2022-07-22 16:00:00,UMB/USDT,0.0186,0.0191,0.0186,0.0187,19804.4079,370.49382229
1658502000,2022-07-22 15:00:00,UMB/USDT,0.0188,0.019,0.0185,0.0186,32639.6968,607.95687036
1658498400,2022-07-22 14:00:00,UMB/USDT,0.0187,0.0192,0.0185,0.0188,78143.3689,1478.88898428
1658494800,2022-07-22 13:00:00,UMB/USDT,0.0192,0.0192,0.0188,0.0188,33929.5627,644.76248205
1658491200,2022-07-22 12:00:00,UMB/USDT,0.0181,0.0193,0.0181,0.0192,280336.6781,5319.71558798
1658487600,2022-07-22 11:00:00,UMB/USDT,0.0183,0.019,0.0179,0.0184,153475.6489,2801.96018282
1658484000,2022-07-22 10:00:00,UMB/USDT,0.0179,0.0182,0.0179,0.0182,175989.0655,3169.95577268
1658480400,2022-07-22 09:00:00,UMB/USDT,0.0175,0.0187,0.0171,0.018,973778.8041,17523.07238136
1658476800,2022-07-22 08:00:00,UMB/USDT,0.0192,0.0195,0.0172,0.0175,285053.1626,5176.90344905
1658473200,2022-07-22 07:00:00,UMB/USDT,0.0191,0.0195,0.0189,0.0192,75321.074,1446.28355092
1658469600,2022-07-22 06:00:00,UMB/USDT,0.0189,0.0194,0.0189,0.0192,40647.9544,773.96267701
1658466000,2022-07-22 05:00:00,UMB/USDT,0.0192,0.0197,0.0188,0.0189,64698.4722,1243.09062993
1658462400,2022-07-22 04:00:00,UMB/USDT,0.0185,0.0193,0.0181,0.0193,71590.9836,1327.61828974
1658458800,2022-07-22 03:00:00,UMB/USDT,0.0193,0.0197,0.0182,0.0185,329207.4091,6106.73946787
1658455200,2022-07-22 02:00:00,UMB/USDT,0.0215,0.0216,0.0189,0.0194,706095.7702,14221.13902629
1658451600,2022-07-22 01:00:00,UMB/USDT,0.0218,0.022,0.0215,0.0215,1853.255,40.57335639
1658448000,2022-07-22 00:00:00,UMB/USDT,0.0218,0.0223,0.0214,0.0218,70365.7547,1534.59451667
1658444400,2022-07-21 23:00:00,UMB/USDT,0.0216,0.0217,0.0216,0.0217,281.416,6.0877574
1658440800,2022-07-21 22:00:00,UMB/USDT,0.0221,0.0221,0.0216,0.0216,2326.0041,50.35652891
1658437200,2022-07-21 21:00:00,UMB/USDT,0.022,0.0221,0.0216,0.0216,112084.5928,2464.75791684
1658433600,2022-07-21 20:00:00,UMB/USDT,0.0206,0.0222,0.0206,0.022,258107.7859,5551.03267023
1658430000,2022-07-21 19:00:00,UMB/USDT,0.0206,0.021,0.0203,0.0205,83316.1664,1713.83098523
1658426400,2022-07-21 18:00:00,UMB/USDT,0.0206,0.0207,0.0203,0.0206,7075.8279,146.30588926
1658422800,2022-07-21 17:00:00,UMB/USDT,0.0208,0.0208,0.0203,0.0208,1982.4029,41.02179784
1658419200,2022-07-21 16:00:00,UMB/USDT,0.0203,0.0208,0.0202,0.0208,21055.5227,429.89458352
1658415600,2022-07-21 15:00:00,UMB/USDT,0.0205,0.0207,0.02,0.0201,18613.3569,379.3272933
1658412000,2022-07-21 14:00:00,UMB/USDT,0.0205,0.0209,0.02,0.0204,112907.0309,2313.92363291
1658408400,2022-07-21 13:00:00,UMB/USDT,0.0201,0.0205,0.02,0.0204,9766.5521,199.17844052
1658404800,2022-07-21 12:00:00,UMB/USDT,0.02,0.0203,0.02,0.02,948.944,19.02495258
1658401200,2022-07-21 11:00:00,UMB/USDT,0.0203,0.0203,0.02,0.02,1032.4803,20.72124128
1658397600,2022-07-21 10:00:00,UMB/USDT,0.0204,0.0206,0.02,0.0203,57702.0029,1158.10090948
1658394000,2022-07-21 09:00:00,UMB/USDT,0.0204,0.0206,0.0202,0.0205,86312.8185,1769.46156945
1658390400,2022-07-21 08:00:00,UMB/USDT,0.0206,0.0209,0.0203,0.0203,30468.7745,626.80844309
1658386800,2022-07-21 07:00:00,UMB/USDT,0.0209,0.0209,0.0204,0.0205,42344.9509,871.02638506
1658383200,2022-07-21 06:00:00,UMB/USDT,0.0211,0.0211,0.0208,0.0208,6705.18,140.58419883
1658379600,2022-07-21 05:00:00,UMB/USDT,0.0212,0.0212,0.0212,0.0212,189.0108,4.00702896
1658376000,2022-07-21 04:00:00,UMB/USDT,0.0214,0.0215,0.0207,0.0212,24059.4964,504.80885195
1658372400,2022-07-21 03:00:00,UMB/USDT,0.0216,0.0216,0.0212,0.0212,884.9757,19.06680404
1658368800,2022-07-21 02:00:00,UMB/USDT,0.0219,0.0219,0.0212,0.0216,69045.444,1503.8457975
1658365200,2022-07-21 01:00:00,UMB/USDT,0.0221,0.0221,0.0206,0.0219,163607.189,3452.00135903
1658361600,2022-07-21 00:00:00,UMB/USDT,0.0218,0.0218,0.0218,0.0218,149.6439,3.26223702
1658358000,2022-07-20 23:00:00,UMB/USDT,0.0217,0.0223,0.0217,0.0218,19495.0286,427.15291289
1658354400,2022-07-20 22:00:00,UMB/USDT,0.0219,0.0219,0.0215,0.0218,562.113,12.21793598
1658350800,2022-07-20 21:00:00,UMB/USDT,0.0218,0.0219,0.0218,0.0219,2809.1703,61.51836451
1658347200,2022-07-20 20:00:00,UMB/USDT,0.0224,0.0224,0.0213,0.0221,210292.3515,4564.78763215
1658343600,2022-07-20 19:00:00,UMB/USDT,0.0225,0.0227,0.0222,0.0227,2226.4534,49.85523572
1658340000,2022-07-20 18:00:00,UMB/USDT,0.0225,0.0226,0.0222,0.0225,6296.0887,142.24062232
1658336400,2022-07-20 17:00:00,UMB/USDT,0.0221,0.0226,0.0221,0.0226,15621.3705,351.14448336
1658332800,2022-07-20 16:00:00,UMB/USDT,0.0227,0.023,0.022,0.0226,61420.119,1378.00542633
1658329200,2022-07-20 15:00:00,UMB/USDT,0.0231,0.0233,0.0222,0.023,44898.8134,1014.47659315
1658325600,2022-07-20 14:00:00,UMB/USDT,0.0232,0.0233,0.0227,0.0231,12930.347,297.24997594
1658322000,2022-07-20 13:00:00,UMB/USDT,0.023,0.0232,0.0227,0.0232,2965.1331,68.7365601
1658318400,2022-07-20 12:00:00,UMB/USDT,0.0229,0.023,0.0227,0.0227,14995.488,341.766625
1658314800,2022-07-20 11:00:00,UMB/USDT,0.0226,0.023,0.0221,0.023,18946.936,422.51981335
1658311200,2022-07-20 10:00:00,UMB/USDT,0.0229,0.0229,0.0226,0.0229,1329.8348,30.39321692
1658307600,2022-07-20 09:00:00,UMB/USDT,0.0227,0.023,0.0227,0.0229,12204.6478,279.4838489
1658304000,2022-07-20 08:00:00,UMB/USDT,0.0236,0.0236,0.0224,0.0229,116657.6142,2660.63088856
1658300400,2022-07-20 07:00:00,UMB/USDT,0.0234,0.0242,0.0227,0.0236,142468.5671,3373.2365971
1658296800,2022-07-20 06:00:00,UMB/USDT,0.023,0.0235,0.0228,0.0234,43088.14341808,1005.229358139581
1658293200,2022-07-20 05:00:00,UMB/USDT,0.023,0.0234,0.0226,0.0226,11869.32699401,273.176326009834
1658289600,2022-07-20 04:00:00,UMB/USDT,0.0236,0.0236,0.0227,0.0227,16935.6556,386.71698192
1658286000,2022-07-20 03:00:00,UMB/USDT,0.0236,0.0236,0.023,0.0235,23751.18453829,557.956915819815
1658282400,2022-07-20 02:00:00,UMB/USDT,0.0233,0.0236,0.0233,0.0233,5013.14236304,117.275501609936
1658278800,2022-07-20 01:00:00,UMB/USDT,0.0233,0.0241,0.0226,0.023,327298.37248646,7698.038674869702
1658275200,2022-07-20 00:00:00,UMB/USDT,0.0231,0.0233,0.023,0.0233,3307.8797,76.25182219
1658271600,2022-07-19 23:00:00,UMB/USDT,0.0236,0.0236,0.0232,0.0232,10445.4035,243.17067899
1658268000,2022-07-19 22:00:00,UMB/USDT,0.0235,0.0242,0.0233,0.0239,26490.35902719,628.110292729841
1658264400,2022-07-19 21:00:00,UMB/USDT,0.0229,0.0247,0.0227,0.0234,216233.72285057,5133.465706659704
1658260800,2022-07-19 20:00:00,UMB/USDT,0.0222,0.0234,0.0219,0.023,341239.0759,7797.63612608
1658257200,2022-07-19 19:00:00,UMB/USDT,0.0222,0.0226,0.0217,0.0226,54500.04905502,1206.777280229764
1658253600,2022-07-19 18:00:00,UMB/USDT,0.0215,0.0221,0.0215,0.0221,4589.87734072,101.022717749912
1658250000,2022-07-19 17:00:00,UMB/USDT,0.0213,0.0221,0.021,0.0216,57829.4326,1260.321874952272
1658246400,2022-07-19 16:00:00,UMB/USDT,0.0215,0.0215,0.0209,0.0213,36370.34550797,762.855534139761
1658242800,2022-07-19 15:00:00,UMB/USDT,0.0218,0.0218,0.0208,0.0215,45374.12798899,957.207199909982
1658239200,2022-07-19 14:00:00,UMB/USDT,0.0213,0.0218,0.0213,0.0213,6302.53095687,137.247365549766
1658235600,2022-07-19 13:00:00,UMB/USDT,0.0214,0.022,0.021,0.0215,44694.96792272,951.97352109984
1658232000,2022-07-19 12:00:00,UMB/USDT,0.0213,0.0215,0.0211,0.0215,10188.7464,218.665147729858
1658228400,2022-07-19 11:00:00,UMB/USDT,0.0213,0.0213,0.021,0.0213,27872.54284929,589.155517399877
1658224800,2022-07-19 10:00:00,UMB/USDT,0.0211,0.0221,0.021,0.0215,100095.87530452,2168.453303629892
1658221200,2022-07-19 09:00:00,UMB/USDT,0.0211,0.0212,0.0211,0.0211,14426.2063,304.41543938
1658217600,2022-07-19 08:00:00,UMB/USDT,0.0213,0.0215,0.0211,0.0212,3562.5424,75.56668729
1658214000,2022-07-19 07:00:00,UMB/USDT,0.0213,0.0217,0.0213,0.0213,969.5273,20.95247777
1658210400,2022-07-19 06:00:00,UMB/USDT,0.0217,0.0217,0.0213,0.0215,12816.7682,275.53339588
1658206800,2022-07-19 05:00:00,UMB/USDT,0.0217,0.0217,0.0213,0.0213,387.1915,8.37410323
1658203200,2022-07-19 04:00:00,UMB/USDT,0.0221,0.0221,0.0213,0.0213,22136.1853,476.33130042
1658199600,2022-07-19 03:00:00,UMB/USDT,0.0221,0.0222,0.0215,0.0221,18258.87790842,397.912627438102
1658196000,2022-07-19 02:00:00,UMB/USDT,0.0218,0.0222,0.0216,0.0222,7983.7321,174.88057883
1658192400,2022-07-19 01:00:00,UMB/USDT,0.0216,0.0221,0.0216,0.0219,10302.5195,227.306890628416
1658188800,2022-07-19 00:00:00,UMB/USDT,0.0215,0.0224,0.0215,0.0217,149280.9328,3231.86257761
1658185200,2022-07-18 23:00:00,UMB/USDT,0.0212,0.0215,0.0212,0.0215,952.4267,20.45509624
1658181600,2022-07-18 22:00:00,UMB/USDT,0.0211,0.0215,0.0211,0.0215,40043.0989,858.17368009
1658178000,2022-07-18 21:00:00,UMB/USDT,0.0211,0.0213,0.0208,0.021,13250.90823004,280.631989949852
1658174400,2022-07-18 20:00:00,UMB/USDT,0.021,0.0213,0.0209,0.0209,3221.1926,67.60591888
1658170800,2022-07-18 19:00:00,UMB/USDT,0.0211,0.0214,0.0209,0.021,33180.9122014,708.57281373996
1658167200,2022-07-18 18:00:00,UMB/USDT,0.0211,0.0213,0.0208,0.021,12296.3804,258.54044067
1658163600,2022-07-18 17:00:00,UMB/USDT,0.0213,0.0217,0.0208,0.021,17231.53068644,361.649769640773
1658160000,2022-07-18 16:00:00,UMB/USDT,0.0208,0.0217,0.0208,0.0217,34167.77447465,724.543810569905
1658156400,2022-07-18 15:00:00,UMB/USDT,0.021,0.0211,0.0209,0.0209,3805.5455,79.56386347
1658152800,2022-07-18 14:00:00,UMB/USDT,0.0213,0.0213,0.0208,0.0209,46770.5527,980.07634087
1658149200,2022-07-18 13:00:00,UMB/USDT,0.0212,0.0215,0.0211,0.0212,3688.084,78.05335683
1658145600,2022-07-18 12:00:00,UMB/USDT,0.021,0.022,0.0206,0.0212,35844.41965694,769.533944929904
1658142000,2022-07-18 11:00:00,UMB/USDT,0.0204,0.0216,0.0202,0.0211,65215.01040416,1359.376850479856
1658138400,2022-07-18 10:00:00,UMB/USDT,0.0203,0.0226,0.0198,0.0205,349929.05275409,7387.467902526589
1658134800,2022-07-18 09:00:00,UMB/USDT,0.0201,0.0208,0.0199,0.0202,62491.18238784,1280.700432159746
1658131200,2022-07-18 08:00:00,UMB/USDT,0.0202,0.0204,0.02,0.0201,14117.28146225,285.7575858099
1658127600,2022-07-18 07:00:00,UMB/USDT,0.0203,0.0205,0.0197,0.0202,59212.6555,1178.70025454
1658124000,2022-07-18 06:00:00,UMB/USDT,0.0199,0.0206,0.0197,0.0203,26097.87829185,524.07120362973
1658120400,2022-07-18 05:00:00,UMB/USDT,0.0196,0.0202,0.0196,0.0198,14561.76074306,293.165471579812
1658116800,2022-07-18 04:00:00,UMB/USDT,0.0197,0.0197,0.0197,0.0197,4362.6241,85.94369477
1658113200,2022-07-18 03:00:00,UMB/USDT,0.0191,0.0199,0.0191,0.0195,38157.987,742.97150511
1658109600,2022-07-18 02:00:00,UMB/USDT,0.0187,0.019,0.0187,0.019,3978.9379,74.66531835
1658106000,2022-07-18 01:00:00,UMB/USDT,0.019,0.0191,0.019,0.0191,181.4798,3.46267107
1658102400,2022-07-18 00:00:00,UMB/USDT,0.0189,0.019,0.0186,0.019,15449.7054,290.35523861
1658098800,2022-07-17 23:00:00,UMB/USDT,0.0191,0.0192,0.0189,0.0189,643.0553,12.33127819
1658095200,2022-07-17 22:00:00,UMB/USDT,0.0189,0.0193,0.0189,0.0189,35473.3217,675.62322576
1658091600,2022-07-17 21:00:00,UMB/USDT,0.0195,0.0198,0.0188,0.0192,35105.8831,673.72196352
1658088000,2022-07-17 20:00:00,UMB/USDT,0.0193,0.0198,0.0193,0.0195,15150.2411,298.54451458
1658084400,2022-07-17 19:00:00,UMB/USDT,0.0193,0.0196,0.0193,0.0195,4915.5297,94.9085547
1658080800,2022-07-17 18:00:00,UMB/USDT,0.0197,0.0198,0.0192,0.0193,18270.3775,357.21511257
1658077200,2022-07-17 17:00:00,UMB/USDT,0.0194,0.0196,0.0193,0.0196,4204.5516,82.18020804
1658073600,2022-07-17 16:00:00,UMB/USDT,0.0194,0.0197,0.0191,0.0197,15452.1838,298.15151194
1658070000,2022-07-17 15:00:00,UMB/USDT,0.0195,0.0198,0.0192,0.0198,20787.29387373,404.885251059854
1658066400,2022-07-17 14:00:00,UMB/USDT,0.0197,0.02,0.0195,0.0199,1712.4444,33.84032203
1658062800,2022-07-17 13:00:00,UMB/USDT,0.0197,0.0201,0.0197,0.0197,2773.16372537,55.535489739937
1658059200,2022-07-17 12:00:00,UMB/USDT,0.0192,0.0204,0.0191,0.0198,60639.6413,1202.88494828
1658055600,2022-07-17 11:00:00,UMB/USDT,0.0196,0.0196,0.0193,0.0193,34184.9971,662.05063673
1658052000,2022-07-17 10:00:00,UMB/USDT,0.0198,0.0198,0.0198,0.0198,1058.6115,20.9605077
1658048400,2022-07-17 09:00:00,UMB/USDT,0.0205,0.0205,0.0193,0.0197,42869.0098,839.59439157
1658044800,2022-07-17 08:00:00,UMB/USDT,0.0203,0.0205,0.0197,0.0205,6689.79,135.78645271
1658041200,2022-07-17 07:00:00,UMB/USDT,0.0203,0.0208,0.0199,0.0199,75593.7363,1536.8463307
1658037600,2022-07-17 06:00:00,UMB/USDT,0.0197,0.021,0.0197,0.0203,110803.50461236,2284.270822931891
1658034000,2022-07-17 05:00:00,UMB/USDT,0.0196,0.0201,0.0196,0.0201,83559.79556566,1676.815897939766
1658030400,2022-07-17 04:00:00,UMB/USDT,0.0198,0.0198,0.0198,0.0198,52.4596,1.03870008
1658026800,2022-07-17 03:00:00,UMB/USDT,0.02,0.02,0.02,0.02,344.135,6.8827
1658023200,2022-07-17 02:00:00,UMB/USDT,0.0197,0.02,0.0197,0.02,5060.6698,101.20908518
