https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume REVV,Volume BTC
1660176000,2022-08-11 00:00:00,REVV/BTC,0.0000008726,0.0000008744,0.0000008408,0.0000008601,366637.5347,0.31402442902748
1660089600,2022-08-10 00:00:00,REVV/BTC,0.0000008731,0.0000008842,0.00000085,0.0000008742,225596.8634,0.19553181670038
1660003200,2022-08-09 00:00:00,REVV/BTC,0.0000008732,0.0000008806,0.0000008647,0.0000008705,144616.4186,0.12616127983789
1659916800,2022-08-08 00:00:00,REVV/BTC,0.00000088,0.0000008818,0.000000866,0.0000008726,164174.9518,0.14359570800856
1659830400,2022-08-07 00:00:00,REVV/BTC,0.0000008684,0.00000088,0.0000008604,0.00000088,102766.9631,0.0891762370338
1659744000,2022-08-06 00:00:00,REVV/BTC,0.0000008477,0.0000008685,0.0000008464,0.0000008675,165384.0908,0.14188722446379
1659657600,2022-08-05 00:00:00,REVV/BTC,0.0000008394,0.00000086,0.0000008347,0.0000008477,414866.6812,0.35102344971759
1659571200,2022-08-04 00:00:00,REVV/BTC,0.0000008309,0.0000008477,0.0000008217,0.0000008441,406356.0051,0.33796509171973
1659484800,2022-08-03 00:00:00,REVV/BTC,0.0000008248,0.0000008373,0.000000814,0.0000008373,306203.8474,0.25256318528724
1659398400,2022-08-02 00:00:00,REVV/BTC,0.00000082,0.0000008302,0.0000008071,0.0000008279,343658.5071,0.28043925434743
1659312000,2022-08-01 00:00:00,REVV/BTC,0.0000008332,0.0000008398,0.00000082,0.0000008215,235714.9151,0.19574805409727
1659225600,2022-07-31 00:00:00,REVV/BTC,0.0000008257,0.0000008413,0.0000008144,0.0000008338,338307.7266,0.28028186769037
1659139200,2022-07-30 00:00:00,REVV/BTC,0.0000008044,0.0000008332,0.0000007869,0.0000008306,557396.6564,0.4505436323856
1659052800,2022-07-29 00:00:00,REVV/BTC,0.0000008101,0.0000008246,0.0000008014,0.0000008033,919039.3575,0.74561061977425
1658966400,2022-07-28 00:00:00,REVV/BTC,0.0000008246,0.00000083,0.0000007931,0.0000008101,289152.9121,0.23414868750507
1658880000,2022-07-27 00:00:00,REVV/BTC,0.0000008219,0.0000008348,0.0000008,0.000000825,61515.5914,0.05079071970523
1658793600,2022-07-26 00:00:00,REVV/BTC,0.0000008362,0.00000085,0.0000008198,0.0000008198,119841.7565,0.10001829767478
1658707200,2022-07-25 00:00:00,REVV/BTC,0.0000008523,0.0000008625,0.000000825,0.0000008476,496395.3345,0.42138620473395
1658620800,2022-07-24 00:00:00,REVV/BTC,0.0000008462,0.0000008591,0.0000008413,0.000000851,479835.0771,0.40722221283412
1658534400,2022-07-23 00:00:00,REVV/BTC,0.0000008447,0.0000008651,0.0000008435,0.0000008461,363407.2054,0.31005044048282
1658448000,2022-07-22 00:00:00,REVV/BTC,0.0000008417,0.000000857,0.0000008311,0.0000008437,650772.7473,0.54765769471791
1658361600,2022-07-21 00:00:00,REVV/BTC,0.0000008156,0.0000008477,0.0000008122,0.0000008368,857255.4563,0.71149672234127
1658275200,2022-07-20 00:00:00,REVV/BTC,0.0000008141,0.0000008362,0.0000008058,0.000000816,781013.41991106,0.639694077118413624
1658188800,2022-07-19 00:00:00,REVV/BTC,0.0000008372,0.0000008625,0.0000008023,0.0000008136,1732292.75511493,1.442344445105590448
1658102400,2022-07-18 00:00:00,REVV/BTC,0.0000008305,0.0000008582,0.0000008022,0.0000008372,1758565.6995,1.45323184829278
1658016000,2022-07-17 00:00:00,REVV/BTC,0.0000008471,0.0000008591,0.0000008242,0.0000008324,682937.86150397,0.567335463996029414
1657929600,2022-07-16 00:00:00,REVV/BTC,0.0000008089,0.0000008651,0.0000008,0.00000085,393516.903,0.3200725293571
1657843200,2022-07-15 00:00:00,REVV/BTC,0.0000008,0.0000008305,0.00000079,0.0000008089,391695.5035,0.31576649221184
1657756800,2022-07-14 00:00:00,REVV/BTC,0.0000007662,0.0000008088,0.0000007657,0.0000007989,545550.06477236,0.42622790531955462
1657670400,2022-07-13 00:00:00,REVV/BTC,0.0000007896,0.0000008123,0.00000076,0.0000007662,298926.2564,0.23863022486534
1657584000,2022-07-12 00:00:00,REVV/BTC,0.00000083,0.00000083,0.0000007794,0.0000007988,363505.1438,0.29128544628176
1657497600,2022-07-11 00:00:00,REVV/BTC,0.000000788,0.0000010373,0.0000007815,0.00000083,1475769.19781556,1.268234422026331046
1657411200,2022-07-10 00:00:00,REVV/BTC,0.0000007786,0.0000007883,0.0000007658,0.000000788,327923.5879,0.25612523072685
1657324800,2022-07-09 00:00:00,REVV/BTC,0.0000007879,0.0000007985,0.00000077,0.00000077,99354.7961273,0.07795555047129394
1657238400,2022-07-08 00:00:00,REVV/BTC,0.0000007901,0.000000812,0.0000007755,0.0000007863,80959.1259,0.06488843764479
1657152000,2022-07-07 00:00:00,REVV/BTC,0.00000085,0.0000009018,0.0000007919,0.0000008011,1460179.22086727,1.249157591069597715
1657065600,2022-07-06 00:00:00,REVV/BTC,0.000000897,0.0000009567,0.00000085,0.00000086,1390871.87677602,1.240247929172584417
1656979200,2022-07-05 00:00:00,REVV/BTC,0.00000093,0.0000009484,0.0000008253,0.0000009095,1018937.15439648,0.90909911534550144
1656892800,2022-07-04 00:00:00,REVV/BTC,0.0000009452,0.0000009545,0.00000091,0.00000092,303795.76816612,0.28345732634854516
1656806400,2022-07-03 00:00:00,REVV/BTC,0.0000009243,0.0000009542,0.00000092,0.0000009438,171896.10398908,0.162084675424987392
1656720000,2022-07-02 00:00:00,REVV/BTC,0.0000009478,0.0000009539,0.0000009126,0.0000009247,301906.44586724,0.283542707097533184
1656633600,2022-07-01 00:00:00,REVV/BTC,0.0000009183,0.0000009589,0.0000008849,0.0000009464,1496696.3057,1.40869716664457
1656547200,2022-06-30 00:00:00,REVV/BTC,0.000000935,0.0000009703,0.00000091,0.00000091,797578.1219,0.74922473605443
1656460800,2022-06-29 00:00:00,REVV/BTC,0.0000009512,0.0000009563,0.0000009251,0.0000009339,588545.8898,0.55308428409003
1656374400,2022-06-28 00:00:00,REVV/BTC,0.0000009423,0.0000009556,0.0000009222,0.0000009455,631013.8137,0.58989125923586
1656288000,2022-06-27 00:00:00,REVV/BTC,0.0000009634,0.0000009732,0.0000009065,0.0000009464,980957.48982756,0.920373498158811052
1656201600,2022-06-26 00:00:00,REVV/BTC,0.0000008811,0.0000013625,0.0000008736,0.0000009646,1558819.42589999,1.488314043629942584
1656115200,2022-06-25 00:00:00,REVV/BTC,0.0000008787,0.0000009941,0.0000008548,0.0000008835,2608932.80118703,2.312507472322755264
1656028800,2022-06-24 00:00:00,REVV/BTC,0.0000007936,0.0000010635,0.0000007918,0.0000008761,6360496.87046526,5.588729598888177149
1655942400,2022-06-23 00:00:00,REVV/BTC,0.0000008043,0.0000008162,0.00000079,0.000000797,1251044.6912,1.00329488285938
1655856000,2022-06-22 00:00:00,REVV/BTC,0.0000007988,0.0000008322,0.0000007825,0.0000008031,2249284.75482211,1.815953270079862916
1655769600,2022-06-21 00:00:00,REVV/BTC,0.0000007837,0.0000008001,0.0000007698,0.0000007948,1445361.836,1.13952024883067
1655683200,2022-06-20 00:00:00,REVV/BTC,0.0000007844,0.0000008226,0.0000007584,0.0000007812,2551878.7238,2.01004249414092
1655596800,2022-06-19 00:00:00,REVV/BTC,0.0000007882,0.0000008319,0.0000007608,0.0000007839,1880274.50814342,1.482559156748879168
1655510400,2022-06-18 00:00:00,REVV/BTC,0.0000008058,0.0000008504,0.0000007678,0.0000007851,1532921.3199,1.25113478926394
1655424000,2022-06-17 00:00:00,REVV/BTC,0.0000007894,0.0000008194,0.0000007701,0.0000008084,2242148.5047,1.77564458787565
1655337600,2022-06-16 00:00:00,REVV/BTC,0.0000007527,0.00000086,0.0000007506,0.0000007894,3347334.4144,2.68277144657683
1655251200,2022-06-15 00:00:00,REVV/BTC,0.00000075,0.0000007952,0.00000072,0.0000007502,2900032.25947118,2.20668135000486465
1655164800,2022-06-14 00:00:00,REVV/BTC,0.00000075,0.00000078,0.00000072,0.00000075,2550353.76714533,1.9355499085839975
1655078400,2022-06-13 00:00:00,REVV/BTC,0.00000082,0.00000082,0.0000007,0.00000076,2712470.3453,2.061813699798
1654992000,2022-06-12 00:00:00,REVV/BTC,0.00000082,0.00000084,0.00000078,0.00000081,1695067.2661,1.364405450941
1654905600,2022-06-11 00:00:00,REVV/BTC,0.00000086,0.00000087,0.00000081,0.00000082,333344.6296,0.279265985053
1654819200,2022-06-10 00:00:00,REVV/BTC,0.00000089,0.00000089,0.00000085,0.00000085,300722.0977,0.262175507184
1654732800,2022-06-09 00:00:00,REVV/BTC,0.0000009,0.00000092,0.00000087,0.0000009,545895.51532222,0.493390345304998
1654646400,2022-06-08 00:00:00,REVV/BTC,0.00000085,0.00000105,0.00000084,0.0000009,2436938.03396703,2.1776363336459973
1654560000,2022-06-07 00:00:00,REVV/BTC,0.0000009,0.00000092,0.00000083,0.00000085,2027020.77179232,1.7939476861319888
1654473600,2022-06-06 00:00:00,REVV/BTC,0.00000091,0.00000091,0.00000088,0.00000089,886505.2163,0.794596089172
1654387200,2022-06-05 00:00:00,REVV/BTC,0.0000009,0.00000095,0.00000089,0.00000091,681216.29101868,0.6223557815379988
1654300800,2022-06-04 00:00:00,REVV/BTC,0.00000087,0.00000092,0.00000086,0.0000009,788463.5017,0.700399677151
1654214400,2022-06-03 00:00:00,REVV/BTC,0.00000087,0.00000089,0.00000086,0.00000087,875561.9933,0.763725272026
1654128000,2022-06-02 00:00:00,REVV/BTC,0.00000087,0.00000088,0.00000086,0.00000087,782743.99442873,0.6818661813979951
1654041600,2022-06-01 00:00:00,REVV/BTC,0.00000088,0.0000009,0.00000086,0.00000087,595318.79556444,0.523928054076996
1653955200,2022-05-31 00:00:00,REVV/BTC,0.00000091,0.00000093,0.00000087,0.00000089,1174572.96397528,1.054891716239752
1653868800,2022-05-30 00:00:00,REVV/BTC,0.00000095,0.00000097,0.00000091,0.00000092,1293981.94041157,1.2119575077689915
1653782400,2022-05-29 00:00:00,REVV/BTC,0.00000093,0.00000096,0.00000091,0.00000096,837560.35769247,0.7779591898189971
1653696000,2022-05-28 00:00:00,REVV/BTC,0.00000093,0.00000095,0.00000092,0.00000093,1432684.7915,1.334783646624
1653609600,2022-05-27 00:00:00,REVV/BTC,0.00000096,0.00000097,0.00000092,0.00000094,2554777.0799,2.407024335374
1653523200,2022-05-26 00:00:00,REVV/BTC,0.00000099,0.000001,0.00000094,0.00000095,1530682.2885,1.503960186933
1653436800,2022-05-25 00:00:00,REVV/BTC,0.00000098,0.00000101,0.00000096,0.000001,1417606.9016,1.380672106034
1653350400,2022-05-24 00:00:00,REVV/BTC,0.00000101,0.00000102,0.00000096,0.00000098,1280741.8474,1.266124220622
1653264000,2022-05-23 00:00:00,REVV/BTC,0.00000098,0.00000104,0.00000098,0.00000102,2043164.3904,2.061440285926
1653177600,2022-05-22 00:00:00,REVV/BTC,0.00000097,0.00000102,0.00000096,0.00000097,1833537.59675656,1.8002330113829944
1653091200,2022-05-21 00:00:00,REVV/BTC,0.00000093,0.00000103,0.00000093,0.00000098,2026789.07064292,1.9431738867279912
1653004800,2022-05-20 00:00:00,REVV/BTC,0.00000096,0.00000099,0.00000094,0.00000094,2232738.9902835,2.145226931459995
1652918400,2022-05-19 00:00:00,REVV/BTC,0.00000095,0.00000098,0.00000092,0.00000096,2331412.0024,2.197316076432
1652832000,2022-05-18 00:00:00,REVV/BTC,0.00000098,0.00000101,0.00000095,0.00000096,1996124.84722061,1.9460187335829917
1652745600,2022-05-17 00:00:00,REVV/BTC,0.00000097,0.00000099,0.00000096,0.00000098,1870149.2282,1.827508390841
1652659200,2022-05-16 00:00:00,REVV/BTC,0.00000098,0.000001,0.00000096,0.00000097,1935314.0651,1.898727153009
1652572800,2022-05-15 00:00:00,REVV/BTC,0.00000101,0.00000105,0.00000096,0.00000098,1510334.13634854,1.5106867649659962
1652486400,2022-05-14 00:00:00,REVV/BTC,0.00000109,0.00000111,0.000001,0.00000101,1061735.3204,1.104514347804
1652400000,2022-05-13 00:00:00,REVV/BTC,0.00000112,0.00000123,0.00000108,0.00000109,1045798.59549055,1.1931546334938978
1652313600,2022-05-12 00:00:00,REVV/BTC,0.00000121,0.00000126,0.00000103,0.00000111,1678773.52696551,1.9519157563539916
1652227200,2022-05-11 00:00:00,REVV/BTC,0.00000148,0.00000148,0.00000118,0.00000121,1150811.7802,1.54320911286
1652140800,2022-05-10 00:00:00,REVV/BTC,0.0000015,0.00000153,0.00000144,0.00000148,857070.4078,1.271872936568
1652054400,2022-05-09 00:00:00,REVV/BTC,0.00000151,0.00000153,0.00000146,0.0000015,1008722.25755234,1.5055777837729866
1651968000,2022-05-08 00:00:00,REVV/BTC,0.00000151,0.00000153,0.0000015,0.00000151,634526.2118,0.961711123892
1651881600,2022-05-07 00:00:00,REVV/BTC,0.00000154,0.00000155,0.00000151,0.00000151,385595.63684155,0.589280305565987
1651795200,2022-05-06 00:00:00,REVV/BTC,0.00000156,0.00000157,0.00000151,0.00000155,391787.29552967,0.6060592552059885
1651708800,2022-05-05 00:00:00,REVV/BTC,0.00000159,0.00000163,0.00000155,0.00000156,315594.4757,0.501678291337
1651622400,2022-05-04 00:00:00,REVV/BTC,0.00000169,0.00000169,0.00000156,0.00000159,469159.17258571,0.7641301600109928
1651536000,2022-05-03 00:00:00,REVV/BTC,0.00000157,0.00000186,0.00000155,0.0000017,569391.080939,0.9631320176939802
1651449600,2022-05-02 00:00:00,REVV/BTC,0.00000178,0.00000178,0.00000157,0.00000157,239809.15511355,0.4079590265249835
1651363200,2022-05-01 00:00:00,REVV/BTC,0.00000177,0.00000187,0.00000173,0.00000178,249115.0561,0.442999862469
1651276800,2022-04-30 00:00:00,REVV/BTC,0.0000018,0.00000195,0.00000177,0.00000177,372484.6305,0.68370078297
1651190400,2022-04-29 00:00:00,REVV/BTC,0.00000181,0.00000182,0.00000178,0.0000018,408273.6473,0.736308344976
1651104000,2022-04-28 00:00:00,REVV/BTC,0.00000184,0.00000185,0.00000178,0.00000181,426435.8566,0.773758933926
1651017600,2022-04-27 00:00:00,REVV/BTC,0.00000191,0.00000192,0.00000183,0.00000184,513691.5095,0.964617881363
1650931200,2022-04-26 00:00:00,REVV/BTC,0.0000019,0.00000195,0.00000187,0.00000191,425177.64780763,0.811307927682968
1650844800,2022-04-25 00:00:00,REVV/BTC,0.00000203,0.00000205,0.00000189,0.0000019,615007.7317,1.204824469806
1650758400,2022-04-24 00:00:00,REVV/BTC,0.00000204,0.00000206,0.000002,0.00000202,169615.8651,0.34287353209
1650672000,2022-04-23 00:00:00,REVV/BTC,0.00000204,0.00000205,0.00000201,0.00000204,132329.218,0.269460725598
1650585600,2022-04-22 00:00:00,REVV/BTC,0.00000206,0.00000208,0.00000202,0.00000204,381228.493,0.778838895734
1650499200,2022-04-21 00:00:00,REVV/BTC,0.00000206,0.00000211,0.000002,0.00000206,158355.3985865,0.3230459562119782
1650412800,2022-04-20 00:00:00,REVV/BTC,0.00000206,0.00000209,0.00000204,0.00000207,265677.0888,0.549483434195
1650326400,2022-04-19 00:00:00,REVV/BTC,0.00000206,0.00000209,0.00000203,0.00000206,112305.27655485,0.2304239091629667
1650240000,2022-04-18 00:00:00,REVV/BTC,0.00000214,0.00000216,0.00000203,0.00000206,258720.8886,0.538956037229
1650153600,2022-04-17 00:00:00,REVV/BTC,0.00000214,0.00000215,0.00000211,0.00000213,128764.8268,0.273443739865
1650067200,2022-04-16 00:00:00,REVV/BTC,0.00000219,0.00000219,0.00000212,0.00000215,87085.7173,0.187641694024
1649980800,2022-04-15 00:00:00,REVV/BTC,0.0000022,0.00000222,0.00000217,0.00000219,222136.1144,0.48676080477
1649894400,2022-04-14 00:00:00,REVV/BTC,0.0000022,0.00000227,0.00000219,0.00000221,233841.8599,0.520968370137
1649808000,2022-04-13 00:00:00,REVV/BTC,0.0000022,0.00000233,0.00000218,0.00000221,310454.52925135,0.686365015148997
1649721600,2022-04-12 00:00:00,REVV/BTC,0.00000211,0.00000229,0.00000204,0.0000022,643471.02392148,1.4058816508579774
1649635200,2022-04-11 00:00:00,REVV/BTC,0.00000218,0.0000022,0.00000208,0.0000021,324394.4042,0.696499389254
1649548800,2022-04-10 00:00:00,REVV/BTC,0.00000221,0.00000221,0.00000209,0.00000218,169968.6697,0.367426891167
1649462400,2022-04-09 00:00:00,REVV/BTC,0.00000223,0.00000225,0.00000219,0.0000022,70772.1779,0.157080190986
1649376000,2022-04-08 00:00:00,REVV/BTC,0.00000224,0.00000226,0.0000022,0.00000223,134744.45834663,0.3007858460109849
1649289600,2022-04-07 00:00:00,REVV/BTC,0.00000227,0.00000227,0.00000222,0.00000224,83249.01684159,0.1871541335349934
1649203200,2022-04-06 00:00:00,REVV/BTC,0.00000237,0.00000239,0.00000223,0.00000227,190664.7158,0.439380855188
1649116800,2022-04-05 00:00:00,REVV/BTC,0.00000234,0.0000024,0.00000233,0.00000237,177552.3169,0.418733680877
1649030400,2022-04-04 00:00:00,REVV/BTC,0.00000245,0.00000248,0.00000232,0.00000234,151863.3266,0.3663633458
1648944000,2022-04-03 00:00:00,REVV/BTC,0.00000252,0.00000256,0.00000239,0.00000244,146649.6555,0.359332603952
1648857600,2022-04-02 00:00:00,REVV/BTC,0.00000244,0.00000262,0.00000241,0.00000251,93417.70814654,0.2359033728419796
1648771200,2022-04-01 00:00:00,REVV/BTC,0.00000241,0.0000025,0.00000237,0.00000244,99993.9382,0.241396759604
1648684800,2022-03-31 00:00:00,REVV/BTC,0.00000234,0.00000247,0.00000232,0.00000241,220817.7205004,0.531129584082988
1648598400,2022-03-30 00:00:00,REVV/BTC,0.00000231,0.00000236,0.00000224,0.00000233,228749.2719,0.525744796767
1648512000,2022-03-29 00:00:00,REVV/BTC,0.00000234,0.00000237,0.00000229,0.0000023,191478.1608,0.446293239503
1648425600,2022-03-28 00:00:00,REVV/BTC,0.00000229,0.00000242,0.00000227,0.00000235,266832.3614409,0.619785580304978
1648339200,2022-03-27 00:00:00,REVV/BTC,0.00000235,0.0000024,0.00000224,0.00000228,169883.31563813,0.3993532616219868
1648252800,2022-03-26 00:00:00,REVV/BTC,0.00000236,0.00000239,0.00000229,0.00000235,85664.4006,0.202116754569
1648166400,2022-03-25 00:00:00,REVV/BTC,0.00000246,0.00000247,0.00000234,0.00000235,134354.58938571,0.3241626457619895
1648080000,2022-03-24 00:00:00,REVV/BTC,0.00000239,0.00000252,0.00000235,0.00000247,265307.654,0.643223753489
1647993600,2022-03-23 00:00:00,REVV/BTC,0.00000239,0.00000245,0.00000238,0.00000239,141810.4787,0.341903436959
1647907200,2022-03-22 00:00:00,REVV/BTC,0.00000244,0.00000245,0.00000235,0.00000239,158581.0846,0.379083997573
1647820800,2022-03-21 00:00:00,REVV/BTC,0.00000241,0.00000246,0.00000239,0.00000243,105827.0366,0.257401284376
1647734400,2022-03-20 00:00:00,REVV/BTC,0.00000244,0.00000248,0.00000239,0.00000241,118284.04009187,0.2886247319650002
1647648000,2022-03-19 00:00:00,REVV/BTC,0.00000244,0.00000247,0.00000243,0.00000243,52698.47330813,0.1287345677449998
1647561600,2022-03-18 00:00:00,REVV/BTC,0.00000252,0.00000253,0.00000241,0.00000244,95765.94502152,0.2355648539309316
1647475200,2022-03-17 00:00:00,REVV/BTC,0.00000251,0.00000256,0.00000248,0.00000251,132661.4463,0.334411752192
1647388800,2022-03-16 00:00:00,REVV/BTC,0.00000258,0.00000258,0.0000024,0.00000251,409401.82998876,1.0245019876549576
1647302400,2022-03-15 00:00:00,REVV/BTC,0.00000225,0.00000303,0.00000224,0.00000257,653820.52728468,1.7332207524022699
1647216000,2022-03-14 00:00:00,REVV/BTC,0.00000237,0.00000238,0.00000224,0.00000224,151216.22653636,0.3469399366679916
1647129600,2022-03-13 00:00:00,REVV/BTC,0.00000234,0.00000237,0.00000231,0.00000237,144985.6078,0.339150322577
1647043200,2022-03-12 00:00:00,REVV/BTC,0.00000235,0.00000235,0.00000231,0.00000234,53545.9283,0.12472995279
1646956800,2022-03-11 00:00:00,REVV/BTC,0.00000234,0.00000239,0.0000023,0.00000234,187785.8779,0.439675752191
1646870400,2022-03-10 00:00:00,REVV/BTC,0.00000218,0.00000237,0.00000218,0.00000235,352718.9791,0.808940934764
1646784000,2022-03-09 00:00:00,REVV/BTC,0.00000226,0.00000226,0.00000215,0.00000217,226447.9122,0.495810201349
1646697600,2022-03-08 00:00:00,REVV/BTC,0.0000023,0.00000232,0.00000223,0.00000226,169040.5755,0.384150322495
1646611200,2022-03-07 00:00:00,REVV/BTC,0.00000236,0.00000238,0.00000225,0.00000231,326521.7484,0.751549241766
1646524800,2022-03-06 00:00:00,REVV/BTC,0.00000234,0.00000237,0.0000023,0.00000236,181427.1526,0.425032121261
1646438400,2022-03-05 00:00:00,REVV/BTC,0.00000237,0.0000024,0.00000231,0.00000234,30608.493,0.072277458666
1646352000,2022-03-04 00:00:00,REVV/BTC,0.00000229,0.00000239,0.00000226,0.00000236,221042.4741,0.509734376268
1646265600,2022-03-03 00:00:00,REVV/BTC,0.00000232,0.00000234,0.00000226,0.00000229,214645.9379,0.494379506255
1646179200,2022-03-02 00:00:00,REVV/BTC,0.00000227,0.00000235,0.00000225,0.00000232,229384.13719065,0.5270465439799832
1646092800,2022-03-01 00:00:00,REVV/BTC,0.00000224,0.00000229,0.00000219,0.00000227,191841.6768,0.432291756766
1646006400,2022-02-28 00:00:00,REVV/BTC,0.00000248,0.0000025,0.0000022,0.00000224,295467.6385,0.702947047035
1645920000,2022-02-27 00:00:00,REVV/BTC,0.00000251,0.00000253,0.00000242,0.00000249,214296.6312,0.53253820093
1645833600,2022-02-26 00:00:00,REVV/BTC,0.00000245,0.00000253,0.00000242,0.00000251,146756.1155,0.363072563178
1645747200,2022-02-25 00:00:00,REVV/BTC,0.00000241,0.00000246,0.00000237,0.00000245,156958.685531,0.3803437980717828
1645660800,2022-02-24 00:00:00,REVV/BTC,0.0000024,0.00000262,0.00000237,0.00000241,946165.30419964,2.3334091071099911
1645574400,2022-02-23 00:00:00,REVV/BTC,0.00000231,0.00000249,0.00000226,0.0000024,264098.58978275,0.62693272470198
1645488000,2022-02-22 00:00:00,REVV/BTC,0.00000229,0.00000233,0.00000218,0.00000231,402850.6042,0.90754131967
1645401600,2022-02-21 00:00:00,REVV/BTC,0.00000234,0.0000024,0.00000225,0.00000228,434869.7397,1.01189282973
1645315200,2022-02-20 00:00:00,REVV/BTC,0.00000233,0.00000239,0.00000232,0.00000234,232223.3578,0.547733417928
