https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALGO,Volume BTC
1663545600,2022-09-19 00:00:00,ALGO/BTC,0.00001561,0.00001561,0.00001561,0.00001561,0.00000000,0.0
1663459200,2022-09-18 00:00:00,ALGO/BTC,0.00001561,0.00001561,0.00001561,0.00001561,13.36898396,0.00020868983961560002
1663372800,2022-09-17 00:00:00,ALGO/BTC,0.00001500,0.00001500,0.00001500,0.00001500,0.00000000,0.0
1663286400,2022-09-16 00:00:00,ALGO/BTC,0.00001513,0.00001513,0.00001497,0.00001500,655.18009932,0.0098277014898
1663200000,2022-09-15 00:00:00,ALGO/BTC,0.00001503,0.00001503,0.00001503,0.00001503,0.00000000,0.0
1663113600,2022-09-14 00:00:00,ALGO/BTC,0.00001491,0.00001503,0.00001490,0.00001503,322.51125822,0.0048473442110466
1663027200,2022-09-13 00:00:00,ALGO/BTC,0.00001421,0.00001486,0.00001408,0.00001486,31809.55192174,0.4726899415570564
1662940800,2022-09-12 00:00:00,ALGO/BTC,0.00001487,0.00001487,0.00001440,0.00001440,385.53458247,0.005551697987567999
1662854400,2022-09-11 00:00:00,ALGO/BTC,0.00001496,0.00001496,0.00001496,0.00001496,46.09356819,0.0006895597801224
1662768000,2022-09-10 00:00:00,ALGO/BTC,0.00001483,0.00001483,0.00001483,0.00001483,14.75409431,0.0002188032186173
1662681600,2022-09-09 00:00:00,ALGO/BTC,0.00001518,0.00001530,0.00001512,0.00001528,1280.79125813,0.0195704904242264
1662595200,2022-09-08 00:00:00,ALGO/BTC,0.00001550,0.00001588,0.00001540,0.00001588,593.71951337,0.0094282658723156
1662508800,2022-09-07 00:00:00,ALGO/BTC,0.00001572,0.00001573,0.00001548,0.00001557,74.61639026,0.0011617771963482
1662422400,2022-09-06 00:00:00,ALGO/BTC,0.00001500,0.00001508,0.00001500,0.00001505,1989.59475106,0.029943401003453
1662336000,2022-09-05 00:00:00,ALGO/BTC,0.00001571,0.00001571,0.00001515,0.00001531,3581.47189338,0.0548323346876478
1662249600,2022-09-04 00:00:00,ALGO/BTC,0.00001536,0.00001610,0.00001536,0.00001555,2406.85653528,0.037426619123603996
1662163200,2022-09-03 00:00:00,ALGO/BTC,0.00001509,0.00001530,0.00001499,0.00001527,36735.98428692,0.5609584800612685
1662076800,2022-09-02 00:00:00,ALGO/BTC,0.00001461,0.00001517,0.00001453,0.00001510,3344.71517162,0.050505199091462
1661990400,2022-09-01 00:00:00,ALGO/BTC,0.00001440,0.00001460,0.00001431,0.00001456,8549.39172379,0.1244791434983824
1661904000,2022-08-31 00:00:00,ALGO/BTC,0.00001483,0.00001483,0.00001439,0.00001439,2955.69018215,0.0425323817211385
1661817600,2022-08-30 00:00:00,ALGO/BTC,0.00001470,0.00001474,0.00001450,0.00001474,3577.30680533,0.0527295023105642
1661731200,2022-08-29 00:00:00,ALGO/BTC,0.00001436,0.00001471,0.00001435,0.00001471,5465.21508881,0.08039331395639511
1661644800,2022-08-28 00:00:00,ALGO/BTC,0.00001440,0.00001464,0.00001437,0.00001440,764.07859068,0.011002731705792
1661558400,2022-08-27 00:00:00,ALGO/BTC,0.00001395,0.00001439,0.00001392,0.00001438,1492.28550009,0.0214590654912942
1661472000,2022-08-26 00:00:00,ALGO/BTC,0.00001419,0.00001427,0.00001380,0.00001391,3597.70411722,0.0500440642705302
1661385600,2022-08-25 00:00:00,ALGO/BTC,0.00001414,0.00001428,0.00001394,0.00001424,5810.48493657,0.0827413054967568
1661299200,2022-08-24 00:00:00,ALGO/BTC,0.00001423,0.00001438,0.00001410,0.00001411,1062.77657078,0.014995777413705799
1661212800,2022-08-23 00:00:00,ALGO/BTC,0.00001406,0.00001423,0.00001401,0.00001421,788.50032439,0.011204589609581898
1661126400,2022-08-22 00:00:00,ALGO/BTC,0.00001412,0.00001412,0.00001377,0.00001405,8178.16430595,0.1149032084985975
1661040000,2022-08-21 00:00:00,ALGO/BTC,0.00001413,0.00001413,0.00001412,0.00001412,1000.00000471,0.0141200000665052
1660953600,2022-08-20 00:00:00,ALGO/BTC,0.00001435,0.00001435,0.00001412,0.00001412,114.40221685,0.001615359301922
1660867200,2022-08-19 00:00:00,ALGO/BTC,0.00001418,0.00001435,0.00001410,0.00001435,1198.77370399,0.0172024026522565
1660780800,2022-08-18 00:00:00,ALGO/BTC,0.00001475,0.00001475,0.00001411,0.00001434,857.89460417,0.0123022086237978
1660694400,2022-08-17 00:00:00,ALGO/BTC,0.00001454,0.00001454,0.00001454,0.00001454,298.50746269,0.0043402985075126
1660608000,2022-08-16 00:00:00,ALGO/BTC,0.00001474,0.00001481,0.00001471,0.00001479,14996.47227436,0.2217978249377844
1660521600,2022-08-15 00:00:00,ALGO/BTC,0.00001483,0.00001493,0.00001483,0.00001493,220.60252406,0.0032935956842157998
1660435200,2022-08-14 00:00:00,ALGO/BTC,0.00001504,0.00001504,0.00001504,0.00001504,13.29787235,0.000200000000144
1660348800,2022-08-13 00:00:00,ALGO/BTC,0.00001504,0.00001504,0.00001504,0.00001504,326.84184120,0.004915701291648
1660262400,2022-08-12 00:00:00,ALGO/BTC,0.00001500,0.00001506,0.00001500,0.00001506,8015.10660541,0.1207075054774746
1660176000,2022-08-11 00:00:00,ALGO/BTC,0.00001492,0.00001507,0.00001482,0.00001507,3809.71093244,0.0574123437518708
1660089600,2022-08-10 00:00:00,ALGO/BTC,0.00001485,0.00001485,0.00001485,0.00001485,592.81408341,0.008803289138638499
1660003200,2022-08-09 00:00:00,ALGO/BTC,0.00001542,0.00001542,0.00001504,0.00001504,1014.14687786,0.0152527690430144
1659916800,2022-08-08 00:00:00,ALGO/BTC,0.00001520,0.00001521,0.00001510,0.00001521,678.20389054,0.010315481175113399
1659830400,2022-08-07 00:00:00,ALGO/BTC,0.00001523,0.00001584,0.00001523,0.00001584,1026.17805533,0.0162546603964272
1659744000,2022-08-06 00:00:00,ALGO/BTC,0.00001529,0.00001530,0.00001529,0.00001530,435.97907128,0.006670479790584
1659657600,2022-08-05 00:00:00,ALGO/BTC,0.00001475,0.00001537,0.00001475,0.00001535,40646.64174877,0.6239259508436196
1659571200,2022-08-04 00:00:00,ALGO/BTC,0.00001455,0.00001488,0.00001455,0.00001488,8369.80908488,0.1245427591830144
1659484800,2022-08-03 00:00:00,ALGO/BTC,0.00001413,0.00001425,0.00001413,0.00001420,1305.18164328,0.018533579334575997
1659398400,2022-08-02 00:00:00,ALGO/BTC,0.00001421,0.00001425,0.00001421,0.00001425,124.05284954,0.0017677531059450001
1659312000,2022-08-01 00:00:00,ALGO/BTC,0.00001463,0.00001463,0.00001463,0.00001463,49.60911373,0.0007257813338699
1659225600,2022-07-31 00:00:00,ALGO/BTC,0.00001477,0.00001477,0.00001477,0.00001477,74.77860528,0.0011044799999855998
1659139200,2022-07-30 00:00:00,ALGO/BTC,0.00001405,0.00001423,0.00001405,0.00001423,181.98226339,0.0025896076080397
1659052800,2022-07-29 00:00:00,ALGO/BTC,0.00001428,0.00001428,0.00001398,0.00001398,603.51844271,0.0084371878290858
1658966400,2022-07-28 00:00:00,ALGO/BTC,0.00001407,0.00001428,0.00001401,0.00001414,6540.95932414,0.09248916484333959
1658880000,2022-07-27 00:00:00,ALGO/BTC,0.00001464,0.00001464,0.00001464,0.00001464,384.98500680,0.005636180499552001
1658793600,2022-07-26 00:00:00,ALGO/BTC,0.00001462,0.00001462,0.00001462,0.00001462,13.35113485,0.000195193591507
1658707200,2022-07-25 00:00:00,ALGO/BTC,0.00001484,0.00001504,0.00001484,0.00001498,2580.06275021,0.0386493399981458
1658620800,2022-07-24 00:00:00,ALGO/BTC,0.00001512,0.00001517,0.00001504,0.00001506,4035.66870554,0.0607771707054324
1658534400,2022-07-23 00:00:00,ALGO/BTC,0.00001509,0.00001509,0.00001509,0.00001509,13.10615990,0.00019777195289099998
1658448000,2022-07-22 00:00:00,ALGO/BTC,0.00001517,0.00001526,0.00001517,0.00001526,1495.92022225,0.022827742591535
1658361600,2022-07-21 00:00:00,ALGO/BTC,0.00001472,0.00001515,0.00001472,0.00001509,1880.04706398,0.0283699101954582
1658275200,2022-07-20 00:00:00,ALGO/BTC,0.00001549,0.00001549,0.00001472,0.00001472,2358.02811167,0.0347101738037824
1658188800,2022-07-19 00:00:00,ALGO/BTC,0.00001589,0.00001652,0.00001586,0.00001587,1738.65042228,0.027592382201583596
1658102400,2022-07-18 00:00:00,ALGO/BTC,0.00001631,0.00001733,0.00001580,0.00001622,2478.05863971,0.0401941111360962
1658016000,2022-07-17 00:00:00,ALGO/BTC,0.00001576,0.00001587,0.00001571,0.00001576,2239.09004865,0.035288059166724006
1657929600,2022-07-16 00:00:00,ALGO/BTC,0.00001576,0.00001638,0.00001576,0.00001616,2150.34426402,0.0347495633065632
1657843200,2022-07-15 00:00:00,ALGO/BTC,0.00001599,0.00001599,0.00001551,0.00001566,1053.49878322,0.0164977909452252
1657756800,2022-07-14 00:00:00,ALGO/BTC,0.00001536,0.00001537,0.00001527,0.00001535,1058.27251843,0.0162444831579005
1657670400,2022-07-13 00:00:00,ALGO/BTC,0.00001551,0.00001551,0.00001530,0.00001538,2202.03350297,0.03386727527567859
1657584000,2022-07-12 00:00:00,ALGO/BTC,0.00001520,0.00001522,0.00001520,0.00001522,1901.55638408,0.0289416881656976
1657497600,2022-07-11 00:00:00,ALGO/BTC,0.00001478,0.00001495,0.00001478,0.00001490,1493.51451688,0.022253366301512
1657411200,2022-07-10 00:00:00,ALGO/BTC,0.00001489,0.00001491,0.00001488,0.00001491,11796.16650774,0.17588084263040338
1657324800,2022-07-09 00:00:00,ALGO/BTC,0.00001463,0.00001492,0.00001463,0.00001475,855.47858807,0.0126183091740325
1657238400,2022-07-08 00:00:00,ALGO/BTC,0.00001465,0.00001470,0.00001453,0.00001457,8241.27164803,0.1200753279117971
1657152000,2022-07-07 00:00:00,ALGO/BTC,0.00001534,0.00001534,0.00001534,0.00001534,60.39509294,0.0009264607256995998
1657065600,2022-07-06 00:00:00,ALGO/BTC,0.00001527,0.00001527,0.00001526,0.00001526,244288.83279814,3.7278475884996163
1656979200,2022-07-05 00:00:00,ALGO/BTC,0.00001554,0.00001554,0.00001554,0.00001554,664.46203346,0.0103257399999684
1656892800,2022-07-04 00:00:00,ALGO/BTC,0.00001597,0.00001597,0.00001593,0.00001593,299.90364093,0.0047774650000149
