https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTX,Volume BTC
1659571200,2022-08-04 00:00:00,LTX/BTC,0.00002798,0.00002888,0.00002718,0.00002825,12407.5392,0.348547511825
1659484800,2022-08-03 00:00:00,LTX/BTC,0.0000272,0.00003049,0.00002676,0.00002818,52742.8295,1.454057358627
1659398400,2022-08-02 00:00:00,LTX/BTC,0.0000259,0.00002993,0.00002575,0.00002704,17610.9713,0.47296533634
1659312000,2022-08-01 00:00:00,LTX/BTC,0.00002694,0.00002754,0.0000243,0.00002582,42314.1788,1.121010486609
1659225600,2022-07-31 00:00:00,LTX/BTC,0.00002494,0.00002743,0.00002455,0.000027,55183.0511,1.452724411794
1659139200,2022-07-30 00:00:00,LTX/BTC,0.00002494,0.00002577,0.0000242,0.00002498,5821.2828,0.144918916193
1659052800,2022-07-29 00:00:00,LTX/BTC,0.00002494,0.000025,0.00002389,0.000025,34133.213,0.843151779439
1658966400,2022-07-28 00:00:00,LTX/BTC,0.00002385,0.00002625,0.00002355,0.000025,14901.311,0.362336971898
1658880000,2022-07-27 00:00:00,LTX/BTC,0.00002291,0.00002455,0.00002291,0.00002376,14793.716,0.354042406387
1658793600,2022-07-26 00:00:00,LTX/BTC,0.00002358,0.00002358,0.00002239,0.0000229,14267.3498,0.326848668653
1658707200,2022-07-25 00:00:00,LTX/BTC,0.00002355,0.00002385,0.00002305,0.00002362,6896.192,0.162158240599
1658620800,2022-07-24 00:00:00,LTX/BTC,0.00002273,0.00002377,0.00002273,0.00002345,10832.8737,0.251084039475
1658534400,2022-07-23 00:00:00,LTX/BTC,0.00002257,0.00002343,0.00002245,0.00002283,10906.9188,0.250086713596
1658448000,2022-07-22 00:00:00,LTX/BTC,0.00002116,0.00002351,0.00002116,0.0000225,33035.501,0.740106417989
1658361600,2022-07-21 00:00:00,LTX/BTC,0.00002015,0.0000212,0.0000198,0.00002114,13070.4266,0.267549164209
1658275200,2022-07-20 00:00:00,LTX/BTC,0.00001978,0.00002116,0.00001974,0.0000201,17164.2944,0.354148076441
1658188800,2022-07-19 00:00:00,LTX/BTC,0.00001934,0.00002125,0.00001923,0.00001991,26513.5614,0.52866561915
1658102400,2022-07-18 00:00:00,LTX/BTC,0.00001901,0.00001983,0.00001858,0.00001929,21249.095783,0.4067718847868
1658016000,2022-07-17 00:00:00,LTX/BTC,0.00001884,0.00001919,0.00001865,0.00001901,4138.0212,0.078825474324
1657929600,2022-07-16 00:00:00,LTX/BTC,0.00001847,0.00001957,0.00001827,0.00001886,16753.4401,0.313573491971
1657843200,2022-07-15 00:00:00,LTX/BTC,0.00001827,0.00001862,0.000018,0.00001837,16850.9868,0.307803111083
1657756800,2022-07-14 00:00:00,LTX/BTC,0.00001725,0.00001846,0.00001719,0.00001817,17666.651,0.318850653249
1657670400,2022-07-13 00:00:00,LTX/BTC,0.00001824,0.00001854,0.00001623,0.00001725,80393.9137,1.432638063864
1657584000,2022-07-12 00:00:00,LTX/BTC,0.00001797,0.00001998,0.00001762,0.00001823,73092.01489222,1.3562506888761022
1657497600,2022-07-11 00:00:00,LTX/BTC,0.00001794,0.00001816,0.0000177,0.00001797,927.3567,0.016550735276
1657411200,2022-07-10 00:00:00,LTX/BTC,0.00001797,0.00001818,0.00001758,0.00001779,14078.4326,0.25193174426
1657324800,2022-07-09 00:00:00,LTX/BTC,0.00001756,0.00001805,0.00001756,0.00001791,4005.8056,0.071374752958
1657238400,2022-07-08 00:00:00,LTX/BTC,0.00001803,0.00001818,0.00001705,0.00001751,13452.6808,0.237812917299
1657152000,2022-07-07 00:00:00,LTX/BTC,0.00001887,0.00001901,0.00001791,0.00001813,14701.52365637,0.2712741999359574
1657065600,2022-07-06 00:00:00,LTX/BTC,0.00001917,0.00001924,0.00001865,0.00001886,15547.4143,0.294184764011
1656979200,2022-07-05 00:00:00,LTX/BTC,0.00001884,0.00001957,0.00001869,0.00001927,13071.52599916,0.2512882440057754
1656892800,2022-07-04 00:00:00,LTX/BTC,0.00001917,0.00001938,0.00001811,0.00001875,73075.60867213,1.3591620703725753
1656806400,2022-07-03 00:00:00,LTX/BTC,0.00001913,0.00001976,0.00001872,0.00001929,20648.86530831,0.4009607900347447
1656720000,2022-07-02 00:00:00,LTX/BTC,0.00001936,0.00002032,0.00001817,0.00001906,38197.20328219,0.7248273679205126
1656633600,2022-07-01 00:00:00,LTX/BTC,0.0000216,0.00002311,0.00001527,0.00001937,175655.54399658,3.2825815437370678
1656547200,2022-06-30 00:00:00,LTX/BTC,0.00002235,0.0000225,0.00002147,0.00002152,13265.69655808,0.292001243278749
1656460800,2022-06-29 00:00:00,LTX/BTC,0.00002156,0.00002259,0.00002106,0.00002224,37165.61997779,0.8061141981205856
1656374400,2022-06-28 00:00:00,LTX/BTC,0.00002486,0.00002486,0.00002103,0.00002146,42547.90758326,0.965033955601958
1656288000,2022-06-27 00:00:00,LTX/BTC,0.00002521,0.00002585,0.00002425,0.00002499,46079.26644831,1.147320151631905
1656201600,2022-06-26 00:00:00,LTX/BTC,0.00002538,0.00002574,0.00002485,0.00002529,40462.72966954,1.0188057389825296
1656115200,2022-06-25 00:00:00,LTX/BTC,0.00002512,0.00002595,0.00002472,0.00002533,4836.93134876,0.1221296958265606
1656028800,2022-06-24 00:00:00,LTX/BTC,0.00002365,0.00002544,0.00002342,0.00002505,3902.35329534,0.0956733610174558
1655942400,2022-06-23 00:00:00,LTX/BTC,0.00002334,0.00002486,0.00002257,0.00002358,12704.18368222,0.2998728930691394
1655856000,2022-06-22 00:00:00,LTX/BTC,0.00002378,0.000024,0.00002276,0.00002338,13079.34927713,0.3063385536719272
1655769600,2022-06-21 00:00:00,LTX/BTC,0.00002301,0.00002396,0.0000225,0.00002367,14137.6280455,0.32963915436188
1655683200,2022-06-20 00:00:00,LTX/BTC,0.00002196,0.00002337,0.00002147,0.00002289,17001.46200927,0.3814530415828334
1655596800,2022-06-19 00:00:00,LTX/BTC,0.00002196,0.00002272,0.00002108,0.00002199,12189.34153981,0.2677557969819268
1655510400,2022-06-18 00:00:00,LTX/BTC,0.00002116,0.00002264,0.00002077,0.00002193,49760.0296902,1.0752956670075054
1655424000,2022-06-17 00:00:00,LTX/BTC,0.00002086,0.00002173,0.00002025,0.00002128,50384.26091862,1.0471104338865168
1655337600,2022-06-16 00:00:00,LTX/BTC,0.00002044,0.00002126,0.00001971,0.00002089,22513.67022272,0.4631417617698192
1655251200,2022-06-15 00:00:00,LTX/BTC,0.00002017,0.00002116,0.00001917,0.00002046,36000.90213362,0.7320731949266591
1655164800,2022-06-14 00:00:00,LTX/BTC,0.0000177,0.00002066,0.0000177,0.00002016,36466.356386,0.7040570033167788
1655078400,2022-06-13 00:00:00,LTX/BTC,0.00001542,0.00001834,0.00001489,0.0000176,107282.2994248,1.7667527558803327
1654992000,2022-06-12 00:00:00,LTX/BTC,0.00001735,0.00001849,0.00001516,0.0000154,42254.16175682,0.7171786052094187
1654905600,2022-06-11 00:00:00,LTX/BTC,0.00001806,0.00001831,0.00001709,0.00001723,26685.01576051,0.4666661354598812
1654819200,2022-06-10 00:00:00,LTX/BTC,0.00001927,0.00001957,0.00001772,0.00001808,18345.4360719,0.3439785328508263
1654732800,2022-06-09 00:00:00,LTX/BTC,0.00001942,0.00001958,0.00001905,0.00001928,5701.5147281,0.109985109653983
1654646400,2022-06-08 00:00:00,LTX/BTC,0.00001878,0.00001984,0.00001872,0.00001952,8991.73098206,0.1746322665887248
1654560000,2022-06-07 00:00:00,LTX/BTC,0.00001896,0.00001991,0.00001878,0.00001889,25951.32816302,0.5056991001226141
1654473600,2022-06-06 00:00:00,LTX/BTC,0.00001922,0.00001927,0.00001848,0.0000189,17729.89459451,0.3357177350815295
1654387200,2022-06-05 00:00:00,LTX/BTC,0.00001914,0.00001949,0.00001902,0.00001933,7914.14689706,0.1524781943956736
1654300800,2022-06-04 00:00:00,LTX/BTC,0.00001949,0.0000196,0.000019,0.00001912,24524.4174195,0.4713128656628751
1654214400,2022-06-03 00:00:00,LTX/BTC,0.00001951,0.00001985,0.00001921,0.00001945,1497.66975139,0.0293086253746753
1654128000,2022-06-02 00:00:00,LTX/BTC,0.0000198,0.00001997,0.00001919,0.00001953,36248.81924176,0.7046579830385007
1654041600,2022-06-01 00:00:00,LTX/BTC,0.0000199,0.00002076,0.00001852,0.00001977,37659.09947762,0.7342427391128902
1653955200,2022-05-31 00:00:00,LTX/BTC,0.00002034,0.0000205,0.00001979,0.00001986,10356.37029424,0.2082429713577212
1653868800,2022-05-30 00:00:00,LTX/BTC,0.0000212,0.00002168,0.00002013,0.00002031,8111.76854195,0.1688371509966549
1653782400,2022-05-29 00:00:00,LTX/BTC,0.00002046,0.00002147,0.00002025,0.00002114,7582.71940091,0.1582324546378279
1653696000,2022-05-28 00:00:00,LTX/BTC,0.00002026,0.0000205,0.00001912,0.00002035,24305.69423876,0.4835042207359004
1653609600,2022-05-27 00:00:00,LTX/BTC,0.00002176,0.00002187,0.00001953,0.0000204,59889.79147613,1.2185796254807167
1653523200,2022-05-26 00:00:00,LTX/BTC,0.00002231,0.00002281,0.0000195,0.00002187,83233.43634223,1.7890694255005245
1653436800,2022-05-25 00:00:00,LTX/BTC,0.00002252,0.00002281,0.00002206,0.00002244,15433.12983844,0.3453047222166706
1653350400,2022-05-24 00:00:00,LTX/BTC,0.00002367,0.00002372,0.00002222,0.00002259,24479.16392844,0.5640899853266609
1653264000,2022-05-23 00:00:00,LTX/BTC,0.00002369,0.00002382,0.00002283,0.00002376,6417.87468708,0.1488080892598012
1653177600,2022-05-22 00:00:00,LTX/BTC,0.00002427,0.00002436,0.00002365,0.00002374,1927.2631,0.046314364214
1653091200,2022-05-21 00:00:00,LTX/BTC,0.00002295,0.00002485,0.00002281,0.00002411,9060.03840091,0.215681089341822
1653004800,2022-05-20 00:00:00,LTX/BTC,0.00002279,0.00002335,0.00002255,0.00002295,6005.38241619,0.137248977258751
1652918400,2022-05-19 00:00:00,LTX/BTC,0.00002293,0.00002525,0.00002267,0.00002274,24373.2149,0.567355372323
1652832000,2022-05-18 00:00:00,LTX/BTC,0.00002432,0.00002471,0.00002154,0.0000229,29562.0566,0.665896634078
1652745600,2022-05-17 00:00:00,LTX/BTC,0.00002455,0.00002499,0.00002401,0.00002433,8165.63307141,0.1985200510838361
1652659200,2022-05-16 00:00:00,LTX/BTC,0.00002444,0.00002525,0.00002403,0.00002449,6415.72589759,0.1589110449736668
1652572800,2022-05-15 00:00:00,LTX/BTC,0.00002451,0.0000252,0.00002396,0.00002439,34582.97885583,0.8417098734918697
1652486400,2022-05-14 00:00:00,LTX/BTC,0.00002434,0.00002474,0.00002291,0.00002437,29284.11027678,0.7052171370913584
1652400000,2022-05-13 00:00:00,LTX/BTC,0.00002368,0.00002539,0.00002355,0.00002436,43227.56077909,1.0523242894686456
1652313600,2022-05-12 00:00:00,LTX/BTC,0.00002556,0.0000265,0.00001974,0.00002368,137130.91676267,3.2464512785643609
1652227200,2022-05-11 00:00:00,LTX/BTC,0.0000278,0.00002833,0.000023,0.00002551,183819.6433984,4.6776499003455376
1652140800,2022-05-10 00:00:00,LTX/BTC,0.00002655,0.00003031,0.00002525,0.00002792,39567.21737772,1.1113358013482921
1652054400,2022-05-09 00:00:00,LTX/BTC,0.00002859,0.00002931,0.00002535,0.00002675,39357.10143558,1.0583519024332629
1651968000,2022-05-08 00:00:00,LTX/BTC,0.00002967,0.00002967,0.00002749,0.00002881,17269.5362,0.48522482849
1651881600,2022-05-07 00:00:00,LTX/BTC,0.00003071,0.00003075,0.00002868,0.00002979,19611.70822487,0.5763946481586228
1651795200,2022-05-06 00:00:00,LTX/BTC,0.00003095,0.000033,0.00002985,0.00003064,18588.37887154,0.5734357934292442
1651708800,2022-05-05 00:00:00,LTX/BTC,0.0000291,0.0000321,0.00002845,0.00003083,35191.6243067,1.0521359201358754
1651622400,2022-05-04 00:00:00,LTX/BTC,0.00002831,0.00003083,0.00002703,0.00002897,32311.89893559,0.9019137116229436
1651536000,2022-05-03 00:00:00,LTX/BTC,0.00002925,0.0000317,0.00002726,0.00002842,32272.96794539,0.9253792961405763
1651449600,2022-05-02 00:00:00,LTX/BTC,0.0000259,0.00003085,0.00002582,0.00002916,30760.49791335,0.8880492777700206
1651363200,2022-05-01 00:00:00,LTX/BTC,0.00002759,0.00002998,0.00002544,0.00002576,44833.76177899,1.2234817614781197
1651276800,2022-04-30 00:00:00,LTX/BTC,0.00002835,0.00003,0.00002745,0.00002745,21744.75375566,0.6274264019985279
1651190400,2022-04-29 00:00:00,LTX/BTC,0.0000279,0.00002945,0.00002709,0.00002813,21351.29414074,0.607670918998561
1651104000,2022-04-28 00:00:00,LTX/BTC,0.00002805,0.00002865,0.00002707,0.00002794,3187.48614369,0.088527150297844
1651017600,2022-04-27 00:00:00,LTX/BTC,0.00002785,0.00002883,0.00002565,0.00002807,31845.62154505,0.8472276348243785
1650931200,2022-04-26 00:00:00,LTX/BTC,0.00002744,0.00002931,0.00002619,0.00002785,51135.96691512,1.4248844811024784
1650844800,2022-04-25 00:00:00,LTX/BTC,0.00002865,0.00002915,0.00002707,0.00002744,17071.88432983,0.4789503805685283
1650758400,2022-04-24 00:00:00,LTX/BTC,0.00002779,0.00002932,0.00002727,0.00002863,8788.53156688,0.2474328350446875
1650672000,2022-04-23 00:00:00,LTX/BTC,0.00002739,0.00002824,0.000027,0.00002784,7127.31096615,0.1967866091327625
1650585600,2022-04-22 00:00:00,LTX/BTC,0.00002772,0.00002838,0.00002654,0.00002758,16921.45196571,0.4669298721723662
1650499200,2022-04-21 00:00:00,LTX/BTC,0.00002838,0.00002974,0.00002715,0.00002772,23895.09653594,0.6708803345861848
1650412800,2022-04-20 00:00:00,LTX/BTC,0.00002739,0.00002863,0.00002625,0.00002842,8163.39763205,0.2235183223242176
1650326400,2022-04-19 00:00:00,LTX/BTC,0.00002482,0.00002771,0.00002466,0.00002751,12759.67413991,0.3381391871543265
1650240000,2022-04-18 00:00:00,LTX/BTC,0.00002312,0.00002705,0.00002303,0.00002485,32943.70161018,0.8061551033626141
1650153600,2022-04-17 00:00:00,LTX/BTC,0.00002186,0.00002329,0.00002165,0.00002307,17486.4095,0.384167474967
1650067200,2022-04-16 00:00:00,LTX/BTC,0.0000224,0.00002257,0.00002169,0.00002186,31064.50354787,0.6871895905208743
1649980800,2022-04-15 00:00:00,LTX/BTC,0.00002199,0.00002433,0.00002163,0.00002242,62909.80203574,1.4063317798603969
1649894400,2022-04-14 00:00:00,LTX/BTC,0.00002229,0.00002353,0.00002139,0.000022,39439.50776129,0.8807121049108225
1649808000,2022-04-13 00:00:00,LTX/BTC,0.00002225,0.00002313,0.000022,0.00002229,5316.059,0.119040451983
1649721600,2022-04-12 00:00:00,LTX/BTC,0.00002183,0.00002269,0.00002146,0.0000223,20205.55991174,0.4483389636232729
1649635200,2022-04-11 00:00:00,LTX/BTC,0.00002136,0.00002196,0.00002021,0.00002191,52353.0667394,1.1035545045335441
1649548800,2022-04-10 00:00:00,LTX/BTC,0.00002136,0.00002225,0.00002094,0.00002129,51538.36128062,1.1070174776086843
1649462400,2022-04-09 00:00:00,LTX/BTC,0.00002096,0.00002145,0.00002053,0.00002125,13956.18893295,0.291218020032904
1649376000,2022-04-08 00:00:00,LTX/BTC,0.00002005,0.00002171,0.00001946,0.00002107,43656.59048433,0.9048926843165393
1649289600,2022-04-07 00:00:00,LTX/BTC,0.00002106,0.00002123,0.00001959,0.00002004,79363.06219351,1.6095761860232035
1649203200,2022-04-06 00:00:00,LTX/BTC,0.00002227,0.00002401,0.00002072,0.00002104,74492.06090253,1.630389461498324
1649116800,2022-04-05 00:00:00,LTX/BTC,0.00002074,0.00002262,0.00002074,0.00002214,24417.53869682,0.5332835213841735
1649030400,2022-04-04 00:00:00,LTX/BTC,0.00002147,0.00002184,0.00002066,0.00002066,21244.81436727,0.4532178100122361
1648944000,2022-04-03 00:00:00,LTX/BTC,0.00002079,0.00002162,0.00002027,0.00002147,18371.04963226,0.3856589551915438
1648857600,2022-04-02 00:00:00,LTX/BTC,0.00002114,0.00002134,0.00002039,0.0000208,22243.01858617,0.4594649922346505
1648771200,2022-04-01 00:00:00,LTX/BTC,0.00002186,0.00002255,0.0000205,0.00002114,48128.38474608,1.0344110772325434
1648684800,2022-03-31 00:00:00,LTX/BTC,0.00002238,0.00002507,0.00002096,0.00002198,72576.59190539,1.6041220065324458
1648598400,2022-03-30 00:00:00,LTX/BTC,0.00002184,0.00002347,0.00002069,0.00002238,14774.44527836,0.327287688028114
1648512000,2022-03-29 00:00:00,LTX/BTC,0.0000219,0.00002199,0.00002038,0.00002184,31897.06772571,0.6762171253473166
1648425600,2022-03-28 00:00:00,LTX/BTC,0.00002225,0.00002277,0.00002173,0.00002196,13996.56759718,0.3105436515868777
1648339200,2022-03-27 00:00:00,LTX/BTC,0.00002166,0.00002348,0.00002129,0.00002238,17829.69756092,0.3908888149953995
1648252800,2022-03-26 00:00:00,LTX/BTC,0.00002032,0.00002165,0.00002008,0.00002165,18362.37016975,0.3808607752912867
1648166400,2022-03-25 00:00:00,LTX/BTC,0.00002056,0.0000213,0.00001966,0.00002032,20272.37805404,0.4220944433955004
1648080000,2022-03-24 00:00:00,LTX/BTC,0.0000212,0.00002285,0.0000203,0.00002042,27512.9285381,0.5834627636426088
1647993600,2022-03-23 00:00:00,LTX/BTC,0.00002017,0.00002313,0.0000199,0.00002116,24479.08587446,0.5222967683923422
1647907200,2022-03-22 00:00:00,LTX/BTC,0.0000209,0.0000209,0.00001904,0.00002007,37026.07467853,0.7365478007827466
1647820800,2022-03-21 00:00:00,LTX/BTC,0.00002056,0.00002109,0.00001976,0.00002099,7077.82014509,0.1430042325199481
1647734400,2022-03-20 00:00:00,LTX/BTC,0.00001993,0.00002078,0.00001947,0.0000205,13066.0518,0.261301320528
1647648000,2022-03-19 00:00:00,LTX/BTC,0.00001946,0.00002069,0.00001931,0.00001994,29483.78847021,0.5881903883176889
1647561600,2022-03-18 00:00:00,LTX/BTC,0.00001902,0.00002004,0.00001769,0.00001947,39654.79911372,0.7521410075454112
1647475200,2022-03-17 00:00:00,LTX/BTC,0.00001711,0.00001944,0.00001703,0.00001891,19816.28986456,0.3616519452767608
1647388800,2022-03-16 00:00:00,LTX/BTC,0.00001599,0.00001894,0.00001535,0.0000171,36863.4547,0.615638787865
1647302400,2022-03-15 00:00:00,LTX/BTC,0.00001559,0.00001702,0.00001553,0.00001602,36129.94564848,0.5866229054369341
1647216000,2022-03-14 00:00:00,LTX/BTC,0.0000172,0.00001793,0.00001531,0.00001566,76061.86528704,1.2240601919745626
1647129600,2022-03-13 00:00:00,LTX/BTC,0.00001668,0.00001785,0.00001649,0.0000172,8200.95969567,0.1409093884617581
1647043200,2022-03-12 00:00:00,LTX/BTC,0.00001524,0.00001723,0.00001509,0.00001659,39554.20168166,0.6324371812269482
1646956800,2022-03-11 00:00:00,LTX/BTC,0.00001528,0.00001552,0.0000144,0.00001523,9170.21136588,0.1356987340928767
1646870400,2022-03-10 00:00:00,LTX/BTC,0.00001464,0.0000156,0.00001449,0.00001529,18069.61646112,0.2717169259888723
1646784000,2022-03-09 00:00:00,LTX/BTC,0.00001471,0.00001504,0.00001406,0.00001465,18362.76835644,0.2657459447748012
1646697600,2022-03-08 00:00:00,LTX/BTC,0.00001571,0.00001577,0.00001438,0.00001471,5148.97984449,0.0765583382358489
1646611200,2022-03-07 00:00:00,LTX/BTC,0.00001535,0.00001597,0.00001451,0.00001574,25131.17253996,0.3762421738759804
1646524800,2022-03-06 00:00:00,LTX/BTC,0.00001588,0.00001729,0.00001527,0.00001535,7725.678,0.122593416968
1646438400,2022-03-05 00:00:00,LTX/BTC,0.00001585,0.00001605,0.00001563,0.00001586,769.36360144,0.012146903415968
1646352000,2022-03-04 00:00:00,LTX/BTC,0.00001515,0.00001633,0.00001489,0.00001583,6319.13571409,0.0971912514486481
1646265600,2022-03-03 00:00:00,LTX/BTC,0.00001595,0.00001602,0.00001506,0.00001506,2369.7631316,0.0369914410359324
1646179200,2022-03-02 00:00:00,LTX/BTC,0.00001666,0.00001685,0.00001553,0.00001595,15990.95866576,0.2577830472949424
1646092800,2022-03-01 00:00:00,LTX/BTC,0.00001642,0.00001717,0.00001598,0.00001666,103023.90653844,1.7137591720596489
1646006400,2022-02-28 00:00:00,LTX/BTC,0.0000177,0.00001882,0.00001624,0.0000165,23594.73992697,0.4071255037952964
1645920000,2022-02-27 00:00:00,LTX/BTC,0.00001871,0.00001935,0.00001711,0.0000177,29180.50624256,0.5203545028578656
1645833600,2022-02-26 00:00:00,LTX/BTC,0.0000157,0.00001912,0.00001562,0.00001866,17158.74131566,0.2973310007965989
1645747200,2022-02-25 00:00:00,LTX/BTC,0.00001457,0.00001607,0.00001417,0.00001569,30921.28041742,0.4753053243356362
1645660800,2022-02-24 00:00:00,LTX/BTC,0.00001492,0.00001537,0.00001321,0.0000145,116541.19602574,1.6364600872233044
1645574400,2022-02-23 00:00:00,LTX/BTC,0.00001449,0.00001601,0.00001449,0.00001493,37884.6769362,0.5764297211895726
1645488000,2022-02-22 00:00:00,LTX/BTC,0.00001363,0.00001489,0.0000135,0.00001442,32994.88976892,0.4638372779429517
1645401600,2022-02-21 00:00:00,LTX/BTC,0.0000134,0.00001501,0.00001313,0.00001377,77469.76702613,1.1117415036898446
1645315200,2022-02-20 00:00:00,LTX/BTC,0.00001535,0.0000158,0.00001303,0.00001337,125915.29504656,1.7580253568628281
1645228800,2022-02-19 00:00:00,LTX/BTC,0.00001631,0.00001641,0.0000152,0.00001531,9981.32948263,0.1554251802118638
1645142400,2022-02-18 00:00:00,LTX/BTC,0.00001669,0.00001686,0.00001587,0.0000163,54051.41441162,0.885185414499834
1645056000,2022-02-17 00:00:00,LTX/BTC,0.00001657,0.00001743,0.00001641,0.00001668,19485.03595912,0.3281381773437619
1644969600,2022-02-16 00:00:00,LTX/BTC,0.00001641,0.00001678,0.00001641,0.00001656,10309.71224638,0.1716564080466647
