https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AXS,Volume EUR
1661817600,2022-08-30 00:00:00,AXS/EUR,13.77084,14.04076,13.15000,13.69715,1664.39267856,22797.436177138105
1661731200,2022-08-29 00:00:00,AXS/EUR,13.21739,13.75382,13.21636,13.60983,222.57840118,3029.2542017315996
1661644800,2022-08-28 00:00:00,AXS/EUR,13.82663,14.00443,13.82663,13.90110,417.40068513,5802.328664060643
1661558400,2022-08-27 00:00:00,AXS/EUR,13.34451,13.94489,13.09149,13.90645,556.21586095,7734.988059508127
1661472000,2022-08-26 00:00:00,AXS/EUR,14.86774,14.86774,13.34451,13.34451,1641.30284307,21902.382202376048
1661385600,2022-08-25 00:00:00,AXS/EUR,14.90114,14.90114,14.57565,14.73888,165.63318624,2441.247656009011
1661299200,2022-08-24 00:00:00,AXS/EUR,14.75432,14.98879,14.75432,14.95182,79.45548830,1188.004159073706
1661212800,2022-08-23 00:00:00,AXS/EUR,14.46635,14.90329,14.29394,14.90329,446.03899160,6647.448443122364
1661126400,2022-08-22 00:00:00,AXS/EUR,14.29684,14.34843,13.62382,14.34843,1089.67204528,15635.083064656912
1661040000,2022-08-21 00:00:00,AXS/EUR,14.04983,14.53634,14.04983,14.49591,589.72635450,8548.620159460095
1660953600,2022-08-20 00:00:00,AXS/EUR,14.26541,16.00000,13.80019,13.99162,1257.81213604,17598.829438859986
1660867200,2022-08-19 00:00:00,AXS/EUR,15.75310,15.75310,14.00000,14.13187,1825.73435192,25801.04051586769
1660780800,2022-08-18 00:00:00,AXS/EUR,16.65577,16.96912,16.65577,16.72160,108.70202873,1817.6718436115677
1660694400,2022-08-17 00:00:00,AXS/EUR,17.81511,18.04862,16.61166,16.67436,2669.14354226,44506.260315318454
1660608000,2022-08-16 00:00:00,AXS/EUR,18.27533,18.27533,17.50476,17.76308,915.07524673,16254.554813684726
1660521600,2022-08-15 00:00:00,AXS/EUR,18.35403,18.55898,17.59478,17.98454,1119.73140798,20137.85429607263
1660435200,2022-08-14 00:00:00,AXS/EUR,18.85501,19.24714,17.92217,18.01603,1105.91263558,19924.155219988348
1660348800,2022-08-13 00:00:00,AXS/EUR,18.14715,19.31081,18.14715,18.84536,2142.13790561,40369.360000866465
1660262400,2022-08-12 00:00:00,AXS/EUR,17.93720,18.08195,17.52061,17.99051,296.88953631,5341.194171880418
1660176000,2022-08-11 00:00:00,AXS/EUR,18.03345,18.40000,17.80000,17.80000,1249.86662307,22247.625890646003
1660089600,2022-08-10 00:00:00,AXS/EUR,17.21570,18.00782,16.81460,17.91550,686.37508932,12296.752912712462
1660003200,2022-08-09 00:00:00,AXS/EUR,18.12337,18.32170,16.93843,17.35632,1208.57602168,20976.432176605016
1659916800,2022-08-08 00:00:00,AXS/EUR,18.41630,18.88188,18.22147,18.30772,467.31433686,8555.46003121856
1659830400,2022-08-07 00:00:00,AXS/EUR,17.78472,18.55235,17.78472,18.17359,292.00957338,5306.862262683035
1659744000,2022-08-06 00:00:00,AXS/EUR,17.88185,17.98517,17.65000,17.74988,145.56737990,2583.803525139412
1659657600,2022-08-05 00:00:00,AXS/EUR,17.48116,18.13985,17.30499,17.91941,546.18833862,9787.372776950613
1659571200,2022-08-04 00:00:00,AXS/EUR,17.12835,17.72693,16.81550,16.97914,1494.60013802,25377.024987460904
1659484800,2022-08-03 00:00:00,AXS/EUR,16.40100,17.59553,16.40100,17.39828,665.57381993,11579.839679811721
1659398400,2022-08-02 00:00:00,AXS/EUR,16.87994,17.38177,16.28918,16.97379,1644.00946071,27905.071344104792
1659312000,2022-08-01 00:00:00,AXS/EUR,17.50000,17.82742,16.95024,17.21047,737.97474807,12700.892262416293
1659225600,2022-07-31 00:00:00,AXS/EUR,18.22762,18.70488,17.66550,17.66866,1242.92153259,21960.757966011628
1659139200,2022-07-30 00:00:00,AXS/EUR,18.50000,19.83727,18.35133,18.47891,3464.11654403,64013.09784664141
1659052800,2022-07-29 00:00:00,AXS/EUR,17.20876,18.97859,17.20876,18.19535,4210.96592035,76619.99875884037
1658966400,2022-07-28 00:00:00,AXS/EUR,16.08840,17.03702,15.94014,16.97470,1074.99414865,18247.70317508915
1658880000,2022-07-27 00:00:00,AXS/EUR,15.00000,16.28452,14.60944,16.28452,1880.34558409,30620.52527102529
1658793600,2022-07-26 00:00:00,AXS/EUR,14.97261,15.08586,14.34980,14.70758,493.10492457,7252.380126507241
1658707200,2022-07-25 00:00:00,AXS/EUR,16.42967,16.43265,14.98585,15.02190,1865.89109632,28029.22945980941
1658620800,2022-07-24 00:00:00,AXS/EUR,18.00000,18.45373,16.79380,16.79380,720.57605445,12101.210143222412
1658534400,2022-07-23 00:00:00,AXS/EUR,15.49189,17.80999,15.41338,17.75344,1805.23401132,32049.113705928943
1658448000,2022-07-22 00:00:00,AXS/EUR,15.42287,16.16215,14.77575,15.17501,1180.59181665,17915.49262358192
1658361600,2022-07-21 00:00:00,AXS/EUR,15.49373,15.58653,14.57522,15.44975,1080.44935285,16692.672389194286
1658275200,2022-07-20 00:00:00,AXS/EUR,16.45535,17.13732,15.22544,15.58548,2861.20016647,44593.17797051486
1658188800,2022-07-19 00:00:00,AXS/EUR,16.06686,17.02413,15.78665,16.65417,987.51883353,16446.30653181032
1658102400,2022-07-18 00:00:00,AXS/EUR,14.70156,15.80132,14.67218,15.47944,2012.97685747,31159.754486595415
1658016000,2022-07-17 00:00:00,AXS/EUR,14.29170,14.85000,14.11732,14.41409,2835.25171703,40867.57342192495
1657929600,2022-07-16 00:00:00,AXS/EUR,13.67999,14.29212,13.50000,14.13953,762.34975574,10779.267241778402
1657843200,2022-07-15 00:00:00,AXS/EUR,13.96503,14.09507,13.74124,13.91878,612.45981596,8524.693437187729
1657756800,2022-07-14 00:00:00,AXS/EUR,13.33265,13.87262,13.06597,13.87203,671.73784091,9318.367481238749
1657670400,2022-07-13 00:00:00,AXS/EUR,12.74217,13.34702,12.41248,13.34702,2156.65417887,28784.90645846147
1657584000,2022-07-12 00:00:00,AXS/EUR,13.20000,13.38523,12.80000,12.80000,983.81697055,12592.85722304
1657497600,2022-07-11 00:00:00,AXS/EUR,14.13799,14.13799,13.20000,13.34451,1386.59648324,18503.45063656101
1657411200,2022-07-10 00:00:00,AXS/EUR,14.68970,14.69010,14.07699,14.18284,1188.01471241,16849.422583757045
1657324800,2022-07-09 00:00:00,AXS/EUR,14.93805,15.15025,14.79060,14.91290,849.84583309,12673.665924287861
1657238400,2022-07-08 00:00:00,AXS/EUR,15.44027,15.44027,14.38859,14.69661,1120.83529882,16472.479260991
1657152000,2022-07-07 00:00:00,AXS/EUR,14.45158,15.23569,14.39275,15.23569,1042.85636340,15888.636267289745
1657065600,2022-07-06 00:00:00,AXS/EUR,13.83334,14.67206,13.83334,14.67206,534.99379733,7849.4610940536
1656979200,2022-07-05 00:00:00,AXS/EUR,14.73577,14.73577,13.59993,14.18037,1849.17589957,26221.99845098544
1656892800,2022-07-04 00:00:00,AXS/EUR,13.60539,14.33597,13.19426,14.33597,517.63964288,7420.866391138394
1656806400,2022-07-03 00:00:00,AXS/EUR,13.25003,13.88941,13.02929,13.52168,497.16977916,6722.570659472189
1656720000,2022-07-02 00:00:00,AXS/EUR,13.17892,13.46427,13.00739,13.46427,633.06057932,8523.698566320896
1656633600,2022-07-01 00:00:00,AXS/EUR,13.96749,14.09954,13.14345,13.68912,502.53878337,6879.3137102059345
1656547200,2022-06-30 00:00:00,AXS/EUR,13.69292,13.69292,12.63466,13.40113,2857.92329515,38299.401608333515
1656460800,2022-06-29 00:00:00,AXS/EUR,14.65541,14.65541,13.60206,13.69727,1793.18361525,24561.720137655368
1656374400,2022-06-28 00:00:00,AXS/EUR,15.22196,15.69545,14.40486,14.44394,924.70588810,13356.396365363114
1656288000,2022-06-27 00:00:00,AXS/EUR,15.49010,15.89238,14.80301,15.23198,533.86990450,8131.89570794591
1656201600,2022-06-26 00:00:00,AXS/EUR,16.58303,16.90550,15.73185,16.18012,762.22471953,12332.887428961743
1656115200,2022-06-25 00:00:00,AXS/EUR,16.76761,17.40604,16.06889,16.84550,1058.04455190,17823.289499031453
1656028800,2022-06-24 00:00:00,AXS/EUR,14.08483,16.80838,14.07610,16.49466,2488.17796289,41041.64951736316
1655942400,2022-06-23 00:00:00,AXS/EUR,13.69340,14.06413,13.38947,13.93111,1047.79561754,14596.95600546767
1655856000,2022-06-22 00:00:00,AXS/EUR,13.73405,14.17855,13.07097,13.42768,1706.39415818,22912.914709910423
1655769600,2022-06-21 00:00:00,AXS/EUR,13.61672,14.96648,13.61672,14.04971,2905.92356424,40827.383359738364
1655683200,2022-06-20 00:00:00,AXS/EUR,12.77395,14.29353,12.50000,13.70457,1445.79129989,19813.948074733496
1655596800,2022-06-19 00:00:00,AXS/EUR,12.12150,13.43331,11.97289,13.35029,393.25309063,5250.042803306782
1655510400,2022-06-18 00:00:00,AXS/EUR,13.00000,13.00000,11.47620,12.35892,136.17033819,1682.9183160631546
1655424000,2022-06-17 00:00:00,AXS/EUR,13.26694,13.47535,13.05886,13.33340,381.40425816,5085.415535750543
1655337600,2022-06-16 00:00:00,AXS/EUR,15.38078,15.38078,12.62843,12.62843,2513.69308135,31743.99711931278
1655251200,2022-06-15 00:00:00,AXS/EUR,13.28443,15.00000,12.07630,15.00000,1019.94296405,15299.14446075
1655164800,2022-06-14 00:00:00,AXS/EUR,12.38000,14.63336,11.93531,13.11221,2659.79355569,34875.77165885398
1655078400,2022-06-13 00:00:00,AXS/EUR,13.83004,13.83004,11.75912,12.54772,2903.15941716,36428.03148188687
1654992000,2022-06-12 00:00:00,AXS/EUR,15.51211,15.51211,13.79740,13.79740,768.69779610,10606.03097191014
1654905600,2022-06-11 00:00:00,AXS/EUR,17.50073,17.55034,15.29900,15.34870,489.42998445,7512.114002327715
1654819200,2022-06-10 00:00:00,AXS/EUR,17.75929,18.39048,16.90000,17.36572,988.22954021,17161.3174910156
1654732800,2022-06-09 00:00:00,AXS/EUR,18.23460,18.38570,18.18723,18.23419,439.61079652,8015.94678979702
1654646400,2022-06-08 00:00:00,AXS/EUR,18.42769,18.42769,17.95745,18.37450,888.53658892,16326.41555311054
1654560000,2022-06-07 00:00:00,AXS/EUR,18.68390,18.85894,17.96810,18.85894,1477.97016477,27872.950659187547
1654473600,2022-06-06 00:00:00,AXS/EUR,19.05589,21.11286,18.83672,19.31670,1549.71306854,29935.34243106662
1654387200,2022-06-05 00:00:00,AXS/EUR,18.57080,18.90131,18.54694,18.90131,228.16829890,4312.679749681559
1654300800,2022-06-04 00:00:00,AXS/EUR,19.44652,19.47602,18.86396,18.98359,169.09742339,3210.07615569217
1654214400,2022-06-03 00:00:00,AXS/EUR,19.95000,19.95000,18.24953,18.93020,246.70392752,4670.154688739104
1654128000,2022-06-02 00:00:00,AXS/EUR,19.00000,19.78231,18.54289,19.78231,962.19791577,19034.49745111603
1654041600,2022-06-01 00:00:00,AXS/EUR,21.50000,21.84191,19.27958,19.45688,1368.58457075,26628.385762934264
1653955200,2022-05-31 00:00:00,AXS/EUR,23.06815,25.59830,21.13261,22.23422,2972.32191284,66087.25932090539
1653868800,2022-05-30 00:00:00,AXS/EUR,17.63301,22.52111,17.47217,22.34831,1819.89706943,40671.623875713165
1653782400,2022-05-29 00:00:00,AXS/EUR,17.22540,17.26017,16.54453,17.07877,905.34864066,15462.241203644788
1653696000,2022-05-28 00:00:00,AXS/EUR,16.67087,17.31930,16.67087,17.31930,203.23475705,3519.883727776065
1653609600,2022-05-27 00:00:00,AXS/EUR,17.76971,17.80418,16.64062,16.87735,731.51791712,12346.083918505232
1653523200,2022-05-26 00:00:00,AXS/EUR,19.89404,19.89405,17.57191,18.41661,818.39558136,15072.072247630389
1653436800,2022-05-25 00:00:00,AXS/EUR,19.76923,19.98853,19.14109,19.63369,2533.82001605,49748.236710920726
1653350400,2022-05-24 00:00:00,AXS/EUR,19.69099,19.98592,18.96103,19.51284,1254.16548598,24472.330461449987
1653264000,2022-05-23 00:00:00,AXS/EUR,20.91407,22.00000,19.50000,19.67721,2231.41531082,43908.027668220406
1653177600,2022-05-22 00:00:00,AXS/EUR,20.08112,20.48744,19.76964,20.32772,974.30793663,19805.458929592383
1653091200,2022-05-21 00:00:00,AXS/EUR,19.36250,20.07673,19.29636,19.79289,451.63076783,8939.078108274729
1653004800,2022-05-20 00:00:00,AXS/EUR,20.35446,20.55532,19.18482,19.66764,1244.85723866,24483.404021358958
1652918400,2022-05-19 00:00:00,AXS/EUR,20.59977,20.81041,18.88440,20.32056,1703.42440759,34614.537879897056
1652832000,2022-05-18 00:00:00,AXS/EUR,20.35546,21.30771,19.44005,20.58030,2917.08561910,60034.49716676373
1652745600,2022-05-17 00:00:00,AXS/EUR,19.00000,21.70564,19.00000,21.29394,864.06145595,18399.27279931194
1652659200,2022-05-16 00:00:00,AXS/EUR,21.42245,21.42245,19.15000,19.15000,2873.74521985,55032.220960127495
1652572800,2022-05-15 00:00:00,AXS/EUR,20.72452,22.58021,19.80622,22.49851,1381.19872271,31074.913274878163
1652486400,2022-05-14 00:00:00,AXS/EUR,19.23658,20.82962,18.47975,20.00000,4476.69453917,89533.8907834
1652400000,2022-05-13 00:00:00,AXS/EUR,18.47984,23.20408,18.33347,19.40140,6493.77608167,125988.34727091233
1652313600,2022-05-12 00:00:00,AXS/EUR,17.95097,23.11113,16.40000,18.97411,8572.71889832,162659.7113758025
1652227200,2022-05-11 00:00:00,AXS/EUR,23.09764,23.41041,15.65223,17.90000,4125.76833825,73851.25325467499
1652140800,2022-05-10 00:00:00,AXS/EUR,23.60123,26.65484,22.41350,23.00453,2190.40710682,50389.28600105389
1652054400,2022-05-09 00:00:00,AXS/EUR,29.35922,29.41696,24.38694,24.60190,3095.87602706,76164.43243012742
1651968000,2022-05-08 00:00:00,AXS/EUR,27.11130,29.82980,26.90123,28.78462,2432.19779581,70009.88931722844
1651881600,2022-05-07 00:00:00,AXS/EUR,26.60747,27.89116,26.08531,27.51738,557.94809753,15353.269820010071
1651795200,2022-05-06 00:00:00,AXS/EUR,26.96036,27.62831,26.00000,26.87220,1292.60452293,34735.12726107955
1651708800,2022-05-05 00:00:00,AXS/EUR,31.67952,32.78224,26.67800,27.59305,1673.76848224,46184.377418872435
1651622400,2022-05-04 00:00:00,AXS/EUR,27.67456,31.66608,26.81936,31.43306,1538.43337565,48357.66860280899
1651536000,2022-05-03 00:00:00,AXS/EUR,28.70059,29.07602,27.24097,27.57923,785.67342095,21668.26798126687
1651449600,2022-05-02 00:00:00,AXS/EUR,30.12143,30.12143,28.41150,28.83071,673.86593172,19428.03325629912
1651363200,2022-05-01 00:00:00,AXS/EUR,27.68545,30.47389,26.88123,30.21650,829.76306362,25072.53561187373
1651276800,2022-04-30 00:00:00,AXS/EUR,32.04102,32.97670,26.00000,27.90117,1307.61152687,36483.89150515944
1651190400,2022-04-29 00:00:00,AXS/EUR,36.04888,36.04888,32.00000,32.48850,1019.09156219,33108.75621820982
1651104000,2022-04-28 00:00:00,AXS/EUR,36.61201,38.09114,35.80999,36.17547,1655.70053188,59895.744920008976
1651017600,2022-04-27 00:00:00,AXS/EUR,36.58857,37.85315,35.29256,36.61883,404.07791127,14796.860339551216
1650931200,2022-04-26 00:00:00,AXS/EUR,40.03760,40.56381,35.97980,36.90051,1427.57902963,52678.3942586521
1650844800,2022-04-25 00:00:00,AXS/EUR,41.00000,41.00000,37.50000,40.03760,1203.72570433,48194.288259682806
1650758400,2022-04-24 00:00:00,AXS/EUR,41.94623,42.19990,41.12167,41.25889,171.20667962,7063.797561706821
1650672000,2022-04-23 00:00:00,AXS/EUR,42.34380,42.47810,42.15140,42.33740,299.88698786,12696.435359823963
1650585600,2022-04-22 00:00:00,AXS/EUR,42.66747,42.98512,41.68669,42.43487,245.25593555,10407.403741792628
1650499200,2022-04-21 00:00:00,AXS/EUR,43.00000,43.50806,41.21966,41.50000,443.81576255,18418.354145825
1650412800,2022-04-20 00:00:00,AXS/EUR,43.20465,44.55067,42.00000,42.53015,526.96506627,22411.90331322304
1650326400,2022-04-19 00:00:00,AXS/EUR,42.80054,44.40721,42.35876,43.30694,329.92486126,14288.036171095144
1650240000,2022-04-18 00:00:00,AXS/EUR,42.52261,42.85000,40.00000,42.85000,1824.32819936,78172.46334257601
1650153600,2022-04-17 00:00:00,AXS/EUR,43.91745,44.29034,42.00000,42.00000,363.11120790,15250.6707318
1650067200,2022-04-16 00:00:00,AXS/EUR,44.67636,44.88365,43.47962,44.17597,218.20702883,9639.507159383216
1649980800,2022-04-15 00:00:00,AXS/EUR,43.83000,46.16546,43.54594,44.27474,531.07190137,23513.070354462394
1649894400,2022-04-14 00:00:00,AXS/EUR,45.28267,45.28267,42.31710,43.20967,366.50688281,15836.641458948772
1649808000,2022-04-13 00:00:00,AXS/EUR,43.76843,44.76432,43.43824,44.35025,525.18889793,23292.258920419987
1649721600,2022-04-12 00:00:00,AXS/EUR,41.96358,44.93403,41.77996,43.09138,1556.75886467,67082.88780586355
1649635200,2022-04-11 00:00:00,AXS/EUR,44.13671,44.13671,41.20864,41.40329,1363.32730236,56446.23566452876
1649548800,2022-04-10 00:00:00,AXS/EUR,47.30000,47.66280,45.00000,45.00000,294.26676122,13242.004254899999
1649462400,2022-04-09 00:00:00,AXS/EUR,47.42581,48.17842,46.66507,47.12366,129.14651060,6085.856255700796
1649376000,2022-04-08 00:00:00,AXS/EUR,50.41503,50.91729,46.97048,46.97048,618.43646202,29048.25747058117
1649289600,2022-04-07 00:00:00,AXS/EUR,48.50000,51.17519,48.00000,50.01724,824.35590941,41232.00736637823
1649203200,2022-04-06 00:00:00,AXS/EUR,56.10000,57.02119,49.18000,49.18000,2167.88592469,106616.62977625421
1649116800,2022-04-05 00:00:00,AXS/EUR,58.35740,61.50000,56.32642,56.95375,1207.64106717,68779.68742933338
1649030400,2022-04-04 00:00:00,AXS/EUR,58.90000,60.77680,56.26969,58.62125,1654.58511870,96993.84788959239
1648944000,2022-04-03 00:00:00,AXS/EUR,58.95176,61.82389,58.10000,61.03838,2442.25681509,149071.39953705316
1648857600,2022-04-02 00:00:00,AXS/EUR,62.00000,68.25000,59.00000,59.27600,5568.37138906,330070.7824579206
1648771200,2022-04-01 00:00:00,AXS/EUR,57.51164,60.90000,55.11000,60.14929,877.09924002,52756.89654674259
1648684800,2022-03-31 00:00:00,AXS/EUR,58.31436,60.84613,55.94941,56.75000,864.10698041,49038.0711382675
1648598400,2022-03-30 00:00:00,AXS/EUR,57.30580,59.65690,55.74911,57.40129,2032.69371695,116679.24152782487
1648512000,2022-03-29 00:00:00,AXS/EUR,61.61774,64.00050,57.02137,57.51803,2553.84866257,146892.34398916116
1648425600,2022-03-28 00:00:00,AXS/EUR,61.43029,65.75000,60.00000,60.00000,6903.50459787,414210.2758722
