https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RFUEL,Volume USDT
1644883200,2022-02-15 00:00:00,RFUEL/USDT,0.044824,0.046679,0.044602,0.046033,1186577.36307091,54161.75295077256611
1644796800,2022-02-14 00:00:00,RFUEL/USDT,0.046849,0.046993,0.044269,0.044824,2030864.03640397,92209.24391999572704
1644710400,2022-02-13 00:00:00,RFUEL/USDT,0.046303,0.047593,0.04573,0.046636,1486657.78692251,69110.55329148377663
1644624000,2022-02-12 00:00:00,RFUEL/USDT,0.047596,0.049173,0.046302,0.046302,2583735.26488913,122949.23940553987391
1644537600,2022-02-11 00:00:00,RFUEL/USDT,0.048072,0.050539,0.0473,0.047596,3170533.9377971,153556.93626970678958
1644451200,2022-02-10 00:00:00,RFUEL/USDT,0.047832,0.050685,0.047595,0.047854,2914450.19772766,141091.04472821852179
1644364800,2022-02-09 00:00:00,RFUEL/USDT,0.044284,0.048675,0.043941,0.047953,5599304.3215373,260035.30085789108025
1644278400,2022-02-08 00:00:00,RFUEL/USDT,0.045276,0.046303,0.04377,0.044285,3952263.59224262,177118.301209145782
1644192000,2022-02-07 00:00:00,RFUEL/USDT,0.044335,0.046645,0.04427,0.045368,6693342.14898578,302138.88276212790481
1644105600,2022-02-06 00:00:00,RFUEL/USDT,0.043388,0.046464,0.04307,0.044464,8751178.31078158,391131.61461000568031
1644019200,2022-02-05 00:00:00,RFUEL/USDT,0.039662,0.043997,0.038334,0.043389,10516352.11485701,432746.35159145045484
1643932800,2022-02-04 00:00:00,RFUEL/USDT,0.037343,0.040251,0.036907,0.039662,12497975.96888996,477356.90029886775952
1643846400,2022-02-03 00:00:00,RFUEL/USDT,0.037932,0.038294,0.037092,0.037342,12137390.32398902,456488.89256731891508
1643760000,2022-02-02 00:00:00,RFUEL/USDT,0.040266,0.040463,0.037709,0.037933,13227973.46983936,518429.78560387635618
1643673600,2022-02-01 00:00:00,RFUEL/USDT,0.039365,0.043705,0.038813,0.040456,12669601.77856706,503901.22936678181373
1643587200,2022-01-31 00:00:00,RFUEL/USDT,0.039177,0.040633,0.03771,0.039366,13171693.14178019,512343.9185329575799
1643500800,2022-01-30 00:00:00,RFUEL/USDT,0.040552,0.041126,0.038497,0.039178,13020278.48194774,521103.00427353361616
1643414400,2022-01-29 00:00:00,RFUEL/USDT,0.039404,0.042288,0.039273,0.040553,12381485.79620169,494570.14188145990333
1643328000,2022-01-28 00:00:00,RFUEL/USDT,0.038011,0.039593,0.03771,0.039404,7409387.24542172,286815.77810309122882
1643241600,2022-01-27 00:00:00,RFUEL/USDT,0.037709,0.040262,0.037451,0.038012,2725925.2196756,104755.10688294466966
1643155200,2022-01-26 00:00:00,RFUEL/USDT,0.034575,0.065621,0.03425,0.037708,14674114.8017371,630356.10934747124136
1643068800,2022-01-25 00:00:00,RFUEL/USDT,0.035449,0.03682,0.034493,0.034687,3594682.14410426,127321.35594039988636
1642982400,2022-01-24 00:00:00,RFUEL/USDT,0.03849,0.038494,0.028037,0.035449,9964068.66625642,336269.80789850240132
1642896000,2022-01-23 00:00:00,RFUEL/USDT,0.038588,0.03967,0.037092,0.038489,4860080.23907368,186724.7383071477616
1642809600,2022-01-22 00:00:00,RFUEL/USDT,0.038714,0.064759,0.031055,0.038589,15413101.99075298,611903.92107066808839
1642723200,2022-01-21 00:00:00,RFUEL/USDT,0.043733,0.043936,0.038093,0.038715,7773701.10583526,320286.27654371596766
1642636800,2022-01-20 00:00:00,RFUEL/USDT,0.041106,0.04631,0.040976,0.04396,9343131.46708624,397033.64959319895496
1642550400,2022-01-19 00:00:00,RFUEL/USDT,0.041281,0.041694,0.040944,0.041106,9428434.64862935,388758.82004703420753
1642464000,2022-01-18 00:00:00,RFUEL/USDT,0.042995,0.044139,0.041075,0.041314,4720325.20611745,196458.13466731331371
1642377600,2022-01-17 00:00:00,RFUEL/USDT,0.044408,0.044546,0.04243,0.043069,527550.99055268,22740.7022962625128
1642291200,2022-01-16 00:00:00,RFUEL/USDT,0.044491,0.044786,0.043732,0.04427,82757.59569407,3643.34426597103979
1642204800,2022-01-15 00:00:00,RFUEL/USDT,0.044283,0.046535,0.043829,0.044491,385866.52569388,17376.44714741945025
1642118400,2022-01-14 00:00:00,RFUEL/USDT,0.046652,0.047138,0.04438,0.044434,682446.39411205,30903.95625079936995
1642032000,2022-01-13 00:00:00,RFUEL/USDT,0.041383,0.047236,0.040974,0.046478,1287886.71727529,57376.94399789537366
1641945600,2022-01-12 00:00:00,RFUEL/USDT,0.040767,0.042061,0.039259,0.041383,827127.19898604,33819.6964424750687
1641859200,2022-01-11 00:00:00,RFUEL/USDT,0.039989,0.040768,0.038978,0.040465,511662.62243583,20322.40375562042857
1641772800,2022-01-10 00:00:00,RFUEL/USDT,0.041609,0.041902,0.039863,0.040243,427661.01277108,17452.74994843859807
1641686400,2022-01-09 00:00:00,RFUEL/USDT,0.042962,0.045844,0.041384,0.041611,2174116.04286875,93381.13718717225664
1641600000,2022-01-08 00:00:00,RFUEL/USDT,0.040364,0.064881,0.039075,0.042961,9851988.33489828,467892.94021327796903
1641513600,2022-01-07 00:00:00,RFUEL/USDT,0.043212,0.043502,0.040263,0.040364,845521.798158,35010.40096823953636
1641427200,2022-01-06 00:00:00,RFUEL/USDT,0.044067,0.044379,0.042013,0.043231,1057205.69684542,45416.78182646361949
1641340800,2022-01-05 00:00:00,RFUEL/USDT,0.046708,0.047356,0.043731,0.044187,1233079.38537645,56087.3715387811081
1641254400,2022-01-04 00:00:00,RFUEL/USDT,0.045969,0.049163,0.044457,0.046708,1044724.32125074,48799.25071143559769
1641168000,2022-01-03 00:00:00,RFUEL/USDT,0.047066,0.048555,0.045991,0.045991,579541.69889389,27238.90231947007492
1641081600,2022-01-02 00:00:00,RFUEL/USDT,0.042531,0.047602,0.042424,0.047356,1881744.29443166,83900.31371788755251
1640995200,2022-01-01 00:00:00,RFUEL/USDT,0.042964,0.04345,0.042218,0.042531,508964.96725488,21772.77410824615065
1640908800,2021-12-31 00:00:00,RFUEL/USDT,0.044158,0.044601,0.042749,0.042964,590099.87423337,25822.39985060466566
1640822400,2021-12-30 00:00:00,RFUEL/USDT,0.046536,0.047238,0.04372,0.044076,837814.71106628,38000.48075728133374
1640736000,2021-12-29 00:00:00,RFUEL/USDT,0.048272,0.049857,0.046431,0.046536,2000679.32495316,95748.73901172381399
1640649600,2021-12-28 00:00:00,RFUEL/USDT,0.048687,0.051524,0.048272,0.048272,1056819.56550523,52564.03840659830118
