https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LOC,Volume USDT
1663369200,2022-09-16 23:00:00,LOC/USDT,0.8174,0.8174,0.80709,0.80709,0.8158,0.665348218
1663365600,2022-09-16 22:00:00,LOC/USDT,0.83053,0.83053,0.80697,0.81737,1734.3153,1419.094972863
1663362000,2022-09-16 21:00:00,LOC/USDT,0.83014,0.83755,0.83014,0.83053,6.9488,5.806227662
1663358400,2022-09-16 20:00:00,LOC/USDT,0.83014,0.83014,0.83014,0.83014,10.1598,8.434056372
1663354800,2022-09-16 19:00:00,LOC/USDT,0.83014,0.83014,0.83014,0.83014,0.1682,0.139629548
1663351200,2022-09-16 18:00:00,LOC/USDT,0.83794,0.83794,0.83794,0.83794,0,0
1663347600,2022-09-16 17:00:00,LOC/USDT,0.83794,0.83794,0.83794,0.83794,183.6532,153.890362408
1663344000,2022-09-16 16:00:00,LOC/USDT,0.83014,0.83014,0.83014,0.83014,0,0
1663340400,2022-09-16 15:00:00,LOC/USDT,0.83014,0.83014,0.83014,0.83014,13.5124,11.217183736
1663336800,2022-09-16 14:00:00,LOC/USDT,0.83014,0.83014,0.83014,0.83014,0.3635,0.30175589
1663333200,2022-09-16 13:00:00,LOC/USDT,0.83014,0.83014,0.83014,0.83014,0.1962,0.162873468
1663329600,2022-09-16 12:00:00,LOC/USDT,0.83191,0.83191,0.83014,0.83014,228.4935,190.077788235
1663326000,2022-09-16 11:00:00,LOC/USDT,0.83191,0.84153,0.83191,0.84153,29.7385,24.911228187
1663322400,2022-09-16 10:00:00,LOC/USDT,0.83191,0.83191,0.83191,0.83191,0.2174,0.180857234
1663318800,2022-09-16 09:00:00,LOC/USDT,0.83191,0.83191,0.83191,0.83191,0,0
1663315200,2022-09-16 08:00:00,LOC/USDT,0.83191,0.83191,0.83191,0.83191,0.2288,0.190341008
1663311600,2022-09-16 07:00:00,LOC/USDT,0.83191,0.83191,0.83191,0.83191,0.2409,0.200407119
1663308000,2022-09-16 06:00:00,LOC/USDT,0.83191,0.83191,0.83191,0.83191,0.2536,0.210972376
1663304400,2022-09-16 05:00:00,LOC/USDT,0.83191,0.83191,0.83191,0.83191,0,0
1663300800,2022-09-16 04:00:00,LOC/USDT,0.83191,0.83191,0.83191,0.83191,0,0
1663297200,2022-09-16 03:00:00,LOC/USDT,0.83191,0.83191,0.83191,0.83191,49.1435,40.882969085
1663293600,2022-09-16 02:00:00,LOC/USDT,0.83191,0.83191,0.83191,0.83191,0,0
1663290000,2022-09-16 01:00:00,LOC/USDT,0.83662,0.8418,0.83191,0.83191,346.7198,291.649054242
1663286400,2022-09-16 00:00:00,LOC/USDT,0.83191,0.83191,0.83191,0.83191,0,0
1663282800,2022-09-15 23:00:00,LOC/USDT,0.83191,0.83191,0.83191,0.83191,0,0
1663279200,2022-09-15 22:00:00,LOC/USDT,0.83191,0.83191,0.83191,0.83191,0,0
1663275600,2022-09-15 21:00:00,LOC/USDT,0.83191,0.83191,0.83191,0.83191,0,0
1663272000,2022-09-15 20:00:00,LOC/USDT,0.83244,0.83244,0.83191,0.83191,4.9663,4.132241104
1663268400,2022-09-15 19:00:00,LOC/USDT,0.8382,0.8382,0.83187,0.83187,538.8695,450.49345261
1663264800,2022-09-15 18:00:00,LOC/USDT,0.85741,0.85741,0.8382,0.84904,1500.5446,1273.409534188
1663261200,2022-09-15 17:00:00,LOC/USDT,0.86694,0.86694,0.8554,0.85741,731.6911,630.103211037
1663257600,2022-09-15 16:00:00,LOC/USDT,0.86389,0.86389,0.86389,0.86389,0,0
1663254000,2022-09-15 15:00:00,LOC/USDT,0.86389,0.86389,0.86389,0.86389,43.9374,37.957080486
1663250400,2022-09-15 14:00:00,LOC/USDT,0.86389,0.86389,0.86389,0.86389,266.0739,229.858581471
1663246800,2022-09-15 13:00:00,LOC/USDT,0.90878,0.90881,0.85,0.86389,5438.4115,4748.654342292
1663243200,2022-09-15 12:00:00,LOC/USDT,0.89758,0.89758,0.89755,0.89755,33.6366,30.191198793
1663239600,2022-09-15 11:00:00,LOC/USDT,0.90881,0.90881,0.90881,0.90881,0,0
1663236000,2022-09-15 10:00:00,LOC/USDT,0.90881,0.90881,0.90881,0.90881,37.4115,33.999945315
1663232400,2022-09-15 09:00:00,LOC/USDT,0.90881,0.90881,0.90881,0.90881,0,0
1663228800,2022-09-15 08:00:00,LOC/USDT,0.90206,0.90881,0.89755,0.90881,286.749,258.622933607
1663225200,2022-09-15 07:00:00,LOC/USDT,0.90206,0.90206,0.90206,0.90206,0,0
1663221600,2022-09-15 06:00:00,LOC/USDT,0.90206,0.90206,0.90206,0.90206,0.6726,0.606725556
1663218000,2022-09-15 05:00:00,LOC/USDT,0.91111,0.91111,0.91111,0.91111,0,0
1663214400,2022-09-15 04:00:00,LOC/USDT,0.91111,0.91111,0.91111,0.91111,0,0
1663210800,2022-09-15 03:00:00,LOC/USDT,0.91109,0.91111,0.91109,0.91111,18.3739,16.740466701
1663207200,2022-09-15 02:00:00,LOC/USDT,0.90206,0.90206,0.90206,0.90206,13.6451,12.308698906
1663203600,2022-09-15 01:00:00,LOC/USDT,0.90888,0.90888,0.90201,0.90208,508.8664,460.740565294
1663200000,2022-09-15 00:00:00,LOC/USDT,0.90888,0.90888,0.90888,0.90888,4.596,4.17721248
1663196400,2022-09-14 23:00:00,LOC/USDT,0.90888,0.90888,0.90888,0.90888,0.3105,0.28220724
1663192800,2022-09-14 22:00:00,LOC/USDT,0.90888,0.90888,0.90888,0.90888,0.3268,0.297021984
1663189200,2022-09-14 21:00:00,LOC/USDT,0.90888,0.90888,0.90888,0.90888,10.6769,9.704020872
1663185600,2022-09-14 20:00:00,LOC/USDT,0.90888,0.90888,0.90888,0.90888,91.9938,83.611324944
1663182000,2022-09-14 19:00:00,LOC/USDT,0.90888,0.90888,0.90888,0.90888,168.194,152.86816272
1663178400,2022-09-14 18:00:00,LOC/USDT,0.91118,0.91118,0.90888,0.90888,91.7205,83.56259771
1663174800,2022-09-14 17:00:00,LOC/USDT,0.90888,0.91118,0.90888,0.90888,216.0426,196.602479458
1663171200,2022-09-14 16:00:00,LOC/USDT,0.90888,0.90888,0.90888,0.90888,29.0878,26.437319664
1663167600,2022-09-14 15:00:00,LOC/USDT,0.90888,0.90888,0.90888,0.90888,5.3475,4.8602358
1663164000,2022-09-14 14:00:00,LOC/USDT,0.90888,0.90888,0.90888,0.90888,168.9332,153.540006816
1663160400,2022-09-14 13:00:00,LOC/USDT,0.90888,0.91118,0.90888,0.91118,26.2448,23.863944624
1663156800,2022-09-14 12:00:00,LOC/USDT,0.92175,0.92199,0.90888,0.90888,362.2081,329.950364306
1663153200,2022-09-14 11:00:00,LOC/USDT,0.91118,0.92261,0.91118,0.91248,385.0477,352.931287714
1663149600,2022-09-14 10:00:00,LOC/USDT,0.91245,0.91707,0.91118,0.91707,50.908,46.391428628
1663146000,2022-09-14 09:00:00,LOC/USDT,0.92646,0.92646,0.91575,0.91575,621.6899,571.175549155
1663142400,2022-09-14 08:00:00,LOC/USDT,0.94027,0.9407,0.91803,0.91803,839.663,779.400783226
1663138800,2022-09-14 07:00:00,LOC/USDT,0.93905,0.94371,0.932,0.932,594.7136,556.681364902
1663135200,2022-09-14 06:00:00,LOC/USDT,0.93121,0.93905,0.93118,0.93669,740.1129,692.469922255
1663131600,2022-09-14 05:00:00,LOC/USDT,0.93121,0.93669,0.93118,0.93669,386.7882,361.166684363
1663128000,2022-09-14 04:00:00,LOC/USDT,0.93596,0.93669,0.93596,0.93669,349.4482,327.324080242
1663124400,2022-09-14 03:00:00,LOC/USDT,0.93088,0.93669,0.93088,0.93118,437.0169,407.305521002
1663120800,2022-09-14 02:00:00,LOC/USDT,0.92513,0.93669,0.92274,0.92274,770.0121,714.257589642
1663117200,2022-09-14 01:00:00,LOC/USDT,0.92645,0.93669,0.92274,0.92513,587.9641,546.760726559
1663113600,2022-09-14 00:00:00,LOC/USDT,0.94388,0.94394,0.91713,0.92274,920.2604,857.779553446
1663110000,2022-09-13 23:00:00,LOC/USDT,0.92178,0.95816,0.9116,0.94388,3683.0854,3450.113490498
1663106400,2022-09-13 22:00:00,LOC/USDT,0.92537,0.92537,0.91627,0.91627,354.8301,327.651667022
1663102800,2022-09-13 21:00:00,LOC/USDT,0.91849,0.92537,0.9116,0.92537,1919.2041,1760.237273863
1663099200,2022-09-13 20:00:00,LOC/USDT,0.9,1.05701,0.9,0.91849,15933.9306,15753.457586662
1663095600,2022-09-13 19:00:00,LOC/USDT,0.88691,0.89817,0.88691,0.89817,243.4235,218.520630315
1663092000,2022-09-13 18:00:00,LOC/USDT,0.88691,0.88691,0.88691,0.88691,25.7807,22.865160637
1663088400,2022-09-13 17:00:00,LOC/USDT,0.91268,0.91268,0.88691,0.88691,3774.4218,3391.483080969
1663084800,2022-09-13 16:00:00,LOC/USDT,0.83762,0.97,0.82554,0.91297,18944.2488,17104.775234133
1663081200,2022-09-13 15:00:00,LOC/USDT,0.8569,0.8569,0.82739,0.83979,3863.4439,3244.302060207
1663077600,2022-09-13 14:00:00,LOC/USDT,0.83282,0.87621,0.83282,0.84658,5813.9003,4977.789518271
1663074000,2022-09-13 13:00:00,LOC/USDT,0.82868,0.83282,0.82868,0.82993,502.3424,417.426296397
1663070400,2022-09-13 12:00:00,LOC/USDT,0.84142,0.84142,0.82663,0.83282,2990.0345,2495.005534567
1663066800,2022-09-13 11:00:00,LOC/USDT,0.85412,0.85412,0.84142,0.84563,497.5666,420.652786579
1663063200,2022-09-13 10:00:00,LOC/USDT,0.83934,0.86689,0.83512,0.85412,1378.6329,1169.688735019
1663059600,2022-09-13 09:00:00,LOC/USDT,0.83967,0.86483,0.83937,0.84783,2837.3227,2402.006170212
1663056000,2022-09-13 08:00:00,LOC/USDT,0.85446,0.86086,0.83967,0.84799,2066.1699,1749.743379401
1663052400,2022-09-13 07:00:00,LOC/USDT,0.81719,0.85855,0.81719,0.85446,4899.0022,4100.964771973
1663048800,2022-09-13 06:00:00,LOC/USDT,0.8091,0.8172,0.80503,0.81719,1318.6888,1067.402224125
1663045200,2022-09-13 05:00:00,LOC/USDT,0.82116,0.82117,0.80912,0.81719,488.7729,397.844185406
1663041600,2022-09-13 04:00:00,LOC/USDT,0.81725,0.82117,0.80895,0.82064,583.7367,477.031642991
1663038000,2022-09-13 03:00:00,LOC/USDT,0.80514,0.81725,0.8,0.81725,1288.8442,1045.136130566
1663034400,2022-09-13 02:00:00,LOC/USDT,0.80498,0.809,0.79695,0.80514,796.3092,640.455014917
1663030800,2022-09-13 01:00:00,LOC/USDT,0.81517,0.81517,0.79915,0.79915,1142.626,921.7992661
1663027200,2022-09-13 00:00:00,LOC/USDT,0.8175,0.83584,0.81139,0.81517,2044.7714,1679.365436522
1663023600,2022-09-12 23:00:00,LOC/USDT,0.81827,0.89438,0.80361,0.82,7118.8248,5883.902155423
1663020000,2022-09-12 22:00:00,LOC/USDT,0.88134,0.88134,0.75,0.81004,25132.6595,20207.135145362
1663016400,2022-09-12 21:00:00,LOC/USDT,0.87481,0.88796,0.83892,0.88134,3903.4963,3410.08686375
1663012800,2022-09-12 20:00:00,LOC/USDT,0.91591,0.91764,0.72398,0.86181,53263.2346,42675.422096149
1663009200,2022-09-12 19:00:00,LOC/USDT,1.0035,1.0035,0.88973,0.90497,7094.1354,6773.700862227
1663005600,2022-09-12 18:00:00,LOC/USDT,1.00753,1.00753,1.0035,1.0035,470.1181,472.461855356
1663002000,2022-09-12 17:00:00,LOC/USDT,1.03455,1.03455,1.00348,1.00753,3309.3887,3368.436577245
1662998400,2022-09-12 16:00:00,LOC/USDT,1.0463,1.0463,1.0463,1.0463,0,0
1662994800,2022-09-12 15:00:00,LOC/USDT,1.0463,1.0463,1.0463,1.0463,0,0
1662991200,2022-09-12 14:00:00,LOC/USDT,1.04237,1.0463,1.03713,1.0463,403.9879,420.416855599
1662987600,2022-09-12 13:00:00,LOC/USDT,1.04237,1.04237,1.04237,1.04237,0.1308,0.136341996
1662984000,2022-09-12 12:00:00,LOC/USDT,1.05084,1.05701,1.04231,1.04237,1025.54,1074.416681446
1662980400,2022-09-12 11:00:00,LOC/USDT,1.05084,1.05084,1.05084,1.05084,0.1377,0.144700668
1662976800,2022-09-12 10:00:00,LOC/USDT,1.05092,1.07403,1.04238,1.06218,2402.0305,2534.650981905
1662973200,2022-09-12 09:00:00,LOC/USDT,1.05768,1.06237,1.05768,1.06237,494.7738,524.377449421
1662969600,2022-09-12 08:00:00,LOC/USDT,1.05039,1.05039,1.04656,1.04656,373.7879,392.099518558
1662966000,2022-09-12 07:00:00,LOC/USDT,1.05039,1.05039,1.05039,1.05039,0.145,0.15230655
1662962400,2022-09-12 06:00:00,LOC/USDT,1.05039,1.05039,1.05039,1.05039,0,0
1662958800,2022-09-12 05:00:00,LOC/USDT,1.05039,1.05039,1.05039,1.05039,0,0
1662955200,2022-09-12 04:00:00,LOC/USDT,1.05039,1.05039,1.05039,1.05039,0,0
1662951600,2022-09-12 03:00:00,LOC/USDT,1.05039,1.05039,1.05039,1.05039,0,0
1662948000,2022-09-12 02:00:00,LOC/USDT,1.05039,1.05039,1.05039,1.05039,0,0
1662944400,2022-09-12 01:00:00,LOC/USDT,1.05039,1.05039,1.05039,1.05039,0,0
1662940800,2022-09-12 00:00:00,LOC/USDT,1.05039,1.05039,1.05039,1.05039,0,0
1662937200,2022-09-11 23:00:00,LOC/USDT,1.05039,1.05039,1.05039,1.05039,0,0
1662933600,2022-09-11 22:00:00,LOC/USDT,1.05039,1.05039,1.05039,1.05039,0,0
1662930000,2022-09-11 21:00:00,LOC/USDT,1.05039,1.05039,1.05039,1.05039,0,0
1662926400,2022-09-11 20:00:00,LOC/USDT,1.05099,1.05099,1.05039,1.05039,91.3047,95.917224535
1662922800,2022-09-11 19:00:00,LOC/USDT,1.05098,1.05098,1.05098,1.05098,1.5237,1.601378226
1662919200,2022-09-11 18:00:00,LOC/USDT,1.06231,1.06231,1.06231,1.06231,0,0
1662915600,2022-09-11 17:00:00,LOC/USDT,1.06231,1.06231,1.06231,1.06231,0,0
1662912000,2022-09-11 16:00:00,LOC/USDT,1.05446,1.06231,1.05446,1.06231,1543.4252,1632.125547424
1662908400,2022-09-11 15:00:00,LOC/USDT,1.05046,1.05046,1.0424,1.0424,500.5002,524.495303741
1662904800,2022-09-11 14:00:00,LOC/USDT,1.05699,1.05699,1.05699,1.05699,0,0
1662901200,2022-09-11 13:00:00,LOC/USDT,1.05699,1.05699,1.05699,1.05699,0,0
1662897600,2022-09-11 12:00:00,LOC/USDT,1.05699,1.05699,1.05699,1.05699,94.6082,99.999921318
1662894000,2022-09-11 11:00:00,LOC/USDT,1.05046,1.05046,1.05046,1.05046,112.0501,117.704148046
1662890400,2022-09-11 10:00:00,LOC/USDT,1.05699,1.05699,1.05699,1.05699,0,0
1662886800,2022-09-11 09:00:00,LOC/USDT,1.05699,1.05699,1.05699,1.05699,0,0
1662883200,2022-09-11 08:00:00,LOC/USDT,1.05699,1.05699,1.05699,1.05699,47.3041,49.999960659
1662879600,2022-09-11 07:00:00,LOC/USDT,1.05699,1.05699,1.05699,1.05699,0,0
1662876000,2022-09-11 06:00:00,LOC/USDT,1.05699,1.05699,1.05699,1.05699,6.6159,6.992940141
1662872400,2022-09-11 05:00:00,LOC/USDT,1.05699,1.05699,1.05699,1.05699,2.8384,3.000160416
1662868800,2022-09-11 04:00:00,LOC/USDT,1.05699,1.05699,1.05699,1.05699,0,0
1662865200,2022-09-11 03:00:00,LOC/USDT,1.05699,1.05699,1.05699,1.05699,73.8224,78.029538576
1662861600,2022-09-11 02:00:00,LOC/USDT,1.05046,1.05046,1.05046,1.05046,0,0
1662858000,2022-09-11 01:00:00,LOC/USDT,1.05046,1.05046,1.05046,1.05046,0,0
1662854400,2022-09-11 00:00:00,LOC/USDT,1.05046,1.05046,1.05046,1.05046,0.1,0.105046
1662850800,2022-09-10 23:00:00,LOC/USDT,1.05575,1.05575,1.05046,1.05046,100,105.066631
1662847200,2022-09-10 22:00:00,LOC/USDT,1.05078,1.05078,1.05078,1.05078,0.1052,0.110542056
1662843600,2022-09-10 21:00:00,LOC/USDT,1.05046,1.05046,1.05046,1.05046,0.1866,0.196015836
1662840000,2022-09-10 20:00:00,LOC/USDT,1.05046,1.05046,1.05046,1.05046,0,0
1662836400,2022-09-10 19:00:00,LOC/USDT,1.05046,1.05046,1.05046,1.05046,4.6924,4.929178504
1662832800,2022-09-10 18:00:00,LOC/USDT,1.05701,1.05701,1.05046,1.05046,0.2112,0.222476782
1662829200,2022-09-10 17:00:00,LOC/USDT,1.05454,1.05454,1.05454,1.05454,0,0
1662825600,2022-09-10 16:00:00,LOC/USDT,1.09304,1.09304,1.03167,1.05454,5685.1325,5973.23710408
1662822000,2022-09-10 15:00:00,LOC/USDT,1.09304,1.09304,1.09304,1.09304,0,0
1662818400,2022-09-10 14:00:00,LOC/USDT,1.09304,1.09304,1.09304,1.09304,0,0
1662814800,2022-09-10 13:00:00,LOC/USDT,1.09304,1.09304,1.09304,1.09304,0.1227,0.134116008
1662811200,2022-09-10 12:00:00,LOC/USDT,1.09918,1.09918,1.09918,1.09918,0,0
1662807600,2022-09-10 11:00:00,LOC/USDT,1.09918,1.09918,1.09918,1.09918,0,0
1662804000,2022-09-10 10:00:00,LOC/USDT,1.09915,1.09918,1.09915,1.09918,0.2631,0.289190178
1662800400,2022-09-10 09:00:00,LOC/USDT,1.09304,1.09304,1.09304,1.09304,0,0
1662796800,2022-09-10 08:00:00,LOC/USDT,1.09304,1.09304,1.09304,1.09304,0.3422,0.374038288
1662793200,2022-09-10 07:00:00,LOC/USDT,1.09304,1.09304,1.09304,1.09304,0.1292,0.141220768
1662789600,2022-09-10 06:00:00,LOC/USDT,1.09304,1.09307,1.09304,1.09307,1.2098,1.322363872
1662786000,2022-09-10 05:00:00,LOC/USDT,1.09918,1.09918,1.09918,1.09918,13.6451,14.998421018
1662782400,2022-09-10 04:00:00,LOC/USDT,1.09334,1.09334,1.09334,1.09334,0.1507,0.164766338
1662778800,2022-09-10 03:00:00,LOC/USDT,1.09918,1.09918,1.09918,1.09918,0,0
1662775200,2022-09-10 02:00:00,LOC/USDT,1.0986,1.09918,1.0986,1.09918,2.4569,2.69990927
1662771600,2022-09-10 01:00:00,LOC/USDT,1.08813,1.08813,1.08813,1.08813,0,0
1662768000,2022-09-10 00:00:00,LOC/USDT,1.08813,1.08813,1.08813,1.08813,0.106,0.11534178
1662764400,2022-09-09 23:00:00,LOC/USDT,1.08813,1.08813,1.08813,1.08813,0,0
1662760800,2022-09-09 22:00:00,LOC/USDT,1.08813,1.08813,1.08813,1.08813,0,0
1662757200,2022-09-09 21:00:00,LOC/USDT,1.08813,1.08813,1.08813,1.08813,0,0
1662753600,2022-09-09 20:00:00,LOC/USDT,1.08812,1.08813,1.08812,1.08813,1.0424,1.134257403
1662750000,2022-09-09 19:00:00,LOC/USDT,1.0986,1.09919,1.0986,1.09919,254,279.1828986
1662746400,2022-09-09 18:00:00,LOC/USDT,1.08754,1.08754,1.08754,1.08754,0,0
1662742800,2022-09-09 17:00:00,LOC/USDT,1.08754,1.08754,1.08754,1.08754,5.0837,5.528727098
1662739200,2022-09-09 16:00:00,LOC/USDT,1.08754,1.08754,1.08754,1.08754,0,0
1662735600,2022-09-09 15:00:00,LOC/USDT,1.08754,1.08754,1.08754,1.08754,4.9663,5.401049902
1662732000,2022-09-09 14:00:00,LOC/USDT,1.08754,1.08754,1.08754,1.08754,42.1799,45.872328446
1662728400,2022-09-09 13:00:00,LOC/USDT,1.08754,1.08754,1.08754,1.08754,0.3906,0.424793124
1662724800,2022-09-09 12:00:00,LOC/USDT,1.08813,1.09861,1.08754,1.08754,281.5779,306.259774746
1662721200,2022-09-09 11:00:00,LOC/USDT,1.08813,1.08813,1.08813,1.08813,2.8777,3.131311701
1662717600,2022-09-09 10:00:00,LOC/USDT,1.08812,1.08813,1.08755,1.08755,9.2958,10.114953759
1662714000,2022-09-09 09:00:00,LOC/USDT,1.09919,1.09919,1.09919,1.09919,0,0
1662710400,2022-09-09 08:00:00,LOC/USDT,1.09919,1.09919,1.09919,1.09919,0.9098,1.000043062
1662706800,2022-09-09 07:00:00,LOC/USDT,1.10397,1.10397,1.10397,1.10397,18.1188,20.002611636
1662703200,2022-09-09 06:00:00,LOC/USDT,1.09913,1.09913,1.09913,1.09913,0,0
1662699600,2022-09-09 05:00:00,LOC/USDT,1.08003,1.09913,1.08003,1.09913,457.5518,500.172463176
1662696000,2022-09-09 04:00:00,LOC/USDT,1.09097,1.09097,1.08003,1.08003,0.5134,0.558264984
1662692400,2022-09-09 03:00:00,LOC/USDT,1.07946,1.07946,1.07946,1.07946,0.1243,0.134176878
1662688800,2022-09-09 02:00:00,LOC/USDT,1.09099,1.09099,1.07946,1.07946,33.991,36.864683064
1662685200,2022-09-09 01:00:00,LOC/USDT,1.07945,1.07945,1.07945,1.07945,0,0
1662681600,2022-09-09 00:00:00,LOC/USDT,1.0829,1.0829,1.07945,1.07945,411.751,445.328892807
1662678000,2022-09-08 23:00:00,LOC/USDT,1.0829,1.0829,1.0829,1.0829,0,0
1662674400,2022-09-08 22:00:00,LOC/USDT,1.0829,1.0829,1.0829,1.0829,0.1309,0.14175161
1662670800,2022-09-08 21:00:00,LOC/USDT,1.09576,1.09576,1.09576,1.09576,0,0
1662667200,2022-09-08 20:00:00,LOC/USDT,1.0829,1.09576,1.0829,1.09576,20.1844,22.115486036
1662663600,2022-09-08 19:00:00,LOC/USDT,1.09108,1.09108,1.08284,1.08284,400.6244,435.702502424
1662660000,2022-09-08 18:00:00,LOC/USDT,1.00449,1.11548,1.00449,1.09576,16156.1726,17183.970151612
1662656400,2022-09-08 17:00:00,LOC/USDT,1.01199,1.01199,1.01199,1.01199,0,0
1662652800,2022-09-08 16:00:00,LOC/USDT,1.01199,1.01199,1.01199,1.01199,1.3443,1.360418157
1662649200,2022-09-08 15:00:00,LOC/USDT,1.01199,1.01199,1.01199,1.01199,136.7823,138.422319777
1662645600,2022-09-08 14:00:00,LOC/USDT,1.075,1.075,0.97109,1.01199,13153.4114,13482.049037517
1662642000,2022-09-08 13:00:00,LOC/USDT,1.075,1.075,1.075,1.075,0.3299,0.3546425
1662638400,2022-09-08 12:00:00,LOC/USDT,1.075,1.075,1.075,1.075,0.1781,0.1914575
1662634800,2022-09-08 11:00:00,LOC/USDT,1.075,1.075,1.075,1.075,27.0952,29.12734
1662631200,2022-09-08 10:00:00,LOC/USDT,1.075,1.075,1.075,1.075,0,0
1662627600,2022-09-08 09:00:00,LOC/USDT,1.075,1.075,1.075,1.075,0.1973,0.2120975
1662624000,2022-09-08 08:00:00,LOC/USDT,1.075,1.075,1.075,1.075,2,2.15
1662620400,2022-09-08 07:00:00,LOC/USDT,1.075,1.075,1.075,1.075,55.18,59.3185
1662616800,2022-09-08 06:00:00,LOC/USDT,1.075,1.075,1.075,1.075,0.8178,0.879135
1662613200,2022-09-08 05:00:00,LOC/USDT,1.08803,1.08872,1.08803,1.08872,55.18,60.063295397
1662609600,2022-09-08 04:00:00,LOC/USDT,1.07568,1.08872,1.075,1.075,431.138,463.82747494
1662606000,2022-09-08 03:00:00,LOC/USDT,1.08799,1.08872,1.07568,1.08872,188.8566,205.365583272
1662602400,2022-09-08 02:00:00,LOC/USDT,1.075,1.075,1.075,1.075,0,0
1662598800,2022-09-08 01:00:00,LOC/USDT,1.075,1.075,1.075,1.075,0,0
1662595200,2022-09-08 00:00:00,LOC/USDT,1.088,1.088,1.075,1.075,26.7148,28.8920562
1662591600,2022-09-07 23:00:00,LOC/USDT,1.07415,1.07415,1.07415,1.07415,0,0
1662588000,2022-09-07 22:00:00,LOC/USDT,1.07415,1.07415,1.07415,1.07415,0,0
1662584400,2022-09-07 21:00:00,LOC/USDT,1.07415,1.07415,1.07415,1.07415,0,0
1662580800,2022-09-07 20:00:00,LOC/USDT,1.07498,1.07498,1.07415,1.07415,200,214.845756396
1662577200,2022-09-07 19:00:00,LOC/USDT,1.08872,1.08872,1.0825,1.0825,77.8096,84.470879856
1662573600,2022-09-07 18:00:00,LOC/USDT,1.075,1.0825,1.075,1.0825,647.3734,699.952401411
1662570000,2022-09-07 17:00:00,LOC/USDT,1.075,1.075,1.075,1.075,1386.2456,1490.21402
1662566400,2022-09-07 16:00:00,LOC/USDT,1.075,1.07508,1.075,1.075,833.4519,895.961898156
1662562800,2022-09-07 15:00:00,LOC/USDT,1.06389,1.07508,1.06389,1.075,1654.4673,1771.98596821
1662559200,2022-09-07 14:00:00,LOC/USDT,0.9974,1.0646,0.9974,1.0646,5548.7217,5701.469169685
1662555600,2022-09-07 13:00:00,LOC/USDT,0.98255,0.9974,0.98255,0.99072,539.4822,537.22593004
1662552000,2022-09-07 12:00:00,LOC/USDT,1.00507,1.00507,0.98255,0.98255,1155.8233,1152.096610014
1662548400,2022-09-07 11:00:00,LOC/USDT,1.00507,1.00507,1.00507,1.00507,224.2081,225.344835067
1662544800,2022-09-07 10:00:00,LOC/USDT,1.01099,1.01099,1.00507,1.00507,332.2839,335.154290327
1662541200,2022-09-07 09:00:00,LOC/USDT,1.03399,1.04185,1.01099,1.01099,2148.7362,2204.752461397
1662537600,2022-09-07 08:00:00,LOC/USDT,1.02816,1.03415,1.02816,1.03414,430.8313,444.086334519
1662534000,2022-09-07 07:00:00,LOC/USDT,1.03606,1.03606,1.01865,1.01876,1086.028,1114.157165484
