https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VET,Volume BTC
1657152000,2022-07-07 00:00:00,VET/BTC,0.000001146,0.00000115,0.000001109,0.000001114,1004512.48079692,1.13391711345862869
1657065600,2022-07-06 00:00:00,VET/BTC,0.000001127,0.000001168,0.000001122,0.000001147,1852481.03368561,2.1261599802579751
1656979200,2022-07-05 00:00:00,VET/BTC,0.000001152,0.000001153,0.000001116,0.000001123,2496965.26604649,2.85280710017806417
1656892800,2022-07-04 00:00:00,VET/BTC,0.000001169,0.000001175,0.000001149,0.000001153,1697523.03910728,1.9672137034618312
1656806400,2022-07-03 00:00:00,VET/BTC,0.000001161,0.000001172,0.000001148,0.000001172,1401777.14115846,1.6248420467806858
1656720000,2022-07-02 00:00:00,VET/BTC,0.000001153,0.000001168,0.000001141,0.000001161,7029861.88249391,8.13662933738011542
1656633600,2022-07-01 00:00:00,VET/BTC,0.000001141,0.000001159,0.000001114,0.000001153,3421826.10568555,3.90581942572288997
1656547200,2022-06-30 00:00:00,VET/BTC,0.000001129,0.000001174,0.000001116,0.000001143,1852789.2833752,2.10222138326831853
1656460800,2022-06-29 00:00:00,VET/BTC,0.000001156,0.000001167,0.000001123,0.00000113,2672196.36222034,3.0574066136708815
1656374400,2022-06-28 00:00:00,VET/BTC,0.000001183,0.000001204,0.000001152,0.000001154,2658040.96798294,3.12809625279404828
1656288000,2022-06-27 00:00:00,VET/BTC,0.000001154,0.000001206,0.000001153,0.000001184,1142151.18934034,1.3451251159944766
1656201600,2022-06-26 00:00:00,VET/BTC,0.000001218,0.000001229,0.000001152,0.000001154,1629225.58884053,1.93376516516063808
1656115200,2022-06-25 00:00:00,VET/BTC,0.000001196,0.00000123,0.00000117,0.00000122,9191242.16268213,10.9489087266249223
1656028800,2022-06-24 00:00:00,VET/BTC,0.000001146,0.000001216,0.000001139,0.000001198,8569942.8599753,10.15076477585493987
1655942400,2022-06-23 00:00:00,VET/BTC,0.000001137,0.00000116,0.000001133,0.000001145,941526.90068173,1.08135570060234783
1655856000,2022-06-22 00:00:00,VET/BTC,0.000001144,0.000001155,0.00000112,0.00000114,1692495.04577318,1.93400103585674448
1655769600,2022-06-21 00:00:00,VET/BTC,0.000001144,0.00000117,0.000001119,0.00000114,1863995.36223876,2.13075594271942083
1655683200,2022-06-20 00:00:00,VET/BTC,0.000001122,0.00000116,0.000001107,0.000001145,7297892.44682595,8.2258675169797353
1655596800,2022-06-19 00:00:00,VET/BTC,0.000001143,0.000001173,0.000001103,0.000001121,5929734.5292099,6.6717649631889448
1655510400,2022-06-18 00:00:00,VET/BTC,0.000001137,0.000001159,0.00000112,0.000001142,8969542.6146509,10.24044024075348729
1655424000,2022-06-17 00:00:00,VET/BTC,0.00000111,0.00000115,0.000001109,0.000001141,1261940.55239049,1.4231882659068252
1655337600,2022-06-16 00:00:00,VET/BTC,0.00000113,0.000001136,0.000001085,0.000001112,1300293.25653804,1.43693674292485156
1655251200,2022-06-15 00:00:00,VET/BTC,0.000001081,0.000001134,0.000001062,0.000001134,3464497.68959065,3.7710080903168019
1655164800,2022-06-14 00:00:00,VET/BTC,0.000001058,0.000001096,0.00000104,0.00000108,3233263.02624868,3.44585553260579437
1655078400,2022-06-13 00:00:00,VET/BTC,0.000000967,0.000001062,0.00000094,0.000001062,6214330.96769688,6.10535854288748092
1654992000,2022-06-12 00:00:00,VET/BTC,0.000000972,0.00000099,0.000000942,0.000000969,1789838.85232839,1.72521366236024556
1654905600,2022-06-11 00:00:00,VET/BTC,0.000001013,0.000001027,0.000000958,0.00000097,1117830.18118957,1.09957396785984959
1654819200,2022-06-10 00:00:00,VET/BTC,0.000001059,0.000001071,0.000001007,0.000001011,2628805.93044303,2.71507924444368683
1654732800,2022-06-09 00:00:00,VET/BTC,0.000001002,0.000001097,0.000000994,0.000001058,5666038.92841716,6.00035652430271653
1654646400,2022-06-08 00:00:00,VET/BTC,0.000000987,0.000001012,0.000000984,0.000001002,1038914.18006065,1.04461853387846051
1654560000,2022-06-07 00:00:00,VET/BTC,0.000001011,0.000001026,0.000000979,0.000000984,1027447.39239867,1.0313320397614835
1654473600,2022-06-06 00:00:00,VET/BTC,0.000001017,0.000001043,0.000000994,0.000001016,5749330.97901321,5.86205209570608052
1654387200,2022-06-05 00:00:00,VET/BTC,0.000001023,0.000001028,0.000001012,0.000001018,648333.99009591,0.66090684652694461
1654300800,2022-06-04 00:00:00,VET/BTC,0.000001016,0.000001028,0.000001003,0.000001023,635243.57780596,0.64801420689448178
1654214400,2022-06-03 00:00:00,VET/BTC,0.000001033,0.000001036,0.000001008,0.000001016,1239107.18123064,1.25939411663515634
1654128000,2022-06-02 00:00:00,VET/BTC,0.000001024,0.000001038,0.000001015,0.000001033,1748581.07572936,1.79419853690779185
1654041600,2022-06-01 00:00:00,VET/BTC,0.000001035,0.000001072,0.000001016,0.000001027,4682387.61048733,4.92820601237205365
1653955200,2022-05-31 00:00:00,VET/BTC,0.000001036,0.00000106,0.00000102,0.000001034,1961799.71957709,2.04030506034232981
1653868800,2022-05-30 00:00:00,VET/BTC,0.000001025,0.000001045,0.00000102,0.000001036,2586854.38466723,2.67856573070104049
1653782400,2022-05-29 00:00:00,VET/BTC,0.000001023,0.000001033,0.000001003,0.000001022,1063857.99496828,1.08065778655966091
1653696000,2022-05-28 00:00:00,VET/BTC,0.000001015,0.00000104,0.000001,0.000001023,4191065.41079192,4.27252697390973453
1653609600,2022-05-27 00:00:00,VET/BTC,0.000001011,0.000001048,0.000000993,0.000001014,2598774.87874856,2.64315748571874608
1653523200,2022-05-26 00:00:00,VET/BTC,0.000001066,0.000001078,0.000000998,0.00000101,5367763.70765011,5.49340724153782055
1653436800,2022-05-25 00:00:00,VET/BTC,0.000001067,0.000001079,0.000001035,0.000001059,2560718.21278939,2.70154014010995679
1653350400,2022-05-24 00:00:00,VET/BTC,0.000001071,0.000001093,0.000001033,0.000001068,1712581.17748462,1.8173771398282417
1653264000,2022-05-23 00:00:00,VET/BTC,0.000001057,0.000001148,0.000001042,0.00000107,4172165.47455822,4.57787844274981899
1653177600,2022-05-22 00:00:00,VET/BTC,0.000001046,0.000001084,0.000001044,0.000001056,3982814.65824852,4.23425299462553782
1653091200,2022-05-21 00:00:00,VET/BTC,0.000001031,0.000001056,0.000001019,0.000001045,2283067.72254954,2.37617638099205659
1653004800,2022-05-20 00:00:00,VET/BTC,0.000001037,0.000001051,0.000001018,0.00000103,1443625.09202604,1.49034202417754644
1652918400,2022-05-19 00:00:00,VET/BTC,0.000001016,0.000001041,0.000000985,0.000001036,3784740.33527861,3.85806238786993317
1652832000,2022-05-18 00:00:00,VET/BTC,0.000001079,0.000001085,0.00000101,0.000001016,1792380.05767969,1.88214416399601971
1652745600,2022-05-17 00:00:00,VET/BTC,0.00000104,0.000001084,0.000001038,0.00000108,2772234.43735886,2.93491081741793667
1652659200,2022-05-16 00:00:00,VET/BTC,0.000001068,0.000001071,0.00000102,0.000001036,1493479.71616314,1.56016701678187125
1652572800,2022-05-15 00:00:00,VET/BTC,0.000001057,0.000001076,0.000001024,0.000001071,3820188.55555943,3.99926664204631039
1652486400,2022-05-14 00:00:00,VET/BTC,0.000001045,0.000001099,0.000000995,0.00000106,4288693.29336623,4.43819916521909844
1652400000,2022-05-13 00:00:00,VET/BTC,0.000000954,0.00000111,0.000000944,0.000001042,5496005.18080161,5.81792965614801716
1652313600,2022-05-12 00:00:00,VET/BTC,0.000001045,0.000001065,0.000000898,0.000000951,13194064.98247156,12.72148786260457088
1652227200,2022-05-11 00:00:00,VET/BTC,0.000001252,0.000001278,0.000001,0.000001044,19116353.56196123,21.16944388803410792
1652140800,2022-05-10 00:00:00,VET/BTC,0.00000126,0.000001337,0.00000123,0.00000125,5944564.82901208,7.60873773378152043
1652054400,2022-05-09 00:00:00,VET/BTC,0.000001306,0.000001322,0.000001245,0.000001257,9306670.07724531,11.83409426708482211
1651968000,2022-05-08 00:00:00,VET/BTC,0.000001286,0.000001323,0.000001283,0.000001306,2442010.6277377,3.18726511648475203
1651881600,2022-05-07 00:00:00,VET/BTC,0.000001307,0.00000131,0.000001274,0.000001284,1221580.9517469,1.58157219450496389
1651795200,2022-05-06 00:00:00,VET/BTC,0.0000013,0.000001319,0.00000127,0.000001305,2021859.81280922,2.61517343392409192
1651708800,2022-05-05 00:00:00,VET/BTC,0.00000136,0.00000138,0.000001273,0.000001302,4571214.32583024,6.08343341226574139
1651622400,2022-05-04 00:00:00,VET/BTC,0.00000124,0.00000136,0.000001236,0.000001358,6369604.17362228,8.24780247089805767
1651536000,2022-05-03 00:00:00,VET/BTC,0.000001235,0.000001261,0.000001218,0.00000124,2532502.52457885,3.1489011223598295
1651449600,2022-05-02 00:00:00,VET/BTC,0.000001257,0.000001272,0.0000012,0.000001233,2813236.53030655,3.48120280841821148
1651363200,2022-05-01 00:00:00,VET/BTC,0.000001204,0.000001282,0.000001185,0.000001259,2229737.37420525,2.74528990242002905
1651276800,2022-04-30 00:00:00,VET/BTC,0.000001257,0.000001282,0.000001181,0.000001204,3829555.01067177,4.78659865385820419
1651190400,2022-04-29 00:00:00,VET/BTC,0.000001298,0.000001303,0.000001243,0.000001256,1757467.23509377,2.22792043251101766
1651104000,2022-04-28 00:00:00,VET/BTC,0.000001322,0.000001342,0.000001283,0.000001298,1392319.92775322,1.81842982472253596
1651017600,2022-04-27 00:00:00,VET/BTC,0.000001344,0.000001359,0.000001311,0.000001326,1021402.71236576,1.36169116831486289
1650931200,2022-04-26 00:00:00,VET/BTC,0.000001392,0.000001399,0.000001333,0.000001338,1964704.53059928,2.67306133812173716
1650844800,2022-04-25 00:00:00,VET/BTC,0.000001419,0.000001422,0.000001352,0.000001391,1825097.28197352,2.52229037977269782
1650758400,2022-04-24 00:00:00,VET/BTC,0.000001456,0.000001464,0.000001411,0.000001416,2278955.58854866,3.26538968877447429
1650672000,2022-04-23 00:00:00,VET/BTC,0.000001455,0.000001479,0.000001445,0.000001456,654934.15186706,0.95633217558376706
1650585600,2022-04-22 00:00:00,VET/BTC,0.00000145,0.00000148,0.000001445,0.000001455,971040.03695921,1.42086482413190296
1650499200,2022-04-21 00:00:00,VET/BTC,0.000001467,0.000001486,0.000001427,0.000001444,1590770.84816544,2.32327869117686383
1650412800,2022-04-20 00:00:00,VET/BTC,0.000001483,0.000001508,0.000001442,0.000001468,1396358.89428348,2.05647362974629675
1650326400,2022-04-19 00:00:00,VET/BTC,0.000001459,0.000001499,0.000001451,0.000001485,1285165.67065924,1.89499976426728342
1650240000,2022-04-18 00:00:00,VET/BTC,0.000001461,0.000001481,0.000001425,0.000001459,3241959.51232459,4.68754086203948768
1650153600,2022-04-17 00:00:00,VET/BTC,0.000001519,0.000001522,0.000001455,0.000001461,3298828.45199034,4.92599365978184081
1650067200,2022-04-16 00:00:00,VET/BTC,0.000001517,0.000001543,0.000001499,0.000001518,1322695.02320873,2.0144328358079474
1649980800,2022-04-15 00:00:00,VET/BTC,0.000001536,0.000001548,0.000001506,0.00000152,1438365.47660428,2.19337174626038679
1649894400,2022-04-14 00:00:00,VET/BTC,0.000001495,0.000001548,0.000001494,0.000001534,4066786.88807167,6.19547954738598435
1649808000,2022-04-13 00:00:00,VET/BTC,0.0000015,0.000001532,0.000001479,0.000001495,3451830.80716022,5.15942991960949981
1649721600,2022-04-12 00:00:00,VET/BTC,0.00000146,0.000001527,0.000001454,0.000001503,2988038.36106359,4.46806059462360264
1649635200,2022-04-11 00:00:00,VET/BTC,0.00000154,0.000001553,0.000001442,0.00000146,19738638.78261416,28.91543279607037551
1649548800,2022-04-10 00:00:00,VET/BTC,0.000001571,0.000001588,0.000001529,0.000001541,2742934.98201647,4.24303362107346102
1649462400,2022-04-09 00:00:00,VET/BTC,0.000001533,0.000001575,0.000001526,0.000001571,4444378.47106304,6.89102029416172506
1649376000,2022-04-08 00:00:00,VET/BTC,0.000001616,0.000001649,0.00000152,0.000001533,11135869.19100699,17.53535076049396144
1649289600,2022-04-07 00:00:00,VET/BTC,0.000001525,0.000001625,0.000001514,0.000001617,13686172.31100597,21.44359906163671118
1649203200,2022-04-06 00:00:00,VET/BTC,0.000001666,0.000001675,0.000001513,0.000001527,8737057.32052275,13.91216507071627435
1649116800,2022-04-05 00:00:00,VET/BTC,0.000001692,0.000001754,0.000001663,0.000001667,7552961.50726505,12.96500220374603884
1649030400,2022-04-04 00:00:00,VET/BTC,0.00000178,0.000001788,0.000001648,0.000001695,5804699.04928832,9.880954172897139
1648944000,2022-04-03 00:00:00,VET/BTC,0.000001684,0.000001786,0.000001649,0.000001775,4556414.75611445,7.77199702931562773
1648857600,2022-04-02 00:00:00,VET/BTC,0.000001747,0.000001798,0.000001674,0.000001683,5968519.46768207,10.35996208678340949
1648771200,2022-04-01 00:00:00,VET/BTC,0.000001715,0.000001848,0.000001689,0.000001752,6445166.15277447,11.31074145244421426
1648684800,2022-03-31 00:00:00,VET/BTC,0.000001812,0.000001889,0.000001681,0.000001714,17522205.32423336,31.1975987831176856
1648598400,2022-03-30 00:00:00,VET/BTC,0.000001527,0.000001844,0.000001471,0.00000181,27884352.85407092,48.02004743428154165
1648512000,2022-03-29 00:00:00,VET/BTC,0.000001507,0.00000157,0.000001493,0.000001529,7133407.10454152,10.96548526358736637
1648425600,2022-03-28 00:00:00,VET/BTC,0.000001595,0.00000173,0.00000149,0.000001506,21504218.67631231,34.83394850709799079
1648339200,2022-03-27 00:00:00,VET/BTC,0.000001445,0.000001784,0.000001423,0.000001597,32729235.18049966,51.37261996076812243
1648252800,2022-03-26 00:00:00,VET/BTC,0.000001254,0.000001474,0.000001254,0.000001446,9637376.17627799,13.08635904272201332
1648166400,2022-03-25 00:00:00,VET/BTC,0.000001309,0.000001329,0.000001249,0.000001256,3596084.29442536,4.67918101971703846
1648080000,2022-03-24 00:00:00,VET/BTC,0.000001306,0.000001354,0.000001285,0.000001309,2436220.59729562,3.22663834458391035
1647993600,2022-03-23 00:00:00,VET/BTC,0.000001257,0.00000132,0.000001255,0.000001306,4090492.73065565,5.28897760843698463
1647907200,2022-03-22 00:00:00,VET/BTC,0.000001235,0.000001263,0.000001222,0.000001256,2878522.8689033,3.5803866089327884
1647820800,2022-03-21 00:00:00,VET/BTC,0.00000121,0.000001255,0.000001202,0.000001236,2706505.23104101,3.31364486810860684
1647734400,2022-03-20 00:00:00,VET/BTC,0.000001216,0.000001259,0.000001193,0.000001211,5351811.08448062,6.52234088162238082
1647648000,2022-03-19 00:00:00,VET/BTC,0.000001186,0.000001239,0.000001186,0.000001216,2216035.67756131,2.68520239401509928
1647561600,2022-03-18 00:00:00,VET/BTC,0.000001182,0.000001192,0.00000117,0.000001185,1949425.88683901,2.29695682978906689
1647475200,2022-03-17 00:00:00,VET/BTC,0.000001176,0.000001211,0.00000117,0.000001183,1658704.05938864,1.98601874658454698
1647388800,2022-03-16 00:00:00,VET/BTC,0.000001168,0.000001183,0.000001141,0.000001177,3943490.57572425,4.5770404132853515
1647302400,2022-03-15 00:00:00,VET/BTC,0.000001157,0.00000118,0.000001155,0.000001168,2497386.32099954,2.91492973557379427
1647216000,2022-03-14 00:00:00,VET/BTC,0.000001177,0.000001192,0.000001151,0.000001157,2549640.78194654,2.98138356776888389
1647129600,2022-03-13 00:00:00,VET/BTC,0.00000119,0.000001202,0.000001171,0.00000118,3317614.8896113,3.93696116418297231
1647043200,2022-03-12 00:00:00,VET/BTC,0.000001194,0.00000121,0.000001187,0.000001193,2153379.49693073,2.57332179813677178
1646956800,2022-03-11 00:00:00,VET/BTC,0.00000119,0.000001229,0.000001179,0.000001193,6450746.3664374,7.76437640317456154
1646870400,2022-03-10 00:00:00,VET/BTC,0.000001156,0.0000012,0.00000115,0.000001191,4104878.89179789,4.83613495469205801
1646784000,2022-03-09 00:00:00,VET/BTC,0.000001204,0.000001221,0.000001144,0.000001158,1888287.93056305,2.22566609752265289
1646697600,2022-03-08 00:00:00,VET/BTC,0.00000121,0.00000122,0.000001192,0.000001202,888325.60863656,1.06682220011825284
1646611200,2022-03-07 00:00:00,VET/BTC,0.00000124,0.000001248,0.000001203,0.00000121,2112094.82206206,2.57886026078888068
1646524800,2022-03-06 00:00:00,VET/BTC,0.000001278,0.000001286,0.000001235,0.000001241,1472454.08097403,1.84233279199174609
1646438400,2022-03-05 00:00:00,VET/BTC,0.00000125,0.000001289,0.000001233,0.000001277,1610360.61954953,2.05033567007459925
1646352000,2022-03-04 00:00:00,VET/BTC,0.00000128,0.0000013,0.000001235,0.000001253,1062117.76098623,1.33949769721924055
1646265600,2022-03-03 00:00:00,VET/BTC,0.00000121,0.00000131,0.00000118,0.00000129,4038312.58334113,5.0966977370429071
1646179200,2022-03-02 00:00:00,VET/BTC,0.0000012,0.00000122,0.00000116,0.00000121,1524517.92563411,1.8338739599279563
1646092800,2022-03-01 00:00:00,VET/BTC,0.00000121,0.00000123,0.00000117,0.00000119,4816797.96382482,5.77481805332593
1646006400,2022-02-28 00:00:00,VET/BTC,0.0000012,0.00000121,0.00000116,0.0000012,2871130.15886152,3.3840851885479173
1645920000,2022-02-27 00:00:00,VET/BTC,0.00000124,0.00000124,0.00000119,0.0000012,947120.22006711,1.1514446742369516
1645833600,2022-02-26 00:00:00,VET/BTC,0.00000122,0.00000125,0.00000121,0.00000124,4023046.68222362,4.9528463378509557
1645747200,2022-02-25 00:00:00,VET/BTC,0.00000117,0.00000122,0.00000114,0.00000122,1732903.2977391,2.0400766071219228
1645660800,2022-02-24 00:00:00,VET/BTC,0.00000122,0.00000124,0.00000113,0.00000116,4746736.6605012,5.5955656751848509
1645574400,2022-02-23 00:00:00,VET/BTC,0.00000123,0.00000128,0.00000122,0.00000122,1149501.50242577,1.4417871395719602
1645488000,2022-02-22 00:00:00,VET/BTC,0.00000122,0.00000124,0.0000012,0.00000124,1015411.275838,1.242594083333918
1645401600,2022-02-21 00:00:00,VET/BTC,0.00000127,0.00000132,0.00000121,0.00000122,2449146.12149433,3.1234620615989156
1645315200,2022-02-20 00:00:00,VET/BTC,0.00000131,0.00000132,0.00000127,0.00000128,3450120.03599676,4.4508628242459525
