https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume ZRX
1662249600000,2022-09-04 00:00:00,ZRX/ETH,0.00018836,0.00019216,0.00018743,0.00018949,0.388721944840621,2051.4113929
1662163200000,2022-09-03 00:00:00,ZRX/ETH,0.00018569,0.00018917,0.00018535,0.00018807,0.4297494921602496,2285.05073728
1662076800000,2022-09-02 00:00:00,ZRX/ETH,0.00018749,0.0001877,0.00018308,0.00018538,1.5587990935431069,8408.66918515
1661990400000,2022-09-01 00:00:00,ZRX/ETH,0.00019179,0.00019182,0.00018591,0.00018752,1.2820885780604798,6837.0764615
1661904000000,2022-08-31 00:00:00,ZRX/ETH,0.00019584,0.00019584,0.00018846,0.00019172,1.0526626506598047,5490.62513384
1661817600000,2022-08-30 00:00:00,ZRX/ETH,0.0001967,0.00019804,0.00019082,0.00019629,1.5329929567821823,7809.83726518
1661731200000,2022-08-29 00:00:00,ZRX/ETH,0.00020325,0.00020391,0.00019541,0.00019668,1.015897072551834,5165.22815005
1661644800000,2022-08-28 00:00:00,ZRX/ETH,0.00019919,0.00020379,0.00019701,0.00020372,1.4253773725071892,6996.74736161
1661558400000,2022-08-27 00:00:00,ZRX/ETH,0.00019191,0.00020126,0.00019068,0.00019919,1.123036264880089,5638.01528631
1661472000000,2022-08-26 00:00:00,ZRX/ETH,0.00018926,0.00019213,0.00018806,0.00019179,1.0828577834111843,5646.05966636
1661385600000,2022-08-25 00:00:00,ZRX/ETH,0.00018653,0.0001936,0.00018533,0.0001894,0.542910450559556,2866.47545174
1661299200000,2022-08-24 00:00:00,ZRX/ETH,0.00018659,0.00019011,0.00018647,0.00018647,0.5882384060965572,3154.60077276
1661212800000,2022-08-23 00:00:00,ZRX/ETH,0.00018827,0.0001925,0.00018458,0.00018651,1.1208122629141035,6009.39500785
1661126400000,2022-08-22 00:00:00,ZRX/ETH,0.00019107,0.00019324,0.00018777,0.00018836,1.0698460206711156,5679.79412121
1661040000000,2022-08-21 00:00:00,ZRX/ETH,0.00019143,0.00019439,0.0001889,0.00019092,0.9290249045418433,4866.04286896
1660953600000,2022-08-20 00:00:00,ZRX/ETH,0.00018771,0.00019283,0.00018515,0.00019107,0.9732225306449249,5093.5391775
1660867200000,2022-08-19 00:00:00,ZRX/ETH,0.00018115,0.00018951,0.00017507,0.00018772,2.1136871823497354,11259.78682266
1660780800000,2022-08-18 00:00:00,ZRX/ETH,0.00018998,0.00019377,0.0001774,0.00018119,2.09628784391587,11569.55595737
1660694400000,2022-08-17 00:00:00,ZRX/ETH,0.00019302,0.00019455,0.00018511,0.00018957,1.7305870409816617,9129.01324567
1660608000000,2022-08-16 00:00:00,ZRX/ETH,0.00019588,0.00019709,0.00019068,0.00019307,1.4020306202928103,7261.77355515
1660521600000,2022-08-15 00:00:00,ZRX/ETH,0.00019361,0.00019956,0.00019092,0.00019596,1.2879747139032791,6572.64091602
1660435200000,2022-08-14 00:00:00,ZRX/ETH,0.00019534,0.00019763,0.00019132,0.0001933,0.699284636943405,3617.61322785
1660348800000,2022-08-13 00:00:00,ZRX/ETH,0.0001975,0.00019845,0.00019264,0.00019565,0.813679659700089,4158.85335906
1660262400000,2022-08-12 00:00:00,ZRX/ETH,0.00019951,0.00020716,0.00019778,0.00019799,9.677869591401194,48880.59796657
1660176000000,2022-08-11 00:00:00,ZRX/ETH,0.00019892,0.00021572,0.00019584,0.00019987,2.91829227079754,14600.95197277
1660089600000,2022-08-10 00:00:00,ZRX/ETH,0.00020255,0.00020905,0.00019585,0.00019915,2.8047199071562297,14083.4542162
1660003200000,2022-08-09 00:00:00,ZRX/ETH,0.00020428,0.00020562,0.00020148,0.00020187,1.9458214989811433,9638.98300382
1659916800000,2022-08-08 00:00:00,ZRX/ETH,0.00020834,0.00021329,0.00020158,0.00020435,0.8309146781175986,4066.13495531
1659830400000,2022-08-07 00:00:00,ZRX/ETH,0.00020871,0.00021161,0.0002068,0.00020828,0.6784682639218709,3257.48158211
1659744000000,2022-08-06 00:00:00,ZRX/ETH,0.0002068,0.00021027,0.00020491,0.00020917,0.7293194531227488,3486.7306646399998
1659657600000,2022-08-05 00:00:00,ZRX/ETH,0.00021178,0.00021404,0.00020599,0.00020599,0.9270541928695383,4500.48154216
1659571200000,2022-08-04 00:00:00,ZRX/ETH,0.00020777,0.00021492,0.00020635,0.00021167,0.8137464827666675,3844.41103022
1659484800000,2022-08-03 00:00:00,ZRX/ETH,0.00020926,0.00021404,0.00020637,0.00020781,6.70622384937317,32270.93907595
1659398400000,2022-08-02 00:00:00,ZRX/ETH,0.00022228,0.00022255,0.0002067,0.00020895,1.715363367169662,8209.44420756
1659312000000,2022-08-01 00:00:00,ZRX/ETH,0.00023048,0.00023048,0.00021525,0.00022266,2.6213777173782358,11773.006904599999
1659225600000,2022-07-31 00:00:00,ZRX/ETH,0.0002049,0.00023777,0.0002007,0.00023078,4.1281302942799,17887.72984782
1659139200000,2022-07-30 00:00:00,ZRX/ETH,0.00019243,0.00022769,0.00019243,0.00020564,3.4062089772749435,16563.9417296
1659052800000,2022-07-29 00:00:00,ZRX/ETH,0.00019353,0.00020083,0.00019147,0.00019217,7.911341750753612,41168.45371678
1658966400000,2022-07-28 00:00:00,ZRX/ETH,0.00018868,0.0002033,0.00018775,0.00019184,2.6528395617041824,13828.39638086
1658880000000,2022-07-27 00:00:00,ZRX/ETH,0.00019977,0.00020056,0.00018641,0.00018826,4.362344864970594,23171.91578121
1658793600000,2022-07-26 00:00:00,ZRX/ETH,0.00019553,0.00020404,0.00019442,0.00019992,3.04783697251194,15245.28297575
1658707200000,2022-07-25 00:00:00,ZRX/ETH,0.00019252,0.00020014,0.00019057,0.00019583,6.258100330535909,31956.80095254
1658620800000,2022-07-24 00:00:00,ZRX/ETH,0.00019879,0.00020381,0.00018994,0.00019271,3.0331115012017826,15739.25328837
1658534400000,2022-07-23 00:00:00,ZRX/ETH,0.00019838,0.00020159,0.00019642,0.00019905,0.5838432682737479,2933.14879816
1658448000000,2022-07-22 00:00:00,ZRX/ETH,0.00020443,0.00020878,0.00019779,0.00020485,1.532484148163129,7481.00633714
1658361600000,2022-07-21 00:00:00,ZRX/ETH,0.0002067,0.00021016,0.0002007,0.00020412,1.6284223014383268,7977.76945639
1658275200000,2022-07-20 00:00:00,ZRX/ETH,0.00021571,0.00022188,0.00020405,0.00020616,3.1636201719354213,15345.46067101
1658188800000,2022-07-19 00:00:00,ZRX/ETH,0.00020351,0.00021778,0.00020115,0.00021556,3.811738246834451,17682.95716661
1658102400000,2022-07-18 00:00:00,ZRX/ETH,0.0002204,0.00022386,0.00020289,0.00020289,1.558116497425007,7679.61209239
1658016000000,2022-07-17 00:00:00,ZRX/ETH,0.00022682,0.00022772,0.00021893,0.00022011,0.946979543261258,4302.30131871
1657929600000,2022-07-16 00:00:00,ZRX/ETH,0.00023898,0.00025411,0.00021754,0.00022699,5.086906924059697,22410.2688403
1657843200000,2022-07-15 00:00:00,ZRX/ETH,0.0002436,0.00024962,0.00023118,0.00023873,3.256173332864591,13639.56491796
1657756800000,2022-07-14 00:00:00,ZRX/ETH,0.00025426,0.00025646,0.00024155,0.00024422,2.1330744386295586,8734.23322672
1657670400000,2022-07-13 00:00:00,ZRX/ETH,0.00026233,0.00026761,0.00024916,0.00025443,2.113151646038321,8305.43428856
1657584000000,2022-07-12 00:00:00,ZRX/ETH,0.00025799,0.00027843,0.0002574,0.00026285,2.3645846553264844,8995.94694817
1657497600000,2022-07-11 00:00:00,ZRX/ETH,0.00026769,0.00026801,0.00025516,0.00025861,1.842309033314355,7123.88938291
1657411200000,2022-07-10 00:00:00,ZRX/ETH,0.0002714,0.00028119,0.00026598,0.00026813,1.039999725212868,3878.7145236
1657324800000,2022-07-09 00:00:00,ZRX/ETH,0.00026193,0.00027315,0.00026139,0.00027194,3.3494700810627753,12316.94521241
1657238400000,2022-07-08 00:00:00,ZRX/ETH,0.00025471,0.00028244,0.00025471,0.00026167,1.6791487904941993,6417.04738982
1657152000000,2022-07-07 00:00:00,ZRX/ETH,0.0002591,0.000261,0.00025312,0.00025484,1.2002273947917697,4709.72922144
1657065600000,2022-07-06 00:00:00,ZRX/ETH,0.00026655,0.00027067,0.0002568,0.00025911,1.4706869024323963,5675.91718742
1656979200000,2022-07-05 00:00:00,ZRX/ETH,0.0002612,0.00027498,0.00025859,0.00026576,1.5740699977681007,5922.90035283
1656892800000,2022-07-04 00:00:00,ZRX/ETH,0.00027635,0.00027682,0.00026081,0.00026185,1.065776742678491,4070.18041886
1656806400000,2022-07-03 00:00:00,ZRX/ETH,0.00028102,0.00028318,0.00027432,0.00027585,1.1519661871997955,4176.06013123
1656720000000,2022-07-02 00:00:00,ZRX/ETH,0.00028816,0.00029037,0.00027986,0.00028199,1.9357043595938128,6864.44327669
1656633600000,2022-07-01 00:00:00,ZRX/ETH,0.0003063,0.00030933,0.00028323,0.00028721,1.6825511256917747,5858.26094388
1656547200000,2022-06-30 00:00:00,ZRX/ETH,0.00031775,0.0003264,0.00030514,0.00030755,3.4438306400788967,11197.62848343
1656460800000,2022-06-29 00:00:00,ZRX/ETH,0.00027642,0.00032701,0.00027634,0.00031917,16.30532776199927,51086.65526835
1656374400000,2022-06-28 00:00:00,ZRX/ETH,0.0002718,0.000284,0.00027014,0.00027771,1.6801363327179184,6049.96698973
1656288000000,2022-06-27 00:00:00,ZRX/ETH,0.00026918,0.00028652,0.0002569,0.00027095,3.1273823461018244,11542.28583171
1656201600000,2022-06-26 00:00:00,ZRX/ETH,0.00025015,0.00027377,0.00024651,0.00026161,3.0011110197686754,11471.69840514
1656115200000,2022-06-25 00:00:00,ZRX/ETH,0.00024715,0.00025479,0.00024501,0.00025053,1.292997133169784,5161.0471128
1656028800000,2022-06-24 00:00:00,ZRX/ETH,0.00025417,0.00025818,0.00024471,0.00024593,1.7504290087221903,7117.59040671
1655942400000,2022-06-23 00:00:00,ZRX/ETH,0.0002571,0.00026432,0.00024976,0.00025442,1.4170871739670259,5569.8733353
1655856000000,2022-06-22 00:00:00,ZRX/ETH,0.00025039,0.00027772,0.00024562,0.00025752,1.412846853829145,5486.35777349
1655769600000,2022-06-21 00:00:00,ZRX/ETH,0.000243,0.00025989,0.000243,0.00024927,2.189874994758969,8785.1526247
1655683200000,2022-06-20 00:00:00,ZRX/ETH,0.00023451,0.00025161,0.0002335,0.00024428,3.187910816242434,13050.23258655
1655596800000,2022-06-19 00:00:00,ZRX/ETH,0.00025116,0.00025116,0.00022967,0.00023427,3.3742395201305806,14403.20792304
1655510400000,2022-06-18 00:00:00,ZRX/ETH,0.00024697,0.00025654,0.00024157,0.0002493,2.190487618731519,8786.55282283
1655424000000,2022-06-17 00:00:00,ZRX/ETH,0.00024489,0.00024949,0.00023807,0.00024734,1.710555203068068,6915.80497723
1655337600000,2022-06-16 00:00:00,ZRX/ETH,0.00022114,0.00026282,0.00022068,0.00024455,2.444549914509783,9996.11496426
1655251200000,2022-06-15 00:00:00,ZRX/ETH,0.00020742,0.00022983,0.00020521,0.00022148,1.6942540404190045,7649.69315703
1655164800000,2022-06-14 00:00:00,ZRX/ETH,0.00020825,0.00021367,0.00019818,0.0002066,2.149533034642218,10404.32252973
1655078400000,2022-06-13 00:00:00,ZRX/ETH,0.00020883,0.00020998,0.0001946,0.00020828,1.6948623862595071,8137.42263424
1654992000000,2022-06-12 00:00:00,ZRX/ETH,0.00021728,0.00021728,0.00020595,0.00020607,1.2051682359898732,5848.34394133
1654905600000,2022-06-11 00:00:00,ZRX/ETH,0.00021663,0.00023327,0.00021401,0.00021692,1.6550381788178348,7629.71684869
1654819200000,2022-06-10 00:00:00,ZRX/ETH,0.00022001,0.00022001,0.00020994,0.00021715,1.097025798642114,5051.92631196
1654732800000,2022-06-09 00:00:00,ZRX/ETH,0.00022187,0.00022187,0.00021754,0.00021969,0.7796247045399711,3548.74916719
1654646400000,2022-06-08 00:00:00,ZRX/ETH,0.00022551,0.00022868,0.00022008,0.00022229,0.8884940882766297,3997.00431093
1654560000000,2022-06-07 00:00:00,ZRX/ETH,0.00023019,0.00023259,0.0002196,0.0002252,0.9719638770412801,4316.0030064
1654473600000,2022-06-06 00:00:00,ZRX/ETH,0.00022517,0.00023422,0.00022109,0.00023074,1.0818257929103283,4688.50564666
1654387200000,2022-06-05 00:00:00,ZRX/ETH,0.00021836,0.00022747,0.00021347,0.00022545,1.465468283888487,6500.19198886
1654300800000,2022-06-04 00:00:00,ZRX/ETH,0.00022218,0.00022254,0.00021617,0.00021882,0.8253976135886082,3772.03918101
1654214400000,2022-06-03 00:00:00,ZRX/ETH,0.00022588,0.00022588,0.00021663,0.00022232,0.390668040526652,1757.23299985
1654128000000,2022-06-02 00:00:00,ZRX/ETH,0.00021837,0.00022838,0.00021029,0.00022573,0.6310558595955469,2795.62246753
1654041600000,2022-06-01 00:00:00,ZRX/ETH,0.00021664,0.0002323,0.00021664,0.00021955,0.7702117990181435,3508.13846057
1653955200000,2022-05-31 00:00:00,ZRX/ETH,0.00021402,0.00021861,0.00020987,0.00021578,0.4513103305956148,2091.52994066
1653868800000,2022-05-30 00:00:00,ZRX/ETH,0.00021528,0.00021858,0.00021003,0.00021301,0.44390663460333046,2083.97086805
1653782400000,2022-05-29 00:00:00,ZRX/ETH,0.00021164,0.00021766,0.000209,0.0002153,0.50076411861475,2325.8900075
1653696000000,2022-05-28 00:00:00,ZRX/ETH,0.0002138,0.00022041,0.00020781,0.00021189,0.818744663195128,3864.00803811
1653609600000,2022-05-27 00:00:00,ZRX/ETH,0.0002164,0.00021703,0.00020726,0.00021353,1.0068934819082682,4715.46612611
1653523200000,2022-05-26 00:00:00,ZRX/ETH,0.0002159,0.00021784,0.00020658,0.00021574,1.2468375334103583,5779.35261616
1653436800000,2022-05-25 00:00:00,ZRX/ETH,0.00021666,0.00021666,0.00020683,0.00021568,0.5441673143275968,2523.03094551
1653350400000,2022-05-24 00:00:00,ZRX/ETH,0.00021284,0.00022026,0.00020621,0.00021719,0.6444266886480767,2967.11031193
1653264000000,2022-05-23 00:00:00,ZRX/ETH,0.00022047,0.00024852,0.00021128,0.00021377,1.2370370789718492,5786.76651996
1653177600000,2022-05-22 00:00:00,ZRX/ETH,0.0002232,0.0002315,0.00021615,0.00022129,1.796386692501315,8117.79426319
1653091200000,2022-05-21 00:00:00,ZRX/ETH,0.00022904,0.00022904,0.00021381,0.00022257,1.1022601942102284,4952.42033612
1653004800000,2022-05-20 00:00:00,ZRX/ETH,0.00019364,0.00023667,0.00019364,0.00022865,1.269391909983524,5551.68121576
1652918400000,2022-05-19 00:00:00,ZRX/ETH,0.00019446,0.00019855,0.00018428,0.00019415,6.901571776326459,35547.62697052
1652832000000,2022-05-18 00:00:00,ZRX/ETH,0.00020304,0.00020605,0.00018992,0.00019422,0.9131932320505018,4701.8496141
1652745600000,2022-05-17 00:00:00,ZRX/ETH,0.00019825,0.00020602,0.00019525,0.00020357,1.272685979991605,6251.83465143
1652659200000,2022-05-16 00:00:00,ZRX/ETH,0.00020722,0.00021178,0.00019445,0.00019865,2.4731043991679895,12449.55650223
1652572800000,2022-05-15 00:00:00,ZRX/ETH,0.00020263,0.0002125,0.00019834,0.00020779,5.629915878736269,27094.25804291
1652486400000,2022-05-14 00:00:00,ZRX/ETH,0.00018282,0.00020623,0.00018135,0.00020317,3.576461896264605,17603.29722038
1652400000000,2022-05-13 00:00:00,ZRX/ETH,0.00017132,0.00019262,0.00016799,0.00018302,2.279402156391683,12454.38835314
1652313600000,2022-05-12 00:00:00,ZRX/ETH,0.00018633,0.00018814,0.00016072,0.0001715,26.43621961456987,154147.05314618
1652227200000,2022-05-11 00:00:00,ZRX/ETH,0.00021731,0.00021817,0.00017454,0.00018626,9.849664649823286,52881.26623979
1652140800000,2022-05-10 00:00:00,ZRX/ETH,0.00022499,0.00023409,0.00021187,0.00021681,5.433381089155384,25060.56496082
1652054400000,2022-05-09 00:00:00,ZRX/ETH,0.00024828,0.0002533,0.00022212,0.00022359,12.067571912576037,53971.87670547
1651968000000,2022-05-08 00:00:00,ZRX/ETH,0.00025349,0.00025582,0.00024392,0.00024854,0.4839657763519624,1947.23495756
1651881600000,2022-05-07 00:00:00,ZRX/ETH,0.00026071,0.00026622,0.00025163,0.00025337,0.9064059329250704,3577.40037465
1651795200000,2022-05-06 00:00:00,ZRX/ETH,0.00026005,0.00026946,0.00025149,0.0002607,2.668390692244299,10235.48405157
1651708800000,2022-05-05 00:00:00,ZRX/ETH,0.00027215,0.00028032,0.00025127,0.00026085,11.225942141868702,43036.00591094
1651622400000,2022-05-04 00:00:00,ZRX/ETH,0.00025034,0.00027564,0.00025002,0.00027206,24.260526116941456,89173.44011226
1651536000000,2022-05-03 00:00:00,ZRX/ETH,0.00025052,0.00026523,0.00024495,0.00025046,11.213840790521044,44772.98087727
1651449600000,2022-05-02 00:00:00,ZRX/ETH,0.00025406,0.00027282,0.00024554,0.00025162,7.326388912642498,29116.87827932
1651363200000,2022-05-01 00:00:00,ZRX/ETH,0.00027571,0.00027642,0.00024926,0.00025363,10.532599108428048,41527.41831971
1651276800000,2022-04-30 00:00:00,ZRX/ETH,0.00026344,0.00029867,0.00026311,0.00027556,18.752613980287258,68052.74343260001
1651190400000,2022-04-29 00:00:00,ZRX/ETH,0.00027733,0.00028023,0.00026205,0.00026275,7.258959869740551,27626.8691522
1651104000000,2022-04-28 00:00:00,ZRX/ETH,0.0003028,0.00032335,0.00027589,0.00027746,15.99899178144782,57662.33612574
1651017600000,2022-04-27 00:00:00,ZRX/ETH,0.00029724,0.00031633,0.00028273,0.0003028,53.67017290405957,177246.27775449
1650931200000,2022-04-26 00:00:00,ZRX/ETH,0.00025787,0.00030538,0.00024943,0.00029533,66.89724172807458,226516.91913478
1650844800000,2022-04-25 00:00:00,ZRX/ETH,0.00027753,0.0002793,0.00025554,0.00025818,1.456881383419332,5642.8901674
1650758400000,2022-04-24 00:00:00,ZRX/ETH,0.00028643,0.000291,0.00027346,0.00027758,3.6615340315709295,13190.914444740001
1650672000000,2022-04-23 00:00:00,ZRX/ETH,0.00029198,0.00030929,0.00028446,0.00028485,11.478001858006321,40294.8985712
1650585600000,2022-04-22 00:00:00,ZRX/ETH,0.00031772,0.00032344,0.00028588,0.00028966,10.51495753480775,36301.03409103
1650499200000,2022-04-21 00:00:00,ZRX/ETH,0.00035692,0.00037733,0.00031095,0.00031568,38.23552220962005,121121.14232647
1650412800000,2022-04-20 00:00:00,ZRX/ETH,0.00023494,0.00035392,0.00022767,0.00035392,46.057550855259464,130135.48501147
1650326400000,2022-04-19 00:00:00,ZRX/ETH,0.00023239,0.00023697,0.00021528,0.00023483,0.3997645361144366,1702.35717802
1650240000000,2022-04-18 00:00:00,ZRX/ETH,0.0002294,0.00023689,0.00022491,0.00023221,0.5646142624604041,2431.48125602
1650153600000,2022-04-17 00:00:00,ZRX/ETH,0.00023779,0.00023779,0.00022824,0.0002298,0.366025573159908,1592.80057946
1650067200000,2022-04-16 00:00:00,ZRX/ETH,0.00024278,0.00024466,0.00023565,0.00023772,0.2965569701474688,1247.50534304
1649980800000,2022-04-15 00:00:00,ZRX/ETH,0.00024605,0.00025309,0.00023917,0.0002424,0.876216463665744,3614.75438806
1649894400000,2022-04-14 00:00:00,ZRX/ETH,0.00024398,0.00025887,0.00024044,0.00024593,0.5489811446860657,2232.26586706
1649808000000,2022-04-13 00:00:00,ZRX/ETH,0.00023513,0.00024954,0.0002329,0.00024436,0.6044287807906251,2473.51768207
1649721600000,2022-04-12 00:00:00,ZRX/ETH,0.00022937,0.00023496,0.00022194,0.0002348,0.39220928676553196,1670.39730309
1649635200000,2022-04-11 00:00:00,ZRX/ETH,0.0002338,0.00023772,0.00022608,0.00022895,3.3796985564649105,14761.7320658
1649548800000,2022-04-10 00:00:00,ZRX/ETH,0.00024603,0.00025054,0.00023284,0.00023365,0.402245701668698,1721.57372852
1649462400000,2022-04-09 00:00:00,ZRX/ETH,0.00024142,0.00025528,0.00024142,0.00024552,2.768131453821624,11274.5660387
1649376000000,2022-04-08 00:00:00,ZRX/ETH,0.0002321,0.00025017,0.0002321,0.00024248,1.6687630630460217,6882.06476017
1649289600000,2022-04-07 00:00:00,ZRX/ETH,0.00022252,0.00023413,0.00021992,0.00023175,0.5257841503533525,2268.75577283
1649203200000,2022-04-06 00:00:00,ZRX/ETH,0.00023637,0.00023783,0.00021993,0.00022164,1.0560244060710695,4764.59306114
1649116800000,2022-04-05 00:00:00,ZRX/ETH,0.00025338,0.00025338,0.00023593,0.00023634,0.7850773367149517,3321.8132212699998
1649030400000,2022-04-04 00:00:00,ZRX/ETH,0.00025879,0.00025879,0.00024071,0.00025317,1.3884347332239613,5484.19928595
1648944000000,2022-04-03 00:00:00,ZRX/ETH,0.00024668,0.00027226,0.00024008,0.00025873,9.253900885451536,35766.63272698
1648857600000,2022-04-02 00:00:00,ZRX/ETH,0.00023499,0.00025371,0.00023365,0.00024664,1.1160923145722113,4525.18778208
1648771200000,2022-04-01 00:00:00,ZRX/ETH,0.00023511,0.00027121,0.00022755,0.00023688,2.8008205327496523,11823.794886650001
1648684800000,2022-03-31 00:00:00,ZRX/ETH,0.00024232,0.00024594,0.000228,0.0002353,3.013420648710524,12806.717589079999
1648598400000,2022-03-30 00:00:00,ZRX/ETH,0.00021472,0.00025268,0.00020847,0.00024172,7.4577433507227955,30852.81876023
1648512000000,2022-03-29 00:00:00,ZRX/ETH,0.00020936,0.00021518,0.00020591,0.00021518,2.260447034039705,10504.91232475
1648425600000,2022-03-28 00:00:00,ZRX/ETH,0.00022075,0.00022781,0.00020791,0.00020821,3.6831870405870553,17689.77013874
1648339200000,2022-03-27 00:00:00,ZRX/ETH,0.00019826,0.00026201,0.00019826,0.00022102,20.762848223660015,93941.03802217
1648252800000,2022-03-26 00:00:00,ZRX/ETH,0.00018835,0.00020236,0.00018662,0.00019966,3.955384834385476,19810.60219566
1648166400000,2022-03-25 00:00:00,ZRX/ETH,0.00018966,0.00019394,0.00018432,0.0001882,0.41435756689774594,2201.68739053
1648080000000,2022-03-24 00:00:00,ZRX/ETH,0.0001942,0.00019525,0.00018721,0.00018992,1.003194948991088,5282.1974989
1647993600000,2022-03-23 00:00:00,ZRX/ETH,0.00018918,0.00019848,0.00018861,0.00019406,0.7677504802110409,3956.25311868
1647907200000,2022-03-22 00:00:00,ZRX/ETH,0.00019023,0.00019132,0.0001858,0.00018904,0.2847388085203152,1506.23576238
1647820800000,2022-03-21 00:00:00,ZRX/ETH,0.00019214,0.00019348,0.00018462,0.00019019,0.8460665662010562,4448.53339398
1647734400000,2022-03-20 00:00:00,ZRX/ETH,0.00018531,0.00019383,0.00018405,0.00019275,1.28085164003064,6645.144695360001
1647648000000,2022-03-19 00:00:00,ZRX/ETH,0.00018311,0.00018924,0.00018115,0.00018553,2.955463589853716,15929.84201937
1647561600000,2022-03-18 00:00:00,ZRX/ETH,0.00018362,0.00018644,0.00018095,0.00018287,0.5152195710857896,2817.40893031
1647475200000,2022-03-17 00:00:00,ZRX/ETH,0.00018419,0.00018614,0.00018197,0.0001834,0.22658994940248803,1235.49590732
1647388800000,2022-03-16 00:00:00,ZRX/ETH,0.00018709,0.00018926,0.00018307,0.00018431,0.42495850425311854,2305.67253135
1647302400000,2022-03-15 00:00:00,ZRX/ETH,0.00018951,0.00019016,0.00018451,0.00018737,0.2424750586480112,1294.09755376
1647216000000,2022-03-14 00:00:00,ZRX/ETH,0.00018828,0.00018989,0.00018558,0.00018928,0.1580514104607984,835.01379153
1647129600000,2022-03-13 00:00:00,ZRX/ETH,0.00019287,0.00019483,0.00018838,0.00018853,0.2019042813027937,1070.93980429
1647043200000,2022-03-12 00:00:00,ZRX/ETH,0.00019082,0.00019423,0.00018956,0.00019335,0.2660973841651695,1376.24713817
1646956800000,2022-03-11 00:00:00,ZRX/ETH,0.00019257,0.00019587,0.00019019,0.00019106,0.43266765997653317,2264.56432522
1646870400000,2022-03-10 00:00:00,ZRX/ETH,0.00019239,0.00019766,0.00018796,0.00019269,0.5443501468043097,2825.00465413
1646784000000,2022-03-09 00:00:00,ZRX/ETH,0.00019302,0.00019455,0.00018554,0.00019246,1.2237851609397299,6358.64678863
1646697600000,2022-03-08 00:00:00,ZRX/ETH,0.0001894,0.00019312,0.00018753,0.00019312,0.22431277203812638,1161.52015347
1646611200000,2022-03-07 00:00:00,ZRX/ETH,0.00018775,0.00019114,0.00018365,0.00018967,4.016064655649991,21173.95822033
1646524800000,2022-03-06 00:00:00,ZRX/ETH,0.00018806,0.00018933,0.00018453,0.00018765,0.4145800399984935,2209.32608579
1646438400000,2022-03-05 00:00:00,ZRX/ETH,0.00018845,0.00018999,0.00018554,0.00018806,0.7241341671809512,3850.54858652
1646352000000,2022-03-04 00:00:00,ZRX/ETH,0.000189,0.0001927,0.00018764,0.00018872,0.9447843936303808,5006.27593064
1646265600000,2022-03-03 00:00:00,ZRX/ETH,0.00019368,0.00019391,0.0001861,0.0001887,1.0336153007097841,5477.55856232
1646179200000,2022-03-02 00:00:00,ZRX/ETH,0.0001923,0.00020256,0.0001853,0.0001935,2.19852848287044,11361.90430424
1646092800000,2022-03-01 00:00:00,ZRX/ETH,0.00019636,0.00019908,0.00019151,0.00019266,1.3791355149399047,7158.39050628
1646006400000,2022-02-28 00:00:00,ZRX/ETH,0.00019916,0.00020675,0.00019376,0.00019667,0.6466074011704606,3287.77851818
1645920000000,2022-02-27 00:00:00,ZRX/ETH,0.00019617,0.0002077,0.00019358,0.00019944,2.347874825901574,11772.33667219
