https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WEST,Volume USDT
1660953600,2022-08-20 00:00:00,WEST/USDT,0.07127,0.07355,0.06927,0.0695,589949.798,41799.135817576
1660867200,2022-08-19 00:00:00,WEST/USDT,0.0796,0.08062,0.07066,0.07129,430698.3948,32851.287920631
1660780800,2022-08-18 00:00:00,WEST/USDT,0.08021,0.08045,0.07758,0.07958,483161.87,38383.70206686
1660694400,2022-08-17 00:00:00,WEST/USDT,0.08046,0.08466,0.07909,0.08024,422298.7875,34229.17406006
1660608000,2022-08-16 00:00:00,WEST/USDT,0.07987,0.087,0.0792,0.08051,747548.7197,60469.211559748
1660521600,2022-08-15 00:00:00,WEST/USDT,0.08019,0.08822,0.0792,0.07994,444645.6177,35946.554573709
1660435200,2022-08-14 00:00:00,WEST/USDT,0.07999,0.08724,0.07509,0.08023,749876.5554,60010.186458797
1660348800,2022-08-13 00:00:00,WEST/USDT,0.0818,0.08465,0.07289,0.07999,544797.8324,43733.034265085
1660262400,2022-08-12 00:00:00,WEST/USDT,0.08406,0.08429,0.08091,0.0818,571323.2876,47428.224884273
1660176000,2022-08-11 00:00:00,WEST/USDT,0.08339,0.08799,0.08145,0.08403,488540.0417,40916.75745809
1660089600,2022-08-10 00:00:00,WEST/USDT,0.08058,0.08952,0.07818,0.0834,469257.3374,38067.700550142
1660003200,2022-08-09 00:00:00,WEST/USDT,0.0808,0.08442,0.08037,0.0806,415326.5749,33658.352831398
1659916800,2022-08-08 00:00:00,WEST/USDT,0.07799,0.08314,0.07719,0.08083,472591.7081,38296.126648648
1659830400,2022-08-07 00:00:00,WEST/USDT,0.07847,0.0798,0.07323,0.07805,232917.1913,18184.694292561
1659744000,2022-08-06 00:00:00,WEST/USDT,0.0821,0.08249,0.07648,0.07845,482488.1254,38430.453679522
1659657600,2022-08-05 00:00:00,WEST/USDT,0.08812,0.08813,0.07752,0.08205,620878.9743,51012.118500873
1659571200,2022-08-04 00:00:00,WEST/USDT,0.07621,0.095,0.07523,0.08824,1431511.9422186,120388.656001789116
1659484800,2022-08-03 00:00:00,WEST/USDT,0.07832,0.07854,0.0759,0.07624,298691.1465,23162.298895718
1659398400,2022-08-02 00:00:00,WEST/USDT,0.07976,0.07989,0.07478,0.07806,594617.9195,46642.473811758
1659312000,2022-08-01 00:00:00,WEST/USDT,0.07985,0.08093,0.0786,0.07974,460341.1643,36605.774645124
1659225600,2022-07-31 00:00:00,WEST/USDT,0.07603,0.0817,0.07597,0.07992,612649.9901,47793.160716695
1659139200,2022-07-30 00:00:00,WEST/USDT,0.0832,0.08379,0.07516,0.07597,520578.2411,40317.902318754
1659052800,2022-07-29 00:00:00,WEST/USDT,0.07734,0.09077,0.07492,0.08318,812380.6317,63223.157152343
1658966400,2022-07-28 00:00:00,WEST/USDT,0.07536,0.07999,0.0741,0.07736,1304821.192,99907.496667219
1658880000,2022-07-27 00:00:00,WEST/USDT,0.07349,0.07716,0.07057,0.07537,835083.2756,61330.24136569
1658793600,2022-07-26 00:00:00,WEST/USDT,0.07609,0.07797,0.07253,0.0735,781345.1166,58142.733170586
1658707200,2022-07-25 00:00:00,WEST/USDT,0.07233,0.08167,0.06952,0.07611,868775.1863,64186.392708369
1658620800,2022-07-24 00:00:00,WEST/USDT,0.06954,0.08146,0.06867,0.07202,588540.8677,43050.839986514
1658534400,2022-07-23 00:00:00,WEST/USDT,0.07199,0.073,0.06902,0.06902,673589.683,48061.867388905
1658448000,2022-07-22 00:00:00,WEST/USDT,0.07249,0.07637,0.07081,0.07206,745293.2115,54862.487206163
1658361600,2022-07-21 00:00:00,WEST/USDT,0.07451,0.07473,0.06998,0.07253,571524.4826,41255.456401144
1658275200,2022-07-20 00:00:00,WEST/USDT,0.07419,0.098,0.07322,0.07444,1283895.04993425,105176.690093577058
1658188800,2022-07-19 00:00:00,WEST/USDT,0.07549,0.07934,0.07225,0.07418,534834.02458765,40052.5697120648245
1658102400,2022-07-18 00:00:00,WEST/USDT,0.08036,0.08425,0.07223,0.0755,1126604.54853897,87371.6161734523332
1658016000,2022-07-17 00:00:00,WEST/USDT,0.08148,0.08282,0.07931,0.08039,452320.27672576,36646.4930977824654
1657929600,2022-07-16 00:00:00,WEST/USDT,0.08288,0.08425,0.08013,0.0815,380757.961713,31254.4390262229995
1657843200,2022-07-15 00:00:00,WEST/USDT,0.0816,0.08598,0.08115,0.08289,535043.79283446,44347.4842536843899
1657756800,2022-07-14 00:00:00,WEST/USDT,0.0789,0.08772,0.07726,0.0816,401374.2939618,32566.4854055945998
1657670400,2022-07-13 00:00:00,WEST/USDT,0.08011,0.08299,0.07638,0.0789,630904.47851908,49906.7848852643642
1657584000,2022-07-12 00:00:00,WEST/USDT,0.07739,0.09542,0.07651,0.08014,1359031.21743538,115207.3727631629037
1657497600,2022-07-11 00:00:00,WEST/USDT,0.07663,0.08144,0.07432,0.07787,433916.84709145,33869.0045620388237
1657411200,2022-07-10 00:00:00,WEST/USDT,0.0794,0.08139,0.07572,0.07656,601533.77297028,47228.505708615614
1657324800,2022-07-09 00:00:00,WEST/USDT,0.08345,0.08666,0.0791,0.0794,533454.11798488,44068.5346380410881
1657238400,2022-07-08 00:00:00,WEST/USDT,0.08042,0.093,0.07883,0.08344,1289066.53984365,109876.0654515822388
1657152000,2022-07-07 00:00:00,WEST/USDT,0.10032,0.10205,0.07766,0.08036,999615.25199844,87482.3200124759415
1657065600,2022-07-06 00:00:00,WEST/USDT,0.09825,0.10268,0.09574,0.1,235134.0603729,23303.837681860834
1656979200,2022-07-05 00:00:00,WEST/USDT,0.09862,0.10116,0.0965,0.09827,310319.1628,30617.429431279
1656892800,2022-07-04 00:00:00,WEST/USDT,0.09678,0.1037,0.0912,0.09859,340924.20720442,33953.5432148152614
1656806400,2022-07-03 00:00:00,WEST/USDT,0.09707,0.11,0.09162,0.0967,493658.253716,48154.2456086585531
1656720000,2022-07-02 00:00:00,WEST/USDT,0.09622,0.1,0.0916,0.09706,179348.03683262,17249.9274016602871
1656633600,2022-07-01 00:00:00,WEST/USDT,0.10663,0.11122,0.09452,0.09662,1019962.09565392,107542.6480504792489
1656547200,2022-06-30 00:00:00,WEST/USDT,0.11502,0.12,0.10455,0.10655,1103696.00914248,125569.5125741431797
1656460800,2022-06-29 00:00:00,WEST/USDT,0.0804,0.1696,0.07777,0.11497,1591853.5222102,202369.868352078462
1656374400,2022-06-28 00:00:00,WEST/USDT,0.07995,0.08805,0.0791,0.08042,464183.70243717,38133.5925058380901
1656288000,2022-06-27 00:00:00,WEST/USDT,0.07595,0.09599,0.07501,0.08007,1404812.06415196,116834.2642295811249
1656201600,2022-06-26 00:00:00,WEST/USDT,0.07638,0.0777,0.074,0.07621,289926.37241875,22089.9604274903385
1656115200,2022-06-25 00:00:00,WEST/USDT,0.07505,0.0767,0.0722,0.07638,482677.59977949,35685.5810246206776
1656028800,2022-06-24 00:00:00,WEST/USDT,0.07239,0.07563,0.07207,0.07496,535428.00509543,39358.0939566886595
1655942400,2022-06-23 00:00:00,WEST/USDT,0.06825,0.07486,0.06683,0.0724,355883.56489012,24876.2183517675194
1655856000,2022-06-22 00:00:00,WEST/USDT,0.07249,0.07343,0.06821,0.06858,262843.08936763,18472.2568050643143
1655769600,2022-06-21 00:00:00,WEST/USDT,0.06913,0.07724,0.06913,0.07251,992792.1521636,72098.3273544487397
1655683200,2022-06-20 00:00:00,WEST/USDT,0.06971,0.07167,0.06684,0.06913,721547.55556621,50064.1341298029557
1655596800,2022-06-19 00:00:00,WEST/USDT,0.0667,0.07123,0.0655,0.07005,188850.91928101,12905.2066059956083
1655510400,2022-06-18 00:00:00,WEST/USDT,0.07009,0.07156,0.0649,0.06648,214574.76959832,14545.4996389380889
1655424000,2022-06-17 00:00:00,WEST/USDT,0.06915,0.07204,0.06674,0.07011,438238.63364708,30465.0366560789546
1655337600,2022-06-16 00:00:00,WEST/USDT,0.06993,0.07761,0.06816,0.06913,562572.35416719,39411.3931789849212
1655251200,2022-06-15 00:00:00,WEST/USDT,0.07252,0.07965,0.06598,0.06992,625435.84674891,45092.17289761479
1655164800,2022-06-14 00:00:00,WEST/USDT,0.0745,0.08784,0.07,0.07256,761272.20228788,56328.6046614622796
1655078400,2022-06-13 00:00:00,WEST/USDT,0.089,0.08937,0.07303,0.07449,830994.68295802,65449.0762597655139
1654992000,2022-06-12 00:00:00,WEST/USDT,0.10241,0.131,0.08,0.089,3320441.82554465,342722.2819060786877
1654905600,2022-06-11 00:00:00,WEST/USDT,0.07705,0.182,0.07656,0.10241,11958466.2627196,1502866.3051848757598
1654819200,2022-06-10 00:00:00,WEST/USDT,0.07829,0.07969,0.0736,0.07758,366660.78726565,28396.4565367665926
1654732800,2022-06-09 00:00:00,WEST/USDT,0.07624,0.0849,0.07506,0.0783,824762.30332419,66854.9044304175739
1654646400,2022-06-08 00:00:00,WEST/USDT,0.08116,0.08238,0.07613,0.07624,222097.82551733,17664.8018160375031
1654560000,2022-06-07 00:00:00,WEST/USDT,0.07953,0.0925,0.07612,0.08041,623208.44280234,51130.3883729826202
1654473600,2022-06-06 00:00:00,WEST/USDT,0.08295,0.085,0.07869,0.07955,446067.03262004,36118.0659717278088
1654387200,2022-06-05 00:00:00,WEST/USDT,0.08076,0.08349,0.0801,0.08296,217085.98353026,17599.8666218728786
1654300800,2022-06-04 00:00:00,WEST/USDT,0.08283,0.083,0.07903,0.08078,352297.0664783,28579.3402812080602
1654214400,2022-06-03 00:00:00,WEST/USDT,0.08302,0.0911,0.08183,0.083,660473.77873092,56916.3969806664169
1654128000,2022-06-02 00:00:00,WEST/USDT,0.08043,0.09325,0.07911,0.08306,514039.91383458,43206.1901970453955
1654041600,2022-06-01 00:00:00,WEST/USDT,0.08935,0.08982,0.07646,0.08149,503500.16568621,42088.3924089041651
1653955200,2022-05-31 00:00:00,WEST/USDT,0.07886,0.10299,0.07796,0.0892,1237148.02216752,108615.1736632650345
1653868800,2022-05-30 00:00:00,WEST/USDT,0.07285,0.0804,0.07215,0.07887,588672.48391665,45073.5784829582525
1653782400,2022-05-29 00:00:00,WEST/USDT,0.074,0.07435,0.06911,0.07288,480370.01116922,35029.3846423449148
1653696000,2022-05-28 00:00:00,WEST/USDT,0.07223,0.075,0.07145,0.07421,543994.32634347,39861.8347034986235
1653609600,2022-05-27 00:00:00,WEST/USDT,0.0852,0.0852,0.06695,0.07223,1037278.94768773,78802.6412708793954
1653523200,2022-05-26 00:00:00,WEST/USDT,0.07396,0.1277,0.0739,0.0859,1871792.69265837,167841.101849282797
1653436800,2022-05-25 00:00:00,WEST/USDT,0.0772,0.078,0.07,0.07396,279717.70780899,20771.279084617702
1653350400,2022-05-24 00:00:00,WEST/USDT,0.07102,0.09,0.07007,0.07718,754508.73783875,58676.0103908744604
1653264000,2022-05-23 00:00:00,WEST/USDT,0.0772,0.07915,0.07028,0.07104,306073.81387732,22553.939767703021
1653177600,2022-05-22 00:00:00,WEST/USDT,0.07371,0.1113,0.07251,0.07721,1274532.43247103,107652.3050145894545
1653091200,2022-05-21 00:00:00,WEST/USDT,0.07224,0.075,0.06738,0.07368,613411.4136205,43924.8058527447545
1653004800,2022-05-20 00:00:00,WEST/USDT,0.06901,0.07578,0.06244,0.0721,821838.94228344,56421.5681566053977
1652918400,2022-05-19 00:00:00,WEST/USDT,0.0726,0.07905,0.06749,0.06899,552556.08960907,39585.749540762662
1652832000,2022-05-18 00:00:00,WEST/USDT,0.07146,0.08599,0.06798,0.07258,876822.08610545,64788.7405042648767
1652745600,2022-05-17 00:00:00,WEST/USDT,0.06357,0.07328,0.06181,0.07144,992622.23629687,65720.687059079372
1652659200,2022-05-16 00:00:00,WEST/USDT,0.0786,0.08069,0.06,0.06399,1464943.44984936,98404.9387643416402
1652572800,2022-05-15 00:00:00,WEST/USDT,0.08194,0.085,0.07125,0.07933,1476861.66925083,114271.6613396797667
1652486400,2022-05-14 00:00:00,WEST/USDT,0.093,0.0936,0.07883,0.08195,300863.25828992,27058.1364746394883
1652400000,2022-05-13 00:00:00,WEST/USDT,0.08495,0.096,0.08171,0.0931,317407.72788095,28830.6040173855477
1652313600,2022-05-12 00:00:00,WEST/USDT,0.09564,0.09742,0.06501,0.08487,855223.06189594,70672.6529248410061
1652227200,2022-05-11 00:00:00,WEST/USDT,0.13058,0.13972,0.09248,0.09544,641746.47978943,72421.7830888648546
1652140800,2022-05-10 00:00:00,WEST/USDT,0.12879,0.13901,0.12876,0.13108,227715.67490088,30327.2907495633872
1652054400,2022-05-09 00:00:00,WEST/USDT,0.1461,0.14682,0.12877,0.12878,326835.22933624,43870.8944733740992
1651968000,2022-05-08 00:00:00,WEST/USDT,0.15112,0.16629,0.1461,0.1461,219916.9699382,34430.8951385320802
1651881600,2022-05-07 00:00:00,WEST/USDT,0.15322,0.15504,0.14971,0.15112,27066.74377463,4110.0992146422716
1651795200,2022-05-06 00:00:00,WEST/USDT,0.15985,0.16306,0.15322,0.15322,251319.47205572,39455.77063240512
1651708800,2022-05-05 00:00:00,WEST/USDT,0.16835,0.17036,0.15784,0.15992,317221.47062863,52063.2922024750842
1651622400,2022-05-04 00:00:00,WEST/USDT,0.1667,0.17851,0.16409,0.16839,351032.47965084,58863.392806359086
1651536000,2022-05-03 00:00:00,WEST/USDT,0.16906,0.17036,0.16423,0.16724,399502.2139517,67176.0389319224696
1651449600,2022-05-02 00:00:00,WEST/USDT,0.16801,0.17121,0.16423,0.16905,189536.0751704,31893.918691535144
1651363200,2022-05-01 00:00:00,WEST/USDT,0.16438,0.16923,0.16359,0.16801,160657.75351665,26629.3418232300998
1651276800,2022-04-30 00:00:00,WEST/USDT,0.17262,0.17726,0.15957,0.1643,240030.88342634,41204.648514633944
1651190400,2022-04-29 00:00:00,WEST/USDT,0.17206,0.17407,0.16668,0.17268,247325.54341817,42172.2633431460787
1651104000,2022-04-28 00:00:00,WEST/USDT,0.17215,0.17376,0.16592,0.17205,301017.51366373,51733.8048318374284
1651017600,2022-04-27 00:00:00,WEST/USDT,0.17554,0.17664,0.17088,0.17211,357869.8012,62518.421792364
1650931200,2022-04-26 00:00:00,WEST/USDT,0.18042,0.1805,0.17343,0.17549,395749.66988186,70008.9428179375772
1650844800,2022-04-25 00:00:00,WEST/USDT,0.18287,0.18459,0.17778,0.18047,227110.97418317,41135.2422935010103
1650758400,2022-04-24 00:00:00,WEST/USDT,0.18917,0.18989,0.178,0.18289,390389.09313002,72570.7046835969338
1650672000,2022-04-23 00:00:00,WEST/USDT,0.18963,0.19029,0.18642,0.1891,129216.97351424,24409.6875174376204
1650585600,2022-04-22 00:00:00,WEST/USDT,0.19387,0.19656,0.18659,0.19028,285378.6792142,54918.552231890724
1650499200,2022-04-21 00:00:00,WEST/USDT,0.20328,0.20608,0.191,0.19385,461655.17475541,92848.9037992270918
1650412800,2022-04-20 00:00:00,WEST/USDT,0.20264,0.2109,0.20184,0.20419,498100.18321138,103322.7404066650849
1650326400,2022-04-19 00:00:00,WEST/USDT,0.1971,0.2027,0.19145,0.20256,257858.776798,51499.11693072026
1650240000,2022-04-18 00:00:00,WEST/USDT,0.19894,0.2,0.19233,0.19678,224861.46727734,44078.8317377404906
1650153600,2022-04-17 00:00:00,WEST/USDT,0.20419,0.20621,0.19827,0.19888,220307.7278338,44593.2903037928278
1650067200,2022-04-16 00:00:00,WEST/USDT,0.19152,0.20628,0.19056,0.20424,190482.6168042,38121.9999389164552
1649980800,2022-04-15 00:00:00,WEST/USDT,0.19515,0.19571,0.19,0.19248,7043.22796056,1360.2591020663222
1649894400,2022-04-14 00:00:00,WEST/USDT,0.18888,0.19515,0.18627,0.19418,27639.12754911,5253.8112171676732
1649808000,2022-04-13 00:00:00,WEST/USDT,0.18529,0.19094,0.18457,0.18828,15362.38541211,2882.7847539008184
1649721600,2022-04-12 00:00:00,WEST/USDT,0.18816,0.19176,0.18059,0.18625,47959.57632052,8917.7932424034952
1649635200,2022-04-11 00:00:00,WEST/USDT,0.19638,0.19813,0.18596,0.18864,142749.59109363,27887.2459607068061
1649548800,2022-04-10 00:00:00,WEST/USDT,0.19176,0.20397,0.18975,0.19635,348960.09980789,68428.435151493005
1649462400,2022-04-09 00:00:00,WEST/USDT,0.1846,0.19492,0.17815,0.19284,160874.92126469,30033.6200071413125
1649376000,2022-04-08 00:00:00,WEST/USDT,0.18847,0.19295,0.17727,0.1856,253604.54128838,47322.7447860195459
1649289600,2022-04-07 00:00:00,WEST/USDT,0.18059,0.19101,0.17596,0.18847,133434.82616731,24460.8175190310346
1649203200,2022-04-06 00:00:00,WEST/USDT,0.18812,0.19866,0.17002,0.17958,262612.51562466,48345.5799260221136
1649116800,2022-04-05 00:00:00,WEST/USDT,0.20507,0.21034,0.18812,0.18888,382793.31168205,77414.4443033884629
1649030400,2022-04-04 00:00:00,WEST/USDT,0.23928,0.24,0.198,0.20507,831684.13047856,177204.6109577888917
1648944000,2022-04-03 00:00:00,WEST/USDT,0.28664,0.28976,0.23123,0.23928,1212048.55186642,297355.286526869442
1648857600,2022-04-02 00:00:00,WEST/USDT,0.26333,0.295,0.26024,0.28664,187086.23686044,52616.4959341330568
1648771200,2022-04-01 00:00:00,WEST/USDT,0.23801,0.27,0.23254,0.26107,190587.62186354,48190.3487685835982
1648684800,2022-03-31 00:00:00,WEST/USDT,0.23649,0.24894,0.22211,0.23744,664091.54780717,153565.4587400083747
1648598400,2022-03-30 00:00:00,WEST/USDT,0.21848,0.23998,0.21524,0.23649,291509.54234525,64513.5476526805679
1648512000,2022-03-29 00:00:00,WEST/USDT,0.20376,0.23,0.19983,0.22,618094.8355282,131477.7518579764976
1648425600,2022-03-28 00:00:00,WEST/USDT,0.20999,0.21,0.19866,0.20376,257673.57072058,52274.91395504843
1648339200,2022-03-27 00:00:00,WEST/USDT,0.20548,0.21,0.20355,0.2082,239912.06755592,49635.1757833845083
1648252800,2022-03-26 00:00:00,WEST/USDT,0.19919,0.20993,0.19768,0.2055,411348.39090261,84340.6186552734386
1648166400,2022-03-25 00:00:00,WEST/USDT,0.19944,0.20409,0.19561,0.19914,198020.81963318,39478.6542776526983
1648080000,2022-03-24 00:00:00,WEST/USDT,0.19087,0.20419,0.18821,0.19945,250718.51997347,49525.1285630077906
1647993600,2022-03-23 00:00:00,WEST/USDT,0.19359,0.19368,0.18509,0.1911,148306.16669585,28080.2807021930105
1647907200,2022-03-22 00:00:00,WEST/USDT,0.18936,0.1962,0.18627,0.19355,290761.79481473,56148.8480664544208
1647820800,2022-03-21 00:00:00,WEST/USDT,0.1892,0.19038,0.1869,0.19021,266319.91856558,50373.8908986022824
1647734400,2022-03-20 00:00:00,WEST/USDT,0.19348,0.19515,0.18692,0.18922,405116.28294762,78055.6431832007659
1647648000,2022-03-19 00:00:00,WEST/USDT,0.19363,0.20099,0.19189,0.19385,637312.18436135,124272.0604825069546
1647561600,2022-03-18 00:00:00,WEST/USDT,0.17912,0.1961,0.17907,0.19363,576613.93125319,108510.8629846955861
1647475200,2022-03-17 00:00:00,WEST/USDT,0.17598,0.18077,0.17312,0.17909,170283.75841296,30267.8336139734099
1647388800,2022-03-16 00:00:00,WEST/USDT,0.17698,0.1805,0.17128,0.17597,321898.59828751,56939.4759686181021
1647302400,2022-03-15 00:00:00,WEST/USDT,0.18243,0.18244,0.17552,0.17792,404584.47794854,71943.9088693091537
1647216000,2022-03-14 00:00:00,WEST/USDT,0.18519,0.19238,0.18034,0.18244,468885.86590862,87276.7264777159192
1647129600,2022-03-13 00:00:00,WEST/USDT,0.19207,0.19439,0.18515,0.18619,416132.83395984,79407.8205861020391
1647043200,2022-03-12 00:00:00,WEST/USDT,0.19551,0.19694,0.19021,0.19301,150250.64180249,29102.9298960441371
1646956800,2022-03-11 00:00:00,WEST/USDT,0.20157,0.20203,0.19189,0.19549,421339.21833319,83921.0256368266095
1646870400,2022-03-10 00:00:00,WEST/USDT,0.20274,0.21,0.19347,0.20158,436491.57795612,87559.2285638294074
1646784000,2022-03-09 00:00:00,WEST/USDT,0.2173,0.22531,0.2,0.20274,350281.61352321,74506.4197652683143
1646697600,2022-03-08 00:00:00,WEST/USDT,0.20543,0.24,0.20353,0.21719,834114.70912347,184552.5825918890404
1646611200,2022-03-07 00:00:00,WEST/USDT,0.19582,0.20608,0.18813,0.20547,187831.39310913,36656.8927002626972
1646524800,2022-03-06 00:00:00,WEST/USDT,0.19931,0.20045,0.19381,0.19579,257915.71149712,51066.8310751234176
1646438400,2022-03-05 00:00:00,WEST/USDT,0.19043,0.20488,0.18982,0.19924,318078.21801651,62619.6858918883575
1646352000,2022-03-04 00:00:00,WEST/USDT,0.18733,0.19355,0.18191,0.19043,318275.74530958,60305.6474548252104
1646265600,2022-03-03 00:00:00,WEST/USDT,0.19481,0.20136,0.185,0.18924,272547.34835549,52113.5638305425396
1646179200,2022-03-02 00:00:00,WEST/USDT,0.20025,0.20489,0.19165,0.19482,260836.27068127,51982.1898920237307
1646092800,2022-03-01 00:00:00,WEST/USDT,0.19086,0.22998,0.18774,0.20018,559328.46645114,115798.8222809053072
1646006400,2022-02-28 00:00:00,WEST/USDT,0.16787,0.19303,0.16595,0.19085,579146.0658946,99648.2488390472031
1645920000,2022-02-27 00:00:00,WEST/USDT,0.16285,0.17563,0.16106,0.16789,324148.33303846,54107.2305215223986
1645833600,2022-02-26 00:00:00,WEST/USDT,0.15147,0.1648,0.1498,0.16283,321481.46867282,50787.7934007684309
1645747200,2022-02-25 00:00:00,WEST/USDT,0.14303,0.1543,0.14303,0.15151,369176.00866298,55166.7455570470825
1645660800,2022-02-24 00:00:00,WEST/USDT,0.1543,0.15496,0.13703,0.14337,437489.67068367,63782.5049903979773
1645574400,2022-02-23 00:00:00,WEST/USDT,0.15581,0.15944,0.15323,0.15323,100365.52863609,15692.2222109226596
1645488000,2022-02-22 00:00:00,WEST/USDT,0.15814,0.15898,0.15309,0.15603,176328.18274895,27567.0146694575203
1645401600,2022-02-21 00:00:00,WEST/USDT,0.15888,0.16409,0.15711,0.1582,170977.99938144,27436.9981771222268
1645315200,2022-02-20 00:00:00,WEST/USDT,0.16174,0.16188,0.15663,0.15892,447310.10794579,71214.5434081195424
1645228800,2022-02-19 00:00:00,WEST/USDT,0.16051,0.16353,0.15867,0.16171,110694.21056264,17823.0581074384753
1645142400,2022-02-18 00:00:00,WEST/USDT,0.16161,0.1638,0.15663,0.16019,598572.19656082,95729.8620400292844
1645056000,2022-02-17 00:00:00,WEST/USDT,0.1709,0.17356,0.16001,0.16152,260719.57523186,43049.6905568602801
1644969600,2022-02-16 00:00:00,WEST/USDT,0.18434,0.18438,0.17007,0.17086,447376.33553789,78799.6980523011677
1644883200,2022-02-15 00:00:00,WEST/USDT,0.17261,0.1861,0.17233,0.18437,309907.28851904,55188.0817642356229
1644796800,2022-02-14 00:00:00,WEST/USDT,0.17672,0.17999,0.17086,0.17265,834744.49962511,145012.0057693461449
1644710400,2022-02-13 00:00:00,WEST/USDT,0.15806,0.1832,0.15714,0.17674,403809.09787953,67736.6138038528271
1644624000,2022-02-12 00:00:00,WEST/USDT,0.16077,0.16247,0.15205,0.15809,450432.60135867,71624.5701156827629
1644537600,2022-02-11 00:00:00,WEST/USDT,0.17363,0.17499,0.15991,0.16108,525070.52029669,89213.0415511184211
1644451200,2022-02-10 00:00:00,WEST/USDT,0.17844,0.19037,0.17039,0.17349,335376.57806901,60255.6500103075861
1644364800,2022-02-09 00:00:00,WEST/USDT,0.16781,0.18,0.16333,0.17837,709623.39302208,120657.7655344528932
1644278400,2022-02-08 00:00:00,WEST/USDT,0.17648,0.1795,0.16483,0.16778,251025.15729281,43067.4367810472358
1644192000,2022-02-07 00:00:00,WEST/USDT,0.17801,0.18673,0.17542,0.17649,406769.56031467,73494.509802729425
1644105600,2022-02-06 00:00:00,WEST/USDT,0.17734,0.25,0.17304,0.1786,2054910.21599271,432363.5302675873099
1644019200,2022-02-05 00:00:00,WEST/USDT,0.15057,0.195,0.14661,0.17737,1041431.14193826,175062.6370723747945
1643932800,2022-02-04 00:00:00,WEST/USDT,0.14295,0.1543,0.14131,0.15065,815060.66433278,120320.2225625016419
1643846400,2022-02-03 00:00:00,WEST/USDT,0.15578,0.1563,0.13966,0.14302,1006353.56887082,148094.4748792683743
