https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOUL,Volume ETH
1658966400,2022-07-28 00:00:00,SOUL/ETH,0.000155,0.0001571,0.0001444,0.0001519,38798.9363,5.84235762244
1658880000,2022-07-27 00:00:00,SOUL/ETH,0.0001629,0.0001671,0.000154,0.000156,25312.5793,4.08812939651
1658793600,2022-07-26 00:00:00,SOUL/ETH,0.0001634,0.000171,0.0001605,0.0001629,48248.0894,8.07269144656
1658707200,2022-07-25 00:00:00,SOUL/ETH,0.00015,0.0001648,0.00015,0.0001637,36054.9352,5.66978185587
1658620800,2022-07-24 00:00:00,SOUL/ETH,0.0001564,0.0001564,0.0001435,0.00015,24068.4824,3.61100495818
1658534400,2022-07-23 00:00:00,SOUL/ETH,0.0001627,0.0001692,0.0001552,0.0001564,34094.5722,5.54695092959
1658448000,2022-07-22 00:00:00,SOUL/ETH,0.0001665,0.0001719,0.0001622,0.0001627,25309.7354,4.21458315552
1658361600,2022-07-21 00:00:00,SOUL/ETH,0.000158,0.0001676,0.0001567,0.0001656,30575.3047,4.97901891324
1658275200,2022-07-20 00:00:00,SOUL/ETH,0.0001719,0.0001751,0.000158,0.0001582,41880.5842,6.99303938745
1658188800,2022-07-19 00:00:00,SOUL/ETH,0.0001525,0.0001729,0.0001521,0.0001729,60874.4463,9.94681571289
1658102400,2022-07-18 00:00:00,SOUL/ETH,0.0001666,0.0001719,0.0001523,0.0001526,38346.704,6.28181790516
1658016000,2022-07-17 00:00:00,SOUL/ETH,0.0001767,0.0001767,0.0001645,0.0001665,30315.6292,5.16024873267
1657929600,2022-07-16 00:00:00,SOUL/ETH,0.0001835,0.0001886,0.0001651,0.0001767,32747.4506,5.77624039816
1657843200,2022-07-15 00:00:00,SOUL/ETH,0.000194,0.0001961,0.000183,0.0001842,17227.8637,3.25164151637
1657756800,2022-07-14 00:00:00,SOUL/ETH,0.0002014,0.000207,0.0001926,0.0001937,28674.8293,5.78211995634
1657670400,2022-07-13 00:00:00,SOUL/ETH,0.0001925,0.000212,0.000187,0.0002001,52145.1156,10.36951725922
1657584000,2022-07-12 00:00:00,SOUL/ETH,0.0001818,0.0001963,0.0001818,0.0001926,28312.8499,5.3692773819
1657497600,2022-07-11 00:00:00,SOUL/ETH,0.0001725,0.0001829,0.0001706,0.0001814,13641.8318,2.40047547555
1657411200,2022-07-10 00:00:00,SOUL/ETH,0.0001655,0.0001731,0.0001646,0.0001724,23909.5676,4.01155261915
1657324800,2022-07-09 00:00:00,SOUL/ETH,0.000172,0.0001737,0.0001634,0.0001648,15892.3978,2.66278907774
1657238400,2022-07-08 00:00:00,SOUL/ETH,0.0001662,0.000175,0.0001627,0.0001718,23166.2687,3.91169392067
1657152000,2022-07-07 00:00:00,SOUL/ETH,0.0001611,0.000175,0.0001603,0.0001655,29661.92198461,4.929148300359125
1657065600,2022-07-06 00:00:00,SOUL/ETH,0.0001681,0.000172,0.0001601,0.0001601,41730.9036,6.96371955577
1656979200,2022-07-05 00:00:00,SOUL/ETH,0.0001705,0.0001762,0.0001644,0.000168,31816.62046176,5.39529263270983
1656892800,2022-07-04 00:00:00,SOUL/ETH,0.0001681,0.0001781,0.0001653,0.0001705,38715.33696992,6.613607584318192
1656806400,2022-07-03 00:00:00,SOUL/ETH,0.0001774,0.0001821,0.0001665,0.0001681,73935.75414925,12.719716867746807
1656720000,2022-07-02 00:00:00,SOUL/ETH,0.0001813,0.0001926,0.0001719,0.0001782,85756.58733238,15.649878642110428
1656633600,2022-07-01 00:00:00,SOUL/ETH,0.0001986,0.0002286,0.000176,0.0001812,144159.88761232,28.968519767151776
1656547200,2022-06-30 00:00:00,SOUL/ETH,0.000209,0.0002167,0.0001972,0.0001985,48868.1991,10.15395543744
1656460800,2022-06-29 00:00:00,SOUL/ETH,0.0002176,0.0002196,0.0001992,0.0002093,47979.69917671,9.908779405628563
1656374400,2022-06-28 00:00:00,SOUL/ETH,0.0002096,0.0002206,0.0002029,0.0002173,28874.3759,6.11930751614
1656288000,2022-06-27 00:00:00,SOUL/ETH,0.0002052,0.0002264,0.0001968,0.0002096,56638.73658227,11.952385852198258
1656201600,2022-06-26 00:00:00,SOUL/ETH,0.0002011,0.0002242,0.0002006,0.0002055,39470.97045252,8.365014769089836
1656115200,2022-06-25 00:00:00,SOUL/ETH,0.0002026,0.00021,0.0001955,0.000201,25916.6033,5.24872748385
1656028800,2022-06-24 00:00:00,SOUL/ETH,0.0001953,0.0002117,0.0001842,0.0002024,56321.17931611,11.196191498049026
1655942400,2022-06-23 00:00:00,SOUL/ETH,0.0002088,0.0002088,0.0001923,0.0001952,21301.81490514,4.26602950588856
1655856000,2022-06-22 00:00:00,SOUL/ETH,0.0002074,0.0002117,0.0002011,0.0002099,24827.15603756,5.116679886267329
1655769600,2022-06-21 00:00:00,SOUL/ETH,0.0002056,0.0002134,0.0002017,0.0002074,35539.65707169,7.403277517302252
1655683200,2022-06-20 00:00:00,SOUL/ETH,0.0001976,0.0002073,0.0001936,0.0002056,35041.4172,7.04543998724
1655596800,2022-06-19 00:00:00,SOUL/ETH,0.0002272,0.0002317,0.00019,0.0001972,77729.44495017,16.09527728861927
1655510400,2022-06-18 00:00:00,SOUL/ETH,0.0002032,0.00024,0.000203,0.0002272,49854.70011312,10.861889033687483
1655424000,2022-06-17 00:00:00,SOUL/ETH,0.0002058,0.0002121,0.0001944,0.000204,32562.13442468,6.628131197948472
1655337600,2022-06-16 00:00:00,SOUL/ETH,0.0002049,0.0002149,0.0001863,0.0002056,81282.9309,16.2978022918
1655251200,2022-06-15 00:00:00,SOUL/ETH,0.000211,0.0002215,0.000198,0.0002049,73041.12814863,15.305336217031545
1655164800,2022-06-14 00:00:00,SOUL/ETH,0.000194,0.0002212,0.000194,0.000211,62370.83745564,13.087869121178948
1655078400,2022-06-13 00:00:00,SOUL/ETH,0.0001758,0.0002041,0.0001734,0.000194,100596.91655344,19.09461731701904
1654992000,2022-06-12 00:00:00,SOUL/ETH,0.0001714,0.0001844,0.0001695,0.000176,35255.1777,6.25980796852
1654905600,2022-06-11 00:00:00,SOUL/ETH,0.0001683,0.0001803,0.000168,0.0001711,39643.60507907,6.918457594058245
1654819200,2022-06-10 00:00:00,SOUL/ETH,0.0001589,0.0001694,0.0001585,0.0001694,11164.61228365,1.830608615279095
1654732800,2022-06-09 00:00:00,SOUL/ETH,0.0001598,0.0001697,0.0001554,0.0001585,35654.1942,5.80515310824
1654646400,2022-06-08 00:00:00,SOUL/ETH,0.0001578,0.0001648,0.0001528,0.0001596,18917.3307,2.99960702059
1654560000,2022-06-07 00:00:00,SOUL/ETH,0.0001576,0.0001626,0.0001518,0.0001579,28469.7331,4.48911165899
1654473600,2022-06-06 00:00:00,SOUL/ETH,0.0001611,0.0001658,0.0001549,0.0001567,30509.3452,4.87762102637
1654387200,2022-06-05 00:00:00,SOUL/ETH,0.000167,0.0001705,0.0001591,0.0001601,23501.7949,3.84251546556
1654300800,2022-06-04 00:00:00,SOUL/ETH,0.0001637,0.0001714,0.0001626,0.0001669,22060.69209808,3.654294251808976
1654214400,2022-06-03 00:00:00,SOUL/ETH,0.0001722,0.0001748,0.0001624,0.0001636,35021.6675,5.8980123416
1654128000,2022-06-02 00:00:00,SOUL/ETH,0.0001546,0.0001761,0.0001525,0.0001724,49339.9834,8.12931027001
1654041600,2022-06-01 00:00:00,SOUL/ETH,0.0001771,0.0001787,0.0001495,0.0001536,66393.2548,10.61142030491
1653955200,2022-05-31 00:00:00,SOUL/ETH,0.000164,0.0001794,0.0001556,0.0001776,85905.44218815,14.269512080804119
1653868800,2022-05-30 00:00:00,SOUL/ETH,0.0001647,0.0001803,0.0001543,0.000163,113742.65533728,19.118640356705918
1653782400,2022-05-29 00:00:00,SOUL/ETH,0.000158,0.0001652,0.0001559,0.0001652,31634.9848,5.08276488022
1653696000,2022-05-28 00:00:00,SOUL/ETH,0.0001599,0.0001653,0.0001482,0.0001569,43894.82299066,6.832418748681754
1653609600,2022-05-27 00:00:00,SOUL/ETH,0.0001569,0.0001616,0.0001451,0.0001596,46014.68535968,7.09630723445896
1653523200,2022-05-26 00:00:00,SOUL/ETH,0.000167,0.0001723,0.0001505,0.0001569,61232.7765,9.73191278518
1653436800,2022-05-25 00:00:00,SOUL/ETH,0.0001729,0.0001729,0.0001592,0.000167,47472.49957767,7.752762230873317
1653350400,2022-05-24 00:00:00,SOUL/ETH,0.0001751,0.0001787,0.0001628,0.0001736,85888.18848224,14.793994752231404
1653264000,2022-05-23 00:00:00,SOUL/ETH,0.0001771,0.0001913,0.0001738,0.0001751,69493.27464774,12.632488615497257
1653177600,2022-05-22 00:00:00,SOUL/ETH,0.0001815,0.0001841,0.0001687,0.0001764,79906.29881982,13.995327533349042
1653091200,2022-05-21 00:00:00,SOUL/ETH,0.00017,0.0002031,0.0001608,0.0001813,132954.4258823,23.329222206323708
1653004800,2022-05-20 00:00:00,SOUL/ETH,0.0001928,0.0001955,0.0001572,0.00017,134690.66090558,23.931612113896788
1652918400,2022-05-19 00:00:00,SOUL/ETH,0.0002079,0.0002173,0.0001906,0.000192,99463.29926592,19.951098366089616
1652832000,2022-05-18 00:00:00,SOUL/ETH,0.0002152,0.0002162,0.0001907,0.0002079,82553.64215523,16.570127480122753
1652745600,2022-05-17 00:00:00,SOUL/ETH,0.0001976,0.0002341,0.0001925,0.0002152,89285.59326506,19.07282319067858
1652659200,2022-05-16 00:00:00,SOUL/ETH,0.0002216,0.0002222,0.0001811,0.0001978,73566.01628583,14.655228952625504
1652572800,2022-05-15 00:00:00,SOUL/ETH,0.0001482,0.0002427,0.0001444,0.0002214,194367.20710534,38.359983676931116
1652486400,2022-05-14 00:00:00,SOUL/ETH,0.0001313,0.0001525,0.0001247,0.0001487,134494.5642,17.91958545293
1652400000,2022-05-13 00:00:00,SOUL/ETH,0.0001225,0.0001433,0.0001205,0.000131,187717.1862958,24.901741145807567
1652313600,2022-05-12 00:00:00,SOUL/ETH,0.0001245,0.0001364,0.0001181,0.000123,178363.4597358,22.577720957683805
1652227200,2022-05-11 00:00:00,SOUL/ETH,0.000157,0.0001597,0.0001119,0.0001238,239051.81755636,30.628576971630562
1652140800,2022-05-10 00:00:00,SOUL/ETH,0.000163,0.0001831,0.0001538,0.0001576,89720.57188829,15.173377019956198
1652054400,2022-05-09 00:00:00,SOUL/ETH,0.0001653,0.0001752,0.0001553,0.0001631,98872.71782607,16.437394871317309
1651968000,2022-05-08 00:00:00,SOUL/ETH,0.0001768,0.0001813,0.0001628,0.000165,103655.4106,18.15046779886
1651881600,2022-05-07 00:00:00,SOUL/ETH,0.0001808,0.0001834,0.0001741,0.0001768,27376.5033,4.86921397348
1651795200,2022-05-06 00:00:00,SOUL/ETH,0.0001852,0.0001865,0.0001763,0.0001806,29579.53100535,5.34324251777868
1651708800,2022-05-05 00:00:00,SOUL/ETH,0.0001872,0.0001969,0.0001747,0.0001852,48941.10858974,8.9972206639893
1651622400,2022-05-04 00:00:00,SOUL/ETH,0.0001868,0.0001928,0.0001736,0.0001872,52324.32419067,9.620672376169404
1651536000,2022-05-03 00:00:00,SOUL/ETH,0.0001755,0.0001871,0.0001731,0.0001868,39670.12939696,7.191125202630658
1651449600,2022-05-02 00:00:00,SOUL/ETH,0.0001948,0.0002041,0.0001706,0.0001748,88265.68609894,16.662445072914293
1651363200,2022-05-01 00:00:00,SOUL/ETH,0.0001839,0.0001954,0.0001789,0.0001943,49197.53367431,9.168074894012644
1651276800,2022-04-30 00:00:00,SOUL/ETH,0.0001977,0.0002014,0.0001836,0.0001848,50069.31564991,9.62051091893557
1651190400,2022-04-29 00:00:00,SOUL/ETH,0.000196,0.0002072,0.0001851,0.0001978,153828.91344336,30.503373135252544
1651104000,2022-04-28 00:00:00,SOUL/ETH,0.0002261,0.000247,0.0001682,0.0001958,287140.23946577,57.697399273367952
1651017600,2022-04-27 00:00:00,SOUL/ETH,0.000238,0.000248,0.0002225,0.0002261,32850.51954037,7.669295579291281
1650931200,2022-04-26 00:00:00,SOUL/ETH,0.0002556,0.0002583,0.0002274,0.0002387,61697.12121388,14.65213482920792
1650844800,2022-04-25 00:00:00,SOUL/ETH,0.0002651,0.000275,0.0002475,0.0002568,48221.27820089,12.52471860156825
1650758400,2022-04-24 00:00:00,SOUL/ETH,0.0002642,0.00028,0.000259,0.0002651,18213.82823441,4.900314664371458
1650672000,2022-04-23 00:00:00,SOUL/ETH,0.0002691,0.0002691,0.0002585,0.0002636,14666.1858,3.87218735206
1650585600,2022-04-22 00:00:00,SOUL/ETH,0.0002688,0.0002729,0.0002613,0.0002691,17331.1407,4.621014153
1650499200,2022-04-21 00:00:00,SOUL/ETH,0.0002795,0.0002888,0.0002655,0.000268,73512.33824281,20.074305480929443
1650412800,2022-04-20 00:00:00,SOUL/ETH,0.000284,0.0002913,0.0002713,0.0002796,30316.34065407,8.538955572097217
1650326400,2022-04-19 00:00:00,SOUL/ETH,0.0002882,0.0002962,0.0002726,0.0002834,55171.8249,15.53817855234
1650240000,2022-04-18 00:00:00,SOUL/ETH,0.0002597,0.0003032,0.0002556,0.0002889,136797.61670326,39.10198324743904
1650153600,2022-04-17 00:00:00,SOUL/ETH,0.0002702,0.0002748,0.0002563,0.000259,23567.46433541,6.231690949367389
1650067200,2022-04-16 00:00:00,SOUL/ETH,0.000266,0.0002728,0.0002509,0.0002702,59910.5635,15.59977087062
1649980800,2022-04-15 00:00:00,SOUL/ETH,0.0002619,0.000275,0.0002583,0.000266,84160.3096,22.20851230282
1649894400,2022-04-14 00:00:00,SOUL/ETH,0.0002804,0.0002809,0.0002598,0.0002627,65150.25029391,17.460123395593344
1649808000,2022-04-13 00:00:00,SOUL/ETH,0.0002632,0.0002997,0.0002494,0.0002805,153792.97967384,40.848586621451666
1649721600,2022-04-12 00:00:00,SOUL/ETH,0.0002478,0.0002798,0.0002478,0.0002639,59654.04446063,15.873619432645864
1649635200,2022-04-11 00:00:00,SOUL/ETH,0.0002642,0.0002643,0.0002446,0.0002478,78574.4280801,20.070299941085972
1649548800,2022-04-10 00:00:00,SOUL/ETH,0.0002553,0.0002814,0.0002491,0.000264,51623.93069749,13.642444964438424
1649462400,2022-04-09 00:00:00,SOUL/ETH,0.0002596,0.000272,0.0002377,0.0002558,70401.93740136,18.170308413036965
1649376000,2022-04-08 00:00:00,SOUL/ETH,0.0002996,0.0003,0.0002595,0.00026,75063.93688962,20.781538165686362
1649289600,2022-04-07 00:00:00,SOUL/ETH,0.000286,0.0003219,0.0002824,0.0002989,68586.21677071,21.035169208306151
1649203200,2022-04-06 00:00:00,SOUL/ETH,0.0002914,0.0002981,0.0002769,0.0002863,95846.13327528,27.56486175809076
1649116800,2022-04-05 00:00:00,SOUL/ETH,0.000316,0.0003259,0.0002619,0.0002912,296407.62046819,87.244601505696323
1649030400,2022-04-04 00:00:00,SOUL/ETH,0.000341,0.000347,0.0003124,0.0003163,80702.06598719,26.141483773777783
1648944000,2022-04-03 00:00:00,SOUL/ETH,0.000334,0.0003461,0.0003288,0.0003421,36401.35943344,12.241577954395616
1648857600,2022-04-02 00:00:00,SOUL/ETH,0.0003705,0.0003769,0.000326,0.0003332,99466.89574028,33.79543341417674
1648771200,2022-04-01 00:00:00,SOUL/ETH,0.0003621,0.0003703,0.0003397,0.0003703,50033.178,17.75028824306
1648684800,2022-03-31 00:00:00,SOUL/ETH,0.0003771,0.0003915,0.0003499,0.0003619,85714.92114637,31.743011023723724
1648598400,2022-03-30 00:00:00,SOUL/ETH,0.0003954,0.000417,0.0003655,0.0003775,77367.39327192,29.341399463658747
1648512000,2022-03-29 00:00:00,SOUL/ETH,0.0003851,0.0004111,0.0003825,0.0003956,36370.3775852,14.444964924702588
1648425600,2022-03-28 00:00:00,SOUL/ETH,0.000375,0.0004099,0.0003681,0.0003874,89809.14731985,35.395895116029374
1648339200,2022-03-27 00:00:00,SOUL/ETH,0.0003588,0.0003791,0.0003553,0.000375,33935.92638161,12.456025789406923
1648252800,2022-03-26 00:00:00,SOUL/ETH,0.0003692,0.0003692,0.0003539,0.0003582,30724.1313894,11.06512284057662
1648166400,2022-03-25 00:00:00,SOUL/ETH,0.0003896,0.0003899,0.0003623,0.0003714,37401.48955722,13.927476582508642
1648080000,2022-03-24 00:00:00,SOUL/ETH,0.0003703,0.0004104,0.0003688,0.0003895,54256.02154719,21.40468682115008
1647993600,2022-03-23 00:00:00,SOUL/ETH,0.0003749,0.0003863,0.00037,0.0003725,19486.37945832,7.374854616975512
1647907200,2022-03-22 00:00:00,SOUL/ETH,0.0003856,0.0003949,0.0003601,0.0003749,48276.41152594,18.114953282117081
1647820800,2022-03-21 00:00:00,SOUL/ETH,0.0004025,0.0004025,0.0003784,0.0003858,26495.12541293,10.299632347446757
1647734400,2022-03-20 00:00:00,SOUL/ETH,0.0004022,0.0004067,0.000385,0.0004025,36350.9714,14.348337965
1647648000,2022-03-19 00:00:00,SOUL/ETH,0.0003612,0.0004056,0.0003466,0.0004024,65740.01654438,24.905950600434964
1647561600,2022-03-18 00:00:00,SOUL/ETH,0.0003752,0.0003803,0.0003465,0.0003612,70907.35136144,25.534449153954787
1647475200,2022-03-17 00:00:00,SOUL/ETH,0.0003959,0.0004099,0.0003727,0.0003751,60464.776719,23.4365968548783
1647388800,2022-03-16 00:00:00,SOUL/ETH,0.0003675,0.0004372,0.0003659,0.0003957,153670.92942269,59.972243804214079
1647302400,2022-03-15 00:00:00,SOUL/ETH,0.0003828,0.0003857,0.0003537,0.0003692,50270.6412,18.49671688862
1647216000,2022-03-14 00:00:00,SOUL/ETH,0.0003584,0.0003959,0.0003564,0.0003812,42212.36,15.81232504902
1647129600,2022-03-13 00:00:00,SOUL/ETH,0.0003596,0.0003764,0.000349,0.0003587,86261.26811669,31.002959110179548
1647043200,2022-03-12 00:00:00,SOUL/ETH,0.0004008,0.000402,0.0003476,0.00036,70215.48658017,25.970895784049699
1646956800,2022-03-11 00:00:00,SOUL/ETH,0.0004121,0.0004223,0.0003768,0.0004028,68262.7252048,27.29266169061896
1646870400,2022-03-10 00:00:00,SOUL/ETH,0.0004357,0.0004371,0.000408,0.0004122,59348.3292,24.82055851524
1646784000,2022-03-09 00:00:00,SOUL/ETH,0.0004253,0.0004569,0.0004172,0.0004357,66910.16095338,29.243034091189882
1646697600,2022-03-08 00:00:00,SOUL/ETH,0.0004498,0.0004581,0.000421,0.0004253,29212.2647,12.80406338571
1646611200,2022-03-07 00:00:00,SOUL/ETH,0.0004669,0.000474,0.0004262,0.0004485,95641.69556208,43.010107732727376
1646524800,2022-03-06 00:00:00,SOUL/ETH,0.0004598,0.0004834,0.00045,0.0004699,24208.07817628,11.165354899177964
1646438400,2022-03-05 00:00:00,SOUL/ETH,0.0004589,0.000472,0.0004431,0.000458,56277.86502454,25.71895045773922
1646352000,2022-03-04 00:00:00,SOUL/ETH,0.0004621,0.000485,0.0004546,0.000461,45173.27446573,21.371456279360956
1646265600,2022-03-03 00:00:00,SOUL/ETH,0.000451,0.0004688,0.0004453,0.0004608,27498.05109231,12.581069269006778
1646179200,2022-03-02 00:00:00,SOUL/ETH,0.0004765,0.0004795,0.000437,0.0004511,68878.89567225,31.330951745733784
1646092800,2022-03-01 00:00:00,SOUL/ETH,0.0004937,0.0004959,0.0004665,0.0004765,62210.75802569,29.802668756532206
1646006400,2022-02-28 00:00:00,SOUL/ETH,0.000476,0.0005108,0.0004605,0.0004968,107898.07857773,51.994927748465564
1645920000,2022-02-27 00:00:00,SOUL/ETH,0.0004865,0.000496,0.0004596,0.0004757,68326.51554913,32.537492993824171
1645833600,2022-02-26 00:00:00,SOUL/ETH,0.00049,0.0005147,0.0004774,0.0004881,22222.4151,11.01991300309
1645747200,2022-02-25 00:00:00,SOUL/ETH,0.00048,0.0005038,0.0004555,0.0004934,157495.59636312,75.515798447945986
1645660800,2022-02-24 00:00:00,SOUL/ETH,0.0005072,0.0005146,0.0004508,0.0004801,199133.16196684,94.988414650485
1645574400,2022-02-23 00:00:00,SOUL/ETH,0.000529,0.0005571,0.000504,0.000504,110899.72026287,58.815529744319456
1645488000,2022-02-22 00:00:00,SOUL/ETH,0.000507,0.0005367,0.000488,0.0005289,138372.77783654,70.095628235292632
1645401600,2022-02-21 00:00:00,SOUL/ETH,0.0005495,0.0005733,0.0005017,0.0005072,71201.32512346,38.74980201292667
1645315200,2022-02-20 00:00:00,SOUL/ETH,0.0005532,0.0005668,0.0005053,0.0005495,71623.68045189,38.211778386027842
1645228800,2022-02-19 00:00:00,SOUL/ETH,0.000557,0.0005842,0.0005432,0.0005536,70400.82937212,39.524587953361707
1645142400,2022-02-18 00:00:00,SOUL/ETH,0.0005831,0.0005918,0.000547,0.0005577,39897.69712969,22.76956006414834
1645056000,2022-02-17 00:00:00,SOUL/ETH,0.0006195,0.0006272,0.0005654,0.0005832,88122.3911581,52.039633794903476
1644969600,2022-02-16 00:00:00,SOUL/ETH,0.0006186,0.0006419,0.0006076,0.0006195,44872.72317565,27.82714658923531
1644883200,2022-02-15 00:00:00,SOUL/ETH,0.0005888,0.000654,0.0005846,0.000619,111751.4469237,69.028903515947482
