https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume UNI
1658707200000,2022-07-25 00:00:00,UNI/BTC,0.00032041,0.00034085,0.00029485,0.00033185,1.1542976008154595,3478.37155587
1658620800000,2022-07-24 00:00:00,UNI/BTC,0.00031002,0.00032166,0.00028571,0.00032041,1.1178098200905269,3488.68580909
1658534400000,2022-07-23 00:00:00,UNI/BTC,0.00030342,0.0003159,0.00030005,0.00031024,1.085435805630904,3498.69715585
1658448000000,2022-07-22 00:00:00,UNI/BTC,0.00031229,0.00031978,0.00029838,0.00030334,1.0839962536012906,3573.53548362
1658361600000,2022-07-21 00:00:00,UNI/BTC,0.00029566,0.00031615,0.00029144,0.00031185,1.041379612608951,3339.36063046
1658275200000,2022-07-20 00:00:00,UNI/BTC,0.00031459,0.00033426,0.00029232,0.00029528,1.0187589584948502,3450.14548393
1658188800000,2022-07-19 00:00:00,UNI/BTC,0.00032632,0.00034701,0.00031124,0.0003136,1.1076675536008318,3532.10316837
1658102400000,2022-07-18 00:00:00,UNI/BTC,0.00033411,0.00034524,0.00032063,0.00032587,1.1573130749674967,3551.45633218
1658016000000,2022-07-17 00:00:00,UNI/BTC,0.00034835,0.00034975,0.0003238,0.00033443,1.160207350005468,3469.20835453
1657929600000,2022-07-16 00:00:00,UNI/BTC,0.00032523,0.00035571,0.0003211,0.00034617,1.2061583898722126,3484.29497031
1657843200000,2022-07-15 00:00:00,UNI/BTC,0.00034122,0.00034802,0.00032124,0.00032124,1.120666901315574,3488.56587385
1657756800000,2022-07-14 00:00:00,UNI/BTC,0.00030188,0.00034409,0.00027957,0.00033538,1.1981776973548106,3572.59734437
1657670400000,2022-07-13 00:00:00,UNI/BTC,0.00028659,0.00030776,0.00027391,0.00029149,0.7327264976354695,2513.72773555
1657584000000,2022-07-12 00:00:00,UNI/BTC,0.00027497,0.00029447,0.00025525,0.00028643,0.364665111997828,1273.1386796
1657497600000,2022-07-11 00:00:00,UNI/BTC,0.0002994,0.0003089,0.00025281,0.00027851,0.3311983283887305,1189.17930555
1657411200000,2022-07-10 00:00:00,UNI/BTC,0.00029944,0.0003,0.00027727,0.0002976,0.018123840000000002,60.9
1657324800000,2022-07-09 00:00:00,UNI/BTC,0.00026994,0.00030302,0.0002697,0.00029983,0.3794281723896295,1265.47767865
1657238400000,2022-07-08 00:00:00,UNI/BTC,0.00026501,0.00027021,0.00024426,0.0002677,0.321572475173579,1201.24196927
1657152000000,2022-07-07 00:00:00,UNI/BTC,0.00026052,0.000275,0.00024719,0.000265,0.31442984376745,1186.52771233
1657065600000,2022-07-06 00:00:00,UNI/BTC,0.00026413,0.00027165,0.00024702,0.00026013,0.28457988776546556,1093.99103435
1656979200000,2022-07-05 00:00:00,UNI/BTC,0.00026728,0.00026999,0.00023566,0.00026278,0.2993273921065358,1139.07980861
1656892800000,2022-07-04 00:00:00,UNI/BTC,0.00025484,0.0002683,0.0002328,0.0002597,0.202986598534783,781.61955539
1656806400000,2022-07-03 00:00:00,UNI/BTC,0.00025437,0.00026756,0.00023804,0.00025332,0.0932706072117588,368.19282809
1656720000000,2022-07-02 00:00:00,UNI/BTC,0.00025094,0.00026757,0.00024614,0.00025459,0.0545834942358006,214.39763634
1656633600000,2022-07-01 00:00:00,UNI/BTC,0.00024947,0.00026589,0.00023418,0.00025048,0.048425614931575996,193.3312637
1656547200000,2022-06-30 00:00:00,UNI/BTC,0.00025918,0.000275,0.0002181,0.00024995,0.057924490197017495,231.74430965
1656460800000,2022-06-29 00:00:00,UNI/BTC,0.00024252,0.00026813,0.0002181,0.00025,0.07097281651000001,283.89126604
1656374400000,2022-06-28 00:00:00,UNI/BTC,0.00025214,0.00027141,0.00025213,0.0002636,0.0030084187589000002,11.41281775
1656288000000,2022-06-27 00:00:00,UNI/BTC,0.00026616,0.00027532,0.00024066,0.00026168,0.0563616264042416,215.38377562
1656201600000,2022-06-26 00:00:00,UNI/BTC,0.00026198,0.00028,0.00022405,0.00026742,0.0714344054621994,267.12439407
1656115200000,2022-06-25 00:00:00,UNI/BTC,0.00025732,0.00026672,0.00023782,0.00026164,0.06754196450818721,258.14846548
1656028800000,2022-06-24 00:00:00,UNI/BTC,0.00025542,0.00027486,0.00024267,0.00025802,0.10126044392106301,392.45191815
1655942400000,2022-06-23 00:00:00,UNI/BTC,0.00025386,0.00027179,0.0002451,0.0002458,0.09738647573510201,396.20209819
1655856000000,2022-06-22 00:00:00,UNI/BTC,0.00023116,0.00025691,0.00022857,0.00025691,0.0043782529237560005,17.0419716
1655769600000,2022-06-21 00:00:00,UNI/BTC,0.00021583,0.00024,0.0002145,0.00022782,0.030367254620502,133.2949461
1655683200000,2022-06-20 00:00:00,UNI/BTC,0.00020929,0.00020929,0.00020929,0.00020929,0.0061067793573700005,29.178553
1655596800000,2022-06-19 00:00:00,UNI/BTC,0.00019574,0.00019944,0.00019409,0.00019944,0.00308536402356,15.4701365
1655510400000,2022-06-18 00:00:00,UNI/BTC,0.00019135,0.00019535,0.00018943,0.00018943,0.006859034478602701,36.20880789
1655424000000,2022-06-17 00:00:00,UNI/BTC,0.00018769,0.0001914,0.00018769,0.00019014,0.0195654324693894,102.90013921
1655337600000,2022-06-16 00:00:00,UNI/BTC,0.00018807,0.00018952,0.00018707,0.00018912,0.018281802175584,96.6677357
1655251200000,2022-06-15 00:00:00,UNI/BTC,0.00017174,0.000195,0.00017166,0.000195,0.0272232008919,139.60615842
1655164800000,2022-06-14 00:00:00,UNI/BTC,0.00016846,0.000175,0.00016423,0.000175,0.017283739586750002,98.76422621
1655078400000,2022-06-13 00:00:00,UNI/BTC,0.00015175,0.00016071,0.00011113,0.00016071,0.0767092246186266,477.31457046
1654992000000,2022-06-12 00:00:00,UNI/BTC,0.00015372,0.00015651,0.00015372,0.00015377,0.0005352813675777,3.48105201
1654905600000,2022-06-11 00:00:00,UNI/BTC,0.00016535,0.00016535,0.00015352,0.00015561,0.010470471675791399,67.28662474
1654819200000,2022-06-10 00:00:00,UNI/BTC,0.00017173,0.00017173,0.00016663,0.00016719,0.0169992594032634,101.67629286
1654732800000,2022-06-09 00:00:00,UNI/BTC,0.000174,0.000174,0.00017368,0.000174,0.0038362307167800003,22.04730297
1654646400000,2022-06-08 00:00:00,UNI/BTC,0.00016835,0.00016839,0.00016766,0.00016839,0.0030893778765981005,18.34656379
1654560000000,2022-06-07 00:00:00,UNI/BTC,0.0001722,0.00017331,0.0001706,0.0001706,0.00493217583513,28.91076105
1654473600000,2022-06-06 00:00:00,UNI/BTC,0.00017075,0.000171,0.00016723,0.000171,0.01236735753246,72.32372826
1654387200000,2022-06-05 00:00:00,UNI/BTC,0.00016814,0.00017171,0.00016697,0.00017171,0.026572568894486996,154.7525997
1654300800000,2022-06-04 00:00:00,UNI/BTC,0.00016876,0.00017185,0.00016876,0.00016955,0.0043468763703935,25.63772557
1654214400000,2022-06-03 00:00:00,UNI/BTC,0.00016977,0.00016977,0.00016878,0.00016878,0.014712988033834199,87.17257989
1654128000000,2022-06-02 00:00:00,UNI/BTC,0.00017291,0.00017403,0.00017151,0.00017403,0.056952259978608304,327.25541561
1654041600000,2022-06-01 00:00:00,UNI/BTC,0.00017609,0.00017609,0.00017609,0.00017609,0.0001953609832034,1.10943826
1653955200000,2022-05-31 00:00:00,UNI/BTC,0.00017898,0.00017898,0.00017898,0.00017898,0.0005484749459952,3.06444824
1653868800000,2022-05-30 00:00:00,UNI/BTC,0.00017653,0.00017832,0.00017645,0.00017798,0.019763340693628402,111.04248058
1653696000000,2022-05-28 00:00:00,UNI/BTC,0.00016468,0.00016468,0.00016468,0.00016468,0.0041996125898636,25.50165527
1653609600000,2022-05-27 00:00:00,UNI/BTC,0.00016415,0.00016543,0.00016415,0.00016543,0.0058769799992415,35.52547905
1653523200000,2022-05-26 00:00:00,UNI/BTC,0.00017961,0.00017961,0.00017299,0.0001738,0.047660616738108,274.22679366
1653436800000,2022-05-25 00:00:00,UNI/BTC,0.0001945,0.0001945,0.0001945,0.0001945,0.000389,2
1653350400000,2022-05-24 00:00:00,UNI/BTC,0.00019405,0.00028,0.0001913,0.00019359,0.0230323303085112,118.97479368
1653264000000,2022-05-23 00:00:00,UNI/BTC,0.00019311,0.00019547,0.00019311,0.00019547,0.0002195912247452,1.12340116
1653177600000,2022-05-22 00:00:00,UNI/BTC,0.00017821,0.00017821,0.00017821,0.00017821,0.0003869189930575,2.17114075
1653091200000,2022-05-21 00:00:00,UNI/BTC,0.000177,0.000177,0.000177,0.000177,8.872989468e-05,0.50129884
1653004800000,2022-05-20 00:00:00,UNI/BTC,0.00017956,0.00017962,0.00017956,0.00017962,0.0057898599992422,32.23393831
1652832000000,2022-05-18 00:00:00,UNI/BTC,0.00017965,0.00017965,0.00017086,0.00017086,0.0050193842366848,29.37717568
1652745600000,2022-05-17 00:00:00,UNI/BTC,0.00017557,0.00017557,0.00017356,0.00017356,0.00018552949424040002,1.06896459
1652659200000,2022-05-16 00:00:00,UNI/BTC,0.00015075,0.00015075,0.00015075,0.00015075,0.00015124242789,1.00326652
1652572800000,2022-05-15 00:00:00,UNI/BTC,0.00017186,0.00017186,0.00017186,0.00017186,0.0066095348193992,38.45883172
1652486400000,2022-05-14 00:00:00,UNI/BTC,0.0001721,0.0001721,0.0001721,0.0001721,0.00212461845434,12.3452554
1652400000000,2022-05-13 00:00:00,UNI/BTC,0.0001707,0.00017446,0.0001707,0.0001714,0.0021985324288479997,12.82691032
1652313600000,2022-05-12 00:00:00,UNI/BTC,0.0001692,0.0001716,0.00015,0.0001592,0.008063270489616,50.64868398
1652227200000,2022-05-11 00:00:00,UNI/BTC,0.00019327,0.000245,0.000177,0.000177,0.0034538458748099997,19.51325353
1652140800000,2022-05-10 00:00:00,UNI/BTC,0.00019665,0.0002043,0.000196,0.000196,0.00637016770936,32.50085566
1652054400000,2022-05-09 00:00:00,UNI/BTC,0.00020587,0.00021682,0.00018203,0.00021682,0.002389479835626,11.0205693
1651881600000,2022-05-07 00:00:00,UNI/BTC,0.0002087,0.00021683,0.0002087,0.00021683,0.0003829037202293,1.76591671
1651795200000,2022-05-06 00:00:00,UNI/BTC,0.00019751,0.0002093,0.00019656,0.0002092,0.0011572656036199999,5.53186235
1651708800000,2022-05-05 00:00:00,UNI/BTC,0.0002012,0.0002012,0.0001934,0.0001934,0.001081553115658,5.59231187
1651622400000,2022-05-04 00:00:00,UNI/BTC,0.0001907,0.0001907,0.0001907,0.0001907,0.000681597056616,3.57418488
1651536000000,2022-05-03 00:00:00,UNI/BTC,0.0001833,0.0001833,0.00018,0.00018,0.0005574600000000001,3.097
1651449600000,2022-05-02 00:00:00,UNI/BTC,0.0001817,0.0001817,0.0001799,0.0001799,0.000683100443403,3.79711197
1651363200000,2022-05-01 00:00:00,UNI/BTC,0.00017151,0.0001852,0.00017151,0.0001852,0.0058903174043640006,31.80516957
1651276800000,2022-04-30 00:00:00,UNI/BTC,0.0002,0.0002,0.0001716,0.0001716,0.003583977675564,20.88565079
1651190400000,2022-04-29 00:00:00,UNI/BTC,0.0002024,0.0002024,0.0002,0.0002,0.003659769986,18.29884993
1651017600000,2022-04-27 00:00:00,UNI/BTC,0.0002129,0.00021384,0.0002105,0.00021201,0.00046464485161620004,2.19161762
1650931200000,2022-04-26 00:00:00,UNI/BTC,0.0002132,0.0002132,0.0002125,0.0002125,0.00024655718587499997,1.16026911
1650844800000,2022-04-25 00:00:00,UNI/BTC,0.00021739,0.00021739,0.00021433,0.0002158,0.0012448279708799999,5.7684336
1650672000000,2022-04-23 00:00:00,UNI/BTC,0.0002267,0.0002306,0.0002267,0.0002306,0.001443327888174,6.25901079
1650585600000,2022-04-22 00:00:00,UNI/BTC,0.0002216,0.0002216,0.0002207,0.0002207,0.001226422367509,5.55696587
1650326400000,2022-04-19 00:00:00,UNI/BTC,0.00022787,0.0002282,0.00022,0.00022,0.000705339569,3.20608895
1650240000000,2022-04-18 00:00:00,UNI/BTC,0.0002297,0.0002305,0.00022803,0.0002298,0.00424385040105,18.46758225
1650153600000,2022-04-17 00:00:00,UNI/BTC,0.0002374,0.00023743,0.00023417,0.00023417,0.0011623173018314998,4.96356195
1650067200000,2022-04-16 00:00:00,UNI/BTC,0.0002378,0.0002378,0.00023444,0.0002373,0.00048711307341899995,2.05273103
1649980800000,2022-04-15 00:00:00,UNI/BTC,0.0002393,0.00024083,0.0002377,0.0002408,0.003675901062288,15.26536986
1649894400000,2022-04-14 00:00:00,UNI/BTC,0.00023552,0.00023573,0.0002332,0.0002332,0.0034168561524240003,14.65204182
1649808000000,2022-04-13 00:00:00,UNI/BTC,0.0002369,0.0002369,0.00023114,0.00023114,0.0024804323075532002,10.73129838
1649721600000,2022-04-12 00:00:00,UNI/BTC,0.0002309,0.00023275,0.0002309,0.0002322,0.000442232785512,1.90453396
1649635200000,2022-04-11 00:00:00,UNI/BTC,0.00023098,0.00023098,0.0002245,0.0002282,0.00119578630164,5.2400802
1649462400000,2022-04-09 00:00:00,UNI/BTC,0.0002321,0.0002321,0.0002321,0.0002321,0.000799780673241,3.44584521
1649376000000,2022-04-08 00:00:00,UNI/BTC,0.0002337,0.0002337,0.0002337,0.0002337,0.0002337,1
1649203200000,2022-04-06 00:00:00,UNI/BTC,0.0002334,0.0002339,0.0002304,0.0002304,0.002845411985664,12.34987841
1649116800000,2022-04-05 00:00:00,UNI/BTC,0.0002474,0.0002474,0.0002474,0.0002474,0.000432872499476,1.74968674
