https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume UST
1653163200,2022-05-21 20:00:00,USDT/UST,18.8907,19.3718,18.4465,19.195,132263.42808344,2497904.296622123692
1653159600,2022-05-21 19:00:00,USDT/UST,19.4112,19.4634,17.6763,18.8907,236938.50700279,4386732.692429306089
1653156000,2022-05-21 18:00:00,USDT/UST,19.9696,20.1117,19.0239,19.486,149274.57188115,2920223.306585165276
1653152400,2022-05-21 17:00:00,USDT/UST,19.9992,20.8871,19.7236,19.9697,146932.90370794,2977215.327648109178
1653148800,2022-05-21 16:00:00,USDT/UST,18.3405,20.1518,18.2409,19.9996,255227.4340514,4945972.695937493059
1653145200,2022-05-21 15:00:00,USDT/UST,17.8296,18.5,17.7901,18.3611,117110.68835207,2123063.121239015001
1653141600,2022-05-21 14:00:00,USDT/UST,17.8615,18.0275,17.5608,17.8301,46808.60200429,834344.536768357755
1653138000,2022-05-21 13:00:00,USDT/UST,17.821,17.9759,17.4248,17.8618,102983.00082436,1819591.977287008244
1653134400,2022-05-21 12:00:00,USDT/UST,17.7272,18.1,17.6167,17.8197,72908.08088781,1305394.724944547284
1653130800,2022-05-21 11:00:00,USDT/UST,17.3008,17.8467,17.3,17.7189,160902.41247779,2842893.325881529112
1653127200,2022-05-21 10:00:00,USDT/UST,17.7065,17.7189,16.9822,17.2997,174860.52163824,3052562.745203022246
1653123600,2022-05-21 09:00:00,USDT/UST,17.5613,17.79,17.4371,17.7066,67135.87808946,1179426.626548033123
1653120000,2022-05-21 08:00:00,USDT/UST,17.3585,17.9431,17.1769,17.6282,74226.03052051,1310329.631404087636
1653116400,2022-05-21 07:00:00,USDT/UST,17.0735,17.4023,16.3604,17.3592,119205.69360568,2011281.69744710266
1653112800,2022-05-21 06:00:00,USDT/UST,17.264,17.4372,16.9895,17.0721,161495.05622685,2770725.698357983459
1653109200,2022-05-21 05:00:00,USDT/UST,17.9357,17.9357,17.2538,17.2674,82203.6668715,1446145.143413322128
1653105600,2022-05-21 04:00:00,USDT/UST,17.9042,18.3199,17.6644,17.9357,94229.04367432,1693201.868882508221
1653102000,2022-05-21 03:00:00,USDT/UST,17.3957,18.2253,17.2122,17.8258,106924.79988043,1909430.349286291906
1653098400,2022-05-21 02:00:00,USDT/UST,17.0118,17.5001,16.7873,17.3966,87583.35382664,1491302.960748975059
1653094800,2022-05-21 01:00:00,USDT/UST,16.8366,17.2985,16.7055,17.0742,101039.90548563,1721369.291743458655
1653091200,2022-05-21 00:00:00,USDT/UST,15.4742,17.1416,15.3934,16.961,147966.1227397,2412602.603996809716
1653087600,2022-05-20 23:00:00,USDT/UST,15.5404,15.6729,14.75,15.5362,167372.94523958,2558270.213927229722
1653084000,2022-05-20 22:00:00,USDT/UST,16.3394,16.4701,14.9704,15.5405,208984.95480349,3261005.362161856315
1653080400,2022-05-20 21:00:00,USDT/UST,15.6133,16.5603,15.5228,16.301,151090.88438178,2408643.173908684939
1653076800,2022-05-20 20:00:00,USDT/UST,15.2799,15.6725,14.6105,15.5572,293084.94912226,4476250.094902320453
1653073200,2022-05-20 19:00:00,USDT/UST,16.6225,16.9784,14.5,15.2793,731688.04015256,11119282.249010944552
1653069600,2022-05-20 18:00:00,USDT/UST,16.2528,17.3329,16.25,16.6224,216321.22657348,3619868.142645352241
1653066000,2022-05-20 17:00:00,USDT/UST,15.7982,16.537,15.6351,16.2505,179144.68375407,2849779.206250562565
1653062400,2022-05-20 16:00:00,USDT/UST,15.56,15.9094,15.4911,15.7983,191080.32531169,2994749.148965521988
1653058800,2022-05-20 15:00:00,USDT/UST,15.4377,15.7001,15.1,15.56,183536.83387761,2828148.925774890286
1653055200,2022-05-20 14:00:00,USDT/UST,14.5534,15.5,14.5,15.3829,181991.18650267,2741400.977406895334
1653051600,2022-05-20 13:00:00,USDT/UST,14.9041,15.1425,14.5392,14.5771,184527.79910902,2736708.171842245834
1653048000,2022-05-20 12:00:00,USDT/UST,14.5607,15.273,14.4671,14.9039,167818.52120063,2496364.962823313929
1653044400,2022-05-20 11:00:00,USDT/UST,14.1595,14.7179,14.0501,14.5607,197688.77163488,2837846.46570513444
1653040800,2022-05-20 10:00:00,USDT/UST,13.6404,14.4666,13.5178,14.1817,141441.2484585,1969411.087670589417
1653037200,2022-05-20 09:00:00,USDT/UST,13.5167,13.851,13.382,13.5902,104327.31772761,1422752.798677031065
1653033600,2022-05-20 08:00:00,USDT/UST,13.624,13.6321,13.4344,13.4676,61108.08801331,825739.279167774915
1653030000,2022-05-20 07:00:00,USDT/UST,13.5006,13.6235,13.4035,13.6233,52768.51741763,712603.560435688325
1653026400,2022-05-20 06:00:00,USDT/UST,13.2502,13.6084,13.0505,13.5022,127446.14961469,1699750.369580026367
1653022800,2022-05-20 05:00:00,USDT/UST,13.3201,13.4213,13.0681,13.2501,135544.01066737,1793806.318737983045
1653019200,2022-05-20 04:00:00,USDT/UST,13.1487,13.3683,12.9781,13.3653,88098.11819538,1163390.846987426314
1653015600,2022-05-20 03:00:00,USDT/UST,13.3019,13.3417,12.8445,13.1512,153254.96016846,2005214.241294830934
1653012000,2022-05-20 02:00:00,USDT/UST,13.0618,13.4859,13.0618,13.3019,135227.34901574,1797289.998472958856
1653008400,2022-05-20 01:00:00,USDT/UST,13.1358,13.4267,13.0475,13.095,97074.42589492,1279581.596393227618
1653004800,2022-05-20 00:00:00,USDT/UST,13.4632,13.5192,13.0827,13.1178,107437.62753562,1422874.842763791436
1653001200,2022-05-19 23:00:00,USDT/UST,13.2006,13.5612,12.9864,13.4447,92354.48398031,1231091.586682581325
1652997600,2022-05-19 22:00:00,USDT/UST,12.823,13.3683,12.5372,13.2402,227914.39817325,2931608.208321792635
1652994000,2022-05-19 21:00:00,USDT/UST,12.9558,13.094,12.8149,12.8296,75977.81140459,985509.086206525999
1652990400,2022-05-19 20:00:00,USDT/UST,12.657,13.437,12.6061,12.9552,207449.85018546,2703270.690254986036
1652986800,2022-05-19 19:00:00,USDT/UST,12.8454,13.1719,12.657,12.6997,219731.0374758,2829970.048131387649
1652983200,2022-05-19 18:00:00,USDT/UST,12.9551,13.0512,12.7333,12.842,86367.81742184,1113609.108454034449
1652979600,2022-05-19 17:00:00,USDT/UST,12.4586,13.0365,12.3352,12.955,412375.16885684,5260320.190644179118
1652976000,2022-05-19 16:00:00,USDT/UST,12.3324,12.8225,11.6206,12.4667,868444.63149488,10626647.73905786661
1652972400,2022-05-19 15:00:00,USDT/UST,13.4974,13.7172,12.2694,12.3439,745689.63942807,9605271.921140652804
1652968800,2022-05-19 14:00:00,USDT/UST,13.0915,13.6759,12.7118,13.523,475706.99668069,6304155.711297707821
1652965200,2022-05-19 13:00:00,USDT/UST,12.5515,13.1469,12.3562,13.1018,453513.36088472,5727138.010788320976
1652961600,2022-05-19 12:00:00,USDT/UST,12.6386,13.1471,12.4508,12.5515,432265.75737391,5567583.708769191043
1652958000,2022-05-19 11:00:00,USDT/UST,12.4422,12.7904,11.9999,12.6567,493571.40953019,6095313.462538612364
1652954400,2022-05-19 10:00:00,USDT/UST,13.2307,13.2307,12.1061,12.4418,444207.27690161,5579825.554191580722
1652950800,2022-05-19 09:00:00,USDT/UST,12.9398,13.3187,12.7015,13.2254,307355.65373338,3982762.694379815118
1652947200,2022-05-19 08:00:00,USDT/UST,12.3307,13.0737,12.0706,12.9398,411681.60989004,5122223.285958942674
1652943600,2022-05-19 07:00:00,USDT/UST,12.1708,12.4827,12.0152,12.3305,297355.36306826,3641603.030228908678
1652940000,2022-05-19 06:00:00,USDT/UST,12.1302,13,12.0868,12.1708,1126064.14639537,14091780.689902055079
1652936400,2022-05-19 05:00:00,USDT/UST,11.3817,12.1301,11.2796,12.1301,672212.75620793,7850549.943434628945
1652932800,2022-05-19 04:00:00,USDT/UST,11.5674,11.5674,11.1682,11.3539,228052.19550908,2593020.832798675774
1652929200,2022-05-19 03:00:00,USDT/UST,11.4657,11.6423,11.0379,11.5674,695763.31101628,7852618.678670544185
1652925600,2022-05-19 02:00:00,USDT/UST,11.3141,11.75,11.2247,11.4322,382861.98300919,4430285.592259632241
1652922000,2022-05-19 01:00:00,USDT/UST,10.9576,11.6858,10.9185,11.3262,267676.20456251,3036307.519489344518
1652918400,2022-05-19 00:00:00,USDT/UST,10.8255,11.1441,10.5676,10.9575,412972.81821876,4461975.008356520048
1652914800,2022-05-18 23:00:00,USDT/UST,11.0115,11.0779,10.4026,10.8364,555139.61658435,5978752.203107377703
1652911200,2022-05-18 22:00:00,USDT/UST,9.5678,11.0434,9.5678,11.0113,912803.55598305,9391532.210097349126
1652907600,2022-05-18 21:00:00,USDT/UST,9.4508,9.6414,9.3855,9.5678,243306.23352723,2309637.269362783157
1652904000,2022-05-18 20:00:00,USDT/UST,9.4944,9.5443,8.894,9.4511,981449.31803114,9094050.451994142498
1652900400,2022-05-18 19:00:00,USDT/UST,9.933,9.99,9.432,9.4939,265277.92269192,2585507.647343194835
1652896800,2022-05-18 18:00:00,USDT/UST,9.9144,9.9819,9.6069,9.934,285767.79243406,2806374.870261907798
1652893200,2022-05-18 17:00:00,USDT/UST,9.7404,10.0833,9.5287,9.8736,792873.41935358,7766223.244815983976
1652889600,2022-05-18 16:00:00,USDT/UST,9.4827,10.1977,9.4617,9.7495,1080544.27927814,10653278.737397778943
1652886000,2022-05-18 15:00:00,USDT/UST,8.829,10.0843,8.5872,9.4827,2217207.6676144,20663729.659838720435
1652882400,2022-05-18 14:00:00,USDT/UST,9.3505,9.4084,7.6505,8.8218,3937530.84625031,33262242.758446464376
1652878800,2022-05-18 13:00:00,USDT/UST,10.3384,10.36,9.2989,9.3522,1279104.31851796,12480170.895570690943
1652875200,2022-05-18 12:00:00,USDT/UST,10.3418,10.4601,9.7162,10.3384,1080635.61544896,10938466.551124224917
1652871600,2022-05-18 11:00:00,USDT/UST,10.8275,10.9318,10.3082,10.3794,465432.86613731,4949359.665752906003
1652868000,2022-05-18 10:00:00,USDT/UST,10.4423,10.9455,10.3696,10.827,183592.73475048,1966794.776328700403
1652864400,2022-05-18 09:00:00,USDT/UST,10.6279,10.7654,10.2191,10.4011,425215.12345813,4460220.052591547388
1652860800,2022-05-18 08:00:00,USDT/UST,10.9592,11.2399,10.4083,10.6642,330046.4369784,3559730.6314131524
1652857200,2022-05-18 07:00:00,USDT/UST,10.5695,11.0555,10.3695,10.9994,383086.6335769,4096061.274235282337
1652853600,2022-05-18 06:00:00,USDT/UST,11.1024,11.1158,9.6293,10.604,1533356.96142212,15712505.911252365934
1652850000,2022-05-18 05:00:00,USDT/UST,11.1795,11.4786,11.0504,11.102,99235.59234716,1116752.26493769881
1652846400,2022-05-18 04:00:00,USDT/UST,11.2202,11.3751,11.1499,11.2093,109290.10225373,1232739.293868914741
1652842800,2022-05-18 03:00:00,USDT/UST,11.2035,11.5038,11.0472,11.274,148853.74588612,1674521.095711340237
1652839200,2022-05-18 02:00:00,USDT/UST,11.3144,11.4782,11.1764,11.2037,52661.80090687,596935.25679456363
1652835600,2022-05-18 01:00:00,USDT/UST,11.164,11.5039,10.9768,11.3151,110548.28695548,1243928.377590344143
1652832000,2022-05-18 00:00:00,USDT/UST,11.3253,11.4109,11.0655,11.1647,129624.63112777,1460864.38640960789
1652828400,2022-05-17 23:00:00,USDT/UST,10.9445,11.4027,10.8765,11.3254,100446.89888121,1116495.273687610254
1652824800,2022-05-17 22:00:00,USDT/UST,11.1002,11.333,10.9314,10.9445,110090.7820556,1230497.08584484556
1652821200,2022-05-17 21:00:00,USDT/UST,10.9003,11.3723,10.7903,11.1049,176902.41889968,1957180.077922733353
1652817600,2022-05-17 20:00:00,USDT/UST,11.0021,11.3874,10.9,10.9269,247623.84210012,2751078.981939284505
1652814000,2022-05-17 19:00:00,USDT/UST,11.6703,11.79,10.8874,11.0442,244051.31406018,2762239.862331538806
1652810400,2022-05-17 18:00:00,USDT/UST,11.2836,11.9493,11.2836,11.6237,284733.80614559,3310216.249752934831
1652806800,2022-05-17 17:00:00,USDT/UST,10.9818,11.4001,10.8279,11.3274,181781.17080514,2030159.394685523285
1652803200,2022-05-17 16:00:00,USDT/UST,11.1222,11.2256,10.7,10.9818,186458.51993943,2033575.637185242863
1652799600,2022-05-17 15:00:00,USDT/UST,11.1986,11.52,10.8402,11.0802,242815.28854659,2716366.314016947821
1652796000,2022-05-17 14:00:00,USDT/UST,11.0448,11.5407,10.7734,11.1996,453075.90473064,4993393.686549779768
1652792400,2022-05-17 13:00:00,USDT/UST,11.7633,12.0696,11.0001,11.0663,350836.64023891,4035286.913648060511
1652788800,2022-05-17 12:00:00,USDT/UST,11.3349,12,11,11.731,353466.02587927,4093007.222848045132
1652785200,2022-05-17 11:00:00,USDT/UST,10.6647,11.8907,10.5,11.3364,512535.89434306,5776632.262839318133
1652781600,2022-05-17 10:00:00,USDT/UST,10.3658,10.8762,10.3296,10.6612,352631.72285785,3726518.037334802379
1652778000,2022-05-17 09:00:00,USDT/UST,10.3073,10.7181,10.001,10.3351,435914.6917908,4521336.060533468224
1652774400,2022-05-17 08:00:00,USDT/UST,9.9422,10.512,9.8101,10.2835,437281.22130703,4425355.183356076858
1652770800,2022-05-17 07:00:00,USDT/UST,10.3144,10.366,9.7162,9.9422,458467.39263887,4559735.044646318567
1652767200,2022-05-17 06:00:00,USDT/UST,10.5102,10.8507,10.1089,10.3177,493622.93691617,5147553.978790869716
1652763600,2022-05-17 05:00:00,USDT/UST,9.9122,10.5415,9.5928,10.5054,676907.47466986,6837867.461774746097
1652760000,2022-05-17 04:00:00,USDT/UST,10.8549,10.9148,9.5369,9.8634,754338.76292839,7635501.912488512621
1652756400,2022-05-17 03:00:00,USDT/UST,9.6082,11.0434,8.9799,10.9156,1263657.74222054,12894138.100157667739
1652752800,2022-05-17 02:00:00,USDT/UST,8.9892,10.1743,8.9141,9.5982,1271017.5878769,12258029.982576493858
1652749200,2022-05-17 01:00:00,USDT/UST,8.304,9.5723,7.8914,9.01,2026685.45318198,17702194.128997967424
1652745600,2022-05-17 00:00:00,USDT/UST,10.0231,10.0542,8.12,8.304,2254359.70418861,20086425.617146644694
1652742000,2022-05-16 23:00:00,USDT/UST,10.6004,11.1568,9.6124,10.0005,843707.03984718,8788965.546029390042
1652738400,2022-05-16 22:00:00,USDT/UST,11.1401,11.2701,10,10.5677,626290.46213635,6615917.128062221434
1652734800,2022-05-16 21:00:00,USDT/UST,11.7575,12.2361,10.5677,11.2242,389940.69110306,4468833.242052585608
1652731200,2022-05-16 20:00:00,USDT/UST,9.9998,11.9275,9.813,11.7575,889248.7532215,9762090.779325892106
1652727600,2022-05-16 19:00:00,USDT/UST,9.9527,10.4934,9.0305,9.9501,1241442.78271229,12006384.164593249915
1652724000,2022-05-16 18:00:00,USDT/UST,11.0173,11.5604,7.61,10.0232,3358595.2072226,31776075.727669254935
1652720400,2022-05-16 17:00:00,USDT/UST,15.5031,16.9422,10.5,11.0273,1597078.65785937,20756255.605621534814
1652716800,2022-05-16 16:00:00,USDT/UST,16.4208,16.4209,13.2298,15.5031,698004.71111296,10373450.953622875388
1652713200,2022-05-16 15:00:00,USDT/UST,17.8032,18.9999,16.0798,16.4205,687258.69400633,11899370.132649862305
1652709600,2022-05-16 14:00:00,USDT/UST,13.304,19.1826,12.6915,17.7527,1327380.74387844,21886627.678122536197
1652706000,2022-05-16 13:00:00,USDT/UST,11.9149,13.6,11.5118,13.304,421500.56635749,5290515.388792971954
1652702400,2022-05-16 12:00:00,USDT/UST,11.6379,12.0944,10.7072,11.9027,521466.94808014,5953061.374929224463
1652698800,2022-05-16 11:00:00,USDT/UST,11.7648,12.7326,11.3443,11.6378,515909.62252292,6195476.998846260784
1652695200,2022-05-16 10:00:00,USDT/UST,12.0303,13.579,10.6906,11.7648,1171460.71789963,14202191.132405097259
1652691600,2022-05-16 09:00:00,USDT/UST,7.2205,13.579,7.01,12.0301,2369294.35169923,25769151.259462367815
1652688000,2022-05-16 08:00:00,USDT/UST,7.0769,7.2455,6.8353,7.2198,161088.88473674,1138491.837222118566
1652684400,2022-05-16 07:00:00,USDT/UST,7.318,7.7641,7.022,7.0769,219744.4434078,1622476.46610747917
1652680800,2022-05-16 06:00:00,USDT/UST,6.8121,7.604,6.8121,7.3642,478922.93738575,3475038.534044655024
1652677200,2022-05-16 05:00:00,USDT/UST,6.6862,6.9544,6.6732,6.8121,110639.39400396,749345.808867561335
1652673600,2022-05-16 04:00:00,USDT/UST,6.5247,6.731,6.4335,6.6861,60930.26690297,400084.825655967821
1652670000,2022-05-16 03:00:00,USDT/UST,6.5318,6.7848,6.4993,6.5308,108190.5323799,721628.944028239294
1652666400,2022-05-16 02:00:00,USDT/UST,6.1868,6.6937,6.1488,6.5319,111616.27678701,713469.335833325095
1652662800,2022-05-16 01:00:00,USDT/UST,6.375,6.6688,5.9,6.1863,230706.7320185,1436905.211221472159
1652659200,2022-05-16 00:00:00,USDT/UST,6.7493,6.7515,6.2364,6.3753,129930.9044604,837180.506825813036
1652655600,2022-05-15 23:00:00,USDT/UST,6.8537,6.8743,6.45,6.751,196417.95857758,1306676.590120576414
1652652000,2022-05-15 22:00:00,USDT/UST,6.7968,6.89,6.5657,6.8537,96306.66981638,650071.454803393342
1652648400,2022-05-15 21:00:00,USDT/UST,6.5061,7.1708,6.4534,6.7786,426130.22983183,2916327.565926241989
1652644800,2022-05-15 20:00:00,USDT/UST,6.5758,6.6088,5.8711,6.5061,1233393.08964615,7649898.595649808863
1652641200,2022-05-15 19:00:00,USDT/UST,7.4394,7.6573,6.5313,6.5511,479061.17655423,3322150.920409510512
1652637600,2022-05-15 18:00:00,USDT/UST,6.9995,7.4671,6.7169,7.4241,429069.28949844,3045980.37200985252
1652634000,2022-05-15 17:00:00,USDT/UST,6.5292,7.1786,6.4673,6.9999,178923.22781342,1209026.219095066763
1652630400,2022-05-15 16:00:00,USDT/UST,6.0922,6.56,6.0386,6.5292,198724.66246165,1256963.411999839269
1652626800,2022-05-15 15:00:00,USDT/UST,6.6907,6.7552,6.0506,6.0922,368843.2367987,2369695.356991433588
1652623200,2022-05-15 14:00:00,USDT/UST,6.5971,6.7628,6.0326,6.6907,398740.86554927,2566523.606692899915
1652619600,2022-05-15 13:00:00,USDT/UST,5.5632,7.204,5.5399,6.5971,760827.83010713,4724172.628155892709
1652616000,2022-05-15 12:00:00,USDT/UST,5.865,5.865,5.4697,5.5632,273687.10830112,1552639.823080385275
1652612400,2022-05-15 11:00:00,USDT/UST,5.3931,5.8889,5.3458,5.865,389032.54343309,2175203.108314418302
