https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RUNE,Volume USDT
1650499200000.0,2022-04-21 00:00:00,RUNE/USDT,9.0835,9.8875,8.502,8.629,137550.62697299806,1186924.36015
1650412800000.0,2022-04-20 00:00:00,RUNE/USDT,9.1965,9.641,8.8405,9.0835,112196.08031595749,1019133.09555
1650326400000.0,2022-04-19 00:00:00,RUNE/USDT,8.243,9.226,8.2385,9.1965,125264.1443375197,1151991.7034
1650240000000.0,2022-04-18 00:00:00,RUNE/USDT,7.613,8.453,7.1855,8.243,105018.46761494601,865667.22855
1650153600000.0,2022-04-17 00:00:00,RUNE/USDT,7.9775,8.194,7.595,7.613,37306.86069223696,284017.13045
1650067200000.0,2022-04-16 00:00:00,RUNE/USDT,8.4875,8.5005,7.809,7.9775,118161.88105296146,942636.4061
1649980800000.0,2022-04-15 00:00:00,RUNE/USDT,8.335,8.707,8.1965,8.4875,38442.46315758468,326280.40605
1649894400000.0,2022-04-14 00:00:00,RUNE/USDT,8.685,9.3695,8.2905,8.335,184638.37902819435,1538960.8892
1649808000000.0,2022-04-13 00:00:00,RUNE/USDT,7.804,8.688,7.4115,8.685,115332.870990213,1001665.98455
1649721600000.0,2022-04-12 00:00:00,RUNE/USDT,7.732,8.269,7.5135,7.804,105377.34548949257,822364.8042
1649635200000.0,2022-04-11 00:00:00,RUNE/USDT,8.8785,8.897,7.528,7.732,121344.96718830834,938239.2863
1649548800000.0,2022-04-10 00:00:00,RUNE/USDT,9.391,9.488,8.8305,8.8785,38277.78253083291,339849.2922
1649462400000.0,2022-04-09 00:00:00,RUNE/USDT,8.653,9.715,8.627,9.391,90677.95412096688,851556.66715
1649376000000.0,2022-04-08 00:00:00,RUNE/USDT,9.831,9.995,8.556,8.653,113111.175303363,978750.9999
1649289600000.0,2022-04-07 00:00:00,RUNE/USDT,9.2285,9.937,8.954,9.831,139667.31598006305,1373069.3834
1649203200000.0,2022-04-06 00:00:00,RUNE/USDT,10.8275,10.852,9.1,9.2285,267005.3055263586,2464058.46205
1649116800000.0,2022-04-05 00:00:00,RUNE/USDT,11.082,11.9805,10.7205,10.8275,88010.22427614869,952930.70335
1649030400000.0,2022-04-04 00:00:00,RUNE/USDT,11.2115,11.225,10.173,11.082,190378.6047780184,2109775.69815
1648944000000.0,2022-04-03 00:00:00,RUNE/USDT,11.437,11.776,11.077,11.2115,48483.0274985506,543567.4628
1648857600000.0,2022-04-02 00:00:00,RUNE/USDT,12.348,12.401,11.3675,11.437,65462.4907274635,748694.50645
1648771200000.0,2022-04-01 00:00:00,RUNE/USDT,11.465,12.568,11.0495,12.3455,105066.1958203394,1297094.7205
1648684800000.0,2022-03-31 00:00:00,RUNE/USDT,11.929,13.216,11.321,11.465,295439.23621892714,3387210.84325
1648598400000.0,2022-03-30 00:00:00,RUNE/USDT,11.868,12.574,11.677,11.9285,146949.5185605902,1752887.33215
1648512000000.0,2022-03-29 00:00:00,RUNE/USDT,10.0405,12.866,10.04,11.868,249053.67366868892,2955768.9991
1648425600000.0,2022-03-28 00:00:00,RUNE/USDT,10.396,10.965,9.9315,10.0405,82612.39814750261,829469.7836
1648339200000.0,2022-03-27 00:00:00,RUNE/USDT,10.6155,10.943,10.0535,10.396,88787.10828203154,923030.7777
1648252800000.0,2022-03-26 00:00:00,RUNE/USDT,9.5005,10.644,9.408,10.6155,132649.4868447082,1408140.6276
1648166400000.0,2022-03-25 00:00:00,RUNE/USDT,8.229,9.8715,8.065,9.5005,157159.25152886688,1493091.46915
1648080000000.0,2022-03-24 00:00:00,RUNE/USDT,8.427,8.592,7.9135,8.229,100986.03200874956,831014.0574
1647993600000.0,2022-03-23 00:00:00,RUNE/USDT,8.5695,8.6255,8.2025,8.427,37497.29258929631,315989.68465
1647907200000.0,2022-03-22 00:00:00,RUNE/USDT,8.6915,9.1295,8.4125,8.5695,102854.612597001,881412.60265
1647820800000.0,2022-03-21 00:00:00,RUNE/USDT,8.603,9.0755,8.2245,8.6915,143338.55411609044,1245827.0431
1647734400000.0,2022-03-20 00:00:00,RUNE/USDT,8.818,9.5855,8.54,8.603,219031.36797628735,1884326.8587
1647648000000.0,2022-03-19 00:00:00,RUNE/USDT,8.8115,9.3195,8.369,8.818,158572.38684508958,1398291.3072
1647561600000.0,2022-03-18 00:00:00,RUNE/USDT,7.9035,8.9,7.369,8.8115,219222.00991318162,1931674.74035
1647475200000.0,2022-03-17 00:00:00,RUNE/USDT,7.6955,8.6015,7.668,7.9035,204476.95830960965,1616083.64
1647388800000.0,2022-03-16 00:00:00,RUNE/USDT,7.391,7.788,6.7595,7.6955,197941.88109934377,1523261.746
1647302400000.0,2022-03-15 00:00:00,RUNE/USDT,7.2775,8.0,7.1975,7.391,228673.62768231632,1690126.7822
1647216000000.0,2022-03-14 00:00:00,RUNE/USDT,6.3805,7.7,6.2835,7.2775,264665.90218481625,1926106.10315
1647129600000.0,2022-03-13 00:00:00,RUNE/USDT,6.5355,6.6945,6.039,6.3805,137090.36149988245,874705.05155
1647043200000.0,2022-03-12 00:00:00,RUNE/USDT,5.678,6.7215,5.608,6.5355,247221.1606992579,1615713.89575
1646956800000.0,2022-03-11 00:00:00,RUNE/USDT,5.349,6.2855,5.04,5.678,379996.6962046495,2157621.24105
1646870400000.0,2022-03-10 00:00:00,RUNE/USDT,5.4925,5.5165,4.8115,5.349,503735.12288278184,2694479.1723
1646784000000.0,2022-03-09 00:00:00,RUNE/USDT,4.09,5.626,4.0775,5.4925,415782.3082020938,2283684.3278
1646697600000.0,2022-03-08 00:00:00,RUNE/USDT,4.271,4.3955,4.024,4.09,283020.95737163816,1157555.71565
1646611200000.0,2022-03-07 00:00:00,RUNE/USDT,4.6985,4.8855,4.1935,4.271,257914.7230508078,1101553.78215
1646524800000.0,2022-03-06 00:00:00,RUNE/USDT,4.792,5.0375,4.535,4.6985,432485.5545493242,2032033.37805
1646438400000.0,2022-03-05 00:00:00,RUNE/USDT,5.265,5.266,4.7225,4.792,193723.4076272955,928322.56935
1646352000000.0,2022-03-04 00:00:00,RUNE/USDT,5.319,6.054,5.2065,5.265,939139.5320892688,4944569.63645
1646265600000.0,2022-03-03 00:00:00,RUNE/USDT,5.439,6.064,5.175,5.319,219160.03796766308,1165712.24195
1646179200000.0,2022-03-02 00:00:00,RUNE/USDT,5.534,5.9505,5.2355,5.439,250092.62399338113,1360253.7819
1646092800000.0,2022-03-01 00:00:00,RUNE/USDT,4.0085,5.59,4.007,5.534,293328.93749548245,1623282.3401
1646006400000.0,2022-02-28 00:00:00,RUNE/USDT,3.481,4.0275,3.3845,4.0085,108027.46472495947,433028.09235
1645920000000.0,2022-02-27 00:00:00,RUNE/USDT,3.826,3.953,3.429,3.481,63922.688063774774,222514.87715
1645833600000.0,2022-02-26 00:00:00,RUNE/USDT,3.6745,3.951,3.66,3.826,52245.903280188184,199892.82595
1645747200000.0,2022-02-25 00:00:00,RUNE/USDT,3.465,3.71,3.427,3.6745,41438.727690842294,152266.6049
1645660800000.0,2022-02-24 00:00:00,RUNE/USDT,3.4795,3.52,2.8985,3.465,201980.25090909092,699861.5694
1645574400000.0,2022-02-23 00:00:00,RUNE/USDT,3.648,3.872,3.4675,3.4795,117801.34513579537,409889.7804
1645488000000.0,2022-02-22 00:00:00,RUNE/USDT,3.502,3.6775,3.3885,3.648,39223.92717927631,143088.88635
1645401600000.0,2022-02-21 00:00:00,RUNE/USDT,3.812,4.001,3.481,3.502,158276.9359651628,554285.82975
1645315200000.0,2022-02-20 00:00:00,RUNE/USDT,4.024,4.0325,3.7215,3.812,193936.57244228752,739286.21415
1645228800000.0,2022-02-19 00:00:00,RUNE/USDT,4.0465,4.205,3.891,4.024,45784.987972167,184238.7916
1645142400000.0,2022-02-18 00:00:00,RUNE/USDT,4.1595,4.2835,3.935,4.0465,65128.44933893488,263542.27025
1645056000000.0,2022-02-17 00:00:00,RUNE/USDT,4.595,4.675,4.069,4.1595,147953.21234523377,615411.38675
1644969600000.0,2022-02-16 00:00:00,RUNE/USDT,4.4595,4.6015,4.2715,4.595,189504.7557997824,870774.3529
1644883200000.0,2022-02-15 00:00:00,RUNE/USDT,4.1175,4.5,4.1075,4.4595,185648.50604327838,827899.5127
1644796800000.0,2022-02-14 00:00:00,RUNE/USDT,3.921,4.1175,3.8235,4.1175,59726.341894353376,245923.21275
1644710400000.0,2022-02-13 00:00:00,RUNE/USDT,4.059,4.1445,3.8675,3.921,48045.487936750826,188386.3582
1644624000000.0,2022-02-12 00:00:00,RUNE/USDT,4.092,4.2135,3.948,4.059,40660.83588322247,165042.33285
1644537600000.0,2022-02-11 00:00:00,RUNE/USDT,4.527,4.572,4.006,4.092,265313.4337609971,1085662.57095
1644451200000.0,2022-02-10 00:00:00,RUNE/USDT,4.9065,4.9865,4.4975,4.527,47921.61531919593,216941.15255
1644364800000.0,2022-02-09 00:00:00,RUNE/USDT,4.8125,4.956,4.6575,4.9065,18251.988331804747,89553.38075
1644278400000.0,2022-02-08 00:00:00,RUNE/USDT,5.022,5.119,4.5845,4.8125,80936.36786493506,389506.27035
1644192000000.0,2022-02-07 00:00:00,RUNE/USDT,4.87,5.218,4.7085,5.022,248972.55679012346,1250340.1802
1644105600000.0,2022-02-06 00:00:00,RUNE/USDT,4.6815,5.0695,4.6335,4.87,82242.61647843942,400521.54225
1644019200000.0,2022-02-05 00:00:00,RUNE/USDT,4.299,4.85,4.2775,4.6815,118106.31079782122,552914.694
1643932800000.0,2022-02-04 00:00:00,RUNE/USDT,3.843,4.3065,3.801,4.299,73470.34890672249,315849.02995
1643846400000.0,2022-02-03 00:00:00,RUNE/USDT,3.8345,3.981,3.698,3.843,60968.67988550612,234302.6368
1643760000000.0,2022-02-02 00:00:00,RUNE/USDT,4.1475,4.299,3.81,3.8345,46125.892371886825,176869.7343
1643673600000.0,2022-02-01 00:00:00,RUNE/USDT,4.131,4.2815,4.0935,4.1475,43927.912393007835,182191.01665
1643587200000.0,2022-01-31 00:00:00,RUNE/USDT,4.023,4.1515,3.81,4.131,45291.80680222706,187100.4539
1643500800000.0,2022-01-30 00:00:00,RUNE/USDT,4.2375,4.2775,3.935,4.023,64911.69205816555,261139.73715
1643414400000.0,2022-01-29 00:00:00,RUNE/USDT,4.039,4.335,4.0295,4.232,74182.28506616257,313939.4304
1643328000000.0,2022-01-28 00:00:00,RUNE/USDT,3.9975,4.1325,3.8275,4.039,64219.01927457292,259380.61885
1643241600000.0,2022-01-27 00:00:00,RUNE/USDT,4.084,4.136,3.796,3.998,106768.47730115057,426860.37225
1643155200000.0,2022-01-26 00:00:00,RUNE/USDT,4.1905,4.6,3.957,4.083,164246.65375949055,670619.0873
1643068800000.0,2022-01-25 00:00:00,RUNE/USDT,3.7785,4.339,3.666,4.1905,265267.8580479656,1111604.95915
1642982400000.0,2022-01-24 00:00:00,RUNE/USDT,3.9235,3.9235,3.252,3.7785,265518.72706100304,1003262.5102
1642896000000.0,2022-01-23 00:00:00,RUNE/USDT,3.8895,4.227,3.7355,3.9235,280341.8776220212,1099921.35685
1642809600000.0,2022-01-22 00:00:00,RUNE/USDT,4.248,4.339,3.55,3.8895,330371.85917213006,1284981.34625
1642723200000.0,2022-01-21 00:00:00,RUNE/USDT,5.054,5.1195,4.152,4.248,798542.7783780602,3392209.72255
1642636800000.0,2022-01-20 00:00:00,RUNE/USDT,5.375,5.895,4.9935,5.054,277464.42972892756,1402305.22785
1642550400000.0,2022-01-19 00:00:00,RUNE/USDT,5.8095,5.819,5.3415,5.375,62446.41007441861,335649.45415
1642464000000.0,2022-01-18 00:00:00,RUNE/USDT,5.8805,5.955,5.5535,5.8095,57889.64001204923,336309.86365
1642377600000.0,2022-01-17 00:00:00,RUNE/USDT,6.302,6.3155,5.7625,5.8805,52153.13656151688,306686.51955
1642291200000.0,2022-01-16 00:00:00,RUNE/USDT,6.5225,6.561,6.2155,6.302,36310.97379403364,228831.75685
1642204800000.0,2022-01-15 00:00:00,RUNE/USDT,6.388,6.66,6.2935,6.5225,44096.71043311613,287620.7938
1642118400000.0,2022-01-14 00:00:00,RUNE/USDT,6.32,6.4615,6.1,6.388,39714.927716030055,253698.95825
1642032000000.0,2022-01-13 00:00:00,RUNE/USDT,6.997,7.126,6.2825,6.32,63054.09955696202,398501.9092
1641945600000.0,2022-01-12 00:00:00,RUNE/USDT,6.169,7.8745,6.0355,6.997,93297.85307989139,652805.078
1641859200000.0,2022-01-11 00:00:00,RUNE/USDT,5.71,6.4285,5.6445,6.169,94631.66979251095,583782.77095
1641772800000.0,2022-01-10 00:00:00,RUNE/USDT,6.2045,6.4225,5.4565,5.71,127017.93092819616,725272.3856
1641686400000.0,2022-01-09 00:00:00,RUNE/USDT,6.058,6.4085,5.8995,6.2045,70641.56238214199,438295.5738
1641600000000.0,2022-01-08 00:00:00,RUNE/USDT,6.515,6.7795,5.8055,6.058,97957.36853747112,593425.7386
1641513600000.0,2022-01-07 00:00:00,RUNE/USDT,6.956,7.0275,6.347,6.515,95856.77138910208,624506.8656
1641427200000.0,2022-01-06 00:00:00,RUNE/USDT,7.082,7.47,6.5445,6.956,78742.92515813686,547735.7874
1641340800000.0,2022-01-05 00:00:00,RUNE/USDT,7.763,8.214,6.718,7.082,141923.510138379,1005102.2988
1641254400000.0,2022-01-04 00:00:00,RUNE/USDT,7.297,8.291,7.104,7.763,129843.3564021641,1007973.97575
1641168000000.0,2022-01-03 00:00:00,RUNE/USDT,7.38,7.442,6.98,7.297,101750.8947444155,742476.27895
1641081600000.0,2022-01-02 00:00:00,RUNE/USDT,7.353,7.723,7.3155,7.38,53457.14039295393,394513.6961
1640995200000.0,2022-01-01 00:00:00,RUNE/USDT,6.79,7.4595,6.79,7.353,56128.226920984634,412710.85255
1640908800000.0,2021-12-31 00:00:00,RUNE/USDT,6.8485,7.3365,6.6305,6.79,85889.9379234168,583192.6785
1640822400000.0,2021-12-30 00:00:00,RUNE/USDT,6.792,7.115,6.619,6.8485,110006.0566109367,753376.4787
1640736000000.0,2021-12-29 00:00:00,RUNE/USDT,7.1905,7.513,6.6895,6.792,115504.97828327444,784509.8125
1640649600000.0,2021-12-28 00:00:00,RUNE/USDT,8.2685,8.276,7.1385,7.1905,101691.42795354982,731212.2127
1640563200000.0,2021-12-27 00:00:00,RUNE/USDT,7.77,8.867,7.697,8.2685,102121.25894055754,844389.62955
1640476800000.0,2021-12-26 00:00:00,RUNE/USDT,7.886,7.954,7.4465,7.77,63621.5816988417,494339.6898
1640390400000.0,2021-12-25 00:00:00,RUNE/USDT,7.61,8.1005,7.551,7.886,61945.26887522191,488500.39035
1640304000000.0,2021-12-24 00:00:00,RUNE/USDT,7.7955,8.18,7.3775,7.61,135716.42391590014,1032801.986
1640217600000.0,2021-12-23 00:00:00,RUNE/USDT,7.22,7.877,6.9615,7.7955,177502.81860688858,1383723.22245
1640131200000.0,2021-12-22 00:00:00,RUNE/USDT,6.8595,7.7285,6.85,7.22,145927.01493767314,1053593.04785
1640044800000.0,2021-12-21 00:00:00,RUNE/USDT,6.3645,7.057,6.263,6.8595,126818.36821925797,869910.5968
1639958400000.0,2021-12-20 00:00:00,RUNE/USDT,6.1665,6.6295,5.845,6.3645,115983.9146201587,738179.6246
1639872000000.0,2021-12-19 00:00:00,RUNE/USDT,6.469,6.526,6.127,6.1665,38937.44535798265,240107.7568
1639785600000.0,2021-12-18 00:00:00,RUNE/USDT,6.2515,6.549,6.0745,6.469,39669.38361415984,256621.2426
1639699200000.0,2021-12-17 00:00:00,RUNE/USDT,6.4975,6.624,6.044,6.2515,56579.92109093818,353709.3767
1639612800000.0,2021-12-16 00:00:00,RUNE/USDT,6.6345,7.2305,6.4765,6.4975,152864.82426317816,993239.19565
1639526400000.0,2021-12-15 00:00:00,RUNE/USDT,6.252,6.872,5.77,6.6345,64925.19125781897,430746.1814
1639440000000.0,2021-12-14 00:00:00,RUNE/USDT,6.267,6.4575,5.9045,6.252,126957.9771353167,793741.27305
1639353600000.0,2021-12-13 00:00:00,RUNE/USDT,7.1185,7.235,6.002,6.267,218954.8401787139,1372189.9834
1639267200000.0,2021-12-12 00:00:00,RUNE/USDT,7.009,7.245,6.6545,7.1185,156504.8446793566,1114079.73685
1639180800000.0,2021-12-11 00:00:00,RUNE/USDT,6.523,7.11,6.3545,7.009,60052.46331859038,420907.7154
1639094400000.0,2021-12-10 00:00:00,RUNE/USDT,6.9885,7.587,6.523,6.523,108188.36247125556,705712.6884
1639008000000.0,2021-12-09 00:00:00,RUNE/USDT,8.034,8.396,6.965,6.9885,112628.6380625313,787105.2371
1638921600000.0,2021-12-08 00:00:00,RUNE/USDT,7.2725,8.034,7.0425,8.034,131820.33562982324,1059044.57645
1638835200000.0,2021-12-07 00:00:00,RUNE/USDT,7.633,7.8945,7.112,7.2725,160058.01714678583,1164021.9297
1638748800000.0,2021-12-06 00:00:00,RUNE/USDT,7.8295,7.855,6.504,7.633,330209.84601729334,2520491.75465
1638662400000.0,2021-12-05 00:00:00,RUNE/USDT,8.8145,9.0625,7.47,7.827,311686.89190622204,2439573.30295
1638576000000.0,2021-12-04 00:00:00,RUNE/USDT,10.0665,10.106,6.0,8.8145,441204.8275228317,3888999.9522
1638489600000.0,2021-12-03 00:00:00,RUNE/USDT,10.481,10.6855,9.352,10.0665,204702.21626185867,2060634.86
1638403200000.0,2021-12-02 00:00:00,RUNE/USDT,10.8245,10.832,10.366,10.481,97990.47270298636,1027038.1444
1638316800000.0,2021-12-01 00:00:00,RUNE/USDT,11.285,11.638,10.6485,10.8245,136374.74822393645,1476188.46215
1638230400000.0,2021-11-30 00:00:00,RUNE/USDT,10.637,11.624,10.145,11.285,235434.2823659725,2656875.8765
1638144000000.0,2021-11-29 00:00:00,RUNE/USDT,11.178,11.395,10.567,10.637,134800.2042822224,1433869.77295
1638057600000.0,2021-11-28 00:00:00,RUNE/USDT,11.2505,11.2505,10.0,11.178,146528.36757022722,1637894.0927
1637971200000.0,2021-11-27 00:00:00,RUNE/USDT,11.0235,12.132,10.874,11.2505,137591.74411359496,1547975.91715
1637884800000.0,2021-11-26 00:00:00,RUNE/USDT,12.9445,13.515,10.835,11.0235,447374.2579307842,4931630.1323
1637798400000.0,2021-11-25 00:00:00,RUNE/USDT,11.087,13.1015,10.8345,12.9445,220913.68965197576,2859617.2557
1637712000000.0,2021-11-24 00:00:00,RUNE/USDT,10.552,11.9825,10.488,11.087,186201.09828177144,2064411.57665
1637625600000.0,2021-11-23 00:00:00,RUNE/USDT,10.329,10.6665,9.9175,10.552,85683.9949156558,904137.51435
1637539200000.0,2021-11-22 00:00:00,RUNE/USDT,10.873,11.3825,10.1325,10.329,168084.87358408363,1736148.65925
1637452800000.0,2021-11-21 00:00:00,RUNE/USDT,11.5135,11.577,10.7735,10.873,42696.11066862872,464234.8113
1637366400000.0,2021-11-20 00:00:00,RUNE/USDT,11.1045,11.684,10.6395,11.5135,133241.2389759847,1534073.00495
1637280000000.0,2021-11-19 00:00:00,RUNE/USDT,9.8035,11.2235,9.714,11.1045,83578.9342879013,928102.2758
1637193600000.0,2021-11-18 00:00:00,RUNE/USDT,10.877,11.389,9.25,9.8035,246574.3955424083,2417292.0867
1637107200000.0,2021-11-17 00:00:00,RUNE/USDT,10.8115,11.1255,10.1985,10.877,134929.86051760594,1467632.09285
1637020800000.0,2021-11-16 00:00:00,RUNE/USDT,12.096,12.096,10.1335,10.8115,258190.007325533,2791421.2642
1636934400000.0,2021-11-15 00:00:00,RUNE/USDT,12.6335,13.279,12.0105,12.096,68181.45069857805,824722.82765
1636848000000.0,2021-11-14 00:00:00,RUNE/USDT,12.9515,13.8785,12.37,12.6335,75173.81877547789,949708.4395
1636761600000.0,2021-11-13 00:00:00,RUNE/USDT,11.9425,13.204,11.8025,12.9515,52275.521734934184,677046.41975
1636675200000.0,2021-11-12 00:00:00,RUNE/USDT,12.731,13.0435,11.7175,11.9425,132200.95465773498,1578809.901
1636588800000.0,2021-11-11 00:00:00,RUNE/USDT,12.2995,13.5,12.0305,12.731,127781.72785327156,1626789.1773
1636502400000.0,2021-11-10 00:00:00,RUNE/USDT,12.8675,13.895,11.708,12.2995,215933.40975242894,2655872.97325
1636416000000.0,2021-11-09 00:00:00,RUNE/USDT,13.7485,13.7485,12.672,12.8675,155347.9150806295,1998939.2973
1636329600000.0,2021-11-08 00:00:00,RUNE/USDT,14.027,14.212,13.4335,13.7485,103944.88659490125,1429086.27335
1636243200000.0,2021-11-07 00:00:00,RUNE/USDT,13.7495,14.691,13.654,14.027,99334.39652812433,1393363.5801
1636156800000.0,2021-11-06 00:00:00,RUNE/USDT,13.8375,14.3445,13.267,13.7495,64353.84849267246,884833.23985
1636070400000.0,2021-11-05 00:00:00,RUNE/USDT,14.1865,14.903,13.4255,13.8375,116359.30243179765,1610121.8474
1635984000000.0,2021-11-04 00:00:00,RUNE/USDT,15.521,15.523,14.055,14.1865,138734.47961794664,1968156.6951
1635897600000.0,2021-11-03 00:00:00,RUNE/USDT,16.5555,17.221,15.457,15.521,274566.7269151472,4261550.16845
