https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SHIB,Volume USDT
1662163200,2022-09-03 00:00:00,SHIB/USDT,0.00001216,0.00001247,0.0000121,0.00001232,336037294348.36084239,4121095.2235728108967204
1662076800,2022-09-02 00:00:00,SHIB/USDT,0.00001227,0.00001248,0.00001201,0.00001217,502827031413.21789036,6161376.8257799109025848
1661990400,2022-09-01 00:00:00,SHIB/USDT,0.0000121,0.00001244,0.00001186,0.00001226,500077532423.67555558,6061212.371810443621603
1661904000,2022-08-31 00:00:00,SHIB/USDT,0.00001219,0.0000126,0.00001202,0.0000121,497565697240.95663402,6119905.4190581283362511
1661817600,2022-08-30 00:00:00,SHIB/USDT,0.00001248,0.00001276,0.00001191,0.00001219,638724711544.38361918,7891340.8032612827013248
1661731200,2022-08-29 00:00:00,SHIB/USDT,0.0000118,0.00001255,0.00001169,0.00001248,602889792847.99645762,7343064.1600395363985326
1661644800,2022-08-28 00:00:00,SHIB/USDT,0.00001217,0.00001246,0.00001171,0.00001181,488525637650.85076609,5960082.7457446691333616
1661558400,2022-08-27 00:00:00,SHIB/USDT,0.00001243,0.00001259,0.00001185,0.00001216,909067546771.1627277,11113903.161733776178668
1661472000,2022-08-26 00:00:00,SHIB/USDT,0.00001392,0.00001404,0.00001229,0.00001242,1438100535306.03030023,19035403.4638891409957041
1661385600,2022-08-25 00:00:00,SHIB/USDT,0.00001304,0.00001486,0.00001302,0.00001393,1826402524401.10415906,25570189.5352287277666576
1661299200,2022-08-24 00:00:00,SHIB/USDT,0.00001331,0.00001357,0.00001297,0.00001305,631708012378.49950731,8342673.3472433151639075
1661212800,2022-08-23 00:00:00,SHIB/USDT,0.00001316,0.00001338,0.00001282,0.00001331,673729747604.89404809,8866272.9297184027406934
1661126400,2022-08-22 00:00:00,SHIB/USDT,0.00001348,0.00001353,0.00001275,0.00001316,858914024624.76216841,11213000.7761636146552814
1661040000,2022-08-21 00:00:00,SHIB/USDT,0.00001288,0.00001378,0.00001282,0.00001349,767663584357.71312663,10182270.3153406373091801
1660953600,2022-08-20 00:00:00,SHIB/USDT,0.00001315,0.00001385,0.00001251,0.00001288,1021323524166.03366188,13433812.7324996302218925
1660867200,2022-08-19 00:00:00,SHIB/USDT,0.00001349,0.00001408,0.00001267,0.00001315,1816083745125.43253667,24045312.7383892503587172
1660780800,2022-08-18 00:00:00,SHIB/USDT,0.00001479,0.00001499,0.00001321,0.00001349,927655189049.47314675,13353726.5020799191993845
1660694400,2022-08-17 00:00:00,SHIB/USDT,0.00001581,0.00001642,0.0000145,0.00001478,1739489702262.54372013,27272325.6577367717213401
1660608000,2022-08-16 00:00:00,SHIB/USDT,0.00001527,0.00001653,0.00001511,0.00001581,1717219182212.48018611,27277837.0311040929260434
1660521600,2022-08-15 00:00:00,SHIB/USDT,0.00001691,0.00001771,0.0000151,0.00001527,2974619631442.36484942,48170640.7342662532339917
1660435200,2022-08-14 00:00:00,SHIB/USDT,0.00001262,0.00001791,0.00001259,0.00001691,7267652521505.34548865,115907431.6606027867645778
1660348800,2022-08-13 00:00:00,SHIB/USDT,0.00001267,0.00001296,0.0000125,0.00001262,498037106525.55276613,6322548.8170044124870128
1660262400,2022-08-12 00:00:00,SHIB/USDT,0.00001231,0.0000127,0.00001217,0.00001268,460659694623.95440235,5740489.9520322070111203
1660176000,2022-08-11 00:00:00,SHIB/USDT,0.00001239,0.0000129,0.00001221,0.0000123,700691735325.3704149,8769095.1744589963106859
1660089600,2022-08-10 00:00:00,SHIB/USDT,0.00001202,0.00001249,0.00001175,0.00001238,708347373213.1052935,8657530.7676797168363228
1660003200,2022-08-09 00:00:00,SHIB/USDT,0.00001232,0.00001284,0.00001169,0.00001203,798436281033.90899172,9808409.5610083172468805
1659916800,2022-08-08 00:00:00,SHIB/USDT,0.00001204,0.00001271,0.00001203,0.00001232,948895908032.93625079,11798102.2033337059480883
1659830400,2022-08-07 00:00:00,SHIB/USDT,0.00001196,0.00001215,0.00001182,0.00001205,408338622451.87401679,4896668.1844028577934629
1659744000,2022-08-06 00:00:00,SHIB/USDT,0.00001214,0.00001228,0.00001193,0.00001196,655421353078.34285754,7944567.5549811196621048
1659657600,2022-08-05 00:00:00,SHIB/USDT,0.00001183,0.00001221,0.00001178,0.00001213,637174743035.67898853,7670000.9167540564847576
1659571200,2022-08-04 00:00:00,SHIB/USDT,0.00001183,0.000012,0.00001166,0.00001183,572219717091.54896768,6778500.2301717955022873
1659484800,2022-08-03 00:00:00,SHIB/USDT,0.00001174,0.00001214,0.00001158,0.00001183,567846730744.14499693,6778360.3523678343659004
1659398400,2022-08-02 00:00:00,SHIB/USDT,0.00001194,0.00001209,0.00001145,0.00001174,592518273082.03992931,6981015.4752148932278674
1659312000,2022-08-01 00:00:00,SHIB/USDT,0.0000117,0.00001275,0.00001166,0.00001194,1031880069969.48553695,12504076.8230158051694664
1659225600,2022-07-31 00:00:00,SHIB/USDT,0.00001191,0.0000123,0.00001167,0.00001171,701533419392.98263934,8416319.4975212932385909
1659139200,2022-07-30 00:00:00,SHIB/USDT,0.00001174,0.00001262,0.00001158,0.00001192,1200862395955.53644865,14615265.0157402849081923
1659052800,2022-07-29 00:00:00,SHIB/USDT,0.00001185,0.00001234,0.00001143,0.00001173,917422745888.64828651,10887929.6238881670093703
1658966400,2022-07-28 00:00:00,SHIB/USDT,0.00001152,0.00001223,0.000011,0.00001185,1058268368406.01392979,12319963.3894497599146192
1658880000,2022-07-27 00:00:00,SHIB/USDT,0.00001086,0.00001157,0.00001053,0.00001152,878235740489.48240545,9654444.8879953115031141
1658793600,2022-07-26 00:00:00,SHIB/USDT,0.00001069,0.0000109,0.00001029,0.00001087,646924193474.27140502,6803088.62376139374944
1658707200,2022-07-25 00:00:00,SHIB/USDT,0.0000116,0.00001164,0.00001067,0.00001068,771080085330.56943493,8619209.3019430806578599
1658620800,2022-07-24 00:00:00,SHIB/USDT,0.0000116,0.00001187,0.00001153,0.0000116,422249701966.66932259,4946630.2692662276251161
1658534400,2022-07-23 00:00:00,SHIB/USDT,0.00001171,0.00001209,0.00001131,0.0000116,571238425703.90102873,6638573.0694735898502379
1658448000,2022-07-22 00:00:00,SHIB/USDT,0.000012,0.00001242,0.00001159,0.0000117,731878893729.04015541,8815267.701145056704987
1658361600,2022-07-21 00:00:00,SHIB/USDT,0.00001191,0.00001218,0.00001145,0.000012,756522009612.91314,8949080.8132818239080207
1658275200,2022-07-20 00:00:00,SHIB/USDT,0.00001216,0.00001316,0.00001166,0.00001191,1757590519678.39343086,22021727.4067512185261928
1658188800,2022-07-19 00:00:00,SHIB/USDT,0.00001196,0.00001248,0.00001141,0.00001216,1342426278887.57377735,16100435.884001269899329
1658102400,2022-07-18 00:00:00,SHIB/USDT,0.00001072,0.00001262,0.00001071,0.00001196,1395442841833.56598042,16302905.6057615727062591
1658016000,2022-07-17 00:00:00,SHIB/USDT,0.00001103,0.00001117,0.00001067,0.00001072,288397880116.55663472,3147535.9615871054217166
1657929600,2022-07-16 00:00:00,SHIB/USDT,0.00001083,0.00001121,0.00001052,0.00001104,359474696966.16101678,3906502.3438641840242474
1657843200,2022-07-15 00:00:00,SHIB/USDT,0.00001061,0.00001118,0.00001049,0.00001082,528430373213.29095564,5734700.8153184859528665
1657756800,2022-07-14 00:00:00,SHIB/USDT,0.00001054,0.00001071,0.00001013,0.00001061,610704232528.49452703,6390021.5863620937688368
1657670400,2022-07-13 00:00:00,SHIB/USDT,0.0000099,0.00001056,0.00000977,0.00001054,640707686149.15230744,6526797.2126237651811052
1657584000,2022-07-12 00:00:00,SHIB/USDT,0.00001031,0.00001056,0.00000987,0.00000991,488885855737.2177746,5034358.4889571959149219
1657497600,2022-07-11 00:00:00,SHIB/USDT,0.0000112,0.0000112,0.00001021,0.00001031,586759191845.30192606,6327988.9086311972352679
1657411200,2022-07-10 00:00:00,SHIB/USDT,0.00001161,0.00001167,0.00001093,0.0000112,591136615392.53127072,6646910.7239319778629369
1657324800,2022-07-09 00:00:00,SHIB/USDT,0.0000112,0.00001189,0.00001103,0.00001162,767866833483.01528922,8827467.2319878581161688
1657238400,2022-07-08 00:00:00,SHIB/USDT,0.00001128,0.0000116,0.0000107,0.00001119,995011573724.43920804,11137239.979484430948255
1657152000,2022-07-07 00:00:00,SHIB/USDT,0.00001046,0.00001151,0.00001044,0.00001128,855486791073.73074759,9323582.455880981313267
1657065600,2022-07-06 00:00:00,SHIB/USDT,0.00001033,0.00001054,0.00001016,0.00001046,517236968787.86382153,5370580.7414428423913616
1656979200,2022-07-05 00:00:00,SHIB/USDT,0.00001047,0.00001097,0.00001002,0.00001032,923689086219.41242737,9636914.0741029481827976
1656892800,2022-07-04 00:00:00,SHIB/USDT,0.00001004,0.00001057,0.00000993,0.00001048,680073253005.05116368,6969171.3345246450505503
1656806400,2022-07-03 00:00:00,SHIB/USDT,0.00001007,0.00001013,0.00000976,0.00001004,377724118757.38000783,3772115.0329403296930166
1656720000,2022-07-02 00:00:00,SHIB/USDT,0.00001002,0.0000102,0.00000987,0.00001007,340907988918.95807591,3424969.935861099413929
1656633600,2022-07-01 00:00:00,SHIB/USDT,0.00001036,0.00001059,0.00000991,0.00001003,1081296846881.87631205,10997763.5870640973093332
1656547200,2022-06-30 00:00:00,SHIB/USDT,0.00001022,0.00001049,0.00000963,0.00001036,1756995751255.61113014,17667138.9260417867337895
1656460800,2022-06-29 00:00:00,SHIB/USDT,0.00000998,0.00001075,0.00000953,0.00001021,1779807640322.1813289,17893560.1615886296418893
1656374400,2022-06-28 00:00:00,SHIB/USDT,0.00001106,0.00001119,0.0000098,0.00000997,1363416331877.64491338,14455602.7061460249276392
1656288000,2022-06-27 00:00:00,SHIB/USDT,0.00001097,0.00001174,0.00001075,0.00001106,1359680311285.14472905,15229619.4952558896760919
1656201600,2022-06-26 00:00:00,SHIB/USDT,0.0000118,0.00001209,0.00001092,0.00001097,1792659109650.89643668,20837829.7029076609211492
1656115200,2022-06-25 00:00:00,SHIB/USDT,0.00001082,0.000012,0.0000107,0.0000118,2496046383482.3331328,28492030.0116977974314583
1656028800,2022-06-24 00:00:00,SHIB/USDT,0.00001029,0.00001124,0.00001004,0.00001083,1648526161010.16966578,17634762.3950172049904472
1655942400,2022-06-23 00:00:00,SHIB/USDT,0.00000967,0.00001044,0.0000096,0.0000103,1719289916504.35407131,17369528.9901297762475057
1655856000,2022-06-22 00:00:00,SHIB/USDT,0.00001064,0.00001083,0.00000927,0.00000968,4144393660636.04518501,41288101.9821928713433306
1655769600,2022-06-21 00:00:00,SHIB/USDT,0.00000811,0.00001202,0.00000802,0.00001065,3558325758037.46249917,36686924.1366355977164312
1655683200,2022-06-20 00:00:00,SHIB/USDT,0.00000822,0.00000834,0.00000788,0.00000812,545941702226.28506364,4418465.9660699580458571
1655596800,2022-06-19 00:00:00,SHIB/USDT,0.00000771,0.00000836,0.0000074,0.00000822,693595763778.79667505,5495333.0947970339631877
1655510400,2022-06-18 00:00:00,SHIB/USDT,0.00000817,0.00000827,0.00000715,0.00000771,804650219150.78597787,6235369.7555782252841753
1655424000,2022-06-17 00:00:00,SHIB/USDT,0.00000797,0.00000832,0.00000794,0.00000817,548115388816.64535321,4475240.3331832502047593
1655337600,2022-06-16 00:00:00,SHIB/USDT,0.00000883,0.00000896,0.00000785,0.00000797,896818335032.55268812,7414338.4084077461250359
1655251200,2022-06-15 00:00:00,SHIB/USDT,0.00000818,0.00000888,0.0000076,0.00000884,1365403605561.04630336,11041050.8990925537690085
1655164800,2022-06-14 00:00:00,SHIB/USDT,0.00000806,0.00000854,0.00000751,0.00000818,1475825566905.77218853,11931191.5760240490331338
1655078400,2022-06-13 00:00:00,SHIB/USDT,0.00000859,0.0000089,0.00000741,0.00000805,1905230373942.74985088,15307424.3385119462432867
1654992000,2022-06-12 00:00:00,SHIB/USDT,0.00000935,0.00000949,0.00000838,0.0000086,1375667445385.05833498,12233541.5089676260506458
1654905600,2022-06-11 00:00:00,SHIB/USDT,0.00001013,0.00001035,0.00000912,0.00000935,999625640055.66012264,9585522.9148156408531065
1654819200,2022-06-10 00:00:00,SHIB/USDT,0.00001057,0.00001067,0.00000998,0.00001014,496150023928.47508141,5112608.7661297680694498
1654732800,2022-06-09 00:00:00,SHIB/USDT,0.00001058,0.00001077,0.00001043,0.00001057,324335779015.1264402,3443372.9325341549865327
1654646400,2022-06-08 00:00:00,SHIB/USDT,0.00001073,0.00001092,0.00001053,0.00001057,434113210916.52782522,4637612.230417530587895
1654560000,2022-06-07 00:00:00,SHIB/USDT,0.00001106,0.00001121,0.00001019,0.00001072,924474605392.03897695,9860687.2295813458592821
1654473600,2022-06-06 00:00:00,SHIB/USDT,0.00001081,0.00001141,0.00001077,0.00001105,880280677091.26002229,9756496.8804674529371903
1654387200,2022-06-05 00:00:00,SHIB/USDT,0.00001089,0.00001098,0.00001069,0.00001082,335834508414.01999411,3633091.123789752562429
1654300800,2022-06-04 00:00:00,SHIB/USDT,0.0000108,0.00001093,0.00001056,0.00001089,480225559205.60593077,5167294.0465177707169969
1654214400,2022-06-03 00:00:00,SHIB/USDT,0.00001122,0.00001125,0.00001053,0.00001081,881393721646.77326216,9525250.9742142770296658
1654128000,2022-06-02 00:00:00,SHIB/USDT,0.00001088,0.00001131,0.00001072,0.00001122,626018405425.26942702,6885538.6398103639514994
1654041600,2022-06-01 00:00:00,SHIB/USDT,0.00001174,0.00001193,0.00001053,0.00001089,1132596200964.48403323,12842419.9853136546214244
1653955200,2022-05-31 00:00:00,SHIB/USDT,0.00001217,0.00001233,0.00001148,0.00001173,942954761105.17706743,11206905.2258540928580804
1653868800,2022-05-30 00:00:00,SHIB/USDT,0.0000115,0.00001249,0.00001129,0.00001216,1658171883844.21702667,19758235.3408701881908082
1653782400,2022-05-29 00:00:00,SHIB/USDT,0.00001077,0.00001185,0.00001055,0.00001149,1190847466145.56421954,13465156.3791497696502126
1653696000,2022-05-28 00:00:00,SHIB/USDT,0.00001048,0.00001088,0.0000104,0.00001077,549747270075.73925142,5874085.6834411915505705
1653609600,2022-05-27 00:00:00,SHIB/USDT,0.00001058,0.00001087,0.00001011,0.00001047,1722830770768.2039807,17982168.3146763627875604
1653523200,2022-05-26 00:00:00,SHIB/USDT,0.00001161,0.00001172,0.00001029,0.00001058,2105251676395.44707047,22969734.7203330466392669
1653436800,2022-05-25 00:00:00,SHIB/USDT,0.00001175,0.00001193,0.00001151,0.0000116,708453888634.17476854,8257229.1594656466336016
1653350400,2022-05-24 00:00:00,SHIB/USDT,0.00001168,0.00001195,0.00001125,0.00001174,751338006473.04086766,8761848.2770698028567835
1653264000,2022-05-23 00:00:00,SHIB/USDT,0.0000119,0.00001296,0.00001148,0.00001168,1484221867522.97667252,18094583.7076440366568623
1653177600,2022-05-22 00:00:00,SHIB/USDT,0.00001176,0.00001211,0.00001163,0.0000119,964928650091.89949454,11449374.4216697030854713
1653091200,2022-05-21 00:00:00,SHIB/USDT,0.00001161,0.00001205,0.00001133,0.00001176,1100659058751.99961192,12840279.7094562471524609
1653004800,2022-05-20 00:00:00,SHIB/USDT,0.00001182,0.00001204,0.0000113,0.00001161,957146161732.36815796,11209955.6233107160184034
1652918400,2022-05-19 00:00:00,SHIB/USDT,0.00001151,0.00001213,0.00001122,0.00001182,1574756466306.15520846,18404868.2608596174766061
1652832000,2022-05-18 00:00:00,SHIB/USDT,0.00001254,0.00001267,0.00001145,0.00001151,964496075880.97090384,11582612.2662876985670816
1652745600,2022-05-17 00:00:00,SHIB/USDT,0.000012,0.00001277,0.00001196,0.00001255,762520165739.96719114,9465876.4835133208839659
1652659200,2022-05-16 00:00:00,SHIB/USDT,0.00001306,0.00001307,0.00001176,0.00001199,1155041238491.0951264,14079717.6288848931418728
1652572800,2022-05-15 00:00:00,SHIB/USDT,0.00001254,0.00001306,0.00001192,0.00001306,1050656778600.47740996,13058674.573165985683747
1652486400,2022-05-14 00:00:00,SHIB/USDT,0.00001282,0.00001371,0.00001139,0.00001255,2083315376098.57374835,25384564.1169570876070852
1652400000,2022-05-13 00:00:00,SHIB/USDT,0.00001084,0.0000144,0.00001049,0.00001282,2285011932684.79549801,29633581.2306192694100809
1652313600,2022-05-12 00:00:00,SHIB/USDT,0.00001207,0.00001296,0.00000908,0.00001085,3826416050929.39858103,41997809.3985092081785638
1652227200,2022-05-11 00:00:00,SHIB/USDT,0.00001617,0.00001677,0.00001101,0.00001207,4192057469137.17012047,56694005.7932822659387553
1652140800,2022-05-10 00:00:00,SHIB/USDT,0.00001397,0.00001798,0.00001352,0.00001617,2671463812713.84755683,42912518.5997027720428389
1652054400,2022-05-09 00:00:00,SHIB/USDT,0.00001843,0.0000187,0.00001372,0.00001397,3011866376064.77226981,48739052.6648457150336333
1651968000,2022-05-08 00:00:00,SHIB/USDT,0.00001926,0.00001933,0.00001824,0.00001843,1064786630497.39119963,19892417.3651778179180833
1651881600,2022-05-07 00:00:00,SHIB/USDT,0.00002001,0.00002006,0.00001866,0.00001926,754276441708.94971874,14740792.9401657756546899
1651795200,2022-05-06 00:00:00,SHIB/USDT,0.00002028,0.00002038,0.0000195,0.00002001,1047388475421.97330416,20891235.8937728756805973
1651708800,2022-05-05 00:00:00,SHIB/USDT,0.00002181,0.00002199,0.00001944,0.00002027,948723374406.36840248,19543001.4795599371548611
1651622400,2022-05-04 00:00:00,SHIB/USDT,0.0000203,0.00002188,0.00002026,0.00002181,900248550868.48834335,18875216.761045540262642
1651536000,2022-05-03 00:00:00,SHIB/USDT,0.00002067,0.00002103,0.00001994,0.0000203,638589466990.88314017,13089085.2093779267918049
1651449600,2022-05-02 00:00:00,SHIB/USDT,0.00002154,0.00002175,0.00002015,0.00002068,619548314476.98586005,12950177.6211541902840797
1651363200,2022-05-01 00:00:00,SHIB/USDT,0.00002017,0.00002214,0.00001975,0.00002155,1086845963211.26041404,22844091.4933894010415701
1651276800,2022-04-30 00:00:00,SHIB/USDT,0.0000222,0.00002248,0.00001835,0.00002015,1031257431060.13597458,21670792.7726287412649594
1651190400,2022-04-29 00:00:00,SHIB/USDT,0.00002294,0.00002311,0.00002161,0.0000222,807386338222.17395128,18163547.9072078097350209
1651104000,2022-04-28 00:00:00,SHIB/USDT,0.00002342,0.00002353,0.00002268,0.00002294,569486989820.08282647,13194324.5188826319103682
1651017600,2022-04-27 00:00:00,SHIB/USDT,0.00002298,0.00002399,0.0000228,0.00002342,1031549148789.19613388,24016711.54253118566624
1650931200,2022-04-26 00:00:00,SHIB/USDT,0.00002431,0.00002467,0.00002256,0.00002298,801330609429.38621707,18904680.5660652824840368
1650844800,2022-04-25 00:00:00,SHIB/USDT,0.00002394,0.00002536,0.00002232,0.00002431,1342257847475.58395185,31993831.4841530519208973
1650758400,2022-04-24 00:00:00,SHIB/USDT,0.0000241,0.00002436,0.00002353,0.00002395,380749824709.334272,9120804.2459728603189222
1650672000,2022-04-23 00:00:00,SHIB/USDT,0.00002429,0.00002464,0.00002376,0.0000241,392674071787.45228128,9530059.8650843630914101
1650585600,2022-04-22 00:00:00,SHIB/USDT,0.0000243,0.00002468,0.00002397,0.00002428,575633090193.72826846,13980751.1298497291532722
1650499200,2022-04-21 00:00:00,SHIB/USDT,0.00002482,0.00002539,0.00002386,0.00002431,578749892087.84393263,14338786.091983417497118
1650412800,2022-04-20 00:00:00,SHIB/USDT,0.00002542,0.00002586,0.0000246,0.00002482,661282827139.65351313,16684025.9845863131654008
1650326400,2022-04-19 00:00:00,SHIB/USDT,0.00002522,0.0000256,0.00002486,0.00002543,490143887199.34121847,12357925.0121541511017786
1650240000,2022-04-18 00:00:00,SHIB/USDT,0.00002463,0.00002537,0.00002363,0.00002522,1038901573968.56997763,25535864.6102214154446896
1650153600,2022-04-17 00:00:00,SHIB/USDT,0.00002558,0.00002605,0.00002445,0.00002463,516212368514.66333796,13163253.6637002629737646
1650067200,2022-04-16 00:00:00,SHIB/USDT,0.0000259,0.00002608,0.00002525,0.00002558,466446100947.79937175,11988012.5975324552178208
1649980800,2022-04-15 00:00:00,SHIB/USDT,0.00002578,0.00002625,0.00002544,0.00002589,654368677636.86038522,16917196.6811467750807465
1649894400,2022-04-14 00:00:00,SHIB/USDT,0.00002693,0.00002748,0.00002528,0.00002578,1284343541990.08798438,33690256.0135123967782703
1649808000,2022-04-13 00:00:00,SHIB/USDT,0.00002693,0.00002814,0.00002564,0.00002693,2261036770282.79915117,60395800.5759457452932926
1649721600,2022-04-12 00:00:00,SHIB/USDT,0.00002215,0.00003,0.00002191,0.00002692,3803585968065.0187085,100432931.7061446182846777
1649635200,2022-04-11 00:00:00,SHIB/USDT,0.00002445,0.00002463,0.00002183,0.00002216,985024550448.89149476,22805879.4022965372059865
1649548800,2022-04-10 00:00:00,SHIB/USDT,0.0000246,0.00002543,0.00002436,0.00002445,526211885350.74077042,13090788.7471073600131038
1649462400,2022-04-09 00:00:00,SHIB/USDT,0.00002379,0.00002464,0.00002368,0.0000246,363711108622.44307936,8752789.3773726954081359
1649376000,2022-04-08 00:00:00,SHIB/USDT,0.00002477,0.00002516,0.0000235,0.0000238,500684160055.33197053,12248205.3209145930161009
1649289600,2022-04-07 00:00:00,SHIB/USDT,0.00002435,0.00002526,0.00002389,0.00002478,460179165910.43055513,11329175.673962274856011
1649203200,2022-04-06 00:00:00,SHIB/USDT,0.00002676,0.00002682,0.00002416,0.00002435,1099375607732.10593651,27876663.5473059388527585
1649116800,2022-04-05 00:00:00,SHIB/USDT,0.00002644,0.00002848,0.00002622,0.00002675,1157608936257.5906708,31441890.7165887401536019
1649030400,2022-04-04 00:00:00,SHIB/USDT,0.00002683,0.00002749,0.00002558,0.00002643,803325658032.77519741,21306001.4055315670319805
1648944000,2022-04-03 00:00:00,SHIB/USDT,0.00002581,0.00002738,0.00002549,0.00002683,693074128414.9350563,18471763.8533537706742356
1648857600,2022-04-02 00:00:00,SHIB/USDT,0.00002614,0.0000275,0.0000257,0.0000258,831478198961.12592881,22134299.249428040174233
1648771200,2022-04-01 00:00:00,SHIB/USDT,0.00002583,0.00002649,0.00002459,0.00002614,913446336898.24260105,23462851.2138807476303297
1648684800,2022-03-31 00:00:00,SHIB/USDT,0.00002745,0.00002808,0.0000255,0.00002583,1240702472723.50959213,33102303.9840121460330985
1648598400,2022-03-30 00:00:00,SHIB/USDT,0.00002735,0.00002867,0.00002618,0.00002744,1329995285014.64849719,36364902.7243915817922825
1648512000,2022-03-29 00:00:00,SHIB/USDT,0.00002652,0.00002846,0.00002633,0.00002735,1509497322272.95745131,41213597.3603921864575823
1648425600,2022-03-28 00:00:00,SHIB/USDT,0.00002558,0.00002962,0.00002528,0.00002651,2459598522741.69518806,67906270.9732407128200269
1648339200,2022-03-27 00:00:00,SHIB/USDT,0.00002443,0.00002567,0.00002414,0.00002558,653677837085.04951843,16272746.5530775237233662
1648252800,2022-03-26 00:00:00,SHIB/USDT,0.00002412,0.00002474,0.00002389,0.00002443,375249261519.01578047,9139916.6743677426411416
1648166400,2022-03-25 00:00:00,SHIB/USDT,0.00002469,0.00002544,0.00002353,0.00002411,946965973056.20240148,23295557.4134873107353848
1648080000,2022-03-24 00:00:00,SHIB/USDT,0.00002441,0.00002534,0.00002403,0.00002469,963231764826.08476713,23778387.7388439326327511
1647993600,2022-03-23 00:00:00,SHIB/USDT,0.00002345,0.00002508,0.0000231,0.00002442,876812191734.50819445,21071020.233286544765494
1647907200,2022-03-22 00:00:00,SHIB/USDT,0.00002293,0.00002405,0.0000229,0.00002344,534104103491.28067257,12612290.1291679652626259
1647820800,2022-03-21 00:00:00,SHIB/USDT,0.00002312,0.00002345,0.0000223,0.00002293,489243277042.63559676,11203690.4958670358991654
1647734400,2022-03-20 00:00:00,SHIB/USDT,0.00002413,0.00002445,0.00002252,0.00002312,818057358069.81334031,19204938.5041797671089622
1647648000,2022-03-19 00:00:00,SHIB/USDT,0.00002233,0.00002553,0.00002217,0.00002415,1222292211094.90314283,29332833.0518318546350575
1647561600,2022-03-18 00:00:00,SHIB/USDT,0.00002219,0.00002267,0.00002165,0.00002232,494982791490.25876746,10930612.3302917652915588
1647475200,2022-03-17 00:00:00,SHIB/USDT,0.00002272,0.00002282,0.00002206,0.00002219,483768339368.16100659,10877095.2021073021439127
1647388800,2022-03-16 00:00:00,SHIB/USDT,0.00002161,0.00002275,0.0000215,0.00002271,752884406558.98032561,16621738.9756501432485783
1647302400,2022-03-15 00:00:00,SHIB/USDT,0.00002202,0.00002211,0.00002124,0.00002162,396730808382.41505301,8595266.4584359681644138
1647216000,2022-03-14 00:00:00,SHIB/USDT,0.00002151,0.00002244,0.00002127,0.00002202,475795154916.54207313,10361938.8515341091189959
1647129600,2022-03-13 00:00:00,SHIB/USDT,0.00002213,0.00002327,0.00002121,0.0000215,506638290535.08920641,11260838.1940330417345342
1647043200,2022-03-12 00:00:00,SHIB/USDT,0.00002205,0.00002272,0.00002202,0.00002213,373359723853.89090532,8344958.5430663680051134
1646956800,2022-03-11 00:00:00,SHIB/USDT,0.00002261,0.00002312,0.00002185,0.00002206,505280331973.5243672,11312468.9138619847802165
1646870400,2022-03-10 00:00:00,SHIB/USDT,0.00002384,0.0000239,0.00002237,0.00002261,534005836623.31054604,12199106.8388319715758138
1646784000,2022-03-09 00:00:00,SHIB/USDT,0.0000229,0.00002461,0.00002288,0.00002383,688439238923.08539122,16478480.4521481250976031
1646697600,2022-03-08 00:00:00,SHIB/USDT,0.00002279,0.00002355,0.00002247,0.0000229,613505118820.36623444,14156422.4268163931891004
