https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTCBEAR,Volume USDT
1662249600000.0,2022-09-04 00:00:00,LTCBEAR/USDT,0.000209,0.0002246,0.0002025,0.0002036,0.0,0.0
1662163200000.0,2022-09-03 00:00:00,LTCBEAR/USDT,0.0002005,0.0002152,0.0001919,0.000209,3713124.4019138752,776.043
1662076800000.0,2022-09-02 00:00:00,LTCBEAR/USDT,0.0002522,0.0002676,0.0001916,0.0002005,4678956.608478803,938.1308
1661990400000.0,2022-09-01 00:00:00,LTCBEAR/USDT,0.0003179,0.0003261,0.0002498,0.0002522,97436.2807295797,24.57343
1661904000000.0,2022-08-31 00:00:00,LTCBEAR/USDT,0.0003303,0.0003303,0.0002922,0.0003179,247216.23151934572,78.59004
1661817600000.0,2022-08-30 00:00:00,LTCBEAR/USDT,0.0002903,0.0003459,0.0002829,0.0003303,1742366.0914320315,575.50352
1661731200000.0,2022-08-29 00:00:00,LTCBEAR/USDT,0.0003293,0.0003463,0.0002741,0.0002903,328858.1122976231,95.46751
1661644800000.0,2022-08-28 00:00:00,LTCBEAR/USDT,0.0003438,0.000349,0.0002899,0.0003293,2023372.0012146977,666.2964
1661558400000.0,2022-08-27 00:00:00,LTCBEAR/USDT,0.0003461,0.0003626,0.000335,0.0003438,294368.3827806864,101.20385
1661472000000.0,2022-08-26 00:00:00,LTCBEAR/USDT,0.0002857,0.0003543,0.0002657,0.0003461,0.0,0.0
1661385600000.0,2022-08-25 00:00:00,LTCBEAR/USDT,0.0002808,0.0002977,0.0002757,0.0002857,0.0,0.0
1661299200000.0,2022-08-24 00:00:00,LTCBEAR/USDT,0.0002864,0.0003007,0.0002755,0.0002808,12000.0,3.3696
1661212800000.0,2022-08-23 00:00:00,LTCBEAR/USDT,0.0002827,0.0003247,0.0002743,0.0002864,106548.18435754189,30.5154
1661126400000.0,2022-08-22 00:00:00,LTCBEAR/USDT,0.0003099,0.0003596,0.0002799,0.0002827,1149085.6031128406,324.8465
1661040000000.0,2022-08-21 00:00:00,LTCBEAR/USDT,0.0003325,0.0003373,0.0003015,0.0003099,783879.5740561471,242.92428
1660953600000.0,2022-08-20 00:00:00,LTCBEAR/USDT,0.0003345,0.0003594,0.0003093,0.0003325,1475594.5864661655,490.6352
1660867200000.0,2022-08-19 00:00:00,LTCBEAR/USDT,0.0002575,0.0003434,0.0002539,0.0003345,2317787.4439461883,775.2999
1660780800000.0,2022-08-18 00:00:00,LTCBEAR/USDT,0.0002518,0.0002655,0.0002401,0.0002575,3109712.2330097086,800.7509
1660694400000.0,2022-08-17 00:00:00,LTCBEAR/USDT,0.000243,0.0002608,0.0002052,0.0002518,10288403.891977761,2590.6201
1660608000000.0,2022-08-16 00:00:00,LTCBEAR/USDT,0.0002541,0.0002587,0.0002403,0.000243,40037024.69135802,9728.997
1660521600000.0,2022-08-15 00:00:00,LTCBEAR/USDT,0.0002229,0.0002619,0.0002041,0.0002541,5829172.569854388,1481.19275
1660435200000.0,2022-08-14 00:00:00,LTCBEAR/USDT,0.0002182,0.00023095,0.0002,0.0002229,28981448.407357562,6459.96485
1660348800000.0,2022-08-13 00:00:00,LTCBEAR/USDT,0.0002305,0.00023465,0.00020085,0.0002182,3359219.294225481,732.98165
1660262400000.0,2022-08-12 00:00:00,LTCBEAR/USDT,0.0002403,0.0002533,0.0002287,0.0002305,1117755.3145336227,257.6426
1660176000000.0,2022-08-11 00:00:00,LTCBEAR/USDT,0.0002433,0.0002441,0.0002247,0.0002403,894023.720349563,214.8339
1660089600000.0,2022-08-10 00:00:00,LTCBEAR/USDT,0.0002822,0.0003004,0.0002359,0.0002433,12578810.110974107,3060.4245
1660003200000.0,2022-08-09 00:00:00,LTCBEAR/USDT,0.0002389,0.0002884,0.0002389,0.0002822,367123.67115520913,103.6023
1659916800000.0,2022-08-08 00:00:00,LTCBEAR/USDT,0.0002579,0.0002616,0.0002231,0.0002389,3411020.09208874,814.8927
1659830400000.0,2022-08-07 00:00:00,LTCBEAR/USDT,0.000262,0.0002726,0.0002494,0.0002579,117801.47343931757,30.381
1659744000000.0,2022-08-06 00:00:00,LTCBEAR/USDT,0.0002459,0.0002652,0.0002446,0.000262,2387188.9312977097,625.4435
1659657600000.0,2022-08-05 00:00:00,LTCBEAR/USDT,0.0002851,0.0002851,0.000245,0.0002459,6350830.418869459,1561.6692
1659571200000.0,2022-08-04 00:00:00,LTCBEAR/USDT,0.0003152,0.000317,0.0002697,0.0002851,110741.24868467206,31.57233
1659484800000.0,2022-08-03 00:00:00,LTCBEAR/USDT,0.0003101,0.0003316,0.0002809,0.0003152,28888959.70812183,9105.8001
1659398400000.0,2022-08-02 00:00:00,LTCBEAR/USDT,0.0002913,0.0003309,0.0002881,0.0003101,48845.1467268623,15.14688
1659312000000.0,2022-08-01 00:00:00,LTCBEAR/USDT,0.0002864,0.0003077,0.0002755,0.0002913,79000.0,23.0127
1659225600000.0,2022-07-31 00:00:00,LTCBEAR/USDT,0.0002762,0.0002875,0.0002437,0.0002864,42504522.346368715,12173.2952
1659139200000.0,2022-07-30 00:00:00,LTCBEAR/USDT,0.0002723,0.0002824,0.0002327,0.0002762,0.0,0.0
1659052800000.0,2022-07-29 00:00:00,LTCBEAR/USDT,0.0002437,0.0002815,0.0002344,0.0002723,0.0,0.0
1658966400000.0,2022-07-28 00:00:00,LTCBEAR/USDT,0.0003166,0.0003242,0.0002392,0.0002437,583107.9195732458,142.1034
1658880000000.0,2022-07-27 00:00:00,LTCBEAR/USDT,0.0004346,0.0004505,0.0003157,0.0003166,8765075.331648767,2775.02285
1658793600000.0,2022-07-26 00:00:00,LTCBEAR/USDT,0.0004309,0.0004759,0.0004232,0.0004346,75078.96916705016,32.62932
1658707200000.0,2022-07-25 00:00:00,LTCBEAR/USDT,0.0003563,0.0004312,0.0003448,0.0004309,298063.1236945927,128.4354
1658620800000.0,2022-07-24 00:00:00,LTCBEAR/USDT,0.0003942,0.0003942,0.000327,0.0003563,0.0,0.0
1658534400000.0,2022-07-23 00:00:00,LTCBEAR/USDT,0.0004007,0.000433,0.0003751,0.0003942,0.0,0.0
1658448000000.0,2022-07-22 00:00:00,LTCBEAR/USDT,0.0003637,0.0004112,0.0003465,0.0004007,0.0,0.0
1658361600000.0,2022-07-21 00:00:00,LTCBEAR/USDT,0.0003812,0.0004195,0.0003566,0.0003637,27112132.581798185,9860.68262
1658275200000.0,2022-07-20 00:00:00,LTCBEAR/USDT,0.0003667,0.0003933,0.0003,0.0003812,27471077.124868833,10471.9746
1658188800000.0,2022-07-19 00:00:00,LTCBEAR/USDT,0.000358,0.0004055,0.0003406,0.0003667,60406.89937278428,22.15121
1658102400000.0,2022-07-18 00:00:00,LTCBEAR/USDT,0.0004333,0.0004462,0.0003492,0.000358,55801.50837988827,19.97694
1658016000000.0,2022-07-17 00:00:00,LTCBEAR/USDT,0.0004425,0.0004567,0.0004023,0.0004333,7488042.949457651,3244.56901
1657929600000.0,2022-07-16 00:00:00,LTCBEAR/USDT,0.00055125,0.000573,0.0004393,0.0004425,7244742.824858757,3205.7987
1657843200000.0,2022-07-15 00:00:00,LTCBEAR/USDT,0.00057275,0.00058725,0.0005275,0.00055125,106020.36281179139,58.443725
1657756800000.0,2022-07-14 00:00:00,LTCBEAR/USDT,0.00063825,0.0006955,0.0005595,0.00057275,628075.8620689656,359.73045
1657670400000.0,2022-07-13 00:00:00,LTCBEAR/USDT,0.00074725,0.00078925,0.00063825,0.00063825,3391788.1316098706,2164.808775
1657584000000.0,2022-07-12 00:00:00,LTCBEAR/USDT,0.0007005,0.00074975,0.00066825,0.00074725,8069066.343258615,6029.609825
1657497600000.0,2022-07-11 00:00:00,LTCBEAR/USDT,0.0005765,0.0007055,0.0005765,0.0007005,1619857.1734475375,1134.70995
1657411200000.0,2022-07-10 00:00:00,LTCBEAR/USDT,0.0005303,0.000618,0.0005004,0.0005765,1112952.8881179532,641.61734
1657324800000.0,2022-07-09 00:00:00,LTCBEAR/USDT,0.00063,0.00063,0.00050875,0.0005303,222925.0895719404,118.217175
1657238400000.0,2022-07-08 00:00:00,LTCBEAR/USDT,0.000605,0.0006405,0.00053825,0.00063,1286566.349206349,810.5368
1657152000000.0,2022-07-07 00:00:00,LTCBEAR/USDT,0.00067725,0.00069025,0.00058425,0.000605,442480.0826446281,267.70045
1657065600000.0,2022-07-06 00:00:00,LTCBEAR/USDT,0.000698,0.000726,0.00065575,0.00067725,1075561.2772240678,728.423875
1656979200000.0,2022-07-05 00:00:00,LTCBEAR/USDT,0.00061625,0.0007575,0.0006095,0.000698,719678.4383954154,502.33555
1656892800000.0,2022-07-04 00:00:00,LTCBEAR/USDT,0.0006595,0.0007075,0.00061125,0.00061625,617448.2758620689,380.5025
1656806400000.0,2022-07-03 00:00:00,LTCBEAR/USDT,0.00067775,0.00073225,0.00061625,0.0006595,4260695.4510993175,2809.92865
1656720000000.0,2022-07-02 00:00:00,LTCBEAR/USDT,0.0006535,0.000705,0.0006465,0.00067775,130617.18922906677,88.5258
1656633600000.0,2022-07-01 00:00:00,LTCBEAR/USDT,0.0005775,0.00068775,0.00050525,0.000654,1782045.3746177373,1165.457675
1656547200000.0,2022-06-30 00:00:00,LTCBEAR/USDT,0.00058525,0.00069025,0.000574,0.0005775,4992968.571428572,2883.43935
1656460800000.0,2022-06-29 00:00:00,LTCBEAR/USDT,0.000617,0.000658,0.00055725,0.00058525,731513.0713370354,428.118025
1656374400000.0,2022-06-28 00:00:00,LTCBEAR/USDT,0.0005257,0.00061875,0.0005025,0.000617,3128458.1523500807,1930.25868
1656288000000.0,2022-06-27 00:00:00,LTCBEAR/USDT,0.0005052,0.0005492,0.0004578,0.0005257,4840251.34106905,2544.52013
1656201600000.0,2022-06-26 00:00:00,LTCBEAR/USDT,0.00045825,0.0005052,0.000423,0.0005052,133999.30720506728,67.69645
1656115200000.0,2022-06-25 00:00:00,LTCBEAR/USDT,0.000553,0.00058775,0.0004413,0.00045825,1036636.715766503,475.038775
1656028800000.0,2022-06-24 00:00:00,LTCBEAR/USDT,0.00056575,0.00059225,0.000519,0.000553,1774.7739602169984,0.98145
1655942400000.0,2022-06-23 00:00:00,LTCBEAR/USDT,0.00072475,0.0007385,0.00053775,0.00056575,1229247.8126380912,695.44695
1655856000000.0,2022-06-22 00:00:00,LTCBEAR/USDT,0.0006465,0.00078325,0.0006465,0.00072475,527140.4967230079,382.045075
1655769600000.0,2022-06-21 00:00:00,LTCBEAR/USDT,0.000697,0.00071075,0.00059,0.0006465,1451209.2420726991,938.206775
1655683200000.0,2022-06-20 00:00:00,LTCBEAR/USDT,0.00062775,0.0007335,0.00060325,0.000697,967969.2969870876,674.6746
1655596800000.0,2022-06-19 00:00:00,LTCBEAR/USDT,0.001049,0.0011655,0.00058625,0.0006275,5674507.729083665,3560.7536
1655510400000.0,2022-06-18 00:00:00,LTCBEAR/USDT,0.00099475,0.00136425,0.000985,0.001049,6660788.632030505,6987.167275
1655424000000.0,2022-06-17 00:00:00,LTCBEAR/USDT,0.0013205,0.0013205,0.00098475,0.00099475,7757662.829856748,7716.9351
1655337600000.0,2022-06-16 00:00:00,LTCBEAR/USDT,0.0009405,0.001321,0.0009405,0.0013205,5888769.386595986,7776.119975
1655251200000.0,2022-06-15 00:00:00,LTCBEAR/USDT,0.0012995,0.001667,0.0009405,0.0009405,19697476.82083998,18525.47695
1655164800000.0,2022-06-14 00:00:00,LTCBEAR/USDT,0.001663,0.002001,0.001282,0.0012995,38914593.997691415,50569.5149
1655078400000.0,2022-06-13 00:00:00,LTCBEAR/USDT,0.0013025,0.0018675,0.001293,0.001663,23635993.325315695,39306.6569
1654992000000.0,2022-06-12 00:00:00,LTCBEAR/USDT,0.0010485,0.001335,0.001027,0.0013025,4254301.017274472,5541.227075
1654905600000.0,2022-06-11 00:00:00,LTCBEAR/USDT,0.0008585,0.001072,0.00080925,0.0010485,5391955.197901765,5653.465025
1654819200000.0,2022-06-10 00:00:00,LTCBEAR/USDT,0.00073175,0.000883,0.00072625,0.0008585,5145332.877111241,4417.268275
1654732800000.0,2022-06-09 00:00:00,LTCBEAR/USDT,0.0006835,0.00075425,0.000654,0.00073175,2392198.3942603352,1750.491175
1654646400000.0,2022-06-08 00:00:00,LTCBEAR/USDT,0.00061375,0.00068875,0.0006035,0.0006835,1805545.903438186,1234.090625
1654560000000.0,2022-06-07 00:00:00,LTCBEAR/USDT,0.00059925,0.00071975,0.00057525,0.00061375,9113895.84521385,5593.653575
1654473600000.0,2022-06-06 00:00:00,LTCBEAR/USDT,0.0006395,0.000643,0.0005425,0.00059925,705288.9445139759,422.6444
1654387200000.0,2022-06-05 00:00:00,LTCBEAR/USDT,0.000626,0.00067925,0.000625,0.0006395,337757.5449569977,215.99595
1654300800000.0,2022-06-04 00:00:00,LTCBEAR/USDT,0.000661,0.00069575,0.00060875,0.000626,526865.375399361,329.817725
1654214400000.0,2022-06-03 00:00:00,LTCBEAR/USDT,0.0006085,0.0006925,0.0006025,0.000661,4689306.996974281,3099.631925
1654128000000.0,2022-06-02 00:00:00,LTCBEAR/USDT,0.00067575,0.00068475,0.00060675,0.0006085,574850.0410846344,349.79625
1654041600000.0,2022-06-01 00:00:00,LTCBEAR/USDT,0.000536,0.00068775,0.00049275,0.00067575,682513.2075471698,461.2083
1653955200000.0,2022-05-31 00:00:00,LTCBEAR/USDT,0.0005283,0.0005714,0.0005123,0.000536,521121.9402985075,279.32136
1653868800000.0,2022-05-30 00:00:00,LTCBEAR/USDT,0.00069325,0.00070425,0.000513,0.0005283,18010097.86106379,9514.7347
1653782400000.0,2022-05-29 00:00:00,LTCBEAR/USDT,0.000727,0.00075425,0.0006785,0.00069325,1960610.6382978724,1359.193325
1653696000000.0,2022-05-28 00:00:00,LTCBEAR/USDT,0.00077775,0.00078125,0.00069075,0.000727,567119.0165061898,412.295525
1653609600000.0,2022-05-27 00:00:00,LTCBEAR/USDT,0.0007125,0.00079375,0.0006995,0.00077775,20977682.545805205,16315.3926
1653523200000.0,2022-05-26 00:00:00,LTCBEAR/USDT,0.00058775,0.0007815,0.00057825,0.0007125,39499364.14035088,28143.29695
1653436800000.0,2022-05-25 00:00:00,LTCBEAR/USDT,0.00054875,0.0005935,0.00051675,0.00058775,849580.4763930243,499.340925
1653350400000.0,2022-05-24 00:00:00,LTCBEAR/USDT,0.0005768,0.000621,0.00053775,0.00054875,1144150.8701594535,627.85279
1653264000000.0,2022-05-23 00:00:00,LTCBEAR/USDT,0.0005237,0.0005878,0.0004732,0.0005768,1593868.4639389736,919.34333
1653177600000.0,2022-05-22 00:00:00,LTCBEAR/USDT,0.00056525,0.0005755,0.0005045,0.0005237,518750.81153332064,271.6698
1653091200000.0,2022-05-21 00:00:00,LTCBEAR/USDT,0.00059125,0.0006135,0.0005505,0.00056525,271294.2503317116,153.349075
1653004800000.0,2022-05-20 00:00:00,LTCBEAR/USDT,0.0005268,0.000641,0.00050075,0.00059125,1845314.7145877378,1091.042325
1652918400000.0,2022-05-19 00:00:00,LTCBEAR/USDT,0.00070975,0.0007495,0.00051475,0.0005268,40100049.402050115,21124.706025
1652832000000.0,2022-05-18 00:00:00,LTCBEAR/USDT,0.00055875,0.0007115,0.00052875,0.00070975,1748986.1570975694,1241.342925
1652745600000.0,2022-05-17 00:00:00,LTCBEAR/USDT,0.000739,0.0007395,0.00054025,0.00055875,215399.55257270695,120.3545
1652659200000.0,2022-05-16 00:00:00,LTCBEAR/USDT,0.00063125,0.000793,0.00063075,0.000739,68594.01217861976,50.690975
1652572800000.0,2022-05-15 00:00:00,LTCBEAR/USDT,0.0007235,0.00078575,0.0006255,0.00063125,573.2673267326733,0.361875
1652486400000.0,2022-05-14 00:00:00,LTCBEAR/USDT,0.00072975,0.00086375,0.00065425,0.0007235,1720303.144436766,1244.639325
1652400000000.0,2022-05-13 00:00:00,LTCBEAR/USDT,0.000955,0.000992,0.0006165,0.00072975,956332.7509421034,697.883825
1652313600000.0,2022-05-12 00:00:00,LTCBEAR/USDT,0.0008775,0.00139525,0.00079175,0.000955,6057852.905759162,5785.249525
1652227200000.0,2022-05-11 00:00:00,LTCBEAR/USDT,0.0006,0.000922,0.00054125,0.0008775,29885709.675213676,26224.71024
1652140800000.0,2022-05-10 00:00:00,LTCBEAR/USDT,0.000698,0.00077725,0.0005045,0.0006,4825295.708333334,2895.177425
1652054400000.0,2022-05-09 00:00:00,LTCBEAR/USDT,0.0004543,0.000708,0.00044,0.000698,77372544.57020056,54006.03611
1651968000000.0,2022-05-08 00:00:00,LTCBEAR/USDT,0.0004444,0.0004827,0.0004278,0.0004543,1119013.4272507154,508.3678
1651881600000.0,2022-05-07 00:00:00,LTCBEAR/USDT,0.000417,0.0004621,0.0004103,0.0004444,68776.05760576058,30.56408
1651795200000.0,2022-05-06 00:00:00,LTCBEAR/USDT,0.0004171,0.0004586,0.000395,0.000417,2258661.2230215827,941.86173
1651708800000.0,2022-05-05 00:00:00,LTCBEAR/USDT,0.0003266,0.0004296,0.0003234,0.0004171,13752135.602972908,5736.01576
1651622400000.0,2022-05-04 00:00:00,LTCBEAR/USDT,0.000419,0.0004204,0.000322,0.0003266,7810322.657685242,2550.85138
1651536000000.0,2022-05-03 00:00:00,LTCBEAR/USDT,0.0004035,0.0004376,0.0003942,0.000419,0.0,0.0
1651449600000.0,2022-05-02 00:00:00,LTCBEAR/USDT,0.0004204,0.0004282,0.000389,0.0004035,0.0,0.0
1651363200000.0,2022-05-01 00:00:00,LTCBEAR/USDT,0.0004683,0.0004844,0.0004103,0.0004204,5015548.287345386,2108.5365
1651276800000.0,2022-04-30 00:00:00,LTCBEAR/USDT,0.0004174,0.0004876,0.000402,0.0004683,43269.16506512919,20.26295
1651190400000.0,2022-04-29 00:00:00,LTCBEAR/USDT,0.0003803,0.0004345,0.0003734,0.0004174,1540639.3387637758,643.06286
1651104000000.0,2022-04-28 00:00:00,LTCBEAR/USDT,0.0004196,0.0004262,0.0003719,0.0003803,3594207.9410991324,1366.87728
1651017600000.0,2022-04-27 00:00:00,LTCBEAR/USDT,0.0004496,0.0004563,0.0004019,0.0004196,2217158.60343184,930.31975
1650931200000.0,2022-04-26 00:00:00,LTCBEAR/USDT,0.0003844,0.0004678,0.0003751,0.0004496,1157748.8211743773,520.52387
1650844800000.0,2022-04-25 00:00:00,LTCBEAR/USDT,0.000384,0.0004451,0.0003813,0.0003844,1865082.570239334,716.93774
1650758400000.0,2022-04-24 00:00:00,LTCBEAR/USDT,0.0003744,0.000389,0.0003697,0.000384,41710352.083333336,16016.7752
1650672000000.0,2022-04-23 00:00:00,LTCBEAR/USDT,0.000373,0.0003775,0.0003607,0.0003744,108035.60363247863,40.44853
1650585600000.0,2022-04-22 00:00:00,LTCBEAR/USDT,0.0003652,0.0003756,0.0003486,0.000373,106421.98391420911,39.6954
1650499200000.0,2022-04-21 00:00:00,LTCBEAR/USDT,0.0003181,0.0003712,0.0002978,0.0003652,2648319.934282585,967.16644
1650412800000.0,2022-04-20 00:00:00,LTCBEAR/USDT,0.000305,0.0003262,0.0003024,0.0003181,0.0,0.0
1650326400000.0,2022-04-19 00:00:00,LTCBEAR/USDT,0.0003278,0.0003326,0.0003016,0.000305,5214.754098360656,1.5905
1650240000000.0,2022-04-18 00:00:00,LTCBEAR/USDT,0.000353,0.0003807,0.0003252,0.0003278,0.0,0.0
1650153600000.0,2022-04-17 00:00:00,LTCBEAR/USDT,0.0003079,0.000366,0.0003013,0.000353,0.0,0.0
1650067200000.0,2022-04-16 00:00:00,LTCBEAR/USDT,0.0003462,0.0003681,0.0003046,0.0003079,0.0,0.0
1649980800000.0,2022-04-15 00:00:00,LTCBEAR/USDT,0.0003808,0.000384,0.0003265,0.0003462,125942.43212016176,43.60127
1649894400000.0,2022-04-14 00:00:00,LTCBEAR/USDT,0.0003609,0.0003926,0.0003395,0.0003808,0.0,0.0
1649808000000.0,2022-04-13 00:00:00,LTCBEAR/USDT,0.0004331,0.0004444,0.0003577,0.0003609,8914.60238293156,3.21728
1649721600000.0,2022-04-12 00:00:00,LTCBEAR/USDT,0.0004576,0.0004657,0.0004194,0.0004331,69197.87577926576,29.9696
1649635200000.0,2022-04-11 00:00:00,LTCBEAR/USDT,0.0003781,0.0004625,0.0003745,0.0004576,233175.15297202798,106.70095
1649548800000.0,2022-04-10 00:00:00,LTCBEAR/USDT,0.0003603,0.0003794,0.0003422,0.0003781,159381.22189896854,60.26204
1649462400000.0,2022-04-09 00:00:00,LTCBEAR/USDT,0.0003752,0.0003818,0.0003578,0.0003603,0.0,0.0
1649376000000.0,2022-04-08 00:00:00,LTCBEAR/USDT,0.0003489,0.0003845,0.0003381,0.0003752,116427.8251599147,43.68372
1649289600000.0,2022-04-07 00:00:00,LTCBEAR/USDT,0.0003613,0.0003707,0.0003435,0.0003489,3843185.3253081106,1340.88736
1649203200000.0,2022-04-06 00:00:00,LTCBEAR/USDT,0.0002853,0.0003627,0.0002823,0.0003613,29088670.7168558,10509.73673
1649116800000.0,2022-04-05 00:00:00,LTCBEAR/USDT,0.0002732,0.0002863,0.000261,0.0002853,39146774.62320365,11168.5748
1649030400000.0,2022-04-04 00:00:00,LTCBEAR/USDT,0.0002524,0.0002932,0.0002517,0.0002732,36249649.34114202,9903.4042
1648944000000.0,2022-04-03 00:00:00,LTCBEAR/USDT,0.0002748,0.0002826,0.0002476,0.0002524,1210296.7511885895,305.4789
1648857600000.0,2022-04-02 00:00:00,LTCBEAR/USDT,0.0002786,0.0002812,0.0002551,0.0002748,14116803.493449781,3879.2976
1648771200000.0,2022-04-01 00:00:00,LTCBEAR/USDT,0.0002855,0.0003125,0.0002692,0.0002786,1609827.7099784638,448.498
1648684800000.0,2022-03-31 00:00:00,LTCBEAR/USDT,0.0002447,0.0002931,0.000235,0.0002855,35283335.55166375,10073.3923
1648598400000.0,2022-03-30 00:00:00,LTCBEAR/USDT,0.000251,0.0002684,0.0002274,0.0002447,2995815.6926849205,733.0761
1648512000000.0,2022-03-29 00:00:00,LTCBEAR/USDT,0.000263,0.0002653,0.0002384,0.000251,1231654.9800796814,309.1454
1648425600000.0,2022-03-28 00:00:00,LTCBEAR/USDT,0.0002546,0.0002654,0.0002367,0.000263,205063.11787072246,53.9316
1648339200000.0,2022-03-27 00:00:00,LTCBEAR/USDT,0.0002877,0.0002946,0.0002538,0.0002546,683403.377847604,173.9945
1648252800000.0,2022-03-26 00:00:00,LTCBEAR/USDT,0.0002904,0.0003045,0.0002821,0.0002877,28535.2798053528,8.2096
1648166400000.0,2022-03-25 00:00:00,LTCBEAR/USDT,0.0002741,0.0003046,0.0002722,0.0002904,2348200.7575757573,681.9175
1648080000000.0,2022-03-24 00:00:00,LTCBEAR/USDT,0.0003042,0.0003207,0.0002688,0.0002741,8130192.265596499,2228.4857
1647993600000.0,2022-03-23 00:00:00,LTCBEAR/USDT,0.0003051,0.0003331,0.0002938,0.0003042,2333910.2564102565,709.9755
1647907200000.0,2022-03-22 00:00:00,LTCBEAR/USDT,0.0003702,0.0003702,0.0002988,0.0003051,7619328.089151098,2324.657
1647820800000.0,2022-03-21 00:00:00,LTCBEAR/USDT,0.0003835,0.0004,0.0003643,0.0003702,54000.0,19.9908
1647734400000.0,2022-03-20 00:00:00,LTCBEAR/USDT,0.0003667,0.0004087,0.0003511,0.0003869,0.0,0.0
1647648000000.0,2022-03-19 00:00:00,LTCBEAR/USDT,0.000419,0.0004207,0.0003625,0.0003667,8181.074447777474,3.0
1647561600000.0,2022-03-18 00:00:00,LTCBEAR/USDT,0.0004369,0.000464,0.0004097,0.000419,2910293.07875895,1219.4128
1647475200000.0,2022-03-17 00:00:00,LTCBEAR/USDT,0.0004333,0.0004565,0.0004277,0.0004369,2214457.4044403755,967.49644
1647388800000.0,2022-03-16 00:00:00,LTCBEAR/USDT,0.0004853,0.0004999,0.0004265,0.0004333,3775324.532656358,1635.84812
1647302400000.0,2022-03-15 00:00:00,LTCBEAR/USDT,0.000514,0.0005488,0.0004679,0.0004853,655850.587265609,318.28429
1647216000000.0,2022-03-14 00:00:00,LTCBEAR/USDT,0.00057625,0.0005875,0.0005087,0.000514,2181802.5291828793,1121.4465
1647129600000.0,2022-03-13 00:00:00,LTCBEAR/USDT,0.0005182,0.0005825,0.0004985,0.00057625,124681.9956616052,71.848
1647043200000.0,2022-03-12 00:00:00,LTCBEAR/USDT,0.0005332,0.0005334,0.000489,0.0005182,22382157.226939406,11598.433875
1646956800000.0,2022-03-11 00:00:00,LTCBEAR/USDT,0.0005785,0.000615,0.0004965,0.0005332,130546785.30570143,69607.545925
1646870400000.0,2022-03-10 00:00:00,LTCBEAR/USDT,0.0005142,0.0006099,0.000513,0.0005785,67443869.00605012,39016.27822
1646784000000.0,2022-03-09 00:00:00,LTCBEAR/USDT,0.0006405,0.00064675,0.0004805,0.0005142,59963027.75184753,30832.98887
1646697600000.0,2022-03-08 00:00:00,LTCBEAR/USDT,0.00069325,0.000699,0.000604,0.0006405,86962651.71740827,55699.578425
1646611200000.0,2022-03-07 00:00:00,LTCBEAR/USDT,0.00063875,0.000721,0.00059,0.00069325,29324387.017670397,20329.1313
1646524800000.0,2022-03-06 00:00:00,LTCBEAR/USDT,0.0005785,0.0006405,0.00056725,0.00063875,31118111.624266148,19876.6938
1646438400000.0,2022-03-05 00:00:00,LTCBEAR/USDT,0.000672,0.00068375,0.00057525,0.0005785,23999650.77787381,13883.797975
1646352000000.0,2022-03-04 00:00:00,LTCBEAR/USDT,0.00052575,0.0006945,0.0005123,0.000672,125091165.26041667,84061.263055
