https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SNT,Volume BTC
1663459200,2022-09-18 00:00:00,SNT/BTC,0.000001542,0.000001592,0.000001528,0.000001528,73612.4037,0.1155313526199
1663372800,2022-09-17 00:00:00,SNT/BTC,0.000001492,0.000001763,0.000001488,0.000001547,1402447.9407,2.300073074142
1663286400,2022-09-16 00:00:00,SNT/BTC,0.000001525,0.000001553,0.000001422,0.000001495,1404684.2908,2.1125172937439
1663200000,2022-09-15 00:00:00,SNT/BTC,0.00000147,0.000001561,0.000001451,0.000001526,1521627.6826,2.3225315780911
1663113600,2022-09-14 00:00:00,SNT/BTC,0.000001529,0.000001548,0.00000145,0.000001463,178143.8712,0.2638133753953
1663027200,2022-09-13 00:00:00,SNT/BTC,0.000001568,0.00000175,0.000001436,0.000001516,2617809.5015,4.0578376580899
1662940800,2022-09-12 00:00:00,SNT/BTC,0.000001418,0.0000022,0.000001395,0.000001575,4437301.679,7.4251265345284
1662854400,2022-09-11 00:00:00,SNT/BTC,0.000001375,0.000001438,0.000001367,0.00000143,228185.5829,0.3209786411519
1662768000,2022-09-10 00:00:00,SNT/BTC,0.0000014,0.000001407,0.000001375,0.000001375,81213.7713,0.1124893681381
1662681600,2022-09-09 00:00:00,SNT/BTC,0.000001504,0.000001527,0.000001387,0.000001407,164723.3326,0.2344454925564
1662595200,2022-09-08 00:00:00,SNT/BTC,0.00000144,0.00000161,0.00000144,0.000001505,787956.7247,1.1828847909467
1662508800,2022-09-07 00:00:00,SNT/BTC,0.00000143,0.00000145,0.00000141,0.000001444,81485.1139,0.116644008177
1662422400,2022-09-06 00:00:00,SNT/BTC,0.000001439,0.000001467,0.000001431,0.000001438,38569.2709,0.055689510475
1662336000,2022-09-05 00:00:00,SNT/BTC,0.000001433,0.000001446,0.00000142,0.000001438,35571.7126,0.0510315480864
1662249600,2022-09-04 00:00:00,SNT/BTC,0.000001432,0.00000145,0.000001432,0.000001436,37408.305,0.0539744448823
1662163200,2022-09-03 00:00:00,SNT/BTC,0.000001425,0.000001449,0.000001425,0.000001435,24689.6569,0.0354679346885
1662076800,2022-09-02 00:00:00,SNT/BTC,0.000001441,0.000001448,0.000001421,0.000001434,77723.2766,0.1110849477993
1661990400,2022-09-01 00:00:00,SNT/BTC,0.000001458,0.00000146,0.000001423,0.000001436,91769.8662,0.1318312004474
1661904000,2022-08-31 00:00:00,SNT/BTC,0.000001462,0.00000147,0.000001443,0.000001453,34377.3347,0.0499540540307
1661817600,2022-08-30 00:00:00,SNT/BTC,0.000001443,0.000001484,0.000001434,0.00000147,67621.4742,0.0987317546699
1661731200,2022-08-29 00:00:00,SNT/BTC,0.00000143,0.000001447,0.00000141,0.000001444,117239.0754,0.1674409949813
1661644800,2022-08-28 00:00:00,SNT/BTC,0.00000143,0.000001464,0.00000141,0.000001438,99898.279,0.1440939675314
1661558400,2022-08-27 00:00:00,SNT/BTC,0.000001408,0.00000154,0.000001387,0.000001421,846110.8432,1.2255343991922
1661472000,2022-08-26 00:00:00,SNT/BTC,0.000001416,0.000001444,0.000001383,0.000001396,356568.16,0.5031057881624
1661385600,2022-08-25 00:00:00,SNT/BTC,0.000001364,0.000001482,0.00000136,0.000001404,461379.1845,0.6476383121539
1661299200,2022-08-24 00:00:00,SNT/BTC,0.00000135,0.000001435,0.000001334,0.000001364,500069.2987,0.6977995791937
1661212800,2022-08-23 00:00:00,SNT/BTC,0.00000136,0.000001371,0.000001333,0.000001349,47490.3201,0.0640239505516
1661126400,2022-08-22 00:00:00,SNT/BTC,0.000001371,0.000001372,0.00000132,0.00000136,134412.4073,0.1799545508136
1661040000,2022-08-21 00:00:00,SNT/BTC,0.000001372,0.00000138,0.000001359,0.000001367,69672.9179,0.0951396460891
1660953600,2022-08-20 00:00:00,SNT/BTC,0.000001388,0.000001392,0.000001358,0.00000136,269967.5747,0.3699752082973
1660867200,2022-08-19 00:00:00,SNT/BTC,0.000001403,0.000001403,0.000001352,0.000001383,127733.3933,0.1759023751562
1660780800,2022-08-18 00:00:00,SNT/BTC,0.000001415,0.00000143,0.000001399,0.000001399,108152.6054,0.1525047512484
1660694400,2022-08-17 00:00:00,SNT/BTC,0.00000143,0.000001454,0.000001402,0.000001415,58577.6723,0.0835058860419
1660608000,2022-08-16 00:00:00,SNT/BTC,0.000001428,0.00000144,0.000001412,0.000001421,60566.347,0.0861579986457
1660521600,2022-08-15 00:00:00,SNT/BTC,0.000001431,0.000001441,0.000001414,0.000001431,147595.641,0.2104715804461
1660435200,2022-08-14 00:00:00,SNT/BTC,0.000001444,0.00000146,0.000001424,0.00000143,44654.711,0.0642251075048
1660348800,2022-08-13 00:00:00,SNT/BTC,0.000001448,0.000001481,0.000001432,0.000001444,51325.0596,0.0745023913043
1660262400,2022-08-12 00:00:00,SNT/BTC,0.000001437,0.00000148,0.000001426,0.000001442,205232.3995,0.2997189500319
1660176000,2022-08-11 00:00:00,SNT/BTC,0.000001409,0.000001514,0.000001376,0.000001445,411258.4428,0.5886322936542
1660089600,2022-08-10 00:00:00,SNT/BTC,0.00000139,0.000001439,0.000001376,0.000001407,153126.8887,0.2140371479606
1660003200,2022-08-09 00:00:00,SNT/BTC,0.000001431,0.000001433,0.000001379,0.000001397,32763.0163,0.045794429189
1659916800,2022-08-08 00:00:00,SNT/BTC,0.000001428,0.000001468,0.000001405,0.000001433,132735.6818,0.1891677407706
