https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IOTX,Volume BTC
1658448000,2022-07-22 00:00:00,IOTX/BTC,0.000001527,0.00000154,0.000001414,0.000001441,52104.3545,0.0765599652252
1658361600,2022-07-21 00:00:00,IOTX/BTC,0.000001449,0.00000155,0.00000143,0.00000152,33046.5607,0.0487667627822
1658275200,2022-07-20 00:00:00,IOTX/BTC,0.000001506,0.000001544,0.00000143,0.000001444,67522.8381,0.1009293968548
1658188800,2022-07-19 00:00:00,IOTX/BTC,0.000001462,0.00000158,0.000001449,0.000001508,321811.0728,0.4917914645803
1658102400,2022-07-18 00:00:00,IOTX/BTC,0.000001384,0.00000149,0.000001384,0.000001455,51941.303,0.0746884070213
1658016000,2022-07-17 00:00:00,IOTX/BTC,0.000001365,0.00000141,0.00000135,0.000001382,29653.3209,0.0409782625776
1657929600,2022-07-16 00:00:00,IOTX/BTC,0.00000133,0.000001384,0.000001326,0.000001364,145750.2164,0.1972967969565
1657843200,2022-07-15 00:00:00,IOTX/BTC,0.000001319,0.000001342,0.000001307,0.000001334,124917.6606,0.1647255109064
1657756800,2022-07-14 00:00:00,IOTX/BTC,0.000001347,0.000001354,0.000001305,0.00000133,29557.5224,0.0389693533847
1657670400,2022-07-13 00:00:00,IOTX/BTC,0.000001336,0.00000137,0.000001319,0.000001357,103845.7157,0.1400943475655
1657584000,2022-07-12 00:00:00,IOTX/BTC,0.000001378,0.000001434,0.000001336,0.000001342,71892.0776,0.0987862102918
1657497600,2022-07-11 00:00:00,IOTX/BTC,0.00000144,0.000001445,0.000001376,0.000001384,55142.5042,0.0782017094038
1657411200,2022-07-10 00:00:00,IOTX/BTC,0.000001452,0.000001487,0.000001426,0.000001442,46600.9448,0.0674848902615
1657324800,2022-07-09 00:00:00,IOTX/BTC,0.00000136,0.000001482,0.00000136,0.000001452,89727.3765,0.1269182508432
1657238400,2022-07-08 00:00:00,IOTX/BTC,0.000001459,0.000001472,0.000001354,0.000001358,160274.039,0.2253174833643
1657152000,2022-07-07 00:00:00,IOTX/BTC,0.000001342,0.000001466,0.000001324,0.000001459,272152.86039222,0.37155981038985032
1657065600,2022-07-06 00:00:00,IOTX/BTC,0.000001264,0.000001382,0.000001256,0.000001336,317465.7077,0.4234844693357
1656979200,2022-07-05 00:00:00,IOTX/BTC,0.000001292,0.000001312,0.000001255,0.000001261,163847.79382209,0.21198870092312719
1656892800,2022-07-04 00:00:00,IOTX/BTC,0.000001294,0.000001306,0.000001271,0.00000129,575143.3499332,0.740198694717894
1656806400,2022-07-03 00:00:00,IOTX/BTC,0.000001293,0.0000013,0.000001274,0.000001294,584028.4848,0.7493273940386
1656720000,2022-07-02 00:00:00,IOTX/BTC,0.000001282,0.000001314,0.000001262,0.000001291,505696.00643706,0.6550362508331927
1656633600,2022-07-01 00:00:00,IOTX/BTC,0.000001251,0.000001298,0.00000123,0.000001284,165261.9476,0.2083067006245
1656547200,2022-06-30 00:00:00,IOTX/BTC,0.000001319,0.000001326,0.000001249,0.000001252,278024.36265622,0.35162213718507394
1656460800,2022-06-29 00:00:00,IOTX/BTC,0.00000137,0.000001394,0.000001306,0.000001317,156923.73987669,0.2115041925947977
1656374400,2022-06-28 00:00:00,IOTX/BTC,0.000001431,0.000001453,0.000001362,0.000001366,47449.9257,0.06722879896
1656288000,2022-06-27 00:00:00,IOTX/BTC,0.000001329,0.000001471,0.000001329,0.000001431,176620.533193,0.247612143028596
1656201600,2022-06-26 00:00:00,IOTX/BTC,0.000001358,0.000001467,0.00000133,0.000001333,394291.7659292,0.5548134892137878
1656115200,2022-06-25 00:00:00,IOTX/BTC,0.00000137,0.000001383,0.00000131,0.000001354,169279.61261538,0.22919092861359388
1656028800,2022-06-24 00:00:00,IOTX/BTC,0.000001403,0.00000147,0.000001344,0.000001381,1044660.97467738,1.46060088874936737
1655942400,2022-06-23 00:00:00,IOTX/BTC,0.000001261,0.000001452,0.000001261,0.000001403,421669.31853464,0.58698197436509664
1655856000,2022-06-22 00:00:00,IOTX/BTC,0.00000131,0.000001319,0.00000125,0.00000126,92624.3534,0.1180077284279
1655769600,2022-06-21 00:00:00,IOTX/BTC,0.00000132,0.000001356,0.000001284,0.000001305,435637.62171155,0.5688172417062998
1655683200,2022-06-20 00:00:00,IOTX/BTC,0.000001242,0.000001401,0.00000123,0.00000132,1223514.34611993,1.61433350540819257
1655596800,2022-06-19 00:00:00,IOTX/BTC,0.00000128,0.00000131,0.000001228,0.000001236,75799.8321598,0.0960919273864678
1655510400,2022-06-18 00:00:00,IOTX/BTC,0.000001292,0.000001308,0.000001246,0.000001274,358085.45839068,0.45897891806650231
1655424000,2022-06-17 00:00:00,IOTX/BTC,0.000001232,0.0000013,0.000001232,0.000001294,25942.5592,0.0328705960032
1655337600,2022-06-16 00:00:00,IOTX/BTC,0.000001275,0.000001285,0.000001214,0.000001226,282505.5676,0.3541082687069
1655251200,2022-06-15 00:00:00,IOTX/BTC,0.000001188,0.000001273,0.000001168,0.000001273,129762.95777544,0.15674975780798796
1655164800,2022-06-14 00:00:00,IOTX/BTC,0.000001114,0.000001312,0.000001064,0.000001186,1963403.68193194,2.35767334217369874
1655078400,2022-06-13 00:00:00,IOTX/BTC,0.000001018,0.000001116,0.000000942,0.000001113,230519.09965815,0.23458441024668918
1654992000,2022-06-12 00:00:00,IOTX/BTC,0.000001026,0.000001054,0.000000973,0.000001016,56334.25236938,0.05713447918309628
1654905600,2022-06-11 00:00:00,IOTX/BTC,0.000001089,0.000001123,0.000001018,0.000001024,65165.4514,0.0712228347071
1654819200,2022-06-10 00:00:00,IOTX/BTC,0.000001131,0.000001138,0.00000108,0.00000109,80606.0828,0.0890681955342
1654732800,2022-06-09 00:00:00,IOTX/BTC,0.000001122,0.000001156,0.000001108,0.000001131,35261.45459096,0.0400571298856876
1654646400,2022-06-08 00:00:00,IOTX/BTC,0.000001143,0.000001174,0.000001116,0.000001129,108795.66712791,0.12516412028788789
1654560000,2022-06-07 00:00:00,IOTX/BTC,0.000001107,0.000001174,0.000001078,0.000001141,389413.94664832,0.44032824779658083
1654473600,2022-06-06 00:00:00,IOTX/BTC,0.000001131,0.000001146,0.00000109,0.000001108,33701.52641928,0.03792254905828919
1654387200,2022-06-05 00:00:00,IOTX/BTC,0.000001164,0.000001167,0.000001129,0.000001132,15295.6629112,0.017677865153392
1654300800,2022-06-04 00:00:00,IOTX/BTC,0.000001145,0.00000117,0.000001128,0.000001164,15341.24224761,0.01774949528789433
1654214400,2022-06-03 00:00:00,IOTX/BTC,0.000001192,0.000001193,0.000001113,0.000001146,16658.67969869,0.01919206349538957
1654128000,2022-06-02 00:00:00,IOTX/BTC,0.000001182,0.00000121,0.000001159,0.000001192,64708.7571,0.0763855743572
1654041600,2022-06-01 00:00:00,IOTX/BTC,0.000001244,0.00000128,0.000001183,0.000001187,75934.32210566,0.09346326410499766
1653955200,2022-05-31 00:00:00,IOTX/BTC,0.000001296,0.000001309,0.000001206,0.000001245,340412.20667174,0.42799462584128863
1653868800,2022-05-30 00:00:00,IOTX/BTC,0.000001303,0.000001361,0.000001279,0.000001298,136877.8694,0.1803505870943
1653782400,2022-05-29 00:00:00,IOTX/BTC,0.000001245,0.000001335,0.000001203,0.000001304,90320.74808856,0.11734735252768598
1653696000,2022-05-28 00:00:00,IOTX/BTC,0.000001234,0.000001267,0.000001203,0.000001243,27724.95205361,0.03422168556017861
1653609600,2022-05-27 00:00:00,IOTX/BTC,0.00000122,0.000001263,0.000001179,0.000001237,773235.29800522,0.92871004736418928
1653523200,2022-05-26 00:00:00,IOTX/BTC,0.000001345,0.00000136,0.000001217,0.000001217,210108.2713,0.2623890507147
1653436800,2022-05-25 00:00:00,IOTX/BTC,0.000001354,0.000001359,0.000001307,0.000001339,54202.43314663,0.07242536589859094
1653350400,2022-05-24 00:00:00,IOTX/BTC,0.000001316,0.00000138,0.000001301,0.000001354,495118.89714181,0.66625343358857873
1653264000,2022-05-23 00:00:00,IOTX/BTC,0.000001453,0.000001453,0.000001293,0.000001318,331839.1056,0.448429758059
1653177600,2022-05-22 00:00:00,IOTX/BTC,0.000001295,0.00000145,0.000001254,0.00000145,711803.76871137,0.93871544147867317
1653091200,2022-05-21 00:00:00,IOTX/BTC,0.000001116,0.000001312,0.0000011,0.00000129,388754.0869,0.4721362907834
1653004800,2022-05-20 00:00:00,IOTX/BTC,0.000001089,0.000001163,0.000001073,0.000001111,389747.0096,0.4264461446737
1652918400,2022-05-19 00:00:00,IOTX/BTC,0.000001005,0.00000109,0.000000974,0.000001086,458574.4473,0.4785877518667
1652832000,2022-05-18 00:00:00,IOTX/BTC,0.000001068,0.000001116,0.000000997,0.000001,207819.2801,0.2229766373372
1652745600,2022-05-17 00:00:00,IOTX/BTC,0.000000998,0.000001074,0.000000997,0.00000107,279363.56300146,0.2902008396775902
1652659200,2022-05-16 00:00:00,IOTX/BTC,0.000001071,0.000001071,0.000000982,0.000000994,342544.20399949,0.35088320601949051
1652572800,2022-05-15 00:00:00,IOTX/BTC,0.000001018,0.00000107,0.000000985,0.00000107,86188.4916,0.0891528953797
1652486400,2022-05-14 00:00:00,IOTX/BTC,0.000001013,0.000001085,0.000000939,0.000001017,405913.88286599,0.40680753650819253
1652400000,2022-05-13 00:00:00,IOTX/BTC,0.000000881,0.000001137,0.000000877,0.00000101,409476.02248491,0.43144360720598744
1652313600,2022-05-12 00:00:00,IOTX/BTC,0.000000918,0.000000943,0.000000803,0.000000877,824218.64040815,0.71225016173117062
1652227200,2022-05-11 00:00:00,IOTX/BTC,0.000001335,0.000001387,0.00000087,0.000000916,1433921.02566969,1.51050621501916952
1652140800,2022-05-10 00:00:00,IOTX/BTC,0.000001295,0.000001425,0.000001255,0.000001341,2304243.75704828,3.01941211515929176
1652054400,2022-05-09 00:00:00,IOTX/BTC,0.00000152,0.000001554,0.00000129,0.000001295,1127614.01406337,1.66571825717588334
1651968000,2022-05-08 00:00:00,IOTX/BTC,0.000001472,0.000001542,0.000001458,0.000001518,59386.8452,0.0889799295353
1651881600,2022-05-07 00:00:00,IOTX/BTC,0.000001538,0.000001559,0.000001458,0.000001468,95860.689,0.1458531553843
1651795200,2022-05-06 00:00:00,IOTX/BTC,0.000001496,0.000001548,0.00000147,0.000001537,61092.18471746,0.09252760714229952
1651708800,2022-05-05 00:00:00,IOTX/BTC,0.000001559,0.000001578,0.000001452,0.0000015,344296.08150409,0.52532146093895355
1651622400,2022-05-04 00:00:00,IOTX/BTC,0.000001495,0.000001563,0.00000147,0.000001558,82306.57942415,0.12543651777937742
1651536000,2022-05-03 00:00:00,IOTX/BTC,0.000001504,0.000001536,0.00000148,0.000001491,19868.6069,0.0300582341465
1651449600,2022-05-02 00:00:00,IOTX/BTC,0.000001576,0.00000159,0.000001472,0.000001506,40063.92518626,0.06083469455198482
1651363200,2022-05-01 00:00:00,IOTX/BTC,0.000001528,0.000001585,0.00000151,0.00000158,210419.07293121,0.3269332115542997
1651276800,2022-04-30 00:00:00,IOTX/BTC,0.000001669,0.000001704,0.000001459,0.000001524,180734.78167423,0.2862128359147243
1651190400,2022-04-29 00:00:00,IOTX/BTC,0.000001745,0.000001772,0.000001656,0.000001669,65547.43612497,0.11142471427849738
1651104000,2022-04-28 00:00:00,IOTX/BTC,0.000001783,0.000001793,0.000001726,0.000001743,34139.1708969,0.0603478631540967
1651017600,2022-04-27 00:00:00,IOTX/BTC,0.00000177,0.000001814,0.000001763,0.000001783,72094.91237379,0.12900968986398238
1650931200,2022-04-26 00:00:00,IOTX/BTC,0.000001765,0.000001849,0.00000176,0.000001765,280062.0446,0.504934553322
1650844800,2022-04-25 00:00:00,IOTX/BTC,0.000001787,0.000001789,0.000001717,0.000001769,50602.4677,0.0886415717444
1650758400,2022-04-24 00:00:00,IOTX/BTC,0.000001823,0.000001877,0.00000178,0.000001789,258791.0991,0.4686604124944
1650672000,2022-04-23 00:00:00,IOTX/BTC,0.000001822,0.000001862,0.000001809,0.000001827,209434.79415823,0.38320109096418497
1650585600,2022-04-22 00:00:00,IOTX/BTC,0.000001787,0.000001842,0.000001787,0.000001827,40091.0686,0.0729293239912
1650499200,2022-04-21 00:00:00,IOTX/BTC,0.000001841,0.000001888,0.000001783,0.000001793,229229.2725,0.4211942080432
1650412800,2022-04-20 00:00:00,IOTX/BTC,0.000001846,0.000001902,0.000001813,0.000001842,298888.7726,0.5506186887723
1650326400,2022-04-19 00:00:00,IOTX/BTC,0.00000179,0.000001857,0.000001778,0.000001846,97361.7709,0.1759837237401
1650240000,2022-04-18 00:00:00,IOTX/BTC,0.000001775,0.000001809,0.000001732,0.00000179,155963.5143,0.2750083120866
1650153600,2022-04-17 00:00:00,IOTX/BTC,0.000001836,0.000001856,0.000001769,0.000001775,56050.66891051,0.10182186104089126
1650067200,2022-04-16 00:00:00,IOTX/BTC,0.000001847,0.00000186,0.000001815,0.000001838,57214.94816799,0.10525195095739402
1649980800,2022-04-15 00:00:00,IOTX/BTC,0.00000184,0.000001889,0.000001827,0.000001847,283486.0876335,0.52522966494768268
1649894400,2022-04-14 00:00:00,IOTX/BTC,0.000001828,0.000001858,0.000001807,0.000001836,121959.01713972,0.22405753724209976
1649808000,2022-04-13 00:00:00,IOTX/BTC,0.00000184,0.000001857,0.000001807,0.000001827,137425.35495135,0.2501428135083975
1649721600,2022-04-12 00:00:00,IOTX/BTC,0.00000179,0.000001864,0.000001784,0.000001844,128315.00769719,0.23460196795038629
1649635200,2022-04-11 00:00:00,IOTX/BTC,0.000001854,0.000001854,0.000001753,0.000001786,118460.22013896,0.21278770364318256
1649548800,2022-04-10 00:00:00,IOTX/BTC,0.0000019,0.000001918,0.000001854,0.000001854,81438.94744296,0.15390649048097416
1649462400,2022-04-09 00:00:00,IOTX/BTC,0.000001829,0.000001898,0.000001828,0.000001898,122596.24042091,0.22904673272247919
1649376000,2022-04-08 00:00:00,IOTX/BTC,0.000001908,0.000001929,0.000001814,0.000001828,148100.9642,0.2763913462512
1649289600,2022-04-07 00:00:00,IOTX/BTC,0.00000186,0.000001921,0.00000183,0.000001908,362149.0615827,0.6778585179622992
1649203200,2022-04-06 00:00:00,IOTX/BTC,0.00000208,0.000002091,0.000001834,0.000001852,1195385.75834218,2.29920440044401747
1649116800,2022-04-05 00:00:00,IOTX/BTC,0.000002055,0.000002188,0.000002053,0.000002074,878865.66763527,1.84695433286367185
1649030400,2022-04-04 00:00:00,IOTX/BTC,0.000002188,0.000002257,0.000002025,0.000002055,617580.9151,1.3085596791395
1648944000,2022-04-03 00:00:00,IOTX/BTC,0.000002269,0.000002323,0.000002161,0.000002194,283121.51428212,0.63442621261608257
1648857600,2022-04-02 00:00:00,IOTX/BTC,0.000002165,0.000002374,0.000002148,0.000002268,1034426.51507491,2.34340916776035735
1648771200,2022-04-01 00:00:00,IOTX/BTC,0.00000213,0.000002315,0.000002078,0.00000217,1007789.75033436,2.1956855081191731
1648684800,2022-03-31 00:00:00,IOTX/BTC,0.000001979,0.000002423,0.000001978,0.000002128,4797932.49037915,10.58591564450592232
1648598400,2022-03-30 00:00:00,IOTX/BTC,0.000001937,0.000002049,0.000001914,0.000001981,526647.35378084,1.04828214656938308
1648512000,2022-03-29 00:00:00,IOTX/BTC,0.000001881,0.0000021,0.000001881,0.000001943,1030070.6361,2.0379494302658
1648425600,2022-03-28 00:00:00,IOTX/BTC,0.000001996,0.000002052,0.000001858,0.000001884,635561.45907647,1.25959255977357849
1648339200,2022-03-27 00:00:00,IOTX/BTC,0.000002044,0.000002084,0.000001964,0.000001988,329859.83516382,0.6700907948044779
1648252800,2022-03-26 00:00:00,IOTX/BTC,0.000002002,0.000002064,0.000001988,0.000002046,356518.5314,0.7215036272961
1648166400,2022-03-25 00:00:00,IOTX/BTC,0.000002095,0.000002204,0.000001978,0.000002,697238.214558,1.4300666658943
1648080000,2022-03-24 00:00:00,IOTX/BTC,0.000002209,0.000002209,0.000002084,0.000002099,725375.8672625,1.54239360917427483
1647993600,2022-03-23 00:00:00,IOTX/BTC,0.000002244,0.000002446,0.000002116,0.000002207,1516516.87581531,3.38183300076098799
1647907200,2022-03-22 00:00:00,IOTX/BTC,0.000001874,0.000002282,0.000001827,0.000002242,2290521.22866238,4.94613856149403263
1647820800,2022-03-21 00:00:00,IOTX/BTC,0.000001819,0.000001896,0.000001776,0.00000188,201273.49297711,0.37093469085847731
1647734400,2022-03-20 00:00:00,IOTX/BTC,0.000001917,0.000001921,0.00000181,0.000001816,79245.30515961,0.14704329882569571
1647648000,2022-03-19 00:00:00,IOTX/BTC,0.000001849,0.000001968,0.000001832,0.000001922,248330.98981173,0.47791075256598602
1647561600,2022-03-18 00:00:00,IOTX/BTC,0.000001835,0.000001901,0.000001821,0.000001844,107076.29929695,0.1991244420495941
1647475200,2022-03-17 00:00:00,IOTX/BTC,0.000001849,0.00000194,0.000001833,0.000001836,339190.5270841,0.63727482688792165
1647388800,2022-03-16 00:00:00,IOTX/BTC,0.000001947,0.00000199,0.000001805,0.000001849,637457.85921907,1.21657999397157691
1647302400,2022-03-15 00:00:00,IOTX/BTC,0.00000181,0.000002029,0.000001787,0.000001946,758202.86380995,1.44873165004387669
1647216000,2022-03-14 00:00:00,IOTX/BTC,0.000001759,0.00000183,0.00000174,0.00000181,86040.7276,0.1533099871332
1647129600,2022-03-13 00:00:00,IOTX/BTC,0.000001718,0.00000182,0.00000171,0.000001769,89759.7226,0.1581124299426
1647043200,2022-03-12 00:00:00,IOTX/BTC,0.000001728,0.000001773,0.00000172,0.00000172,218446.47528165,0.3834720647676976
1646956800,2022-03-11 00:00:00,IOTX/BTC,0.000001752,0.000001784,0.000001724,0.000001727,79672.19714385,0.1394426244740867
1646870400,2022-03-10 00:00:00,IOTX/BTC,0.000001747,0.00000179,0.00000173,0.000001758,330263.04957154,0.58598206526235932
1646784000,2022-03-09 00:00:00,IOTX/BTC,0.00000178,0.000001798,0.000001695,0.000001746,3150611.50062031,5.44364258975889568
1646697600,2022-03-08 00:00:00,IOTX/BTC,0.000001779,0.000001794,0.000001755,0.00000178,272232.93417483,0.48504853260289126
1646611200,2022-03-07 00:00:00,IOTX/BTC,0.0000018,0.000001823,0.000001763,0.000001776,170512.5171,0.3071133725713
1646524800,2022-03-06 00:00:00,IOTX/BTC,0.000001843,0.000001868,0.0000018,0.0000018,71908.046,0.1311929772859
1646438400,2022-03-05 00:00:00,IOTX/BTC,0.000001816,0.00000185,0.00000179,0.000001839,93328.72852051,0.17124634920509993
1646352000,2022-03-04 00:00:00,IOTX/BTC,0.0000018,0.000001827,0.00000176,0.000001822,52011.09863677,0.09341745117528194
1646265600,2022-03-03 00:00:00,IOTX/BTC,0.00000183,0.00000183,0.00000177,0.00000179,69092.0620141,0.1240584980229655
1646179200,2022-03-02 00:00:00,IOTX/BTC,0.00000181,0.00000187,0.00000178,0.00000182,198067.60287306,0.3619393684553668
1646092800,2022-03-01 00:00:00,IOTX/BTC,0.00000183,0.00000189,0.0000018,0.00000182,324001.5138,0.59597925857
1646006400,2022-02-28 00:00:00,IOTX/BTC,0.00000188,0.00000192,0.00000176,0.00000182,295556.6539,0.552123954556
1645920000,2022-02-27 00:00:00,IOTX/BTC,0.00000188,0.0000019,0.00000183,0.00000186,44590.7465,0.083285775728
1645833600,2022-02-26 00:00:00,IOTX/BTC,0.00000192,0.00000195,0.00000188,0.00000189,182925.235,0.349349543027
1645747200,2022-02-25 00:00:00,IOTX/BTC,0.00000184,0.00000193,0.00000181,0.00000193,84791.0358,0.159955620123
1645660800,2022-02-24 00:00:00,IOTX/BTC,0.00000194,0.00000197,0.0000018,0.00000183,168432.29103243,0.3126985498479955
1645574400,2022-02-23 00:00:00,IOTX/BTC,0.00000197,0.00000201,0.00000194,0.00000194,125316.72725454,0.2484002752889822
1645488000,2022-02-22 00:00:00,IOTX/BTC,0.00000195,0.00000199,0.00000192,0.00000197,103938.5259,0.203457025031
1645401600,2022-02-21 00:00:00,IOTX/BTC,0.00000204,0.00000211,0.00000195,0.00000196,241493.33780143,0.4896011960889887
1645315200,2022-02-20 00:00:00,IOTX/BTC,0.00000213,0.00000214,0.00000201,0.00000203,213332.187,0.446881159741
1645228800,2022-02-19 00:00:00,IOTX/BTC,0.00000213,0.00000221,0.00000207,0.00000214,228584.93863491,0.4898458763949823
