https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRY,Volume BTC
1606665600000,2020-11-29 16:00:00,BTC/TRY,145000.0,145000.0,145000.0,145000.0,30.305000000000003,0.000209
1606647600000,2020-11-29 11:00:00,BTC/TRY,135500.0,135500.0,135500.0,135500.0,20.030965,0.00014783
1606640400000,2020-11-29 09:00:00,BTC/TRY,156978.0,156978.0,156978.0,156978.0,65.06738100000001,0.00041450000000000005
1606629600000,2020-11-29 06:00:00,BTC/TRY,135028.0,135028.0,135028.0,135028.0,67.514,0.0005
1606622400000,2020-11-29 04:00:00,BTC/TRY,135027.0,135027.0,135027.0,135027.0,42.750898469999996,0.00031661
1606618800000,2020-11-29 03:00:00,BTC/TRY,135026.0,135026.0,135026.0,135026.0,42.670916520000006,0.00031602
1606615200000,2020-11-29 02:00:00,BTC/TRY,135025.09,135025.09,135025.09,135025.09,43.2363840689,0.00032021
1606564800000,2020-11-28 12:00:00,BTC/TRY,156990.0,156990.0,156990.0,156990.0,51.32003099999999,0.0003269
1606554000000,2020-11-28 09:00:00,BTC/TRY,156999.0,156999.0,135020.0,135020.0,311.49114000000003,0.002307
1606546800000,2020-11-28 07:00:00,BTC/TRY,156999.53,156999.53,135020.0,135020.0,172.07083820000003,0.0012744100000000001
1606543200000,2020-11-28 06:00:00,BTC/TRY,135020.0,135020.0,135020.0,135020.0,103.37131199999999,0.0007656
1606532400000,2020-11-28 03:00:00,BTC/TRY,156999.68,156999.68,156999.68,156999.68,58.56088064,0.000373
1606521600000,2020-11-28 00:00:00,BTC/TRY,135020.46,135020.46,135020.23,135020.23,53.80016084580001,0.00039846
1606496400000,2020-11-27 17:00:00,BTC/TRY,135004.34,135004.34,135003.82,135003.82,41.675679234,0.00030869999999999997
1606478400000,2020-11-27 12:00:00,BTC/TRY,135004.08,135004.08,135002.0,135002.0,138.36624984,0.00102492
1606464000000,2020-11-27 08:00:00,BTC/TRY,135000.26,135000.26,135000.26,135000.26,27.6912533312,0.00020512
1606460400000,2020-11-27 07:00:00,BTC/TRY,135000.52,135000.52,135000.26,135000.26,28.1489042126,0.00020851
1606449600000,2020-11-27 04:00:00,BTC/TRY,135000.0,135000.0,135000.0,135000.0,26.7516,0.00019816
1606442400000,2020-11-27 02:00:00,BTC/TRY,135009.0,135009.0,135000.0,135000.0,50.423849999999995,0.00037350999999999997
1606406400000,2020-11-26 16:00:00,BTC/TRY,155000.0,155000.0,155000,155000,180.03094999999996,0.0011614899999999998
1606377600000,2020-11-26 08:00:00,BTC/TRY,151012.0,151012.0,151001,151001,151.57178378000003,0.0010037800000000001
1606374000000,2020-11-26 07:00:00,BTC/TRY,167775.0,167775.0,167775,167775,127.96031475,0.00076269
1606370400000,2020-11-26 06:00:00,BTC/TRY,151005.18,151005.18,151001,151001,951.3063,0.0063
1606352400000,2020-11-26 01:00:00,BTC/TRY,167777.0,167777.0,167777,167777,0.11912167,7.1e-07
1606348800000,2020-11-26 00:00:00,BTC/TRY,167300.0,167777.0,167300,167777,216.3819969,0.0012897
1606345200000,2020-11-25 23:00:00,BTC/TRY,167300.0,167300.0,167300,167300,68.29186,0.0004082
1606338000000,2020-11-25 21:00:00,BTC/TRY,151012.0,151012.0,151001.0,151001.0,117.95594116,0.0007811599999999999
1606330800000,2020-11-25 19:00:00,BTC/TRY,167291.0,167291.0,167291.0,167291.0,51.293093510000006,0.00030661
1606316400000,2020-11-25 15:00:00,BTC/TRY,150002.4,150002.71,150000.0,150000.04,299.97607999359997,0.0019998399999999997
1606309200000,2020-11-25 13:00:00,BTC/TRY,153007.24,153007.24,153007.24,153007.24,437.1676959108,0.00285717
1606302000000,2020-11-25 11:00:00,BTC/TRY,150000.36,150000.36,150000.18,150000.18,15.595518714599999,0.00010397
1606298400000,2020-11-25 10:00:00,BTC/TRY,150001.0,150001.0,150000.0,150000.18,497.43959692680005,0.0033162600000000006
1606284000000,2020-11-25 06:00:00,BTC/TRY,150000.1,150000.1,150000.0,150000.0,92.1255,0.00061417
1606269600000,2020-11-25 02:00:00,BTC/TRY,158900.0,158900.0,158900.0,158900.0,77.40336799999999,0.00048711999999999996
1606262400000,2020-11-25 00:00:00,BTC/TRY,150001.09,150001.09,150000.0,150000.0,263.589,0.0017572599999999999
1606251600000,2020-11-24 21:00:00,BTC/TRY,150000.18,150000.18,150000.18,150000.18,41.0160492192,0.00027344
1606240800000,2020-11-24 18:00:00,BTC/TRY,155000.0,160032.0,155000.0,160031.98,3921.090771401603,0.024501920000000017
1606237200000,2020-11-24 17:00:00,BTC/TRY,145600.2,146500.19,145600.1,146500.19,64.26084334160001,0.00043864
1606233600000,2020-11-24 16:00:00,BTC/TRY,145700.0,155000.0,145600.1,155000.0,470.21885000000003,0.00303367
1606222800000,2020-11-24 13:00:00,BTC/TRY,145001.84,145001.84,145001.84,145001.84,102.37564909519999,0.00070603
1606212000000,2020-11-24 10:00:00,BTC/TRY,155000.0,155000.0,155000.0,155000.0,23.59875,0.00015225
1606204800000,2020-11-24 08:00:00,BTC/TRY,144800.0,144900.0,144800.0,144900.0,113.30310600000001,0.0007819400000000001
1606201200000,2020-11-24 07:00:00,BTC/TRY,144800.0,144800.0,144800.0,144800.0,101.90879199999999,0.0007037899999999999
1606190400000,2020-11-24 04:00:00,BTC/TRY,134000.94,154999.99,134000.0,134000.0,244.03410000000002,0.0018211500000000001
1606186800000,2020-11-24 03:00:00,BTC/TRY,134000.22,134000.22,134000.0,134000.0,31.997860000000003,0.00023879
1606183200000,2020-11-24 02:00:00,BTC/TRY,144108.0,155000.0,132662.0,144000.0,316.06128,0.0021948700000000002
1606179600000,2020-11-24 01:00:00,BTC/TRY,143000.0,143000.0,142000.0,142000.0,93.70580000000001,0.0006599
1606176000000,2020-11-24 00:00:00,BTC/TRY,134000.0,143000.0,132662.0,143000.0,288.79279,0.0020195300000000003
1606168800000,2020-11-23 22:00:00,BTC/TRY,134000.0,134000.0,134000.0,134000.0,54.87568,0.00040952
1606158000000,2020-11-23 19:00:00,BTC/TRY,132662.0,132662.0,132662.0,132662.0,16.074654539999997,0.00012117
1606154400000,2020-11-23 18:00:00,BTC/TRY,144108.0,144108.0,144108.0,144108.0,119.89785599999999,0.000832
1606150800000,2020-11-23 17:00:00,BTC/TRY,145890.0,145890.0,145890.0,145890.0,150.09454979999998,0.00102882
1606147200000,2020-11-23 16:00:00,BTC/TRY,145890.0,145890.0,145890.0,145890.0,512.0563931999999,0.003509879999999999
1606143600000,2020-11-23 15:00:00,BTC/TRY,145890.0,145890.06,145890.0,145890.0,960.7133691,0.00658519
1606140000000,2020-11-23 14:00:00,BTC/TRY,132663.95,145890.0,132663.95,145890.0,3195.9115659,0.02190631
1606132800000,2020-11-23 12:00:00,BTC/TRY,132661.42,132661.42,132661.42,132661.42,48.5885716892,0.00036626
1606114800000,2020-11-23 07:00:00,BTC/TRY,136000.0,136000.0,136000.0,136000.0,33.24384,0.00024444
1606046400000,2020-11-22 12:00:00,BTC/TRY,136000.0,136000.0,136000.0,136000.0,107.06464000000001,0.00078724
1606042800000,2020-11-22 11:00:00,BTC/TRY,136000.0,136000.0,136000.0,136000.0,150.07872,0.00110352
1606035600000,2020-11-22 09:00:00,BTC/TRY,136000.0,136000.0,136000.0,136000.0,14.621360000000001,0.00010751
1606024800000,2020-11-22 06:00:00,BTC/TRY,145890.0,145890.0,145890.0,145890.0,19.4413014,0.00013326
1606021200000,2020-11-22 05:00:00,BTC/TRY,132673.14,145890.0,132673.14,145890.0,139.8851676,0.00095884
1605996000000,2020-11-21 22:00:00,BTC/TRY,132673.22,132673.22,132672.82,132672.82,44.969452339,0.00033894999999999997
1605967200000,2020-11-21 14:00:00,BTC/TRY,132661.0,132661.0,132661.0,132661.0,72.49393006,0.00054646
1605963600000,2020-11-21 13:00:00,BTC/TRY,156000.0,156000.0,132660.0,132660.0,71.57006999999999,0.0005394999999999999
1605956400000,2020-11-21 11:00:00,BTC/TRY,132660.23,132660.23,132660.23,132660.23,37.207214708100004,0.00028047
1605949200000,2020-11-21 09:00:00,BTC/TRY,132660.0,132660.0,132660.0,132660.0,44.8377534,0.00033799
1605945600000,2020-11-21 08:00:00,BTC/TRY,144000.0,144000.0,144000.0,144000.0,144.4392,0.00100305
1605942000000,2020-11-21 07:00:00,BTC/TRY,144000.0,144000.0,144000.0,144000.0,97.03872,0.00067388
1605938400000,2020-11-21 06:00:00,BTC/TRY,144000.0,144000.0,144000.0,144000.0,85.52159999999999,0.0005939
1605744000,2020-11-19 00:00:00,BTC/TRY,156431.52,156531.02,146043.84,146043.84,759.36,0.005
1605740400,2020-11-18 23:00:00,BTC/TRY,144724.12,156815.47,143178.65,156431.52,9387.6,0.0623
1605736800,2020-11-18 22:00:00,BTC/TRY,148428.96,156754.43,144059.49,144724.12,9711.88,0.0647
1605733200,2020-11-18 21:00:00,BTC/TRY,150671.47,156886.85,143719.54,148428.96,10262.75,0.0682
1605729600,2020-11-18 20:00:00,BTC/TRY,153017.49,156002.95,139385.04,150671.47,8898.88,0.0602
1605726000,2020-11-18 19:00:00,BTC/TRY,148094.35,156518.78,143588.3,153017.49,9545.14,0.0635
1605722400,2020-11-18 18:00:00,BTC/TRY,153084.68,156874.71,143057.38,148094.35,10518.91,0.0704
1605718800,2020-11-18 17:00:00,BTC/TRY,146537.02,156651.57,143329.7,153084.68,10555.77,0.0705
1605715200,2020-11-18 16:00:00,BTC/TRY,146356.33,156607.37,143302.97,146537.02,9485.93,0.0631
1605711600,2020-11-18 15:00:00,BTC/TRY,148115.95,156803.1,138065.56,146356.33,8650.03,0.0577
1605708000,2020-11-18 14:00:00,BTC/TRY,146488.04,156416.6,141131.5,148115.95,11781.75,0.0786
1605704400,2020-11-18 13:00:00,BTC/TRY,142030.65,167299.84,124712.29,146488.04,11172.25,0.0797
1605700800,2020-11-18 12:00:00,BTC/TRY,143597.38,143987.66,136018.53,142030.65,9096.53,0.0647
1605697200,2020-11-18 11:00:00,BTC/TRY,138091.03,143888.49,136096.01,143597.38,5646.83,0.0405
1605693600,2020-11-18 10:00:00,BTC/TRY,145909.31,145909.31,136599.56,138091.03,2250.74,0.01606
1605690000,2020-11-18 09:00:00,BTC/TRY,146004.46,147917.68,145463.46,145909.31,7586.41,0.0517
1605686400,2020-11-18 08:00:00,BTC/TRY,147705.51,148010.82,143500.08,146004.46,9871.8,0.06723
1605682800,2020-11-18 07:00:00,BTC/TRY,146574.75,147938.02,143500.0,147705.51,9496.14,0.06485
1605679200,2020-11-18 06:00:00,BTC/TRY,143253.4,147856.55,141643.06,146574.75,9962.44,0.0687
1605675600,2020-11-18 05:00:00,BTC/TRY,137850.16,146989.18,130998.22,143253.4,8842.4,0.06349
1605672000,2020-11-18 04:00:00,BTC/TRY,133940.85,137850.16,130992.22,137850.16,3242.96,0.0242
1605668400,2020-11-18 03:00:00,BTC/TRY,133940.85,133940.85,133940.85,133940.85,0.0,0.0
1605664800,2020-11-18 02:00:00,BTC/TRY,133940.85,133940.85,133940.85,133940.85,0.0,0.0
1605661200,2020-11-18 01:00:00,BTC/TRY,133940.85,133940.85,133940.85,133940.85,0.0,0.0
1605657600,2020-11-18 00:00:00,BTC/TRY,133940.85,133940.85,133940.85,133940.85,0.0,0.0
1605654000,2020-11-17 23:00:00,BTC/TRY,132294.25,133940.85,131066.5,133940.85,279.26,0.0021
1605650400,2020-11-17 22:00:00,BTC/TRY,135378.78,136074.58,130991.52,132294.25,8703.23,0.0653
1605646800,2020-11-17 21:00:00,BTC/TRY,134527.71,136106.69,131108.46,135378.78,8647.86,0.0647
1605643200,2020-11-17 20:00:00,BTC/TRY,131370.57,135639.18,130955.77,134527.71,8989.35,0.0676
1605639600,2020-11-17 19:00:00,BTC/TRY,132314.4,135958.03,131122.14,131370.57,5673.37,0.0424
1605636000,2020-11-17 18:00:00,BTC/TRY,135241.55,136064.61,130932.96,132314.4,8107.72,0.0607
1605632400,2020-11-17 17:00:00,BTC/TRY,132756.9,136076.77,130936.07,135241.55,10452.33,0.0783
1605628800,2020-11-17 16:00:00,BTC/TRY,134846.86,136067.82,130968.19,132756.9,7651.91,0.0574
1605625200,2020-11-17 15:00:00,BTC/TRY,134960.15,135992.36,131115.55,134846.86,9431.2,0.0707
1605621600,2020-11-17 14:00:00,BTC/TRY,131000.61,136078.02,130930.41,134960.15,9145.78,0.0683
1605618000,2020-11-17 13:00:00,BTC/TRY,134569.31,136102.77,130917.11,131000.61,9944.84,0.0746
1605614400,2020-11-17 12:00:00,BTC/TRY,132568.05,135711.57,131032.73,134569.31,8575.69,0.0642
1605610800,2020-11-17 11:00:00,BTC/TRY,133327.49,136004.29,129586.45,132568.05,8834.19,0.0663
1605607200,2020-11-17 10:00:00,BTC/TRY,135015.31,135885.59,131060.61,133327.49,9667.91,0.0724
1605603600,2020-11-17 09:00:00,BTC/TRY,132264.12,136015.49,130989.38,135015.31,8902.73,0.0666
1605600000,2020-11-17 08:00:00,BTC/TRY,136030.48,136080.05,130909.8,132264.12,8956.92,0.067
1605596400,2020-11-17 07:00:00,BTC/TRY,127740.69,140000.0,124733.14,136030.48,8428.71,0.0635
1605592800,2020-11-17 06:00:00,BTC/TRY,136117.27,136319.64,127740.69,127740.69,9106.11,0.06811
1605589200,2020-11-17 05:00:00,BTC/TRY,131726.08,136192.47,127748.47,136117.27,8751.75,0.06519
1605585600,2020-11-17 04:00:00,BTC/TRY,135523.26,136247.16,131505.04,131726.08,9804.72,0.0733
1605582000,2020-11-17 03:00:00,BTC/TRY,136134.51,136210.56,131490.83,135523.26,9651.49,0.0722
1605578400,2020-11-17 02:00:00,BTC/TRY,128612.2,139999.99,126754.01,136134.51,9742.18,0.073
1605574800,2020-11-17 01:00:00,BTC/TRY,132683.37,134538.03,126244.95,128612.2,7314.16,0.0555
1605571200,2020-11-17 00:00:00,BTC/TRY,134183.15,134444.74,130726.35,132683.37,8479.68,0.0639
1605567600,2020-11-16 23:00:00,BTC/TRY,134280.91,137600.0,130709.63,134183.15,11550.1,0.08668
1605564000,2020-11-16 22:00:00,BTC/TRY,137320.81,137576.27,130776.13,134280.91,10074.5,0.0755
1605560400,2020-11-16 21:00:00,BTC/TRY,132000.0,137595.84,132000.0,137320.81,9777.49,0.07192
1605556800,2020-11-16 20:00:00,BTC/TRY,134655.72,137579.62,132000.0,132000.0,8452.25,0.06216
1605553200,2020-11-16 19:00:00,BTC/TRY,135803.73,136122.19,131376.86,134655.72,11258.05,0.0842
1605549600,2020-11-16 18:00:00,BTC/TRY,132056.54,136184.86,131414.14,135803.73,9029.16,0.0674
1605546000,2020-11-16 17:00:00,BTC/TRY,131612.26,137393.28,131487.63,132056.54,8188.03,0.06113
1605542400,2020-11-16 16:00:00,BTC/TRY,136070.52,136155.54,131558.5,131612.26,8396.01,0.0628
1605538800,2020-11-16 15:00:00,BTC/TRY,133322.22,136089.65,127657.93,136070.52,10537.74,0.0789
1605535200,2020-11-16 14:00:00,BTC/TRY,129290.14,136060.92,126787.76,133322.22,9565.95,0.0728
1605531600,2020-11-16 13:00:00,BTC/TRY,128370.41,134079.53,126960.73,129290.14,10060.01,0.0771
1605528000,2020-11-16 12:00:00,BTC/TRY,133781.82,134151.0,125251.11,128370.41,7616.45,0.0586
1605524400,2020-11-16 11:00:00,BTC/TRY,129653.25,134243.88,127132.34,133781.82,8308.36,0.0636
1605520800,2020-11-16 10:00:00,BTC/TRY,133596.64,134274.16,126765.35,129653.25,8632.56,0.0658
1605517200,2020-11-16 09:00:00,BTC/TRY,132581.41,135516.01,129709.91,133596.64,8999.49,0.068
1605513600,2020-11-16 08:00:00,BTC/TRY,129960.75,135569.82,129356.38,132581.41,9213.78,0.0695
1605510000,2020-11-16 07:00:00,BTC/TRY,130138.29,135528.49,129854.92,129960.75,7254.41,0.0549
1605506400,2020-11-16 06:00:00,BTC/TRY,132727.52,135579.2,129822.14,130138.29,9337.61,0.0703
1605502800,2020-11-16 05:00:00,BTC/TRY,131096.34,135547.52,129845.46,132727.52,9370.43,0.0706
1605499200,2020-11-16 04:00:00,BTC/TRY,129979.61,135513.84,129765.79,131096.34,9612.77,0.0725
1605495600,2020-11-16 03:00:00,BTC/TRY,132302.69,135584.74,129731.43,129979.61,9257.8,0.0699
1605492000,2020-11-16 02:00:00,BTC/TRY,131985.16,135536.57,129800.9,132302.69,8612.54,0.0649
1605488400,2020-11-16 01:00:00,BTC/TRY,130300.53,135559.26,129928.89,131985.16,8324.6,0.0626
1605484800,2020-11-16 00:00:00,BTC/TRY,130693.48,135417.99,127814.61,130300.53,8745.52,0.06704
1605481200,2020-11-15 23:00:00,BTC/TRY,129197.6,131024.88,127965.32,130693.48,9391.66,0.0724
1605477600,2020-11-15 22:00:00,BTC/TRY,125466.07,130935.33,125297.69,129197.6,8808.44,0.0684
1605474000,2020-11-15 21:00:00,BTC/TRY,127990.45,129554.86,124817.6,125466.07,9171.05,0.0721
1605470400,2020-11-15 20:00:00,BTC/TRY,133280.47,134216.63,127070.03,127990.45,7743.69,0.0593
1605466800,2020-11-15 19:00:00,BTC/TRY,129189.27,134267.01,126761.02,133280.47,9337.14,0.0716
1605463200,2020-11-15 18:00:00,BTC/TRY,128471.63,134235.53,126818.22,129189.27,8822.77,0.0676
1605459600,2020-11-15 17:00:00,BTC/TRY,134234.97,134314.87,127154.17,128471.63,9693.12,0.0741
1605456000,2020-11-15 16:00:00,BTC/TRY,128137.95,134292.98,121053.38,134234.97,9532.51,0.07304
1605452400,2020-11-15 15:00:00,BTC/TRY,128332.11,134275.97,126804.26,128137.95,8141.27,0.0625
1605448800,2020-11-15 14:00:00,BTC/TRY,126867.36,134197.79,126867.36,128332.11,9462.79,0.0722
1605445200,2020-11-15 13:00:00,BTC/TRY,132952.97,134211.97,126739.56,126867.36,9791.46,0.075
1605441600,2020-11-15 12:00:00,BTC/TRY,128404.39,133623.77,126900.82,132952.97,4315.24,0.0333
1605438000,2020-11-15 11:00:00,BTC/TRY,132877.39,139999.99,121050.78,128404.39,8118.27,0.06197
1605434400,2020-11-15 10:00:00,BTC/TRY,128750.86,136685.65,127066.75,132877.39,7838.92,0.05989
1605430800,2020-11-15 09:00:00,BTC/TRY,131727.68,134223.18,126757.36,128750.86,7216.89,0.0552
1605427200,2020-11-15 08:00:00,BTC/TRY,132201.21,134309.78,126781.48,131727.68,9326.23,0.0716
1605423600,2020-11-15 07:00:00,BTC/TRY,131908.38,134241.46,126851.46,132201.21,8505.82,0.0654
1605420000,2020-11-15 06:00:00,BTC/TRY,127441.65,134290.19,126835.1,131908.38,8854.29,0.0674
1605416400,2020-11-15 05:00:00,BTC/TRY,131689.33,134129.29,121050.77,127441.65,8917.0,0.06836
1605412800,2020-11-15 04:00:00,BTC/TRY,127543.22,134255.36,126816.03,131689.33,7598.92,0.0581
1605409200,2020-11-15 03:00:00,BTC/TRY,130359.7,133547.59,126812.93,127543.22,8080.28,0.0622
1605405600,2020-11-15 02:00:00,BTC/TRY,133285.42,134215.75,126754.95,130359.7,9051.34,0.0693
1605402000,2020-11-15 01:00:00,BTC/TRY,126991.48,133995.77,126865.68,133285.42,7859.03,0.0601
1605398400,2020-11-15 00:00:00,BTC/TRY,133025.15,134152.39,126761.98,126991.48,8564.15,0.0658
1605394800,2020-11-14 23:00:00,BTC/TRY,128212.19,134271.47,126815.04,133025.15,10224.94,0.0783
1605391200,2020-11-14 22:00:00,BTC/TRY,132365.8,134249.44,126957.07,128212.19,8742.35,0.0669
1605387600,2020-11-14 21:00:00,BTC/TRY,130534.01,134139.09,126827.37,132365.8,8544.45,0.0656
1605384000,2020-11-14 20:00:00,BTC/TRY,127902.77,133796.96,126770.81,130534.01,7510.53,0.0577
1605380400,2020-11-14 19:00:00,BTC/TRY,132385.84,134252.32,126989.4,127902.77,8077.19,0.0618
1605376800,2020-11-14 18:00:00,BTC/TRY,134203.18,134203.18,127201.92,132385.84,9039.03,0.069
1605373200,2020-11-14 17:00:00,BTC/TRY,139306.72,139306.72,127000.0,134203.18,10567.33,0.0796
1605369600,2020-11-14 16:00:00,BTC/TRY,130077.53,139306.72,127432.13,139306.72,10159.13,0.0757
1605366000,2020-11-14 15:00:00,BTC/TRY,134782.64,137641.24,128497.59,130077.53,3820.02,0.0289
1605362400,2020-11-14 14:00:00,BTC/TRY,133180.64,137465.7,127653.76,134782.64,8418.37,0.0634
1605358800,2020-11-14 13:00:00,BTC/TRY,133954.31,137536.4,128398.83,133180.64,9547.67,0.0717
1605355200,2020-11-14 12:00:00,BTC/TRY,134437.58,137601.77,128333.05,133954.31,8375.97,0.0634
1605351600,2020-11-14 11:00:00,BTC/TRY,129465.69,137495.58,128020.27,134437.58,8892.63,0.0671
1605348000,2020-11-14 10:00:00,BTC/TRY,133001.02,142843.54,127020.79,129465.69,10036.88,0.07523
1605344400,2020-11-14 09:00:00,BTC/TRY,127571.83,133010.48,126504.22,133001.02,9371.85,0.0722
1605340800,2020-11-14 08:00:00,BTC/TRY,136196.77,138594.25,121050.78,127571.83,9079.15,0.06939
1605337200,2020-11-14 07:00:00,BTC/TRY,132619.59,136196.77,132063.79,136196.77,9357.59,0.0699
1605333600,2020-11-14 06:00:00,BTC/TRY,132628.17,136211.88,131900.15,132619.59,8679.91,0.0648
1605330000,2020-11-14 05:00:00,BTC/TRY,136013.86,136222.11,131847.84,132628.17,7666.16,0.0573
1605326400,2020-11-14 04:00:00,BTC/TRY,135419.78,136214.64,131820.8,136013.86,8214.02,0.0612
1605322800,2020-11-14 03:00:00,BTC/TRY,132523.06,136069.48,131838.74,135419.78,9951.51,0.0745
1605319200,2020-11-14 02:00:00,BTC/TRY,133161.66,136069.7,128499.0,132523.06,10048.89,0.07496
1605315600,2020-11-14 01:00:00,BTC/TRY,128188.57,136192.96,128188.57,133161.66,10590.34,0.0791
1605312000,2020-11-14 00:00:00,BTC/TRY,130263.21,140309.24,128188.57,128188.57,7540.09,0.057
1605308400,2020-11-13 23:00:00,BTC/TRY,133847.09,137410.0,129793.67,130263.21,9884.15,0.07501
1605304800,2020-11-13 22:00:00,BTC/TRY,131794.69,134094.66,129932.78,133847.09,8902.6,0.0674
1605301200,2020-11-13 21:00:00,BTC/TRY,131222.82,134097.12,129915.17,131794.69,5608.06,0.0425
1605297600,2020-11-13 20:00:00,BTC/TRY,131222.82,131222.82,131222.82,131222.82,0.0,0.0
1605294000,2020-11-13 19:00:00,BTC/TRY,130671.83,133908.21,129965.57,131222.82,4007.69,0.0303
1605290400,2020-11-13 18:00:00,BTC/TRY,131452.09,133977.83,129843.32,130671.83,7503.07,0.057
1605286800,2020-11-13 17:00:00,BTC/TRY,132947.0,132947.0,131452.09,131452.09,157.74,0.0012
1605283200,2020-11-13 16:00:00,BTC/TRY,126469.16,133445.07,126102.05,132947.0,5631.92,0.0433
1605279600,2020-11-13 15:00:00,BTC/TRY,133709.25,137416.51,126128.98,126469.16,8073.09,0.061
1605276000,2020-11-13 14:00:00,BTC/TRY,130900.86,137670.94,128504.11,133709.25,8876.55,0.0665
1605272400,2020-11-13 13:00:00,BTC/TRY,132992.82,137779.67,128497.66,130900.86,9156.75,0.0691
1605268800,2020-11-13 12:00:00,BTC/TRY,130123.32,137667.86,126645.34,132992.82,8543.84,0.0644
1605265200,2020-11-13 11:00:00,BTC/TRY,133666.95,137715.95,128448.09,130123.32,10110.27,0.0763
1605261600,2020-11-13 10:00:00,BTC/TRY,134006.54,137690.58,128244.77,133666.95,7847.31,0.0588
1605258000,2020-11-13 09:00:00,BTC/TRY,129114.97,137010.24,129026.64,134006.54,7266.87,0.0547
1605254400,2020-11-13 08:00:00,BTC/TRY,134954.3,137717.11,128011.83,129114.97,9430.07,0.0708
1605250800,2020-11-13 07:00:00,BTC/TRY,128712.49,137606.02,128029.48,134954.3,9493.09,0.0717
1605247200,2020-11-13 06:00:00,BTC/TRY,130044.04,137737.4,128485.83,128712.49,7429.45,0.0556
1605243600,2020-11-13 05:00:00,BTC/TRY,136902.66,137679.18,128278.66,130044.04,10114.73,0.0763
1605240000,2020-11-13 04:00:00,BTC/TRY,135663.34,137444.44,128215.27,136902.66,8850.23,0.0666
