https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB,Volume BTC
1660521600,2022-08-15 00:00:00,BNB/BTC,0.013066,0.0133047,0.0129475,0.0132656,1232.3349,16.19403711096
1660435200,2022-08-14 00:00:00,BNB/BTC,0.0132642,0.0134196,0.013045,0.013066,903.3891,11.91315261898
1660348800,2022-08-13 00:00:00,BNB/BTC,0.0134425,0.0136112,0.0132132,0.0132617,866.102,11.59412241051
1660262400,2022-08-12 00:00:00,BNB/BTC,0.013524,0.0136357,0.0133727,0.0134341,985.8143,13.29227354311
1660176000,2022-08-11 00:00:00,BNB/BTC,0.013729,0.0138222,0.0133013,0.0135249,1945.4104,26.26858391678
1660089600,2022-08-10 00:00:00,BNB/BTC,0.0140227,0.0141359,0.0136357,0.0137082,3025.3856,41.99029909345
1660003200,2022-08-09 00:00:00,BNB/BTC,0.0136515,0.0141462,0.0134659,0.0140281,1736.5248,23.87822193038
1659916800,2022-08-08 00:00:00,BNB/BTC,0.0139245,0.014189,0.0134884,0.0136493,1528.9955,20.9611917416
1659830400,2022-08-07 00:00:00,BNB/BTC,0.0137276,0.014088,0.013478,0.0139295,1732.7791,23.96335936061
1659744000,2022-08-06 00:00:00,BNB/BTC,0.0135571,0.0139148,0.0135,0.0137271,2286.9191,31.23741856759
1659657600,2022-08-05 00:00:00,BNB/BTC,0.0137875,0.01387,0.0134618,0.0135542,2705.6694,36.91790006001
1659571200,2022-08-04 00:00:00,BNB/BTC,0.0130384,0.014,0.0129354,0.0137711,4102.6315,55.2658640025
1659484800,2022-08-03 00:00:00,BNB/BTC,0.0123444,0.0131122,0.0122339,0.013041,2438.2105,31.00689160101
1659398400,2022-08-02 00:00:00,BNB/BTC,0.0121807,0.0124845,0.0120409,0.0123409,1601.3118,19.70645627641
1659312000,2022-08-01 00:00:00,BNB/BTC,0.0121638,0.0123857,0.0121122,0.0121788,1752.8706,21.52825534716
1659225600,2022-07-31 00:00:00,BNB/BTC,0.0121729,0.0124117,0.0120989,0.0121624,1538.5477,18.87147951342
1659139200,2022-07-30 00:00:00,BNB/BTC,0.0123588,0.0125884,0.01195,0.012173,1361.4704,16.58269208192
1659052800,2022-07-29 00:00:00,BNB/BTC,0.0116283,0.01258,0.0115545,0.0123592,2048.8628,24.89068456877
1658966400,2022-07-28 00:00:00,BNB/BTC,0.011832,0.0118374,0.01156,0.0116215,1482.7763,17.27020323977
1658880000,2022-07-27 00:00:00,BNB/BTC,0.0117307,0.0120906,0.0116758,0.0118204,2245.5825,26.72824880614
1658793600,2022-07-26 00:00:00,BNB/BTC,0.0114831,0.0117304,0.0114662,0.0117304,1018.3902,11.79628929929
1658707200,2022-07-25 00:00:00,BNB/BTC,0.0115816,0.011709,0.0114555,0.0114818,1113.7418,12.92228640124
1658620800,2022-07-24 00:00:00,BNB/BTC,0.0115534,0.0117065,0.0114701,0.0115803,1291.8149,14.97666978148
1658534400,2022-07-23 00:00:00,BNB/BTC,0.011584,0.011926,0.0114518,0.0115567,2308.8412,26.93201635875
1658448000,2022-07-22 00:00:00,BNB/BTC,0.0114681,0.0116305,0.0113579,0.0115833,1336.8582,15.39779078917
1658361600,2022-07-21 00:00:00,BNB/BTC,0.0111199,0.0114913,0.0110442,0.011467,1293.7653,14.57959111189
1658275200,2022-07-20 00:00:00,BNB/BTC,0.0114814,0.01162,0.0110654,0.01112,2348.02270889,26.337349052466038
1658188800,2022-07-19 00:00:00,BNB/BTC,0.0117734,0.011912,0.0113732,0.0114814,1596.76038428,18.642920944548326
1658102400,2022-07-18 00:00:00,BNB/BTC,0.0119135,0.0120092,0.0112211,0.0117605,2812.34379181,33.165054818949923
1658016000,2022-07-17 00:00:00,BNB/BTC,0.0117865,0.0119627,0.0116675,0.0119135,1796.30164275,21.249167818177298
1657929600,2022-07-16 00:00:00,BNB/BTC,0.011453,0.0118101,0.0113915,0.0117886,1917.28408434,22.213826607374878
1657843200,2022-07-15 00:00:00,BNB/BTC,0.0115842,0.0115932,0.0113471,0.0114465,1587.7579251,18.188371964866448
1657756800,2022-07-14 00:00:00,BNB/BTC,0.0113915,0.0116492,0.0113436,0.0115785,3125.52720946,36.029830827196121
1657670400,2022-07-13 00:00:00,BNB/BTC,0.0114081,0.011567,0.0112587,0.0113785,1734.58266422,19.826533879336413
1657584000,2022-07-12 00:00:00,BNB/BTC,0.0112872,0.0115027,0.0111987,0.0114134,1431.51481707,16.264321755785593
1657497600,2022-07-11 00:00:00,BNB/BTC,0.0112471,0.011356,0.0111887,0.0113058,1251.97224142,14.140563342368555
1657411200,2022-07-10 00:00:00,BNB/BTC,0.0112703,0.0113241,0.0110511,0.0112481,1448.27611968,16.172158747971498
1657324800,2022-07-09 00:00:00,BNB/BTC,0.0111371,0.01131,0.0111236,0.0112723,1485.1060119,16.683396830379329
1657238400,2022-07-08 00:00:00,BNB/BTC,0.0111751,0.0112418,0.0109044,0.0111371,1573.25989462,17.437923122613641
1657152000,2022-07-07 00:00:00,BNB/BTC,0.0115981,0.0116685,0.0111394,0.0111686,1090.26111795,12.487245111334859
1657065600,2022-07-06 00:00:00,BNB/BTC,0.0114398,0.011834,0.0114091,0.0115987,2062.89948214,24.0674501559396
1656979200,2022-07-05 00:00:00,BNB/BTC,0.0114433,0.0116427,0.0112747,0.0114332,1519.56763472,17.45137486069227
1656892800,2022-07-04 00:00:00,BNB/BTC,0.0113519,0.0114982,0.0112655,0.0114397,2700.19107216,30.785828206607974
1656806400,2022-07-03 00:00:00,BNB/BTC,0.0113354,0.0114561,0.0111887,0.0113487,1649.4661241,18.725028150571316
1656720000,2022-07-02 00:00:00,BNB/BTC,0.0112519,0.0113575,0.0111509,0.0113296,2004.5858215,22.582270693218023
1656633600,2022-07-01 00:00:00,BNB/BTC,0.0110116,0.01144,0.0107966,0.0112489,2321.78156276,25.877121540893279
1656547200,2022-06-30 00:00:00,BNB/BTC,0.0108956,0.0113311,0.0108186,0.0110202,2822.28301865,31.134530670552289
1656460800,2022-06-29 00:00:00,BNB/BTC,0.0111681,0.011277,0.0108223,0.0109196,2255.25871134,24.820976684605063
1656374400,2022-06-28 00:00:00,BNB/BTC,0.0112708,0.0116463,0.01115,0.0111967,3686.59860479,41.889973576790549
1656288000,2022-06-27 00:00:00,BNB/BTC,0.0111172,0.0113259,0.0111172,0.0112658,1624.27596711,18.218221863599424
1656201600,2022-06-26 00:00:00,BNB/BTC,0.0111639,0.0112652,0.0110733,0.0111128,1596.67397058,17.855153242801491
1656115200,2022-06-25 00:00:00,BNB/BTC,0.0113139,0.011346,0.0109724,0.0111427,2287.0196187,25.486914645585275
1656028800,2022-06-24 00:00:00,BNB/BTC,0.0108409,0.0113352,0.0108319,0.0113194,2535.90445434,28.199680050933008
1655942400,2022-06-23 00:00:00,BNB/BTC,0.0107199,0.0110885,0.0106794,0.0108468,3922.93638407,42.833469972097707
1655856000,2022-06-22 00:00:00,BNB/BTC,0.0106195,0.0107969,0.0104784,0.0107188,2420.43725807,25.754930473203517
1655769600,2022-06-21 00:00:00,BNB/BTC,0.0105266,0.0106564,0.0103828,0.0106175,3415.92821534,35.938277061364176
1655683200,2022-06-20 00:00:00,BNB/BTC,0.0104555,0.0106745,0.0101602,0.0105308,3131.67596781,32.699983135527475
1655596800,2022-06-19 00:00:00,BNB/BTC,0.0103768,0.0107386,0.0103675,0.0104515,2357.53439422,24.835222785910516
1655510400,2022-06-18 00:00:00,BNB/BTC,0.0105397,0.0105839,0.0103014,0.0103573,3690.78326065,38.609273608479741
1655424000,2022-06-17 00:00:00,BNB/BTC,0.0103001,0.0105712,0.0102571,0.0105412,2686.25628522,28.056887752122395
1655337600,2022-06-16 00:00:00,BNB/BTC,0.010347,0.0104213,0.0101689,0.0103019,2483.53047354,25.565274333262909
1655251200,2022-06-15 00:00:00,BNB/BTC,0.0100779,0.0103528,0.0098443,0.0103378,3840.36682108,38.651953422231824
1655164800,2022-06-14 00:00:00,BNB/BTC,0.009894,0.0101755,0.0096678,0.0100698,2955.72963188,29.380008807200568
1655078400,2022-06-13 00:00:00,BNB/BTC,0.00959,0.0099592,0.0091001,0.0099144,5084.67993418,48.249609905935998
1654992000,2022-06-12 00:00:00,BNB/BTC,0.0094981,0.00959,0.0092293,0.0095755,2332.20211666,21.950571303808057
1654905600,2022-06-11 00:00:00,BNB/BTC,0.0098446,0.0099015,0.0093864,0.0094957,1907.71159243,18.425938270938263
1654819200,2022-06-10 00:00:00,BNB/BTC,0.009627,0.0101411,0.009555,0.0098369,4221.56344826,41.416138564049722
1654732800,2022-06-09 00:00:00,BNB/BTC,0.0095498,0.0096424,0.0094773,0.0096229,1879.82482101,18.00161071434131
1654646400,2022-06-08 00:00:00,BNB/BTC,0.0093232,0.0096089,0.009295,0.009551,2490.57143531,23.717001999604803
1654560000,2022-06-07 00:00:00,BNB/BTC,0.0094058,0.00975,0.0092101,0.0093276,4778.71683845,45.240934515742681
1654473600,2022-06-06 00:00:00,BNB/BTC,0.0099931,0.010028,0.0091664,0.0094082,2654.42383292,25.395316766444951
1654387200,2022-06-05 00:00:00,BNB/BTC,0.0100948,0.0100948,0.0093463,0.0099921,2791.5134723,27.733769266510519
1654300800,2022-06-04 00:00:00,BNB/BTC,0.0100502,0.0101485,0.009994,0.0100906,1212.18163677,12.227021143726484
1654214400,2022-06-03 00:00:00,BNB/BTC,0.0101207,0.0101276,0.0099377,0.0100484,1370.20349926,13.747679557782182
1654128000,2022-06-02 00:00:00,BNB/BTC,0.0100797,0.01018,0.0100273,0.0101249,1582.01641256,15.973350679826171
1654041600,2022-06-01 00:00:00,BNB/BTC,0.0100958,0.0101632,0.009912,0.0100799,2381.38940165,23.956024887833225
1653955200,2022-05-31 00:00:00,BNB/BTC,0.01014,0.0101957,0.009994,0.010083,1444.94615966,14.563152697103311
1653868800,2022-05-30 00:00:00,BNB/BTC,0.0103815,0.0105,0.0100193,0.0101426,3485.46446354,35.759621501664672
1653782400,2022-05-29 00:00:00,BNB/BTC,0.0105976,0.0106043,0.0102966,0.0103772,1055.20075419,10.987079994487171
1653696000,2022-05-28 00:00:00,BNB/BTC,0.0105346,0.0106548,0.0103736,0.0105958,2461.27955668,25.913645617515558
1653609600,2022-05-27 00:00:00,BNB/BTC,0.0103708,0.0105673,0.0101383,0.0105302,2987.92986686,31.05936811621068
1653523200,2022-05-26 00:00:00,BNB/BTC,0.0110261,0.0111236,0.0103623,0.0103732,3290.3966625,35.261100256293872
1653436800,2022-05-25 00:00:00,BNB/BTC,0.0110752,0.0111999,0.0109697,0.01102,2591.56204986,28.701631705564593
1653350400,2022-05-24 00:00:00,BNB/BTC,0.0108889,0.0112115,0.0108447,0.0110702,3327.84833003,36.712203840329137
1653264000,2022-05-23 00:00:00,BNB/BTC,0.0105392,0.0112036,0.0105343,0.0108795,3104.69945569,33.90395424965449
1653177600,2022-05-22 00:00:00,BNB/BTC,0.0106106,0.010835,0.0104952,0.0105385,2684.32024471,28.616276408598196
1653091200,2022-05-21 00:00:00,BNB/BTC,0.0103579,0.0106521,0.010309,0.0106084,1760.70126724,18.502248980963146
1653004800,2022-05-20 00:00:00,BNB/BTC,0.0101235,0.0104278,0.0101066,0.0103537,3095.33110203,31.798255213365548
1652918400,2022-05-19 00:00:00,BNB/BTC,0.0100222,0.0102814,0.0099878,0.0101277,2551.24208982,25.899809444177816
1652832000,2022-05-18 00:00:00,BNB/BTC,0.0100552,0.0101337,0.009982,0.0100148,2653.50070373,26.721185554072469
1652745600,2022-05-17 00:00:00,BNB/BTC,0.0099506,0.0101632,0.0099088,0.0100484,2262.48339618,22.729516278933144
1652659200,2022-05-16 00:00:00,BNB/BTC,0.0099702,0.0100726,0.0098528,0.0099585,2459.00271795,24.504538595828248
1652572800,2022-05-15 00:00:00,BNB/BTC,0.0098712,0.01004,0.0096549,0.0099641,2248.82237652,22.264470429132525
1652486400,2022-05-14 00:00:00,BNB/BTC,0.0099253,0.0100635,0.0094812,0.0098711,2753.89088681,26.920967098732994
1652400000,2022-05-13 00:00:00,BNB/BTC,0.0092599,0.0101215,0.0092041,0.0099234,4257.09939909,42.113001386811539
1652313600,2022-05-12 00:00:00,BNB/BTC,0.0093333,0.0097614,0.00789,0.009261,10480.35218204,94.632773705223211
1652227200,2022-05-11 00:00:00,BNB/BTC,0.0102868,0.0103239,0.0092069,0.0093337,7120.99912971,68.252489932298111
1652140800,2022-05-10 00:00:00,BNB/BTC,0.009849,0.0103416,0.0097043,0.0102868,4069.01067621,41.229691751146041
1652054400,2022-05-09 00:00:00,BNB/BTC,0.0104493,0.0110747,0.0098189,0.009838,9620.61653145,97.70403958772552
1651968000,2022-05-08 00:00:00,BNB/BTC,0.0103041,0.0104722,0.0102354,0.0104493,3630.50162883,37.672069135216114
1651881600,2022-05-07 00:00:00,BNB/BTC,0.0105298,0.0105963,0.01028,0.010304,2636.13847257,27.59411991775929
1651795200,2022-05-06 00:00:00,BNB/BTC,0.010354,0.0106069,0.010324,0.0105298,1749.04452769,18.310597607910501
1651708800,2022-05-05 00:00:00,BNB/BTC,0.010144,0.010443,0.0100779,0.0103535,5390.14779357,55.451108598485569
1651622400,2022-05-04 00:00:00,BNB/BTC,0.010171,0.0101787,0.0099694,0.0101441,2946.57146496,29.665622054590082
1651536000,2022-05-03 00:00:00,BNB/BTC,0.0101121,0.0101763,0.0098472,0.01017,2313.44981764,23.359667002375821
1651449600,2022-05-02 00:00:00,BNB/BTC,0.0101363,0.0101518,0.0099642,0.010111,1824.76181696,18.326777344035097
1651363200,2022-05-01 00:00:00,BNB/BTC,0.0100194,0.0101909,0.0099942,0.0101384,2530.00878013,25.570629375988833
1651276800,2022-04-30 00:00:00,BNB/BTC,0.0101857,0.0103269,0.0099957,0.0100221,2648.89497625,27.01781740283659
1651190400,2022-04-29 00:00:00,BNB/BTC,0.010238,0.0102922,0.0101578,0.0101833,3184.70050755,32.556225639727827
1651104000,2022-04-28 00:00:00,BNB/BTC,0.0099741,0.0102771,0.009896,0.0102374,3646.33930687,36.903246785628403
1651017600,2022-04-27 00:00:00,BNB/BTC,0.010125,0.0101782,0.0099387,0.0099766,2498.62704459,25.058375658281501
1650931200,2022-04-26 00:00:00,BNB/BTC,0.0099992,0.010209,0.0098739,0.0101244,2935.61497717,29.437627319570635
1650844800,2022-04-25 00:00:00,BNB/BTC,0.0101086,0.0101318,0.0099645,0.0100026,2776.23182558,27.914285522067359
1650758400,2022-04-24 00:00:00,BNB/BTC,0.010173,0.0102198,0.0101016,0.0101085,2004.05957755,20.351623295837118
1650672000,2022-04-23 00:00:00,BNB/BTC,0.0102397,0.010267,0.0101125,0.0101769,2146.48131944,21.891800058603953
1650585600,2022-04-22 00:00:00,BNB/BTC,0.0100052,0.0103583,0.0100024,0.0102353,2261.84040672,23.094461611969902
1650499200,2022-04-21 00:00:00,BNB/BTC,0.0101183,0.0101688,0.0099052,0.0100036,3313.74879825,33.237588097735364
1650412800,2022-04-20 00:00:00,BNB/BTC,0.0101757,0.01031,0.0100784,0.0101151,2497.25857892,25.411500234869309
1650326400,2022-04-19 00:00:00,BNB/BTC,0.0102217,0.0104087,0.0101179,0.0101749,2230.16022734,22.779623907834013
1650240000,2022-04-18 00:00:00,BNB/BTC,0.0102531,0.0103649,0.0101518,0.0102173,3506.94717395,36.008472380395273
1650153600,2022-04-17 00:00:00,BNB/BTC,0.0103373,0.01036,0.0102395,0.0102531,1363.26991933,14.044597827469652
1650067200,2022-04-16 00:00:00,BNB/BTC,0.0102914,0.010338,0.010248,0.0103354,1547.76363943,15.921745483699352
1649980800,2022-04-15 00:00:00,BNB/BTC,0.0103875,0.0104137,0.010258,0.0102919,1937.09702234,20.051942811444168
1649894400,2022-04-14 00:00:00,BNB/BTC,0.0102904,0.010422,0.0101576,0.0103841,2956.24001474,30.353110437868479
1649808000,2022-04-13 00:00:00,BNB/BTC,0.0103237,0.0105028,0.0101359,0.0102871,2403.36179631,24.834442800598057
1649721600,2022-04-12 00:00:00,BNB/BTC,0.0099744,0.0104,0.0095698,0.0103236,3380.02714653,34.452154802603343
1649635200,2022-04-11 00:00:00,BNB/BTC,0.0099196,0.0099997,0.0089819,0.0099837,2690.23730805,26.51500202208735
1649548800,2022-04-10 00:00:00,BNB/BTC,0.0099815,0.01,0.0098607,0.0099186,1802.23393424,17.909456835262527
1649462400,2022-04-09 00:00:00,BNB/BTC,0.009972,0.0100693,0.0099089,0.0099864,1511.60279084,15.093351133110146
1649376000,2022-04-08 00:00:00,BNB/BTC,0.010042,0.0101034,0.0098638,0.0099706,6706.93281304,66.720578473509736
1649289600,2022-04-07 00:00:00,BNB/BTC,0.0097273,0.0100539,0.0097267,0.010042,2683.43352027,26.600264912634735
1649203200,2022-04-06 00:00:00,BNB/BTC,0.0097747,0.0097886,0.0096227,0.0097298,2810.64468568,27.335880938919904
1649116800,2022-04-05 00:00:00,BNB/BTC,0.0096103,0.0098492,0.0096046,0.0097746,3216.39580883,31.380713216207851
1649030400,2022-04-04 00:00:00,BNB/BTC,0.0097001,0.0097197,0.0095771,0.0096091,2124.88962577,20.502390363071055
1648944000,2022-04-03 00:00:00,BNB/BTC,0.0095407,0.0096991,0.009485,0.0096991,2516.72630431,24.140385409784505
1648857600,2022-04-02 00:00:00,BNB/BTC,0.0096765,0.009737,0.0095099,0.0095328,2248.09951725,21.625968509863825
1648771200,2022-04-01 00:00:00,BNB/BTC,0.009417,0.0096813,0.0093454,0.0096758,2825.32731263,26.872061066525553
1648684800,2022-03-31 00:00:00,BNB/BTC,0.009395,0.0095447,0.0092716,0.009417,1904.07966136,17.918284095103069
1648598400,2022-03-30 00:00:00,BNB/BTC,0.009157,0.0094921,0.0091036,0.0093989,1982.75918686,18.444574672270976
1648512000,2022-03-29 00:00:00,BNB/BTC,0.0091245,0.0092243,0.0091029,0.0091533,1865.62240982,17.080499385626523
1648425600,2022-03-28 00:00:00,BNB/BTC,0.0091974,0.0092708,0.0091014,0.0091296,1958.66507521,17.989976420187193
1648339200,2022-03-27 00:00:00,BNB/BTC,0.0093457,0.0093623,0.0090931,0.0091967,2320.29347881,21.506993008636179
1648252800,2022-03-26 00:00:00,BNB/BTC,0.009256,0.0093552,0.0092172,0.0093475,1760.43185238,16.397086355743505
1648166400,2022-03-25 00:00:00,BNB/BTC,0.0094195,0.0094393,0.0092127,0.0092636,2117.16980142,19.785813152186731
1648080000,2022-03-24 00:00:00,BNB/BTC,0.009527,0.0095837,0.0093859,0.0094196,2005.19742577,19.011605713904236
1647993600,2022-03-23 00:00:00,BNB/BTC,0.0095458,0.009713,0.0094974,0.0095263,2541.76771833,24.332861382514354
1647907200,2022-03-22 00:00:00,BNB/BTC,0.0096614,0.0096854,0.0094516,0.0095468,2637.95311745,25.192340507719305
1647820800,2022-03-21 00:00:00,BNB/BTC,0.0094724,0.0097102,0.009433,0.0096603,1374.73999232,13.191433320625122
1647734400,2022-03-20 00:00:00,BNB/BTC,0.0094728,0.0095114,0.0094042,0.0094724,1246.77803928,11.789884710931619
1647648000,2022-03-19 00:00:00,BNB/BTC,0.0095128,0.0096967,0.0094573,0.0094774,1533.29172034,14.685809320426594
1647561600,2022-03-18 00:00:00,BNB/BTC,0.0095797,0.0096619,0.009462,0.0095118,1799.3334167,17.186143198876861
1647475200,2022-03-17 00:00:00,BNB/BTC,0.0093783,0.009598,0.0093217,0.0095749,1685.4796808,15.988277591057556
1647388800,2022-03-16 00:00:00,BNB/BTC,0.0094573,0.0095147,0.0091944,0.0093756,3028.42050852,28.369879045463904
1647302400,2022-03-15 00:00:00,BNB/BTC,0.0094168,0.0094974,0.0093871,0.0094486,2136.16517989,20.1763420050811
1647216000,2022-03-14 00:00:00,BNB/BTC,0.0095668,0.0095987,0.0093135,0.0094161,3194.8868037,30.205731259058928
1647129600,2022-03-13 00:00:00,BNB/BTC,0.0095924,0.0096516,0.0095161,0.0095665,1060.13764963,10.154771809682646
1647043200,2022-03-12 00:00:00,BNB/BTC,0.0096048,0.0096795,0.0095002,0.0095955,1802.58714131,17.299040843537353
1646956800,2022-03-11 00:00:00,BNB/BTC,0.0094423,0.0096457,0.009414,0.0096017,1464.23227108,13.978156614987086
1646870400,2022-03-10 00:00:00,BNB/BTC,0.0093781,0.0096699,0.0092819,0.0094399,2217.08725616,21.015504007106529
1646784000,2022-03-09 00:00:00,BNB/BTC,0.0098546,0.0099349,0.009303,0.009379,3197.27477732,30.678327052078867
1646697600,2022-03-08 00:00:00,BNB/BTC,0.010018,0.0100334,0.0098131,0.0098562,1997.76194749,19.783941561125734
1646611200,2022-03-07 00:00:00,BNB/BTC,0.0097619,0.0101739,0.0096498,0.0100256,3431.82214602,33.823503460872918
1646524800,2022-03-06 00:00:00,BNB/BTC,0.0097688,0.0098365,0.0097011,0.009765,2211.22507144,21.593161002010221
1646438400,2022-03-05 00:00:00,BNB/BTC,0.009555,0.0097944,0.0094759,0.0097645,1777.20980239,17.184606729646725
1646352000,2022-03-04 00:00:00,BNB/BTC,0.0094779,0.0096516,0.0094133,0.0095609,2341.15445336,22.322382298058532
1646265600,2022-03-03 00:00:00,BNB/BTC,0.009317,0.0095325,0.009271,0.009481,2206.75447662,20.774448982708697
1646179200,2022-03-02 00:00:00,BNB/BTC,0.0092033,0.0093837,0.0091444,0.0093152,2004.18089579,18.640906358834329
1646092800,2022-03-01 00:00:00,BNB/BTC,0.0091653,0.0097596,0.0090729,0.0092011,4454.78916348,41.70783324419169
1646006400,2022-02-28 00:00:00,BNB/BTC,0.009551,0.0096413,0.0089603,0.0091694,2280.59005679,21.385769192348503
1645920000,2022-02-27 00:00:00,BNB/BTC,0.0095542,0.0096913,0.0094725,0.009551,2319.77654295,22.178298680713449
1645833600,2022-02-26 00:00:00,BNB/BTC,0.0095629,0.0096922,0.0095039,0.0095522,2200.61301018,21.089720581362786
1645747200,2022-02-25 00:00:00,BNB/BTC,0.0094222,0.0095675,0.0093126,0.0095594,1967.03990837,18.516950806561271
1645660800,2022-02-24 00:00:00,BNB/BTC,0.0098157,0.01,0.0093118,0.0094282,3475.54577754,33.420523094042597
1645574400,2022-02-23 00:00:00,BNB/BTC,0.0097866,0.0099596,0.0097621,0.009828,2514.66832697,24.751053449535512
1645488000,2022-02-22 00:00:00,BNB/BTC,0.0096291,0.0098182,0.0095865,0.0097851,2334.30767512,22.634105951336146
1645401600,2022-02-21 00:00:00,BNB/BTC,0.0099202,0.0100395,0.0096158,0.0096303,2063.23535662,20.253474376133422
1645315200,2022-02-20 00:00:00,BNB/BTC,0.0099739,0.0100037,0.0097024,0.0099207,3181.56176935,31.38242925604256
1645228800,2022-02-19 00:00:00,BNB/BTC,0.0099844,0.010093,0.0099143,0.009972,1847.77597165,18.482599354329929
1645142400,2022-02-18 00:00:00,BNB/BTC,0.0099306,0.0100713,0.0098497,0.0099844,3197.69351897,31.861876836120493
1645056000,2022-02-17 00:00:00,BNB/BTC,0.0097434,0.0099825,0.009698,0.0099329,4019.497105,39.554752546130189
1644969600,2022-02-16 00:00:00,BNB/BTC,0.0097062,0.0098479,0.009669,0.0097378,3484.7304408,33.991679382020224
1644883200,2022-02-15 00:00:00,BNB/BTC,0.0094845,0.0100656,0.0094624,0.0097061,7606.57185727,74.349897199829454
1644796800,2022-02-14 00:00:00,BNB/BTC,0.0094685,0.0095003,0.0093301,0.0094918,2198.06908669,20.725590845766405
1644710400,2022-02-13 00:00:00,BNB/BTC,0.0095538,0.0095869,0.0094167,0.0094658,1341.07480691,12.740030438470706
