https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MASK,Volume USDT
1663246800,2022-09-15 13:00:00,MASK/USDT,1.3054,1.3054,1.2858,1.2997,1795.35172347,2326.683649407653
1663243200,2022-09-15 12:00:00,MASK/USDT,1.3031,1.3113,1.2961,1.3039,114.31227634,148.897307185993
1663239600,2022-09-15 11:00:00,MASK/USDT,1.294,1.3025,1.291,1.3025,3566.00787672,4640.298608114082
1663236000,2022-09-15 10:00:00,MASK/USDT,1.2987,1.3074,1.2958,1.2982,10.98354041,14.310194641546
1663232400,2022-09-15 09:00:00,MASK/USDT,1.3065,1.3069,1.3003,1.3031,441.35562797,576.432875280332
1663228800,2022-09-15 08:00:00,MASK/USDT,1.3104,1.3104,1.2964,1.303,372.51110778,487.245584616133
1663225200,2022-09-15 07:00:00,MASK/USDT,1.3014,1.325,1.3014,1.3068,2657.9613,3498.94705572
1663221600,2022-09-15 06:00:00,MASK/USDT,1.2852,1.3119,1.2612,1.3032,4403.39432074,5695.779443891072
1663218000,2022-09-15 05:00:00,MASK/USDT,1.2811,1.2904,1.2774,1.2894,1104.72822236,1418.826009882362
1663214400,2022-09-15 04:00:00,MASK/USDT,1.2847,1.2905,1.2673,1.2797,3098.60148617,3964.972955333292
1663210800,2022-09-15 03:00:00,MASK/USDT,1.2897,1.2897,1.2673,1.2893,6580.42154198,8402.733439845622
1663207200,2022-09-15 02:00:00,MASK/USDT,1.3045,1.3076,1.2755,1.2925,4822.15048987,6200.340985587374
1663203600,2022-09-15 01:00:00,MASK/USDT,1.3079,1.3095,1.2893,1.3082,2245.0118,2926.22885511
1663200000,2022-09-15 00:00:00,MASK/USDT,1.323,1.326,1.3003,1.3067,1717.74394781,2258.67405765606
1663196400,2022-09-14 23:00:00,MASK/USDT,1.3241,1.3273,1.3214,1.3267,3431.9446,4539.72637884
1663192800,2022-09-14 22:00:00,MASK/USDT,1.3208,1.3289,1.3165,1.3257,1354.25845869,1791.323815207272
1663189200,2022-09-14 21:00:00,MASK/USDT,1.3135,1.3223,1.3068,1.3202,235.35369279,309.310040767601
1663185600,2022-09-14 20:00:00,MASK/USDT,1.3147,1.3147,1.3079,1.3138,128.6355,168.82229312
1663182000,2022-09-14 19:00:00,MASK/USDT,1.3088,1.3122,1.2978,1.3122,2838.8052928,3705.55816312744
1663178400,2022-09-14 18:00:00,MASK/USDT,1.3076,1.3171,1.2778,1.3094,5253.83169062,6811.275700060792
1663174800,2022-09-14 17:00:00,MASK/USDT,1.3064,1.3147,1.3064,1.3092,378.43553687,496.186601310872
1663171200,2022-09-14 16:00:00,MASK/USDT,1.31,1.3106,1.303,1.3068,81.6272,106.63345145
1663167600,2022-09-14 15:00:00,MASK/USDT,1.3163,1.3177,1.3121,1.3121,583.1459,767.50199494
1663164000,2022-09-14 14:00:00,MASK/USDT,1.3196,1.3223,1.3095,1.3184,1094.9843,1441.12197955
1663160400,2022-09-14 13:00:00,MASK/USDT,1.3196,1.32,1.3003,1.3124,176.3571965,231.934984010325
1663156800,2022-09-14 12:00:00,MASK/USDT,1.3006,1.3345,1.2922,1.3223,2246.89836155,2960.198563703056
1663153200,2022-09-14 11:00:00,MASK/USDT,1.3122,1.3122,1.2972,1.3004,476.8036,624.53129203
1663149600,2022-09-14 10:00:00,MASK/USDT,1.3099,1.313,1.3057,1.3121,778.5032,1019.21199846
1663146000,2022-09-14 09:00:00,MASK/USDT,1.3132,1.3155,1.3056,1.3101,127.1111,167.12420654
1663142400,2022-09-14 08:00:00,MASK/USDT,1.3011,1.3188,1.29,1.3156,3712.66992485,4839.776860697391
1663138800,2022-09-14 07:00:00,MASK/USDT,1.3181,1.3252,1.2958,1.3067,2106.09384292,2757.760782932252
1663135200,2022-09-14 06:00:00,MASK/USDT,1.3319,1.3343,1.3145,1.3173,619.25141545,818.560101133437
1663131600,2022-09-14 05:00:00,MASK/USDT,1.3365,1.3397,1.3282,1.3282,2218.66374096,2961.05523623802
1663128000,2022-09-14 04:00:00,MASK/USDT,1.3311,1.3392,1.3282,1.3392,290.36933083,386.07304170178
1663124400,2022-09-14 03:00:00,MASK/USDT,1.3413,1.3413,1.3311,1.3311,1087.43549,1455.005238566588
1663120800,2022-09-14 02:00:00,MASK/USDT,1.3372,1.351,1.3331,1.3391,3411.51711878,4581.099955327174
1663117200,2022-09-14 01:00:00,MASK/USDT,1.3231,1.3423,1.3231,1.3419,757.26843654,1008.445547207842
1663113600,2022-09-14 00:00:00,MASK/USDT,1.3087,1.3223,1.3003,1.3223,3347.5477,4381.89047082
1663110000,2022-09-13 23:00:00,MASK/USDT,1.3054,1.3126,1.2958,1.3126,3314.79363054,4339.234818857574
1663106400,2022-09-13 22:00:00,MASK/USDT,1.3164,1.3164,1.299,1.3113,3019.94195164,3937.795167811904
1663102800,2022-09-13 21:00:00,MASK/USDT,1.3183,1.3231,1.303,1.3189,401.19373262,526.560230854257
1663099200,2022-09-13 20:00:00,MASK/USDT,1.324,1.3285,1.3189,1.3189,134.2453,177.18683848
1663095600,2022-09-13 19:00:00,MASK/USDT,1.3111,1.3233,1.3,1.3233,1517.84829086,1976.021809647322
1663092000,2022-09-13 18:00:00,MASK/USDT,1.335,1.3372,1.3087,1.3109,3299.87199358,4381.042035463045
1663088400,2022-09-13 17:00:00,MASK/USDT,1.3375,1.3398,1.3347,1.335,435.198,581.01084662
1663084800,2022-09-13 16:00:00,MASK/USDT,1.3364,1.345,1.3261,1.3363,562.23062274,748.820159489736
1663081200,2022-09-13 15:00:00,MASK/USDT,1.336,1.3424,1.3317,1.3385,777.68073194,1040.155453208922
1663077600,2022-09-13 14:00:00,MASK/USDT,1.3414,1.3523,1.3303,1.3379,470.98138229,630.874451674646
1663074000,2022-09-13 13:00:00,MASK/USDT,1.3366,1.3539,1.3269,1.3418,7487.43352993,10036.801164964081
1663070400,2022-09-13 12:00:00,MASK/USDT,1.4191,1.4286,1.3279,1.3445,34960.54945098,47911.255462031469
1663066800,2022-09-13 11:00:00,MASK/USDT,1.4157,1.4204,1.4141,1.4175,4660.12619504,6604.004551944816
1663063200,2022-09-13 10:00:00,MASK/USDT,1.4108,1.4152,1.4057,1.4128,1439.2832,2030.29992357
1663059600,2022-09-13 09:00:00,MASK/USDT,1.4236,1.4331,1.4053,1.4088,4561.83206993,6447.007956038059
1663056000,2022-09-13 08:00:00,MASK/USDT,1.4291,1.4307,1.4153,1.4221,530.067,756.50874025
1663052400,2022-09-13 07:00:00,MASK/USDT,1.406,1.433,1.4057,1.4323,2311.55565782,3287.043703268996
1663048800,2022-09-13 06:00:00,MASK/USDT,1.3998,1.4213,1.3993,1.3993,716.08571174,1006.935220088872
1663045200,2022-09-13 05:00:00,MASK/USDT,1.4043,1.411,1.401,1.401,776.73723571,1093.27983765681
1663041600,2022-09-13 04:00:00,MASK/USDT,1.4151,1.419,1.4053,1.4068,2746.50767394,3886.32336396847
1663038000,2022-09-13 03:00:00,MASK/USDT,1.401,1.4131,1.3933,1.4131,644.441312,900.9220567772
1663034400,2022-09-13 02:00:00,MASK/USDT,1.3817,1.3993,1.3703,1.3993,419.24824667,581.918685983321
1663030800,2022-09-13 01:00:00,MASK/USDT,1.3868,1.3888,1.3755,1.3804,895.24529149,1234.910669775629
1663027200,2022-09-13 00:00:00,MASK/USDT,1.4061,1.4061,1.3697,1.3879,8333.95369157,11535.748393828539
1663023600,2022-09-12 23:00:00,MASK/USDT,1.4082,1.4125,1.4031,1.4094,4877.38568866,6868.443118518126
1663020000,2022-09-12 22:00:00,MASK/USDT,1.4068,1.4172,1.405,1.408,750.61008354,1058.323121312888
1663016400,2022-09-12 21:00:00,MASK/USDT,1.42,1.42,1.4053,1.4107,1093.29799859,1543.2245591578
1663012800,2022-09-12 20:00:00,MASK/USDT,1.41,1.4231,1.41,1.4231,530.9549,752.42211386
1663009200,2022-09-12 19:00:00,MASK/USDT,1.4097,1.4177,1.4093,1.4105,524.789913,742.0193274759
1663005600,2022-09-12 18:00:00,MASK/USDT,1.415,1.416,1.401,1.4112,1134.90665875,1600.86543261
1663002000,2022-09-12 17:00:00,MASK/USDT,1.4215,1.4238,1.4053,1.4204,1982.32465141,2802.869058688317
1662998400,2022-09-12 16:00:00,MASK/USDT,1.4192,1.424,1.3937,1.424,4585.5482,6428.91597855
1662994800,2022-09-12 15:00:00,MASK/USDT,1.447,1.447,1.4164,1.4234,10573.4934,15188.32966866
1662991200,2022-09-12 14:00:00,MASK/USDT,1.471,1.473,1.4472,1.4548,908.3709,1321.21244672
1662987600,2022-09-12 13:00:00,MASK/USDT,1.4811,1.4833,1.4626,1.4642,312.35720645,461.799980425309
1662984000,2022-09-12 12:00:00,MASK/USDT,1.4747,1.482,1.4706,1.4798,911.8815,1342.81858853
1662980400,2022-09-12 11:00:00,MASK/USDT,1.4869,1.4877,1.4687,1.4738,5901.07269166,8723.415331194441
1662976800,2022-09-12 10:00:00,MASK/USDT,1.4848,1.4902,1.4749,1.4874,5609.6543,8287.94794737
1662973200,2022-09-12 09:00:00,MASK/USDT,1.4971,1.4985,1.4873,1.4916,785.1373,1174.35565925
1662969600,2022-09-12 08:00:00,MASK/USDT,1.4708,1.502,1.4688,1.502,6505.92164945,9651.395990400715
1662966000,2022-09-12 07:00:00,MASK/USDT,1.4795,1.4833,1.4694,1.4758,567.5827,837.73980428
1662962400,2022-09-12 06:00:00,MASK/USDT,1.475,1.478,1.469,1.478,383.13452029,565.337144444851
1662958800,2022-09-12 05:00:00,MASK/USDT,1.4722,1.4763,1.4632,1.4698,2061.3604,3031.09186687
1662955200,2022-09-12 04:00:00,MASK/USDT,1.46,1.4707,1.46,1.467,1063.02218494,1557.2368910424
1662951600,2022-09-12 03:00:00,MASK/USDT,1.469,1.4725,1.4441,1.46,4552.19371309,6642.746374717554
1662948000,2022-09-12 02:00:00,MASK/USDT,1.5028,1.5028,1.4588,1.4682,8220.4694,12093.51972312
1662944400,2022-09-12 01:00:00,MASK/USDT,1.435,1.5093,1.43,1.4983,1772.3339,2624.95481862
1662940800,2022-09-12 00:00:00,MASK/USDT,1.4588,1.4671,1.4371,1.4374,1207.7523,1756.58419054
1662937200,2022-09-11 23:00:00,MASK/USDT,1.4469,1.4671,1.4433,1.4589,1837.0983,2682.64127531
1662933600,2022-09-11 22:00:00,MASK/USDT,1.4423,1.46,1.4423,1.454,4230.4549,6140.25349082
1662930000,2022-09-11 21:00:00,MASK/USDT,1.459,1.4626,1.4327,1.4338,1085.15780431,1561.79671284829
1662926400,2022-09-11 20:00:00,MASK/USDT,1.4717,1.4717,1.4441,1.4588,420.7676962,615.63175475666
1662922800,2022-09-11 19:00:00,MASK/USDT,1.4679,1.4713,1.4653,1.4661,90.3723,132.49299301
1662919200,2022-09-11 18:00:00,MASK/USDT,1.483,1.487,1.4687,1.4687,570.6882,845.68431597
1662915600,2022-09-11 17:00:00,MASK/USDT,1.4893,1.5006,1.483,1.483,3464.21564459,5174.611532281472
1662912000,2022-09-11 16:00:00,MASK/USDT,1.4826,1.4894,1.4791,1.482,2770.3076951,4110.410893763109
1662908400,2022-09-11 15:00:00,MASK/USDT,1.4723,1.4899,1.4722,1.4722,1374.3683,2035.45956106
1662904800,2022-09-11 14:00:00,MASK/USDT,1.48,1.4809,1.4687,1.4756,194.9044,287.88243499
1662901200,2022-09-11 13:00:00,MASK/USDT,1.4873,1.4875,1.473,1.4786,242.89769923,358.827624192349
1662897600,2022-09-11 12:00:00,MASK/USDT,1.4784,1.4861,1.476,1.4861,131.34790444,194.629160858284
1662894000,2022-09-11 11:00:00,MASK/USDT,1.4853,1.4903,1.4763,1.4781,2173.96727278,3214.795778634516
1662890400,2022-09-11 10:00:00,MASK/USDT,1.4645,1.4942,1.4645,1.4831,970.051,1443.96085766
1662886800,2022-09-11 09:00:00,MASK/USDT,1.4714,1.4749,1.4645,1.4645,1196.3685,1758.45651149
1662883200,2022-09-11 08:00:00,MASK/USDT,1.4615,1.477,1.4615,1.477,1880.9583,2756.83624036
1662879600,2022-09-11 07:00:00,MASK/USDT,1.4443,1.4672,1.4434,1.4672,416.6231,603.66778275
1662876000,2022-09-11 06:00:00,MASK/USDT,1.4617,1.4679,1.4268,1.446,1091.2435,1574.77036248
1662872400,2022-09-11 05:00:00,MASK/USDT,1.4669,1.469,1.4604,1.4606,79.7322,116.51917628
1662868800,2022-09-11 04:00:00,MASK/USDT,1.4786,1.4786,1.4653,1.4653,690.9148,1013.17310322
1662865200,2022-09-11 03:00:00,MASK/USDT,1.4736,1.4785,1.4698,1.4698,779.0658853,1147.94315151839
1662861600,2022-09-11 02:00:00,MASK/USDT,1.4841,1.4919,1.4722,1.4724,1156.8728,1715.88186824
1662858000,2022-09-11 01:00:00,MASK/USDT,1.4858,1.4944,1.4831,1.4868,1048.362,1558.79664836
1662854400,2022-09-11 00:00:00,MASK/USDT,1.4933,1.5078,1.484,1.4854,3115.74651328,4669.650085887834
1662850800,2022-09-10 23:00:00,MASK/USDT,1.4935,1.4985,1.4795,1.4795,3137.7926,4664.00605803
1662847200,2022-09-10 22:00:00,MASK/USDT,1.4688,1.4944,1.4688,1.4916,1553.32458074,2310.239494955874
1662843600,2022-09-10 21:00:00,MASK/USDT,1.4575,1.478,1.4569,1.4721,548.43369952,805.509813766415
1662840000,2022-09-10 20:00:00,MASK/USDT,1.4594,1.4661,1.448,1.4518,2714.95329669,3964.691443247209
1662836400,2022-09-10 19:00:00,MASK/USDT,1.4625,1.4687,1.4625,1.4647,55.81421005,81.764585155051
1662832800,2022-09-10 18:00:00,MASK/USDT,1.4611,1.4653,1.4577,1.4632,57.6437,84.34556905
1662829200,2022-09-10 17:00:00,MASK/USDT,1.4615,1.4615,1.4543,1.4591,562.8956975,820.8488014555
1662825600,2022-09-10 16:00:00,MASK/USDT,1.456,1.4756,1.45,1.4642,2441.41930717,3566.895551268314
1662822000,2022-09-10 15:00:00,MASK/USDT,1.4594,1.4613,1.4579,1.4613,423.41,618.72752163
1662818400,2022-09-10 14:00:00,MASK/USDT,1.45,1.4613,1.4456,1.454,3205.6475,4656.02229023
1662814800,2022-09-10 13:00:00,MASK/USDT,1.4778,1.4778,1.4352,1.4352,5897.3387,8600.83040951
1662811200,2022-09-10 12:00:00,MASK/USDT,1.4899,1.4983,1.4687,1.4766,5377.70314204,7967.622054477865
1662807600,2022-09-10 11:00:00,MASK/USDT,1.4877,1.4898,1.4826,1.4868,3608.5125,5366.40029804
1662804000,2022-09-10 10:00:00,MASK/USDT,1.4848,1.4919,1.4722,1.4833,2569.5927,3809.59371329
1662800400,2022-09-10 09:00:00,MASK/USDT,1.4934,1.5007,1.4873,1.4903,3342.9712,5002.82747931
1662796800,2022-09-10 08:00:00,MASK/USDT,1.4746,1.5209,1.4746,1.4801,20469.59579187,30674.358908797687
1662793200,2022-09-10 07:00:00,MASK/USDT,1.5044,1.5104,1.4611,1.4679,4961.9911215,7417.6987704789
1662789600,2022-09-10 06:00:00,MASK/USDT,1.4612,1.5093,1.4601,1.4906,5031.80074278,7499.714335313233
1662786000,2022-09-10 05:00:00,MASK/USDT,1.4627,1.4679,1.4541,1.4665,5517.6681,8065.55557241
1662782400,2022-09-10 04:00:00,MASK/USDT,1.4771,1.4919,1.459,1.4679,1670.6785,2472.74196211
1662778800,2022-09-10 03:00:00,MASK/USDT,1.4897,1.4936,1.4722,1.4722,268.91482701,399.360417543417
1662775200,2022-09-10 02:00:00,MASK/USDT,1.4835,1.494,1.4795,1.494,6378.16737808,9446.879843121669
1662771600,2022-09-10 01:00:00,MASK/USDT,1.4907,1.5007,1.4848,1.4848,5828.4318,8737.19155585
1662768000,2022-09-10 00:00:00,MASK/USDT,1.4811,1.4983,1.4762,1.4851,1502.31288438,2227.113548819276
1662764400,2022-09-09 23:00:00,MASK/USDT,1.4683,1.4873,1.4543,1.4797,1440.0074,2124.16386869
1662760800,2022-09-09 22:00:00,MASK/USDT,1.4595,1.4746,1.4543,1.466,1205.87333808,1773.450149735916
1662757200,2022-09-09 21:00:00,MASK/USDT,1.4688,1.4693,1.4577,1.46,441.5426629,646.189978638188
1662753600,2022-09-09 20:00:00,MASK/USDT,1.4685,1.4719,1.4624,1.4671,535.67333575,786.268948514716
1662750000,2022-09-09 19:00:00,MASK/USDT,1.4576,1.4688,1.4558,1.4686,818.80467529,1195.383189769157
1662746400,2022-09-09 18:00:00,MASK/USDT,1.4513,1.4569,1.4494,1.4541,679.53944699,987.207525064502
1662742800,2022-09-09 17:00:00,MASK/USDT,1.4597,1.4658,1.4485,1.4539,1658.67574127,2415.810454647869
1662739200,2022-09-09 16:00:00,MASK/USDT,1.4562,1.4624,1.4371,1.4624,1697.92909411,2461.935746307642
1662735600,2022-09-09 15:00:00,MASK/USDT,1.4776,1.4833,1.4541,1.4565,2551.53293753,3753.398456627275
1662732000,2022-09-09 14:00:00,MASK/USDT,1.4711,1.4795,1.4643,1.4783,1115.08342983,1644.953576880502
1662728400,2022-09-09 13:00:00,MASK/USDT,1.4673,1.4673,1.4561,1.4602,698.41944803,1021.024177646314
1662724800,2022-09-09 12:00:00,MASK/USDT,1.4578,1.4983,1.4538,1.4646,9290.26725478,13762.656722677985
1662721200,2022-09-09 11:00:00,MASK/USDT,1.4537,1.4601,1.4345,1.4582,4287.34182407,6203.139529561215
1662717600,2022-09-09 10:00:00,MASK/USDT,1.4628,1.4628,1.4383,1.4518,2368.17097011,3437.26612578406
1662714000,2022-09-09 09:00:00,MASK/USDT,1.4722,1.4722,1.4528,1.4629,4063.3197771,5946.23913933318
1662710400,2022-09-09 08:00:00,MASK/USDT,1.4331,1.4833,1.4331,1.4722,10486.35988669,15274.008475618154
1662706800,2022-09-09 07:00:00,MASK/USDT,1.4396,1.4396,1.4286,1.4332,1340.88680692,1926.66573695282
1662703200,2022-09-09 06:00:00,MASK/USDT,1.4427,1.4471,1.4304,1.4402,5627.33944867,8088.1710601569
1662699600,2022-09-09 05:00:00,MASK/USDT,1.4449,1.4475,1.4348,1.4398,1749.4207535,2523.598233894487
1662696000,2022-09-09 04:00:00,MASK/USDT,1.432,1.4499,1.432,1.4427,2420.8992071,3488.003771470136
1662692400,2022-09-09 03:00:00,MASK/USDT,1.4187,1.4433,1.415,1.4352,2634.59733185,3792.355733909613
1662688800,2022-09-09 02:00:00,MASK/USDT,1.4157,1.4311,1.4121,1.4177,5667.6611418,8058.576003128237
1662685200,2022-09-09 01:00:00,MASK/USDT,1.4164,1.4213,1.4068,1.4103,2574.06641611,3643.987110026119
1662681600,2022-09-09 00:00:00,MASK/USDT,1.4035,1.4167,1.3945,1.4154,2663.41840887,3751.405762176368
1662678000,2022-09-08 23:00:00,MASK/USDT,1.3945,1.416,1.393,1.3998,11818.99940491,16579.410113526344
1662674400,2022-09-08 22:00:00,MASK/USDT,1.3933,1.3942,1.3834,1.3919,352.92094604,490.902981519577
1662670800,2022-09-08 21:00:00,MASK/USDT,1.3999,1.3999,1.3806,1.3971,1262.75969623,1752.617957880425
1662667200,2022-09-08 20:00:00,MASK/USDT,1.3821,1.4038,1.3821,1.3993,8766.09745138,12263.020586521128
1662663600,2022-09-08 19:00:00,MASK/USDT,1.3648,1.3836,1.3648,1.3836,1769.89612675,2427.680794149275
1662660000,2022-09-08 18:00:00,MASK/USDT,1.3673,1.3742,1.3659,1.3711,41.19916648,56.48440285327
1662656400,2022-09-08 17:00:00,MASK/USDT,1.3573,1.3773,1.3558,1.3739,448.55086512,614.674207911738
1662652800,2022-09-08 16:00:00,MASK/USDT,1.3597,1.3624,1.344,1.3588,1314.789124,1781.988351640171
1662649200,2022-09-08 15:00:00,MASK/USDT,1.3851,1.3899,1.3603,1.3617,1047.81347474,1443.105754656726
1662645600,2022-09-08 14:00:00,MASK/USDT,1.3697,1.3901,1.3553,1.3875,1641.19238728,2244.933320605048
1662642000,2022-09-08 13:00:00,MASK/USDT,1.3418,1.3723,1.3265,1.3668,1754.87800306,2357.713554861167
1662638400,2022-09-08 12:00:00,MASK/USDT,1.3592,1.363,1.3354,1.3391,8292.77692737,11206.28550617815
1662634800,2022-09-08 11:00:00,MASK/USDT,1.3659,1.3659,1.3561,1.3591,4506.68243513,6128.740943482639
1662631200,2022-09-08 10:00:00,MASK/USDT,1.3545,1.3714,1.3545,1.3656,1315.01264382,1795.71883972105
1662627600,2022-09-08 09:00:00,MASK/USDT,1.3693,1.3694,1.3536,1.3612,501.23443704,682.169905000805
1662624000,2022-09-08 08:00:00,MASK/USDT,1.3685,1.3752,1.3685,1.3718,155.12082669,212.997781779569
1662620400,2022-09-08 07:00:00,MASK/USDT,1.3861,1.3861,1.3523,1.3698,4643.95822821,6318.904895875425
1662616800,2022-09-08 06:00:00,MASK/USDT,1.3773,1.3941,1.3761,1.3816,5539.33305995,7677.576764781854
