https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume VLX
1663545600000,2022-09-19 00:00:00,VLX/BTC,2.34e-06,2.36e-06,2.31e-06,2.31e-06,0.049479465493458,21419.6820318
1663459200000,2022-09-18 00:00:00,VLX/BTC,2.3e-06,2.38e-06,2.27e-06,2.36e-06,0.9511241797478739,403018.72023215
1663372800000,2022-09-17 00:00:00,VLX/BTC,2.21e-06,2.35e-06,2.2e-06,2.3e-06,0.933445432753319,405845.84032753
1663286400000,2022-09-16 00:00:00,VLX/BTC,2.17e-06,2.3e-06,2.16e-06,2.22e-06,0.7812383722245606,351909.17667773
1663200000000,2022-09-15 00:00:00,VLX/BTC,2.09e-06,2.33e-06,2.02e-06,2.18e-06,0.887022716448447,406891.15433415
1663113600000,2022-09-14 00:00:00,VLX/BTC,1.91e-06,2.12e-06,1.88e-06,2.09e-06,0.5867976725991897,280764.43665033
1663027200000,2022-09-13 00:00:00,VLX/BTC,1.96e-06,1.99e-06,1.86e-06,1.91e-06,0.6887845433055583,360620.17974113
1662940800000,2022-09-12 00:00:00,VLX/BTC,1.96e-06,2.03e-06,1.88e-06,1.96e-06,0.8007648281651704,408553.48375774
1662854400000,2022-09-11 00:00:00,VLX/BTC,2.02e-06,2.03e-06,1.86e-06,1.96e-06,0.7653184478529855,390468.59584336
1662768000000,2022-09-10 00:00:00,VLX/BTC,2.01e-06,2.05e-06,1.97e-06,2.02e-06,0.5881575208804758,291167.08954479
1662681600000,2022-09-09 00:00:00,VLX/BTC,2.05e-06,2.06e-06,1.95e-06,2.01e-06,0.7676497985914229,381915.3226823
1662595200000,2022-09-08 00:00:00,VLX/BTC,2.01e-06,2.07e-06,1.87e-06,2.05e-06,0.8124933332819524,396338.21135705
1662508800000,2022-09-07 00:00:00,VLX/BTC,1.96e-06,2.05e-06,1.93e-06,2e-06,0.7517067860807799,375853.39304039
1662422400000,2022-09-06 00:00:00,VLX/BTC,2e-06,2.08e-06,1.88e-06,1.96e-06,0.2798265181991496,142768.63173426
1662336000000,2022-09-05 00:00:00,VLX/BTC,2.01e-06,2.01e-06,2e-06,2.01e-06,0.065251275821442,32463.3213042
1662249600000,2022-09-04 00:00:00,VLX/BTC,2.02e-06,2.02e-06,2.01e-06,2.01e-06,0.042041513345538,20916.1757938
1662163200000,2022-09-03 00:00:00,VLX/BTC,2.01e-06,2.03e-06,2.01e-06,2.03e-06,0.7555834289009651,372208.5856655
1662076800000,2022-09-02 00:00:00,VLX/BTC,2.04e-06,2.06e-06,1.99e-06,2.01e-06,0.7839690976085969,390034.3769197
1661990400000,2022-09-01 00:00:00,VLX/BTC,2.07e-06,2.07e-06,1.96e-06,2.03e-06,0.7161854300968563,352800.70448121
1661904000000,2022-08-31 00:00:00,VLX/BTC,2.08e-06,2.11e-06,2.04e-06,2.08e-06,0.7721059673255551,371204.79198344
1661817600000,2022-08-30 00:00:00,VLX/BTC,2.1e-06,2.14e-06,2.06e-06,2.07e-06,0.8415874652200551,406563.99285993
1661731200000,2022-08-29 00:00:00,VLX/BTC,2.11e-06,2.17e-06,2.04e-06,2.11e-06,0.8442273011492466,400107.72566315
1661644800000,2022-08-28 00:00:00,VLX/BTC,2.07e-06,2.18e-06,2.06e-06,2.13e-06,0.8833727086583643,414728.97120111
1661558400000,2022-08-27 00:00:00,VLX/BTC,2.06e-06,2.19e-06,2e-06,2.07e-06,0.8222863050866809,397239.76091144
1661472000000,2022-08-26 00:00:00,VLX/BTC,2.05e-06,2.13e-06,2.01e-06,2.07e-06,0.8377295357587455,404700.25882065
1661385600000,2022-08-25 00:00:00,VLX/BTC,2.08e-06,2.19e-06,2.04e-06,2.05e-06,0.8500303508108729,414648.95161506
1661299200000,2022-08-24 00:00:00,VLX/BTC,2.08e-06,2.1e-06,2.04e-06,2.08e-06,0.8806373758911664,423383.35379383
1661212800000,2022-08-23 00:00:00,VLX/BTC,2.07e-06,2.1e-06,2.06e-06,2.07e-06,0.8420923087599187,406807.87862798
1661126400000,2022-08-22 00:00:00,VLX/BTC,2.09e-06,2.09e-06,2.07e-06,2.08e-06,0.044686658159728,21483.9702691
1661040000000,2022-08-21 00:00:00,VLX/BTC,2.06e-06,2.09e-06,2.02e-06,2.08e-06,0.739717823185536,355633.5688392
1660953600000,2022-08-20 00:00:00,VLX/BTC,2.08e-06,2.1e-06,2.01e-06,2.06e-06,0.803393384068362,389996.7883827
1660867200000,2022-08-19 00:00:00,VLX/BTC,2.02e-06,2.17e-06,2e-06,2.06e-06,0.8259454995081378,400944.41723696
1660780800000,2022-08-18 00:00:00,VLX/BTC,2.02e-06,2.03e-06,2.01e-06,2.02e-06,0.7931651878194801,392656.033574
1660694400000,2022-08-17 00:00:00,VLX/BTC,2e-06,2.04e-06,2e-06,2.01e-06,0.6632344160618906,329967.37117507
1660608000000,2022-08-16 00:00:00,VLX/BTC,2.01e-06,2.04e-06,1.99e-06,2.01e-06,0.7860331646081243,391061.27592444
1660521600000,2022-08-15 00:00:00,VLX/BTC,2.02e-06,2.04e-06,1.98e-06,2e-06,0.7701456181809999,385072.8090905
1660435200000,2022-08-14 00:00:00,VLX/BTC,2e-06,2.04e-06,1.95e-06,2.01e-06,0.779300956176357,387711.9184957
1660348800000,2022-08-13 00:00:00,VLX/BTC,1.99e-06,2.04e-06,1.93e-06,1.97e-06,0.750970363932128,381203.2304224
1660262400000,2022-08-12 00:00:00,VLX/BTC,1.98e-06,2.08e-06,1.98e-06,2.01e-06,0.7854317074791395,390762.04352196
1660176000000,2022-08-11 00:00:00,VLX/BTC,2.06e-06,2.11e-06,1.88e-06,1.99e-06,0.6733569166655183,338370.30988217
1660089600000,2022-08-10 00:00:00,VLX/BTC,1.95e-06,2.13e-06,1.95e-06,2.11e-06,0.3309959426151006,156870.11498346
1660003200000,2022-08-09 00:00:00,VLX/BTC,1.96e-06,1.97e-06,1.95e-06,1.96e-06,0.046397865320772,23672.3802657
1659916800000,2022-08-08 00:00:00,VLX/BTC,1.96e-06,1.97e-06,1.93e-06,1.97e-06,0.34850332355707103,176905.2403843
1659830400000,2022-08-07 00:00:00,VLX/BTC,1.98e-06,1.98e-06,1.93e-06,1.96e-06,0.7760966587210619,395967.68302095
1659744000000,2022-08-06 00:00:00,VLX/BTC,1.92e-06,2e-06,1.91e-06,1.98e-06,0.7707769403437026,389281.28300187
1659657600000,2022-08-05 00:00:00,VLX/BTC,1.91e-06,1.92e-06,1.9e-06,1.92e-06,0.7567224517267199,394126.276941
1659571200000,2022-08-04 00:00:00,VLX/BTC,1.89e-06,1.92e-06,1.89e-06,1.92e-06,0.749713930848576,390476.0056503
1659484800000,2022-08-03 00:00:00,VLX/BTC,1.92e-06,1.92e-06,1.89e-06,1.91e-06,0.753619564237744,394565.2168784
1659398400000,2022-08-02 00:00:00,VLX/BTC,1.91e-06,1.92e-06,1.88e-06,1.91e-06,0.7452088935399768,390161.72436648
1659312000000,2022-08-01 00:00:00,VLX/BTC,1.9e-06,1.92e-06,1.89e-06,1.9e-06,0.72465998142465,381399.9902235
1659225600000,2022-07-31 00:00:00,VLX/BTC,1.9e-06,1.96e-06,1.87e-06,1.89e-06,0.7080292930011651,374618.67354559
1659139200000,2022-07-30 00:00:00,VLX/BTC,1.88e-06,1.91e-06,1.88e-06,1.9e-06,0.177234246391071,93281.18231109
1659052800000,2022-07-29 00:00:00,VLX/BTC,1.84e-06,1.89e-06,1.84e-06,1.88e-06,0.437282647724976,232597.1530452
1658966400000,2022-07-28 00:00:00,VLX/BTC,1.88e-06,1.9e-06,1.77e-06,1.85e-06,0.7032001689972815,380108.19945799
1658880000000,2022-07-27 00:00:00,VLX/BTC,1.87e-06,1.9e-06,1.87e-06,1.88e-06,0.2971198453293744,158042.47091988
1658793600000,2022-07-26 00:00:00,VLX/BTC,1.86e-06,2e-06,1.86e-06,1.87e-06,0.6632242097916512,354665.35282976
1658707200000,2022-07-25 00:00:00,VLX/BTC,1.85e-06,1.85e-06,1.85e-06,1.85e-06,0.0001446522030185,78.19038001
1658620800000,2022-07-24 00:00:00,VLX/BTC,1.86e-06,1.91e-06,1.78e-06,1.86e-06,0.5208582906422629,280031.33905498
1658534400000,2022-07-23 00:00:00,VLX/BTC,1.93e-06,1.99e-06,1.85e-06,1.87e-06,0.7684438940651814,410932.56367122
1658448000000,2022-07-22 00:00:00,VLX/BTC,1.92e-06,2.02e-06,1.85e-06,1.94e-06,0.5864536275747667,302295.68431689
1658361600000,2022-07-21 00:00:00,VLX/BTC,2e-06,2.03e-06,1.86e-06,1.92e-06,0.813458893589664,423676.50707795
1658275200000,2022-07-20 00:00:00,VLX/BTC,2.02e-06,2.05e-06,1.94e-06,1.97e-06,0.8026348653484271,407428.8656591
1658188800000,2022-07-19 00:00:00,VLX/BTC,2.04e-06,2.11e-06,1.97e-06,2.02e-06,0.8024755219970304,397265.10989952
1658102400000,2022-07-18 00:00:00,VLX/BTC,1.99e-06,2.09e-06,1.97e-06,2e-06,0.7762851578845599,388142.57894228
1658016000000,2022-07-17 00:00:00,VLX/BTC,2.07e-06,2.08e-06,1.86e-06,2e-06,0.7947852332562,397392.6166281
1657929600000,2022-07-16 00:00:00,VLX/BTC,2.07e-06,2.1e-06,2.02e-06,2.08e-06,0.7895558619600288,379594.16440386
1657843200000,2022-07-15 00:00:00,VLX/BTC,2.09e-06,2.12e-06,1.95e-06,2.08e-06,0.716301698155576,344375.81642095
1657756800000,2022-07-14 00:00:00,VLX/BTC,2.06e-06,2.12e-06,2.01e-06,2.09e-06,0.8027865098557677,384108.37792142
1657670400000,2022-07-13 00:00:00,VLX/BTC,2.03e-06,2.14e-06,1.99e-06,2.08e-06,0.7520135417939664,361544.97201633
1657584000000,2022-07-12 00:00:00,VLX/BTC,2.06e-06,2.15e-06,1.98e-06,2.04e-06,1.0503173632112617,514861.45255454
1657497600000,2022-07-11 00:00:00,VLX/BTC,2.06e-06,2.09e-06,1.97e-06,2.04e-06,0.6913512390098111,338897.66618128
1657411200000,2022-07-10 00:00:00,VLX/BTC,2.14e-06,2.16e-06,2.09e-06,2.14e-06,0.050364913849865994,23535.0064719
1657324800000,2022-07-09 00:00:00,VLX/BTC,2.09e-06,2.16e-06,2.07e-06,2.13e-06,0.919738131162264,431801.9395128
1657238400000,2022-07-08 00:00:00,VLX/BTC,2.16e-06,2.16e-06,2.07e-06,2.09e-06,1.0567852661292487,505638.88331543
1657152000000,2022-07-07 00:00:00,VLX/BTC,2.11e-06,2.18e-06,2.05e-06,2.16e-06,1.153900259189777,534213.08295823
1657065600000,2022-07-06 00:00:00,VLX/BTC,2.19e-06,2.19e-06,2.04e-06,2.12e-06,0.2932624991636212,138331.36753001
1656979200000,2022-07-05 00:00:00,VLX/BTC,2.24e-06,2.24e-06,2.19e-06,2.2e-06,0.99706109198135,453209.58726425
1656892800000,2022-07-04 00:00:00,VLX/BTC,2.16e-06,2.24e-06,2.16e-06,2.24e-06,0.13611354350139843,60764.97477741
1656806400000,2022-07-03 00:00:00,VLX/BTC,2.15e-06,2.21e-06,2.11e-06,2.16e-06,0.46769119590173763,216523.70180636
1656720000000,2022-07-02 00:00:00,VLX/BTC,2.21e-06,2.24e-06,2.14e-06,2.16e-06,1.2357467179546249,572104.96201603
1656633600000,2022-07-01 00:00:00,VLX/BTC,2.2e-06,2.25e-06,2.11e-06,2.2e-06,1.178634105572132,535742.77526006
1656547200000,2022-06-30 00:00:00,VLX/BTC,2.18e-06,2.24e-06,2.13e-06,2.21e-06,1.207670003748269,546457.01527071
1656460800000,2022-06-29 00:00:00,VLX/BTC,2.24e-06,2.25e-06,2.1e-06,2.23e-06,1.2291095862109362,551170.21803181
1656374400000,2022-06-28 00:00:00,VLX/BTC,2.2e-06,2.25e-06,2.2e-06,2.25e-06,0.039619089130724996,17608.4840581
1656288000000,2022-06-27 00:00:00,VLX/BTC,2.25e-06,2.27e-06,2.19e-06,2.2e-06,0.744250446882074,338295.65767367
1656201600000,2022-06-26 00:00:00,VLX/BTC,2.21e-06,2.27e-06,2.21e-06,2.25e-06,0.16349633307171002,72665.03692076
1656115200000,2022-06-25 00:00:00,VLX/BTC,2.22e-06,2.26e-06,2.18e-06,2.21e-06,0.393487315242814,178048.5589334
1656028800000,2022-06-24 00:00:00,VLX/BTC,2.15e-06,2.27e-06,2.1e-06,2.21e-06,1.2095135562532777,547291.20192456
1655942400000,2022-06-23 00:00:00,VLX/BTC,2.1e-06,2.22e-06,2.02e-06,2.15e-06,1.005310231562035,467586.1542149
1655856000000,2022-06-22 00:00:00,VLX/BTC,2.05e-06,2.29e-06,1.88e-06,2.09e-06,0.9763874667871015,467171.03674024
1655769600000,2022-06-21 00:00:00,VLX/BTC,2.19e-06,2.29e-06,1.74e-06,2.06e-06,0.9390678322605975,455858.17100029
1655683200000,2022-06-20 00:00:00,VLX/BTC,2.18e-06,2.33e-06,2.06e-06,2.19e-06,1.035606230506097,472879.55730872
1655596800000,2022-06-19 00:00:00,VLX/BTC,2.19e-06,2.22e-06,2.15e-06,2.19e-06,0.8492264315563537,387774.62628144
1655510400000,2022-06-18 00:00:00,VLX/BTC,2e-06,2.24e-06,1.68e-06,2.19e-06,1.3253333483980798,605175.04493063
1655424000000,2022-06-17 00:00:00,VLX/BTC,2.09e-06,2.14e-06,1.96e-06,2.01e-06,1.0278274748511225,511356.95266225
1655337600000,2022-06-16 00:00:00,VLX/BTC,2.02e-06,2.15e-06,1.8e-06,2.09e-06,0.9821071622754952,469907.73314617
1655251200000,2022-06-15 00:00:00,VLX/BTC,2.1e-06,2.2e-06,1.96e-06,2.01e-06,1.0439644117176954,519385.27946154
1655164800000,2022-06-14 00:00:00,VLX/BTC,1.99e-06,2.2e-06,1.54e-06,2.1e-06,1.1829459185860889,563307.58027909
1655078400000,2022-06-13 00:00:00,VLX/BTC,2.01e-06,2.22e-06,1.96e-06,2.09e-06,1.0411052499628637,498136.48323582
1654992000000,2022-06-12 00:00:00,VLX/BTC,1.98e-06,2.05e-06,1.95e-06,2.02e-06,0.9795680700188428,484934.68812814
1654905600000,2022-06-11 00:00:00,VLX/BTC,1.97e-06,2.05e-06,1.95e-06,1.97e-06,1.0182308108179614,516868.43188729
1654819200000,2022-06-10 00:00:00,VLX/BTC,2.07e-06,2.09e-06,1.94e-06,1.96e-06,1.0272816989704696,524123.31580126
1654732800000,2022-06-09 00:00:00,VLX/BTC,2.09e-06,2.2e-06,2e-06,2.07e-06,1.0250364057250267,495186.66943238
1654646400000,2022-06-08 00:00:00,VLX/BTC,2.07e-06,2.26e-06,2.03e-06,2.09e-06,1.0552775664785892,504917.49592277
1654560000000,2022-06-07 00:00:00,VLX/BTC,2.06e-06,2.18e-06,2.03e-06,2.08e-06,0.8988616049878608,432145.00239801
1654473600000,2022-06-06 00:00:00,VLX/BTC,2.07e-06,2.38e-06,2e-06,2.06e-06,0.9896021212525486,480389.37924881
1654387200000,2022-06-05 00:00:00,VLX/BTC,2.02e-06,2.12e-06,2e-06,2.06e-06,1.064021639721342,516515.35908803
1654300800000,2022-06-04 00:00:00,VLX/BTC,2.16e-06,2.23e-06,2.01e-06,2.02e-06,0.9547435920548079,472645.34260139
1654214400000,2022-06-03 00:00:00,VLX/BTC,2.13e-06,2.21e-06,2.03e-06,2.15e-06,1.049356356241853,488072.72383342
1654128000000,2022-06-02 00:00:00,VLX/BTC,2.1e-06,2.18e-06,1.76e-06,2.12e-06,1.1468462992059825,540965.23547452
1654041600000,2022-06-01 00:00:00,VLX/BTC,2.11e-06,2.19e-06,2.01e-06,2.09e-06,1.0271976283059194,491482.11880666
