https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AXS3L,Volume USDT
1657843200,2022-07-15 00:00:00,AXS3L/USDT,0.001766,0.001895,0.0017,0.001788,32229833.92541777,57385.05146374538637
1657756800,2022-07-14 00:00:00,AXS3L/USDT,0.001552,0.001783,0.001416,0.001763,40839218.82134008,66420.49044703729979
1657670400,2022-07-13 00:00:00,AXS3L/USDT,0.00136,0.001556,0.001201,0.001552,37500277.26359764,52334.46650344823934
1657584000,2022-07-12 00:00:00,AXS3L/USDT,0.001524,0.001564,0.001339,0.00135,26119713.18946806,38522.10786915505747
1657497600,2022-07-11 00:00:00,AXS3L/USDT,0.00192,0.001942,0.001451,0.001533,21875930.18617296,37662.47525081314151
1657411200,2022-07-10 00:00:00,AXS3L/USDT,0.00225,0.00227,0.00185,0.001922,25527431.19192933,51427.88935164102495
1657324800,2022-07-09 00:00:00,AXS3L/USDT,0.00211,0.002417,0.00211,0.002241,19781785.48294216,45669.63547233630875
1657238400,2022-07-08 00:00:00,AXS3L/USDT,0.002324,0.002521,0.001964,0.002092,22895760.30120159,50567.97892742105739
1657152000,2022-07-07 00:00:00,AXS3L/USDT,0.002125,0.002406,0.002013,0.00233,45004986.27594691,98372.31229900324323
1657065600,2022-07-06 00:00:00,AXS3L/USDT,0.001967,0.002214,0.001801,0.002115,42630372.66522787,85789.15947716603536
1656979200,2022-07-05 00:00:00,AXS3L/USDT,0.002161,0.0024,0.001751,0.001969,53357886.46567702,111360.41392161575974
1656892800,2022-07-04 00:00:00,AXS3L/USDT,0.001862,0.002213,0.001699,0.002153,36962246.52053032,72098.90685308724709
1656806400,2022-07-03 00:00:00,AXS3L/USDT,0.001769,0.002019,0.001627,0.001871,21870839.25973398,39594.92915457792195
1656720000,2022-07-02 00:00:00,AXS3L/USDT,0.001807,0.001874,0.001593,0.001784,13267145.50277847,22817.13869053149909
1656633600,2022-07-01 00:00:00,AXS3L/USDT,0.002027,0.002171,0.001685,0.001818,48711929.53835958,93151.3488973054078
1656547200,2022-06-30 00:00:00,AXS3L/USDT,0.001949,0.002039,0.001437,0.002012,60131631.20143248,102251.46954302746212
1656460800,2022-06-29 00:00:00,AXS3L/USDT,0.002359,0.002555,0.001839,0.001944,44583876.50113829,94857.18377029401053
1656374400,2022-06-28 00:00:00,AXS3L/USDT,0.002663,0.003061,0.002266,0.002345,52350816.48443636,135502.84637168169415
1656288000,2022-06-27 00:00:00,AXS3L/USDT,0.002783,0.003178,0.002455,0.002663,46474610.34779705,130363.72119742340012
1656201600,2022-06-26 00:00:00,AXS3L/USDT,0.003814,0.003946,0.002737,0.002775,56476285.21217344,194854.87840395730394
1656115200,2022-06-25 00:00:00,AXS3L/USDT,0.003398,0.00421,0.003237,0.00382,96544732.53757113,363420.8634451687204
1656028800,2022-06-24 00:00:00,AXS3L/USDT,0.002286,0.003725,0.002286,0.003389,101842729.79462166,322574.91754612198541
1655942400,2022-06-23 00:00:00,AXS3L/USDT,0.001971,0.002368,0.001971,0.00229,42387862.93125536,93092.24093108531849
1655856000,2022-06-22 00:00:00,AXS3L/USDT,0.002372,0.002464,0.001849,0.001967,51762685.33634518,110615.5745097080052
1655769600,2022-06-21 00:00:00,AXS3L/USDT,0.002236,0.002936,0.002033,0.002383,69716697.41943679,173068.47793144456117
1655683200,2022-06-20 00:00:00,AXS3L/USDT,0.001937,0.002736,0.001621,0.002245,70790402.50415891,143546.11793327527792
1655596800,2022-06-19 00:00:00,AXS3L/USDT,0.001592,0.002106,0.001414,0.001934,89741446.60183127,154045.37679542208368
1655510400,2022-06-18 00:00:00,AXS3L/USDT,0.002223,0.002293,0.00125,0.001612,95758105.60327984,156675.90585960371709
1655424000,2022-06-17 00:00:00,AXS3L/USDT,0.002032,0.002373,0.001957,0.002187,38369516.78807068,83203.92232239006316
1655337600,2022-06-16 00:00:00,AXS3L/USDT,0.003507,0.003849,0.001898,0.002073,83803700.94012181,232346.71082412192911
1655251200,2022-06-15 00:00:00,AXS3L/USDT,0.002524,0.003509,0.00173,0.003486,89433471.85171998,225997.92792819227488
1655164800,2022-06-14 00:00:00,AXS3L/USDT,0.002174,0.003123,0.001712,0.002564,74819625.23470549,191840.22272714423711
1655078400,2022-06-13 00:00:00,AXS3L/USDT,0.003001,0.003261,0.001709,0.00227,56992479.87191245,124200.56754637148033
1654992000,2022-06-12 00:00:00,AXS3L/USDT,0.004454,0.004606,0.003034,0.003034,17667989.88995789,66753.63348663739225
1654905600,2022-06-11 00:00:00,AXS3L/USDT,0.006377,0.006981,0.004102,0.004418,16693226.08757023,89338.03296341243701
1654819200,2022-06-10 00:00:00,AXS3L/USDT,0.008014,0.008184,0.005948,0.006381,15820712.51739898,112356.43040915907733
1654732800,2022-06-09 00:00:00,AXS3L/USDT,0.007995,0.008795,0.0078,0.0079,10440881.18734984,85042.57442280127417
1654646400,2022-06-08 00:00:00,AXS3L/USDT,0.008413,0.0087,0.007503,0.008005,17159887.49021525,139905.40917137098997
1654560000,2022-06-07 00:00:00,AXS3L/USDT,0.0096,0.0097,0.0074,0.008399,28985091.34014699,240541.20365588379834
1654473600,2022-06-06 00:00:00,AXS3L/USDT,0.0087,0.0124,0.0086,0.0097,24058761.88139979,243998.87487066579
1654387200,2022-06-05 00:00:00,AXS3L/USDT,0.0093,0.0097,0.0084,0.0089,15511458.58817084,136729.483114083366
1654300800,2022-06-04 00:00:00,AXS3L/USDT,0.0087,0.0103,0.0087,0.0095,13535868.75522128,127739.730499240678
1654214400,2022-06-03 00:00:00,AXS3L/USDT,0.0101,0.011,0.008,0.0087,19373265.62032728,176391.305072859218
1654128000,2022-06-02 00:00:00,AXS3L/USDT,0.0099,0.0109,0.0083,0.0104,23169824.83006035,217394.582415052493
1654041600,2022-06-01 00:00:00,AXS3L/USDT,0.0163,0.0164,0.0093,0.0101,15062743.41406464,191787.295329932036
1653955200,2022-05-31 00:00:00,AXS3L/USDT,0.0166,0.0254,0.0133,0.0161,22546633.28486458,426084.222707892188
1653868800,2022-05-30 00:00:00,AXS3L/USDT,0.0088,0.0181,0.0083,0.0167,9136144.95039376,120587.019806197341
1653782400,2022-05-29 00:00:00,AXS3L/USDT,0.0089,0.009,0.0073,0.0087,3689642.14673034,30361.209680917631
1653696000,2022-05-28 00:00:00,AXS3L/USDT,0.0083,0.009,0.0078,0.0088,3429155.79302359,29259.539180865869
1653609600,2022-05-27 00:00:00,AXS3L/USDT,0.0102,0.0107,0.0076,0.0081,8762196.85278643,76300.838452467817
1653523200,2022-05-26 00:00:00,AXS3L/USDT,0.0127,0.0144,0.0085,0.0102,8547219.91233411,95256.760828558865
1653436800,2022-05-25 00:00:00,AXS3L/USDT,0.0132,0.0138,0.0116,0.0127,5656680.22346618,71199.197396562847
1653350400,2022-05-24 00:00:00,AXS3L/USDT,0.0126,0.0138,0.0113,0.0133,6461223.15677964,81448.680249719143
1653264000,2022-05-23 00:00:00,AXS3L/USDT,0.0139,0.0178,0.0122,0.0126,11618322.54636369,180100.264873817434
1653177600,2022-05-22 00:00:00,AXS3L/USDT,0.0128,0.0144,0.012,0.014,7200792.24702858,95941.821663682688
1653091200,2022-05-21 00:00:00,AXS3L/USDT,0.0122,0.0131,0.0112,0.0127,4972315.79307352,60269.519113100752
1653004800,2022-05-20 00:00:00,AXS3L/USDT,0.014,0.0147,0.0109,0.0121,10320811.34607648,129908.264844394992
1652918400,2022-05-19 00:00:00,AXS3L/USDT,0.0136,0.0147,0.01,0.0141,21379756.94106733,262180.280510103084
1652832000,2022-05-18 00:00:00,AXS3L/USDT,0.0145,0.0153,0.0116,0.0135,23212939.72234003,314367.113399370015
1652745600,2022-05-17 00:00:00,AXS3L/USDT,0.0123,0.016,0.012,0.0144,16871253.85777872,239955.135157062298
1652659200,2022-05-16 00:00:00,AXS3L/USDT,0.0174,0.0182,0.0111,0.0122,17529555.00681142,236244.05328587236
1652572800,2022-05-15 00:00:00,AXS3L/USDT,0.0137,0.0175,0.0119,0.0171,29093187.45604289,391584.660813105967
1652486400,2022-05-14 00:00:00,AXS3L/USDT,0.01,0.0143,0.0094,0.0137,64298067.72341501,698759.238935157663
1652400000,2022-05-13 00:00:00,AXS3L/USDT,0.0092,0.0153,0.008,0.0099,33239969.40870974,390901.927380281742
1652313600,2022-05-12 00:00:00,AXS3L/USDT,0.0081,0.0143,0.0056,0.0087,135779885.3294049,1502235.409522990081
1652227200,2022-05-11 00:00:00,AXS3L/USDT,0.0194,0.0211,0.0053,0.0079,108708868.13216722,1159871.084393393621
1652140800,2022-05-10 00:00:00,AXS3L/USDT,0.0201,0.0288,0.0163,0.0193,32581219.21760052,755891.259030026731
1652054400,2022-05-09 00:00:00,AXS3L/USDT,0.0392,0.0435,0.02,0.02,39525984.84942084,1324528.444117156467
1651968000,2022-05-08 00:00:00,AXS3L/USDT,0.0323,0.0436,0.0293,0.0394,26909260.45618238,986202.59452309863
1651881600,2022-05-07 00:00:00,AXS3L/USDT,0.0315,0.0349,0.0282,0.0323,14455285.16556575,463942.312085434205
1651795200,2022-05-06 00:00:00,AXS3L/USDT,0.0327,0.0338,0.0273,0.0314,16080965.22505101,493583.334577443532
1651708800,2022-05-05 00:00:00,AXS3L/USDT,0.0545,0.0647,0.0296,0.033,15542043.72540445,649786.270017994542
1651622400,2022-05-04 00:00:00,AXS3L/USDT,0.0373,0.0563,0.0341,0.0544,7360482.22543554,317129.237489211141
1651536000,2022-05-03 00:00:00,AXS3L/USDT,0.0416,0.0446,0.0363,0.0374,6285518.45047912,250526.013365459648
1651449600,2022-05-02 00:00:00,AXS3L/USDT,0.0489,0.0509,0.0399,0.042,7659713.14816143,328440.259438504737
1651363200,2022-05-01 00:00:00,AXS3L/USDT,0.0383,0.0516,0.034,0.0489,7548985.67271115,314022.207572995638
1651276800,2022-04-30 00:00:00,AXS3L/USDT,0.069,0.0722,0.0323,0.0387,3106534.06773714,168630.281702687302
1651190400,2022-04-29 00:00:00,AXS3L/USDT,0.0964,0.1003,0.0618,0.0676,3894057.02821069,295648.144591477149
1651104000,2022-04-28 00:00:00,AXS3L/USDT,0.1013,0.111,0.0917,0.0963,2797298.63591649,279642.927700178351
1651017600,2022-04-27 00:00:00,AXS3L/USDT,0.1018,0.113,0.09,0.1019,2317662.20567129,237117.481116937427
1650931200,2022-04-26 00:00:00,AXS3L/USDT,0.1411,0.1516,0.0948,0.1021,3391397.78795007,413848.107879354788
1650844800,2022-04-25 00:00:00,AXS3L/USDT,0.156,0.156,0.11,0.1414,2309291.26739067,302617.099383858522
1650758400,2022-04-24 00:00:00,AXS3L/USDT,0.1656,0.1684,0.1544,0.1555,777301.66373387,125506.447635205966
1650672000,2022-04-23 00:00:00,AXS3L/USDT,0.174,0.174,0.1618,0.1641,487395.34833234,82267.736203094202
1650585600,2022-04-22 00:00:00,AXS3L/USDT,0.1621,0.1804,0.16,0.1725,1165281.16972222,199695.593191492318
1650499200,2022-04-21 00:00:00,AXS3L/USDT,0.1768,0.1965,0.1566,0.1624,1426344.09008114,254771.219364189309
1650412800,2022-04-20 00:00:00,AXS3L/USDT,0.189,0.2025,0.1651,0.1741,2102388.41948767,388752.85880203659
1650326400,2022-04-19 00:00:00,AXS3L/USDT,0.1749,0.1965,0.1662,0.1892,2185440.88694311,394506.394339695224
1650240000,2022-04-18 00:00:00,AXS3L/USDT,0.1658,0.181,0.14,0.1747,1983375.35332233,321908.257477159631
1650153600,2022-04-17 00:00:00,AXS3L/USDT,0.1894,0.1974,0.1624,0.1658,673905.97758021,124281.176378287774
1650067200,2022-04-16 00:00:00,AXS3L/USDT,0.1945,0.2018,0.1796,0.189,698114.4922207,133842.680815682735
1649980800,2022-04-15 00:00:00,AXS3L/USDT,0.1818,0.2188,0.1818,0.1945,1162478.51812022,229896.718511790095
1649894400,2022-04-14 00:00:00,AXS3L/USDT,0.1992,0.2169,0.167,0.1804,1474921.80215905,281898.719582981173
1649808000,2022-04-13 00:00:00,AXS3L/USDT,0.1851,0.2047,0.1784,0.2001,1395116.05072394,269079.711414287001
1649721600,2022-04-12 00:00:00,AXS3L/USDT,0.1633,0.2031,0.1588,0.1839,2441017.07258114,445037.009964283682
1649635200,2022-04-11 00:00:00,AXS3L/USDT,0.2122,0.2133,0.151,0.1624,2688270.19243521,487973.724247701758
1649548800,2022-04-10 00:00:00,AXS3L/USDT,0.2532,0.2597,0.21,0.2128,1058184.87345671,250048.936738217815
1649462400,2022-04-09 00:00:00,AXS3L/USDT,0.2384,0.2676,0.2343,0.2532,916040.04523856,227935.189527082771
1649376000,2022-04-08 00:00:00,AXS3L/USDT,0.3062,0.3117,0.2287,0.2348,937778.06947546,255842.222717667551
1649289600,2022-04-07 00:00:00,AXS3L/USDT,0.281,0.3238,0.2615,0.3041,1252102.17147724,366474.415102888373
1649203200,2022-04-06 00:00:00,AXS3L/USDT,0.4664,0.49,0.2779,0.281,2017314.5783824,756523.555531026052
1649116800,2022-04-05 00:00:00,AXS3L/USDT,0.5218,0.5492,0.4602,0.4613,609900.17561389,305754.123758690021
1649030400,2022-04-04 00:00:00,AXS3L/USDT,0.5849,0.6036,0.4557,0.5234,873769.18733319,455844.954392910364
1648944000,2022-04-03 00:00:00,AXS3L/USDT,0.5526,0.6338,0.5308,0.5849,800234.30282716,469843.093327221576
1648857600,2022-04-02 00:00:00,AXS3L/USDT,0.5722,0.8192,0.5308,0.5526,1558143.0585041,1048195.98988944831
1648771200,2022-04-01 00:00:00,AXS3L/USDT,0.5077,0.6,0.4337,0.5725,1102152.93476778,570786.618000724897
1648684800,2022-03-31 00:00:00,AXS3L/USDT,0.5173,0.625,0.4683,0.5061,1072118.15500494,576620.932047970513
1648598400,2022-03-30 00:00:00,AXS3L/USDT,0.5069,0.5682,0.4506,0.5173,826054.68583287,430290.891591909705
1648512000,2022-03-29 00:00:00,AXS3L/USDT,0.5647,0.6725,0.4832,0.5054,1336087.61457482,768202.592176454737
1648425600,2022-03-28 00:00:00,AXS3L/USDT,0.6136,0.7186,0.5484,0.5645,1250714.51854854,785928.944875837309
1648339200,2022-03-27 00:00:00,AXS3L/USDT,0.5792,0.6226,0.5194,0.6157,649993.80334036,370033.970929364201
1648252800,2022-03-26 00:00:00,AXS3L/USDT,0.7187,0.7602,0.572,0.575,655602.13429207,413149.344811462827
1648166400,2022-03-25 00:00:00,AXS3L/USDT,0.6833,0.8129,0.6566,0.7187,1276570.55571009,922474.943955526137
1648080000,2022-03-24 00:00:00,AXS3L/USDT,0.4234,0.7143,0.4229,0.6835,1669342.39724261,902752.715016367179
1647993600,2022-03-23 00:00:00,AXS3L/USDT,0.315,0.4308,0.2879,0.4221,1392263.50156587,517140.79025249022
1647907200,2022-03-22 00:00:00,AXS3L/USDT,0.2763,0.3322,0.2699,0.315,786653.30521649,242416.156413852414
1647820800,2022-03-21 00:00:00,AXS3L/USDT,0.2687,0.3041,0.2595,0.2767,589524.71948405,164957.067131927413
1647734400,2022-03-20 00:00:00,AXS3L/USDT,0.3095,0.3187,0.2586,0.2705,422147.62410836,121083.901621645769
1647648000,2022-03-19 00:00:00,AXS3L/USDT,0.2813,0.3469,0.2764,0.3099,594688.40459775,182824.027750342392
1647561600,2022-03-18 00:00:00,AXS3L/USDT,0.2767,0.295,0.249,0.2793,662822.01605064,177598.632569985731
1647475200,2022-03-17 00:00:00,AXS3L/USDT,0.2785,0.2914,0.2639,0.2751,864303.30847234,240759.620751637298
1647388800,2022-03-16 00:00:00,AXS3L/USDT,0.2256,0.2895,0.2172,0.2786,1729879.53407409,436384.355889184644
1647302400,2022-03-15 00:00:00,AXS3L/USDT,0.2381,0.2537,0.2107,0.226,1077653.14902485,248117.009865088354
1647216000,2022-03-14 00:00:00,AXS3L/USDT,0.2021,0.2407,0.1936,0.2384,753509.19409752,169330.399592591426
1647129600,2022-03-13 00:00:00,AXS3L/USDT,0.2205,0.243,0.1973,0.2022,562691.55847154,125048.238207812676
1647043200,2022-03-12 00:00:00,AXS3L/USDT,0.2102,0.2475,0.2095,0.2207,1206297.19366442,274389.917765633049
1646956800,2022-03-11 00:00:00,AXS3L/USDT,0.2222,0.2459,0.2006,0.2112,1036463.29782274,228963.805104472949
1646870400,2022-03-10 00:00:00,AXS3L/USDT,0.2494,0.2554,0.1944,0.2238,1237289.62843443,271565.765939982555
1646784000,2022-03-09 00:00:00,AXS3L/USDT,0.2186,0.263,0.2158,0.2482,773041.15998985,190322.669269858768
1646697600,2022-03-08 00:00:00,AXS3L/USDT,0.2123,0.2362,0.2079,0.2182,1037200.43230288,228972.15642555354
1646611200,2022-03-07 00:00:00,AXS3L/USDT,0.2506,0.2729,0.2045,0.213,1250967.9980312,292510.82595470595
1646524800,2022-03-06 00:00:00,AXS3L/USDT,0.2994,0.3074,0.2443,0.2522,957157.50607991,261318.910597527167
1646438400,2022-03-05 00:00:00,AXS3L/USDT,0.265,0.3175,0.2509,0.3002,951599.78308977,274180.232998380194
1646352000,2022-03-04 00:00:00,AXS3L/USDT,0.3323,0.3365,0.253,0.2665,888296.6050055,257971.65562847134
1646265600,2022-03-03 00:00:00,AXS3L/USDT,0.3744,0.3814,0.3005,0.3333,874197.06154021,301619.71109649872
1646179200,2022-03-02 00:00:00,AXS3L/USDT,0.4072,0.4504,0.3537,0.3758,1254028.4139308,490223.519172739506
1646092800,2022-03-01 00:00:00,AXS3L/USDT,0.3535,0.4824,0.3319,0.4078,2068823.71307644,815656.636123133536
1646006400,2022-02-28 00:00:00,AXS3L/USDT,0.2482,0.397,0.2368,0.3522,2110250.9470931,617649.473752070831
1645920000,2022-02-27 00:00:00,AXS3L/USDT,0.2872,0.3214,0.2268,0.2494,1652433.09517175,444363.439738583867
1645833600,2022-02-26 00:00:00,AXS3L/USDT,0.3004,0.3322,0.2795,0.2881,1178636.12488931,353053.624428934548
1645747200,2022-02-25 00:00:00,AXS3L/USDT,0.2615,0.3127,0.2216,0.3004,2296437.27228034,630331.818712644101
1645660800,2022-02-24 00:00:00,AXS3L/USDT,0.293,0.3066,0.1731,0.2606,3660996.12394794,841324.988194983624
1645574400,2022-02-23 00:00:00,AXS3L/USDT,0.3407,0.391,0.2945,0.2945,1554158.29570598,534070.437862037982
1645488000,2022-02-22 00:00:00,AXS3L/USDT,0.2768,0.3442,0.25,0.3401,1434925.78981485,437897.721601546681
1645401600,2022-02-21 00:00:00,AXS3L/USDT,0.3729,0.4615,0.27,0.272,1683785.68423953,674156.92698319078
1645315200,2022-02-20 00:00:00,AXS3L/USDT,0.4321,0.4352,0.3112,0.3712,1037512.72077723,374464.402060824577
1645228800,2022-02-19 00:00:00,AXS3L/USDT,0.4456,0.4872,0.4,0.4329,590981.32010936,260862.481313139055
1645142400,2022-02-18 00:00:00,AXS3L/USDT,0.4697,0.51,0.4006,0.444,973768.17622169,457063.705656639195
1645056000,2022-02-17 00:00:00,AXS3L/USDT,0.6996,0.7329,0.45,0.4697,1354834.69181496,728735.297947316708
1644969600,2022-02-16 00:00:00,AXS3L/USDT,0.6869,0.7854,0.6363,0.6984,1312220.59232149,946315.981795815123
1644883200,2022-02-15 00:00:00,AXS3L/USDT,0.5118,0.7042,0.5118,0.6852,919665.90582249,563154.274921181487
1644796800,2022-02-14 00:00:00,AXS3L/USDT,0.5437,0.5477,0.4603,0.51,538072.85032334,273824.365130309937
