https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CWEB,Volume USDT
1659830400,2022-08-07 00:00:00,CWEB/USDT,0.02025,0.02075,0.01982,0.0199,11429245.01568247,230570.1061606241023
1659744000,2022-08-06 00:00:00,CWEB/USDT,0.02035,0.02053,0.01948,0.02025,20205870.91858537,410184.0074212345813
1659657600,2022-08-05 00:00:00,CWEB/USDT,0.02043,0.02051,0.01957,0.02035,10948588.18748737,221264.8800831750845
1659571200,2022-08-04 00:00:00,CWEB/USDT,0.01981,0.02079,0.01962,0.02046,11119110.4727394,223645.8300357258855
1659484800,2022-08-03 00:00:00,CWEB/USDT,0.02151,0.0217,0.01979,0.01983,12286382.03963784,253259.2475922552448
1659398400,2022-08-02 00:00:00,CWEB/USDT,0.02002,0.0216,0.01976,0.02149,11110187.34842873,227651.3253341209543
1659312000,2022-08-01 00:00:00,CWEB/USDT,0.02132,0.0214,0.01961,0.02001,14072839.40838248,290521.4140010855201
1659225600,2022-07-31 00:00:00,CWEB/USDT,0.0209,0.02217,0.02054,0.02137,17724778.05173498,376933.3620937387402
1659139200,2022-07-30 00:00:00,CWEB/USDT,0.01904,0.02379,0.01899,0.0209,21096964.04582809,447737.8217939616446
1659052800,2022-07-29 00:00:00,CWEB/USDT,0.02096,0.021,0.0188,0.01904,14268958.10559322,286945.2921265553555
1658966400,2022-07-28 00:00:00,CWEB/USDT,0.02003,0.021,0.02001,0.02095,12404995.65538294,252453.2407949639752
1658880000,2022-07-27 00:00:00,CWEB/USDT,0.01866,0.02102,0.01855,0.02005,25995353.68977292,493683.109212843352
1658793600,2022-07-26 00:00:00,CWEB/USDT,0.01867,0.01983,0.01848,0.01866,13788885.78899972,257817.8472829814824
1658707200,2022-07-25 00:00:00,CWEB/USDT,0.01743,0.02012,0.01705,0.01867,25120288.63911637,446722.2539214818328
1658620800,2022-07-24 00:00:00,CWEB/USDT,0.01766,0.01837,0.01716,0.01743,27627656.93152725,491579.2155842948226
1658534400,2022-07-23 00:00:00,CWEB/USDT,0.01762,0.01775,0.01756,0.0177,15491133.92101355,273823.1828398340423
1658448000,2022-07-22 00:00:00,CWEB/USDT,0.01753,0.01799,0.01746,0.01761,12187439.15964127,213723.7731934773533
1658361600,2022-07-21 00:00:00,CWEB/USDT,0.01733,0.01754,0.01697,0.01751,18729123.10026399,322901.0261102534072
1658275200,2022-07-20 00:00:00,CWEB/USDT,0.01698,0.01826,0.01676,0.01734,22545675.76552499,388018.1169727888597
1658188800,2022-07-19 00:00:00,CWEB/USDT,0.01743,0.01825,0.01665,0.01697,23320021.1106365,407360.3704175399856
1658102400,2022-07-18 00:00:00,CWEB/USDT,0.01794,0.01795,0.01727,0.01744,21208700.05192411,375069.7268195292801
1658016000,2022-07-17 00:00:00,CWEB/USDT,0.01731,0.01795,0.01718,0.01794,20459834.01712506,359003.6729642663596
1657929600,2022-07-16 00:00:00,CWEB/USDT,0.01713,0.01746,0.01708,0.01735,21118637.99790354,365065.3636860418742
1657843200,2022-07-15 00:00:00,CWEB/USDT,0.01738,0.01758,0.01704,0.01713,19076951.06102738,330407.4758710637527
1657756800,2022-07-14 00:00:00,CWEB/USDT,0.01784,0.0182,0.01679,0.01738,23723397.69839008,410872.5844926031154
1657670400,2022-07-13 00:00:00,CWEB/USDT,0.0176,0.01835,0.017,0.01784,23617380.84661598,415700.0345570802546
1657584000,2022-07-12 00:00:00,CWEB/USDT,0.01795,0.0185,0.01748,0.0176,23781169.21726998,427519.1292386361787
1657497600,2022-07-11 00:00:00,CWEB/USDT,0.01729,0.0191,0.01667,0.01796,20182890.42927945,359530.8004203169378
1657411200,2022-07-10 00:00:00,CWEB/USDT,0.01637,0.01843,0.01622,0.01731,19414488.50819653,321560.4952557235194
1657324800,2022-07-09 00:00:00,CWEB/USDT,0.01651,0.01682,0.0162,0.01638,21615872.6255452,356289.5289037608585
1657238400,2022-07-08 00:00:00,CWEB/USDT,0.01569,0.01663,0.01527,0.01653,28242816.02797182,451345.4352617749339
1657152000,2022-07-07 00:00:00,CWEB/USDT,0.01603,0.01605,0.01541,0.01569,25034105.99026781,393529.528431108412
1657065600,2022-07-06 00:00:00,CWEB/USDT,0.01572,0.01612,0.01565,0.01604,21985010.8479025,349725.2032472721461
1656979200,2022-07-05 00:00:00,CWEB/USDT,0.01637,0.01641,0.01564,0.01572,25011682.05681465,399492.9141894617381
1656892800,2022-07-04 00:00:00,CWEB/USDT,0.01421,0.017,0.01417,0.01637,23934856.22179545,366927.5730541772884
1656806400,2022-07-03 00:00:00,CWEB/USDT,0.01455,0.01461,0.01308,0.01422,20733430.52013589,291145.6783746496356
1656720000,2022-07-02 00:00:00,CWEB/USDT,0.01435,0.01499,0.01404,0.01455,18106997.69395124,257985.1772946913002
1656633600,2022-07-01 00:00:00,CWEB/USDT,0.01462,0.01512,0.01434,0.01436,21575779.23517322,316189.397572718577
1656547200,2022-06-30 00:00:00,CWEB/USDT,0.01502,0.01511,0.01453,0.0146,20440626.21733486,303986.1938720125849
1656460800,2022-06-29 00:00:00,CWEB/USDT,0.01518,0.01531,0.015,0.01502,11599663.37511966,175095.1245733053354
1656374400,2022-06-28 00:00:00,CWEB/USDT,0.01502,0.01534,0.01482,0.01518,10268085.74234023,155085.2844669103232
1656288000,2022-06-27 00:00:00,CWEB/USDT,0.01533,0.01576,0.01454,0.01503,20053219.91417097,301448.838339184538
1656201600,2022-06-26 00:00:00,CWEB/USDT,0.01555,0.01608,0.01513,0.01533,20498388.17705273,316616.6594534330753
1656115200,2022-06-25 00:00:00,CWEB/USDT,0.01602,0.01655,0.0147,0.01555,21566764.77989475,339153.1850529368347
1656028800,2022-06-24 00:00:00,CWEB/USDT,0.0174,0.01743,0.01578,0.01601,21614271.52902301,360610.1001559081432
1655942400,2022-06-23 00:00:00,CWEB/USDT,0.01707,0.0178,0.01676,0.01738,22474302.80562654,383824.0602884938219
1655856000,2022-06-22 00:00:00,CWEB/USDT,0.01641,0.01911,0.01613,0.01711,23581521.75965497,401350.2233986703462
1655769600,2022-06-21 00:00:00,CWEB/USDT,0.01611,0.01678,0.01605,0.01641,19727333.49292744,320300.1677171417132
1655683200,2022-06-20 00:00:00,CWEB/USDT,0.01478,0.0163,0.01448,0.01608,21367448.51656478,324848.121783631479
1655596800,2022-06-19 00:00:00,CWEB/USDT,0.01423,0.01519,0.01351,0.01478,20484559.53534858,288739.7307144482652
1655510400,2022-06-18 00:00:00,CWEB/USDT,0.01542,0.01543,0.01356,0.01424,21622267.38683258,313479.2241386298403
1655424000,2022-06-17 00:00:00,CWEB/USDT,0.01488,0.01544,0.01427,0.01543,21746966.19715978,324597.4640633525305
1655337600,2022-06-16 00:00:00,CWEB/USDT,0.01624,0.01627,0.0147,0.01488,20240542.8188534,306183.9297385816092
1655251200,2022-06-15 00:00:00,CWEB/USDT,0.01467,0.01721,0.01437,0.01625,26732281.38728228,417889.5926064631051
1655164800,2022-06-14 00:00:00,CWEB/USDT,0.01294,0.01477,0.01293,0.01467,21516238.4574969,295282.8257793689075
1655078400,2022-06-13 00:00:00,CWEB/USDT,0.01269,0.0156,0.0122,0.01297,34977846.2179133,462558.0104371785894
1654992000,2022-06-12 00:00:00,CWEB/USDT,0.01313,0.01315,0.01192,0.01268,22250614.7450622,278421.1914391097762
1654905600,2022-06-11 00:00:00,CWEB/USDT,0.01514,0.01534,0.01226,0.01311,27745615.86688953,393307.4016832511619
1654819200,2022-06-10 00:00:00,CWEB/USDT,0.01598,0.01601,0.01422,0.01516,19651977.42885772,306285.3080478522528
1654732800,2022-06-09 00:00:00,CWEB/USDT,0.01501,0.01637,0.01474,0.01599,21514482.13178314,331601.2925141385565
1654646400,2022-06-08 00:00:00,CWEB/USDT,0.01491,0.01524,0.01477,0.01501,21262698.12209688,318721.1155179141011
1654560000,2022-06-07 00:00:00,CWEB/USDT,0.01526,0.01568,0.01485,0.01491,19021633.14736697,288273.5737977314584
1654473600,2022-06-06 00:00:00,CWEB/USDT,0.01488,0.01662,0.01469,0.01527,21936955.57409602,336662.7340995178628
1654387200,2022-06-05 00:00:00,CWEB/USDT,0.01586,0.01605,0.01439,0.01487,21571063.76879806,328613.2571759647349
1654300800,2022-06-04 00:00:00,CWEB/USDT,0.01598,0.01624,0.01555,0.01586,16830733.03211313,267466.5468235128154
1654214400,2022-06-03 00:00:00,CWEB/USDT,0.01563,0.01676,0.01544,0.01598,19415737.92270933,308339.4298749344744
1654128000,2022-06-02 00:00:00,CWEB/USDT,0.01453,0.01638,0.01452,0.01557,21548994.88169448,328941.8134124674565
1654041600,2022-06-01 00:00:00,CWEB/USDT,0.01479,0.0148,0.0137,0.01453,17443081.21828458,249113.2440900379601
1653955200,2022-05-31 00:00:00,CWEB/USDT,0.01492,0.01641,0.01471,0.01479,14830361.47827143,232892.1058743204763
1653868800,2022-05-30 00:00:00,CWEB/USDT,0.0143,0.01577,0.01428,0.01492,19283475.53256945,284459.2386810502593
1653782400,2022-05-29 00:00:00,CWEB/USDT,0.01463,0.01465,0.01387,0.0143,21911210.41132692,313448.2151589368121
1653696000,2022-05-28 00:00:00,CWEB/USDT,0.01581,0.01627,0.0146,0.01463,23673567.44293354,368874.3768185198761
1653609600,2022-05-27 00:00:00,CWEB/USDT,0.01643,0.01652,0.01575,0.01581,23690492.47935559,384668.3752564903875
1653523200,2022-05-26 00:00:00,CWEB/USDT,0.01695,0.01772,0.01639,0.01643,23528269.75248236,395889.2543285208436
1653436800,2022-05-25 00:00:00,CWEB/USDT,0.01699,0.01734,0.01621,0.01696,19396439.63490802,323681.9213344445492
1653350400,2022-05-24 00:00:00,CWEB/USDT,0.01782,0.01783,0.01674,0.01698,17411624.98972674,302506.6237094675362
1653264000,2022-05-23 00:00:00,CWEB/USDT,0.01935,0.01939,0.01754,0.01777,22083299.91364688,406780.5149917193686
1653177600,2022-05-22 00:00:00,CWEB/USDT,0.02146,0.02226,0.01877,0.01937,20359426.6404405,411618.6365350185955
1653091200,2022-05-21 00:00:00,CWEB/USDT,0.02056,0.02438,0.02055,0.02148,20441140.62861759,447255.2867126079717
1653004800,2022-05-20 00:00:00,CWEB/USDT,0.01813,0.02834,0.01803,0.02056,26641242.31015009,569679.975872021281
1652918400,2022-05-19 00:00:00,CWEB/USDT,0.01737,0.01855,0.01727,0.0181,18868372.35188266,333091.3738562838011
1652832000,2022-05-18 00:00:00,CWEB/USDT,0.01533,0.01839,0.01525,0.01736,21693188.58289233,347891.3946600877675
1652745600,2022-05-17 00:00:00,CWEB/USDT,0.01272,0.01703,0.01254,0.01534,25895370.3701821,377902.93139211371
1652659200,2022-05-16 00:00:00,CWEB/USDT,0.0126,0.01392,0.01232,0.01272,23078653.86279697,293785.6265273781691
1652572800,2022-05-15 00:00:00,CWEB/USDT,0.01192,0.01289,0.01164,0.0126,21599536.01278525,263789.4011655209135
1652486400,2022-05-14 00:00:00,CWEB/USDT,0.01327,0.01354,0.01164,0.01192,22218935.84116856,280407.2278700419158
1652400000,2022-05-13 00:00:00,CWEB/USDT,0.01069,0.01561,0.01055,0.01328,36100734.87739135,471736.3244850711932
1652313600,2022-05-12 00:00:00,CWEB/USDT,0.01204,0.01245,0.01064,0.01069,22662745.06675412,260034.2004040768875
1652227200,2022-05-11 00:00:00,CWEB/USDT,0.01476,0.01479,0.01143,0.01205,25504813.15969663,335949.4812671435707
1652140800,2022-05-10 00:00:00,CWEB/USDT,0.01397,0.01491,0.01363,0.01478,20249268.68348634,290106.6269277752379
1652054400,2022-05-09 00:00:00,CWEB/USDT,0.0163,0.01644,0.0135,0.01396,16011654.86246638,240555.847505406578
1651968000,2022-05-08 00:00:00,CWEB/USDT,0.01735,0.01737,0.01615,0.01634,7085228.36516403,119125.3503904619521
1651881600,2022-05-07 00:00:00,CWEB/USDT,0.01816,0.01817,0.01719,0.01735,9644770.90150167,169688.3303407855932
1651795200,2022-05-06 00:00:00,CWEB/USDT,0.01862,0.01896,0.01815,0.01815,11678110.53760135,216555.8627403683648
1651708800,2022-05-05 00:00:00,CWEB/USDT,0.02177,0.022,0.01843,0.01862,8794002.61885101,174415.6865563841979
1651622400,2022-05-04 00:00:00,CWEB/USDT,0.01924,0.0222,0.01924,0.02166,9488094.27553096,193413.2223214702352
1651536000,2022-05-03 00:00:00,CWEB/USDT,0.01919,0.02031,0.01895,0.01924,9193058.22037023,179422.05733522548
1651449600,2022-05-02 00:00:00,CWEB/USDT,0.01938,0.01949,0.01779,0.01919,13249101.95512791,248154.5934449135444
1651363200,2022-05-01 00:00:00,CWEB/USDT,0.02212,0.02213,0.01932,0.01939,13770413.00872692,286932.1163801043849
1651276800,2022-04-30 00:00:00,CWEB/USDT,0.02484,0.02494,0.02157,0.02211,16275120.04873966,376261.0262878957109
1651190400,2022-04-29 00:00:00,CWEB/USDT,0.02609,0.0261,0.02482,0.02484,25727858.59374092,653381.4138753042242
1651104000,2022-04-28 00:00:00,CWEB/USDT,0.02656,0.02688,0.026,0.02609,20942893.79166067,550688.5648054720022
1651017600,2022-04-27 00:00:00,CWEB/USDT,0.02695,0.02832,0.02649,0.02656,14986069.31305465,405525.6494028387846
1650931200,2022-04-26 00:00:00,CWEB/USDT,0.02598,0.027,0.02583,0.02696,17859598.13685407,467364.2063046303766
1650844800,2022-04-25 00:00:00,CWEB/USDT,0.0266,0.02667,0.02595,0.02598,15522881.37575908,406783.2757235101778
1650758400,2022-04-24 00:00:00,CWEB/USDT,0.02705,0.0271,0.02641,0.0266,17840160.60134687,477845.2823767283075
1650672000,2022-04-23 00:00:00,CWEB/USDT,0.02801,0.02832,0.02692,0.02705,19291109.60683034,527877.3257072236612
1650585600,2022-04-22 00:00:00,CWEB/USDT,0.02627,0.0286,0.0258,0.02801,12730722.15367889,352019.275269284322
1650499200,2022-04-21 00:00:00,CWEB/USDT,0.02656,0.02678,0.02604,0.02625,7787964.94798174,206239.0511966469547
1650412800,2022-04-20 00:00:00,CWEB/USDT,0.02641,0.02692,0.02623,0.02656,5824176.74066116,154550.2148665080126
1650326400,2022-04-19 00:00:00,CWEB/USDT,0.02632,0.02661,0.0258,0.02641,9531055.30392235,250484.6257193910208
1650240000,2022-04-18 00:00:00,CWEB/USDT,0.02729,0.02738,0.02576,0.02632,12997312.09813875,346517.9320138032241
1650153600,2022-04-17 00:00:00,CWEB/USDT,0.02788,0.02794,0.02697,0.02729,13708946.99069571,374337.823554595945
1650067200,2022-04-16 00:00:00,CWEB/USDT,0.02899,0.029,0.02749,0.02788,12745124.47942869,358446.7744043311499
1649980800,2022-04-15 00:00:00,CWEB/USDT,0.0282,0.03262,0.02781,0.02896,16415501.37301618,478374.3276948263532
1649894400,2022-04-14 00:00:00,CWEB/USDT,0.02824,0.02876,0.0278,0.02821,11450894.29083186,324462.7576717320854
1649808000,2022-04-13 00:00:00,CWEB/USDT,0.02714,0.02846,0.02692,0.02822,7507967.79966954,206442.2046622123192
1649721600,2022-04-12 00:00:00,CWEB/USDT,0.02675,0.02747,0.02659,0.02712,6026493.07434138,162397.2751558807404
1649635200,2022-04-11 00:00:00,CWEB/USDT,0.02694,0.02707,0.02654,0.02675,6339676.11817982,169563.9940528823382
1649548800,2022-04-10 00:00:00,CWEB/USDT,0.02664,0.02766,0.02651,0.02694,4566751.04437566,123807.5871206848227
1649462400,2022-04-09 00:00:00,CWEB/USDT,0.02714,0.02727,0.02657,0.02664,2216106.12784179,59737.2162068060034
1649376000,2022-04-08 00:00:00,CWEB/USDT,0.02789,0.02801,0.027,0.02715,6752263.156455,186294.1008691926459
1649289600,2022-04-07 00:00:00,CWEB/USDT,0.02779,0.02884,0.02775,0.02789,7797241.92961093,220319.5993467669589
1649203200,2022-04-06 00:00:00,CWEB/USDT,0.02929,0.03087,0.027,0.02778,13275426.40069165,380350.6122968129637
1649116800,2022-04-05 00:00:00,CWEB/USDT,0.03034,0.03035,0.02908,0.02932,10105038.63171172,298682.1555673802059
1649030400,2022-04-04 00:00:00,CWEB/USDT,0.02855,0.0323,0.02701,0.03034,22972993.88307107,671277.0122409200798
1648944000,2022-04-03 00:00:00,CWEB/USDT,0.03084,0.03085,0.02848,0.0286,12382665.00290073,368097.7342261030961
1648857600,2022-04-02 00:00:00,CWEB/USDT,0.0312,0.03185,0.03075,0.03082,6490544.31440903,203681.7062372905228
1648771200,2022-04-01 00:00:00,CWEB/USDT,0.03278,0.03339,0.03043,0.03116,11052494.98151025,355401.2919361214155
1648684800,2022-03-31 00:00:00,CWEB/USDT,0.03541,0.03588,0.03196,0.03273,15519614.82178449,527150.2505859547728
1648598400,2022-03-30 00:00:00,CWEB/USDT,0.03682,0.03831,0.03539,0.03542,14923774.77570884,547517.3427273486681
1648512000,2022-03-29 00:00:00,CWEB/USDT,0.03933,0.0396,0.03653,0.03681,12360349.35307623,470082.9267031671295
1648425600,2022-03-28 00:00:00,CWEB/USDT,0.04022,0.04194,0.03894,0.03916,13036201.778268,525385.9928381117711
1648339200,2022-03-27 00:00:00,CWEB/USDT,0.03719,0.0411,0.03686,0.04022,8305958.69138182,323004.0599127240558
1648252800,2022-03-26 00:00:00,CWEB/USDT,0.03744,0.03798,0.0352,0.03719,8090006.52680619,297793.6113053733524
1648166400,2022-03-25 00:00:00,CWEB/USDT,0.038,0.0429,0.03578,0.03739,28797410.56421399,1137085.1769743941371
1648080000,2022-03-24 00:00:00,CWEB/USDT,0.0309,0.04018,0.03024,0.03792,32370303.37879937,1158475.463151114366
1647993600,2022-03-23 00:00:00,CWEB/USDT,0.02516,0.0345,0.0251,0.03078,31076544.85004712,936001.7045390683889
1647907200,2022-03-22 00:00:00,CWEB/USDT,0.02562,0.02708,0.0248,0.02519,11837594.04757233,306142.2680715756315
1647820800,2022-03-21 00:00:00,CWEB/USDT,0.0246,0.02983,0.02277,0.02565,34795087.88152394,893164.0317367164229
1647734400,2022-03-20 00:00:00,CWEB/USDT,0.01943,0.03,0.01943,0.02464,93984261.47958733,2372359.9739825156136
1647648000,2022-03-19 00:00:00,CWEB/USDT,0.0172,0.0202,0.01699,0.01943,39034390.03650223,707362.9389794477841
1647561600,2022-03-18 00:00:00,CWEB/USDT,0.01665,0.01758,0.01603,0.01719,33314123.25058701,553128.3885708197918
1647475200,2022-03-17 00:00:00,CWEB/USDT,0.01721,0.01849,0.01607,0.01664,37249856.52455717,641197.1818457683329
1647388800,2022-03-16 00:00:00,CWEB/USDT,0.01958,0.01966,0.01557,0.01721,48233935.79614613,853374.0898286618826
1647302400,2022-03-15 00:00:00,CWEB/USDT,0.02133,0.0237,0.01933,0.01958,52420615.49770377,1113277.155539356786
1647216000,2022-03-14 00:00:00,CWEB/USDT,0.0158,0.026,0.0156,0.02135,147293805.55425907,3088299.4031797099934
1647129600,2022-03-13 00:00:00,CWEB/USDT,0.01415,0.01621,0.01412,0.0158,33262680.82805391,489963.4607608352955
1647043200,2022-03-12 00:00:00,CWEB/USDT,0.01485,0.01487,0.014,0.01414,27268294.37387046,395160.20961617011
1646956800,2022-03-11 00:00:00,CWEB/USDT,0.01518,0.01525,0.01455,0.01485,27793394.91035421,415650.9855204324915
1646870400,2022-03-10 00:00:00,CWEB/USDT,0.01595,0.01604,0.0144,0.01518,29135499.34654634,451056.6057905438641
1646784000,2022-03-09 00:00:00,CWEB/USDT,0.01692,0.01692,0.01581,0.01597,26317280.41655932,431342.4138995727718
1646697600,2022-03-08 00:00:00,CWEB/USDT,0.01742,0.01744,0.01681,0.01692,17866989.1441262,307045.9550415890607
1646611200,2022-03-07 00:00:00,CWEB/USDT,0.01796,0.01816,0.01735,0.01742,10572571.76790703,187587.3970821517574
1646524800,2022-03-06 00:00:00,CWEB/USDT,0.01837,0.01844,0.01742,0.01796,6136739.93917361,109974.6870202188115
1646438400,2022-03-05 00:00:00,CWEB/USDT,0.01861,0.0188,0.01816,0.01837,22337098.74011414,414968.0300072391661
1646352000,2022-03-04 00:00:00,CWEB/USDT,0.02014,0.02016,0.01854,0.01861,46554173.1012442,904609.0776857202226
1646265600,2022-03-03 00:00:00,CWEB/USDT,0.02096,0.0217,0.0198,0.02013,35318512.18595927,728047.9420421198015
1646179200,2022-03-02 00:00:00,CWEB/USDT,0.02266,0.02272,0.02095,0.02095,32356277.61840668,708342.2971796455023
1646092800,2022-03-01 00:00:00,CWEB/USDT,0.0226,0.02321,0.022,0.02265,33822992.91370727,759675.5472487514211
1646006400,2022-02-28 00:00:00,CWEB/USDT,0.02239,0.02275,0.02128,0.0226,12976053.40672037,285297.2401436459908
1645920000,2022-02-27 00:00:00,CWEB/USDT,0.02261,0.02305,0.0222,0.0224,12670442.16102461,287134.2528867178511
1645833600,2022-02-26 00:00:00,CWEB/USDT,0.02274,0.02325,0.02214,0.0226,19773104.94694916,445080.4581097099875
1645747200,2022-02-25 00:00:00,CWEB/USDT,0.02168,0.02277,0.02159,0.02274,22577313.19158796,497890.0766928989117
1645660800,2022-02-24 00:00:00,CWEB/USDT,0.02279,0.02291,0.02094,0.02168,25653475.86807085,560642.0018522846653
1645574400,2022-02-23 00:00:00,CWEB/USDT,0.02231,0.02292,0.02213,0.02279,25001741.1295353,564611.6388961540261
1645488000,2022-02-22 00:00:00,CWEB/USDT,0.0229,0.02371,0.02201,0.02231,21011827.02175123,477508.2667988952023
1645401600,2022-02-21 00:00:00,CWEB/USDT,0.02548,0.02647,0.0227,0.02304,22093224.36711475,557320.1500395057336
1645315200,2022-02-20 00:00:00,CWEB/USDT,0.02609,0.02641,0.02522,0.02548,14022584.23654314,363397.5418020973716
1645228800,2022-02-19 00:00:00,CWEB/USDT,0.02698,0.02704,0.02565,0.02608,15335880.70141011,407966.6911506695329
1645142400,2022-02-18 00:00:00,CWEB/USDT,0.02695,0.02809,0.02607,0.027,12529639.47304279,340515.0279926429501
1645056000,2022-02-17 00:00:00,CWEB/USDT,0.02841,0.0288,0.02691,0.02695,12460498.22915335,353099.9113584684978
1644969600,2022-02-16 00:00:00,CWEB/USDT,0.0288,0.0295,0.02814,0.02839,11140528.74142397,322227.4906573275086
1644883200,2022-02-15 00:00:00,CWEB/USDT,0.02881,0.02966,0.02796,0.02879,12977405.05268127,372756.5441694752291
1644796800,2022-02-14 00:00:00,CWEB/USDT,0.02782,0.02974,0.0262,0.02872,10507743.61506573,287274.0444473178845
1644710400,2022-02-13 00:00:00,CWEB/USDT,0.02874,0.02926,0.02752,0.02767,6796243.3670532,192504.3208666060482
