https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUNA3S,Volume USDT
1652266800,2022-05-11 11:00:00,LUNA3S/USDT,9.328464,9.850827,7.456464,9.544458,212471.62669934,1919318.4474496848668
1652263200,2022-05-11 10:00:00,LUNA3S/USDT,7.6088,9.468245,7.3,9.30964,238431.86333133,1952000.08405440234125
1652259600,2022-05-11 09:00:00,LUNA3S/USDT,7.249999,7.8,7.000001,7.580925,209657.27836854,1589331.52085567433028
1652256000,2022-05-11 08:00:00,LUNA3S/USDT,6.813948,7.351025,5.817467,7.248564,286044.17305311,1832823.46924537449938
1652252400,2022-05-11 07:00:00,LUNA3S/USDT,6.98,7.85,5.710764,6.880248,351910.21383662,2518951.43731909401114
1652248800,2022-05-11 06:00:00,LUNA3S/USDT,5.797518,7.15,5.662415,6.98,382962.96296591,2475960.55661856256915
1652245200,2022-05-11 05:00:00,LUNA3S/USDT,5.307518,5.999999,4.7,5.80411,433592.23292787,2353528.68326805940877
1652241600,2022-05-11 04:00:00,LUNA3S/USDT,4.157558,5.358502,3.96268,5.323692,417817.37651177,1976586.1068724714815
1652238000,2022-05-11 03:00:00,LUNA3S/USDT,3.598501,4.3,3.409082,4.152621,380578.40279968,1511392.04981669060932
1652234400,2022-05-11 02:00:00,LUNA3S/USDT,3.867894,4.3,3.3294,3.598501,503948.21127459,1896997.78116611015351
1652230800,2022-05-11 01:00:00,LUNA3S/USDT,2.915997,3.921777,2.891538,3.883991,508605.6525986,1694704.85876571259158
1652227200,2022-05-11 00:00:00,LUNA3S/USDT,3.388041,3.811181,2.100001,2.880368,672488.77618764,1872384.70100135847927
1652223600,2022-05-10 23:00:00,LUNA3S/USDT,4.168147,4.44,3.3,3.377929,484064.81480965,1885601.57037086752139
1652220000,2022-05-10 22:00:00,LUNA3S/USDT,4.243156,4.65,3.729829,4.168147,678065.20858513,2822720.8826039337541
1652216400,2022-05-10 21:00:00,LUNA3S/USDT,3.292229,4.321359,3.191274,4.243157,831260.57406377,3138073.17259802318085
1652212800,2022-05-10 20:00:00,LUNA3S/USDT,3.028602,3.3769,2.992795,3.289766,523071.59853795,1648814.75919637435166
1652209200,2022-05-10 19:00:00,LUNA3S/USDT,2.659535,3.141262,2.601464,3.014939,735501.70421354,2160145.59615651165913
1652205600,2022-05-10 18:00:00,LUNA3S/USDT,2.304394,2.659535,2.291853,2.659535,357275.66518835,881520.55644008836666
1652202000,2022-05-10 17:00:00,LUNA3S/USDT,2.414085,2.450113,2.179999,2.304397,417603.11562553,969988.74897849728754
1652198400,2022-05-10 16:00:00,LUNA3S/USDT,2.273272,2.492631,2.125078,2.422061,579568.09656147,1347282.6016568775636
1652194800,2022-05-10 15:00:00,LUNA3S/USDT,2.588522,2.8,2.098341,2.261101,607918.30594225,1484510.11491635426667
1652191200,2022-05-10 14:00:00,LUNA3S/USDT,2.213706,2.816762,2.066213,2.6,500972.67642111,1230540.22874239258794
1652187600,2022-05-10 13:00:00,LUNA3S/USDT,2.018269,2.346917,1.882402,2.2211,421578.29627871,893260.57219381654011
1652184000,2022-05-10 12:00:00,LUNA3S/USDT,2.183296,2.277542,1.901432,2.012257,260653.66267671,537404.42949913380115
1652180400,2022-05-10 11:00:00,LUNA3S/USDT,2.546543,2.565515,2.062282,2.176439,263266.71007137,594835.1061073654342
1652176800,2022-05-10 10:00:00,LUNA3S/USDT,2.553429,2.637999,2.359225,2.546543,220782.321607,551494.7995688562783
1652173200,2022-05-10 09:00:00,LUNA3S/USDT,2.205298,2.592171,2.118955,2.551503,304958.05915917,724009.02677872694818
1652169600,2022-05-10 08:00:00,LUNA3S/USDT,2.327697,2.34,1.970378,2.207082,330092.05439845,707166.88166307586705
1652166000,2022-05-10 07:00:00,LUNA3S/USDT,1.996197,2.364047,1.872631,2.327401,417285.33528557,907828.90711126029133
1652162400,2022-05-10 06:00:00,LUNA3S/USDT,2.128817,2.195933,1.7001,2.00158,600559.3170588,1145057.06636246314095
1652158800,2022-05-10 05:00:00,LUNA3S/USDT,2.476247,2.785885,2.075107,2.124831,418425.67358315,1007545.46215614499684
1652155200,2022-05-10 04:00:00,LUNA3S/USDT,2.974911,3.195,2.409973,2.475485,709926.73795123,1998988.19692187774775
1652151600,2022-05-10 03:00:00,LUNA3S/USDT,2.292352,2.974912,2.279026,2.974912,687013.63642855,1744865.10470746430106
1652148000,2022-05-10 02:00:00,LUNA3S/USDT,1.835192,2.30445,1.78229,2.285615,901368.0137777,1887930.83899791074245
1652144400,2022-05-10 01:00:00,LUNA3S/USDT,1.442734,1.958122,1.304454,1.83863,1286157.67321593,2166692.17181022393342
1652140800,2022-05-10 00:00:00,LUNA3S/USDT,2.699999,3.53,1.418675,1.438695,1093919.42250055,2696896.31155702664709
1652137200,2022-05-09 23:00:00,LUNA3S/USDT,2.173486,2.7,2.098221,2.699999,594998.61122577,1447998.97074005186382
1652133600,2022-05-09 22:00:00,LUNA3S/USDT,2.172313,2.25,1.910157,2.173483,795870.95536122,1669918.82860373919683
1652130000,2022-05-09 21:00:00,LUNA3S/USDT,1.822506,2.1985,1.804362,2.154101,460585.44735409,891662.78303311006523
1652126400,2022-05-09 20:00:00,LUNA3S/USDT,1.909999,1.988379,1.620256,1.822489,711366.99478829,1279456.73190802861395
1652122800,2022-05-09 19:00:00,LUNA3S/USDT,1.949316,2.1,1.853891,1.913533,705209.16536153,1383379.12506278699564
1652119200,2022-05-09 18:00:00,LUNA3S/USDT,1.70877,2.2,1.658651,1.949137,781237.45996349,1492229.64770726466961
1652115600,2022-05-09 17:00:00,LUNA3S/USDT,1.558949,1.728668,1.527426,1.72,624100.68386184,1002138.51051041542143
1652112000,2022-05-09 16:00:00,LUNA3S/USDT,1.376312,1.629999,1.358199,1.558676,648820.86550146,952719.97735955656014
1652108400,2022-05-09 15:00:00,LUNA3S/USDT,1.312868,1.425,1.275401,1.376312,445726.33489139,600649.71589411638912
1652104800,2022-05-09 14:00:00,LUNA3S/USDT,1.245435,1.318112,1.228997,1.313675,302384.75406322,387308.54974813570291
1652101200,2022-05-09 13:00:00,LUNA3S/USDT,1.285788,1.3242,1.173008,1.24551,454497.27910584,572473.77740773012884
1652097600,2022-05-09 12:00:00,LUNA3S/USDT,1.27908,1.335918,1.239903,1.2889,352971.76215638,452894.45826957853224
1652094000,2022-05-09 11:00:00,LUNA3S/USDT,1.211228,1.28944,1.185261,1.27908,344212.80627911,424460.22000401618064
1652090400,2022-05-09 10:00:00,LUNA3S/USDT,1.191569,1.2913,1.17036,1.214565,452073.65554548,557519.25386957072355
1652086800,2022-05-09 09:00:00,LUNA3S/USDT,1.160173,1.203969,1.149237,1.187887,121094.99682691,142940.0893648582559
1652083200,2022-05-09 08:00:00,LUNA3S/USDT,1.2,1.241035,1.154297,1.161547,243886.74923709,293336.38796704725846
1652079600,2022-05-09 07:00:00,LUNA3S/USDT,1.15323,1.214206,1.126309,1.19686,149279.79243834,175831.74622796579861
1652076000,2022-05-09 06:00:00,LUNA3S/USDT,1.180401,1.221841,1.138384,1.152986,211797.09172421,250100.62607831752566
1652072400,2022-05-09 05:00:00,LUNA3S/USDT,1.116675,1.188696,1.094082,1.180401,157268.03828694,179056.70636635604544
1652068800,2022-05-09 04:00:00,LUNA3S/USDT,1.178389,1.180993,1.061483,1.117982,269591.92780266,298549.6081746597014
1652065200,2022-05-09 03:00:00,LUNA3S/USDT,1.203634,1.219941,1.144126,1.181219,349329.77786571,411069.82573625214784
1652061600,2022-05-09 02:00:00,LUNA3S/USDT,1.120862,1.243247,1.112217,1.203658,466493.09183162,553232.30593139788456
1652058000,2022-05-09 01:00:00,LUNA3S/USDT,1.050143,1.122951,1.037604,1.121232,190012.04683268,205764.69576491739885
1652054400,2022-05-09 00:00:00,LUNA3S/USDT,1.04495,1.0877,1.007025,1.046684,262422.70542461,274489.17923722443505
1652050800,2022-05-08 23:00:00,LUNA3S/USDT,1.037942,1.080657,1.030747,1.044716,219772.04079412,232851.84672984987191
1652047200,2022-05-08 22:00:00,LUNA3S/USDT,0.98368,1.073951,0.980163,1.037764,255794.26782359,267240.60253445884048
1652043600,2022-05-08 21:00:00,LUNA3S/USDT,1.01485,1.01485,0.978125,0.983704,104252.16679344,103597.98383044912135
1652040000,2022-05-08 20:00:00,LUNA3S/USDT,0.974879,1.032676,0.972313,1.019134,220332.19820191,222013.26297689006561
1652036400,2022-05-08 19:00:00,LUNA3S/USDT,0.990766,1.008746,0.963,0.978274,151792.02963854,149163.85477146238727
1652032800,2022-05-08 18:00:00,LUNA3S/USDT,0.989244,1.037092,0.962532,0.990766,326755.7899564,324528.99418568212099
1652029200,2022-05-08 17:00:00,LUNA3S/USDT,1.032258,1.10671,0.983856,0.983856,466397.51022372,492165.00775636427403
1652025600,2022-05-08 16:00:00,LUNA3S/USDT,1.029775,1.035508,0.961809,1.035508,257003.54602331,255975.98658887985124
1652022000,2022-05-08 15:00:00,LUNA3S/USDT,1.031731,1.044839,0.966296,1.033282,339686.94071431,342101.1825183681207
1652018400,2022-05-08 14:00:00,LUNA3S/USDT,1.182088,1.185432,1.020915,1.031727,416085.78906181,450964.5719297444507
1652014800,2022-05-08 13:00:00,LUNA3S/USDT,1.20255,1.249999,1.122396,1.182047,390844.63414098,458178.22104766124455
1652011200,2022-05-08 12:00:00,LUNA3S/USDT,1.078473,1.20255,1.064217,1.20255,216868.84142866,245465.21969771730747
1652007600,2022-05-08 11:00:00,LUNA3S/USDT,1.065902,1.095521,1.037719,1.079809,132211.62615397,139997.66377115803328
1652004000,2022-05-08 10:00:00,LUNA3S/USDT,1.105478,1.110542,1.03805,1.066184,213140.85440893,227651.92229395317393
1652000400,2022-05-08 09:00:00,LUNA3S/USDT,1.056076,1.112343,1.046754,1.107018,133723.14823305,145996.22499677235534
1651996800,2022-05-08 08:00:00,LUNA3S/USDT,1.051056,1.071923,1.030131,1.056076,104410.52913801,109950.90222563656911
1651993200,2022-05-08 07:00:00,LUNA3S/USDT,1.004901,1.051046,0.996245,1.051046,102027.09248743,104947.60272239274764
1651989600,2022-05-08 06:00:00,LUNA3S/USDT,1.012135,1.026992,0.989048,1.004899,149372.74556252,150833.34500516084179
1651986000,2022-05-08 05:00:00,LUNA3S/USDT,1.011506,1.031541,0.995673,1.009108,116983.78120326,118206.73135840882643
1651982400,2022-05-08 04:00:00,LUNA3S/USDT,0.987399,1.024185,0.953603,1.011506,248071.86821574,245245.67910684179114
1651978800,2022-05-08 03:00:00,LUNA3S/USDT,1.016164,1.052766,0.975831,0.98492,314858.65202913,316342.70836343014687
1651975200,2022-05-08 02:00:00,LUNA3S/USDT,1.049981,1.162658,1.010044,1.014216,609262.96243536,655886.06373404369101
1651971600,2022-05-08 01:00:00,LUNA3S/USDT,0.977492,1.0888,0.962407,1.049981,418011.81389614,425289.75931844113926
1651968000,2022-05-08 00:00:00,LUNA3S/USDT,0.898284,0.995,0.885668,0.982504,215032.45684436,201116.74259551776318
1651964400,2022-05-07 23:00:00,LUNA3S/USDT,0.9507,0.961786,0.832881,0.897374,423909.69503975,374083.90224126808418
1651960800,2022-05-07 22:00:00,LUNA3S/USDT,0.926086,0.999999,0.868455,0.950169,562971.99571104,523420.96096697409461
1651957200,2022-05-07 21:00:00,LUNA3S/USDT,0.82815,0.926085,0.826589,0.926085,321168.05576457,277919.91035795564957
1651953600,2022-05-07 20:00:00,LUNA3S/USDT,0.785083,0.831813,0.784162,0.828026,156986.47180064,126848.01071156368502
1651950000,2022-05-07 19:00:00,LUNA3S/USDT,0.779752,0.787836,0.769199,0.784505,80023.33474073,62369.77600555016785
1651946400,2022-05-07 18:00:00,LUNA3S/USDT,0.783045,0.790637,0.764679,0.779751,112838.00609345,87768.56967527734469
1651942800,2022-05-07 17:00:00,LUNA3S/USDT,0.764056,0.785569,0.758931,0.7825,112994.97715425,87149.12592718654296
1651939200,2022-05-07 16:00:00,LUNA3S/USDT,0.760069,0.774114,0.751049,0.761696,83539.70994338,63550.3823442485736
1651935600,2022-05-07 15:00:00,LUNA3S/USDT,0.76656,0.768756,0.754149,0.757796,51206.15033968,38912.94518651362032
1651932000,2022-05-07 14:00:00,LUNA3S/USDT,0.764202,0.770759,0.753,0.766503,62195.66400084,47405.015365344409
1651928400,2022-05-07 13:00:00,LUNA3S/USDT,0.751973,0.779061,0.7484,0.764313,116984.0924893,89796.00883277682439
1651924800,2022-05-07 12:00:00,LUNA3S/USDT,0.741361,0.758076,0.740616,0.7497,77881.66596095,58367.95620654798483
1651921200,2022-05-07 11:00:00,LUNA3S/USDT,0.7375,0.747529,0.729164,0.74148,84644.20545936,62473.77720386169118
1651917600,2022-05-07 10:00:00,LUNA3S/USDT,0.753773,0.761063,0.731738,0.737508,108561.30663661,80835.09047418216769
1651914000,2022-05-07 09:00:00,LUNA3S/USDT,0.753981,0.760911,0.7432,0.754899,90645.78013747,68238.71002452053765
1651910400,2022-05-07 08:00:00,LUNA3S/USDT,0.762253,0.767805,0.742239,0.7539,111851.86676897,84435.02271580975605
1651906800,2022-05-07 07:00:00,LUNA3S/USDT,0.787501,0.795734,0.757215,0.761595,154654.90169031,119587.50998738891425
1651903200,2022-05-07 06:00:00,LUNA3S/USDT,0.750775,0.792626,0.746219,0.7854,142198.87363735,109518.84328870269216
1651899600,2022-05-07 05:00:00,LUNA3S/USDT,0.763814,0.7675,0.750801,0.750801,198322.08419409,150474.82652428644327
1651896000,2022-05-07 04:00:00,LUNA3S/USDT,0.7025,0.766219,0.7025,0.763813,229515.86648223,169649.20896604066133
1651892400,2022-05-07 03:00:00,LUNA3S/USDT,0.679359,0.704658,0.677591,0.699818,122713.20319234,84729.63203151113484
1651888800,2022-05-07 02:00:00,LUNA3S/USDT,0.6746,0.6797,0.666125,0.677264,91572.45531742,61642.8085389431515
1651885200,2022-05-07 01:00:00,LUNA3S/USDT,0.667479,0.686527,0.655598,0.673901,140564.75069744,94500.67799954141195
1651881600,2022-05-07 00:00:00,LUNA3S/USDT,0.654537,0.671155,0.648742,0.667826,148329.96096871,97968.47238303575563
1651878000,2022-05-06 23:00:00,LUNA3S/USDT,0.62722,0.6575,0.626822,0.655,197165.99235052,127168.84480291683749
1651874400,2022-05-06 22:00:00,LUNA3S/USDT,0.625775,0.638119,0.624234,0.6291,98771.52330758,62163.85634759483315
1651870800,2022-05-06 21:00:00,LUNA3S/USDT,0.613122,0.630053,0.610205,0.627498,47705.48876162,29651.44665615747041
1651867200,2022-05-06 20:00:00,LUNA3S/USDT,0.613951,0.625342,0.610424,0.615009,78097.587443,48149.35912092032758
1651863600,2022-05-06 19:00:00,LUNA3S/USDT,0.6139,0.620867,0.600367,0.61394,103815.3559038,63221.74609341443743
1651860000,2022-05-06 18:00:00,LUNA3S/USDT,0.6044,0.625386,0.603966,0.614143,109231.56459096,67095.32260854032995
1651856400,2022-05-06 17:00:00,LUNA3S/USDT,0.592999,0.607345,0.590629,0.604008,54708.50758863,32854.15811112598211
1651852800,2022-05-06 16:00:00,LUNA3S/USDT,0.603763,0.614279,0.589999,0.591627,141540.18154478,85129.21709092469093
1651849200,2022-05-06 15:00:00,LUNA3S/USDT,0.600963,0.606739,0.571612,0.601938,241115.32644728,142146.72590995755844
1651845600,2022-05-06 14:00:00,LUNA3S/USDT,0.634649,0.640736,0.594909,0.600945,333182.89019895,206504.13062026026905
1651842000,2022-05-06 13:00:00,LUNA3S/USDT,0.602052,0.65,0.593054,0.63467,488666.57410499,306266.62243988222811
1651838400,2022-05-06 12:00:00,LUNA3S/USDT,0.606858,0.609051,0.581976,0.603199,238995.86446334,142599.969227722138
1651834800,2022-05-06 11:00:00,LUNA3S/USDT,0.605643,0.625167,0.597112,0.608706,198207.18590866,121025.92683916797344
1651831200,2022-05-06 10:00:00,LUNA3S/USDT,0.586031,0.607925,0.578329,0.603635,117676.94220202,69785.36903433462849
1651827600,2022-05-06 09:00:00,LUNA3S/USDT,0.610388,0.615363,0.585,0.586028,81497.938981,48796.75273819833683
1651824000,2022-05-06 08:00:00,LUNA3S/USDT,0.596604,0.614117,0.584532,0.610395,100309.65009679,60100.05262674821816
1651820400,2022-05-06 07:00:00,LUNA3S/USDT,0.596115,0.625,0.592268,0.59727,207541.18858296,126041.60954719762135
1651816800,2022-05-06 06:00:00,LUNA3S/USDT,0.582202,0.5979,0.579153,0.5979,76016.62447379,44894.20491524180971
1651813200,2022-05-06 05:00:00,LUNA3S/USDT,0.590148,0.593644,0.571276,0.582341,53384.56001032,31055.00129815862859
1651809600,2022-05-06 04:00:00,LUNA3S/USDT,0.5828,0.598604,0.582488,0.589322,89870.94738745,53152.20709623995256
1651806000,2022-05-06 03:00:00,LUNA3S/USDT,0.581661,0.593119,0.580747,0.582265,45057.43908206,26444.13321295761894
1651802400,2022-05-06 02:00:00,LUNA3S/USDT,0.588832,0.590547,0.574083,0.581652,51709.02315139,30040.89011619766105
1651798800,2022-05-06 01:00:00,LUNA3S/USDT,0.5707,0.59013,0.5619,0.588759,114360.45990459,66134.64912246387414
1651795200,2022-05-06 00:00:00,LUNA3S/USDT,0.55422,0.581444,0.5433,0.57033,151781.2133787,85424.98597654149115
1651791600,2022-05-05 23:00:00,LUNA3S/USDT,0.560415,0.562315,0.541316,0.555557,141157.35646033,77739.37367116160967
1651788000,2022-05-05 22:00:00,LUNA3S/USDT,0.55,0.565832,0.539429,0.560518,176357.24936417,97774.00505985029585
1651784400,2022-05-05 21:00:00,LUNA3S/USDT,0.557997,0.5654,0.55,0.55,169928.63621904,94547.06242010590683
1651780800,2022-05-05 20:00:00,LUNA3S/USDT,0.567721,0.58,0.5579,0.5579,181842.94212723,103440.54835998554511
1651777200,2022-05-05 19:00:00,LUNA3S/USDT,0.589429,0.62,0.565445,0.566017,345864.95066757,204793.04317868294007
1651773600,2022-05-05 18:00:00,LUNA3S/USDT,0.59188,0.62,0.583179,0.58952,390836.73052109,234382.13727671239851
1651770000,2022-05-05 17:00:00,LUNA3S/USDT,0.569194,0.602808,0.562171,0.591799,247559.27085322,142495.25353579788451
1651766400,2022-05-05 16:00:00,LUNA3S/USDT,0.601776,0.606978,0.561295,0.569513,315492.72623645,182670.55835581839721
1651762800,2022-05-05 15:00:00,LUNA3S/USDT,0.563718,0.628285,0.562038,0.599379,624172.86528592,366416.26312754779469
1651759200,2022-05-05 14:00:00,LUNA3S/USDT,0.528151,0.566223,0.524319,0.5629,246890.77423296,135085.25024887852912
1651755600,2022-05-05 13:00:00,LUNA3S/USDT,0.497996,0.528201,0.497996,0.527924,234659.05091522,120845.16806429175996
1651752000,2022-05-05 12:00:00,LUNA3S/USDT,0.503852,0.50439,0.495609,0.4994,34247.36446851,17097.65889969788253
1651748400,2022-05-05 11:00:00,LUNA3S/USDT,0.498291,0.503853,0.488154,0.503807,69354.83407571,34229.99780902446917
1651744800,2022-05-05 10:00:00,LUNA3S/USDT,0.50628,0.50628,0.492997,0.49829,84996.81932539,42295.69489460886849
1651741200,2022-05-05 09:00:00,LUNA3S/USDT,0.501984,0.50994,0.498737,0.505052,69185.5103083,34971.16359710052415
1651737600,2022-05-05 08:00:00,LUNA3S/USDT,0.488812,0.506942,0.488812,0.502007,59753.26267955,29831.39312326923398
1651734000,2022-05-05 07:00:00,LUNA3S/USDT,0.493292,0.499499,0.487509,0.488203,73954.78474385,36538.56893000588328
1651730400,2022-05-05 06:00:00,LUNA3S/USDT,0.48939,0.493291,0.479875,0.493291,49892.27058876,24349.5895000697943
1651726800,2022-05-05 05:00:00,LUNA3S/USDT,0.475988,0.489391,0.469724,0.48939,49638.75489997,23777.05539466228592
1651723200,2022-05-05 04:00:00,LUNA3S/USDT,0.477529,0.482014,0.472392,0.475836,39609.09147884,18920.72281416876404
1651719600,2022-05-05 03:00:00,LUNA3S/USDT,0.470214,0.477614,0.469938,0.477614,30870.12959449,14659.41447956026397
1651716000,2022-05-05 02:00:00,LUNA3S/USDT,0.471578,0.478852,0.461857,0.469938,73747.07099392,34567.73016853693214
1651712400,2022-05-05 01:00:00,LUNA3S/USDT,0.490103,0.490103,0.47162,0.471621,57040.56502842,27501.82410541736144
1651708800,2022-05-05 00:00:00,LUNA3S/USDT,0.491993,0.496238,0.482425,0.490547,68809.3372082,33659.1542145872521
1651705200,2022-05-04 23:00:00,LUNA3S/USDT,0.491126,0.494649,0.482731,0.490201,64303.89375943,31380.04989758003773
1651701600,2022-05-04 22:00:00,LUNA3S/USDT,0.48516,0.503654,0.481782,0.491137,138311.01993317,68108.53268884276658
1651698000,2022-05-04 21:00:00,LUNA3S/USDT,0.473213,0.488972,0.473213,0.487106,149619.17010129,72115.25421223732838
1651694400,2022-05-04 20:00:00,LUNA3S/USDT,0.461339,0.479485,0.460894,0.473213,127618.1388391,60012.38175135585699
1651690800,2022-05-04 19:00:00,LUNA3S/USDT,0.484525,0.486088,0.450092,0.463691,407846.75378617,191215.84323075074218
1651687200,2022-05-04 18:00:00,LUNA3S/USDT,0.535109,0.554818,0.464338,0.483516,656849.46655784,335773.30075164743493
1651683600,2022-05-04 17:00:00,LUNA3S/USDT,0.523047,0.54742,0.5212,0.535109,173998.00323613,93214.65389212068672
1651680000,2022-05-04 16:00:00,LUNA3S/USDT,0.538855,0.542541,0.508213,0.523047,233786.75102389,122648.9667363229592
1651676400,2022-05-04 15:00:00,LUNA3S/USDT,0.535491,0.550576,0.5247,0.539542,231440.91224463,124521.64374713807761
1651672800,2022-05-04 14:00:00,LUNA3S/USDT,0.534003,0.535602,0.519353,0.535491,156638.62975131,82446.43759539686585
1651669200,2022-05-04 13:00:00,LUNA3S/USDT,0.508,0.534668,0.495902,0.534668,331504.90203553,170022.44211653371285
1651665600,2022-05-04 12:00:00,LUNA3S/USDT,0.476019,0.508,0.469751,0.508,263758.4005089,129998.37316891947502
1651662000,2022-05-04 11:00:00,LUNA3S/USDT,0.478883,0.486635,0.470294,0.476124,254992.64597841,121778.24010870584191
1651658400,2022-05-04 10:00:00,LUNA3S/USDT,0.491781,0.493125,0.46617,0.47745,202461.58863097,96814.69180537904366
1651654800,2022-05-04 09:00:00,LUNA3S/USDT,0.484685,0.495239,0.483364,0.491781,87238.47844209,42740.03893172379497
1651651200,2022-05-04 08:00:00,LUNA3S/USDT,0.517357,0.517357,0.478964,0.482299,305102.89343646,150989.98845772853431
1651647600,2022-05-04 07:00:00,LUNA3S/USDT,0.522815,0.533823,0.510001,0.519421,146894.59765617,76963.68138123291343
1651644000,2022-05-04 06:00:00,LUNA3S/USDT,0.542801,0.542801,0.52073,0.5214,119889.75442588,63581.11808144752423
1651640400,2022-05-04 05:00:00,LUNA3S/USDT,0.548781,0.554892,0.542801,0.542801,29116.71576739,15973.92325336628789
1651636800,2022-05-04 04:00:00,LUNA3S/USDT,0.545688,0.554644,0.539933,0.550425,50070.59458385,27472.66336822342564
1651633200,2022-05-04 03:00:00,LUNA3S/USDT,0.558745,0.559318,0.543972,0.544034,40735.08614083,22428.07706827713755
1651629600,2022-05-04 02:00:00,LUNA3S/USDT,0.567216,0.567305,0.547162,0.557067,109168.57098287,60768.45033395013921
