https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DMTR,Volume USDT
1658016000,2022-07-17 00:00:00,DMTR/USDT,0.03984,0.0485,0.03576,0.03741,3255203.24552304,133664.3241619031281
1657929600,2022-07-16 00:00:00,DMTR/USDT,0.03789,0.05798,0.03222,0.04011,23670767.4816148,1050519.3973274710767
1657843200,2022-07-15 00:00:00,DMTR/USDT,0.03009,0.05079,0.02736,0.03773,9441372.98698536,372024.0694552521435
1657756800,2022-07-14 00:00:00,DMTR/USDT,0.028,0.036,0.02611,0.03029,3913285.41898428,119043.3182246961922
1657670400,2022-07-13 00:00:00,DMTR/USDT,0.02705,0.0285,0.02505,0.02771,1165904.1299099,31158.1014349391781
1657584000,2022-07-12 00:00:00,DMTR/USDT,0.028,0.02956,0.02675,0.02703,1030014.18431317,29013.301108475608
1657497600,2022-07-11 00:00:00,DMTR/USDT,0.0275,0.02979,0.02728,0.02784,532767.99535844,15123.0496152591644
1657411200,2022-07-10 00:00:00,DMTR/USDT,0.03351,0.03351,0.027,0.02776,1019191.55684589,30182.8007089924553
1657324800,2022-07-09 00:00:00,DMTR/USDT,0.03075,0.03351,0.02918,0.0334,992559.2675375,31220.9545309437082
1657238400,2022-07-08 00:00:00,DMTR/USDT,0.032,0.03303,0.02861,0.03093,862343.22999299,26641.2739136750992
1657152000,2022-07-07 00:00:00,DMTR/USDT,0.0277,0.03575,0.0271,0.03179,3375446.50018403,107672.697641703785
1657065600,2022-07-06 00:00:00,DMTR/USDT,0.02734,0.03145,0.02664,0.02771,870033.21427279,24806.4164223411404
1656979200,2022-07-05 00:00:00,DMTR/USDT,0.02838,0.02938,0.0265,0.0273,5327680.53808762,148542.1527925857055
1656892800,2022-07-04 00:00:00,DMTR/USDT,0.02887,0.02937,0.02603,0.02837,8412206.26714999,238580.5068605137217
1656806400,2022-07-03 00:00:00,DMTR/USDT,0.03495,0.03495,0.02876,0.02891,8942136.36567199,297453.7165481667344
1656720000,2022-07-02 00:00:00,DMTR/USDT,0.03491,0.03493,0.03335,0.0349,13618564.30043625,466983.7542609701437
1656633600,2022-07-01 00:00:00,DMTR/USDT,0.03244,0.0362,0.03209,0.03493,11395402.00819772,394226.3454343144752
1656547200,2022-06-30 00:00:00,DMTR/USDT,0.03811,0.03832,0.032,0.03253,10672913.65326388,375082.4305587060139
1656460800,2022-06-29 00:00:00,DMTR/USDT,0.0388,0.04103,0.03745,0.0382,7365816.69821898,281621.1919615230141
1656374400,2022-06-28 00:00:00,DMTR/USDT,0.03819,0.04221,0.03741,0.03876,8943435.47414773,342405.8064257644118
1656288000,2022-06-27 00:00:00,DMTR/USDT,0.03875,0.04001,0.034,0.03835,8681314.60485178,329503.3199249369428
1656201600,2022-06-26 00:00:00,DMTR/USDT,0.04024,0.04276,0.03831,0.03885,7551922.44782201,300183.2933934787235
1656115200,2022-06-25 00:00:00,DMTR/USDT,0.0395,0.04107,0.03754,0.04015,7657498.22772383,295496.8173760319807
1656028800,2022-06-24 00:00:00,DMTR/USDT,0.03899,0.04007,0.0369,0.03953,7166600.20209945,276103.923110666063
1655942400,2022-06-23 00:00:00,DMTR/USDT,0.03856,0.04037,0.03722,0.0391,7178547.41164953,283471.5311496169554
1655856000,2022-06-22 00:00:00,DMTR/USDT,0.04173,0.04267,0.03773,0.0386,7055775.20077,284547.9316923088037
1655769600,2022-06-21 00:00:00,DMTR/USDT,0.03923,0.0482,0.03852,0.04182,6712957.63192879,282949.2624801318059
1655683200,2022-06-20 00:00:00,DMTR/USDT,0.04181,0.04267,0.03803,0.03918,2090667.68347071,83769.9659282536625
1655596800,2022-06-19 00:00:00,DMTR/USDT,0.03516,0.0598,0.0345,0.0418,6342736.00265464,268387.7267951855963
1655510400,2022-06-18 00:00:00,DMTR/USDT,0.03567,0.044,0.0333,0.03519,4286489.27023167,164874.5185254302125
1655424000,2022-06-17 00:00:00,DMTR/USDT,0.03539,0.0414,0.03475,0.0358,1768116.08139114,65077.7189054291831
1655337600,2022-06-16 00:00:00,DMTR/USDT,0.0415,0.046,0.03415,0.03503,2704100.53924916,107137.6888600790638
1655251200,2022-06-15 00:00:00,DMTR/USDT,0.0395,0.04149,0.0317,0.04147,1604863.86862095,57487.6681590890929
1655164800,2022-06-14 00:00:00,DMTR/USDT,0.0381,0.042,0.0381,0.0396,1183426.16098938,46977.620092626347
1655078400,2022-06-13 00:00:00,DMTR/USDT,0.0454,0.0479,0.0375,0.0381,1783147.98226315,71591.126602539358
1654992000,2022-06-12 00:00:00,DMTR/USDT,0.0512,0.0514,0.0452,0.0454,1212844.39189935,57374.633740267798
1654905600,2022-06-11 00:00:00,DMTR/USDT,0.0525,0.0558,0.0485,0.0512,1492382.67768756,78327.67575727759
1654819200,2022-06-10 00:00:00,DMTR/USDT,0.0606,0.0612,0.0516,0.0527,1620642.60436273,91043.549014463763
1654732800,2022-06-09 00:00:00,DMTR/USDT,0.0588,0.0657,0.0585,0.0602,2635629.74131418,158582.475907502104
1654646400,2022-06-08 00:00:00,DMTR/USDT,0.0606,0.0664,0.0571,0.0589,1602422.61822193,96629.859316017483
1654560000,2022-06-07 00:00:00,DMTR/USDT,0.0599,0.085,0.0537,0.061,4395719.80056957,300588.240964678712
1654473600,2022-06-06 00:00:00,DMTR/USDT,0.0648,0.0668,0.0562,0.06,1239087.77094581,76280.71715483046
1654387200,2022-06-05 00:00:00,DMTR/USDT,0.057,0.0649,0.057,0.0647,1694959.54852514,103447.816473213165
1654300800,2022-06-04 00:00:00,DMTR/USDT,0.0539,0.063,0.0537,0.0567,1306725.97232028,75293.802143704349
1654214400,2022-06-03 00:00:00,DMTR/USDT,0.0551,0.0556,0.0517,0.054,362707.50387448,19419.600222176972
1654128000,2022-06-02 00:00:00,DMTR/USDT,0.053,0.0586,0.0523,0.0552,1102695.47441174,61173.69626161738
1654041600,2022-06-01 00:00:00,DMTR/USDT,0.0606,0.0631,0.0512,0.0531,1521242.24301819,85771.203972642271
1653955200,2022-05-31 00:00:00,DMTR/USDT,0.0632,0.0659,0.0573,0.0602,1885139.67931969,116550.672265795483
1653868800,2022-05-30 00:00:00,DMTR/USDT,0.0578,0.077,0.056,0.0632,5513530.88253067,347772.838968909168
1653782400,2022-05-29 00:00:00,DMTR/USDT,0.0676,0.0691,0.0544,0.0578,4398109.74514994,264421.542391832808
1653696000,2022-05-28 00:00:00,DMTR/USDT,0.0484,0.0734,0.0483,0.068,7114623.99787995,416786.20479611485
1653609600,2022-05-27 00:00:00,DMTR/USDT,0.0574,0.0588,0.0458,0.0484,3947610.47196927,205310.442357122113
1653523200,2022-05-26 00:00:00,DMTR/USDT,0.0745,0.0756,0.055,0.0576,4059587.46554352,256485.921302143204
1653436800,2022-05-25 00:00:00,DMTR/USDT,0.0731,0.0773,0.067,0.0745,2881329.60952144,208727.937925594197
1653350400,2022-05-24 00:00:00,DMTR/USDT,0.0871,0.0934,0.0684,0.0728,5485065.54275988,453495.105239130594
1653264000,2022-05-23 00:00:00,DMTR/USDT,0.1069,0.1129,0.083,0.0868,16953827.91685046,1704891.976818814882
1653177600,2022-05-22 00:00:00,DMTR/USDT,0.0811,0.1179,0.0801,0.107,23599422.89260665,2238716.375864639365
1653091200,2022-05-21 00:00:00,DMTR/USDT,0.0685,0.1,0.0615,0.081,13008117.90079795,1018959.348607531098
1653004800,2022-05-20 00:00:00,DMTR/USDT,0.0724,0.11,0.0618,0.0685,23119099.73598887,1858718.579401346453
1652918400,2022-05-19 00:00:00,DMTR/USDT,0.0437,0.0781,0.0431,0.0723,10740765.39428962,560698.975746791452
1652832000,2022-05-18 00:00:00,DMTR/USDT,0.0437,0.0515,0.0425,0.0437,5001163.78605061,229036.906688219858
1652745600,2022-05-17 00:00:00,DMTR/USDT,0.0484,0.0541,0.0437,0.0437,4682124.40681504,227901.976407179071
1652659200,2022-05-16 00:00:00,DMTR/USDT,0.0449,0.0634,0.0432,0.0484,6085460.45705656,306911.175786439222
1652572800,2022-05-15 00:00:00,DMTR/USDT,0.0414,0.0455,0.0414,0.0449,3965590.75674126,170091.715804185317
1652486400,2022-05-14 00:00:00,DMTR/USDT,0.0439,0.0451,0.0372,0.0414,4581608.17459322,190533.207655825815
1652400000,2022-05-13 00:00:00,DMTR/USDT,0.0395,0.0552,0.0395,0.0439,5839236.45162546,259793.361549399857
1652313600,2022-05-12 00:00:00,DMTR/USDT,0.0475,0.0489,0.037,0.0395,4980354.59047898,213166.180229433106
1652227200,2022-05-11 00:00:00,DMTR/USDT,0.0715,0.0917,0.0366,0.0475,6843922.1004074,446982.368606902221
1652140800,2022-05-10 00:00:00,DMTR/USDT,0.0732,0.0782,0.0649,0.0714,5128391.74897573,359417.296700722669
1652054400,2022-05-09 00:00:00,DMTR/USDT,0.0849,0.0958,0.0691,0.0731,5941185.37261915,488009.011598760965
1651968000,2022-05-08 00:00:00,DMTR/USDT,0.0917,0.0938,0.0823,0.085,5423938.24273411,471016.245614379983
1651881600,2022-05-07 00:00:00,DMTR/USDT,0.0981,0.1071,0.0861,0.0917,6644736.09435063,627804.010053599134
1651795200,2022-05-06 00:00:00,DMTR/USDT,0.0924,0.1195,0.0835,0.0981,7076870.71006182,691757.061874254664
1651708800,2022-05-05 00:00:00,DMTR/USDT,0.1255,0.1395,0.0869,0.0917,9153418.77259287,1029133.288965179349
1651622400,2022-05-04 00:00:00,DMTR/USDT,0.0691,0.1758,0.069,0.1256,17804626.8039506,2124462.636730599466
1651536000,2022-05-03 00:00:00,DMTR/USDT,0.0696,0.0878,0.0672,0.0691,4149210.08104314,304241.825342229985
1651449600,2022-05-02 00:00:00,DMTR/USDT,0.071,0.0712,0.0646,0.0696,1445438.06959155,98324.438645764159
1651363200,2022-05-01 00:00:00,DMTR/USDT,0.0719,0.0719,0.0688,0.071,1214708.53620198,85515.335429792828
1651276800,2022-04-30 00:00:00,DMTR/USDT,0.0747,0.0817,0.0717,0.0719,1557470.50628323,116302.818746088174
1651190400,2022-04-29 00:00:00,DMTR/USDT,0.0956,0.0964,0.0704,0.0746,3924140.87617565,336207.761215619663
1651104000,2022-04-28 00:00:00,DMTR/USDT,0.1101,0.1108,0.0924,0.0956,1971142.69116085,196369.190594578656
1651017600,2022-04-27 00:00:00,DMTR/USDT,0.1146,0.1158,0.1069,0.1101,971310.54989401,107523.652716659615
1650931200,2022-04-26 00:00:00,DMTR/USDT,0.1233,0.1319,0.1061,0.1147,1194513.95877707,145806.177766466297
1650844800,2022-04-25 00:00:00,DMTR/USDT,0.1509,0.1576,0.1202,0.1237,1761938.74371002,235205.121052530416
1650758400,2022-04-24 00:00:00,DMTR/USDT,0.1303,0.1617,0.1291,0.1513,2953607.66424251,434436.298746388979
1650672000,2022-04-23 00:00:00,DMTR/USDT,0.1344,0.1344,0.1266,0.1304,1017724.65752845,133514.876248173627
1650585600,2022-04-22 00:00:00,DMTR/USDT,0.133,0.1386,0.1323,0.1344,833129.02497603,112011.536330956074
1650499200,2022-04-21 00:00:00,DMTR/USDT,0.1513,0.1542,0.13,0.1328,1208159.30805203,174639.29954262617
1650412800,2022-04-20 00:00:00,DMTR/USDT,0.1462,0.1651,0.1427,0.1513,2124121.78171358,317688.858489310438
1650326400,2022-04-19 00:00:00,DMTR/USDT,0.1458,0.1512,0.1347,0.1462,2314034.59504992,333994.446274541381
1650240000,2022-04-18 00:00:00,DMTR/USDT,0.1563,0.1578,0.1366,0.1458,2114211.16544201,308327.951895178703
1650153600,2022-04-17 00:00:00,DMTR/USDT,0.1401,0.1769,0.1397,0.1564,3022390.41943685,477310.903845398718
1650067200,2022-04-16 00:00:00,DMTR/USDT,0.1383,0.1402,0.1304,0.1401,1465893.50463366,199155.302631663703
1649980800,2022-04-15 00:00:00,DMTR/USDT,0.146,0.1461,0.138,0.1383,1034750.52267213,146522.844833495554
1649894400,2022-04-14 00:00:00,DMTR/USDT,0.1623,0.1643,0.146,0.146,791374.14368163,123895.703603668404
1649808000,2022-04-13 00:00:00,DMTR/USDT,0.1697,0.1702,0.1603,0.1627,777987.46539917,127668.701149025668
1649721600,2022-04-12 00:00:00,DMTR/USDT,0.1745,0.1841,0.1689,0.1697,774859.11069718,136303.746862862037
1649635200,2022-04-11 00:00:00,DMTR/USDT,0.1716,0.2102,0.1713,0.1746,1718733.75621946,325608.095019027941
1649548800,2022-04-10 00:00:00,DMTR/USDT,0.1653,0.175,0.1644,0.1714,787659.45199592,133450.351031926918
1649462400,2022-04-09 00:00:00,DMTR/USDT,0.1727,0.1816,0.1637,0.1654,957076.00638887,162004.992155329113
1649376000,2022-04-08 00:00:00,DMTR/USDT,0.2102,0.2107,0.1628,0.1726,833560.75095773,155786.92070544443
1649289600,2022-04-07 00:00:00,DMTR/USDT,0.1914,0.2275,0.1861,0.2105,756963.4222306,152994.239049303129
1649203200,2022-04-06 00:00:00,DMTR/USDT,0.2115,0.2294,0.1901,0.1916,1016329.2699248,213339.385521246108
1649116800,2022-04-05 00:00:00,DMTR/USDT,0.22,0.229,0.2084,0.2114,913771.01766805,196412.143796866009
1649030400,2022-04-04 00:00:00,DMTR/USDT,0.2485,0.2487,0.2139,0.2202,1083572.20834937,244430.889215257067
1648944000,2022-04-03 00:00:00,DMTR/USDT,0.2556,0.2655,0.2444,0.2485,1147956.56035096,288292.890874785676
1648857600,2022-04-02 00:00:00,DMTR/USDT,0.2478,0.32,0.2447,0.2557,2170410.86499827,593594.646969848346
1648771200,2022-04-01 00:00:00,DMTR/USDT,0.2581,0.2581,0.2412,0.2478,1014072.95366936,250434.106660276447
1648684800,2022-03-31 00:00:00,DMTR/USDT,0.2572,0.2799,0.2566,0.2581,1028833.81866706,275091.873145756762
1648598400,2022-03-30 00:00:00,DMTR/USDT,0.3354,0.3355,0.2569,0.2571,1412614.47833421,406682.338018957323
1648512000,2022-03-29 00:00:00,DMTR/USDT,0.2243,0.365,0.2156,0.3338,2724976.05801475,752141.708494636759
1648425600,2022-03-28 00:00:00,DMTR/USDT,0.2301,0.2333,0.2189,0.2245,1288553.11864763,288717.576952949409
1648339200,2022-03-27 00:00:00,DMTR/USDT,0.2494,0.2532,0.2295,0.23,1098287.95518285,259412.818507465755
1648252800,2022-03-26 00:00:00,DMTR/USDT,0.2612,0.2701,0.2438,0.2493,1199056.35651056,306514.835382420808
1648166400,2022-03-25 00:00:00,DMTR/USDT,0.2483,0.3273,0.2438,0.2615,2346491.39399563,645940.051437360915
1648080000,2022-03-24 00:00:00,DMTR/USDT,0.1971,0.2979,0.1964,0.2483,4437588.54133931,1083256.294099770866
1647993600,2022-03-23 00:00:00,DMTR/USDT,0.2009,0.2071,0.1831,0.1984,1800881.63320789,354110.023415683476
1647907200,2022-03-22 00:00:00,DMTR/USDT,0.2001,0.2104,0.1947,0.202,1437195.90297445,292642.316714954265
1647820800,2022-03-21 00:00:00,DMTR/USDT,0.2244,0.2321,0.2,0.2001,1374746.27533871,305669.861014625588
1647734400,2022-03-20 00:00:00,DMTR/USDT,0.2463,0.2491,0.2218,0.2244,1401744.41934755,330814.755048261708
1647648000,2022-03-19 00:00:00,DMTR/USDT,0.2362,0.2638,0.236,0.2464,1781591.84097093,433218.478478491458
1647561600,2022-03-18 00:00:00,DMTR/USDT,0.2615,0.2616,0.2359,0.2361,1114320.22196001,274175.482526323271
1647475200,2022-03-17 00:00:00,DMTR/USDT,0.2509,0.2718,0.2505,0.2615,1552747.97744429,411749.563949036605
1647388800,2022-03-16 00:00:00,DMTR/USDT,0.2605,0.2612,0.2509,0.2509,1361378.34494431,347436.544363395968
1647302400,2022-03-15 00:00:00,DMTR/USDT,0.279,0.279,0.2605,0.2605,1444874.4019,390806.18339568
1647216000,2022-03-14 00:00:00,DMTR/USDT,0.2827,0.2834,0.2787,0.279,1621030.08191333,456280.284378117141
1647129600,2022-03-13 00:00:00,DMTR/USDT,0.3044,0.3044,0.2827,0.2828,1203801.11661939,354352.49487254622
1647043200,2022-03-12 00:00:00,DMTR/USDT,0.3096,0.3097,0.3044,0.3044,1310406.50400067,403530.798467097133
1646956800,2022-03-11 00:00:00,DMTR/USDT,0.3137,0.3138,0.3087,0.3096,1286460.20458201,400367.098333692806
1646870400,2022-03-10 00:00:00,DMTR/USDT,0.3151,0.3151,0.3137,0.3137,935798.94626883,294024.891469990758
1646784000,2022-03-09 00:00:00,DMTR/USDT,0.3214,0.3241,0.3147,0.3151,1096770.61089957,347494.351740526955
1646697600,2022-03-08 00:00:00,DMTR/USDT,0.3242,0.3244,0.3205,0.3214,923220.6016,297448.25779799
1646611200,2022-03-07 00:00:00,DMTR/USDT,0.3398,0.3508,0.3233,0.3241,1239247.48623699,413779.434578329802
1646524800,2022-03-06 00:00:00,DMTR/USDT,0.3395,0.3402,0.3395,0.3398,899243.17689818,305573.621625144328
1646438400,2022-03-05 00:00:00,DMTR/USDT,0.3432,0.3433,0.3392,0.3395,981505.9525,335103.17043602
1646352000,2022-03-04 00:00:00,DMTR/USDT,0.3434,0.3524,0.3432,0.3432,1070984.82870801,371693.373815611184
1646265600,2022-03-03 00:00:00,DMTR/USDT,0.3618,0.3618,0.3425,0.3434,615936.32888095,213397.069026148391
1646179200,2022-03-02 00:00:00,DMTR/USDT,0.3694,0.3717,0.3617,0.3618,1448038.22775706,531363.211109982091
1646092800,2022-03-01 00:00:00,DMTR/USDT,0.3679,0.3754,0.3678,0.3694,727768.53277527,271175.405528411061
1646006400,2022-02-28 00:00:00,DMTR/USDT,0.3596,0.3689,0.3542,0.3678,1052506.70268296,376952.859846780231
1645920000,2022-02-27 00:00:00,DMTR/USDT,0.3674,0.3689,0.3593,0.3594,1163819.14683143,426296.74936214165
1645833600,2022-02-26 00:00:00,DMTR/USDT,0.3856,0.4014,0.3675,0.3675,1607638.98914996,617349.075408615582
1645747200,2022-02-25 00:00:00,DMTR/USDT,0.3742,0.3857,0.3739,0.3854,2038981.44915797,767781.284293980937
1645660800,2022-02-24 00:00:00,DMTR/USDT,0.4167,0.4168,0.3699,0.3742,1360114.95932945,513111.30134532562
1645574400,2022-02-23 00:00:00,DMTR/USDT,0.4407,0.4418,0.4141,0.4168,1529773.1153441,658679.446392464751
1645488000,2022-02-22 00:00:00,DMTR/USDT,0.4648,0.4657,0.4405,0.4407,869739.3368,395722.30035112
1645401600,2022-02-21 00:00:00,DMTR/USDT,0.4961,0.5026,0.464,0.4676,800091.23853116,394809.435128682861
1645315200,2022-02-20 00:00:00,DMTR/USDT,0.466,0.5001,0.466,0.4962,752734.90199247,364716.673280710801
1645228800,2022-02-19 00:00:00,DMTR/USDT,0.4638,0.4674,0.4636,0.466,716978.25711306,333442.019756447426
1645142400,2022-02-18 00:00:00,DMTR/USDT,0.4762,0.4788,0.453,0.4638,633662.90657258,296973.44793966457
1645056000,2022-02-17 00:00:00,DMTR/USDT,0.5096,0.5102,0.4679,0.4762,365720.80489746,178395.42542778283
1644969600,2022-02-16 00:00:00,DMTR/USDT,0.5106,0.5133,0.5081,0.5094,252676.98551594,128840.975616348132
1644883200,2022-02-15 00:00:00,DMTR/USDT,0.5076,0.5153,0.5075,0.5111,300804.38158509,153983.522319612079
1644796800,2022-02-14 00:00:00,DMTR/USDT,0.5114,0.5117,0.5018,0.5074,651824.54049931,331257.144276063342
1644710400,2022-02-13 00:00:00,DMTR/USDT,0.525,0.5285,0.5105,0.5111,758342.58088444,392092.754302909858
1644624000,2022-02-12 00:00:00,DMTR/USDT,0.5181,0.9,0.5127,0.5241,976835.42340226,522125.680664055093
1644537600,2022-02-11 00:00:00,DMTR/USDT,0.5254,0.528,0.5109,0.515,449501.02998582,232718.673009864056
1644451200,2022-02-10 00:00:00,DMTR/USDT,0.5245,0.5335,0.5214,0.5279,448147.37947656,235540.444533673819
