https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT
1663383600,2022-09-17 03:00:00,XRP/USDT,0.34944,0.35091,0.34933,0.35012,769571.17284792,269352.3767669954584
1663380000,2022-09-17 02:00:00,XRP/USDT,0.35035,0.35121,0.34894,0.34943,1056079.86339866,369653.6871338640397
1663376400,2022-09-17 01:00:00,XRP/USDT,0.35141,0.35259,0.35004,0.35042,1597925.90183713,561022.8433812061586
1663372800,2022-09-17 00:00:00,XRP/USDT,0.35529,0.35545,0.34861,0.35158,3175738.47312578,1119887.5862882405442
1663369200,2022-09-16 23:00:00,XRP/USDT,0.35471,0.35825,0.3524,0.3553,4013750.47716609,1427654.2856430287344
1663365600,2022-09-16 22:00:00,XRP/USDT,0.34451,0.35706,0.34424,0.35471,5053404.20018093,1778969.4315174347994
1663362000,2022-09-16 21:00:00,XRP/USDT,0.34533,0.3466,0.34378,0.34447,976210.54282328,337002.7955100270209
1663358400,2022-09-16 20:00:00,XRP/USDT,0.34123,0.34896,0.34123,0.34546,2257421.07014191,777758.1065509680618
1663354800,2022-09-16 19:00:00,XRP/USDT,0.33879,0.3421,0.33824,0.34117,2030986.37671876,690097.5267394250798
1663351200,2022-09-16 18:00:00,XRP/USDT,0.33665,0.33998,0.3354,0.33871,1813282.11735909,613508.7879154010145
1663347600,2022-09-16 17:00:00,XRP/USDT,0.339,0.33963,0.33384,0.33677,2223733.03294052,748033.340796722438
1663344000,2022-09-16 16:00:00,XRP/USDT,0.33474,0.33954,0.33016,0.33905,2551163.68871069,853978.7898051842347
1663340400,2022-09-16 15:00:00,XRP/USDT,0.33088,0.33477,0.33046,0.33476,1093445.19363733,363336.7230851708497
1663336800,2022-09-16 14:00:00,XRP/USDT,0.32752,0.33321,0.32721,0.331,1599280.42700763,529504.447430986691
1663333200,2022-09-16 13:00:00,XRP/USDT,0.32914,0.3308,0.32707,0.32746,1387964.01484932,457244.224957539817
