https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HNT,Volume USDT
1661472000,2022-08-26 00:00:00,HNT/USDT,7.774,7.817,7.4,7.402,119502.88023217,917828.77086076863
1661385600,2022-08-25 00:00:00,HNT/USDT,7.886,7.969,7.742,7.79,81995.46294233,647402.86849896872
1661299200,2022-08-24 00:00:00,HNT/USDT,7.779,8.048,7.692,7.885,57063.03309962,447534.95297485289
1661212800,2022-08-23 00:00:00,HNT/USDT,7.589,7.785,7.515,7.779,19303.96047189,148978.28434151578
1661126400,2022-08-22 00:00:00,HNT/USDT,7.738,7.768,7.497,7.589,3005.5709891,22892.15863546423
1661040000,2022-08-21 00:00:00,HNT/USDT,7.744,7.857,7.641,7.731,3852.11897807,29857.794225776
1660953600,2022-08-20 00:00:00,HNT/USDT,7.455,8.029,7.4,7.747,7661.23151362,59228.28197781025
1660867200,2022-08-19 00:00:00,HNT/USDT,8.048,8.4,7.402,7.457,23219.1839771,183792.75297501906
1660780800,2022-08-18 00:00:00,HNT/USDT,8.13,8.18,7.946,8.048,4028.61518132,32462.93453561121
1660694400,2022-08-17 00:00:00,HNT/USDT,8.31,8.405,8.11,8.129,4087.74058172,33732.86725760386
1660608000,2022-08-16 00:00:00,HNT/USDT,8.576,8.609,8.245,8.301,5988.38571064,50187.04532920149
1660521600,2022-08-15 00:00:00,HNT/USDT,8.47,8.959,8.414,8.573,14212.49660877,124019.07741370925
1660435200,2022-08-14 00:00:00,HNT/USDT,8.724,8.874,8.447,8.472,10303.86551006,89273.62455627651
1660348800,2022-08-13 00:00:00,HNT/USDT,8.662,8.769,8.546,8.713,10758.43041686,93393.49029759191
1660262400,2022-08-12 00:00:00,HNT/USDT,8.646,8.741,8.386,8.676,9586.95428627,82261.50900039727
1660176000,2022-08-11 00:00:00,HNT/USDT,8.772,9.348,8.322,8.64,22240.49977443,196598.84080406804
1660089600,2022-08-10 00:00:00,HNT/USDT,8.51,9.029,8.193,8.772,17792.73596487,153495.72386419631
1660003200,2022-08-09 00:00:00,HNT/USDT,9.249,9.417,8.25,8.518,28196.62162276,245881.49578701376
1659916800,2022-08-08 00:00:00,HNT/USDT,8.933,9.359,8.88,9.24,18721.47137328,170936.91445167214
1659830400,2022-08-07 00:00:00,HNT/USDT,8.823,9.027,8.672,8.933,8325.6180668,73868.52646142734
1659744000,2022-08-06 00:00:00,HNT/USDT,8.961,9.228,8.629,8.829,18902.07097991,169790.75464317061
1659657600,2022-08-05 00:00:00,HNT/USDT,8.619,9.273,8.607,8.97,13998.1499939,123822.93123316319
1659571200,2022-08-04 00:00:00,HNT/USDT,8.584,8.824,8.471,8.623,8144.55856202,70182.00242999831
1659484800,2022-08-03 00:00:00,HNT/USDT,8.751,8.935,8.512,8.58,12497.0620186,109359.29951597173
1659398400,2022-08-02 00:00:00,HNT/USDT,8.901,8.99,8.535,8.751,17839.07717926,156709.22562657074
1659312000,2022-08-01 00:00:00,HNT/USDT,9.193,9.444,8.787,8.923,13695.28359046,123875.32253115438
1659225600,2022-07-31 00:00:00,HNT/USDT,9.626,9.747,9.193,9.194,17999.73300079,170855.6640956441
1659139200,2022-07-30 00:00:00,HNT/USDT,9.175,9.779,9.08,9.636,21889.16259222,207821.45511159253
1659052800,2022-07-29 00:00:00,HNT/USDT,9.228,9.498,8.937,9.168,15790.46510041,145960.38895115913
1658966400,2022-07-28 00:00:00,HNT/USDT,9.133,9.475,8.836,9.231,20248.88742026,186943.05099044696
1658880000,2022-07-27 00:00:00,HNT/USDT,8.647,9.13,8.413,9.13,11549.2636548,101088.03479204752
1658793600,2022-07-26 00:00:00,HNT/USDT,8.664,8.788,8.443,8.646,9218.41543383,79339.59130743874
1658707200,2022-07-25 00:00:00,HNT/USDT,9.245,9.299,8.665,8.683,13002.98261298,116428.58199111566
1658620800,2022-07-24 00:00:00,HNT/USDT,9.305,9.451,9.2,9.248,5575.6494374,52052.63754212731
1658534400,2022-07-23 00:00:00,HNT/USDT,9.286,9.508,8.973,9.278,19616.09156138,181558.59290101888
1658448000,2022-07-22 00:00:00,HNT/USDT,9.51,10.242,9.149,9.29,32083.12183883,308983.02422561275
1658361600,2022-07-21 00:00:00,HNT/USDT,9.412,9.597,9.05,9.52,10606.09134899,99442.96908970118
1658275200,2022-07-20 00:00:00,HNT/USDT,9.78,10.672,9.189,9.403,45329.9593659,449509.53161390289
1658188800,2022-07-19 00:00:00,HNT/USDT,9.463,10.2,9.166,9.79,30271.89052674,294053.93520932539
1658102400,2022-07-18 00:00:00,HNT/USDT,8.87,9.522,8.852,9.463,10623.58700237,98699.72329161095
1658016000,2022-07-17 00:00:00,HNT/USDT,8.957,9.051,8.738,8.878,8771.58348416,78125.42750144313
1657929600,2022-07-16 00:00:00,HNT/USDT,8.818,9.016,8.548,8.954,8647.12407619,76136.77093666663
1657843200,2022-07-15 00:00:00,HNT/USDT,8.915,9.121,8.767,8.799,6972.0234538,62250.02945292927
1657756800,2022-07-14 00:00:00,HNT/USDT,8.887,9.026,8.387,8.937,14557.13619759,128001.05600440737
1657670400,2022-07-13 00:00:00,HNT/USDT,8.534,8.949,8,8.887,21767.94595911,184182.1381160306
1657584000,2022-07-12 00:00:00,HNT/USDT,8.959,9.164,8.113,8.506,16559.20936502,142618.54405560243
1657497600,2022-07-11 00:00:00,HNT/USDT,9.37,9.426,8.959,8.959,6520.87656958,60102.30337071177
1657411200,2022-07-10 00:00:00,HNT/USDT,9.602,9.712,9.306,9.327,12791.28252041,122517.30257145791
1657324800,2022-07-09 00:00:00,HNT/USDT,9.23,9.72,9.17,9.599,5979.96944415,56727.03490448579
1657238400,2022-07-08 00:00:00,HNT/USDT,9.401,9.595,9.135,9.24,10262.24726264,96550.95383284382
1657152000,2022-07-07 00:00:00,HNT/USDT,9.246,9.94,9.169,9.401,15309.34371323,144339.5205086071
1657065600,2022-07-06 00:00:00,HNT/USDT,9.138,9.319,9,9.253,6795.59329884,62163.40587683925
1656979200,2022-07-05 00:00:00,HNT/USDT,9.451,9.534,8.994,9.15,10255.13002694,95197.51166021539
1656892800,2022-07-04 00:00:00,HNT/USDT,9.169,9.658,8.8,9.466,15332.60352908,141523.75049121223
1656806400,2022-07-03 00:00:00,HNT/USDT,9.085,9.413,8.821,9.165,17179.86961827,155896.66665946111
1656720000,2022-07-02 00:00:00,HNT/USDT,9.085,9.267,8.903,9.086,11547.69574336,104776.98639870029
1656633600,2022-07-01 00:00:00,HNT/USDT,9.44,9.644,9.015,9.085,13765.89641254,127462.41102742033
1656547200,2022-06-30 00:00:00,HNT/USDT,9.531,9.593,8.844,9.406,22467.32736301,205656.68562135518
1656460800,2022-06-29 00:00:00,HNT/USDT,10.1,10.235,9.436,9.574,24480.40678691,239824.58443585756
1656374400,2022-06-28 00:00:00,HNT/USDT,10.88,11.02,10.1,10.136,14267.31207473,152079.69485355824
1656288000,2022-06-27 00:00:00,HNT/USDT,10.758,11.188,10.456,10.885,21633.18728413,234258.21082695378
1656201600,2022-06-26 00:00:00,HNT/USDT,11.738,11.998,10.659,10.756,32161.91531382,366853.43560017953
1656115200,2022-06-25 00:00:00,HNT/USDT,11.314,12.175,11.114,11.785,55309.73352329,640680.53138967528
1656028800,2022-06-24 00:00:00,HNT/USDT,10.58,11.546,10.482,11.314,32058.65013021,354997.06874624345
1655942400,2022-06-23 00:00:00,HNT/USDT,10.213,10.687,10.097,10.54,16409.57110827,170899.53120076288
1655856000,2022-06-22 00:00:00,HNT/USDT,10.49,10.509,9.902,10.183,19479.13903272,198354.52169722314
1655769600,2022-06-21 00:00:00,HNT/USDT,10.679,11.35,10.405,10.433,28347.14777541,309836.0188487577
1655683200,2022-06-20 00:00:00,HNT/USDT,11.263,11.5,10.418,10.641,29851.77100094,327533.9849596417
1655596800,2022-06-19 00:00:00,HNT/USDT,10.301,11.506,10.027,11.274,23128.35550475,251545.69110406208
1655510400,2022-06-18 00:00:00,HNT/USDT,11.26,11.9,9.254,10.301,51978.167949,549117.20466503871
1655424000,2022-06-17 00:00:00,HNT/USDT,10.12,11.464,10.091,11.25,35649.41735853,392319.3501494085
1655337600,2022-06-16 00:00:00,HNT/USDT,11.434,11.838,9.849,10.12,40150.39813477,428067.98439977173
1655251200,2022-06-15 00:00:00,HNT/USDT,9.629,11.496,8.789,11.455,41962.348081,412954.27689321937
1655164800,2022-06-14 00:00:00,HNT/USDT,8.209,10.22,7.73,9.634,54721.81807412,516777.97254229834
1655078400,2022-06-13 00:00:00,HNT/USDT,9.127,9.224,7.817,8.188,31888.08896287,267429.91683136762
1654992000,2022-06-12 00:00:00,HNT/USDT,9.841,10.084,9.1,9.127,14847.06538341,143951.07356810407
1654905600,2022-06-11 00:00:00,HNT/USDT,11.317,11.782,9.536,9.802,26524.07217616,276769.95077671327
1654819200,2022-06-10 00:00:00,HNT/USDT,12.218,12.555,11.021,11.276,19193.30516267,225732.34585204842
1654732800,2022-06-09 00:00:00,HNT/USDT,10.975,12.72,10.867,12.262,27915.16831991,331636.43513371537
1654646400,2022-06-08 00:00:00,HNT/USDT,10.414,11.5,9.935,11.024,19116.44440049,206070.77594376668
1654560000,2022-06-07 00:00:00,HNT/USDT,10.97,11.189,9.782,10.41,33704.21421651,351276.27655403744
1654473600,2022-06-06 00:00:00,HNT/USDT,9.432,11.955,9.42,10.97,23768.73250846,254136.97813940651
1654387200,2022-06-05 00:00:00,HNT/USDT,9.727,9.836,9.42,9.432,5607.95034247,54017.33487271178
1654300800,2022-06-04 00:00:00,HNT/USDT,8.679,9.9,8.669,9.736,12277.73185388,115156.93799097251
1654214400,2022-06-03 00:00:00,HNT/USDT,9.013,9.424,8.571,8.679,9820.83134343,87884.09692629126
1654128000,2022-06-02 00:00:00,HNT/USDT,9.133,9.658,8.601,9.027,11338.64378474,101784.20313996985
1654041600,2022-06-01 00:00:00,HNT/USDT,10.025,10.141,9,9.135,13783.19483432,130857.25163190912
1653955200,2022-05-31 00:00:00,HNT/USDT,9.824,10.741,9.363,10.02,22623.00108743,226248.5395671955
1653868800,2022-05-30 00:00:00,HNT/USDT,7.437,14.5,7.404,9.872,78688.00201184,818615.22135982485
1653782400,2022-05-29 00:00:00,HNT/USDT,7.712,7.85,7.014,7.438,7439.50564774,55433.77661261325
1653696000,2022-05-28 00:00:00,HNT/USDT,7.6,8.41,7.5,7.728,10182.26316976,79751.69598579683
1653609600,2022-05-27 00:00:00,HNT/USDT,8.63,8.789,7.519,7.614,8175.77252158,66942.81903375801
1653523200,2022-05-26 00:00:00,HNT/USDT,9.265,9.317,8.596,8.63,5845.73135931,52904.0805368711
1653436800,2022-05-25 00:00:00,HNT/USDT,9.484,9.596,8.466,9.297,7939.18873751,70896.05524854595
1653350400,2022-05-24 00:00:00,HNT/USDT,9.53,9.617,9,9.484,4586.92782651,42441.0198420737
1653264000,2022-05-23 00:00:00,HNT/USDT,9.675,10.333,9.236,9.496,7816.17718738,76152.56909616221
1653177600,2022-05-22 00:00:00,HNT/USDT,10.032,10.22,9.344,9.706,6331.21360441,62226.85119237224
1653091200,2022-05-21 00:00:00,HNT/USDT,9.326,10.4,9.159,10.032,7104.67225634,69261.72793550533
1653004800,2022-05-20 00:00:00,HNT/USDT,9.22,9.86,8.7,9.299,9862.72408525,89950.04272416597
1652918400,2022-05-19 00:00:00,HNT/USDT,8.782,9.5,8.15,9.187,16822.66404895,148445.79405737696
1652832000,2022-05-18 00:00:00,HNT/USDT,9.861,9.935,8.767,8.773,16300.84388454,150438.44081436234
1652745600,2022-05-17 00:00:00,HNT/USDT,9.008,9.861,8.979,9.861,11619.54055264,109244.28947653657
1652659200,2022-05-16 00:00:00,HNT/USDT,10.343,10.371,8.952,9.035,12224.59718428,115263.53898394643
1652572800,2022-05-15 00:00:00,HNT/USDT,10.243,10.642,9.548,10.374,25878.77450946,261153.9253299653
1652486400,2022-05-14 00:00:00,HNT/USDT,9.936,10.425,9.5,10.197,15345.21192052,151391.09258889983
1652400000,2022-05-13 00:00:00,HNT/USDT,9.79,12.039,9.722,9.927,49283.65219879,541468.39905531888
1652313600,2022-05-12 00:00:00,HNT/USDT,8.96,11.399,8.473,9.79,37254.31743872,349178.98833001134
1652227200,2022-05-11 00:00:00,HNT/USDT,12.101,12.455,8.251,8.96,42007.60168474,421139.8078810567
1652140800,2022-05-10 00:00:00,HNT/USDT,11.65,13.532,11.3,12.103,24084.86360496,297780.89071009137
1652054400,2022-05-09 00:00:00,HNT/USDT,14.041,14.435,11.59,11.641,28832.90846804,368240.62616048238
1651968000,2022-05-08 00:00:00,HNT/USDT,14.471,14.667,13.882,14.037,9898.36907846,140742.5097376465
1651881600,2022-05-07 00:00:00,HNT/USDT,15.484,15.783,13.913,14.471,13668.26262757,203620.90511989745
1651795200,2022-05-06 00:00:00,HNT/USDT,15.02,15.921,14.459,15.45,24447.76004447,371638.59864774486
1651708800,2022-05-05 00:00:00,HNT/USDT,17.227,17.37,14.097,15.02,41688.38705756,662826.72375392071
1651622400,2022-05-04 00:00:00,HNT/USDT,15.705,17.597,15.499,17.225,27216.32179971,445788.2819504865
1651536000,2022-05-03 00:00:00,HNT/USDT,15.149,16.954,14.982,15.771,36569.05040509,586707.6621165658
1651449600,2022-05-02 00:00:00,HNT/USDT,14.286,15.2,13.764,15.156,17945.05958661,261808.37668942095
1651363200,2022-05-01 00:00:00,HNT/USDT,13.571,14.53,13.04,14.286,16179.05626868,223362.36271729578
1651276800,2022-04-30 00:00:00,HNT/USDT,15.524,15.62,13.2,13.584,15285.1950181,220411.66144152123
1651190400,2022-04-29 00:00:00,HNT/USDT,16.296,16.977,14.692,15.524,41969.38865153,671734.44346492725
1651104000,2022-04-28 00:00:00,HNT/USDT,16.83,16.971,15.969,16.294,11916.48992839,196845.22724912369
1651017600,2022-04-27 00:00:00,HNT/USDT,16.948,17.418,16.687,16.831,12409.06210999,211150.56693734914
1650931200,2022-04-26 00:00:00,HNT/USDT,17.615,17.824,16.258,16.941,24092.79666071,407326.81380204068
1650844800,2022-04-25 00:00:00,HNT/USDT,18.108,18.12,16.45,17.634,14145.03303287,242197.44751828281
1650758400,2022-04-24 00:00:00,HNT/USDT,17.922,18.224,17.5,18.108,9209.10271373,164710.31304356132
1650672000,2022-04-23 00:00:00,HNT/USDT,18.18,18.761,17.8,17.922,8508.02556477,155554.88729399666
1650585600,2022-04-22 00:00:00,HNT/USDT,18.37,18.68,18,18.14,9887.89828293,181404.15488792656
1650499200,2022-04-21 00:00:00,HNT/USDT,19.37,20.402,18.01,18.414,23718.867924,460407.14928868978
1650412800,2022-04-20 00:00:00,HNT/USDT,19.53,20.173,18.701,19.364,16845.7406735,330206.16868021923
1650326400,2022-04-19 00:00:00,HNT/USDT,19.65,19.954,19.25,19.558,13968.02596188,273352.41985864015
1650240000,2022-04-18 00:00:00,HNT/USDT,20.035,20.035,18.5,19.604,21565.48044509,412417.2979849116
1650153600,2022-04-17 00:00:00,HNT/USDT,20.443,20.621,19.939,20.03,9281.70261597,188745.37462080025
1650067200,2022-04-16 00:00:00,HNT/USDT,20.503,20.8,20.15,20.43,7115.77700897,145447.14603292403
1649980800,2022-04-15 00:00:00,HNT/USDT,20.275,20.7,20.208,20.492,8627.79333711,176721.07354376584
1649894400,2022-04-14 00:00:00,HNT/USDT,21.008,21.565,20.096,20.271,17910.60808366,373120.73557284857
1649808000,2022-04-13 00:00:00,HNT/USDT,20.657,21.186,20.341,20.945,13219.94665114,275854.00668818209
1649721600,2022-04-12 00:00:00,HNT/USDT,20.217,21.269,20.169,20.653,19614.16217981,405903.99449945428
1649635200,2022-04-11 00:00:00,HNT/USDT,21.842,22.047,20,20.201,28560.65013356,594287.52482886741
1649548800,2022-04-10 00:00:00,HNT/USDT,22.808,22.817,21.782,21.788,14000.62357543,312825.3809793737
1649462400,2022-04-09 00:00:00,HNT/USDT,22.001,22.807,21.952,22.807,16758.40358533,375706.65043120069
1649376000,2022-04-08 00:00:00,HNT/USDT,23.247,24.557,21.536,22.002,38622.91788804,884750.76367188429
1649289600,2022-04-07 00:00:00,HNT/USDT,22.438,23.4,22.2,23.258,23711.19829552,541853.65482035021
1649203200,2022-04-06 00:00:00,HNT/USDT,24.68,25,22.391,22.392,43345.30599774,1013917.93819296024
1649116800,2022-04-05 00:00:00,HNT/USDT,25.314,25.583,24.362,24.633,27691.55209296,692889.08243858822
1649030400,2022-04-04 00:00:00,HNT/USDT,26.441,28.17,24.2,25.313,64459.84747613,1693930.38719472262
1648944000,2022-04-03 00:00:00,HNT/USDT,24.626,27.638,24.504,26.39,91520.56207117,2410188.62574941703
1648857600,2022-04-02 00:00:00,HNT/USDT,24.571,25.593,24.306,24.615,27013.9843675,673820.00279891478
1648771200,2022-04-01 00:00:00,HNT/USDT,24.656,25.056,22.956,24.571,41205.63430594,981105.14311146804
1648684800,2022-03-31 00:00:00,HNT/USDT,25.112,26.033,23.529,24.672,89042.52512523,2219887.7856561476
1648598400,2022-03-30 00:00:00,HNT/USDT,23.999,27.461,23.248,25.112,105215.2361142,2647782.98226772538
1648512000,2022-03-29 00:00:00,HNT/USDT,23.859,25.2,23.5,23.962,45688.76772777,1105117.19245670066
1648425600,2022-03-28 00:00:00,HNT/USDT,24.87,25.829,23.8,23.81,45873.62227912,1137731.52010414105
1648339200,2022-03-27 00:00:00,HNT/USDT,24.048,24.867,23.843,24.831,24141.86879739,587415.24276220351
1648252800,2022-03-26 00:00:00,HNT/USDT,23.504,24.203,23.171,24.046,16557.20283611,394016.81256109881
1648166400,2022-03-25 00:00:00,HNT/USDT,25.219,25.974,22.997,23.538,39237.90682252,968457.83262436318
1648080000,2022-03-24 00:00:00,HNT/USDT,25.313,25.8,23.892,25.219,31477.0164496,779770.51096206507
1647993600,2022-03-23 00:00:00,HNT/USDT,25.075,26.386,24.06,25.297,40740.19141569,1027842.56039886033
1647907200,2022-03-22 00:00:00,HNT/USDT,22.784,25.358,22.47,25.086,48942.64872546,1185301.80993386951
1647820800,2022-03-21 00:00:00,HNT/USDT,22.201,22.9,21.2,22.786,25948.44907528,572929.95777430301
1647734400,2022-03-20 00:00:00,HNT/USDT,24.066,24.28,21.822,22.202,28198.1869959,637223.5633764044
1647648000,2022-03-19 00:00:00,HNT/USDT,24.067,24.868,23.04,24.126,45606.9866519,1097069.37370538674
1647561600,2022-03-18 00:00:00,HNT/USDT,22.617,25.01,22.477,24.052,55429.1125169,1322386.79720051613
1647475200,2022-03-17 00:00:00,HNT/USDT,22.535,23.07,22.2,22.707,24763.36735329,560892.30542199591
1647388800,2022-03-16 00:00:00,HNT/USDT,21.207,22.535,21.014,22.535,36177.14949699,786505.61832665871
1647302400,2022-03-15 00:00:00,HNT/USDT,20.933,21.31,20.082,21.13,16356.1314318,338991.58699612892
1647216000,2022-03-14 00:00:00,HNT/USDT,20.003,21.287,19.68,20.933,16966.05243338,348772.09714256527
1647129600,2022-03-13 00:00:00,HNT/USDT,21.14,21.842,20,20.059,13212.09878905,277096.69146663148
1647043200,2022-03-12 00:00:00,HNT/USDT,20.905,21.602,20.872,21.169,7944.89480055,169278.71195550185
1646956800,2022-03-11 00:00:00,HNT/USDT,21.277,21.97,20.376,20.905,18270.84620875,389377.43715810528
1646870400,2022-03-10 00:00:00,HNT/USDT,21.668,21.792,20.42,21.215,17938.3210573,379593.9667596307
1646784000,2022-03-09 00:00:00,HNT/USDT,21.137,22.62,21.136,21.668,14928.16078925,328324.9406880176
1646697600,2022-03-08 00:00:00,HNT/USDT,21.118,22.653,20.541,21.208,15270.08447277,332262.10457357581
1646611200,2022-03-07 00:00:00,HNT/USDT,21.029,21.993,20,21.122,18481.25962277,386375.42753787655
1646524800,2022-03-06 00:00:00,HNT/USDT,21.995,22.13,20.98,21.037,9135.03969362,197565.08633845757
1646438400,2022-03-05 00:00:00,HNT/USDT,21.429,22.389,20.783,22.05,12568.15810429,272551.55741635751
1646352000,2022-03-04 00:00:00,HNT/USDT,22.981,23.164,21,21.411,25813.4831398,571065.00068777385
1646265600,2022-03-03 00:00:00,HNT/USDT,25.328,25.8,22.5,23,23300.6629257,558861.90951089148
1646179200,2022-03-02 00:00:00,HNT/USDT,26.018,26.252,24.89,25.328,12022.29913727,306867.94281456562
1646092800,2022-03-01 00:00:00,HNT/USDT,26.604,26.942,25.459,26.018,13745.33490603,359525.33228509547
1646006400,2022-02-28 00:00:00,HNT/USDT,24.365,26.994,24.282,26.606,10024.14988257,257868.51193478783
1645920000,2022-02-27 00:00:00,HNT/USDT,25.672,25.91,24,24.369,10294.77126277,256862.24735404225
1645833600,2022-02-26 00:00:00,HNT/USDT,24.854,26.5,24.146,25.672,11702.15448321,295395.9191450561
1645747200,2022-02-25 00:00:00,HNT/USDT,23.037,24.995,22.444,24.901,16173.00276903,386446.10513189947
1645660800,2022-02-24 00:00:00,HNT/USDT,22.75,25.398,20,22.968,26896.78646167,605555.63985771281
1645574400,2022-02-23 00:00:00,HNT/USDT,23.544,25.018,22.747,22.75,11062.4528575,264213.98949683083
1645488000,2022-02-22 00:00:00,HNT/USDT,22.415,23.931,21.345,23.672,11510.9299741,262501.27775175147
1645401600,2022-02-21 00:00:00,HNT/USDT,23.582,24.671,21.999,22.353,13132.29616395,305452.78861912059
1645315200,2022-02-20 00:00:00,HNT/USDT,24.647,24.727,22.669,23.582,15291.34132746,358156.56742557517
1645228800,2022-02-19 00:00:00,HNT/USDT,25.503,26.43,24.576,24.686,7609.11123763,193549.33503797191
1645142400,2022-02-18 00:00:00,HNT/USDT,24.882,27.211,24.37,25.499,36163.40411046,934961.03744216154
1645056000,2022-02-17 00:00:00,HNT/USDT,28.213,28.235,24.364,24.882,28777.82518841,759823.05932956471
1644969600,2022-02-16 00:00:00,HNT/USDT,27.601,28.487,25.977,28.245,16458.58100286,446443.30475510973
1644883200,2022-02-15 00:00:00,HNT/USDT,25.858,27.914,25.761,27.6,16376.07278841,444680.97351683791
1644796800,2022-02-14 00:00:00,HNT/USDT,25.127,27.001,24.001,25.858,22866.74561278,584707.31492563568
1644710400,2022-02-13 00:00:00,HNT/USDT,27.429,27.844,25.003,25.128,10190.95965033,271137.54056059853
1644624000,2022-02-12 00:00:00,HNT/USDT,27.238,28.277,26.263,27.432,11809.95673662,321647.42397960136
1644537600,2022-02-11 00:00:00,HNT/USDT,29.015,30.259,26.796,27.239,20657.95028052,600472.86407824181
1644451200,2022-02-10 00:00:00,HNT/USDT,30.389,31.25,28.629,29.008,18506.14949855,552497.42303506646
1644364800,2022-02-09 00:00:00,HNT/USDT,29.247,31.98,29.043,30.389,13657.84566145,420311.04850112416
1644278400,2022-02-08 00:00:00,HNT/USDT,30.201,31.364,28.256,29.132,10457.30281753,309485.96356943591
1644192000,2022-02-07 00:00:00,HNT/USDT,30.648,33.347,29.752,30.2,12838.78775345,404844.46989825668
1644105600,2022-02-06 00:00:00,HNT/USDT,30.527,30.692,29.073,30.65,8592.08482098,256809.73150218368
1644019200,2022-02-05 00:00:00,HNT/USDT,27.876,31.962,27.611,30.42,21052.93246397,627111.58660899955
1643932800,2022-02-04 00:00:00,HNT/USDT,26.05,27.877,25.7,27.877,10092.11939809,270134.20315501137
1643846400,2022-02-03 00:00:00,HNT/USDT,25.494,26.284,24.353,25.922,10936.66169236,275973.36090938852
1643760000,2022-02-02 00:00:00,HNT/USDT,27.368,27.881,25.084,25.355,11526.39868721,303086.64973040314
1643673600,2022-02-01 00:00:00,HNT/USDT,27.758,28.228,25.938,27.287,14992.81767644,408659.37384613351
1643587200,2022-01-31 00:00:00,HNT/USDT,28.875,28.875,26.51,27.841,24749.94567041,682675.8499499015
1643500800,2022-01-30 00:00:00,HNT/USDT,27.06,29.618,26.03,29.007,24564.06490448,688669.38901898457
1643414400,2022-01-29 00:00:00,HNT/USDT,26.75,28.921,26.601,27,18734.41089667,516146.42538621195
1643328000,2022-01-28 00:00:00,HNT/USDT,28.177,28.771,26.315,26.75,17480.70086898,476284.42553379498
1643241600,2022-01-27 00:00:00,HNT/USDT,28.984,29.715,25.484,28.085,31291.06116477,878627.91217347631
1643155200,2022-01-26 00:00:00,HNT/USDT,25.668,31.953,24.977,28.955,37356.86841111,1062575.4649264488
1643068800,2022-01-25 00:00:00,HNT/USDT,22.605,26.34,22.385,25.667,17330.47528281,424035.45300524706
1642982400,2022-01-24 00:00:00,HNT/USDT,23.696,25.396,19.883,22.511,22242.10565653,492393.34242120693
1642896000,2022-01-23 00:00:00,HNT/USDT,22.473,25.799,21.973,23.696,12643.14758997,290929.09327824487
1642809600,2022-01-22 00:00:00,HNT/USDT,24.137,26.64,20,22.586,22690.25135673,510677.42368299315
1642723200,2022-01-21 00:00:00,HNT/USDT,28.294,28.67,23.902,24.25,20464.23192838,547477.57060728824
1642636800,2022-01-20 00:00:00,HNT/USDT,28.32,31.339,27.675,28.379,13322.94150542,395009.08952768759
1642550400,2022-01-19 00:00:00,HNT/USDT,30.802,31.12,28.149,28.226,10252.38096215,304910.47910307693
1642464000,2022-01-18 00:00:00,HNT/USDT,32.897,35,29.8,30.802,16027.23483555,510797.19944820176
