https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MANA3L,Volume USDT
1663362000,2022-09-16 21:00:00,MANA3L/USDT,0.000611,0.000611,0.000605,0.000605,1148030.3408,698.3314196755
1663358400,2022-09-16 20:00:00,MANA3L/USDT,0.0006,0.000611,0.000597,0.000611,4275131.7958,2570.3972231931
1663354800,2022-09-16 19:00:00,MANA3L/USDT,0.000595,0.000607,0.000594,0.000602,6590380.6478,3962.484734229
1663351200,2022-09-16 18:00:00,MANA3L/USDT,0.000587,0.000606,0.000579,0.000595,7209380.8647,4272.2539000137
1663347600,2022-09-16 17:00:00,MANA3L/USDT,0.000579,0.000592,0.000564,0.000586,5253314.8866,3033.5353448946
1663344000,2022-09-16 16:00:00,MANA3L/USDT,0.000588,0.000588,0.000562,0.000577,8406050.8327,4815.2952116893
1663340400,2022-09-16 15:00:00,MANA3L/USDT,0.00059,0.000598,0.000584,0.00059,5374545.0049,3168.5211518858
1663336800,2022-09-16 14:00:00,MANA3L/USDT,0.00057,0.000606,0.00057,0.000597,5635951.9818,3332.8248206471
1663333200,2022-09-16 13:00:00,MANA3L/USDT,0.000587,0.00059,0.000561,0.000563,4839020.8655,2804.6526795161
1663329600,2022-09-16 12:00:00,MANA3L/USDT,0.000604,0.000605,0.000585,0.00059,7080929.1974,4208.2194016914
1663326000,2022-09-16 11:00:00,MANA3L/USDT,0.000582,0.000615,0.000582,0.000606,2399153.8188,1437.6594444877
1663322400,2022-09-16 10:00:00,MANA3L/USDT,0.000576,0.000591,0.000572,0.00058,3191861.5652,1859.6677102433
1663318800,2022-09-16 09:00:00,MANA3L/USDT,0.000557,0.000577,0.000557,0.000572,1126950.1688,640.9770379078
1663315200,2022-09-16 08:00:00,MANA3L/USDT,0.000567,0.000573,0.000553,0.000553,5173486.8195,2908.3455560388
1663311600,2022-09-16 07:00:00,MANA3L/USDT,0.000578,0.000578,0.000568,0.000568,225767.2172,129.5425767682
1663308000,2022-09-16 06:00:00,MANA3L/USDT,0.000575,0.000578,0.000572,0.000572,681501.2601,392.5316360888
1663304400,2022-09-16 05:00:00,MANA3L/USDT,0.000569,0.00058,0.000569,0.000573,435580.3872,250.3742159695
1663300800,2022-09-16 04:00:00,MANA3L/USDT,0.000562,0.00057,0.000561,0.000565,190185.1433,107.3951221365
1663297200,2022-09-16 03:00:00,MANA3L/USDT,0.000552,0.000562,0.000547,0.000562,405804.5825,223.7826506656
1663293600,2022-09-16 02:00:00,MANA3L/USDT,0.000553,0.000553,0.000538,0.000552,1684211.7598,924.5154564449
1663290000,2022-09-16 01:00:00,MANA3L/USDT,0.000566,0.000568,0.000551,0.000554,2571881.4905,1435.7893000781
1663286400,2022-09-16 00:00:00,MANA3L/USDT,0.000556,0.000562,0.000536,0.00056,1863911.8423,1033.3420979339
1663282800,2022-09-15 23:00:00,MANA3L/USDT,0.000561,0.000561,0.00055,0.000552,2704796.6355,1508.6154818051
1663279200,2022-09-15 22:00:00,MANA3L/USDT,0.000573,0.000582,0.000553,0.00056,3472207.0545,1972.3419627938
1663275600,2022-09-15 21:00:00,MANA3L/USDT,0.000578,0.000578,0.000569,0.000569,1416631.3046,811.3949997452
1663272000,2022-09-15 20:00:00,MANA3L/USDT,0.000573,0.000577,0.000567,0.000577,747849.8806,428.5675711286
1663268400,2022-09-15 19:00:00,MANA3L/USDT,0.000568,0.000573,0.000559,0.000573,727026.1286,411.4362110379
1663264800,2022-09-15 18:00:00,MANA3L/USDT,0.000565,0.000574,0.000565,0.000565,294041.2064,167.4737428151
1663261200,2022-09-15 17:00:00,MANA3L/USDT,0.000566,0.000575,0.000565,0.000573,1059588.3272,603.7129925143
1663257600,2022-09-15 16:00:00,MANA3L/USDT,0.000554,0.000566,0.000551,0.000566,1222100.1067,676.9173164535
1663254000,2022-09-15 15:00:00,MANA3L/USDT,0.000557,0.000577,0.000527,0.000554,9825799.2343,5442.0463136439
1663250400,2022-09-15 14:00:00,MANA3L/USDT,0.000588,0.000593,0.000549,0.000549,8129049.6533,4592.8158492699
1663246800,2022-09-15 13:00:00,MANA3L/USDT,0.000589,0.000591,0.000575,0.000588,2678432.4544,1565.9915408332
1663243200,2022-09-15 12:00:00,MANA3L/USDT,0.000587,0.000598,0.000585,0.000591,4328237.2953,2550.806479981
1663239600,2022-09-15 11:00:00,MANA3L/USDT,0.00058,0.00059,0.000571,0.00059,2011643.0943,1172.4083629998
1663236000,2022-09-15 10:00:00,MANA3L/USDT,0.000591,0.000597,0.000577,0.000581,1162260.0385,681.9379875601
1663232400,2022-09-15 09:00:00,MANA3L/USDT,0.00059,0.000593,0.000584,0.000587,1497603.8995,882.6003908084
1663228800,2022-09-15 08:00:00,MANA3L/USDT,0.000598,0.000604,0.000584,0.00059,1824764.312,1085.8950408777
1663225200,2022-09-15 07:00:00,MANA3L/USDT,0.000591,0.000615,0.000591,0.000602,12845612.8518,7754.6238648516
1663221600,2022-09-15 06:00:00,MANA3L/USDT,0.000574,0.000602,0.000551,0.000594,8412300.7547,4824.1968594174
1663218000,2022-09-15 05:00:00,MANA3L/USDT,0.00057,0.000582,0.000565,0.000575,3825500.3622,2201.2051888755
1663214400,2022-09-15 04:00:00,MANA3L/USDT,0.000565,0.00057,0.000557,0.00057,4993334.6441,2823.0406702815
1663210800,2022-09-15 03:00:00,MANA3L/USDT,0.000565,0.000575,0.000545,0.000558,20096654.2668,11388.7808964668
1663207200,2022-09-15 02:00:00,MANA3L/USDT,0.000591,0.000591,0.000557,0.000573,5450592.7645,3109.4157763993
1663203600,2022-09-15 01:00:00,MANA3L/USDT,0.000595,0.000598,0.000577,0.000594,1746757.9737,1028.8559249854
1663200000,2022-09-15 00:00:00,MANA3L/USDT,0.000614,0.000614,0.000589,0.000595,2366198.3507,1421.1878442439
1663196400,2022-09-14 23:00:00,MANA3L/USDT,0.000618,0.000623,0.000612,0.000623,3097915.1159,1905.7154418848
1663192800,2022-09-14 22:00:00,MANA3L/USDT,0.000617,0.000628,0.000613,0.000619,2271940.2277,1408.0647563079
1663189200,2022-09-14 21:00:00,MANA3L/USDT,0.0006,0.000617,0.000598,0.000617,7000829.7597,4238.7191778926
1663185600,2022-09-14 20:00:00,MANA3L/USDT,0.000608,0.000619,0.000596,0.000603,13042346.5552,7833.2899532832
1663182000,2022-09-14 19:00:00,MANA3L/USDT,0.000592,0.000609,0.000587,0.000609,4820121.9213,2870.9392531026
1663178400,2022-09-14 18:00:00,MANA3L/USDT,0.000597,0.000601,0.000568,0.00059,8393122.9655,4945.9872522927
1663174800,2022-09-14 17:00:00,MANA3L/USDT,0.000605,0.000615,0.0006,0.000605,1529755.1273,923.0898241714
1663171200,2022-09-14 16:00:00,MANA3L/USDT,0.000602,0.000616,0.000595,0.000601,4749510.8482,2860.289501284
1663167600,2022-09-14 15:00:00,MANA3L/USDT,0.000611,0.00063,0.000606,0.000611,8669361.9118,5368.8689992653
1663164000,2022-09-14 14:00:00,MANA3L/USDT,0.000615,0.000618,0.000599,0.000613,2349505.9684,1431.9161557773
1663160400,2022-09-14 13:00:00,MANA3L/USDT,0.000604,0.000627,0.000594,0.000611,4621937.8717,2809.3970081203
1663156800,2022-09-14 12:00:00,MANA3L/USDT,0.000593,0.000625,0.000577,0.000611,5780051.5873,3463.7826986103
1663153200,2022-09-14 11:00:00,MANA3L/USDT,0.0006,0.000605,0.000585,0.000591,723502.5366,431.2679930956
1663149600,2022-09-14 10:00:00,MANA3L/USDT,0.000601,0.000606,0.000598,0.000606,391735.1172,235.2484519616
1663146000,2022-09-14 09:00:00,MANA3L/USDT,0.000597,0.000602,0.000592,0.0006,5478792.0995,3267.7478144333
1663142400,2022-09-14 08:00:00,MANA3L/USDT,0.000585,0.000605,0.000578,0.000605,2525410.0461,1498.925125156
1663138800,2022-09-14 07:00:00,MANA3L/USDT,0.000605,0.000608,0.000573,0.000586,1740124.5782,1037.348555167
1663135200,2022-09-14 06:00:00,MANA3L/USDT,0.000614,0.000614,0.000595,0.000603,3534131.2959,2123.5819748585
1663131600,2022-09-14 05:00:00,MANA3L/USDT,0.000619,0.000621,0.000611,0.000614,9200870.0072,5654.3319485956
1663128000,2022-09-14 04:00:00,MANA3L/USDT,0.000613,0.00062,0.000608,0.00062,3381376.728,2075.8398423642
1663124400,2022-09-14 03:00:00,MANA3L/USDT,0.000609,0.00062,0.000601,0.000606,1921658.3245,1175.6429335104
1663120800,2022-09-14 02:00:00,MANA3L/USDT,0.000602,0.000611,0.000598,0.000606,742473.5269,448.3848552535
1663117200,2022-09-14 01:00:00,MANA3L/USDT,0.00059,0.000599,0.000586,0.000599,2106802.8577,1250.4659928611
1663113600,2022-09-14 00:00:00,MANA3L/USDT,0.000581,0.000594,0.000567,0.00059,4381408.0253,2537.3608554676
1663110000,2022-09-13 23:00:00,MANA3L/USDT,0.000597,0.000598,0.000581,0.000588,928569.8701,546.0691564132
1663106400,2022-09-13 22:00:00,MANA3L/USDT,0.000606,0.000609,0.000597,0.000601,3210509.854,1933.6599155301
1663102800,2022-09-13 21:00:00,MANA3L/USDT,0.00063,0.00063,0.0006,0.000614,3180588.6866,1941.6601574096
1663099200,2022-09-13 20:00:00,MANA3L/USDT,0.000628,0.000651,0.000624,0.000624,2098366.4349,1334.096067142
1663095600,2022-09-13 19:00:00,MANA3L/USDT,0.000614,0.000631,0.0006,0.000631,4041361.4463,2471.2239709805
1663092000,2022-09-13 18:00:00,MANA3L/USDT,0.000654,0.000657,0.00061,0.000616,8781620.6435,5501.8652480851
1663088400,2022-09-13 17:00:00,MANA3L/USDT,0.000653,0.000668,0.000648,0.000661,6801953.4496,4467.370630755
1663084800,2022-09-13 16:00:00,MANA3L/USDT,0.000641,0.00066,0.00064,0.000649,5496182.0452,3568.4797065385
1663081200,2022-09-13 15:00:00,MANA3L/USDT,0.000641,0.000654,0.000636,0.000645,10069141.1519,6468.6613482261
1663077600,2022-09-13 14:00:00,MANA3L/USDT,0.000654,0.000659,0.000632,0.00064,10077981.9298,6518.2120925157
1663074000,2022-09-13 13:00:00,MANA3L/USDT,0.000655,0.000669,0.000649,0.000654,6012031.1571,3940.2232636413
1663070400,2022-09-13 12:00:00,MANA3L/USDT,0.000778,0.000793,0.000652,0.000663,37075597.7688,25671.4075038226
1663066800,2022-09-13 11:00:00,MANA3L/USDT,0.000775,0.000789,0.000771,0.000777,1432382.0371,1115.4613872402
1663063200,2022-09-13 10:00:00,MANA3L/USDT,0.000763,0.000778,0.000763,0.000771,368670.9398,283.6221390476
1663059600,2022-09-13 09:00:00,MANA3L/USDT,0.000774,0.000786,0.000751,0.00076,3418597.6228,2625.6659396881
1663056000,2022-09-13 08:00:00,MANA3L/USDT,0.000783,0.000787,0.000766,0.000769,4472868.1032,3443.5093939429
1663052400,2022-09-13 07:00:00,MANA3L/USDT,0.000758,0.000791,0.000756,0.000781,1921654.0053,1484.3218151098
1663048800,2022-09-13 06:00:00,MANA3L/USDT,0.00076,0.000775,0.000751,0.000756,3223780.1678,2455.7295337486
1663045200,2022-09-13 05:00:00,MANA3L/USDT,0.000754,0.00077,0.000748,0.000756,4696855.6597,3552.8701300684
1663041600,2022-09-13 04:00:00,MANA3L/USDT,0.000758,0.000765,0.000747,0.000752,3797505.8919,2845.7673538465
1663038000,2022-09-13 03:00:00,MANA3L/USDT,0.00074,0.000761,0.00073,0.000758,878591.1468,652.1775395265
1663034400,2022-09-13 02:00:00,MANA3L/USDT,0.000717,0.000747,0.000707,0.000746,620562.0142,450.1248112153
1663030800,2022-09-13 01:00:00,MANA3L/USDT,0.000731,0.000734,0.000703,0.000724,2569087.2255,1831.2880024072
1663027200,2022-09-13 00:00:00,MANA3L/USDT,0.000769,0.000773,0.000718,0.000731,11384081.6795,8417.9364205043
1663023600,2022-09-12 23:00:00,MANA3L/USDT,0.000769,0.000775,0.000765,0.000767,1710136.9645,1314.8994112366
1663020000,2022-09-12 22:00:00,MANA3L/USDT,0.000771,0.000777,0.000758,0.000765,1920358.2074,1474.0177669299
1663016400,2022-09-12 21:00:00,MANA3L/USDT,0.000795,0.000795,0.000765,0.000769,2972566.959,2296.4301278415
1663012800,2022-09-12 20:00:00,MANA3L/USDT,0.000779,0.000797,0.000773,0.000795,3107910.7431,2442.1008550572
1663009200,2022-09-12 19:00:00,MANA3L/USDT,0.000777,0.00078,0.000767,0.000777,1140132.2181,886.0262320213
1663005600,2022-09-12 18:00:00,MANA3L/USDT,0.000784,0.000786,0.000763,0.000775,3634111.6329,2809.8335287765
1663002000,2022-09-12 17:00:00,MANA3L/USDT,0.000773,0.000785,0.000763,0.000783,3292955.7605,2533.9465071591
1662998400,2022-09-12 16:00:00,MANA3L/USDT,0.000787,0.000789,0.000737,0.000773,4646339.074,3554.9354382236
1662994800,2022-09-12 15:00:00,MANA3L/USDT,0.000825,0.000825,0.000779,0.000784,13210082.6459,10611.9609981395
1662991200,2022-09-12 14:00:00,MANA3L/USDT,0.000845,0.000853,0.000823,0.000826,11130160.3924,9368.5837870765
1662987600,2022-09-12 13:00:00,MANA3L/USDT,0.000836,0.000854,0.000833,0.000846,1678257.9979,1415.1277187339
1662984000,2022-09-12 12:00:00,MANA3L/USDT,0.000836,0.000846,0.000831,0.000839,3846109.407,3235.4196263061
1662980400,2022-09-12 11:00:00,MANA3L/USDT,0.000844,0.00085,0.000828,0.000839,991060.0163,835.5812682359
1662976800,2022-09-12 10:00:00,MANA3L/USDT,0.000835,0.000848,0.000817,0.000848,2486381.4682,2078.7487173908
1662973200,2022-09-12 09:00:00,MANA3L/USDT,0.000833,0.00084,0.000825,0.000837,3986330.3164,3338.1757940904
1662969600,2022-09-12 08:00:00,MANA3L/USDT,0.000807,0.000836,0.000804,0.000831,5710834.5267,4646.1013068537
1662966000,2022-09-12 07:00:00,MANA3L/USDT,0.000792,0.000816,0.000792,0.000809,8792618.6298,7062.5700963545
1662962400,2022-09-12 06:00:00,MANA3L/USDT,0.000793,0.000793,0.000787,0.000792,164766.0759,130.2563054176
1662958800,2022-09-12 05:00:00,MANA3L/USDT,0.000787,0.000796,0.000778,0.000796,5281661.9713,4161.0974181178
1662955200,2022-09-12 04:00:00,MANA3L/USDT,0.00078,0.000787,0.00078,0.000787,59283.3303,46.5481852396
1662951600,2022-09-12 03:00:00,MANA3L/USDT,0.000787,0.000798,0.000767,0.000783,3939120.7359,3098.4758919319
1662948000,2022-09-12 02:00:00,MANA3L/USDT,0.000832,0.000837,0.000777,0.000789,8202825.7183,6542.0664595733
1662944400,2022-09-12 01:00:00,MANA3L/USDT,0.000765,0.000839,0.000759,0.000831,6714262.7478,5468.8905909792
1662940800,2022-09-12 00:00:00,MANA3L/USDT,0.000799,0.000801,0.000765,0.000765,4230862.9787,3281.2686113695
1662937200,2022-09-11 23:00:00,MANA3L/USDT,0.000783,0.000804,0.000777,0.000799,988522.5475,786.3559011732
1662933600,2022-09-11 22:00:00,MANA3L/USDT,0.000771,0.000796,0.000771,0.000784,578388.5271,454.5214508039
1662930000,2022-09-11 21:00:00,MANA3L/USDT,0.000805,0.000813,0.000765,0.000771,2356655.4696,1829.5294960395
1662926400,2022-09-11 20:00:00,MANA3L/USDT,0.000819,0.000826,0.000787,0.000807,4338246.4112,3484.4326146158
1662922800,2022-09-11 19:00:00,MANA3L/USDT,0.000819,0.000821,0.00081,0.000818,2902359.7809,2369.4484087903
1662919200,2022-09-11 18:00:00,MANA3L/USDT,0.000829,0.000829,0.000818,0.00082,386400.0596,317.7201579212
1662915600,2022-09-11 17:00:00,MANA3L/USDT,0.000837,0.000837,0.000827,0.000827,667847.275,557.4925398672
1662912000,2022-09-11 16:00:00,MANA3L/USDT,0.000817,0.000841,0.000817,0.000833,1521176.387,1266.3391591472
1662908400,2022-09-11 15:00:00,MANA3L/USDT,0.000809,0.000819,0.000809,0.000815,1488534.6117,1210.6565823273
1662904800,2022-09-11 14:00:00,MANA3L/USDT,0.000813,0.000813,0.000802,0.000806,2094294.8959,1691.0651951738
1662901200,2022-09-11 13:00:00,MANA3L/USDT,0.000821,0.000821,0.000804,0.000813,1058224.4488,859.5246747197
1662897600,2022-09-11 12:00:00,MANA3L/USDT,0.000816,0.000826,0.00081,0.000823,2191197.2962,1803.8119702928
1662894000,2022-09-11 11:00:00,MANA3L/USDT,0.000811,0.000822,0.000811,0.000816,375994.678,306.8597190846
1662890400,2022-09-11 10:00:00,MANA3L/USDT,0.000813,0.000821,0.000812,0.000813,513372.4716,418.8231232396
1662886800,2022-09-11 09:00:00,MANA3L/USDT,0.00082,0.00082,0.000811,0.000811,631472.2077,515.7843636479
1662883200,2022-09-11 08:00:00,MANA3L/USDT,0.000814,0.000822,0.000813,0.000822,612569.0896,500.731271712
1662879600,2022-09-11 07:00:00,MANA3L/USDT,0.000799,0.000814,0.000795,0.000814,1866889.6149,1503.7877361216
1662876000,2022-09-11 06:00:00,MANA3L/USDT,0.000819,0.000819,0.000772,0.000802,8454116.6739,6643.0717225497
1662872400,2022-09-11 05:00:00,MANA3L/USDT,0.000823,0.000823,0.000813,0.000821,2467414.062,2011.3018651287
1662868800,2022-09-11 04:00:00,MANA3L/USDT,0.000825,0.000832,0.000823,0.000823,213938.3767,177.4055346736
1662865200,2022-09-11 03:00:00,MANA3L/USDT,0.000823,0.000827,0.000821,0.000821,190795.7873,157.6113152053
1662861600,2022-09-11 02:00:00,MANA3L/USDT,0.000837,0.000839,0.000818,0.00082,1107544.587,917.6567183198
1662858000,2022-09-11 01:00:00,MANA3L/USDT,0.000845,0.000855,0.000834,0.000834,1152750.3357,973.7652171117
1662854400,2022-09-11 00:00:00,MANA3L/USDT,0.000835,0.000854,0.000832,0.000841,2834821.0569,2396.512050366
1662850800,2022-09-10 23:00:00,MANA3L/USDT,0.000845,0.000845,0.000833,0.000833,4234702.1482,3544.7054999584
1662847200,2022-09-10 22:00:00,MANA3L/USDT,0.000833,0.000851,0.000832,0.000848,2019014.2617,1697.0466763341
1662843600,2022-09-10 21:00:00,MANA3L/USDT,0.000823,0.000849,0.000821,0.00083,1630203.2506,1366.4740958391
1662840000,2022-09-10 20:00:00,MANA3L/USDT,0.000833,0.000833,0.000814,0.000823,4795402.1544,3927.8514700233
1662836400,2022-09-10 19:00:00,MANA3L/USDT,0.000829,0.000837,0.000829,0.000831,634591.3816,527.9806273123
1662832800,2022-09-10 18:00:00,MANA3L/USDT,0.000821,0.000836,0.000821,0.000826,6359497.3311,5279.9138011689
1662829200,2022-09-10 17:00:00,MANA3L/USDT,0.000833,0.000835,0.000819,0.000825,1709821.0995,1410.1129130843
1662825600,2022-09-10 16:00:00,MANA3L/USDT,0.000819,0.000843,0.000812,0.00083,2825550.1912,2348.1121401473
1662822000,2022-09-10 15:00:00,MANA3L/USDT,0.000821,0.000831,0.000817,0.000821,1420357.3542,1168.5605057137
1662818400,2022-09-10 14:00:00,MANA3L/USDT,0.000815,0.00083,0.000811,0.000818,1750987.6178,1431.3241038399
1662814800,2022-09-10 13:00:00,MANA3L/USDT,0.000842,0.000847,0.000812,0.000817,2817973.8845,2335.1264918283
1662811200,2022-09-10 12:00:00,MANA3L/USDT,0.000856,0.00086,0.000829,0.000842,2850087.6336,2401.3992902852
1662807600,2022-09-10 11:00:00,MANA3L/USDT,0.000847,0.000858,0.000841,0.000852,2619539.4294,2223.8023829388
1662804000,2022-09-10 10:00:00,MANA3L/USDT,0.000863,0.000863,0.000839,0.000851,4525674.8762,3851.2011176943
1662800400,2022-09-10 09:00:00,MANA3L/USDT,0.000846,0.000879,0.000843,0.000868,1688394.8589,1450.094684596
1662796800,2022-09-10 08:00:00,MANA3L/USDT,0.000797,0.000882,0.000797,0.000846,12336858.8041,10511.9628440993
1662793200,2022-09-10 07:00:00,MANA3L/USDT,0.000848,0.000848,0.000791,0.000797,3405556.3334,2791.8685775008
1662789600,2022-09-10 06:00:00,MANA3L/USDT,0.000819,0.000848,0.000819,0.000848,1014441.944,845.7061772722
1662786000,2022-09-10 05:00:00,MANA3L/USDT,0.000802,0.000823,0.000799,0.000815,4651611.6621,3786.1687484947
1662782400,2022-09-10 04:00:00,MANA3L/USDT,0.000815,0.000831,0.000795,0.000802,3494675.8241,2842.9704123056
1662778800,2022-09-10 03:00:00,MANA3L/USDT,0.000833,0.000835,0.000811,0.000814,1498516.3592,1242.5576110959
1662775200,2022-09-10 02:00:00,MANA3L/USDT,0.000819,0.000837,0.000817,0.000837,1005883.4618,831.2322262398
1662771600,2022-09-10 01:00:00,MANA3L/USDT,0.000821,0.000839,0.000817,0.00082,1965608.2785,1623.4174588937
1662768000,2022-09-10 00:00:00,MANA3L/USDT,0.000813,0.000823,0.000799,0.000821,6503476.5778,5256.6773417577
1662764400,2022-09-09 23:00:00,MANA3L/USDT,0.000807,0.000823,0.000785,0.000811,6668179.2392,5386.8049786182
1662760800,2022-09-09 22:00:00,MANA3L/USDT,0.000798,0.000811,0.000796,0.000805,895443.253,715.5342478461
1662757200,2022-09-09 21:00:00,MANA3L/USDT,0.000803,0.000807,0.000796,0.000797,7026851.4679,5639.8376886621
1662753600,2022-09-09 20:00:00,MANA3L/USDT,0.000797,0.00081,0.000792,0.000803,3304235.8776,2655.1443495984
1662750000,2022-09-09 19:00:00,MANA3L/USDT,0.000787,0.000802,0.000787,0.0008,2023979.7071,1608.7377981301
1662746400,2022-09-09 18:00:00,MANA3L/USDT,0.000781,0.000789,0.000778,0.000785,1831518.7876,1434.3524849662
1662742800,2022-09-09 17:00:00,MANA3L/USDT,0.000807,0.000807,0.000778,0.000784,1385487.7491,1093.8026367676
1662739200,2022-09-09 16:00:00,MANA3L/USDT,0.000795,0.000807,0.000776,0.000807,15867815.2812,12530.8259778059
1662735600,2022-09-09 15:00:00,MANA3L/USDT,0.000817,0.000821,0.000792,0.000792,12911590.5965,10418.8084229588
1662732000,2022-09-09 14:00:00,MANA3L/USDT,0.000809,0.000827,0.000804,0.000817,5381843.2618,4397.11673341
1662728400,2022-09-09 13:00:00,MANA3L/USDT,0.000823,0.000825,0.000793,0.000806,11623648.9821,9361.3167562038
1662724800,2022-09-09 12:00:00,MANA3L/USDT,0.000817,0.000853,0.000817,0.000825,3108084.9129,2611.6371857877
1662721200,2022-09-09 11:00:00,MANA3L/USDT,0.00082,0.000827,0.00081,0.000815,7902473.6394,6478.5936170213
1662717600,2022-09-09 10:00:00,MANA3L/USDT,0.000809,0.000824,0.000804,0.000822,6776675.8527,5518.2823065405
1662714000,2022-09-09 09:00:00,MANA3L/USDT,0.000822,0.000822,0.000799,0.000807,4728693.0307,3796.6876454153
1662710400,2022-09-09 08:00:00,MANA3L/USDT,0.000791,0.000822,0.00079,0.000822,9089751.2119,7353.9611991703
1662706800,2022-09-09 07:00:00,MANA3L/USDT,0.000786,0.000797,0.000782,0.000792,4726567.9353,3729.2446986445
1662703200,2022-09-09 06:00:00,MANA3L/USDT,0.000787,0.000789,0.000783,0.000789,6930925.214,5446.2095417547
1662699600,2022-09-09 05:00:00,MANA3L/USDT,0.000773,0.000793,0.000769,0.000786,4710205.1854,3681.8792881189
1662696000,2022-09-09 04:00:00,MANA3L/USDT,0.000766,0.000777,0.000762,0.000771,3702207.9276,2840.9846811663
1662692400,2022-09-09 03:00:00,MANA3L/USDT,0.000739,0.000765,0.000738,0.000765,4157826.4607,3084.554181995
1662688800,2022-09-09 02:00:00,MANA3L/USDT,0.000737,0.000742,0.000733,0.000733,858038.8306,633.8539015874
1662685200,2022-09-09 01:00:00,MANA3L/USDT,0.000738,0.000738,0.000728,0.000728,4832199.7708,3559.3274107648
1662681600,2022-09-09 00:00:00,MANA3L/USDT,0.000721,0.000738,0.000721,0.000734,7712880.0709,5625.7424780765
1662678000,2022-09-08 23:00:00,MANA3L/USDT,0.000717,0.000722,0.000709,0.00072,3114870.3857,2236.0874746829
1662674400,2022-09-08 22:00:00,MANA3L/USDT,0.000712,0.000715,0.000706,0.000715,144246.088,102.7218241876
1662670800,2022-09-08 21:00:00,MANA3L/USDT,0.000712,0.000713,0.000705,0.000705,1690942.2395,1198.4997575522
1662667200,2022-09-08 20:00:00,MANA3L/USDT,0.000709,0.000722,0.000707,0.000714,3780740.9397,2704.2046864434
1662663600,2022-09-08 19:00:00,MANA3L/USDT,0.000693,0.000712,0.000693,0.000712,2717328.7064,1902.4661737765
