https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SLIM,Volume USDT
1656547200,2022-06-30 00:00:00,SLIM/USDT,0.1018,0.1039,0.084,0.0956,296512.20150794,27588.5792603929
1656460800,2022-06-29 00:00:00,SLIM/USDT,0.1045,0.1065,0.0997,0.1013,133617.74254802,13693.91552313125
1656374400,2022-06-28 00:00:00,SLIM/USDT,0.1111,0.1178,0.1045,0.1045,152128.25813041,17014.122626016692
1656288000,2022-06-27 00:00:00,SLIM/USDT,0.1153,0.1227,0.1102,0.1124,205256.82785555,23734.097523161274
1656201600,2022-06-26 00:00:00,SLIM/USDT,0.1146,0.1238,0.1132,0.1153,147250.94653885,17576.645119259602
1656115200,2022-06-25 00:00:00,SLIM/USDT,0.1212,0.1269,0.1097,0.1157,136282.69444758,16181.690864981175
1656028800,2022-06-24 00:00:00,SLIM/USDT,0.1124,0.125,0.1081,0.1211,192797.02705956,22271.769634676726
1655942400,2022-06-23 00:00:00,SLIM/USDT,0.0991,0.1159,0.099,0.1122,186818.26926751,20383.517386529156
1655856000,2022-06-22 00:00:00,SLIM/USDT,0.1062,0.1179,0.0961,0.0991,243617.22392948,24985.288926757359
1655769600,2022-06-21 00:00:00,SLIM/USDT,0.0939,0.1139,0.0934,0.1062,315742.76655316,33087.736242377417
1655683200,2022-06-20 00:00:00,SLIM/USDT,0.0965,0.1049,0.0917,0.0938,297161.33657683,28648.478138878929
1655596800,2022-06-19 00:00:00,SLIM/USDT,0.0867,0.1049,0.086,0.0965,318963.31165234,30020.471018447989
1655510400,2022-06-18 00:00:00,SLIM/USDT,0.0877,0.0895,0.08,0.0867,242412.4153415,20585.529544850825
1655424000,2022-06-17 00:00:00,SLIM/USDT,0.0846,0.0959,0.082,0.0877,187699.29204072,16692.875924325028
1655337600,2022-06-16 00:00:00,SLIM/USDT,0.0936,0.1,0.0841,0.0846,298917.84741124,26932.107473296469
1655251200,2022-06-15 00:00:00,SLIM/USDT,0.081,0.0997,0.0751,0.0936,445416.58198402,36956.675542287055
1655164800,2022-06-14 00:00:00,SLIM/USDT,0.078,0.094,0.072,0.081,687947.45688664,56660.31622371005
1655078400,2022-06-13 00:00:00,SLIM/USDT,0.086,0.088,0.071,0.078,862723.00990928,66906.83602044306
1654992000,2022-06-12 00:00:00,SLIM/USDT,0.096,0.098,0.086,0.086,619439.6995728,56732.77512976683
1654905600,2022-06-11 00:00:00,SLIM/USDT,0.11,0.112,0.096,0.096,533990.75407537,55056.48492118845
1654819200,2022-06-10 00:00:00,SLIM/USDT,0.12,0.125,0.106,0.11,384235.76463492,43781.61508308333
1654732800,2022-06-09 00:00:00,SLIM/USDT,0.12,0.128,0.116,0.121,851572.76387054,103890.48020181717
1654646400,2022-06-08 00:00:00,SLIM/USDT,0.118,0.165,0.104,0.12,2466131.54681791,316151.29467685911
1654560000,2022-06-07 00:00:00,SLIM/USDT,0.122,0.125,0.109,0.118,849318.21827583,98714.66983477403
1654473600,2022-06-06 00:00:00,SLIM/USDT,0.133,0.138,0.118,0.122,1174469.01919039,151167.88584583132
1654387200,2022-06-05 00:00:00,SLIM/USDT,0.111,0.242,0.105,0.133,2230530.37152086,355395.07683125835
1654300800,2022-06-04 00:00:00,SLIM/USDT,0.11,0.123,0.106,0.111,152626.55756592,17134.46356592203
1654214400,2022-06-03 00:00:00,SLIM/USDT,0.114,0.12,0.11,0.11,156534.34559439,17751.71767919663
1654128000,2022-06-02 00:00:00,SLIM/USDT,0.113,0.119,0.11,0.114,175489.87888413,20069.25140989496
1654041600,2022-06-01 00:00:00,SLIM/USDT,0.126,0.132,0.113,0.113,168644.03666096,20651.32192441205
1653955200,2022-05-31 00:00:00,SLIM/USDT,0.133,0.137,0.125,0.127,113216.68305417,14824.07903212393
1653868800,2022-05-30 00:00:00,SLIM/USDT,0.131,0.148,0.124,0.133,470409.97501041,62591.41597033268
1653782400,2022-05-29 00:00:00,SLIM/USDT,0.124,0.159,0.118,0.131,531783.70815554,69740.73026089624
1653696000,2022-05-28 00:00:00,SLIM/USDT,0.118,0.14,0.116,0.123,301869.263816,37168.09233065996
1653609600,2022-05-27 00:00:00,SLIM/USDT,0.126,0.128,0.114,0.12,171474.32306785,20551.8545371872
1653523200,2022-05-26 00:00:00,SLIM/USDT,0.14,0.141,0.119,0.126,295215.95711581,37953.80629896607
1653436800,2022-05-25 00:00:00,SLIM/USDT,0.141,0.148,0.136,0.14,157184.30794896,22268.79924734738
1653350400,2022-05-24 00:00:00,SLIM/USDT,0.146,0.15,0.137,0.141,247027.42973426,35804.75100525402
1653264000,2022-05-23 00:00:00,SLIM/USDT,0.149,0.168,0.144,0.145,426072.02133452,64873.38737823197
1653177600,2022-05-22 00:00:00,SLIM/USDT,0.145,0.157,0.139,0.149,214490.0871883,31933.63237028004
1653091200,2022-05-21 00:00:00,SLIM/USDT,0.142,0.157,0.135,0.145,189970.82829258,27058.2578926523
1653004800,2022-05-20 00:00:00,SLIM/USDT,0.139,0.15,0.134,0.142,143601.02498488,20589.69831713804
1652918400,2022-05-19 00:00:00,SLIM/USDT,0.137,0.15,0.13,0.139,162146.89115623,22480.40511855047
1652832000,2022-05-18 00:00:00,SLIM/USDT,0.155,0.159,0.133,0.137,143350.96134708,20763.17858553708
1652745600,2022-05-17 00:00:00,SLIM/USDT,0.149,0.162,0.148,0.155,187386.66420143,28822.91860459791
1652659200,2022-05-16 00:00:00,SLIM/USDT,0.158,0.162,0.142,0.149,119021.57836899,17918.72825503107
1652572800,2022-05-15 00:00:00,SLIM/USDT,0.147,0.162,0.138,0.158,192303.7999801,28700.46125414053
1652486400,2022-05-14 00:00:00,SLIM/USDT,0.135,0.149,0.129,0.147,244736.02936192,34327.53183498786
1652400000,2022-05-13 00:00:00,SLIM/USDT,0.126,0.168,0.122,0.135,339428.83768308,49470.7471892179
1652313600,2022-05-12 00:00:00,SLIM/USDT,0.142,0.167,0.109,0.126,386973.01704699,50949.14982153798
1652227200,2022-05-11 00:00:00,SLIM/USDT,0.174,0.183,0.122,0.142,1084960.88978014,156992.77492112329
1652140800,2022-05-10 00:00:00,SLIM/USDT,0.175,0.199,0.154,0.174,191985.21628908,34469.69521531279
1652054400,2022-05-09 00:00:00,SLIM/USDT,0.209,0.214,0.174,0.179,257740.31746,49472.19099942614
1651968000,2022-05-08 00:00:00,SLIM/USDT,0.213,0.247,0.203,0.209,412952.07232583,89284.81594358677
1651881600,2022-05-07 00:00:00,SLIM/USDT,0.215,0.236,0.213,0.215,208831.97644722,46274.34232037607
1651795200,2022-05-06 00:00:00,SLIM/USDT,0.226,0.226,0.213,0.215,99238.5284791,21840.26422130184
1651708800,2022-05-05 00:00:00,SLIM/USDT,0.239,0.254,0.214,0.224,209056.0023103,48720.47231648243
1651622400,2022-05-04 00:00:00,SLIM/USDT,0.22,0.251,0.22,0.241,216218.01194636,50289.84314475772
1651536000,2022-05-03 00:00:00,SLIM/USDT,0.227,0.241,0.214,0.222,167628.85320236,38212.02173959933
1651449600,2022-05-02 00:00:00,SLIM/USDT,0.233,0.262,0.22,0.227,303593.81224617,71268.43786938507
1651363200,2022-05-01 00:00:00,SLIM/USDT,0.23,0.262,0.215,0.233,286284.31609658,67836.39156582164
1651276800,2022-04-30 00:00:00,SLIM/USDT,0.247,0.256,0.229,0.23,161869.57766812,39464.16990106647
1651190400,2022-04-29 00:00:00,SLIM/USDT,0.264,0.281,0.242,0.245,185922.41535606,48414.99086643134
1651104000,2022-04-28 00:00:00,SLIM/USDT,0.28,0.291,0.262,0.264,211026.28843426,58592.84943348568
1651017600,2022-04-27 00:00:00,SLIM/USDT,0.272,0.29,0.271,0.28,194340.0906843,54468.36027918928
1650931200,2022-04-26 00:00:00,SLIM/USDT,0.301,0.304,0.268,0.273,322474.58783664,91827.83736261322
1650844800,2022-04-25 00:00:00,SLIM/USDT,0.309,0.322,0.291,0.301,200703.88743588,60057.06296004003
1650758400,2022-04-24 00:00:00,SLIM/USDT,0.328,0.335,0.277,0.309,436395.51098278,137988.2273722407
1650672000,2022-04-23 00:00:00,SLIM/USDT,0.335,0.337,0.328,0.328,223067.64918628,73907.92102011187
1650585600,2022-04-22 00:00:00,SLIM/USDT,0.365,0.374,0.325,0.335,418094.04153731,144214.99840396992
1650499200,2022-04-21 00:00:00,SLIM/USDT,0.386,0.415,0.363,0.364,154650.09728401,59740.37114784612
1650412800,2022-04-20 00:00:00,SLIM/USDT,0.399,0.41,0.382,0.386,188902.03974439,74920.71793156268
1650326400,2022-04-19 00:00:00,SLIM/USDT,0.381,0.417,0.376,0.399,216823.63576933,85456.88335595404
1650240000,2022-04-18 00:00:00,SLIM/USDT,0.385,0.391,0.361,0.38,153794.49173025,57957.69392367551
1650153600,2022-04-17 00:00:00,SLIM/USDT,0.401,0.411,0.378,0.385,147031.21890531,58570.44100697756
1650067200,2022-04-16 00:00:00,SLIM/USDT,0.409,0.43,0.398,0.401,149736.68483419,61025.75311475934
1649980800,2022-04-15 00:00:00,SLIM/USDT,0.413,0.422,0.402,0.41,146492.57377667,60364.93719800232
1649894400,2022-04-14 00:00:00,SLIM/USDT,0.441,0.457,0.404,0.413,249869.51123573,108337.5441687996
1649808000,2022-04-13 00:00:00,SLIM/USDT,0.444,0.46,0.441,0.441,123459.3074002,55550.2832108842
1649721600,2022-04-12 00:00:00,SLIM/USDT,0.442,0.472,0.441,0.444,118890.05418184,53511.11525558248
1649635200,2022-04-11 00:00:00,SLIM/USDT,0.485,0.488,0.436,0.442,261993.23051261,119229.4052520306
1649548800,2022-04-10 00:00:00,SLIM/USDT,0.47,0.506,0.466,0.485,186953.46754921,89726.71216117754
1649462400,2022-04-09 00:00:00,SLIM/USDT,0.5,0.501,0.458,0.47,137454.88813212,65685.05607164432
1649376000,2022-04-08 00:00:00,SLIM/USDT,0.532,0.567,0.5,0.5,188426.67455674,98869.82199125048
1649289600,2022-04-07 00:00:00,SLIM/USDT,0.56,0.566,0.511,0.531,141850.4186126,76581.33564075135
1649203200,2022-04-06 00:00:00,SLIM/USDT,0.635,0.639,0.535,0.564,303669.06659208,178699.65939307066
1649116800,2022-04-05 00:00:00,SLIM/USDT,0.663,0.688,0.633,0.633,124938.35753851,82353.1726932973
1649030400,2022-04-04 00:00:00,SLIM/USDT,0.697,0.718,0.64,0.663,229425.68172808,154612.07168149686
1648944000,2022-04-03 00:00:00,SLIM/USDT,0.702,0.72,0.675,0.698,149716.18651696,104342.87907467957
1648857600,2022-04-02 00:00:00,SLIM/USDT,0.707,0.784,0.686,0.702,302210.56259571,218242.31026364257
1648771200,2022-04-01 00:00:00,SLIM/USDT,0.648,0.75,0.615,0.707,355802.49099803,244848.60996676136
1648684800,2022-03-31 00:00:00,SLIM/USDT,0.68,0.757,0.647,0.648,308335.46298733,209443.82779466946
1648598400,2022-03-30 00:00:00,SLIM/USDT,0.679,0.765,0.654,0.675,396662.1301031,274844.19672686259
1648512000,2022-03-29 00:00:00,SLIM/USDT,0.709,0.73,0.679,0.679,182180.1112592,128042.87888872296
1648425600,2022-03-28 00:00:00,SLIM/USDT,0.707,0.777,0.689,0.709,357417.29109453,257235.42189484577
1648339200,2022-03-27 00:00:00,SLIM/USDT,0.701,0.716,0.679,0.706,167659.27505147,115850.99833743858
1648252800,2022-03-26 00:00:00,SLIM/USDT,0.683,0.719,0.665,0.701,116495.0298883,80426.25225165405
1648166400,2022-03-25 00:00:00,SLIM/USDT,0.737,0.755,0.628,0.683,246780.91776874,175722.43814269227
1648080000,2022-03-24 00:00:00,SLIM/USDT,0.684,0.878,0.672,0.736,500575.90099021,371319.14070349715
1647993600,2022-03-23 00:00:00,SLIM/USDT,0.684,0.706,0.663,0.684,94776.62726849,64381.96480614894
1647907200,2022-03-22 00:00:00,SLIM/USDT,0.668,0.717,0.662,0.684,190066.65539284,130694.92296762156
1647820800,2022-03-21 00:00:00,SLIM/USDT,0.67,0.703,0.654,0.669,107775.7606709,72679.28952631747
1647734400,2022-03-20 00:00:00,SLIM/USDT,0.701,0.714,0.66,0.67,126931.05191508,86990.20683885259
1647648000,2022-03-19 00:00:00,SLIM/USDT,0.699,0.729,0.685,0.701,82552.78567353,58102.72772413284
1647561600,2022-03-18 00:00:00,SLIM/USDT,0.692,0.747,0.664,0.699,102539.6720151,71201.02935406849
1647475200,2022-03-17 00:00:00,SLIM/USDT,0.675,0.753,0.662,0.692,95648.34847351,66279.91864156805
1647388800,2022-03-16 00:00:00,SLIM/USDT,0.652,0.686,0.636,0.675,98404.21339445,64778.81144605029
1647302400,2022-03-15 00:00:00,SLIM/USDT,0.633,0.717,0.611,0.653,100799.41430859,65669.99057516091
1647216000,2022-03-14 00:00:00,SLIM/USDT,0.612,0.654,0.601,0.633,69446.67755609,43812.19225326162
1647129600,2022-03-13 00:00:00,SLIM/USDT,0.638,0.652,0.61,0.612,44562.86265903,28170.46420553303
1647043200,2022-03-12 00:00:00,SLIM/USDT,0.643,0.678,0.633,0.638,49241.76435745,31821.61064775743
1646956800,2022-03-11 00:00:00,SLIM/USDT,0.675,0.688,0.634,0.643,74614.00762759,49210.55089596774
1646870400,2022-03-10 00:00:00,SLIM/USDT,0.711,0.718,0.667,0.676,77135.99134278,53005.81744117457
1646784000,2022-03-09 00:00:00,SLIM/USDT,0.678,0.766,0.673,0.711,77906.2285541,56214.78589234849
1646697600,2022-03-08 00:00:00,SLIM/USDT,0.677,0.711,0.667,0.679,128869.78423256,89166.21449867037
1646611200,2022-03-07 00:00:00,SLIM/USDT,0.742,0.749,0.67,0.677,130425.13776265,92559.20991569444
1646524800,2022-03-06 00:00:00,SLIM/USDT,0.832,0.847,0.74,0.744,84269.70707773,66839.63384465271
1646438400,2022-03-05 00:00:00,SLIM/USDT,0.875,0.903,0.821,0.837,75783.25399035,65629.59726326393
1646352000,2022-03-04 00:00:00,SLIM/USDT,0.953,0.964,0.87,0.875,53349.26753985,49162.39181563939
1646265600,2022-03-03 00:00:00,SLIM/USDT,1.027,1.066,0.943,0.954,28714.17344651,28664.54123975409
1646179200,2022-03-02 00:00:00,SLIM/USDT,1.01,1.113,0.997,1.026,111356.0523866,117120.71476456516
1646092800,2022-03-01 00:00:00,SLIM/USDT,1.036,1.09,0.987,1.011,91114.13992703,93346.27263509161
1646006400,2022-02-28 00:00:00,SLIM/USDT,0.928,1.059,0.916,1.037,78302.34263752,77091.17227707567
1645920000,2022-02-27 00:00:00,SLIM/USDT,1.02,1.035,0.92,0.929,98650.02160087,96681.9542903815
1645833600,2022-02-26 00:00:00,SLIM/USDT,1.071,1.097,1.017,1.023,63118.25109751,65810.58504464331
1645747200,2022-02-25 00:00:00,SLIM/USDT,1.023,1.085,1.014,1.071,28967.74135201,30178.6467018054
1645660800,2022-02-24 00:00:00,SLIM/USDT,1.026,1.072,0.913,1.029,69571.68607372,67937.7576057586
1645574400,2022-02-23 00:00:00,SLIM/USDT,1.016,1.114,1.006,1.033,34213.53189158,36411.48969254514
1645488000,2022-02-22 00:00:00,SLIM/USDT,1.013,1.074,0.983,1.017,39994.28229921,40539.17231057397
1645401600,2022-02-21 00:00:00,SLIM/USDT,1.088,1.155,1.012,1.013,38512.02366193,41435.99013347352
1645315200,2022-02-20 00:00:00,SLIM/USDT,1.085,1.129,1.036,1.09,39560.51934946,42807.30870912962
1645228800,2022-02-19 00:00:00,SLIM/USDT,1.083,1.118,1.07,1.085,27014.54934034,29499.78088184103
1645142400,2022-02-18 00:00:00,SLIM/USDT,1.107,1.129,1.072,1.089,34918.97290571,38471.95725385256
1645056000,2022-02-17 00:00:00,SLIM/USDT,1.187,1.193,1.092,1.107,51879.92272571,59303.46396968106
1644969600,2022-02-16 00:00:00,SLIM/USDT,1.251,1.251,1.153,1.187,73742.41141797,88722.50927878722
1644883200,2022-02-15 00:00:00,SLIM/USDT,1.166,1.275,1.16,1.252,94913.10177283,116152.43263344083
1644796800,2022-02-14 00:00:00,SLIM/USDT,1.116,1.238,1.111,1.172,100481.09762768,116083.58059456054
1644710400,2022-02-13 00:00:00,SLIM/USDT,1.158,1.188,1.113,1.119,46508.7500014,53564.50334358022
1644624000,2022-02-12 00:00:00,SLIM/USDT,1.207,1.21,1.142,1.156,71380.7387907,83981.18106985281
1644537600,2022-02-11 00:00:00,SLIM/USDT,1.302,1.344,1.192,1.208,70859.7686884,90768.6153391548
1644451200,2022-02-10 00:00:00,SLIM/USDT,1.25,1.523,1.221,1.302,117160.7317713,156003.88980710029
1644364800,2022-02-09 00:00:00,SLIM/USDT,1.216,1.283,1.18,1.25,49834.8664578,60850.98515948878
1644278400,2022-02-08 00:00:00,SLIM/USDT,1.269,1.288,1.182,1.216,59845.93544087,73719.59034431602
1644192000,2022-02-07 00:00:00,SLIM/USDT,1.219,1.352,1.191,1.266,106633.84025152,136875.1277431373
1644105600,2022-02-06 00:00:00,SLIM/USDT,1.258,1.283,1.197,1.219,55466.58025317,68941.93631732164
1644019200,2022-02-05 00:00:00,SLIM/USDT,1.261,1.337,1.229,1.257,62632.44637005,79827.27102399614
1643932800,2022-02-04 00:00:00,SLIM/USDT,1.156,1.27,1.144,1.26,73397.60989167,88299.87809521925
1643846400,2022-02-03 00:00:00,SLIM/USDT,1.156,1.184,1.101,1.165,55417.15304851,62668.34192934649
1643760000,2022-02-02 00:00:00,SLIM/USDT,1.281,1.291,1.14,1.158,114200.06672039,140128.99930563264
1643673600,2022-02-01 00:00:00,SLIM/USDT,1.173,1.398,1.17,1.282,86728.10925951,111307.64512449835
1643587200,2022-01-31 00:00:00,SLIM/USDT,1.15,1.2,1.092,1.178,63974.75860556,72838.7413579464
1643500800,2022-01-30 00:00:00,SLIM/USDT,1.184,1.245,1.133,1.146,54967.88825051,64440.97643527438
1643414400,2022-01-29 00:00:00,SLIM/USDT,1.159,1.317,1.13,1.186,71986.03257567,86007.92637482399
1643328000,2022-01-28 00:00:00,SLIM/USDT,1.112,1.235,1.099,1.162,92363.59581362,106165.58221035742
1643241600,2022-01-27 00:00:00,SLIM/USDT,1.122,1.178,1.069,1.112,63806.94283747,71310.24961705021
