https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GMB,Volume USDT
1663462800,2022-09-18 01:00:00,GMB/USDT,0.0002087,0.0002087,0.0002074,0.0002074,71402.2766,14.88301024261
1663459200,2022-09-18 00:00:00,GMB/USDT,0.000217,0.000217,0.0002091,0.0002094,2097123.3636,440.84451586471
1663455600,2022-09-17 23:00:00,GMB/USDT,0.0002111,0.000217,0.00021,0.000217,5048969.2642,1088.03719137686
1663452000,2022-09-17 22:00:00,GMB/USDT,0.0002081,0.000217,0.0002061,0.0002111,22909659.2673,4877.11403996699
1663448400,2022-09-17 21:00:00,GMB/USDT,0.0002049,0.0002081,0.0002026,0.0002081,2398069.0392,495.47085581149
1663444800,2022-09-17 20:00:00,GMB/USDT,0.0001988,0.0002108,0.0001988,0.0002049,16697157.8008,3424.13327034045
1663441200,2022-09-17 19:00:00,GMB/USDT,0.0001988,0.0001989,0.000196,0.0001988,1097636.6643,217.86435604603
1663437600,2022-09-17 18:00:00,GMB/USDT,0.0001989,0.0001989,0.0001965,0.0001965,95651.8411,18.86264014311
1663434000,2022-09-17 17:00:00,GMB/USDT,0.0001989,0.0001999,0.000196,0.0001989,897910.0235,177.16484059916
1663430400,2022-09-17 16:00:00,GMB/USDT,0.000198,0.000199,0.0001941,0.0001989,2464365.3912,485.67125049436
1663426800,2022-09-17 15:00:00,GMB/USDT,0.0002,0.0002,0.0001998,0.0001998,25152.9185,5.026357029
1663423200,2022-09-17 14:00:00,GMB/USDT,0.0001977,0.0002,0.0001977,0.0002,454158.2282,90.19683764661
1663419600,2022-09-17 13:00:00,GMB/USDT,0.0001977,0.0001993,0.0001977,0.0001993,312222.4686,62.00849994613
1663416000,2022-09-17 12:00:00,GMB/USDT,0.000199,0.000199,0.0001964,0.0001964,376854.2886,74.20170008812
1663412400,2022-09-17 11:00:00,GMB/USDT,0.0001982,0.000199,0.0001964,0.000199,1181930.5629,232.49517217562
1663408800,2022-09-17 10:00:00,GMB/USDT,0.0002002,0.0002004,0.0001982,0.0002002,195524.7141,38.96737315822
1663405200,2022-09-17 09:00:00,GMB/USDT,0.0001989,0.0002005,0.0001979,0.0001979,307073.9923,61.22935078017
1663401600,2022-09-17 08:00:00,GMB/USDT,0.0001986,0.0001992,0.0001986,0.0001992,53619.6439,10.65034547628
1663398000,2022-09-17 07:00:00,GMB/USDT,0.0001966,0.0001966,0.0001963,0.0001963,22321.1627,4.38657310073
1663394400,2022-09-17 06:00:00,GMB/USDT,0.0001966,0.0001966,0.0001963,0.0001963,53619.6439,10.53667523191
1663390800,2022-09-17 05:00:00,GMB/USDT,0.0001986,0.0001986,0.0001986,0.0001986,0,0
1663387200,2022-09-17 04:00:00,GMB/USDT,0.0001986,0.0001986,0.0001986,0.0001986,49148.3081,9.76085398866
1663383600,2022-09-17 03:00:00,GMB/USDT,0.0001963,0.0001963,0.0001963,0.0001963,148397.729,29.1304742027
1663380000,2022-09-17 02:00:00,GMB/USDT,0.0001963,0.0001963,0.0001963,0.0001963,0,0
1663376400,2022-09-17 01:00:00,GMB/USDT,0.0001963,0.0001963,0.0001963,0.0001963,601.6163,0.11809727969
1663372800,2022-09-17 00:00:00,GMB/USDT,0.000197,0.000197,0.0001963,0.0001963,478368.471,94.22722773842
1663369200,2022-09-16 23:00:00,GMB/USDT,0.0001963,0.0001963,0.0001963,0.0001963,569.0433,0.11170319979
1663365600,2022-09-16 22:00:00,GMB/USDT,0.0001963,0.0001963,0.0001931,0.0001931,357816.8307,69.21544386641
1663362000,2022-09-16 21:00:00,GMB/USDT,0.0001963,0.0001963,0.0001963,0.0001963,520,0.102076
1663358400,2022-09-16 20:00:00,GMB/USDT,0.000192,0.0001947,0.000192,0.0001947,94441.1934,18.25270035498
1663354800,2022-09-16 19:00:00,GMB/USDT,0.0001996,0.0001996,0.000191,0.000191,4178176.5653,814.84007241329
1663351200,2022-09-16 18:00:00,GMB/USDT,0.0002014,0.0002014,0.0001999,0.0002014,58652.5952,11.81113267328
1663347600,2022-09-16 17:00:00,GMB/USDT,0.0002016,0.000206,0.000197,0.0002014,1197041.6404,242.09391002303
1663344000,2022-09-16 16:00:00,GMB/USDT,0.0002006,0.000202,0.000199,0.0002016,657384.0731,132.16400293716
1663340400,2022-09-16 15:00:00,GMB/USDT,0.000199,0.0002014,0.0001973,0.0001973,493268.3002,98.15876476375
1663336800,2022-09-16 14:00:00,GMB/USDT,0.0001955,0.0001989,0.0001955,0.0001989,53813.6238,10.53150362372
1663333200,2022-09-16 13:00:00,GMB/USDT,0.0001975,0.0001975,0.0001962,0.0001965,119887.1969,23.54542403653
1663329600,2022-09-16 12:00:00,GMB/USDT,0.0001993,0.000201,0.0001993,0.000201,3817.17,0.76216542773
