https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SHX,Volume BTC
1663394400,2022-09-17 06:00:00,SHX/BTC,0.0000000417,0.0000000417,0.0000000417,0.0000000417,2898.9925,0.00012088798725
1663390800,2022-09-17 05:00:00,SHX/BTC,0.0000000414,0.0000000414,0.0000000414,0.0000000414,1593.6345,0.0000659764683
1663387200,2022-09-17 04:00:00,SHX/BTC,0.0000000414,0.0000000414,0.0000000414,0.0000000414,0,0
1663383600,2022-09-17 03:00:00,SHX/BTC,0.0000000414,0.0000000414,0.0000000414,0.0000000414,0,0
1663380000,2022-09-17 02:00:00,SHX/BTC,0.0000000414,0.0000000414,0.0000000414,0.0000000414,3302.3655,0.0001367179317
1663376400,2022-09-17 01:00:00,SHX/BTC,0.000000041,0.000000041,0.000000041,0.000000041,0,0
1663372800,2022-09-17 00:00:00,SHX/BTC,0.0000000416,0.0000000416,0.0000000408,0.000000041,31796.7986,0.00130615658656
1663369200,2022-09-16 23:00:00,SHX/BTC,0.0000000426,0.0000000426,0.0000000413,0.0000000414,364904.7739,0.0153473398734
1663365600,2022-09-16 22:00:00,SHX/BTC,0.0000000422,0.0000000422,0.000000042,0.000000042,99569.7524,0.00418729497146
1663362000,2022-09-16 21:00:00,SHX/BTC,0.0000000428,0.0000000432,0.0000000428,0.0000000432,238707.0776,0.01022012221735
1663358400,2022-09-16 20:00:00,SHX/BTC,0.0000000424,0.0000000424,0.0000000422,0.0000000422,22687.4128,0.00095805489014
1663354800,2022-09-16 19:00:00,SHX/BTC,0.0000000424,0.0000000424,0.0000000424,0.0000000424,18151.4609,0.00076962194216
1663351200,2022-09-16 18:00:00,SHX/BTC,0.0000000427,0.0000000427,0.0000000427,0.0000000427,1607.4375,0.00006863758125
1663347600,2022-09-16 17:00:00,SHX/BTC,0.0000000426,0.0000000426,0.0000000426,0.0000000426,0,0
1663344000,2022-09-16 16:00:00,SHX/BTC,0.0000000426,0.0000000426,0.0000000426,0.0000000426,46589.0764,0.00198469465464
1663340400,2022-09-16 15:00:00,SHX/BTC,0.0000000424,0.0000000424,0.0000000412,0.0000000422,1684941.5167,0.07008362103813
1663336800,2022-09-16 14:00:00,SHX/BTC,0.0000000433,0.0000000433,0.0000000432,0.0000000432,99786.6911,0.00432063446668
1663333200,2022-09-16 13:00:00,SHX/BTC,0.0000000431,0.0000000431,0.0000000427,0.0000000427,154597.8716,0.0066619561848
1663329600,2022-09-16 12:00:00,SHX/BTC,0.0000000434,0.0000000436,0.0000000434,0.0000000436,317163.3053,0.01377963281283
1663326000,2022-09-16 11:00:00,SHX/BTC,0.0000000433,0.0000000437,0.0000000433,0.0000000434,54973.556,0.00239369280616
1663322400,2022-09-16 10:00:00,SHX/BTC,0.000000044,0.000000044,0.000000044,0.000000044,1981.0976,0.0000871682944
1663318800,2022-09-16 09:00:00,SHX/BTC,0.0000000441,0.0000000441,0.0000000437,0.0000000437,220593.0964,0.00971324593712
1663315200,2022-09-16 08:00:00,SHX/BTC,0.000000044,0.0000000449,0.000000044,0.0000000446,778037.5081,0.03449372342895
1663311600,2022-09-16 07:00:00,SHX/BTC,0.0000000442,0.0000000442,0.0000000439,0.0000000441,1275477.795,0.05602129744187
1663308000,2022-09-16 06:00:00,SHX/BTC,0.0000000444,0.0000000445,0.0000000443,0.0000000443,61354.3205,0.00272470935029
1663304400,2022-09-16 05:00:00,SHX/BTC,0.0000000442,0.0000000442,0.0000000442,0.0000000442,0,0
1663300800,2022-09-16 04:00:00,SHX/BTC,0.0000000443,0.0000000443,0.0000000442,0.0000000442,90769.121,0.00401654717344
1663297200,2022-09-16 03:00:00,SHX/BTC,0.0000000448,0.0000000448,0.0000000448,0.0000000448,97364.9457,0.00436194956736
1663293600,2022-09-16 02:00:00,SHX/BTC,0.0000000444,0.0000000449,0.0000000444,0.0000000449,388312.5889,0.01729589648642
1663290000,2022-09-16 01:00:00,SHX/BTC,0.0000000444,0.0000000446,0.0000000444,0.0000000446,281263.678,0.01250690757955
1663286400,2022-09-16 00:00:00,SHX/BTC,0.0000000449,0.0000000449,0.0000000449,0.0000000449,0,0
1663282800,2022-09-15 23:00:00,SHX/BTC,0.0000000449,0.0000000449,0.0000000449,0.0000000449,0,0
1663279200,2022-09-15 22:00:00,SHX/BTC,0.0000000452,0.0000000452,0.0000000445,0.0000000449,298130.4149,0.01335919821536
1663275600,2022-09-15 21:00:00,SHX/BTC,0.000000045,0.000000045,0.0000000447,0.0000000447,47542.7293,0.00212599999971
1663272000,2022-09-15 20:00:00,SHX/BTC,0.0000000455,0.0000000455,0.0000000454,0.0000000454,96712.9828,0.00439107844788
1663268400,2022-09-15 19:00:00,SHX/BTC,0.0000000456,0.0000000456,0.0000000456,0.0000000456,51370.1351,0.00234247816056
1663264800,2022-09-15 18:00:00,SHX/BTC,0.000000046,0.000000046,0.0000000455,0.0000000455,132477.6981,0.00603170342764
1663261200,2022-09-15 17:00:00,SHX/BTC,0.0000000469,0.000000047,0.0000000462,0.0000000462,101484.4026,0.00475000120012
1663257600,2022-09-15 16:00:00,SHX/BTC,0.000000048,0.000000048,0.0000000465,0.0000000471,1342528.4564,0.06265218229549
1663254000,2022-09-15 15:00:00,SHX/BTC,0.0000000477,0.000000048,0.0000000474,0.000000048,106237.3947,0.00506283492117
1663250400,2022-09-15 14:00:00,SHX/BTC,0.000000046,0.0000000477,0.0000000455,0.0000000477,212029.168,0.00980262072762
1663246800,2022-09-15 13:00:00,SHX/BTC,0.0000000456,0.0000000462,0.0000000455,0.0000000462,727031.7612,0.033287071324
1663243200,2022-09-15 12:00:00,SHX/BTC,0.0000000464,0.0000000464,0.0000000451,0.0000000454,1189341.439,0.05416393818757
1663239600,2022-09-15 11:00:00,SHX/BTC,0.0000000469,0.0000000469,0.000000046,0.0000000464,728439.883,0.03369823673374
1663236000,2022-09-15 10:00:00,SHX/BTC,0.0000000478,0.0000000478,0.0000000478,0.0000000478,0,0
1663232400,2022-09-15 09:00:00,SHX/BTC,0.0000000475,0.0000000478,0.0000000475,0.0000000478,279542.0595,0.01329594695778
1663228800,2022-09-15 08:00:00,SHX/BTC,0.0000000473,0.0000000475,0.0000000473,0.0000000475,89008.2241,0.00421908639443
1663225200,2022-09-15 07:00:00,SHX/BTC,0.0000000472,0.0000000472,0.0000000468,0.0000000468,293094.7595,0.01375259902076
1663221600,2022-09-15 06:00:00,SHX/BTC,0.0000000477,0.0000000477,0.0000000476,0.0000000476,12531.8536,0.00059718224203
1663218000,2022-09-15 05:00:00,SHX/BTC,0.0000000473,0.0000000473,0.0000000462,0.0000000471,189513.4811,0.00883494026543
1663214400,2022-09-15 04:00:00,SHX/BTC,0.0000000468,0.000000047,0.0000000466,0.000000047,179037.4807,0.00836205435482
1663210800,2022-09-15 03:00:00,SHX/BTC,0.0000000472,0.0000000472,0.0000000468,0.0000000468,107185.7109,0.00502259043272
1663207200,2022-09-15 02:00:00,SHX/BTC,0.0000000468,0.0000000471,0.0000000463,0.0000000466,401378.7246,0.01880376291372
1663203600,2022-09-15 01:00:00,SHX/BTC,0.0000000469,0.0000000469,0.0000000466,0.0000000467,213308.0423,0.00995125712689
1663200000,2022-09-15 00:00:00,SHX/BTC,0.0000000484,0.0000000484,0.0000000466,0.0000000466,693170.122,0.03300908993541
1663196400,2022-09-14 23:00:00,SHX/BTC,0.0000000496,0.0000000499,0.000000049,0.000000049,114785.0358,0.00569455181872
1663192800,2022-09-14 22:00:00,SHX/BTC,0.0000000485,0.0000000503,0.0000000485,0.0000000499,800326.7317,0.03984753086404
1663189200,2022-09-14 21:00:00,SHX/BTC,0.0000000494,0.0000000495,0.0000000494,0.0000000495,260759.4499,0.01289780340719
1663185600,2022-09-14 20:00:00,SHX/BTC,0.0000000494,0.0000000496,0.0000000483,0.0000000496,627214.2751,0.03064308390245
1663182000,2022-09-14 19:00:00,SHX/BTC,0.0000000492,0.0000000492,0.0000000492,0.0000000492,32798.3877,0.00161368067484
1663178400,2022-09-14 18:00:00,SHX/BTC,0.0000000503,0.0000000513,0.0000000482,0.0000000498,4241103.7911,0.21225934501928
1663174800,2022-09-14 17:00:00,SHX/BTC,0.0000000522,0.0000000522,0.0000000507,0.0000000507,240268.1373,0.01229108955619
1663171200,2022-09-14 16:00:00,SHX/BTC,0.0000000556,0.0000000571,0.0000000518,0.0000000532,3592443.2337,0.19554818601811
1663167600,2022-09-14 15:00:00,SHX/BTC,0.0000000494,0.0000000556,0.0000000489,0.0000000556,4785992.7049,0.25048103094894
1663164000,2022-09-14 14:00:00,SHX/BTC,0.000000047,0.0000000486,0.0000000468,0.0000000485,109868.4773,0.0053107833183
1663160400,2022-09-14 13:00:00,SHX/BTC,0.0000000489,0.0000000489,0.0000000462,0.000000047,2391055.6748,0.11356005593587
1663156800,2022-09-14 12:00:00,SHX/BTC,0.0000000502,0.0000000502,0.0000000502,0.0000000502,31081.3667,0.00156028460834
1663153200,2022-09-14 11:00:00,SHX/BTC,0.0000000497,0.0000000511,0.0000000497,0.0000000511,473029.6909,0.02373759717183
1663149600,2022-09-14 10:00:00,SHX/BTC,0.0000000487,0.0000000495,0.0000000487,0.0000000495,350305.5785,0.01713929530023
1663146000,2022-09-14 09:00:00,SHX/BTC,0.0000000495,0.0000000499,0.0000000495,0.0000000498,261519.4162,0.01296696089389
1663142400,2022-09-14 08:00:00,SHX/BTC,0.0000000526,0.0000000527,0.0000000495,0.0000000495,422334.2374,0.02188976129464
1663138800,2022-09-14 07:00:00,SHX/BTC,0.0000000483,0.0000000527,0.0000000483,0.0000000513,5761231.4718,0.29671256178397
1663135200,2022-09-14 06:00:00,SHX/BTC,0.0000000479,0.0000000496,0.0000000479,0.0000000485,391168.6333,0.01905359213216
1663131600,2022-09-14 05:00:00,SHX/BTC,0.0000000484,0.0000000484,0.0000000477,0.0000000479,1108662.3582,0.05297203394448
1663128000,2022-09-14 04:00:00,SHX/BTC,0.0000000499,0.0000000499,0.0000000488,0.0000000488,89195.0544,0.00444549170685
1663124400,2022-09-14 03:00:00,SHX/BTC,0.0000000482,0.0000000512,0.0000000477,0.0000000503,2671797.8485,0.1328999252685
1663120800,2022-09-14 02:00:00,SHX/BTC,0.0000000562,0.0000000562,0.0000000477,0.0000000495,7021040.9783,0.35960264922702
1663117200,2022-09-14 01:00:00,SHX/BTC,0.000000057,0.000000057,0.0000000562,0.0000000562,144379.3812,0.00815244709968
1663113600,2022-09-14 00:00:00,SHX/BTC,0.0000000566,0.0000000572,0.0000000566,0.0000000569,341440.5929,0.01942655404753
1663110000,2022-09-13 23:00:00,SHX/BTC,0.0000000565,0.0000000565,0.0000000565,0.0000000565,189500,0.01070675
1663106400,2022-09-13 22:00:00,SHX/BTC,0.0000000565,0.0000000565,0.0000000563,0.0000000565,328000,0.01849635
1663102800,2022-09-13 21:00:00,SHX/BTC,0.000000056,0.0000000565,0.0000000551,0.0000000565,1249827.2577,0.07040419384359
1663099200,2022-09-13 20:00:00,SHX/BTC,0.0000000572,0.0000000572,0.0000000546,0.0000000558,690614.4193,0.03870150986862
1663095600,2022-09-13 19:00:00,SHX/BTC,0.0000000561,0.0000000648,0.0000000558,0.0000000576,662157.8404,0.0379088111536
1663092000,2022-09-13 18:00:00,SHX/BTC,0.0000000578,0.0000000578,0.0000000547,0.0000000561,1074875.2833,0.05983593567408
1663088400,2022-09-13 17:00:00,SHX/BTC,0.0000000579,0.0000000595,0.0000000569,0.0000000578,1555023.0233,0.09090017536118
1663084800,2022-09-13 16:00:00,SHX/BTC,0.0000000587,0.0000000599,0.0000000571,0.0000000579,1128216.4874,0.06579512485363
1663081200,2022-09-13 15:00:00,SHX/BTC,0.0000000607,0.0000000607,0.000000058,0.0000000587,455391.4188,0.02689853715349
1663077600,2022-09-13 14:00:00,SHX/BTC,0.000000057,0.0000000608,0.000000057,0.0000000607,1162763.554,0.0675020790504
1663074000,2022-09-13 13:00:00,SHX/BTC,0.0000000539,0.000000057,0.000000052,0.000000057,2570810.9992,0.13933045349257
1663070400,2022-09-13 12:00:00,SHX/BTC,0.000000055,0.0000000565,0.0000000535,0.000000054,3979718.7604,0.21652472799932
1663066800,2022-09-13 11:00:00,SHX/BTC,0.0000000574,0.0000000574,0.0000000549,0.000000055,201836.419,0.01116428079133
1663063200,2022-09-13 10:00:00,SHX/BTC,0.000000056,0.0000000577,0.0000000556,0.0000000577,216147.1217,0.01226875398223
1663059600,2022-09-13 09:00:00,SHX/BTC,0.0000000574,0.0000000579,0.000000056,0.0000000564,40225.7662,0.00229513042153
1663056000,2022-09-13 08:00:00,SHX/BTC,0.0000000555,0.0000000621,0.0000000553,0.000000058,682862.0888,0.03938360411513
1663052400,2022-09-13 07:00:00,SHX/BTC,0.0000000585,0.0000000588,0.0000000552,0.0000000557,561431.5579,0.03193204447824
1663048800,2022-09-13 06:00:00,SHX/BTC,0.0000000587,0.0000000636,0.0000000584,0.0000000608,980975.285,0.05980554014011
1663045200,2022-09-13 05:00:00,SHX/BTC,0.0000000531,0.0000000631,0.0000000529,0.0000000619,5065379.7678,0.28942697423247
1663041600,2022-09-13 04:00:00,SHX/BTC,0.0000000555,0.0000000555,0.0000000535,0.0000000539,245108.8164,0.01319317026428
1663038000,2022-09-13 03:00:00,SHX/BTC,0.000000054,0.0000000559,0.000000054,0.0000000555,365916.0054,0.02023934392813
1663034400,2022-09-13 02:00:00,SHX/BTC,0.0000000574,0.0000000574,0.0000000543,0.0000000544,900206.4023,0.04967176757329
1663030800,2022-09-13 01:00:00,SHX/BTC,0.0000000581,0.0000000581,0.0000000568,0.0000000568,165210.6766,0.00950104884633
1663027200,2022-09-13 00:00:00,SHX/BTC,0.0000000551,0.000000058,0.0000000551,0.000000058,130537.7069,0.00746728194443
1663023600,2022-09-12 23:00:00,SHX/BTC,0.0000000559,0.0000000559,0.0000000551,0.0000000551,81249.8634,0.00449477243302
1663020000,2022-09-12 22:00:00,SHX/BTC,0.0000000554,0.0000000562,0.0000000554,0.0000000562,241515.6835,0.01347934601742
1663016400,2022-09-12 21:00:00,SHX/BTC,0.0000000609,0.0000000609,0.0000000558,0.0000000558,2240570.0688,0.12842689223543
1663012800,2022-09-12 20:00:00,SHX/BTC,0.0000000603,0.0000000618,0.0000000579,0.0000000606,1739693.0471,0.10496885032648
1663009200,2022-09-12 19:00:00,SHX/BTC,0.0000000598,0.0000000658,0.0000000579,0.0000000603,14479789.5769,0.8962035325919
1663005600,2022-09-12 18:00:00,SHX/BTC,0.0000000528,0.0000000597,0.0000000513,0.0000000597,10129906.9527,0.55605416850437
1663002000,2022-09-12 17:00:00,SHX/BTC,0.0000000478,0.0000000528,0.0000000478,0.0000000527,2719277.0508,0.14072116842842
1662998400,2022-09-12 16:00:00,SHX/BTC,0.0000000501,0.0000000501,0.0000000468,0.0000000478,992065.4521,0.04754993747012
1662994800,2022-09-12 15:00:00,SHX/BTC,0.0000000503,0.0000000554,0.0000000503,0.0000000508,1674956.0924,0.08785088004998
1662991200,2022-09-12 14:00:00,SHX/BTC,0.0000000468,0.0000000507,0.0000000464,0.0000000507,717255.6688,0.03476011720892
1662987600,2022-09-12 13:00:00,SHX/BTC,0.0000000482,0.0000000482,0.000000044,0.000000045,1377813.6371,0.06301165623601
1662984000,2022-09-12 12:00:00,SHX/BTC,0.0000000502,0.000000052,0.0000000481,0.0000000481,1461836.7738,0.07453008247094
1662980400,2022-09-12 11:00:00,SHX/BTC,0.0000000436,0.0000000501,0.0000000436,0.0000000501,552574.1203,0.02593216619535
1662976800,2022-09-12 10:00:00,SHX/BTC,0.0000000452,0.0000000452,0.0000000434,0.0000000434,565245.2784,0.02515877719786
1662973200,2022-09-12 09:00:00,SHX/BTC,0.0000000434,0.0000000446,0.0000000434,0.0000000446,114079.0491,0.00496302340983
1662969600,2022-09-12 08:00:00,SHX/BTC,0.0000000434,0.0000000434,0.0000000434,0.0000000434,150,0.00000651
1662966000,2022-09-12 07:00:00,SHX/BTC,0.0000000446,0.0000000446,0.0000000446,0.0000000446,0,0
1662962400,2022-09-12 06:00:00,SHX/BTC,0.0000000448,0.0000000448,0.0000000446,0.0000000446,98365.0467,0.00440672409216
1662958800,2022-09-12 05:00:00,SHX/BTC,0.0000000454,0.0000000454,0.0000000454,0.0000000454,10977.333,0.0004983709182
1662955200,2022-09-12 04:00:00,SHX/BTC,0.0000000449,0.0000000449,0.0000000446,0.0000000446,11775.5401,0.00052800303304
1662951600,2022-09-12 03:00:00,SHX/BTC,0.0000000459,0.0000000459,0.0000000459,0.0000000459,0,0
1662948000,2022-09-12 02:00:00,SHX/BTC,0.0000000459,0.0000000459,0.0000000459,0.0000000459,0,0
1662944400,2022-09-12 01:00:00,SHX/BTC,0.0000000458,0.0000000459,0.0000000458,0.0000000459,134295.642,0.00615522943137
1662940800,2022-09-12 00:00:00,SHX/BTC,0.0000000449,0.0000000459,0.0000000444,0.0000000457,212138.0371,0.00956149747968
1662937200,2022-09-11 23:00:00,SHX/BTC,0.0000000468,0.0000000468,0.0000000458,0.0000000458,59121.3505,0.00272472947456
1662933600,2022-09-11 22:00:00,SHX/BTC,0.0000000492,0.0000000493,0.0000000482,0.0000000482,13093.5676,0.00063761531182
1662930000,2022-09-11 21:00:00,SHX/BTC,0.0000000485,0.0000000485,0.0000000485,0.0000000485,0,0
1662926400,2022-09-11 20:00:00,SHX/BTC,0.0000000497,0.0000000522,0.0000000485,0.0000000485,306939.79,0.01555733890479
1662922800,2022-09-11 19:00:00,SHX/BTC,0.0000000496,0.0000000496,0.0000000496,0.0000000496,0,0
1662919200,2022-09-11 18:00:00,SHX/BTC,0.0000000477,0.0000000496,0.0000000477,0.0000000496,6867.9214,0.00032888850621
1662915600,2022-09-11 17:00:00,SHX/BTC,0.0000000492,0.00000005,0.0000000472,0.0000000472,49881.4115,0.00238403737616
1662912000,2022-09-11 16:00:00,SHX/BTC,0.0000000473,0.0000000488,0.0000000473,0.0000000488,114185.1887,0.00545288763287
1662908400,2022-09-11 15:00:00,SHX/BTC,0.0000000493,0.0000000493,0.0000000481,0.0000000481,131762.2561,0.00642187977109
1662904800,2022-09-11 14:00:00,SHX/BTC,0.0000000497,0.0000000522,0.0000000484,0.0000000494,413804.506,0.02131317977698
1662901200,2022-09-11 13:00:00,SHX/BTC,0.0000000491,0.0000000515,0.0000000471,0.0000000505,130425.0032,0.00645289015214
1662897600,2022-09-11 12:00:00,SHX/BTC,0.0000000475,0.0000000498,0.0000000465,0.0000000468,103784.8561,0.00496661559027
1662894000,2022-09-11 11:00:00,SHX/BTC,0.0000000451,0.0000000491,0.0000000451,0.0000000475,1057185.2073,0.04936457372707
1662890400,2022-09-11 10:00:00,SHX/BTC,0.0000000451,0.0000000456,0.0000000445,0.0000000452,826437.3143,0.03698834891082
1662886800,2022-09-11 09:00:00,SHX/BTC,0.0000000441,0.0000000457,0.0000000435,0.0000000448,1470146.3872,0.06544859165055
1662883200,2022-09-11 08:00:00,SHX/BTC,0.0000000439,0.0000000445,0.0000000435,0.0000000438,984876.9992,0.04371012709047
1662879600,2022-09-11 07:00:00,SHX/BTC,0.000000043,0.0000000446,0.000000043,0.0000000439,170983.8554,0.00754808617701
1662876000,2022-09-11 06:00:00,SHX/BTC,0.0000000432,0.0000000446,0.000000043,0.000000043,308644.1282,0.0135968925982
1662872400,2022-09-11 05:00:00,SHX/BTC,0.000000043,0.000000043,0.000000043,0.000000043,0,0
1662868800,2022-09-11 04:00:00,SHX/BTC,0.0000000429,0.000000043,0.0000000425,0.000000043,8989.1322,0.00038471373155
1662865200,2022-09-11 03:00:00,SHX/BTC,0.000000043,0.0000000447,0.0000000429,0.0000000429,35651.8513,0.00156483888837
1662861600,2022-09-11 02:00:00,SHX/BTC,0.0000000432,0.0000000442,0.0000000425,0.0000000425,45133.1366,0.00194685798918
1662858000,2022-09-11 01:00:00,SHX/BTC,0.000000043,0.0000000447,0.000000043,0.0000000442,132281.1243,0.00585957909721
1662854400,2022-09-11 00:00:00,SHX/BTC,0.0000000426,0.0000000426,0.0000000426,0.0000000426,500,0.0000213
1662850800,2022-09-10 23:00:00,SHX/BTC,0.0000000426,0.0000000444,0.0000000424,0.0000000431,91862.8599,0.00395844611218
1662847200,2022-09-10 22:00:00,SHX/BTC,0.0000000428,0.0000000428,0.0000000423,0.0000000423,11178.662,0.00047490063429
1662843600,2022-09-10 21:00:00,SHX/BTC,0.000000044,0.0000000447,0.0000000428,0.0000000428,182496.6184,0.00812878297557
1662840000,2022-09-10 20:00:00,SHX/BTC,0.0000000434,0.0000000445,0.0000000427,0.000000044,63107.5457,0.00275253392191
1662836400,2022-09-10 19:00:00,SHX/BTC,0.0000000424,0.0000000447,0.0000000415,0.0000000431,724425.336,0.03120625058795
1662832800,2022-09-10 18:00:00,SHX/BTC,0.0000000426,0.0000000428,0.0000000416,0.0000000422,141107.4562,0.00597662007344
1662829200,2022-09-10 17:00:00,SHX/BTC,0.0000000411,0.0000000434,0.0000000411,0.0000000426,434443.1575,0.01833786241876
1662825600,2022-09-10 16:00:00,SHX/BTC,0.0000000403,0.0000000403,0.0000000403,0.0000000403,13683.6499,0.00055145109097
1662822000,2022-09-10 15:00:00,SHX/BTC,0.0000000417,0.0000000423,0.0000000417,0.0000000423,278946.3357,0.01166348555206
1662818400,2022-09-10 14:00:00,SHX/BTC,0.0000000403,0.0000000415,0.0000000403,0.0000000415,325928.677,0.01328138572743
1662814800,2022-09-10 13:00:00,SHX/BTC,0.0000000404,0.0000000404,0.0000000404,0.0000000404,0,0
1662811200,2022-09-10 12:00:00,SHX/BTC,0.0000000404,0.0000000404,0.0000000404,0.0000000404,3494.7649,0.00014118850196
1662807600,2022-09-10 11:00:00,SHX/BTC,0.0000000412,0.0000000412,0.0000000412,0.0000000412,0,0
1662804000,2022-09-10 10:00:00,SHX/BTC,0.00000004,0.0000000412,0.00000004,0.0000000412,104893.2472,0.00427512688206
1662800400,2022-09-10 09:00:00,SHX/BTC,0.0000000403,0.0000000404,0.0000000402,0.0000000402,86289.7443,0.00347141439639
1662796800,2022-09-10 08:00:00,SHX/BTC,0.0000000408,0.0000000408,0.0000000408,0.0000000408,4491.5444,0.00018325501152
1662793200,2022-09-10 07:00:00,SHX/BTC,0.0000000409,0.0000000409,0.0000000409,0.0000000409,8765.9734,0.00035852831206
1662789600,2022-09-10 06:00:00,SHX/BTC,0.0000000406,0.0000000406,0.0000000406,0.0000000406,128.8023,0.00000522937338
1662786000,2022-09-10 05:00:00,SHX/BTC,0.0000000412,0.0000000414,0.000000041,0.0000000412,283564.8334,0.01165637446296
1662782400,2022-09-10 04:00:00,SHX/BTC,0.0000000412,0.0000000414,0.0000000412,0.0000000414,68909.6542,0.002846555698
1662778800,2022-09-10 03:00:00,SHX/BTC,0.0000000417,0.0000000417,0.0000000414,0.0000000416,2805.9922,0.00011651807708
1662775200,2022-09-10 02:00:00,SHX/BTC,0.0000000415,0.0000000416,0.0000000412,0.0000000414,346785.8194,0.01437642147632
1662771600,2022-09-10 01:00:00,SHX/BTC,0.0000000415,0.0000000415,0.0000000414,0.0000000415,10796.1085,0.00044745616798
1662768000,2022-09-10 00:00:00,SHX/BTC,0.0000000419,0.0000000421,0.0000000409,0.0000000416,227943.9339,0.00948323573758
1662764400,2022-09-09 23:00:00,SHX/BTC,0.0000000403,0.0000000421,0.0000000403,0.0000000418,539487.401,0.02225117382596
1662760800,2022-09-09 22:00:00,SHX/BTC,0.00000004,0.00000004,0.0000000399,0.0000000399,311834.6379,0.0124704496071
1662757200,2022-09-09 21:00:00,SHX/BTC,0.0000000403,0.0000000403,0.0000000401,0.0000000402,316266.8332,0.01268692749624
1662753600,2022-09-09 20:00:00,SHX/BTC,0.0000000399,0.0000000403,0.0000000398,0.0000000403,4888.2096,0.00019607762196
1662750000,2022-09-09 19:00:00,SHX/BTC,0.0000000399,0.0000000399,0.0000000399,0.0000000399,7964.3621,0.00031777804779
1662746400,2022-09-09 18:00:00,SHX/BTC,0.0000000396,0.0000000398,0.0000000396,0.0000000398,114647.0144,0.00454308039754
1662742800,2022-09-09 17:00:00,SHX/BTC,0.0000000393,0.0000000393,0.0000000384,0.0000000384,195296.6883,0.00758196090409
1662739200,2022-09-09 16:00:00,SHX/BTC,0.0000000388,0.0000000388,0.0000000388,0.0000000388,150,0.00000582
1662735600,2022-09-09 15:00:00,SHX/BTC,0.0000000389,0.0000000389,0.0000000389,0.0000000389,0,0
1662732000,2022-09-09 14:00:00,SHX/BTC,0.0000000407,0.0000000407,0.0000000383,0.0000000389,164918.5512,0.00640680324631
1662728400,2022-09-09 13:00:00,SHX/BTC,0.0000000407,0.000000041,0.00000004,0.00000004,327504.4852,0.01328145701925
1662724800,2022-09-09 12:00:00,SHX/BTC,0.0000000408,0.0000000408,0.0000000397,0.0000000408,294494.2391,0.01196191782294
1662721200,2022-09-09 11:00:00,SHX/BTC,0.0000000402,0.0000000402,0.0000000402,0.0000000402,1961.1087,0.00007883656974
1662717600,2022-09-09 10:00:00,SHX/BTC,0.0000000408,0.0000000408,0.0000000405,0.0000000406,10981.2747,0.00044759836306
1662714000,2022-09-09 09:00:00,SHX/BTC,0.0000000404,0.0000000423,0.0000000404,0.0000000423,545554.6301,0.02270346930367
1662710400,2022-09-09 08:00:00,SHX/BTC,0.0000000405,0.0000000405,0.0000000402,0.0000000404,18307.4092,0.00073949167261
