https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MAKI,Volume BTC
1662076800,2022-09-02 00:00:00,MAKI/BTC,0.0000001265,0.0000001347,0.0000001253,0.0000001312,179115.5963,0.02318495006906
1661990400,2022-09-01 00:00:00,MAKI/BTC,0.0000001252,0.0000001314,0.0000001228,0.0000001228,85761.552,0.01118214096238
1661904000,2022-08-31 00:00:00,MAKI/BTC,0.000000132,0.000000132,0.0000001226,0.0000001283,35647.9248,0.00454690339143
1661817600,2022-08-30 00:00:00,MAKI/BTC,0.0000001346,0.0000001346,0.0000001283,0.0000001341,59358.507,0.00791614062398
1661731200,2022-08-29 00:00:00,MAKI/BTC,0.0000001387,0.0000001428,0.0000001332,0.0000001346,14809.2898,0.00200465498054
1661644800,2022-08-28 00:00:00,MAKI/BTC,0.000000141,0.000000141,0.0000001308,0.0000001373,73601.5605,0.01007811151805
1661558400,2022-08-27 00:00:00,MAKI/BTC,0.0000001433,0.0000001469,0.0000001402,0.0000001469,7088.726,0.00101768682498
1661472000,2022-08-26 00:00:00,MAKI/BTC,0.0000001543,0.0000001543,0.0000001376,0.0000001427,112845.8474,0.01614435822308
1661385600,2022-08-25 00:00:00,MAKI/BTC,0.0000001378,0.0000001816,0.0000001354,0.0000001431,394737.4029,0.06106941507106
1661299200,2022-08-24 00:00:00,MAKI/BTC,0.0000001369,0.00000014,0.0000001272,0.0000001371,321869.413,0.04281796899737
1661212800,2022-08-23 00:00:00,MAKI/BTC,0.0000001351,0.0000001396,0.0000001349,0.0000001362,125654.02,0.01726967017215
1661126400,2022-08-22 00:00:00,MAKI/BTC,0.0000001398,0.0000001484,0.0000001351,0.0000001351,964922.777,0.13655018382082
1661040000,2022-08-21 00:00:00,MAKI/BTC,0.0000001406,0.0000001522,0.0000001376,0.0000001396,340406.4167,0.04860436290606
1660953600,2022-08-20 00:00:00,MAKI/BTC,0.0000001425,0.0000001451,0.0000001379,0.0000001427,118778.3099,0.01678710968148
1660867200,2022-08-19 00:00:00,MAKI/BTC,0.0000001443,0.0000001553,0.0000001365,0.0000001425,341712.5611,0.0498454144418
1660780800,2022-08-18 00:00:00,MAKI/BTC,0.0000001422,0.0000001467,0.0000001362,0.000000144,105608.2411,0.01503684004784
1660694400,2022-08-17 00:00:00,MAKI/BTC,0.0000001515,0.0000001808,0.0000001384,0.0000001422,882444.663,0.13905965536198
1660608000,2022-08-16 00:00:00,MAKI/BTC,0.0000001381,0.0000001527,0.0000001359,0.0000001518,259689.0406,0.03728106798661
1660521600,2022-08-15 00:00:00,MAKI/BTC,0.0000001357,0.0000001524,0.0000001325,0.0000001371,1438077.7355,0.20157529085245
1660435200,2022-08-14 00:00:00,MAKI/BTC,0.0000001386,0.000000143,0.0000001325,0.0000001338,88204.8269,0.01205157568378
1660348800,2022-08-13 00:00:00,MAKI/BTC,0.0000001462,0.0000001533,0.0000001368,0.00000014,75942.9579,0.01093872647047
1660262400,2022-08-12 00:00:00,MAKI/BTC,0.0000001532,0.0000001815,0.00000014,0.00000014,353362.3774,0.05605097323814
1660176000,2022-08-11 00:00:00,MAKI/BTC,0.0000001339,0.0000001557,0.0000001253,0.0000001552,174910.3653,0.02326606307958
1660089600,2022-08-10 00:00:00,MAKI/BTC,0.0000001349,0.0000001438,0.0000001284,0.0000001411,227130.6363,0.03091283056637
1660003200,2022-08-09 00:00:00,MAKI/BTC,0.0000001332,0.0000001375,0.0000001279,0.0000001375,48524.9412,0.00645657631616
1659916800,2022-08-08 00:00:00,MAKI/BTC,0.0000001384,0.0000001397,0.0000001303,0.0000001303,27903.6154,0.003843460728
1659830400,2022-08-07 00:00:00,MAKI/BTC,0.0000001393,0.0000001491,0.0000001348,0.000000136,179143.8472,0.02517231252397
1659744000,2022-08-06 00:00:00,MAKI/BTC,0.0000001551,0.0000001612,0.0000001065,0.0000001385,464140.9064,0.06430742956148
1659657600,2022-08-05 00:00:00,MAKI/BTC,0.0000001584,0.0000001616,0.0000001557,0.0000001615,16889.9372,0.0026930864436
1659571200,2022-08-04 00:00:00,MAKI/BTC,0.0000001613,0.0000001887,0.0000001553,0.0000001596,4299945.9637,0.71883356308575
1659484800,2022-08-03 00:00:00,MAKI/BTC,0.0000001686,0.0000001766,0.0000001602,0.0000001616,190178.1839,0.03135167704482
1659398400,2022-08-02 00:00:00,MAKI/BTC,0.0000001598,0.0000001704,0.0000001584,0.0000001684,36098.6468,0.00590882993722
1659312000,2022-08-01 00:00:00,MAKI/BTC,0.0000001558,0.0000001615,0.0000001531,0.0000001575,14308.2189,0.00224938838966
1659225600,2022-07-31 00:00:00,MAKI/BTC,0.0000001587,0.0000001599,0.0000001507,0.0000001532,69282.1503,0.01067512784347
1659139200,2022-07-30 00:00:00,MAKI/BTC,0.0000001569,0.0000001654,0.0000001509,0.0000001543,43304.0247,0.00680445371561
1659052800,2022-07-29 00:00:00,MAKI/BTC,0.0000001781,0.0000001781,0.0000001531,0.0000001566,196169.6101,0.03173594357669
1658966400,2022-07-28 00:00:00,MAKI/BTC,0.0000001761,0.0000001908,0.0000001673,0.0000001742,236633.9715,0.04183174330351
1658880000,2022-07-27 00:00:00,MAKI/BTC,0.0000001751,0.0000001813,0.0000001601,0.0000001761,122509.1817,0.02080374874162
1658793600,2022-07-26 00:00:00,MAKI/BTC,0.0000002008,0.0000002104,0.0000001707,0.0000001761,209615.5649,0.03812513335386
1658707200,2022-07-25 00:00:00,MAKI/BTC,0.0000001688,0.0000003421,0.000000161,0.0000001954,960229.9358,0.20687216184868
1658620800,2022-07-24 00:00:00,MAKI/BTC,0.0000001632,0.0000001695,0.00000016,0.0000001655,82781.7671,0.01364558234445
1658534400,2022-07-23 00:00:00,MAKI/BTC,0.0000001653,0.0000001684,0.0000001614,0.0000001614,21012.1815,0.00344611516935
1658448000,2022-07-22 00:00:00,MAKI/BTC,0.0000001683,0.0000001711,0.0000001626,0.0000001664,33226.6219,0.00555889865647
1658361600,2022-07-21 00:00:00,MAKI/BTC,0.0000001681,0.0000001812,0.0000001623,0.0000001683,111801.9817,0.01883632721136
1658275200,2022-07-20 00:00:00,MAKI/BTC,0.0000001842,0.0000001894,0.0000001683,0.000000171,249194.9808,0.04421873388877
1658188800,2022-07-19 00:00:00,MAKI/BTC,0.0000002073,0.000000216,0.0000001774,0.0000001863,452086.15,0.0883173279328
1658102400,2022-07-18 00:00:00,MAKI/BTC,0.0000001863,0.0000002186,0.0000001766,0.0000002057,199976.3366,0.03927519030431
1658016000,2022-07-17 00:00:00,MAKI/BTC,0.0000001984,0.0000002038,0.0000001823,0.000000187,394617.2129,0.07410911929636
1657929600,2022-07-16 00:00:00,MAKI/BTC,0.0000002118,0.0000002151,0.0000001976,0.0000001976,141138.6504,0.02877389014556
1657843200,2022-07-15 00:00:00,MAKI/BTC,0.0000002005,0.0000002446,0.0000001941,0.000000212,259629.9207,0.05651282676522
1657756800,2022-07-14 00:00:00,MAKI/BTC,0.0000001827,0.0000001907,0.0000001723,0.00000019,55164.9501,0.00996391537632
1657670400,2022-07-13 00:00:00,MAKI/BTC,0.0000002014,0.0000002021,0.0000001772,0.0000001789,80326.6577,0.01497385956446
1657584000,2022-07-12 00:00:00,MAKI/BTC,0.0000001935,0.0000002011,0.0000001884,0.0000001953,95617.7023,0.01879035570233
1657497600,2022-07-11 00:00:00,MAKI/BTC,0.0000001827,0.000000245,0.0000001772,0.0000001938,602839.8834,0.12312564177436
1657411200,2022-07-10 00:00:00,MAKI/BTC,0.0000001733,0.0000001815,0.0000001729,0.0000001729,131085.0114,0.02283634931316
1657324800,2022-07-09 00:00:00,MAKI/BTC,0.0000001786,0.0000001812,0.0000001742,0.0000001812,14853.9926,0.00265215354467
1657238400,2022-07-08 00:00:00,MAKI/BTC,0.0000001893,0.0000001914,0.0000001682,0.0000001728,1154162.0991,0.20156534304657
1657152000,2022-07-07 00:00:00,MAKI/BTC,0.0000001985,0.0000002048,0.0000001804,0.0000001828,124528.3858164,0.02443809166637973
1657065600,2022-07-06 00:00:00,MAKI/BTC,0.0000001833,0.0000002244,0.000000177,0.0000001967,339030.30304554,0.068320673192105752
1656979200,2022-07-05 00:00:00,MAKI/BTC,0.0000001714,0.0000001963,0.0000001703,0.0000001844,68398.33802344,0.011914914632473149
1656892800,2022-07-04 00:00:00,MAKI/BTC,0.0000001825,0.0000001908,0.0000001719,0.0000001743,110363.5054,0.01993908816619
1656806400,2022-07-03 00:00:00,MAKI/BTC,0.0000001818,0.000000195,0.0000001818,0.0000001834,43020.7772,0.00803336880334
1656720000,2022-07-02 00:00:00,MAKI/BTC,0.0000001921,0.0000001921,0.0000001821,0.0000001905,32687.1716,0.00615560423776
1656633600,2022-07-01 00:00:00,MAKI/BTC,0.0000002031,0.0000002047,0.0000001882,0.0000001982,51797.0314,0.01019889933342
1656547200,2022-06-30 00:00:00,MAKI/BTC,0.0000001947,0.0000002032,0.0000001909,0.0000001916,20256.7883,0.00392337804643
1656460800,2022-06-29 00:00:00,MAKI/BTC,0.0000002062,0.0000002062,0.000000186,0.0000001972,104557.9473,0.02003208110029
1656374400,2022-06-28 00:00:00,MAKI/BTC,0.0000002102,0.0000002185,0.000000194,0.000000194,228911.49017437,0.045893703977919845
1656288000,2022-06-27 00:00:00,MAKI/BTC,0.0000002128,0.0000002128,0.0000002034,0.00000021,20889.141,0.00436176516564
1656201600,2022-06-26 00:00:00,MAKI/BTC,0.0000002144,0.0000002144,0.0000002022,0.0000002051,227353.4742,0.04667840699368
1656115200,2022-06-25 00:00:00,MAKI/BTC,0.0000002103,0.0000002264,0.0000002075,0.0000002075,206473.8295,0.04452936843645
1656028800,2022-06-24 00:00:00,MAKI/BTC,0.0000002085,0.0000002119,0.0000002022,0.0000002044,33340.04495311,0.006877967227479655
1655942400,2022-06-23 00:00:00,MAKI/BTC,0.0000002199,0.0000002211,0.0000002051,0.0000002096,58905.4889012,0.012347164416056957
1655856000,2022-06-22 00:00:00,MAKI/BTC,0.0000002211,0.0000002385,0.0000002128,0.0000002211,229326.46314305,0.051089505485118355
1655769600,2022-06-21 00:00:00,MAKI/BTC,0.0000002073,0.0000002257,0.000000197,0.0000002198,267067.44919222,0.056175456067080847
1655683200,2022-06-20 00:00:00,MAKI/BTC,0.0000002199,0.0000002232,0.0000002006,0.0000002092,453582.57768187,0.093450790935186895
1655596800,2022-06-19 00:00:00,MAKI/BTC,0.0000002394,0.0000002536,0.0000002109,0.0000002211,775813.39698516,0.170787618282779493
1655510400,2022-06-18 00:00:00,MAKI/BTC,0.0000002497,0.0000002667,0.0000002102,0.0000002405,1029212.03048986,0.245981307078044364
1655424000,2022-06-17 00:00:00,MAKI/BTC,0.0000002021,0.0000002807,0.0000002021,0.0000002497,306692.43940109,0.0753007051589113
1655337600,2022-06-16 00:00:00,MAKI/BTC,0.0000001922,0.0000002135,0.0000001833,0.0000002019,6880045.7565916,1.33129637835926788
1655251200,2022-06-15 00:00:00,MAKI/BTC,0.000000205,0.0000002306,0.0000001796,0.0000001913,350948.94037768,0.067781038926724131
1655164800,2022-06-14 00:00:00,MAKI/BTC,0.0000002002,0.0000002211,0.0000001851,0.0000002041,407577.64399941,0.082569410268271417
1655078400,2022-06-13 00:00:00,MAKI/BTC,0.0000001839,0.0000002013,0.0000001805,0.0000001998,240424.72019481,0.04545649132810818
1654992000,2022-06-12 00:00:00,MAKI/BTC,0.0000001943,0.0000001943,0.0000001796,0.0000001815,76766.05241176,0.014244369672136776
1654905600,2022-06-11 00:00:00,MAKI/BTC,0.0000002049,0.0000002067,0.000000186,0.000000186,56817.2461,0.01096004021137
1654819200,2022-06-10 00:00:00,MAKI/BTC,0.0000002291,0.0000002307,0.0000001981,0.000000207,178872.36162349,0.037263319821889143
1654732800,2022-06-09 00:00:00,MAKI/BTC,0.000000219,0.0000002628,0.0000002172,0.0000002189,426292.4084,0.09990858755976
1654646400,2022-06-08 00:00:00,MAKI/BTC,0.0000002213,0.0000002372,0.0000002123,0.0000002236,213194.47318958,0.048104139751396518
1654560000,2022-06-07 00:00:00,MAKI/BTC,0.00000024,0.0000002558,0.0000002077,0.0000002153,411352.20125861,0.092150603545658941
1654473600,2022-06-06 00:00:00,MAKI/BTC,0.0000002366,0.0000002554,0.0000002276,0.0000002505,290915.1650868,0.070038294321965081
1654387200,2022-06-05 00:00:00,MAKI/BTC,0.0000002472,0.0000003144,0.0000002301,0.0000002476,955217.19015122,0.245718472246698176
1654300800,2022-06-04 00:00:00,MAKI/BTC,0.000000221,0.0000002679,0.0000002167,0.0000002424,818887.69361361,0.19348626122518365
1654214400,2022-06-03 00:00:00,MAKI/BTC,0.0000002413,0.0000002543,0.000000217,0.0000002233,1702557.97771987,0.383173038556936097
1654128000,2022-06-02 00:00:00,MAKI/BTC,0.0000002312,0.0000003038,0.0000002182,0.0000002404,602583.78047278,0.156272600436142273
1654041600,2022-06-01 00:00:00,MAKI/BTC,0.0000002857,0.0000003055,0.0000002215,0.0000002266,1393147.87076845,0.343165004060370223
1653955200,2022-05-31 00:00:00,MAKI/BTC,0.0000001767,0.0000004794,0.0000001767,0.0000002916,1739061.56195084,0.541611334960349936
1653868800,2022-05-30 00:00:00,MAKI/BTC,0.0000001796,0.0000001994,0.0000001731,0.0000001736,113607.6462,0.0208924936711
1653782400,2022-05-29 00:00:00,MAKI/BTC,0.0000001855,0.0000001855,0.0000001749,0.0000001805,33538.83999382,0.006000273341373491
1653696000,2022-05-28 00:00:00,MAKI/BTC,0.0000001741,0.0000002328,0.0000001692,0.0000001939,416226.83639896,0.082026357897027661
1653609600,2022-05-27 00:00:00,MAKI/BTC,0.0000001851,0.0000001911,0.000000165,0.0000001758,281164.0272,0.04906615569004
1653523200,2022-05-26 00:00:00,MAKI/BTC,0.0000002232,0.000000229,0.0000001707,0.000000179,1163146.087229,0.231559359903379239
1653436800,2022-05-25 00:00:00,MAKI/BTC,0.0000002474,0.0000003696,0.000000216,0.0000002308,1505796.18941568,0.418647055921894758
1653350400,2022-05-24 00:00:00,MAKI/BTC,0.0000001652,0.0000002629,0.0000001632,0.0000002236,231746.9703,0.04975114164582
1653264000,2022-05-23 00:00:00,MAKI/BTC,0.0000001579,0.0000001687,0.0000001569,0.0000001687,30858.6142,0.00495134731055
1653177600,2022-05-22 00:00:00,MAKI/BTC,0.0000001769,0.0000001769,0.0000001598,0.000000162,128092.10094971,0.021225349378248508
1653091200,2022-05-21 00:00:00,MAKI/BTC,0.0000001718,0.0000001998,0.0000001682,0.0000001863,163354.54619879,0.030623854607055812
1653004800,2022-05-20 00:00:00,MAKI/BTC,0.0000001681,0.0000001769,0.0000001536,0.0000001607,137787.66667611,0.022068965554908488
1652918400,2022-05-19 00:00:00,MAKI/BTC,0.0000001535,0.0000002008,0.0000001405,0.0000001605,206507.08636643,0.034322909964768587
1652832000,2022-05-18 00:00:00,MAKI/BTC,0.0000001633,0.0000001633,0.0000001513,0.0000001513,97929.0809,0.01547623956149
1652745600,2022-05-17 00:00:00,MAKI/BTC,0.0000001582,0.0000001661,0.0000001517,0.0000001633,20117.0375,0.00323967398931
1652659200,2022-05-16 00:00:00,MAKI/BTC,0.0000001651,0.0000001667,0.0000001545,0.0000001621,43944.32088418,0.007131540252579366
1652572800,2022-05-15 00:00:00,MAKI/BTC,0.0000001606,0.0000002208,0.0000001568,0.0000001638,432569.00658602,0.079221810079306214
1652486400,2022-05-14 00:00:00,MAKI/BTC,0.0000001827,0.0000001874,0.0000001538,0.000000155,551181.67738251,0.09404936022682933
1652400000,2022-05-13 00:00:00,MAKI/BTC,0.0000001865,0.0000001945,0.0000001589,0.0000001806,857222.74340646,0.147284311237647312
1652313600,2022-05-12 00:00:00,MAKI/BTC,0.0000002085,0.0000002329,0.000000177,0.0000001849,266893.29016373,0.053862031230917028
1652227200,2022-05-11 00:00:00,MAKI/BTC,0.0000002376,0.0000002494,0.0000002021,0.0000002177,264576.48717798,0.060231349931032005
1652140800,2022-05-10 00:00:00,MAKI/BTC,0.000000252,0.0000002534,0.0000002274,0.000000237,70982.97807508,0.017431720838396402
1652054400,2022-05-09 00:00:00,MAKI/BTC,0.0000002412,0.0000002534,0.0000002289,0.0000002331,23506.40507142,0.005634379542367828
1651968000,2022-05-08 00:00:00,MAKI/BTC,0.0000002554,0.0000002655,0.0000002363,0.0000002378,128048.8095,0.03240937831373
1651881600,2022-05-07 00:00:00,MAKI/BTC,0.000000254,0.0000002599,0.0000002428,0.0000002537,47690.5335,0.01171399111873
1651795200,2022-05-06 00:00:00,MAKI/BTC,0.0000002525,0.0000002612,0.000000249,0.0000002538,6566.8969,0.0017070372549
1651708800,2022-05-05 00:00:00,MAKI/BTC,0.0000002526,0.000000266,0.000000249,0.0000002565,245361.46084894,0.062582776987118852
1651622400,2022-05-04 00:00:00,MAKI/BTC,0.00000026,0.0000002663,0.0000002491,0.0000002532,668835.88656156,0.1703297687420656
1651536000,2022-05-03 00:00:00,MAKI/BTC,0.0000002675,0.000000279,0.0000002545,0.00000026,599057.71275272,0.15591718812026284
1651449600,2022-05-02 00:00:00,MAKI/BTC,0.000000278,0.0000002849,0.0000002694,0.0000002733,8065.8942,0.00219656681663
1651363200,2022-05-01 00:00:00,MAKI/BTC,0.0000002823,0.0000002871,0.0000002671,0.0000002671,5347.34659851,0.001483825741589373
1651276800,2022-04-30 00:00:00,MAKI/BTC,0.0000002852,0.0000002926,0.0000002766,0.0000002839,63911.37385324,0.018065504086868024
1651190400,2022-04-29 00:00:00,MAKI/BTC,0.0000003049,0.0000003049,0.0000002926,0.0000002926,49263.7709,0.01443753240477
1651104000,2022-04-28 00:00:00,MAKI/BTC,0.0000003209,0.0000003209,0.0000002976,0.00000031,466563.0916937,0.144588749440767
1651017600,2022-04-27 00:00:00,MAKI/BTC,0.0000003374,0.0000003375,0.0000003143,0.0000003159,129011.94901361,0.041629620951236271
1650931200,2022-04-26 00:00:00,MAKI/BTC,0.0000003451,0.0000003471,0.0000003281,0.0000003318,535695.63653526,0.177528440696008226
1650844800,2022-04-25 00:00:00,MAKI/BTC,0.0000003587,0.0000003763,0.0000003445,0.0000003445,46963.0664,0.01699950499004
1650758400,2022-04-24 00:00:00,MAKI/BTC,0.0000003673,0.0000003838,0.0000003542,0.000000356,39202.2622,0.01444610834557
1650672000,2022-04-23 00:00:00,MAKI/BTC,0.0000003531,0.0000003825,0.0000003518,0.0000003692,23700.6201,0.00868130954824
1650585600,2022-04-22 00:00:00,MAKI/BTC,0.0000003479,0.0000003574,0.0000003308,0.0000003535,59162.96257011,0.020585239868255687
1650499200,2022-04-21 00:00:00,MAKI/BTC,0.0000003474,0.0000003496,0.00000033,0.0000003484,25564.66601277,0.008531099735617969
1650412800,2022-04-20 00:00:00,MAKI/BTC,0.000000367,0.000000367,0.0000003427,0.0000003493,23513.90009954,0.008265736528069322
1650326400,2022-04-19 00:00:00,MAKI/BTC,0.0000003744,0.0000003822,0.000000355,0.0000003657,27614.60106364,0.010090166696595635
1650240000,2022-04-18 00:00:00,MAKI/BTC,0.0000003692,0.0000003983,0.000000355,0.0000003725,75252.4936,0.02806670529536
1650153600,2022-04-17 00:00:00,MAKI/BTC,0.000000378,0.0000003943,0.0000003673,0.0000003711,38311.90701172,0.014497929350138212
1650067200,2022-04-16 00:00:00,MAKI/BTC,0.0000003719,0.0000003902,0.0000003718,0.0000003782,47798.9586,0.01815325605089
1649980800,2022-04-15 00:00:00,MAKI/BTC,0.000000377,0.0000003882,0.0000003673,0.0000003673,16193.6331,0.00610328471406
1649894400,2022-04-14 00:00:00,MAKI/BTC,0.0000003826,0.0000003876,0.0000003623,0.0000003763,84143.16061494,0.031153685819913032
1649808000,2022-04-13 00:00:00,MAKI/BTC,0.0000003784,0.0000003862,0.0000003683,0.0000003827,27071.919,0.01023736044519
1649721600,2022-04-12 00:00:00,MAKI/BTC,0.000000408,0.000000408,0.0000003696,0.0000003785,54797.73934924,0.020966301119197248
1649635200,2022-04-11 00:00:00,MAKI/BTC,0.0000004088,0.000000451,0.0000003696,0.000000408,357129.63825445,0.147330026886873526
1649548800,2022-04-10 00:00:00,MAKI/BTC,0.0000004082,0.0000004238,0.0000003968,0.0000004046,25222.3910893,0.010266992220216321
1649462400,2022-04-09 00:00:00,MAKI/BTC,0.0000004179,0.000000419,0.0000004052,0.0000004077,3331.94876531,0.001371766287786712
1649376000,2022-04-08 00:00:00,MAKI/BTC,0.0000004238,0.0000004251,0.000000401,0.0000004217,20086.2226,0.00829682882256
1649289600,2022-04-07 00:00:00,MAKI/BTC,0.0000004136,0.0000004305,0.0000004136,0.0000004179,8340.0445,0.0034974072009
1649203200,2022-04-06 00:00:00,MAKI/BTC,0.0000004283,0.0000004341,0.0000003907,0.0000004173,182484.57498159,0.07308002473490985
1649116800,2022-04-05 00:00:00,MAKI/BTC,0.0000004267,0.0000004372,0.0000004159,0.0000004281,34557.1774,0.0147298369004
1649030400,2022-04-04 00:00:00,MAKI/BTC,0.0000004463,0.0000004576,0.0000004179,0.0000004289,27966.99677857,0.012327871225696528
1648944000,2022-04-03 00:00:00,MAKI/BTC,0.0000004129,0.0000004603,0.0000004122,0.000000444,132852.2221,0.05870504579774
1648857600,2022-04-02 00:00:00,MAKI/BTC,0.0000004252,0.0000004327,0.0000004115,0.0000004173,45107.2793,0.01905983808024
1648771200,2022-04-01 00:00:00,MAKI/BTC,0.0000004216,0.000000459,0.0000003968,0.0000004222,106744.5626653,0.044868680997375076
1648684800,2022-03-31 00:00:00,MAKI/BTC,0.0000004074,0.0000004261,0.0000003901,0.0000004189,100017.4125,0.0406318447799
1648598400,2022-03-30 00:00:00,MAKI/BTC,0.0000004016,0.0000004603,0.0000003913,0.0000004073,134375.3222,0.05637517054959
1648512000,2022-03-29 00:00:00,MAKI/BTC,0.0000003983,0.0000004088,0.000000388,0.0000004003,83838.9035604,0.03363531423083864
1648425600,2022-03-28 00:00:00,MAKI/BTC,0.0000004016,0.0000004078,0.000000388,0.0000003948,106298.42282049,0.042450263895368205
1648339200,2022-03-27 00:00:00,MAKI/BTC,0.0000003986,0.0000004326,0.000000395,0.000000408,415648.21081623,0.174756869612026514
1648252800,2022-03-26 00:00:00,MAKI/BTC,0.0000003887,0.0000004028,0.0000003876,0.0000004028,15105.7453,0.00600485395515
1648166400,2022-03-25 00:00:00,MAKI/BTC,0.0000004023,0.0000004158,0.000000388,0.0000003917,404458.10050063,0.159895378609906914
1648080000,2022-03-24 00:00:00,MAKI/BTC,0.000000402,0.000000424,0.000000395,0.0000004,952386.262285,0.38440650948639
1647993600,2022-03-23 00:00:00,MAKI/BTC,0.0000004044,0.0000004155,0.000000395,0.000000402,173840.5548,0.06975557742916
1647907200,2022-03-22 00:00:00,MAKI/BTC,0.000000415,0.00000042,0.0000003842,0.0000004017,259940.2184,0.10288296015921
1647820800,2022-03-21 00:00:00,MAKI/BTC,0.0000004192,0.000000429,0.0000004073,0.000000415,339141.32312085,0.140108730839924657
1647734400,2022-03-20 00:00:00,MAKI/BTC,0.0000004274,0.0000004381,0.0000004126,0.0000004261,525702.2406,0.22083232508922
1647648000,2022-03-19 00:00:00,MAKI/BTC,0.0000004057,0.00000048,0.0000003916,0.00000042,457304.6456,0.19727196258907
1647561600,2022-03-18 00:00:00,MAKI/BTC,0.0000004095,0.0000004125,0.0000003882,0.0000004012,141169.6323,0.05774697101983
1647475200,2022-03-17 00:00:00,MAKI/BTC,0.0000004023,0.0000004755,0.0000003848,0.0000004016,117104.78210729,0.048631850002045953
1647388800,2022-03-16 00:00:00,MAKI/BTC,0.0000004198,0.0000004247,0.00000039,0.0000003994,225572.72137708,0.089268904158695162
1647302400,2022-03-15 00:00:00,MAKI/BTC,0.0000004022,0.000000442,0.0000003989,0.000000418,80428.62945364,0.033717423977748992
1647216000,2022-03-14 00:00:00,MAKI/BTC,0.0000004193,0.0000004256,0.0000003942,0.0000003942,90073.2772,0.03614021035108
1647129600,2022-03-13 00:00:00,MAKI/BTC,0.0000004346,0.0000004542,0.000000407,0.0000004256,277086.70062792,0.115778614526918515
1647043200,2022-03-12 00:00:00,MAKI/BTC,0.0000003985,0.00000076,0.0000003919,0.0000004386,317175.15097735,0.165811724511868673
1646956800,2022-03-11 00:00:00,MAKI/BTC,0.0000004032,0.0000004069,0.000000388,0.0000004069,12463.154,0.0050258204521
1646870400,2022-03-10 00:00:00,MAKI/BTC,0.000000408,0.000000418,0.00000035,0.0000003947,59335.51347611,0.023207029364108947
1646784000,2022-03-09 00:00:00,MAKI/BTC,0.0000004374,0.0000004374,0.0000003904,0.000000408,25798.2701,0.01034458814051
1646697600,2022-03-08 00:00:00,MAKI/BTC,0.0000004473,0.0000004514,0.00000042,0.0000004374,11987.61482543,0.005287852158233357
1646611200,2022-03-07 00:00:00,MAKI/BTC,0.0000004599,0.0000004793,0.0000004305,0.0000004495,25742.46431761,0.011628521934435946
1646524800,2022-03-06 00:00:00,MAKI/BTC,0.0000004707,0.0000004781,0.00000045,0.0000004517,3395.28766979,0.00157522724722268
1646438400,2022-03-05 00:00:00,MAKI/BTC,0.00000046,0.0000005,0.0000004507,0.0000004635,227550.39343407,0.107158655592408388
1646352000,2022-03-04 00:00:00,MAKI/BTC,0.00000044,0.0000004599,0.00000042,0.0000004474,69810.58034666,0.030960051706337
1646265600,2022-03-03 00:00:00,MAKI/BTC,0.00000042,0.00000046,0.00000042,0.00000043,14316.29057474,0.0062502509789967
