https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GODS,Volume USDT
1661472000,2022-08-26 00:00:00,GODS/USDT,0.3643,0.3659,0.3217,0.3315,362339.08877738,127063.229432522244
1661385600,2022-08-25 00:00:00,GODS/USDT,0.3667,0.3778,0.3543,0.3645,541905.187741,198839.2735846177
1661299200,2022-08-24 00:00:00,GODS/USDT,0.3906,0.3906,0.3649,0.3655,490721.90179585,184637.639784545287
1661212800,2022-08-23 00:00:00,GODS/USDT,0.4048,0.405,0.367,0.3908,705295.02521072,274870.960891360742
1661126400,2022-08-22 00:00:00,GODS/USDT,0.3716,0.4276,0.365,0.405,1371495.91739782,546007.660233674521
1661040000,2022-08-21 00:00:00,GODS/USDT,0.3694,0.3833,0.3622,0.3715,316215.03828241,117264.189829095042
1660953600,2022-08-20 00:00:00,GODS/USDT,0.3433,0.381,0.3404,0.3697,316992.15725256,115783.797585906869
1660867200,2022-08-19 00:00:00,GODS/USDT,0.3719,0.3747,0.328,0.3433,376172.21309627,131199.625887389325
1660780800,2022-08-18 00:00:00,GODS/USDT,0.3867,0.4053,0.3712,0.3712,137492.21779271,53992.005490798555
1660694400,2022-08-17 00:00:00,GODS/USDT,0.411,0.42,0.3828,0.3871,121660.00379792,48694.091354999038
1660608000,2022-08-16 00:00:00,GODS/USDT,0.4096,0.4228,0.4035,0.4109,109407.16077701,44874.794753448383
1660521600,2022-08-15 00:00:00,GODS/USDT,0.4052,0.4281,0.3992,0.4104,406662.59888976,167023.5641339382
1660435200,2022-08-14 00:00:00,GODS/USDT,0.4149,0.423,0.4039,0.4052,223954.24520148,92690.476619607502
1660348800,2022-08-13 00:00:00,GODS/USDT,0.4278,0.4335,0.4079,0.4156,309079.67970262,129651.15437263652
1660262400,2022-08-12 00:00:00,GODS/USDT,0.4063,0.4414,0.4003,0.4269,475660.45608244,200970.424054221845
1660176000,2022-08-11 00:00:00,GODS/USDT,0.4161,0.4488,0.3981,0.4058,656762.08021357,278487.867431792105
1660089600,2022-08-10 00:00:00,GODS/USDT,0.4046,0.4274,0.3915,0.4161,389642.24028262,159336.001516530268
1660003200,2022-08-09 00:00:00,GODS/USDT,0.4211,0.4292,0.3864,0.4047,554234.21694139,227058.763876235265
1659916800,2022-08-08 00:00:00,GODS/USDT,0.4263,0.4303,0.415,0.421,592120.05790041,250713.392576731546
1659830400,2022-08-07 00:00:00,GODS/USDT,0.4135,0.4636,0.4028,0.4264,398645.79829934,171188.711356505214
1659744000,2022-08-06 00:00:00,GODS/USDT,0.4296,0.43,0.4089,0.4133,211713.88132769,88491.063805596743
1659657600,2022-08-05 00:00:00,GODS/USDT,0.4199,0.435,0.414,0.429,305758.89201012,129621.590090547449
1659571200,2022-08-04 00:00:00,GODS/USDT,0.4051,0.4575,0.4039,0.419,529186.19993232,223599.689479790373
1659484800,2022-08-03 00:00:00,GODS/USDT,0.3941,0.4403,0.3893,0.4052,305317.79706216,125676.038780257248
1659398400,2022-08-02 00:00:00,GODS/USDT,0.4115,0.4154,0.3805,0.3935,369952.80971815,147344.88188299345
1659312000,2022-08-01 00:00:00,GODS/USDT,0.426,0.4414,0.4014,0.4131,502880.74618009,208767.615552253028
1659225600,2022-07-31 00:00:00,GODS/USDT,0.4308,0.4599,0.4234,0.4272,497136.6677227,219540.508619293193
1659139200,2022-07-30 00:00:00,GODS/USDT,0.4308,0.4636,0.4258,0.432,398328.86985783,176418.406256405853
1659052800,2022-07-29 00:00:00,GODS/USDT,0.4257,0.4621,0.4137,0.4299,412428.92201952,178545.659510740102
1658966400,2022-07-28 00:00:00,GODS/USDT,0.4055,0.445,0.3905,0.4256,454575.17777397,186859.595576221817
1658880000,2022-07-27 00:00:00,GODS/USDT,0.4034,0.4161,0.3569,0.4045,605591.42541795,233555.15257369779
1658793600,2022-07-26 00:00:00,GODS/USDT,0.406,0.4062,0.3839,0.4028,191646.30638503,75597.263059663968
1658707200,2022-07-25 00:00:00,GODS/USDT,0.4385,0.4398,0.4061,0.407,193675.58957401,81886.748634363271
1658620800,2022-07-24 00:00:00,GODS/USDT,0.4406,0.4505,0.4351,0.4393,292962.62175788,129516.420727610685
1658534400,2022-07-23 00:00:00,GODS/USDT,0.4444,0.4572,0.4245,0.4399,476310.77185209,211500.75204511335
1658448000,2022-07-22 00:00:00,GODS/USDT,0.4644,0.4753,0.4357,0.4458,837000.27543375,384366.445635188279
1658361600,2022-07-21 00:00:00,GODS/USDT,0.4504,0.4715,0.4342,0.4644,908496.88492938,411396.021898165688
1658275200,2022-07-20 00:00:00,GODS/USDT,0.4739,0.508,0.43,0.4521,1503688.60335754,713327.711365638027
1658188800,2022-07-19 00:00:00,GODS/USDT,0.4749,0.4875,0.4534,0.4743,814289.75968847,384985.189700851785
1658102400,2022-07-18 00:00:00,GODS/USDT,0.4462,0.4867,0.4462,0.4756,898570.9265997,417797.043844687108
1658016000,2022-07-17 00:00:00,GODS/USDT,0.4651,0.5058,0.4382,0.4447,1017808.38170645,471036.65830358045
1657929600,2022-07-16 00:00:00,GODS/USDT,0.4623,0.5073,0.4438,0.4647,889139.51142766,417922.946632844659
1657843200,2022-07-15 00:00:00,GODS/USDT,0.4512,0.4772,0.4479,0.4634,543580.75429659,252026.388014928298
1657756800,2022-07-14 00:00:00,GODS/USDT,0.4456,0.4555,0.4255,0.4524,652202.79616444,289038.554818023043
1657670400,2022-07-13 00:00:00,GODS/USDT,0.4557,0.4654,0.4036,0.4475,649000.05679058,283110.377745311279
1657584000,2022-07-12 00:00:00,GODS/USDT,0.4449,0.4755,0.4334,0.4561,555181.33366748,248661.704556720043
1657497600,2022-07-11 00:00:00,GODS/USDT,0.479,0.479,0.4322,0.4459,465469.62208118,212078.007019494867
1657411200,2022-07-10 00:00:00,GODS/USDT,0.5128,0.5196,0.4697,0.48,914492.88802606,450168.226454102433
1657324800,2022-07-09 00:00:00,GODS/USDT,0.5188,0.5663,0.506,0.5122,2143847.73660889,1153982.415526501785
1657238400,2022-07-08 00:00:00,GODS/USDT,0.458,0.6214,0.45,0.5185,2476072.13397075,1310947.997750463644
1657152000,2022-07-07 00:00:00,GODS/USDT,0.4419,0.4715,0.4304,0.4567,599667.63973231,269121.258121822711
1657065600,2022-07-06 00:00:00,GODS/USDT,0.441,0.4539,0.4231,0.4419,752213.62058218,328352.416605214587
1656979200,2022-07-05 00:00:00,GODS/USDT,0.4436,0.4504,0.4141,0.4397,828830.07262629,360840.310241304351
1656892800,2022-07-04 00:00:00,GODS/USDT,0.424,0.446,0.4186,0.4445,469592.54669679,203067.382912474354
1656806400,2022-07-03 00:00:00,GODS/USDT,0.433,0.4345,0.4151,0.4239,508003.56366052,216065.231497625899
1656720000,2022-07-02 00:00:00,GODS/USDT,0.4523,0.4571,0.4263,0.4327,748572.72727185,325861.099755132952
1656633600,2022-07-01 00:00:00,GODS/USDT,0.4698,0.4903,0.4488,0.4522,584999.40176151,274496.93056095127
1656547200,2022-06-30 00:00:00,GODS/USDT,0.4833,0.4834,0.4433,0.472,711239.2864533,327092.051888050757
1656460800,2022-06-29 00:00:00,GODS/USDT,0.4962,0.5092,0.4663,0.4836,733737.68263297,356372.802955539071
1656374400,2022-06-28 00:00:00,GODS/USDT,0.543,0.5587,0.4909,0.4952,995139.82783345,516881.53043607191
1656288000,2022-06-27 00:00:00,GODS/USDT,0.5358,0.5599,0.5272,0.5441,838278.46519824,455106.414850254035
1656201600,2022-06-26 00:00:00,GODS/USDT,0.5805,0.6089,0.5344,0.5369,1347324.85244371,768291.653151610297
1656115200,2022-06-25 00:00:00,GODS/USDT,0.5502,0.6072,0.538,0.5817,1482004.23008853,837178.510937645573
1656028800,2022-06-24 00:00:00,GODS/USDT,0.5321,0.5634,0.5177,0.5511,1003674.77178137,542267.174415466017
1655942400,2022-06-23 00:00:00,GODS/USDT,0.523,0.5404,0.5014,0.5319,771481.3896632,401357.337717545941
1655856000,2022-06-22 00:00:00,GODS/USDT,0.5583,0.5589,0.5004,0.5254,1037150.65980498,543353.350847132266
1655769600,2022-06-21 00:00:00,GODS/USDT,0.5033,0.621,0.4872,0.5578,1957541.30442605,1099776.227410340936
1655683200,2022-06-20 00:00:00,GODS/USDT,0.5196,0.5259,0.4685,0.5046,784388.63113429,393446.514706706392
1655596800,2022-06-19 00:00:00,GODS/USDT,0.5095,0.5351,0.4645,0.5201,958554.17399081,474884.476794522825
1655510400,2022-06-18 00:00:00,GODS/USDT,0.5535,0.5679,0.445,0.509,1176803.41872352,601604.220761316346
1655424000,2022-06-17 00:00:00,GODS/USDT,0.493,0.5721,0.4866,0.5534,1677277.652357,906495.398354478308
1655337600,2022-06-16 00:00:00,GODS/USDT,0.4705,0.6025,0.4688,0.4941,6101446.91044425,3258199.098744777801
1655251200,2022-06-15 00:00:00,GODS/USDT,0.4637,0.4767,0.3881,0.4699,1675990.35986734,719074.71470892053
1655164800,2022-06-14 00:00:00,GODS/USDT,0.4494,0.4923,0.4184,0.4625,2272306.59249774,1051470.658907608569
1655078400,2022-06-13 00:00:00,GODS/USDT,0.516,0.5372,0.4261,0.4508,3525578.51468766,1647413.827286161745
1654992000,2022-06-12 00:00:00,GODS/USDT,0.5885,0.5932,0.5028,0.5133,2830307.02140179,1563960.245031133096
1654905600,2022-06-11 00:00:00,GODS/USDT,0.6556,0.6904,0.5216,0.5865,2207987.36266927,1330071.150759414992
1654819200,2022-06-10 00:00:00,GODS/USDT,0.685,0.7423,0.635,0.6556,1399845.54899468,966212.259606523579
1654732800,2022-06-09 00:00:00,GODS/USDT,0.7913,0.8095,0.6816,0.6861,1694760.68789103,1248256.506118673462
1654646400,2022-06-08 00:00:00,GODS/USDT,0.8376,0.8428,0.7539,0.7915,2264283.27096784,1806403.909745514503
1654560000,2022-06-07 00:00:00,GODS/USDT,0.8425,0.88,0.8,0.8378,2976084.15545142,2519083.782044709478
1654473600,2022-06-06 00:00:00,GODS/USDT,0.8245,0.9128,0.8199,0.843,2445145.77196196,2107579.522143541758
1654387200,2022-06-05 00:00:00,GODS/USDT,0.8468,0.8497,0.7852,0.8245,1589699.20922324,1293889.946835541866
1654300800,2022-06-04 00:00:00,GODS/USDT,0.8109,0.899,0.7881,0.8464,2972270.63711264,2480675.09617457121
1654214400,2022-06-03 00:00:00,GODS/USDT,0.8529,0.88,0.7396,0.8101,4809793.06882493,3850946.817995889909
1654128000,2022-06-02 00:00:00,GODS/USDT,0.679,0.8595,0.6643,0.849,2891607.57378023,2167114.247189042374
1654041600,2022-06-01 00:00:00,GODS/USDT,0.8158,0.8426,0.656,0.6796,2097132.84368191,1577111.53754908282
1653955200,2022-05-31 00:00:00,GODS/USDT,0.7758,0.927,0.7062,0.8146,3793667.44158012,3072930.25640029974
1653868800,2022-05-30 00:00:00,GODS/USDT,0.614,0.7869,0.6049,0.777,2082480.1940993,1445689.330217035274
1653782400,2022-05-29 00:00:00,GODS/USDT,0.6201,0.6485,0.5794,0.6166,637674.78150717,390463.87748724805
1653696000,2022-05-28 00:00:00,GODS/USDT,0.625,0.6997,0.6143,0.6216,1283923.42352945,824798.911626645016
1653609600,2022-05-27 00:00:00,GODS/USDT,0.6776,0.6913,0.602,0.6216,1936224.55728462,1231762.184786027467
1653523200,2022-05-26 00:00:00,GODS/USDT,0.7838,0.7884,0.6302,0.6779,2730135.83794557,1919272.919578020611
1653436800,2022-05-25 00:00:00,GODS/USDT,0.8468,0.8857,0.6918,0.7845,3313685.27765252,2584563.738910007139
1653350400,2022-05-24 00:00:00,GODS/USDT,0.7002,0.95,0.614,0.8518,4082458.30056441,3043479.290704204075
1653264000,2022-05-23 00:00:00,GODS/USDT,0.9612,0.9877,0.6311,0.7046,2903124.727514,2306519.384251315187
1653177600,2022-05-22 00:00:00,GODS/USDT,1.0823,1.21,0.897,0.9616,3641899.86024653,3769756.663493075584
1653091200,2022-05-21 00:00:00,GODS/USDT,0.8182,1.5,0.6943,1.0823,7528848.42504389,7540844.935049798366
1653004800,2022-05-20 00:00:00,GODS/USDT,0.3792,0.992,0.3736,0.8182,9102815.78057353,5925886.134944294102
1652918400,2022-05-19 00:00:00,GODS/USDT,0.3308,0.3887,0.322,0.3815,458198.06225098,161689.714309574463
1652832000,2022-05-18 00:00:00,GODS/USDT,0.3839,0.395,0.33,0.3309,243639.99748479,87287.443339509819
1652745600,2022-05-17 00:00:00,GODS/USDT,0.3575,0.3898,0.3575,0.3828,366643.35135857,137762.46309577694
1652659200,2022-05-16 00:00:00,GODS/USDT,0.4165,0.4173,0.3484,0.3605,273844.00764996,100349.890489890192
1652572800,2022-05-15 00:00:00,GODS/USDT,0.3511,0.4276,0.3396,0.4165,327957.82483736,122365.064347737914
1652486400,2022-05-14 00:00:00,GODS/USDT,0.3359,0.3744,0.3146,0.3506,314443.46899661,107920.176442013176
1652400000,2022-05-13 00:00:00,GODS/USDT,0.2823,0.3766,0.2782,0.3378,529654.73843286,184007.008280934408
1652313600,2022-05-12 00:00:00,GODS/USDT,0.3139,0.3313,0.2261,0.2828,1707325.97809231,478420.236541570155
1652227200,2022-05-11 00:00:00,GODS/USDT,0.523,0.5424,0.2561,0.3117,2392300.30587864,909123.41381650273
1652140800,2022-05-10 00:00:00,GODS/USDT,0.508,0.6,0.5011,0.5249,1620242.7618136,899922.408989096262
1652054400,2022-05-09 00:00:00,GODS/USDT,0.6692,0.6917,0.5059,0.5079,1250261.03703422,753578.849823952612
1651968000,2022-05-08 00:00:00,GODS/USDT,0.6957,0.7207,0.6455,0.6694,487165.24764526,333826.048386244731
1651881600,2022-05-07 00:00:00,GODS/USDT,0.7002,0.7381,0.6801,0.6962,466918.68076687,330861.939931180326
1651795200,2022-05-06 00:00:00,GODS/USDT,0.7149,0.7271,0.6597,0.701,958821.31049153,667431.808150080639
1651708800,2022-05-05 00:00:00,GODS/USDT,0.8249,0.8293,0.6828,0.7156,754555.906359,563837.391224110139
1651622400,2022-05-04 00:00:00,GODS/USDT,0.7441,0.8448,0.7426,0.8243,638653.02949886,504353.607712140475
1651536000,2022-05-03 00:00:00,GODS/USDT,0.7293,0.8066,0.7232,0.746,652297.14814078,498183.125731643731
1651449600,2022-05-02 00:00:00,GODS/USDT,0.7343,0.7679,0.7041,0.7328,542294.89563741,399347.389477921889
1651363200,2022-05-01 00:00:00,GODS/USDT,0.6951,0.7469,0.6903,0.7316,494822.75203055,354138.969355494612
1651276800,2022-04-30 00:00:00,GODS/USDT,0.8348,0.8474,0.6623,0.6959,517490.27298504,408929.406319706302
1651190400,2022-04-29 00:00:00,GODS/USDT,0.9486,0.9569,0.8065,0.8327,504621.2992695,445073.358858423375
1651104000,2022-04-28 00:00:00,GODS/USDT,0.9355,0.9973,0.9288,0.9486,434799.96390813,415954.767608299374
1651017600,2022-04-27 00:00:00,GODS/USDT,0.9332,0.9667,0.9228,0.9386,326281.94659907,307766.910473695843
1650931200,2022-04-26 00:00:00,GODS/USDT,1.0272,1.0374,0.9111,0.9344,348266.55119196,339416.103827291452
1650844800,2022-04-25 00:00:00,GODS/USDT,1.032,1.039,0.9343,1.0247,594729.92237383,592022.773556162803
1650758400,2022-04-24 00:00:00,GODS/USDT,1.034,1.061,1.0101,1.032,582670.14080975,604141.240758016346
1650672000,2022-04-23 00:00:00,GODS/USDT,1.054,1.068,1.0323,1.0338,262094.73749178,275409.387118330293
1650585600,2022-04-22 00:00:00,GODS/USDT,1.065,1.0948,1.0328,1.0576,514378.61037321,543337.940152441387
1650499200,2022-04-21 00:00:00,GODS/USDT,1.1025,1.1942,1.0326,1.0627,705993.90996951,797739.510648724038
1650412800,2022-04-20 00:00:00,GODS/USDT,1.1156,1.2051,1.0934,1.1025,786480.58211342,903021.812681268568
1650326400,2022-04-19 00:00:00,GODS/USDT,1.0604,1.1997,1.0593,1.1158,390940.98139244,432270.564771783257
1650240000,2022-04-18 00:00:00,GODS/USDT,1.0286,1.0827,0.9943,1.0604,393975.09246217,408492.979126906014
1650153600,2022-04-17 00:00:00,GODS/USDT,1.0947,1.1041,1.0271,1.0273,100307.40621814,108079.335176737005
1650067200,2022-04-16 00:00:00,GODS/USDT,1.1038,1.114,1.0726,1.0941,135554.5054087,148135.10450628409
1649980800,2022-04-15 00:00:00,GODS/USDT,1.0753,1.116,1.0694,1.1066,163880.39191896,179150.46744243275
1649894400,2022-04-14 00:00:00,GODS/USDT,1.1025,1.1352,1.0526,1.0772,205100.05007798,224321.122004588403
1649808000,2022-04-13 00:00:00,GODS/USDT,1.081,1.1225,1.0694,1.1025,251845.31279122,276877.857283577574
1649721600,2022-04-12 00:00:00,GODS/USDT,1.0457,1.1434,1.0373,1.0825,584219.18968829,639380.559428224078
1649635200,2022-04-11 00:00:00,GODS/USDT,1.206,1.2115,1.0346,1.0459,409511.80521462,452584.819756245945
1649548800,2022-04-10 00:00:00,GODS/USDT,1.279,1.3197,1.206,1.2063,315320.82608002,403652.584747415371
1649462400,2022-04-09 00:00:00,GODS/USDT,1.2368,1.2839,1.2176,1.279,269464.96537204,337105.320409627295
1649376000,2022-04-08 00:00:00,GODS/USDT,1.3004,1.3332,1.2128,1.237,486726.49113352,616535.784754934357
1649289600,2022-04-07 00:00:00,GODS/USDT,1.2805,1.3208,1.2354,1.301,542220.6474515,695461.539670736247
1649203200,2022-04-06 00:00:00,GODS/USDT,1.4524,1.4538,1.2707,1.2803,722707.220472,980389.330048892998
1649116800,2022-04-05 00:00:00,GODS/USDT,1.5475,1.5819,1.4437,1.4572,645970.52105443,984677.985709039727
1649030400,2022-04-04 00:00:00,GODS/USDT,1.6538,1.6975,1.4531,1.5472,1143056.51391505,1832868.063758272337
1648944000,2022-04-03 00:00:00,GODS/USDT,1.6141,1.7158,1.5718,1.6547,890842.16341836,1460024.121807629311
1648857600,2022-04-02 00:00:00,GODS/USDT,1.6546,1.8479,1.581,1.6141,1765635.8038589,2984882.032312168583
1648771200,2022-04-01 00:00:00,GODS/USDT,1.4148,1.667,1.3316,1.6546,1900511.02459989,2768675.582225011453
1648684800,2022-03-31 00:00:00,GODS/USDT,1.516,1.765,1.3802,1.4148,1054827.846091,1620615.830413552787
1648598400,2022-03-30 00:00:00,GODS/USDT,1.4906,1.6205,1.3942,1.5181,651906.27605775,991117.598459537514
1648512000,2022-03-29 00:00:00,GODS/USDT,1.3834,1.5609,1.3834,1.4868,492422.29955383,720250.119256710875
1648425600,2022-03-28 00:00:00,GODS/USDT,1.5279,1.5723,1.3828,1.3896,873378.48457655,1297330.55444689525
1648339200,2022-03-27 00:00:00,GODS/USDT,1.4132,1.5279,1.3857,1.5279,511425.59544489,729878.556423856902
1648252800,2022-03-26 00:00:00,GODS/USDT,1.408,1.5471,1.3916,1.4185,501192.07339375,729096.423750404355
1648166400,2022-03-25 00:00:00,GODS/USDT,1.555,1.5681,1.3652,1.4091,1085300.61510491,1583549.082253003159
1648080000,2022-03-24 00:00:00,GODS/USDT,1.389,1.769,1.36,1.5477,2501651.56026537,3787228.478097884033
1647993600,2022-03-23 00:00:00,GODS/USDT,1.3025,1.4998,1.1771,1.3909,1023381.05992157,1344824.027967333556
1647907200,2022-03-22 00:00:00,GODS/USDT,1.1109,1.4,1.0969,1.3076,904560.95024802,1136168.215019308639
1647820800,2022-03-21 00:00:00,GODS/USDT,1.1133,1.1448,1.08,1.1132,290753.79661223,323553.745041329005
1647734400,2022-03-20 00:00:00,GODS/USDT,1.212,1.3783,1.1001,1.1125,579049.55111964,681969.739557409297
1647648000,2022-03-19 00:00:00,GODS/USDT,1.0511,1.2614,1.0452,1.2168,696234.06405693,786186.807032614228
1647561600,2022-03-18 00:00:00,GODS/USDT,1.0573,1.0667,1.014,1.0524,170592.41330129,177366.934664776808
1647475200,2022-03-17 00:00:00,GODS/USDT,1.0789,1.0905,1.0453,1.0586,222360.8172542,237429.188223004144
1647388800,2022-03-16 00:00:00,GODS/USDT,1.0231,1.0935,1.0166,1.0789,222021.75683111,232759.685115121097
1647302400,2022-03-15 00:00:00,GODS/USDT,1.0454,1.0561,1,1.0231,181515.43748433,186633.820368312939
1647216000,2022-03-14 00:00:00,GODS/USDT,1.041,1.077,0.9878,1.0431,186514.37789045,193043.687203749375
1647129600,2022-03-13 00:00:00,GODS/USDT,1.0603,1.0902,1.031,1.048,164081.63542453,174497.553200485681
1647043200,2022-03-12 00:00:00,GODS/USDT,1.064,1.1254,1.059,1.064,263964.41452546,287005.708933765164
1646956800,2022-03-11 00:00:00,GODS/USDT,1.125,1.137,1.052,1.063,355591.16723354,387047.593977561008
1646870400,2022-03-10 00:00:00,GODS/USDT,1.223,1.2304,1.1,1.123,319593.03802522,364508.418807859366
1646784000,2022-03-09 00:00:00,GODS/USDT,1.1706,1.343,1.1683,1.223,494008.11015107,619917.699991273925
1646697600,2022-03-08 00:00:00,GODS/USDT,1.1346,1.4,1.1342,1.172,1473792.03085078,1858435.993622723884
1646611200,2022-03-07 00:00:00,GODS/USDT,1.1,1.2929,1.0089,1.1346,655761.25682623,747339.347415690488
1646524800,2022-03-06 00:00:00,GODS/USDT,1.2258,1.2612,1.077,1.1,258384.86653248,295903.215671545249
1646438400,2022-03-05 00:00:00,GODS/USDT,1.1685,1.276,1.147,1.225,267877.27929759,324737.250589926186
1646352000,2022-03-04 00:00:00,GODS/USDT,1.248,1.305,1.145,1.1701,320496.76043445,387683.12405210775
1646265600,2022-03-03 00:00:00,GODS/USDT,1.266,1.323,1.209,1.247,370860.30258219,466615.45230507994
1646179200,2022-03-02 00:00:00,GODS/USDT,1.281,1.334,1.239,1.263,343604.56919973,440552.5114547368
1646092800,2022-03-01 00:00:00,GODS/USDT,1.366,1.403,1.255,1.282,431120.04621215,567773.95062366902
1646006400,2022-02-28 00:00:00,GODS/USDT,1.295,1.368,1.234,1.365,691901.71953767,904886.81917602768
1645920000,2022-02-27 00:00:00,GODS/USDT,1.237,1.549,1.177,1.291,1088213.65260681,1481850.13812855909
1645833600,2022-02-26 00:00:00,GODS/USDT,1.204,1.318,1.16,1.237,368601.42949635,452108.33385548673
1645747200,2022-02-25 00:00:00,GODS/USDT,1.127,1.221,1.114,1.201,307632.48750625,355569.86856261657
1645660800,2022-02-24 00:00:00,GODS/USDT,1.183,1.393,1.01,1.127,722135.88297831,814474.59345541799
1645574400,2022-02-23 00:00:00,GODS/USDT,1.315,1.381,1.181,1.188,335055.17741678,436792.66788372216
1645488000,2022-02-22 00:00:00,GODS/USDT,1.246,1.351,1.204,1.318,241659.20248004,307639.31837639334
1645401600,2022-02-21 00:00:00,GODS/USDT,1.443,1.577,1.24,1.243,244805.40975958,349750.07081386582
1645315200,2022-02-20 00:00:00,GODS/USDT,1.57,1.59,1.415,1.443,169391.0134637,247496.15367311466
1645228800,2022-02-19 00:00:00,GODS/USDT,1.613,1.652,1.501,1.572,218264.39433059,342162.49699824398
1645142400,2022-02-18 00:00:00,GODS/USDT,1.649,1.739,1.563,1.611,227193.65906702,372267.18398768754
1645056000,2022-02-17 00:00:00,GODS/USDT,1.853,1.881,1.635,1.654,373589.7924175,654189.59775938219
1644969600,2022-02-16 00:00:00,GODS/USDT,1.987,1.987,1.795,1.852,316160.9757355,590690.4263506996
1644883200,2022-02-15 00:00:00,GODS/USDT,1.84,2.008,1.789,1.984,380832.49019889,713716.93363558906
1644796800,2022-02-14 00:00:00,GODS/USDT,1.891,1.909,1.738,1.839,290382.3085664,529250.10171932053
1644710400,2022-02-13 00:00:00,GODS/USDT,1.923,2.002,1.847,1.896,231701.31182642,445517.63891095411
1644624000,2022-02-12 00:00:00,GODS/USDT,1.987,2.028,1.913,1.924,250651.39241545,495614.96549473146
1644537600,2022-02-11 00:00:00,GODS/USDT,2.058,2.213,1.905,1.991,590079.32294225,1200776.81463293928
1644451200,2022-02-10 00:00:00,GODS/USDT,2.202,2.253,2.022,2.058,357674.78512497,768796.94291677915
1644364800,2022-02-09 00:00:00,GODS/USDT,2.24,2.325,2.118,2.198,659115.51405299,1447437.90031306349
1644278400,2022-02-08 00:00:00,GODS/USDT,2.375,2.58,2.1,2.245,713237.81567623,1672223.60795454077
1644192000,2022-02-07 00:00:00,GODS/USDT,2.32,2.57,2.273,2.376,551593.15801902,1335192.66748296223
1644105600,2022-02-06 00:00:00,GODS/USDT,2.299,2.5,2.238,2.326,399288.31862188,940850.21001289232
1644019200,2022-02-05 00:00:00,GODS/USDT,2.3,2.477,2.26,2.304,450024.40103727,1057040.71309829233
1643932800,2022-02-04 00:00:00,GODS/USDT,2.257,2.334,2.181,2.295,339189.16321498,766715.92043853329
1643846400,2022-02-03 00:00:00,GODS/USDT,2.171,2.635,2.141,2.263,859872.54223138,2057052.86742789459
1643760000,2022-02-02 00:00:00,GODS/USDT,2.089,2.539,2.078,2.176,396454.73893396,883928.75322238676
1643673600,2022-02-01 00:00:00,GODS/USDT,2.143,2.265,2.061,2.1,327364.75938453,698384.74503415884
1643587200,2022-01-31 00:00:00,GODS/USDT,2.131,2.224,2.051,2.143,291805.53815142,619203.32263572952
