https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CXO,Volume BTC
1649116800,2022-04-05 00:00:00,CXO/BTC,0.00000619,0.00000619,0.00000578,0.00000597,57095.03774673,0.3433952143283059
1649030400,2022-04-04 00:00:00,CXO/BTC,0.00000592,0.00000647,0.00000592,0.00000619,223695.88512729,1.3921775794726327
1648944000,2022-04-03 00:00:00,CXO/BTC,0.00000562,0.00000602,0.00000545,0.0000059,76713.67500015,0.444197274693903
1648857600,2022-04-02 00:00:00,CXO/BTC,0.00000589,0.00000589,0.00000552,0.00000558,17256.8603,0.096912697665
1648771200,2022-04-01 00:00:00,CXO/BTC,0.00000552,0.00000599,0.00000545,0.00000583,46355.68624307,0.2669916517658188
1648684800,2022-03-31 00:00:00,CXO/BTC,0.00000576,0.0000058,0.00000539,0.00000546,107895.51154974,0.604337269606872
1648598400,2022-03-30 00:00:00,CXO/BTC,0.0000057,0.00000594,0.00000566,0.00000576,48355.82201526,0.2812340055812737
1648512000,2022-03-29 00:00:00,CXO/BTC,0.0000055,0.00000589,0.00000545,0.0000057,89825.08682101,0.5104471225479611
1648425600,2022-03-28 00:00:00,CXO/BTC,0.00000596,0.00000601,0.00000548,0.00000548,84269.65977233,0.4858974844945391
1648339200,2022-03-27 00:00:00,CXO/BTC,0.00000593,0.00000603,0.00000579,0.000006,40925.62615942,0.2438149688445576
1648252800,2022-03-26 00:00:00,CXO/BTC,0.00000615,0.00000662,0.00000567,0.00000586,244123.08743621,1.4673234284599842
1648166400,2022-03-25 00:00:00,CXO/BTC,0.00000604,0.00000679,0.00000587,0.00000619,479672.84375685,3.0096299508671305
1648080000,2022-03-24 00:00:00,CXO/BTC,0.00000577,0.00000651,0.00000569,0.00000606,323061.47048852,2.0016469416493894
1647993600,2022-03-23 00:00:00,CXO/BTC,0.00000626,0.00000651,0.00000522,0.00000572,490126.98424528,2.8679324913747414
1647907200,2022-03-22 00:00:00,CXO/BTC,0.00000577,0.0000066,0.00000529,0.0000063,362587.90966466,2.114773196060462
1647820800,2022-03-21 00:00:00,CXO/BTC,0.00000556,0.0000065,0.00000546,0.00000577,159535.50179073,0.9442613700102778
1647734400,2022-03-20 00:00:00,CXO/BTC,0.00000533,0.00000619,0.00000524,0.00000554,316510.5340913,1.800604683775296
1647648000,2022-03-19 00:00:00,CXO/BTC,0.00000486,0.0000055,0.00000485,0.00000533,166495.19847124,0.89989183922482
1647561600,2022-03-18 00:00:00,CXO/BTC,0.00000521,0.00000528,0.00000482,0.00000484,45762.9701,0.229388178489
1647475200,2022-03-17 00:00:00,CXO/BTC,0.00000474,0.0000055,0.00000472,0.00000519,80523.96651605,0.4210889935568543
1647388800,2022-03-16 00:00:00,CXO/BTC,0.000005,0.00000506,0.00000465,0.00000475,82575.79847463,0.4071046706709276
1647302400,2022-03-15 00:00:00,CXO/BTC,0.00000489,0.00000505,0.00000489,0.000005,8064.6313113,0.0403573225849918
1647216000,2022-03-14 00:00:00,CXO/BTC,0.00000506,0.00000506,0.00000489,0.00000489,15607.37368472,0.0774813856489888
1647129600,2022-03-13 00:00:00,CXO/BTC,0.00000497,0.00000506,0.00000492,0.00000506,15641.1266187,0.0785468155719554
1647043200,2022-03-12 00:00:00,CXO/BTC,0.00000526,0.00000569,0.00000488,0.00000499,301851.17696697,1.6095427882465883
1646956800,2022-03-11 00:00:00,CXO/BTC,0.00000531,0.0000054,0.00000516,0.00000529,44103.38806552,0.2343291458279236
1646870400,2022-03-10 00:00:00,CXO/BTC,0.00000577,0.0000058,0.00000507,0.00000531,231925.9146013,1.2713211538399348
1646784000,2022-03-09 00:00:00,CXO/BTC,0.00000524,0.0000061,0.00000522,0.00000577,264450.11253128,1.5167329497727151
1646697600,2022-03-08 00:00:00,CXO/BTC,0.00000516,0.00000562,0.00000512,0.00000526,102289.59860604,0.5501249022540884
1646611200,2022-03-07 00:00:00,CXO/BTC,0.00000447,0.00000537,0.00000444,0.00000516,102370.21284837,0.500903090677934
1646524800,2022-03-06 00:00:00,CXO/BTC,0.00000448,0.00000459,0.00000443,0.00000447,27098.23034765,0.1213033054768611
1646438400,2022-03-05 00:00:00,CXO/BTC,0.00000427,0.00000473,0.00000413,0.00000449,137709.3143364,0.5880348319675128
1646352000,2022-03-04 00:00:00,CXO/BTC,0.00000409,0.00000435,0.00000399,0.00000426,105391.72581011,0.4410512277399785
1646265600,2022-03-03 00:00:00,CXO/BTC,0.00000416,0.00000437,0.00000387,0.00000409,106637.3661488,0.430906997722984
1646179200,2022-03-02 00:00:00,CXO/BTC,0.00000432,0.00000444,0.0000041,0.00000416,639756.83926628,2.736586197095957
1646092800,2022-03-01 00:00:00,CXO/BTC,0.0000042,0.00000452,0.00000411,0.0000043,525438.63565701,2.3076198885844891
1646006400,2022-02-28 00:00:00,CXO/BTC,0.0000041,0.00000442,0.00000402,0.0000042,177235.3079,0.7473006095531967
1645920000,2022-02-27 00:00:00,CXO/BTC,0.0000041,0.00000423,0.00000408,0.00000409,69294.92672297,0.2869608241452346
1645833600,2022-02-26 00:00:00,CXO/BTC,0.00000391,0.0000042,0.00000383,0.00000409,129892.71712988,0.5284068588779444
1645747200,2022-02-25 00:00:00,CXO/BTC,0.00000359,0.00000395,0.00000359,0.00000391,59699.8685594,0.2290237381545477
1645660800,2022-02-24 00:00:00,CXO/BTC,0.00000398,0.00000401,0.00000356,0.00000359,432486.97216852,1.6073332930873516
1645574400,2022-02-23 00:00:00,CXO/BTC,0.0000041,0.00000419,0.00000397,0.000004,57726.41617157,0.234693729385714
1645488000,2022-02-22 00:00:00,CXO/BTC,0.00000382,0.00000412,0.00000376,0.0000041,160795.94941777,0.6269913080958023
1645401600,2022-02-21 00:00:00,CXO/BTC,0.0000041,0.00000449,0.00000379,0.00000382,458967.86544533,1.8946796993638045
1645315200,2022-02-20 00:00:00,CXO/BTC,0.00000428,0.00000437,0.00000361,0.00000412,325212.31173761,1.3152466206364534
1645228800,2022-02-19 00:00:00,CXO/BTC,0.00000423,0.00000458,0.00000419,0.0000043,262562.8804,1.139663847737
1645142400,2022-02-18 00:00:00,CXO/BTC,0.00000379,0.00000432,0.00000378,0.00000423,86336.3676,0.34617174274
1645056000,2022-02-17 00:00:00,CXO/BTC,0.00000364,0.0000043,0.00000357,0.00000379,164518.20448634,0.6265860109679851
1644969600,2022-02-16 00:00:00,CXO/BTC,0.00000366,0.0000038,0.00000361,0.00000364,102996.13757354,0.3804551200269418
1644883200,2022-02-15 00:00:00,CXO/BTC,0.00000378,0.00000393,0.0000036,0.00000366,116934.09431294,0.4409909248159264
1644796800,2022-02-14 00:00:00,CXO/BTC,0.00000377,0.00000393,0.00000361,0.00000378,155468.08203625,0.5788957766509178
1644710400,2022-02-13 00:00:00,CXO/BTC,0.00000372,0.00000393,0.0000036,0.00000377,59667.62581673,0.2290725800101367
1644624000,2022-02-12 00:00:00,CXO/BTC,0.00000374,0.00000392,0.00000364,0.0000037,35066.2402199,0.1327950481614374
1644537600,2022-02-11 00:00:00,CXO/BTC,0.00000363,0.0000038,0.0000035,0.00000375,51589.81543243,0.1885876437890146
1644451200,2022-02-10 00:00:00,CXO/BTC,0.00000372,0.0000038,0.00000343,0.0000036,214663.33224667,0.774286408569933
1644364800,2022-02-09 00:00:00,CXO/BTC,0.00000381,0.00000388,0.00000368,0.00000373,116832.60947182,0.4436662582598426
1644278400,2022-02-08 00:00:00,CXO/BTC,0.00000392,0.00000403,0.00000377,0.00000381,149983.35378734,0.5793624896479802
1644192000,2022-02-07 00:00:00,CXO/BTC,0.00000432,0.00000437,0.00000391,0.00000391,60223.31586923,0.2446962011379584
1644105600,2022-02-06 00:00:00,CXO/BTC,0.00000415,0.0000044,0.00000415,0.00000432,12946.81454522,0.055400683353968
1644019200,2022-02-05 00:00:00,CXO/BTC,0.0000046,0.0000046,0.00000409,0.00000416,51932.71300262,0.2257822129698899
1643932800,2022-02-04 00:00:00,CXO/BTC,0.0000047,0.00000599,0.00000455,0.0000046,146033.83383623,0.7411134293631909
1643846400,2022-02-03 00:00:00,CXO/BTC,0.00000419,0.00000492,0.00000417,0.0000047,158304.17299713,0.7214379988669265
1643760000,2022-02-02 00:00:00,CXO/BTC,0.0000041,0.00000442,0.00000406,0.00000419,57956.68920519,0.2432973265177136
1643673600,2022-02-01 00:00:00,CXO/BTC,0.00000456,0.00000464,0.00000395,0.00000409,193054.882829,0.8181027069629552
1643587200,2022-01-31 00:00:00,CXO/BTC,0.00000477,0.00000479,0.00000456,0.00000456,56660.44323347,0.2613407457709866
1643500800,2022-01-30 00:00:00,CXO/BTC,0.00000459,0.0000049,0.00000454,0.00000479,67132.39871554,0.3200013644248693
1643414400,2022-01-29 00:00:00,CXO/BTC,0.0000047,0.00000486,0.00000431,0.0000046,246699.56012773,1.1256773298829948
1643328000,2022-01-28 00:00:00,CXO/BTC,0.00000423,0.00000618,0.00000404,0.00000469,510512.04161501,2.4986934348580722
1643241600,2022-01-27 00:00:00,CXO/BTC,0.00000376,0.00000441,0.0000035,0.00000425,350974.84614294,1.323168876951752
1643155200,2022-01-26 00:00:00,CXO/BTC,0.00000369,0.00000386,0.00000365,0.00000375,59918.35887552,0.2269114748563913
1643068800,2022-01-25 00:00:00,CXO/BTC,0.00000391,0.00000397,0.00000341,0.00000371,284048.82174377,1.0399685330057957
1642982400,2022-01-24 00:00:00,CXO/BTC,0.00000421,0.00000421,0.0000036,0.00000391,491421.19974739,1.8964637834630826
1642896000,2022-01-23 00:00:00,CXO/BTC,0.00000402,0.00000443,0.0000039,0.0000042,83598.23649911,0.3530591665119457
1642809600,2022-01-22 00:00:00,CXO/BTC,0.00000462,0.00000483,0.00000388,0.00000402,432417.40382468,1.8507469782628335
1642723200,2022-01-21 00:00:00,CXO/BTC,0.00000424,0.00000596,0.00000423,0.00000462,420838.14280688,2.0433930070799822
1642636800,2022-01-20 00:00:00,CXO/BTC,0.00000461,0.00000477,0.00000416,0.00000424,173388.26966369,0.7699705453909681
1642550400,2022-01-19 00:00:00,CXO/BTC,0.00000461,0.00000474,0.00000442,0.00000461,150273.91832077,0.6918650654337887
1642464000,2022-01-18 00:00:00,CXO/BTC,0.00000522,0.00000559,0.00000379,0.00000462,691160.47069322,3.0500232180630835
1642377600,2022-01-17 00:00:00,CXO/BTC,0.00000536,0.00000554,0.0000051,0.00000521,156912.29875134,0.8374949507447996
1642291200,2022-01-16 00:00:00,CXO/BTC,0.00000546,0.00000558,0.00000515,0.00000538,31725.43581833,0.1703175836588905
1642204800,2022-01-15 00:00:00,CXO/BTC,0.00000547,0.00000585,0.00000513,0.00000544,154628.75221334,0.838490140906721
1642118400,2022-01-14 00:00:00,CXO/BTC,0.00000579,0.00000613,0.0000053,0.00000547,148188.2506484,0.821373198815921
1642032000,2022-01-13 00:00:00,CXO/BTC,0.00000589,0.00000625,0.00000579,0.00000581,89664.52411938,0.5318327275618881
1641945600,2022-01-12 00:00:00,CXO/BTC,0.00000543,0.0000069,0.00000533,0.00000588,309354.79723389,1.9235217296044803
1641859200,2022-01-11 00:00:00,CXO/BTC,0.0000058,0.00000597,0.00000542,0.00000543,65024.41977419,0.3733347694817179
1641772800,2022-01-10 00:00:00,CXO/BTC,0.00000493,0.00000593,0.00000493,0.00000579,317337.16681844,1.7323269126997063
1641686400,2022-01-09 00:00:00,CXO/BTC,0.00000489,0.00000518,0.00000481,0.00000493,46808.52026083,0.2344976327338238
1641600000,2022-01-08 00:00:00,CXO/BTC,0.0000049,0.00000526,0.00000479,0.00000489,91915.9179913,0.4530132716739318
1641513600,2022-01-07 00:00:00,CXO/BTC,0.00000498,0.00000549,0.00000481,0.0000049,352949.33848281,1.7756522631768351
1641427200,2022-01-06 00:00:00,CXO/BTC,0.00000554,0.00000574,0.00000491,0.000005,330073.35434556,1.7139675693817397
1641340800,2022-01-05 00:00:00,CXO/BTC,0.00000657,0.00000687,0.00000554,0.00000554,387692.05744783,2.3095733678644295
1641254400,2022-01-04 00:00:00,CXO/BTC,0.00000618,0.00000699,0.000006,0.00000659,378245.41554967,2.4464118117133464
1641168000,2022-01-03 00:00:00,CXO/BTC,0.00000624,0.0000067,0.00000595,0.00000618,284592.19445829,1.8026321756423412
1641081600,2022-01-02 00:00:00,CXO/BTC,0.00000593,0.00000645,0.00000551,0.00000625,333335.07004713,1.9553343783150911
1640995200,2022-01-01 00:00:00,CXO/BTC,0.00000578,0.00000626,0.00000525,0.00000593,463781.41654379,2.6775463815264824
1640908800,2021-12-31 00:00:00,CXO/BTC,0.00000632,0.00000638,0.0000048,0.00000575,1015941.82925759,5.7695500928076569
1640822400,2021-12-30 00:00:00,CXO/BTC,0.00000491,0.0000064,0.0000047,0.00000633,700835.11134662,3.9280819519949039
1640736000,2021-12-29 00:00:00,CXO/BTC,0.00000366,0.00000522,0.00000363,0.0000049,808458.43868982,3.6091121792837684
1640649600,2021-12-28 00:00:00,CXO/BTC,0.00000316,0.00000384,0.00000315,0.00000365,459545.25422738,1.6849167399750541
