https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SYLO,Volume USDT
1659744000,2022-08-06 00:00:00,SYLO/USDT,0.00392,0.00401,0.003833,0.003866,11381146.0943,44591.2177749972
1659657600,2022-08-05 00:00:00,SYLO/USDT,0.003676,0.003943,0.003676,0.003932,12580998.645,47935.7206060589
1659571200,2022-08-04 00:00:00,SYLO/USDT,0.003735,0.003844,0.003672,0.003698,19934921.8941,74860.0669006094
1659484800,2022-08-03 00:00:00,SYLO/USDT,0.00386,0.003886,0.003705,0.003725,20630340.6078,78680.4036482995
1659398400,2022-08-02 00:00:00,SYLO/USDT,0.00391,0.003914,0.00371,0.003845,17897180.2972,68140.6600189757
1659312000,2022-08-01 00:00:00,SYLO/USDT,0.004017,0.004058,0.00389,0.0039,20758095.9587,82384.384831386
1659225600,2022-07-31 00:00:00,SYLO/USDT,0.00407,0.004195,0.003863,0.004019,31223863.9704,126230.7028119963
1659139200,2022-07-30 00:00:00,SYLO/USDT,0.004117,0.004182,0.003976,0.004059,18210794.1592,73753.7792086679
1659052800,2022-07-29 00:00:00,SYLO/USDT,0.00417,0.004264,0.00399,0.004115,28454572.0072,116601.5084387267
1658966400,2022-07-28 00:00:00,SYLO/USDT,0.00406,0.0043,0.003876,0.004166,39672391.7834,159172.4684918558
1658880000,2022-07-27 00:00:00,SYLO/USDT,0.00388,0.004057,0.003784,0.004055,30791897.3173,120011.4657310743
1658793600,2022-07-26 00:00:00,SYLO/USDT,0.004201,0.00422,0.003714,0.003878,63737551.3038425,249676.76196088563076
1658707200,2022-07-25 00:00:00,SYLO/USDT,0.004747,0.004752,0.004201,0.00422,34195662.4945,151620.8811961639
1658620800,2022-07-24 00:00:00,SYLO/USDT,0.004584,0.004846,0.004577,0.004752,19049558.0121,89649.8926756747
1658534400,2022-07-23 00:00:00,SYLO/USDT,0.00499,0.005073,0.004518,0.004584,25252631.1787,119938.63916782
1658448000,2022-07-22 00:00:00,SYLO/USDT,0.005567,0.005593,0.00448,0.005005,196493567.99961259,992030.52424879477228
1658361600,2022-07-21 00:00:00,SYLO/USDT,0.00577,0.00699,0.0055,0.005562,258604246.80874946,1577141.60911538107604
1658275200,2022-07-20 00:00:00,SYLO/USDT,0.004961,0.005789,0.00481,0.005789,154482317.3365639,827142.20755017409931
1658188800,2022-07-19 00:00:00,SYLO/USDT,0.004682,0.005,0.004634,0.00495,44137251.09425131,212854.68946399705489
1658102400,2022-07-18 00:00:00,SYLO/USDT,0.004513,0.00469,0.004504,0.004683,26382162.30410361,121474.6005450275531
1658016000,2022-07-17 00:00:00,SYLO/USDT,0.00473,0.0048,0.004427,0.004513,34912868.46760468,160915.28337627699402
1657929600,2022-07-16 00:00:00,SYLO/USDT,0.00455,0.004758,0.004521,0.004758,21775688.1438357,100359.97727886103915
1657843200,2022-07-15 00:00:00,SYLO/USDT,0.0045,0.004569,0.004442,0.004552,15893622.94231979,71595.49192658568099
1657756800,2022-07-14 00:00:00,SYLO/USDT,0.004564,0.004594,0.004356,0.00448,18350528.77386469,82392.55244479248878
1657670400,2022-07-13 00:00:00,SYLO/USDT,0.00471,0.004851,0.004534,0.004564,21305926.7978111,99714.66144633124847
1657584000,2022-07-12 00:00:00,SYLO/USDT,0.00469,0.00478,0.004614,0.004707,16576264.36843478,77990.46556286012656
1657497600,2022-07-11 00:00:00,SYLO/USDT,0.00455,0.005,0.00455,0.004686,39904585.09048298,191159.58184087951057
1657411200,2022-07-10 00:00:00,SYLO/USDT,0.004599,0.004614,0.004469,0.004554,14568852.7467143,66199.81422994519887
1657324800,2022-07-09 00:00:00,SYLO/USDT,0.00469,0.00469,0.004583,0.004599,6264685.87572362,28999.40773637760553
1657238400,2022-07-08 00:00:00,SYLO/USDT,0.00475,0.004794,0.004662,0.004679,18471584.54257654,87003.83152632575147
1657152000,2022-07-07 00:00:00,SYLO/USDT,0.004845,0.004889,0.004614,0.004734,25138459.30454985,119073.28150586022266
1657065600,2022-07-06 00:00:00,SYLO/USDT,0.00491,0.005289,0.004831,0.004845,34965478.48702385,175197.03365227781098
1656979200,2022-07-05 00:00:00,SYLO/USDT,0.00437,0.0053,0.004297,0.004904,69645377.18555868,326430.03276439802266
1656892800,2022-07-04 00:00:00,SYLO/USDT,0.00449,0.00459,0.004257,0.004377,36520304.03884594,162762.36638706331068
1656806400,2022-07-03 00:00:00,SYLO/USDT,0.00421,0.004522,0.004182,0.004493,22372246.52045369,97063.16693327134836
1656720000,2022-07-02 00:00:00,SYLO/USDT,0.004361,0.004384,0.00416,0.004229,29051290.4468894,122944.84334957221241
1656633600,2022-07-01 00:00:00,SYLO/USDT,0.00412,0.004673,0.00412,0.004367,78244351.68673345,344118.77783718263045
1656547200,2022-06-30 00:00:00,SYLO/USDT,0.00478,0.004828,0.004079,0.004125,58673067.44433201,260998.451055198916
1656460800,2022-06-29 00:00:00,SYLO/USDT,0.00475,0.005,0.004501,0.004784,124831206.97311648,600113.74836500739486
1656374400,2022-06-28 00:00:00,SYLO/USDT,0.005023,0.00558,0.004496,0.004749,153847056.81464541,764255.01157780616408
1656288000,2022-06-27 00:00:00,SYLO/USDT,0.004735,0.005246,0.004735,0.005023,92733815.36075305,463456.60134033866943
1656201600,2022-06-26 00:00:00,SYLO/USDT,0.00482,0.004869,0.004689,0.004743,31018230.34293257,148374.90430329762668
1656115200,2022-06-25 00:00:00,SYLO/USDT,0.004982,0.005054,0.004675,0.004807,38924531.13234807,189066.12214954323072
1656028800,2022-06-24 00:00:00,SYLO/USDT,0.004385,0.005674,0.004377,0.00498,149909636.39556364,710714.5811000487616
1655942400,2022-06-23 00:00:00,SYLO/USDT,0.003704,0.00443,0.003704,0.004385,80548790.1586423,335428.05285499344796
1655856000,2022-06-22 00:00:00,SYLO/USDT,0.003777,0.003938,0.003662,0.003704,83119204.06121629,316581.94753951806861
1655769600,2022-06-21 00:00:00,SYLO/USDT,0.00352,0.0038,0.0035,0.003776,59779996.20266104,218098.95864106744155
1655683200,2022-06-20 00:00:00,SYLO/USDT,0.003357,0.003621,0.003235,0.003523,28941121.2508977,99013.49071644155108
1655596800,2022-06-19 00:00:00,SYLO/USDT,0.00314,0.003399,0.0031,0.003357,18359542.06899977,59860.85874842997794
1655510400,2022-06-18 00:00:00,SYLO/USDT,0.00333,0.003356,0.003008,0.003138,29945110.01879926,94059.66526013698278
1655424000,2022-06-17 00:00:00,SYLO/USDT,0.003271,0.003345,0.003134,0.00333,26989298.01381117,87989.69968384381419
1655337600,2022-06-16 00:00:00,SYLO/USDT,0.003198,0.00334,0.003174,0.003265,41632092.05797995,135657.22284491452224
1655251200,2022-06-15 00:00:00,SYLO/USDT,0.00338,0.003415,0.003057,0.003198,36962361.09355518,117602.69576660021369
1655164800,2022-06-14 00:00:00,SYLO/USDT,0.003239,0.00362,0.00315,0.0034,61322196.85264295,210211.60268919064015
1655078400,2022-06-13 00:00:00,SYLO/USDT,0.003951,0.003951,0.003222,0.003247,103173121.97662088,356779.66544157415973
1654992000,2022-06-12 00:00:00,SYLO/USDT,0.00422,0.004353,0.003801,0.003953,108259597.53422338,442119.95289140871963
1654905600,2022-06-11 00:00:00,SYLO/USDT,0.003722,0.004451,0.00365,0.004218,148131773.71065384,587832.38549664548682
1654819200,2022-06-10 00:00:00,SYLO/USDT,0.00363,0.003763,0.003408,0.003724,28455597.23364448,102013.02285444154057
1654732800,2022-06-09 00:00:00,SYLO/USDT,0.003782,0.00395,0.003547,0.003626,39084052.46054726,145415.48734745246857
1654646400,2022-06-08 00:00:00,SYLO/USDT,0.003571,0.004284,0.003421,0.003784,138165179.78792016,537643.44040921914413
1654560000,2022-06-07 00:00:00,SYLO/USDT,0.002707,0.0038,0.00248,0.003577,186703985.55802113,607443.44799689764244
1654473600,2022-06-06 00:00:00,SYLO/USDT,0.002625,0.003,0.002617,0.002707,41525487.96360692,115318.19010311124309
1654387200,2022-06-05 00:00:00,SYLO/USDT,0.0026,0.002644,0.002585,0.002634,9321972.63919032,24389.90531930936988
1654300800,2022-06-04 00:00:00,SYLO/USDT,0.002514,0.002594,0.002471,0.002594,12333075.50905132,31205.68012105355344
1654214400,2022-06-03 00:00:00,SYLO/USDT,0.00236,0.002606,0.002318,0.002514,21883383.77666077,53781.99668397500426
1654128000,2022-06-02 00:00:00,SYLO/USDT,0.00224,0.002381,0.00221,0.002355,20496220.08926881,47027.01494129583519
1654041600,2022-06-01 00:00:00,SYLO/USDT,0.00238,0.002384,0.002241,0.002241,11804681.6610098,27651.48923045365864
1653955200,2022-05-31 00:00:00,SYLO/USDT,0.00243,0.00245,0.002361,0.002371,11384189.56939639,27379.19642405392054
1653868800,2022-05-30 00:00:00,SYLO/USDT,0.0023,0.00244,0.0023,0.002439,16169616.18132243,38609.68601096102909
1653782400,2022-05-29 00:00:00,SYLO/USDT,0.002292,0.002331,0.002273,0.002302,6849421.08703422,15799.02249733945462
1653696000,2022-05-28 00:00:00,SYLO/USDT,0.00235,0.002375,0.002266,0.002304,16566138.36417132,38336.72818265116861
1653609600,2022-05-27 00:00:00,SYLO/USDT,0.002374,0.002642,0.002327,0.002348,16944702.00862258,40531.41828223079576
1653523200,2022-05-26 00:00:00,SYLO/USDT,0.00248,0.002558,0.002345,0.002356,19185985.48392184,46822.69042193785296
1653436800,2022-05-25 00:00:00,SYLO/USDT,0.002486,0.002516,0.002467,0.002485,5652365.68892631,14089.02939754139094
1653350400,2022-05-24 00:00:00,SYLO/USDT,0.002613,0.002625,0.002486,0.002486,9488545.82074097,24057.14008921012442
1653264000,2022-05-23 00:00:00,SYLO/USDT,0.00266,0.00269,0.0026,0.002613,27764721.82599757,73678.43948838591055
1653177600,2022-05-22 00:00:00,SYLO/USDT,0.002643,0.00268,0.002621,0.00267,5620029.64782851,14897.27648119609042
1653091200,2022-05-21 00:00:00,SYLO/USDT,0.00261,0.002661,0.002596,0.002643,8488133.31451239,22344.23365252283876
1653004800,2022-05-20 00:00:00,SYLO/USDT,0.00258,0.002681,0.002557,0.002604,19047597.39421565,49828.50679370665147
1652918400,2022-05-19 00:00:00,SYLO/USDT,0.002445,0.00266,0.00239,0.002589,23452812.49815861,58637.49738806420642
1652832000,2022-05-18 00:00:00,SYLO/USDT,0.00256,0.002584,0.002457,0.00248,12351906.73063379,31280.39993653884218
1652745600,2022-05-17 00:00:00,SYLO/USDT,0.00256,0.00265,0.002461,0.002548,40146521.96300985,103473.43335109620726
1652659200,2022-05-16 00:00:00,SYLO/USDT,0.00269,0.002807,0.00257,0.002571,17853901.4331201,47065.89850863958129
1652572800,2022-05-15 00:00:00,SYLO/USDT,0.00258,0.00275,0.002493,0.00271,27166272.72481892,70292.34319747772982
1652486400,2022-05-14 00:00:00,SYLO/USDT,0.00259,0.00275,0.002455,0.002565,32831181.77873351,83768.40402603249614
1652400000,2022-05-13 00:00:00,SYLO/USDT,0.0023,0.003119,0.002231,0.00261,94244381.3290325,246185.09158851442682
1652313600,2022-05-12 00:00:00,SYLO/USDT,0.002784,0.003245,0.002101,0.00232,120201500.2084053,293015.28618661872686
1652227200,2022-05-11 00:00:00,SYLO/USDT,0.00322,0.003422,0.0027,0.0028,93999975.83808554,284676.62519962642702
1652140800,2022-05-10 00:00:00,SYLO/USDT,0.00311,0.003462,0.0031,0.003234,28779377.22537818,93859.19499946466204
1652054400,2022-05-09 00:00:00,SYLO/USDT,0.00352,0.003772,0.003101,0.003117,57793907.23050132,195796.93851344175473
1651968000,2022-05-08 00:00:00,SYLO/USDT,0.00357,0.003682,0.003384,0.00351,40366648.08240438,140542.67232782970492
1651881600,2022-05-07 00:00:00,SYLO/USDT,0.003697,0.003835,0.003543,0.00357,41446353.09730497,152889.10882256314545
1651795200,2022-05-06 00:00:00,SYLO/USDT,0.00373,0.003809,0.003619,0.003697,31095625.01122711,115196.03919966438264
1651708800,2022-05-05 00:00:00,SYLO/USDT,0.00405,0.004513,0.003656,0.003717,34355133.38205031,137431.15042694090539
1651622400,2022-05-04 00:00:00,SYLO/USDT,0.003875,0.004059,0.003875,0.004059,19543238.44755122,77186.15461260651902
1651536000,2022-05-03 00:00:00,SYLO/USDT,0.00398,0.004019,0.003853,0.003878,16070422.44216014,63634.36209915314704
1651449600,2022-05-02 00:00:00,SYLO/USDT,0.00388,0.004255,0.00387,0.003961,25809611.31281511,103782.40405873636776
1651363200,2022-05-01 00:00:00,SYLO/USDT,0.00371,0.003922,0.00369,0.003878,26918330.70375034,102407.68648544566269
1651276800,2022-04-30 00:00:00,SYLO/USDT,0.00397,0.00401,0.00369,0.003727,22334130.01626916,86825.22299266976766
1651190400,2022-04-29 00:00:00,SYLO/USDT,0.00445,0.00445,0.00395,0.003983,54236078.43531738,225647.6566116110347
1651104000,2022-04-28 00:00:00,SYLO/USDT,0.00431,0.004469,0.004294,0.004443,18894537.33700722,83445.24220496790801
1651017600,2022-04-27 00:00:00,SYLO/USDT,0.00424,0.004343,0.004201,0.004313,26245112.45777893,112097.86779235093675
1650931200,2022-04-26 00:00:00,SYLO/USDT,0.00442,0.004492,0.0042,0.004231,24325463.93461809,105739.1924138621023
1650844800,2022-04-25 00:00:00,SYLO/USDT,0.00447,0.004683,0.00425,0.004421,52061652.4815784,227607.05797321850978
1650758400,2022-04-24 00:00:00,SYLO/USDT,0.0046,0.004645,0.004472,0.004485,16683045.71375897,75830.72895412798751
1650672000,2022-04-23 00:00:00,SYLO/USDT,0.004398,0.00489,0.004373,0.0046,25775797.03683516,117939.13201516864656
1650585600,2022-04-22 00:00:00,SYLO/USDT,0.00452,0.0046,0.004312,0.004389,26886159.0319823,120032.16189613706538
1650499200,2022-04-21 00:00:00,SYLO/USDT,0.004453,0.004959,0.004433,0.004528,39986758.072156,188561.84991599334534
1650412800,2022-04-20 00:00:00,SYLO/USDT,0.00489,0.004949,0.004456,0.004456,37686704.41083411,173851.29059148502591
1650326400,2022-04-19 00:00:00,SYLO/USDT,0.00461,0.00488,0.0045,0.00488,29489165.69144033,137357.46851032706437
1650240000,2022-04-18 00:00:00,SYLO/USDT,0.004814,0.00484,0.004341,0.004609,41869745.82959324,190116.49115032190633
1650153600,2022-04-17 00:00:00,SYLO/USDT,0.004893,0.005108,0.004796,0.004796,29417018.84152074,144851.8154735031671
1650067200,2022-04-16 00:00:00,SYLO/USDT,0.004889,0.00515,0.004687,0.004892,53396514.06097194,261352.2975760539324
1649980800,2022-04-15 00:00:00,SYLO/USDT,0.00508,0.005222,0.004853,0.0049,41481483.80166624,210214.72275029603073
1649894400,2022-04-14 00:00:00,SYLO/USDT,0.00553,0.005549,0.005041,0.00508,54376868.69321986,284999.14430437610179
1649808000,2022-04-13 00:00:00,SYLO/USDT,0.0055,0.006,0.005354,0.005516,61500029.2990026,338077.28036428255131
1649721600,2022-04-12 00:00:00,SYLO/USDT,0.004212,0.005571,0.004084,0.0055,141575834.24089274,719981.47749360392147
1649635200,2022-04-11 00:00:00,SYLO/USDT,0.00449,0.0046,0.004134,0.004212,93053101.89781215,405722.65819334214245
1649548800,2022-04-10 00:00:00,SYLO/USDT,0.004557,0.004917,0.004352,0.00449,41055172.23457687,184809.90233616974098
1649462400,2022-04-09 00:00:00,SYLO/USDT,0.00469,0.004776,0.0045,0.004557,15271622.5286342,70034.79792618021177
1649376000,2022-04-08 00:00:00,SYLO/USDT,0.0049,0.00492,0.004676,0.004676,22326509.16272945,106725.18980081141403
1649289600,2022-04-07 00:00:00,SYLO/USDT,0.00457,0.005002,0.00451,0.004908,33541948.76145777,160718.42189815949805
1649203200,2022-04-06 00:00:00,SYLO/USDT,0.00517,0.00545,0.00449,0.004577,37184434.56806011,181945.9741294772204
1649116800,2022-04-05 00:00:00,SYLO/USDT,0.00499,0.00521,0.004826,0.00517,38380539.59371272,193972.44736093234166
1649030400,2022-04-04 00:00:00,SYLO/USDT,0.00526,0.00527,0.004725,0.00501,59007753.38187786,295877.08846876799375
1648944000,2022-04-03 00:00:00,SYLO/USDT,0.005397,0.005555,0.005054,0.00526,33030427.04863762,175497.0283404345748
1648857600,2022-04-02 00:00:00,SYLO/USDT,0.00506,0.00551,0.005036,0.00538,30356074.38698095,160926.48919536718611
1648771200,2022-04-01 00:00:00,SYLO/USDT,0.00485,0.005546,0.0048,0.00506,36014372.02384112,181630.48036414238042
1648684800,2022-03-31 00:00:00,SYLO/USDT,0.004978,0.005206,0.0048,0.00485,44183845.35570821,220540.21295351701393
1648598400,2022-03-30 00:00:00,SYLO/USDT,0.00501,0.005117,0.004876,0.004962,26726194.07944814,133040.98733690654208
1648512000,2022-03-29 00:00:00,SYLO/USDT,0.0053,0.00546,0.004997,0.00501,34222309.13912238,177906.29454159957338
1648425600,2022-03-28 00:00:00,SYLO/USDT,0.004962,0.0055,0.00482,0.005303,55580369.08624759,287662.37621651245026
1648339200,2022-03-27 00:00:00,SYLO/USDT,0.00528,0.005432,0.004731,0.004978,55062561.58050278,273637.80118752326839
1648252800,2022-03-26 00:00:00,SYLO/USDT,0.005416,0.00542,0.005091,0.005289,26589192.18809885,140433.32068258442949
1648166400,2022-03-25 00:00:00,SYLO/USDT,0.00574,0.005927,0.0054,0.005416,37908100.36722207,213999.7176304087881
1648080000,2022-03-24 00:00:00,SYLO/USDT,0.005554,0.007,0.0055,0.00574,64569169.97468888,386485.53001262858193
1647993600,2022-03-23 00:00:00,SYLO/USDT,0.00522,0.005648,0.005159,0.005535,31942427.51615935,172818.69501192585237
1647907200,2022-03-22 00:00:00,SYLO/USDT,0.005057,0.005496,0.005036,0.005236,33656665.44983362,178967.35020651607179
1647820800,2022-03-21 00:00:00,SYLO/USDT,0.005006,0.005161,0.004841,0.00504,19349278.26583398,96813.33059399208865
1647734400,2022-03-20 00:00:00,SYLO/USDT,0.004983,0.00516,0.004811,0.005005,26388704.89738639,130855.52034664566871
1647648000,2022-03-19 00:00:00,SYLO/USDT,0.00524,0.005482,0.004983,0.004988,29275895.15076761,154034.39610090488508
1647561600,2022-03-18 00:00:00,SYLO/USDT,0.00469,0.00546,0.004612,0.00524,37897732.08197639,188381.87885529874018
1647475200,2022-03-17 00:00:00,SYLO/USDT,0.00441,0.004857,0.004269,0.00468,43303250.02910791,195464.94919338217294
1647388800,2022-03-16 00:00:00,SYLO/USDT,0.004269,0.00488,0.00424,0.004402,50692247.73596302,224925.35902509109346
1647302400,2022-03-15 00:00:00,SYLO/USDT,0.00388,0.004289,0.003802,0.00428,32929997.13271789,132621.7873566132436
1647216000,2022-03-14 00:00:00,SYLO/USDT,0.003918,0.003941,0.003826,0.003889,29788690.73146372,115802.52071296368978
1647129600,2022-03-13 00:00:00,SYLO/USDT,0.003986,0.004013,0.003843,0.003935,17690260.90077876,69841.44509568589057
1647043200,2022-03-12 00:00:00,SYLO/USDT,0.003944,0.00403,0.003906,0.00401,15445777.05457837,61508.68966543542408
1646956800,2022-03-11 00:00:00,SYLO/USDT,0.00385,0.004095,0.00384,0.00396,28865388.98452799,113795.92861553493581
1646870400,2022-03-10 00:00:00,SYLO/USDT,0.00387,0.003933,0.003721,0.00385,27203475.81589952,104415.40527022819851
1646784000,2022-03-09 00:00:00,SYLO/USDT,0.0037,0.004086,0.003571,0.00388,40873917.26522256,157793.18097253998587
1646697600,2022-03-08 00:00:00,SYLO/USDT,0.003637,0.003848,0.00353,0.003698,35246270.69378882,129432.21132427513185
1646611200,2022-03-07 00:00:00,SYLO/USDT,0.004081,0.0041,0.00354,0.003637,49950095.66793637,190808.82731433360837
1646524800,2022-03-06 00:00:00,SYLO/USDT,0.004189,0.004251,0.00407,0.004109,14432775.15459745,59922.88973204095519
1646438400,2022-03-05 00:00:00,SYLO/USDT,0.00413,0.00426,0.00411,0.004189,10007051.98755279,41850.86981215138932
1646352000,2022-03-04 00:00:00,SYLO/USDT,0.0044,0.00444,0.00407,0.00415,26245118.80109417,110676.0720042840852
1646265600,2022-03-03 00:00:00,SYLO/USDT,0.00461,0.00465,0.00423,0.0044,28991741.55541916,128946.2602932311151
1646179200,2022-03-02 00:00:00,SYLO/USDT,0.0049,0.00505,0.00457,0.00458,38289401.30564395,184888.8311498799758
1646092800,2022-03-01 00:00:00,SYLO/USDT,0.00475,0.00494,0.00468,0.0049,28687874.22479167,137800.7233836034113
1646006400,2022-02-28 00:00:00,SYLO/USDT,0.00441,0.00478,0.00431,0.00475,19038290.69323171,85948.587665018705
1645920000,2022-02-27 00:00:00,SYLO/USDT,0.00462,0.00465,0.00441,0.00441,7825487.77634587,35475.622052523058
1645833600,2022-02-26 00:00:00,SYLO/USDT,0.0048,0.00487,0.00462,0.00462,20776160.92520631,99065.6312271578574
1645747200,2022-02-25 00:00:00,SYLO/USDT,0.00401,0.00491,0.00398,0.0048,61098184.10003533,276872.936840730838
1645660800,2022-02-24 00:00:00,SYLO/USDT,0.00431,0.00434,0.0035,0.00403,79362413.56138694,302741.2633551023124
1645574400,2022-02-23 00:00:00,SYLO/USDT,0.00441,0.00462,0.00423,0.00427,35247693.14376072,155287.8719860337236
1645488000,2022-02-22 00:00:00,SYLO/USDT,0.00475,0.00482,0.00406,0.00438,33354062.33701973,147991.7186820915187
1645401600,2022-02-21 00:00:00,SYLO/USDT,0.00486,0.00505,0.00472,0.00472,26534055.60348947,129142.5678253289145
1645315200,2022-02-20 00:00:00,SYLO/USDT,0.00502,0.00523,0.00484,0.00486,22428787.67633886,112283.6291443705259
1645228800,2022-02-19 00:00:00,SYLO/USDT,0.00522,0.00525,0.00501,0.00503,12325611.87096652,63085.5388408398196
1645142400,2022-02-18 00:00:00,SYLO/USDT,0.00536,0.00555,0.00523,0.00523,15615471.31867282,83756.5567819478055
1645056000,2022-02-17 00:00:00,SYLO/USDT,0.00583,0.00587,0.00532,0.00536,16924730.76214144,94217.5411076174165
1644969600,2022-02-16 00:00:00,SYLO/USDT,0.00596,0.00614,0.00567,0.00583,19567502.66435585,114318.1644050153462
1644883200,2022-02-15 00:00:00,SYLO/USDT,0.00582,0.00609,0.0058,0.00597,20801453.43527404,123837.4900730428462
1644796800,2022-02-14 00:00:00,SYLO/USDT,0.006,0.00609,0.00574,0.00579,17037856.17713173,100781.3574106086351
1644710400,2022-02-13 00:00:00,SYLO/USDT,0.00616,0.00637,0.00583,0.00599,22855728.62710478,138141.531851472548
1644624000,2022-02-12 00:00:00,SYLO/USDT,0.00648,0.0065,0.00603,0.00616,23835565.30164026,148990.020012356188
