https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SRK,Volume BTC
1661472000,2022-08-26 00:00:00,SRK/BTC,0.0000000186,0.0000000192,0.0000000176,0.0000000183,231949626.6854,4.35601191131646
1661385600,2022-08-25 00:00:00,SRK/BTC,0.0000000184,0.0000000187,0.0000000181,0.0000000186,194377873.869,3.55857258486734
1661299200,2022-08-24 00:00:00,SRK/BTC,0.0000000185,0.0000000189,0.0000000181,0.0000000184,329515665.8875,6.06192372562102
1661212800,2022-08-23 00:00:00,SRK/BTC,0.0000000182,0.0000000189,0.000000018,0.0000000185,323195849.4461,5.96094485055834
1661126400,2022-08-22 00:00:00,SRK/BTC,0.0000000182,0.0000000185,0.0000000177,0.0000000182,279328992.7082,5.08915294709267
1661040000,2022-08-21 00:00:00,SRK/BTC,0.0000000183,0.0000000192,0.0000000177,0.0000000182,105032653.5559,1.96692694557278
1660953600,2022-08-20 00:00:00,SRK/BTC,0.0000000187,0.0000000188,0.0000000183,0.0000000183,1000920.1832,0.0184565432106
1660867200,2022-08-19 00:00:00,SRK/BTC,0.0000000179,0.0000000189,0.0000000178,0.0000000188,242241705.8515,4.41063020229952
1660780800,2022-08-18 00:00:00,SRK/BTC,0.0000000176,0.0000000186,0.0000000173,0.0000000181,301174317.4744,5.24703077725356
1660694400,2022-08-17 00:00:00,SRK/BTC,0.0000000179,0.0000000182,0.0000000175,0.0000000176,220357322.1128,3.92234028840838
1660608000,2022-08-16 00:00:00,SRK/BTC,0.0000000186,0.0000000189,0.0000000178,0.000000018,269676650.1224,5.0366873648922
1660521600,2022-08-15 00:00:00,SRK/BTC,0.0000000192,0.0000000194,0.0000000182,0.0000000185,111148964.2377,2.12368167263599
1660435200,2022-08-14 00:00:00,SRK/BTC,0.0000000197,0.0000000197,0.0000000189,0.0000000192,146050041.5979,2.8171363646151
1660348800,2022-08-13 00:00:00,SRK/BTC,0.0000000192,0.0000000202,0.0000000189,0.0000000197,164455865.7464,3.15805145222765
1660262400,2022-08-12 00:00:00,SRK/BTC,0.0000000198,0.0000000204,0.0000000191,0.0000000193,243592524.2594,4.85223689693284
1660176000,2022-08-11 00:00:00,SRK/BTC,0.0000000195,0.0000000201,0.0000000187,0.0000000199,172983206.9232,3.39534441671515
1660089600,2022-08-10 00:00:00,SRK/BTC,0.0000000197,0.0000000199,0.0000000189,0.0000000197,155908619.2984,3.03193218756801
1660003200,2022-08-09 00:00:00,SRK/BTC,0.0000000193,0.0000000199,0.0000000188,0.0000000197,7693671.7084,0.14879198389606
1659916800,2022-08-08 00:00:00,SRK/BTC,0.0000000192,0.0000000211,0.0000000189,0.0000000195,41008143.3032,0.81101939914082
1659830400,2022-08-07 00:00:00,SRK/BTC,0.0000000191,0.0000000194,0.0000000184,0.000000019,178803132.5035,3.37709906854716
1659744000,2022-08-06 00:00:00,SRK/BTC,0.0000000186,0.0000000194,0.0000000185,0.0000000191,97755198.9789,1.8137713673149
1659657600,2022-08-05 00:00:00,SRK/BTC,0.0000000187,0.0000000193,0.000000018,0.0000000187,87190132.5165,1.59128239313501
1659571200,2022-08-04 00:00:00,SRK/BTC,0.000000019,0.000000019,0.0000000178,0.0000000187,164582090.6103,2.95987947499893
1659484800,2022-08-03 00:00:00,SRK/BTC,0.0000000203,0.0000000206,0.0000000184,0.0000000192,214465573.8633,4.21060428788927
1659398400,2022-08-02 00:00:00,SRK/BTC,0.0000000183,0.0000000219,0.0000000177,0.0000000204,270907003.1519,4.98463992288876
1659312000,2022-08-01 00:00:00,SRK/BTC,0.0000000178,0.0000000189,0.0000000175,0.0000000183,164367276.5347,2.96091496489256
1659225600,2022-07-31 00:00:00,SRK/BTC,0.000000018,0.0000000181,0.0000000175,0.0000000178,60351446.7096,1.07272025256323
1659139200,2022-07-30 00:00:00,SRK/BTC,0.0000000182,0.0000000185,0.0000000175,0.0000000181,196387619.8833,3.50573320244996
1659052800,2022-07-29 00:00:00,SRK/BTC,0.0000000181,0.0000000187,0.0000000179,0.0000000182,198141196.9411,3.61878491830389
1658966400,2022-07-28 00:00:00,SRK/BTC,0.0000000187,0.0000000193,0.0000000181,0.0000000182,138934213.0171,2.60567666426537
1658880000,2022-07-27 00:00:00,SRK/BTC,0.0000000191,0.0000000202,0.0000000186,0.0000000187,199674099.6798,3.86723574574644
1658793600,2022-07-26 00:00:00,SRK/BTC,0.0000000198,0.0000000206,0.000000019,0.0000000191,207077523.6238,4.20366829450791
1658707200,2022-07-25 00:00:00,SRK/BTC,0.0000000201,0.0000000211,0.000000019,0.0000000199,272157197.0442,5.59568380314471
1658620800,2022-07-24 00:00:00,SRK/BTC,0.0000000201,0.0000000204,0.0000000199,0.00000002,119519256.4357,2.41883854662847
1658534400,2022-07-23 00:00:00,SRK/BTC,0.0000000198,0.0000000206,0.0000000193,0.0000000203,152064918.4843,2.9818694877493
1658448000,2022-07-22 00:00:00,SRK/BTC,0.0000000191,0.0000000199,0.0000000189,0.0000000198,277365823.7585,5.38269000445318
1658361600,2022-07-21 00:00:00,SRK/BTC,0.0000000194,0.0000000199,0.0000000184,0.0000000191,210111653.9478,4.11598741767873
1658275200,2022-07-20 00:00:00,SRK/BTC,0.0000000207,0.0000000216,0.0000000191,0.0000000193,222002856.181,4.52585240381828
1658188800,2022-07-19 00:00:00,SRK/BTC,0.0000000217,0.0000000225,0.0000000206,0.0000000207,233914708.3473,4.97010194574535
1658102400,2022-07-18 00:00:00,SRK/BTC,0.0000000204,0.0000000229,0.0000000201,0.0000000217,159285248.3844,3.33351501346725
1658016000,2022-07-17 00:00:00,SRK/BTC,0.0000000208,0.0000000216,0.0000000203,0.0000000208,129682720.6378,2.74184494672675
1657929600,2022-07-16 00:00:00,SRK/BTC,0.0000000202,0.0000000216,0.0000000199,0.0000000209,180340718.6304,3.68711611649101
1657843200,2022-07-15 00:00:00,SRK/BTC,0.0000000212,0.0000000216,0.0000000202,0.0000000202,319581668.7572,6.73060783050349
1657756800,2022-07-14 00:00:00,SRK/BTC,0.0000000218,0.0000000222,0.0000000206,0.0000000211,161600049.1236,3.46967040380078
1657670400,2022-07-13 00:00:00,SRK/BTC,0.0000000229,0.000000023,0.0000000215,0.0000000219,235676694.621,5.33249516464183
1657584000,2022-07-12 00:00:00,SRK/BTC,0.000000022,0.0000000233,0.0000000216,0.0000000229,177470538.2973,3.95684827641942
1657497600,2022-07-11 00:00:00,SRK/BTC,0.0000000228,0.0000000249,0.000000022,0.000000022,104527805.6334,2.42281086263346
1657411200,2022-07-10 00:00:00,SRK/BTC,0.000000023,0.0000000241,0.0000000216,0.000000023,72869875.4928,1.67312640082659
1657324800,2022-07-09 00:00:00,SRK/BTC,0.0000000203,0.0000000257,0.0000000199,0.0000000223,203986902.22,4.34844675508406
1657238400,2022-07-08 00:00:00,SRK/BTC,0.0000000219,0.000000023,0.0000000197,0.0000000201,145465618.7135,3.1910966855629
1657152000,2022-07-07 00:00:00,SRK/BTC,0.0000000188,0.000000028,0.0000000188,0.0000000224,146344752.1704,3.20331702357187
1657065600,2022-07-06 00:00:00,SRK/BTC,0.000000018,0.0000000193,0.0000000179,0.0000000188,233937652.105,4.27933674311929
1656979200,2022-07-05 00:00:00,SRK/BTC,0.0000000177,0.0000000188,0.0000000175,0.0000000178,505629928.1943,8.96845923881945
1656892800,2022-07-04 00:00:00,SRK/BTC,0.0000000187,0.0000000188,0.0000000174,0.0000000176,223238333.09248172,4.12164738884039182
1656806400,2022-07-03 00:00:00,SRK/BTC,0.0000000179,0.0000000206,0.0000000179,0.0000000187,321272115.38771287,5.906411867185669974
1656720000,2022-07-02 00:00:00,SRK/BTC,0.0000000186,0.0000000198,0.0000000173,0.0000000177,13786946.06216819,0.257277642019496412
1656633600,2022-07-01 00:00:00,SRK/BTC,0.0000000186,0.0000000282,0.0000000181,0.0000000187,116004339.80154019,2.476555080306616803
1656547200,2022-06-30 00:00:00,SRK/BTC,0.0000000167,0.0000000186,0.0000000166,0.0000000186,210175654.2944,3.52105055737221
1656460800,2022-06-29 00:00:00,SRK/BTC,0.0000000167,0.000000018,0.0000000165,0.0000000167,95657795.03035088,1.605616736823700048
1656374400,2022-06-28 00:00:00,SRK/BTC,0.0000000165,0.0000000187,0.0000000161,0.0000000167,2459646.32674912,0.041189080856419952
1656288000,2022-06-27 00:00:00,SRK/BTC,0.0000000154,0.0000000191,0.0000000148,0.0000000166,12530725.09565573,0.206524698920159859
1656201600,2022-06-26 00:00:00,SRK/BTC,0.0000000157,0.0000000164,0.0000000151,0.0000000154,5102970.00849322,0.079784498968599886
1656115200,2022-06-25 00:00:00,SRK/BTC,0.0000000154,0.000000016,0.0000000151,0.0000000156,3474183.15717261,0.054176558505129977
1656028800,2022-06-24 00:00:00,SRK/BTC,0.0000000154,0.0000000169,0.0000000151,0.0000000155,7063934.2287,0.11078999423575
1655942400,2022-06-23 00:00:00,SRK/BTC,0.0000000154,0.0000000158,0.0000000141,0.0000000152,4845984.25647092,0.07305872845621986
1655856000,2022-06-22 00:00:00,SRK/BTC,0.0000000159,0.0000000176,0.0000000148,0.0000000155,3749456.08581136,0.058913307867299936
1655769600,2022-06-21 00:00:00,SRK/BTC,0.0000000153,0.0000000183,0.0000000145,0.0000000159,73607047.43111069,1.178434336516129274
1655683200,2022-06-20 00:00:00,SRK/BTC,0.000000015,0.0000000158,0.0000000143,0.0000000151,2670262.0012,0.04007667725788
1655596800,2022-06-19 00:00:00,SRK/BTC,0.0000000157,0.0000000166,0.0000000149,0.000000015,8679499.53879638,0.135580683827509908
1655510400,2022-06-18 00:00:00,SRK/BTC,0.0000000156,0.0000000165,0.0000000147,0.0000000156,19981011.4428756,0.31130768801728984
1655424000,2022-06-17 00:00:00,SRK/BTC,0.0000000155,0.0000000164,0.0000000155,0.0000000157,4669436.53105121,0.072588053071149844
1655337600,2022-06-16 00:00:00,SRK/BTC,0.0000000157,0.0000000211,0.0000000153,0.0000000163,10438583.90996919,0.169789302533389909
1655251200,2022-06-15 00:00:00,SRK/BTC,0.0000000151,0.0000000179,0.0000000148,0.0000000155,13050348.76492507,0.202719941610671064
1655164800,2022-06-14 00:00:00,SRK/BTC,0.0000000145,0.0000000162,0.0000000137,0.0000000152,8426840.65797248,0.123276130418859952
1655078400,2022-06-13 00:00:00,SRK/BTC,0.0000000143,0.000000015,0.0000000123,0.0000000146,6976607.59932197,0.097389722305639712
1654992000,2022-06-12 00:00:00,SRK/BTC,0.0000000143,0.0000000148,0.0000000133,0.0000000142,1752588.47465717,0.024707082668079894
1654905600,2022-06-11 00:00:00,SRK/BTC,0.0000000141,0.000000015,0.0000000137,0.0000000148,1059154.6694,0.01508984419369
1654819200,2022-06-10 00:00:00,SRK/BTC,0.0000000141,0.0000000151,0.0000000136,0.0000000136,4105595.15901549,0.056173955897199958
1654732800,2022-06-09 00:00:00,SRK/BTC,0.0000000145,0.0000000146,0.0000000136,0.0000000136,813542.244,0.01150430873113
1654646400,2022-06-08 00:00:00,SRK/BTC,0.0000000143,0.0000000163,0.0000000131,0.0000000141,5172108.43959587,0.076043585706719802
1654560000,2022-06-07 00:00:00,SRK/BTC,0.0000000139,0.0000000155,0.0000000132,0.0000000142,810425.6803,0.0115262033742
1654473600,2022-06-06 00:00:00,SRK/BTC,0.0000000133,0.0000000156,0.000000013,0.0000000136,1000858.85591666,0.014432347716969896
1654387200,2022-06-05 00:00:00,SRK/BTC,0.0000000137,0.0000000138,0.0000000132,0.0000000132,1179725.6456827,0.01613757723153991
1654300800,2022-06-04 00:00:00,SRK/BTC,0.0000000141,0.0000000156,0.0000000123,0.0000000133,7441293.04991538,0.102540686968189928
1654214400,2022-06-03 00:00:00,SRK/BTC,0.0000000129,0.0000000145,0.0000000124,0.0000000142,12785133.7648606,0.16762253297622992
1654128000,2022-06-02 00:00:00,SRK/BTC,0.0000000128,0.0000000132,0.0000000124,0.0000000124,2162268.75593886,0.027304363579169836
1654041600,2022-06-01 00:00:00,SRK/BTC,0.0000000138,0.0000000141,0.0000000124,0.0000000127,35269413.1008,0.44400264936649
1653955200,2022-05-31 00:00:00,SRK/BTC,0.0000000151,0.0000000151,0.0000000134,0.0000000144,32388725.09927872,0.444323070248759952
1653868800,2022-05-30 00:00:00,SRK/BTC,0.0000000142,0.0000000157,0.0000000141,0.0000000155,17145108.2121,0.25938213394039
1653782400,2022-05-29 00:00:00,SRK/BTC,0.000000014,0.0000000179,0.0000000124,0.000000014,30183862.66188127,0.46176411426938975
1653696000,2022-05-28 00:00:00,SRK/BTC,0.0000000129,0.0000000151,0.0000000118,0.0000000143,13163640.35436458,0.173019945791959952
1653609600,2022-05-27 00:00:00,SRK/BTC,0.0000000142,0.0000000142,0.0000000123,0.0000000135,34808180.35922009,0.461765287134279851
1653523200,2022-05-26 00:00:00,SRK/BTC,0.0000000151,0.0000000159,0.0000000138,0.0000000145,7344048.98219444,0.106217477718599936
1653436800,2022-05-25 00:00:00,SRK/BTC,0.0000000169,0.000000021,0.0000000144,0.0000000149,69629694.45623118,1.12203691875215718
1653350400,2022-05-24 00:00:00,SRK/BTC,0.0000000153,0.0000000186,0.0000000148,0.000000017,22924064.0842,0.38724732943204
1653264000,2022-05-23 00:00:00,SRK/BTC,0.000000017,0.0000000184,0.0000000152,0.0000000159,5138680.6503,0.08520280126356
1653177600,2022-05-22 00:00:00,SRK/BTC,0.0000000178,0.0000000189,0.0000000165,0.000000017,4169736.1518,0.07318478855625
1653091200,2022-05-21 00:00:00,SRK/BTC,0.000000018,0.000000019,0.0000000173,0.0000000174,351231.00072579,0.006366648109549698
1653004800,2022-05-20 00:00:00,SRK/BTC,0.0000000174,0.0000000199,0.0000000154,0.0000000179,32190050.23172173,0.540271443914079832
1652918400,2022-05-19 00:00:00,SRK/BTC,0.000000018,0.0000000188,0.0000000167,0.0000000179,1188000.86287243,0.020598302471239792
1652832000,2022-05-18 00:00:00,SRK/BTC,0.0000000151,0.0000000255,0.0000000151,0.0000000184,13820836.60622274,0.252226955745289822
1652745600,2022-05-17 00:00:00,SRK/BTC,0.0000000148,0.0000000157,0.0000000137,0.0000000153,5554903.3467,0.08301406539753
1652659200,2022-05-16 00:00:00,SRK/BTC,0.0000000156,0.0000000162,0.0000000144,0.0000000147,38578079.3111,0.60047200280059
1652572800,2022-05-15 00:00:00,SRK/BTC,0.0000000151,0.0000000158,0.0000000144,0.0000000155,125985498.614,1.91799644836152
1652486400,2022-05-14 00:00:00,SRK/BTC,0.0000000151,0.0000000159,0.000000014,0.0000000149,330907638.6316551,4.941231613005419391
1652400000,2022-05-13 00:00:00,SRK/BTC,0.0000000118,0.0000000156,0.0000000108,0.0000000152,179327544.32031131,2.593827136968459935
1652313600,2022-05-12 00:00:00,SRK/BTC,0.0000000138,0.0000000149,0.0000000105,0.0000000119,12753983.51189048,0.156364818041099521
1652227200,2022-05-11 00:00:00,SRK/BTC,0.0000000187,0.0000000191,0.0000000128,0.0000000136,43542339.25304141,0.702709693640319444
1652140800,2022-05-10 00:00:00,SRK/BTC,0.0000000192,0.0000000198,0.0000000185,0.000000019,95863181.37298977,1.853710994612299872
1652054400,2022-05-09 00:00:00,SRK/BTC,0.000000022,0.000000022,0.0000000188,0.0000000198,53139138.55282596,1.065534880400519803
1651968000,2022-05-08 00:00:00,SRK/BTC,0.0000000231,0.0000000235,0.0000000216,0.000000022,47509084.96514464,1.069384232056889584
1651881600,2022-05-07 00:00:00,SRK/BTC,0.0000000235,0.0000000242,0.0000000234,0.0000000235,51917493.9919,1.23006528174704
1651795200,2022-05-06 00:00:00,SRK/BTC,0.0000000232,0.0000000246,0.000000023,0.0000000242,57884277.15279921,1.375559588150309913
1651708800,2022-05-05 00:00:00,SRK/BTC,0.0000000229,0.0000000237,0.0000000226,0.0000000234,62617834.19782889,1.437832615430819521
1651622400,2022-05-04 00:00:00,SRK/BTC,0.0000000229,0.0000000238,0.000000022,0.0000000227,12113856.46548609,0.278720780093099777
1651536000,2022-05-03 00:00:00,SRK/BTC,0.0000000251,0.0000000252,0.0000000227,0.0000000231,8064309.19061706,0.188338233085559914
1651449600,2022-05-02 00:00:00,SRK/BTC,0.0000000246,0.0000000256,0.0000000241,0.0000000247,13483204.0778,0.33000186021743
1651363200,2022-05-01 00:00:00,SRK/BTC,0.0000000247,0.0000000249,0.0000000231,0.0000000244,37203270.53414267,0.893891922818689813
1651276800,2022-04-30 00:00:00,SRK/BTC,0.0000000269,0.0000000276,0.0000000247,0.0000000247,63132920.58805542,1.700995001942269596
1651190400,2022-04-29 00:00:00,SRK/BTC,0.0000000284,0.0000000284,0.0000000265,0.0000000268,109482634.16039713,2.983371277666669927
1651104000,2022-04-28 00:00:00,SRK/BTC,0.0000000268,0.0000000291,0.0000000265,0.0000000276,68393183.10899728,1.899868484108959544
1651017600,2022-04-27 00:00:00,SRK/BTC,0.0000000275,0.0000000279,0.0000000264,0.0000000264,55062507.8229,1.48969411462
1650931200,2022-04-26 00:00:00,SRK/BTC,0.0000000291,0.0000000291,0.0000000269,0.0000000274,32213310.41136616,0.888378084752349652
1650844800,2022-04-25 00:00:00,SRK/BTC,0.0000000286,0.0000000296,0.0000000278,0.0000000288,30227070.27934686,0.854422681507819532
1650758400,2022-04-24 00:00:00,SRK/BTC,0.0000000306,0.000000031,0.0000000281,0.0000000283,11609097.3491,0.34828113942986
1650672000,2022-04-23 00:00:00,SRK/BTC,0.0000000278,0.0000000368,0.0000000265,0.0000000308,41533094.52744563,1.247207863334645066
1650585600,2022-04-22 00:00:00,SRK/BTC,0.0000000271,0.0000000282,0.0000000265,0.0000000282,17674159.33781309,0.476060159952469517
1650499200,2022-04-21 00:00:00,SRK/BTC,0.0000000278,0.000000028,0.0000000268,0.000000027,5140753.27532291,0.14050741456798951
1650412800,2022-04-20 00:00:00,SRK/BTC,0.0000000293,0.0000000304,0.0000000275,0.0000000279,42564755.69158303,1.217380455904669606
1650326400,2022-04-19 00:00:00,SRK/BTC,0.000000028,0.0000000306,0.0000000277,0.0000000291,34535923.97752807,0.981867760992179686
1650240000,2022-04-18 00:00:00,SRK/BTC,0.0000000293,0.0000000295,0.0000000275,0.000000028,25609593.1421909,0.73055277689427974
1650153600,2022-04-17 00:00:00,SRK/BTC,0.0000000294,0.0000000301,0.0000000283,0.0000000294,3701821.8188,0.10641681502995
1650067200,2022-04-16 00:00:00,SRK/BTC,0.0000000286,0.0000000295,0.0000000279,0.0000000293,57608721.64110721,1.645764789505129811
1649980800,2022-04-15 00:00:00,SRK/BTC,0.0000000301,0.0000000308,0.0000000286,0.0000000287,32086607.91050493,0.938702087268439379
1649894400,2022-04-14 00:00:00,SRK/BTC,0.0000000318,0.0000000324,0.0000000293,0.0000000311,30706453.9168302,0.927853137821821416
1649808000,2022-04-13 00:00:00,SRK/BTC,0.0000000287,0.0000000347,0.0000000282,0.0000000318,30175229.66694358,0.934802098285829333
1649721600,2022-04-12 00:00:00,SRK/BTC,0.0000000282,0.0000000301,0.000000028,0.0000000285,8412554.92366998,0.240188462237669751
1649635200,2022-04-11 00:00:00,SRK/BTC,0.0000000291,0.0000000296,0.0000000279,0.0000000279,17197125.928,0.49288391851881
1649548800,2022-04-10 00:00:00,SRK/BTC,0.0000000296,0.0000000301,0.0000000286,0.0000000292,3584857.96957534,0.103854909399069928
1649462400,2022-04-09 00:00:00,SRK/BTC,0.000000029,0.0000000302,0.0000000284,0.0000000296,7788056.86795135,0.22858317728081996
1649376000,2022-04-08 00:00:00,SRK/BTC,0.0000000281,0.0000000308,0.0000000281,0.000000029,26287254.6955,0.76594478800349
1649289600,2022-04-07 00:00:00,SRK/BTC,0.0000000279,0.0000000298,0.0000000274,0.0000000282,3720649.3241,0.10417915375947
1649203200,2022-04-06 00:00:00,SRK/BTC,0.0000000297,0.0000000308,0.0000000278,0.0000000294,4722782.79020998,0.137117123628600092
1649116800,2022-04-05 00:00:00,SRK/BTC,0.0000000296,0.0000000302,0.0000000289,0.0000000297,4164373.37397999,0.122569729891679672
1649030400,2022-04-04 00:00:00,SRK/BTC,0.0000000306,0.0000000308,0.0000000288,0.0000000299,3908744.85834046,0.114747348782789754
1648944000,2022-04-03 00:00:00,SRK/BTC,0.0000000298,0.000000031,0.0000000286,0.0000000307,5760857.10115331,0.169201127468999962
1648857600,2022-04-02 00:00:00,SRK/BTC,0.0000000306,0.0000000306,0.0000000292,0.0000000299,4485558.4214,0.13449265164144
1648771200,2022-04-01 00:00:00,SRK/BTC,0.0000000315,0.000000032,0.0000000299,0.0000000306,4131587.98545439,0.127165596860229773
1648684800,2022-03-31 00:00:00,SRK/BTC,0.0000000309,0.0000000326,0.0000000302,0.0000000314,13037593.06044303,0.409078806690499748
1648598400,2022-03-30 00:00:00,SRK/BTC,0.0000000306,0.0000000314,0.0000000293,0.0000000308,31655492.36619088,0.955425434171829104
1648512000,2022-03-29 00:00:00,SRK/BTC,0.0000000319,0.0000000329,0.0000000306,0.0000000306,27343680.62624358,0.871301518891549696
1648425600,2022-03-28 00:00:00,SRK/BTC,0.000000031,0.0000000329,0.0000000306,0.0000000319,23076431.75377975,0.732376049737269975
1648339200,2022-03-27 00:00:00,SRK/BTC,0.0000000305,0.0000000345,0.0000000303,0.0000000314,16242021.17,0.53159274142954
1648252800,2022-03-26 00:00:00,SRK/BTC,0.0000000321,0.0000000321,0.0000000306,0.0000000307,13968132.2916923,0.44133251349026976
1648166400,2022-03-25 00:00:00,SRK/BTC,0.0000000321,0.0000000329,0.0000000305,0.0000000321,63687610.4706,2.02409094866265
1648080000,2022-03-24 00:00:00,SRK/BTC,0.0000000312,0.0000000328,0.0000000311,0.0000000321,102899245.12825986,3.282532255890019662
1647993600,2022-03-23 00:00:00,SRK/BTC,0.0000000333,0.0000000333,0.0000000311,0.0000000312,50379485.2024,1.60342192230606
1647907200,2022-03-22 00:00:00,SRK/BTC,0.0000000349,0.0000000352,0.0000000315,0.000000033,19257238.076,0.63091378961451
1647820800,2022-03-21 00:00:00,SRK/BTC,0.0000000358,0.000000037,0.0000000328,0.0000000351,24896873.80002946,0.856699379868969938
1647734400,2022-03-20 00:00:00,SRK/BTC,0.0000000298,0.0000000424,0.0000000298,0.0000000362,114298575.90863464,4.341289955747429757
1647648000,2022-03-19 00:00:00,SRK/BTC,0.0000000279,0.0000000308,0.0000000274,0.0000000298,59428005.56210198,1.742013905496388014
1647561600,2022-03-18 00:00:00,SRK/BTC,0.0000000282,0.0000000289,0.0000000273,0.0000000279,119361928.58903992,3.334710762383819736
1647475200,2022-03-17 00:00:00,SRK/BTC,0.0000000286,0.0000000296,0.0000000276,0.0000000282,132205980.69731075,3.774777140083569558
1647388800,2022-03-16 00:00:00,SRK/BTC,0.0000000289,0.0000000292,0.0000000271,0.0000000285,114717504.4067,3.2424819275642
1647302400,2022-03-15 00:00:00,SRK/BTC,0.0000000291,0.0000000304,0.0000000284,0.0000000289,130855059.86129802,3.826258259624079808
1647216000,2022-03-14 00:00:00,SRK/BTC,0.00000003,0.0000000307,0.0000000284,0.0000000291,89626034.9917,2.64770503697789
1647129600,2022-03-13 00:00:00,SRK/BTC,0.0000000347,0.0000000355,0.0000000296,0.0000000301,91838783.6097,2.88986204381787
1647043200,2022-03-12 00:00:00,SRK/BTC,0.0000000282,0.0000000406,0.0000000271,0.000000035,170272139.74912882,5.207944958070312167
1646956800,2022-03-11 00:00:00,SRK/BTC,0.0000000279,0.0000000288,0.0000000271,0.0000000282,94968838.99137042,2.658071382144319928
1646870400,2022-03-10 00:00:00,SRK/BTC,0.0000000276,0.0000000288,0.0000000274,0.0000000279,121102036.1369,3.41710342092333
1646784000,2022-03-09 00:00:00,SRK/BTC,0.000000029,0.000000029,0.0000000269,0.0000000275,115794228.3439,3.1810644633018
1646697600,2022-03-08 00:00:00,SRK/BTC,0.0000000298,0.0000000298,0.0000000281,0.0000000292,87400636.82547945,2.52095766201460994
1646611200,2022-03-07 00:00:00,SRK/BTC,0.0000000309,0.0000000311,0.0000000288,0.0000000299,95575450.59880937,2.860358134494169719
1646524800,2022-03-06 00:00:00,SRK/BTC,0.0000000318,0.0000000327,0.0000000303,0.0000000309,97426879.08553296,3.041801210532613774
1646438400,2022-03-05 00:00:00,SRK/BTC,0.0000000317,0.0000000326,0.0000000309,0.0000000317,100889662.5051,3.19034812915493
1646352000,2022-03-04 00:00:00,SRK/BTC,0.0000000303,0.0000000323,0.0000000302,0.0000000314,117086209.64399551,3.624075240960680019
1646265600,2022-03-03 00:00:00,SRK/BTC,0.0000000298,0.0000000307,0.0000000292,0.0000000303,125733308.9645,3.74364267065969
