https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume OMG
1663300800000,2022-09-16 04:00:00,OMG/ETH,0.0011779,0.0011848,0.0011761,0.0011836,0.013159408619235998,11.11812151
1663297200000,2022-09-16 03:00:00,OMG/ETH,0.0011825,0.0011843,0.001178,0.0011795,0.023634666261394998,20.03786881
1663293600000,2022-09-16 02:00:00,OMG/ETH,0.0011835,0.0011835,0.0011697,0.0011809,0.035618374079638,30.16205782
1663290000000,2022-09-16 01:00:00,OMG/ETH,0.0011806,0.0011869,0.0011732,0.0011841,0.040036082315982,33.81140302
1663286400000,2022-09-16 00:00:00,OMG/ETH,0.0011795,0.0011827,0.0011768,0.0011792,2.116535846218464,1794.89132142
1663282800000,2022-09-15 23:00:00,OMG/ETH,0.0011753,0.001181,0.001171,0.0011795,0.159930846741925,135.59207015
1663279200000,2022-09-15 22:00:00,OMG/ETH,0.0011761,0.0011794,0.0011707,0.0011707,0.086123020078366,73.56540538
1663275600000,2022-09-15 21:00:00,OMG/ETH,0.00117,0.0011749,0.0011643,0.0011743,0.018460430667145002,15.72037015
1663272000000,2022-09-15 20:00:00,OMG/ETH,0.0011718,0.0011718,0.0011633,0.0011709,0.023768923799997,20.29970433
1663268400000,2022-09-15 19:00:00,OMG/ETH,0.0011714,0.0011738,0.0011639,0.0011718,0.03396495444363,28.98528285
1663264800000,2022-09-15 18:00:00,OMG/ETH,0.0011678,0.0011727,0.0011644,0.0011696,0.023835859246752,20.37949662
1663261200000,2022-09-15 17:00:00,OMG/ETH,0.001164,0.0011682,0.0011603,0.0011682,0.028967779198314003,24.79693477
1663257600000,2022-09-15 16:00:00,OMG/ETH,0.0011722,0.0011736,0.0011625,0.001166,0.029073822165079997,24.93466738
1663254000000,2022-09-15 15:00:00,OMG/ETH,0.0011762,0.0011845,0.0011673,0.0011673,2.9060425106877514,2489.54211487
1663250400000,2022-09-15 14:00:00,OMG/ETH,0.0011317,0.0011739,0.0011293,0.0011739,0.7067420337104401,602.0461996
1663246800000,2022-09-15 13:00:00,OMG/ETH,0.0011384,0.0011388,0.0011255,0.0011318,0.030682188542110002,27.10919645
1663243200000,2022-09-15 12:00:00,OMG/ETH,0.0011308,0.0011364,0.0011268,0.001134,1.09098136068264,962.06469196
1663239600000,2022-09-15 11:00:00,OMG/ETH,0.0011266,0.0011319,0.0011216,0.0011259,0.043179314136138,38.35093182
1663236000000,2022-09-15 10:00:00,OMG/ETH,0.0011285,0.0011293,0.0011231,0.001127,0.025265346145409998,22.41823083
1663232400000,2022-09-15 09:00:00,OMG/ETH,0.001123,0.0011269,0.0011182,0.0011269,0.018829463502859,16.70908111
1663228800000,2022-09-15 08:00:00,OMG/ETH,0.0011179,0.0011191,0.0011133,0.001118,0.0294051125524,26.3015318
1663225200000,2022-09-15 07:00:00,OMG/ETH,0.0011238,0.0011337,0.0011067,0.0011134,5.837707663528996,5243.13603694
1663221600000,2022-09-15 06:00:00,OMG/ETH,0.0010979,0.0011286,0.0010964,0.0011286,0.849614528410758,752.80394153
1663218000000,2022-09-15 05:00:00,OMG/ETH,0.0011032,0.0011044,0.0010969,0.0010977,0.219068210801262,199.57020205999999
1663214400000,2022-09-15 04:00:00,OMG/ETH,0.0010943,0.0011021,0.0010937,0.0010977,0.408449321920134,372.09558341999997
1663210800000,2022-09-15 03:00:00,OMG/ETH,0.0010938,0.0011005,0.0010912,0.0010969,0.07861510245721301,71.67025477
1663207200000,2022-09-15 02:00:00,OMG/ETH,0.0011012,0.001106,0.0010862,0.0010906,0.026273435651946,24.09080841
1663203600000,2022-09-15 01:00:00,OMG/ETH,0.0010998,0.0011133,0.0010998,0.0011004,0.022291526191956,20.25765739
1663200000000,2022-09-15 00:00:00,OMG/ETH,0.0011079,0.0011079,0.001089,0.001103,0.36429081430728005,330.27272376
1663196400000,2022-09-14 23:00:00,OMG/ETH,0.0011055,0.001112,0.0011029,0.0011063,0.027172783804101,24.561858270000002
1663192800000,2022-09-14 22:00:00,OMG/ETH,0.0011159,0.0011215,0.0011051,0.0011126,0.032422299953474,29.14102099
1663189200000,2022-09-14 21:00:00,OMG/ETH,0.0011224,0.0011232,0.0011163,0.0011175,0.01175311383885,10.51732782
1663185600000,2022-09-14 20:00:00,OMG/ETH,0.0011277,0.0011277,0.0011239,0.0011239,0.01073415153774,9.5508066
1663182000000,2022-09-14 19:00:00,OMG/ETH,0.0011306,0.0011362,0.0011272,0.0011272,0.042795576218760005,37.96626705
1663178400000,2022-09-14 18:00:00,OMG/ETH,0.0011283,0.0011364,0.0011189,0.0011364,0.08964672102373202,78.88659013
1663174800000,2022-09-14 17:00:00,OMG/ETH,0.0011329,0.0011436,0.0011291,0.0011299,0.21387092079377001,189.2830523
1663171200000,2022-09-14 16:00:00,OMG/ETH,0.001129,0.0011343,0.0011261,0.0011343,0.114078430433013,100.57165691
1663167600000,2022-09-14 15:00:00,OMG/ETH,0.0011247,0.0011314,0.0011229,0.0011283,0.105171751181967,93.21257749
1663164000000,2022-09-14 14:00:00,OMG/ETH,0.0011208,0.0011299,0.0011194,0.0011243,0.028036880445914,24.93718798
1663160400000,2022-09-14 13:00:00,OMG/ETH,0.0011224,0.0011227,0.0011111,0.0011194,0.12597120153112398,112.53457345999999
1663156800000,2022-09-14 12:00:00,OMG/ETH,0.0011165,0.0011274,0.0011095,0.0011193,0.030593144899317,27.33239069
1663153200000,2022-09-14 11:00:00,OMG/ETH,0.001122,0.0011228,0.0011168,0.0011205,0.014932484746739999,13.32662628
1663149600000,2022-09-14 10:00:00,OMG/ETH,0.0011206,0.0011276,0.0011206,0.0011239,0.019633752485166998,17.46930553
1663146000000,2022-09-14 09:00:00,OMG/ETH,0.0011236,0.001125,0.00112,0.0011202,0.02795702581071,24.95717355
1663142400000,2022-09-14 08:00:00,OMG/ETH,0.0011077,0.0011272,0.0011077,0.0011232,0.025826610449952,22.99377711
1663138800000,2022-09-14 07:00:00,OMG/ETH,0.0011164,0.001125,0.0011046,0.0011066,0.021550207882895998,19.47425256
1663135200000,2022-09-14 06:00:00,OMG/ETH,0.0011193,0.0011222,0.0011152,0.001116,0.03381097642776,30.29657386
1663131600000,2022-09-14 05:00:00,OMG/ETH,0.0011147,0.0011268,0.0011147,0.0011205,0.091600803837045,81.74993649
1663128000000,2022-09-14 04:00:00,OMG/ETH,0.0011316,0.0011355,0.0011133,0.0011133,0.026976418791408,24.23104176
1663124400000,2022-09-14 03:00:00,OMG/ETH,0.0011282,0.0011386,0.0011275,0.001133,0.032330779826839996,28.53555148
1663120800000,2022-09-14 02:00:00,OMG/ETH,0.0011401,0.0011417,0.0011298,0.0011341,0.023005821194763,20.28553143
1663117200000,2022-09-14 01:00:00,OMG/ETH,0.0011421,0.0011488,0.0011366,0.0011399,0.09515361746520998,83.4754079
1663113600000,2022-09-14 00:00:00,OMG/ETH,0.0011347,0.0011462,0.0011315,0.0011421,0.112767979880232,98.73739592
1663110000000,2022-09-13 23:00:00,OMG/ETH,0.0011284,0.001138,0.0011284,0.0011321,0.025940852669819003,22.91392339
1663106400000,2022-09-13 22:00:00,OMG/ETH,0.0011298,0.0011313,0.0011238,0.0011282,0.034312451435654,30.41344747
1663102800000,2022-09-13 21:00:00,OMG/ETH,0.0011284,0.0011375,0.0011284,0.001132,0.028642850741759998,25.30287168
1663099200000,2022-09-13 20:00:00,OMG/ETH,0.0011389,0.0011389,0.0011268,0.0011298,1.130268337248078,1000.41453111
1663095600000,2022-09-13 19:00:00,OMG/ETH,0.0011364,0.0011423,0.0011317,0.0011357,0.031906552991590995,28.09417363
1663092000000,2022-09-13 18:00:00,OMG/ETH,0.0011321,0.0011438,0.0011302,0.0011438,0.030795821872773996,26.92413173
1663088400000,2022-09-13 17:00:00,OMG/ETH,0.0011366,0.0011411,0.0011301,0.0011341,0.513472188060007,452.75741827
1663084800000,2022-09-13 16:00:00,OMG/ETH,0.0011477,0.0011618,0.0011399,0.0011399,0.03477389584386199,30.50609338
1663081200000,2022-09-13 15:00:00,OMG/ETH,0.0011518,0.0011571,0.0011479,0.0011479,0.010891290593339,9.48801341
1663077600000,2022-09-13 14:00:00,OMG/ETH,0.0011602,0.0011602,0.0011509,0.0011556,0.22454116482027597,194.30699621
1663074000000,2022-09-13 13:00:00,OMG/ETH,0.0011398,0.0011578,0.0011396,0.0011572,0.100257180947704,86.63772982
1663070400000,2022-09-13 12:00:00,OMG/ETH,0.0011399,0.0011643,0.0011284,0.0011458,16.069377772035192,14024.59222555
1663066800000,2022-09-13 11:00:00,OMG/ETH,0.0011396,0.0011545,0.0011391,0.0011433,1.161136410897726,1015.60081422
1663063200000,2022-09-13 10:00:00,OMG/ETH,0.0011429,0.0011486,0.001136,0.0011413,0.034396907962574,30.13835798
1663059600000,2022-09-13 09:00:00,OMG/ETH,0.0011576,0.0011652,0.0011375,0.0011422,0.05838146013551799,51.11316769
1663056000000,2022-09-13 08:00:00,OMG/ETH,0.0011635,0.0011692,0.001157,0.001157,0.02520752022893,21.78696649
1663052400000,2022-09-13 07:00:00,OMG/ETH,0.0011507,0.0011667,0.001148,0.0011667,0.120913114855056,103.63685168
1663048800000,2022-09-13 06:00:00,OMG/ETH,0.0011437,0.0011563,0.0011426,0.0011502,0.031100326524450002,27.03905975
1663045200000,2022-09-13 05:00:00,OMG/ETH,0.0011524,0.0011543,0.0011456,0.0011456,0.018973909211200003,16.56242075
1663041600000,2022-09-13 04:00:00,OMG/ETH,0.0011538,0.0011587,0.0011424,0.0011486,0.02853623430806,24.8443621
1663038000000,2022-09-13 03:00:00,OMG/ETH,0.0011511,0.0011547,0.0011446,0.0011517,0.022388936308134,19.43990302
1663034400000,2022-09-13 02:00:00,OMG/ETH,0.0011426,0.0011553,0.0011406,0.0011553,0.036719442509750996,31.78346967
1663030800000,2022-09-13 01:00:00,OMG/ETH,0.0011458,0.0011486,0.0011358,0.0011394,0.033984844821126,29.82696579
1663027200000,2022-09-13 00:00:00,OMG/ETH,0.0011516,0.0011545,0.0011301,0.0011479,1.2353590430613381,1076.19047222
1663023600000,2022-09-12 23:00:00,OMG/ETH,0.0011476,0.0011558,0.0011476,0.0011513,0.022666550923076,19.68778852
1663020000000,2022-09-12 22:00:00,OMG/ETH,0.0011462,0.0011515,0.0011412,0.0011495,0.024819820942125,21.59184075
1663016400000,2022-09-12 21:00:00,OMG/ETH,0.0011388,0.0011528,0.0011388,0.0011485,0.024768656880214998,21.56609219
1663012800000,2022-09-12 20:00:00,OMG/ETH,0.0011348,0.0011439,0.001131,0.0011387,0.034732293020745,30.50170635
1663009200000,2022-09-12 19:00:00,OMG/ETH,0.0011261,0.0011333,0.001126,0.0011315,0.035005263192725,30.93704215
1663005600000,2022-09-12 18:00:00,OMG/ETH,0.0011241,0.0011286,0.0011205,0.0011261,0.025193916692527,22.37271707
1663002000000,2022-09-12 17:00:00,OMG/ETH,0.0011286,0.0011342,0.0011238,0.0011238,0.031383904954926004,27.92659277
1662998400000,2022-09-12 16:00:00,OMG/ETH,0.0011402,0.0011411,0.0011234,0.0011282,0.029790061521296003,26.404947280000002
1662994800000,2022-09-12 15:00:00,OMG/ETH,0.0011457,0.0011504,0.0011426,0.0011426,0.026483077612244,23.17790794
1662991200000,2022-09-12 14:00:00,OMG/ETH,0.0011423,0.0011509,0.0011381,0.0011493,0.029768377008131997,25.90131124
1662987600000,2022-09-12 13:00:00,OMG/ETH,0.0011628,0.0011656,0.001144,0.001144,0.02662735855208,23.27566307
1662984000000,2022-09-12 12:00:00,OMG/ETH,0.0011699,0.0011728,0.0011584,0.0011607,0.040743430196939996,35.1024642
1662980400000,2022-09-12 11:00:00,OMG/ETH,0.0011503,0.0012056,0.0011503,0.0011663,2.1064287614164723,1806.07799144
1662976800000,2022-09-12 10:00:00,OMG/ETH,0.0011335,0.001158,0.0011335,0.0011499,0.034313338454957994,29.84028042
1662973200000,2022-09-12 09:00:00,OMG/ETH,0.0011289,0.0011352,0.0011279,0.0011327,0.028063452652347998,24.77571524
1662969600000,2022-09-12 08:00:00,OMG/ETH,0.0011125,0.0011356,0.0011108,0.0011356,0.03231864493666,28.45953235
1662966000000,2022-09-12 07:00:00,OMG/ETH,0.0011197,0.0011302,0.0011113,0.0011113,0.032801770153116,29.51657532
1662962400000,2022-09-12 06:00:00,OMG/ETH,0.0011257,0.0011261,0.0011195,0.0011195,0.02381144544992,21.26971456
1662958800000,2022-09-12 05:00:00,OMG/ETH,0.0011282,0.0011358,0.0011257,0.0011311,0.043082159709183,38.08872753
1662955200000,2022-09-12 04:00:00,OMG/ETH,0.0011254,0.0011357,0.0011254,0.0011298,0.037700378743188,33.36907306
1662951600000,2022-09-12 03:00:00,OMG/ETH,0.0011195,0.0011326,0.0011195,0.0011251,0.034446464194533004,30.616357830000002
1662948000000,2022-09-12 02:00:00,OMG/ETH,0.0011224,0.001127,0.0011139,0.0011216,0.025198693183775996,22.46673786
1662944400000,2022-09-12 01:00:00,OMG/ETH,0.0010937,0.0011206,0.0010937,0.0011206,0.037800468205084,33.73234714
1662940800000,2022-09-12 00:00:00,OMG/ETH,0.0010963,0.0011058,0.0010882,0.0010916,0.031487880800544,28.84562184
1662937200000,2022-09-11 23:00:00,OMG/ETH,0.0011034,0.0011043,0.0010956,0.0010964,0.0212012805887,19.33717675
1662933600000,2022-09-11 22:00:00,OMG/ETH,0.0010943,0.0011068,0.0010943,0.0010984,0.020764682907976,18.90448189
1662930000000,2022-09-11 21:00:00,OMG/ETH,0.001095,0.0011005,0.0010908,0.0010981,0.026949463310945998,24.541902659999998
1662926400000,2022-09-11 20:00:00,OMG/ETH,0.0010973,0.0011026,0.001089,0.0011019,0.03403273972254,30.8855066
1662922800000,2022-09-11 19:00:00,OMG/ETH,0.001099,0.0011014,0.0010954,0.0011014,0.01163282362759,10.56185185
1662919200000,2022-09-11 18:00:00,OMG/ETH,0.0011007,0.0011038,0.0010973,0.0011038,0.015495203905858,14.03805391
1662915600000,2022-09-11 17:00:00,OMG/ETH,0.0011088,0.0011123,0.0010998,0.0011028,0.24189125541153597,219.34281411999999
1662912000000,2022-09-11 16:00:00,OMG/ETH,0.0011008,0.0011125,0.0011008,0.0011125,0.025044763960250002,22.512147380000002
1662908400000,2022-09-11 15:00:00,OMG/ETH,0.0010977,0.0011037,0.001095,0.0011037,0.026268805229277003,23.80067521
1662904800000,2022-09-11 14:00:00,OMG/ETH,0.001102,0.0011075,0.0010966,0.0010972,0.021537366400784,19.62938972
1662901200000,2022-09-11 13:00:00,OMG/ETH,0.0011021,0.0011051,0.0010999,0.0011015,0.013583785437070001,12.33207938
1662897600000,2022-09-11 12:00:00,OMG/ETH,0.001102,0.0011094,0.001096,0.0011043,0.023811490007775,21.56251925
1662894000000,2022-09-11 11:00:00,OMG/ETH,0.0011001,0.0011055,0.0010984,0.0011016,0.020044764438840002,18.19604615
1662890400000,2022-09-11 10:00:00,OMG/ETH,0.0011009,0.0011068,0.001099,0.0011014,0.022541926820262,20.46661233
1662886800000,2022-09-11 09:00:00,OMG/ETH,0.0011048,0.0011108,0.0011003,0.0011003,0.015344980203550001,13.9461785
1662883200000,2022-09-11 08:00:00,OMG/ETH,0.0011061,0.001109,0.0011009,0.0011061,0.016792862208822,15.18204702
1662879600000,2022-09-11 07:00:00,OMG/ETH,0.0010942,0.0011083,0.001094,0.0011078,0.6694271705489879,604.28522346
1662876000000,2022-09-11 06:00:00,OMG/ETH,0.0010971,0.0011001,0.0010811,0.0011001,0.027706414447991996,25.18535992
1662872400000,2022-09-11 05:00:00,OMG/ETH,0.0011032,0.0011088,0.0010966,0.0010966,0.018684044128596002,17.03815806
1662868800000,2022-09-11 04:00:00,OMG/ETH,0.0011019,0.0011109,0.0011019,0.0011048,0.016217610298944,14.67922728
1662865200000,2022-09-11 03:00:00,OMG/ETH,0.0010972,0.0011066,0.0010941,0.0011066,0.019298124581537998,17.43911493
1662861600000,2022-09-11 02:00:00,OMG/ETH,0.0011088,0.0011148,0.0010987,0.0010987,0.019420226151427997,17.67564044
1662858000000,2022-09-11 01:00:00,OMG/ETH,0.0010973,0.0011185,0.0010973,0.0011081,0.032573360964158,29.39568718
1662854400000,2022-09-11 00:00:00,OMG/ETH,0.0010867,0.0011011,0.0010867,0.0010969,0.03541098719557,32.2827853
1662850800000,2022-09-10 23:00:00,OMG/ETH,0.001089,0.0010918,0.0010844,0.0010851,0.015601457239161001,14.37789811
1662847200000,2022-09-10 22:00:00,OMG/ETH,0.001096,0.0011,0.0010886,0.0010886,0.029428907646429997,27.03372005
1662843600000,2022-09-10 21:00:00,OMG/ETH,0.0011009,0.0011061,0.0010896,0.0010977,0.023660802445644,21.55488972
1662840000000,2022-09-10 20:00:00,OMG/ETH,0.0010986,0.0011044,0.0010967,0.0011003,0.018443854989787,16.762569290000002
1662836400000,2022-09-10 19:00:00,OMG/ETH,0.0010999,0.0011039,0.0010971,0.0010977,0.012713807976351002,11.58222463
1662832800000,2022-09-10 18:00:00,OMG/ETH,0.0011024,0.0011071,0.0011,0.0011014,0.016906505232362,15.35001383
1662829200000,2022-09-10 17:00:00,OMG/ETH,0.0011144,0.0011144,0.001104,0.001104,0.00973193046864,8.81515441
1662825600000,2022-09-10 16:00:00,OMG/ETH,0.0011121,0.0011174,0.0011093,0.0011093,0.030507849694132998,27.50189281
1662822000000,2022-09-10 15:00:00,OMG/ETH,0.0011078,0.0011146,0.0011078,0.0011146,0.017092832749418002,15.33539633
1662818400000,2022-09-10 14:00:00,OMG/ETH,0.0011068,0.0011132,0.0011068,0.0011074,0.023020902535148,20.78824502
1662814800000,2022-09-10 13:00:00,OMG/ETH,0.0011134,0.0011176,0.0011051,0.0011051,0.017366700881971,15.71504921
1662811200000,2022-09-10 12:00:00,OMG/ETH,0.0011138,0.0011208,0.0011064,0.0011129,0.032872151292641996,29.53738098
1662807600000,2022-09-10 11:00:00,OMG/ETH,0.0011096,0.0011173,0.0011096,0.0011134,0.014057815043662,12.62602393
1662804000000,2022-09-10 10:00:00,OMG/ETH,0.0011169,0.0011226,0.0011104,0.0011115,0.02624526756306,23.61247644
1662800400000,2022-09-10 09:00:00,OMG/ETH,0.0011206,0.0011302,0.0011179,0.0011188,0.01683682377324,15.0490023
1662796800000,2022-09-10 08:00:00,OMG/ETH,0.001123,0.0011299,0.0011166,0.0011204,0.029119616217223997,25.990375059999998
1662793200000,2022-09-10 07:00:00,OMG/ETH,0.0011264,0.0011289,0.001116,0.0011261,0.031933762554205,28.35783905
1662789600000,2022-09-10 06:00:00,OMG/ETH,0.0011055,0.0011356,0.0011055,0.0011347,4.730471210392087,4168.91796104
1662786000000,2022-09-10 05:00:00,OMG/ETH,0.0010944,0.0011057,0.0010944,0.0011053,0.030682852382392,27.75975064
1662782400000,2022-09-10 04:00:00,OMG/ETH,0.0011041,0.001115,0.001092,0.0011007,0.032517173308914,29.54226702
