https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NEAR3S,Volume USDT
1663239600,2022-09-15 11:00:00,NEAR3S/USDT,0.065594,0.066195,0.06483,0.06483,73905.1635,4867.3748098397
1663236000,2022-09-15 10:00:00,NEAR3S/USDT,0.065039,0.065594,0.063618,0.065075,74180.6848,4826.2820561212
1663232400,2022-09-15 09:00:00,NEAR3S/USDT,0.064377,0.065299,0.064327,0.0647,42106.705,2729.1334727671
1663228800,2022-09-15 08:00:00,NEAR3S/USDT,0.063083,0.06518,0.062252,0.064382,173303.3753,10947.2547299999
1663225200,2022-09-15 07:00:00,NEAR3S/USDT,0.064204,0.064205,0.06184,0.062635,112047.2177,7095.4927230299
1663221600,2022-09-15 06:00:00,NEAR3S/USDT,0.063643,0.067798,0.06212,0.06412,391896.2927,25514.5070160209
1663218000,2022-09-15 05:00:00,NEAR3S/USDT,0.064742,0.065235,0.063253,0.063704,96440.8073,6223.5480179235
1663214400,2022-09-15 04:00:00,NEAR3S/USDT,0.064529,0.066,0.064422,0.064618,202522.5203,13126.3922095683
1663210800,2022-09-15 03:00:00,NEAR3S/USDT,0.063196,0.065792,0.063196,0.064528,189819.5657,12216.168717619
1663207200,2022-09-15 02:00:00,NEAR3S/USDT,0.061459,0.064729,0.061459,0.062822,71881.3384,4548.7804731632
1663203600,2022-09-15 01:00:00,NEAR3S/USDT,0.061106,0.063105,0.06085,0.061093,85949.0357,5300.4218506318
1663200000,2022-09-15 00:00:00,NEAR3S/USDT,0.059119,0.061948,0.059,0.061212,36537.0887,2207.5462659329
1663196400,2022-09-14 23:00:00,NEAR3S/USDT,0.058818,0.0598,0.058818,0.059118,30589.1789,1808.1768328557
1663192800,2022-09-14 22:00:00,NEAR3S/USDT,0.058422,0.05905,0.058121,0.058369,116334.3877,6815.2253048939
1663189200,2022-09-14 21:00:00,NEAR3S/USDT,0.0618,0.062427,0.058359,0.058359,162797.3063,9769.4417313925
1663185600,2022-09-14 20:00:00,NEAR3S/USDT,0.061001,0.0618,0.060626,0.0618,24538.874,1499.7779423448
1663182000,2022-09-14 19:00:00,NEAR3S/USDT,0.062734,0.063112,0.06103,0.06103,58697.8447,3630.2029468052
1663178400,2022-09-14 18:00:00,NEAR3S/USDT,0.062051,0.0653,0.061957,0.062947,502269.5231,31976.670234784
1663174800,2022-09-14 17:00:00,NEAR3S/USDT,0.062583,0.062804,0.06092,0.061827,91002.2539,5680.5482077594
1663171200,2022-09-14 16:00:00,NEAR3S/USDT,0.061278,0.063496,0.061278,0.062696,97920.559,6120.4254703886
1663167600,2022-09-14 15:00:00,NEAR3S/USDT,0.060158,0.061459,0.059965,0.061215,43486.109,2651.9726520106
1663164000,2022-09-14 14:00:00,NEAR3S/USDT,0.059726,0.061597,0.059528,0.060157,55788.1167,3377.9064552364
1663160400,2022-09-14 13:00:00,NEAR3S/USDT,0.060005,0.062689,0.059183,0.059879,94327.0961,5719.7757422318
1663156800,2022-09-14 12:00:00,NEAR3S/USDT,0.062447,0.064123,0.058,0.059561,321831.0739,19589.5712147641
1663153200,2022-09-14 11:00:00,NEAR3S/USDT,0.061093,0.063,0.060924,0.061956,38658.8715,2416.3727927633
1663149600,2022-09-14 10:00:00,NEAR3S/USDT,0.06085,0.061561,0.060487,0.061285,21709.9734,1330.7734378383
1663146000,2022-09-14 09:00:00,NEAR3S/USDT,0.058996,0.061311,0.058903,0.06085,45805.3783,2768.1667674353
1663142400,2022-09-14 08:00:00,NEAR3S/USDT,0.062385,0.063836,0.058974,0.058974,147253.7508,9073.2802607596
1663138800,2022-09-14 07:00:00,NEAR3S/USDT,0.060608,0.064051,0.059649,0.06199,47967.8943,2943.7042886407
1663135200,2022-09-14 06:00:00,NEAR3S/USDT,0.059264,0.061459,0.058468,0.061089,95909.6072,5793.1189724762
1663131600,2022-09-14 05:00:00,NEAR3S/USDT,0.058081,0.059054,0.057946,0.059054,37185.5733,2163.3616289136
1663128000,2022-09-14 04:00:00,NEAR3S/USDT,0.059887,0.059976,0.058192,0.058192,58290.1342,3476.9434604929
1663124400,2022-09-14 03:00:00,NEAR3S/USDT,0.0597,0.060449,0.059367,0.060449,73106.5601,4365.2131714962
1663120800,2022-09-14 02:00:00,NEAR3S/USDT,0.060736,0.061187,0.059173,0.059541,145601.1749,8729.7441042308
1663117200,2022-09-14 01:00:00,NEAR3S/USDT,0.062572,0.062627,0.06065,0.06065,110964.0861,6829.0527783441
1663113600,2022-09-14 00:00:00,NEAR3S/USDT,0.062696,0.063924,0.061666,0.062724,251204.1059,15836.6614182492
1663110000,2022-09-13 23:00:00,NEAR3S/USDT,0.062099,0.063125,0.062099,0.062245,83907.0376,5244.752644015
1663106400,2022-09-13 22:00:00,NEAR3S/USDT,0.060971,0.063069,0.060745,0.061953,184396.8662,11426.7114540263
1663102800,2022-09-13 21:00:00,NEAR3S/USDT,0.0602,0.061934,0.0602,0.060608,108687.8128,6628.8852098411
1663099200,2022-09-13 20:00:00,NEAR3S/USDT,0.059039,0.0602,0.058847,0.0602,66751.3911,3973.9672039171
1663095600,2022-09-13 19:00:00,NEAR3S/USDT,0.061281,0.061441,0.058985,0.058986,346493.139,20881.6712090806
1663092000,2022-09-13 18:00:00,NEAR3S/USDT,0.058578,0.061335,0.057989,0.060998,275737.9994,16309.8687839443
1663088400,2022-09-13 17:00:00,NEAR3S/USDT,0.058584,0.05929,0.058192,0.058578,159089.9611,9350.8571692407
1663084800,2022-09-13 16:00:00,NEAR3S/USDT,0.05868,0.059998,0.057846,0.058351,339803.9029,19904.5866042357
1663081200,2022-09-13 15:00:00,NEAR3S/USDT,0.058584,0.059435,0.057846,0.058818,213829.2836,12507.8949887017
1663077600,2022-09-13 14:00:00,NEAR3S/USDT,0.056716,0.059671,0.055395,0.058077,860390.5509,48901.3729824177
1663074000,2022-09-13 13:00:00,NEAR3S/USDT,0.05697,0.057686,0.054635,0.056719,971068.5174,54202.6701771801
1663070400,2022-09-13 12:00:00,NEAR3S/USDT,0.047226,0.057785,0.046338,0.056902,2091513.1441,114520.8982628374
1663066800,2022-09-13 11:00:00,NEAR3S/USDT,0.048047,0.048047,0.045997,0.047794,255793.8142,12024.1116869034
1663063200,2022-09-13 10:00:00,NEAR3S/USDT,0.04842,0.048741,0.047119,0.047794,32145.4762,1532.4699107678
1663059600,2022-09-13 09:00:00,NEAR3S/USDT,0.047057,0.049,0.046512,0.04842,26087.441,1249.893966972
1663056000,2022-09-13 08:00:00,NEAR3S/USDT,0.04671,0.047794,0.045032,0.047057,63714.5354,2942.6397190303
1663052400,2022-09-13 07:00:00,NEAR3S/USDT,0.047226,0.047951,0.046293,0.046439,42552.0786,1998.0929881433
1663048800,2022-09-13 06:00:00,NEAR3S/USDT,0.04847,0.049,0.046293,0.047301,73561.703,3502.5936312028
1663045200,2022-09-13 05:00:00,NEAR3S/USDT,0.047484,0.04846,0.046972,0.04846,79528.7321,3807.6536639727
1663041600,2022-09-13 04:00:00,NEAR3S/USDT,0.047319,0.047521,0.04609,0.047375,52680.719,2466.9335462582
1663038000,2022-09-13 03:00:00,NEAR3S/USDT,0.046845,0.048378,0.045889,0.046868,35914.2265,1685.0558426982
1663034400,2022-09-13 02:00:00,NEAR3S/USDT,0.048049,0.049379,0.046664,0.046692,178117.2696,8490.8517103788
1663030800,2022-09-13 01:00:00,NEAR3S/USDT,0.047319,0.049254,0.046757,0.048366,177626.5652,8443.2153448528
1663027200,2022-09-13 00:00:00,NEAR3S/USDT,0.045422,0.049654,0.045378,0.046933,273884.3383,12960.3867395325
1663023600,2022-09-12 23:00:00,NEAR3S/USDT,0.045282,0.046384,0.044227,0.044716,49995.4107,2235.6140028755
1663020000,2022-09-12 22:00:00,NEAR3S/USDT,0.046293,0.046384,0.044116,0.045016,44595.8543,2004.9894500342
1663016400,2022-09-12 21:00:00,NEAR3S/USDT,0.046173,0.047384,0.046173,0.046557,61960.4265,2907.500438895
1663012800,2022-09-12 20:00:00,NEAR3S/USDT,0.047451,0.048618,0.045659,0.045957,45384.7376,2144.2989405257
1663009200,2022-09-12 19:00:00,NEAR3S/USDT,0.047859,0.048577,0.047066,0.047609,44475.3326,2119.5897919924
1663005600,2022-09-12 18:00:00,NEAR3S/USDT,0.04645,0.04903,0.046181,0.047857,136507.4341,6421.4116576974
1663002000,2022-09-12 17:00:00,NEAR3S/USDT,0.048817,0.04947,0.0464,0.04645,342453.2018,16492.7723649714
1662998400,2022-09-12 16:00:00,NEAR3S/USDT,0.048203,0.04974,0.047037,0.048375,523192.1874,25354.4716529926
1662994800,2022-09-12 15:00:00,NEAR3S/USDT,0.045472,0.048273,0.045159,0.047896,251222.7542,11646.8370310808
1662991200,2022-09-12 14:00:00,NEAR3S/USDT,0.043032,0.045472,0.0428,0.045189,360862.8114,15917.1924674337
1662987600,2022-09-12 13:00:00,NEAR3S/USDT,0.042405,0.043385,0.041998,0.042503,349405.464,14759.2716672652
1662984000,2022-09-12 12:00:00,NEAR3S/USDT,0.04204,0.043048,0.04051,0.042473,247217.3991,10396.5714454209
1662980400,2022-09-12 11:00:00,NEAR3S/USDT,0.042316,0.043687,0.040079,0.04204,341237.7386,14400.627817162
1662976800,2022-09-12 10:00:00,NEAR3S/USDT,0.042708,0.044053,0.040363,0.042703,322689.8504,13703.7920539734
1662973200,2022-09-12 09:00:00,NEAR3S/USDT,0.044631,0.04576,0.041069,0.042708,2374412.1297,104402.7795365964
1662969600,2022-09-12 08:00:00,NEAR3S/USDT,0.05296,0.054274,0.04404,0.044631,704058.246,33799.8258583205
1662966000,2022-09-12 07:00:00,NEAR3S/USDT,0.054761,0.055075,0.053039,0.053316,123314.06862474,6641.82956553394364
1662962400,2022-09-12 06:00:00,NEAR3S/USDT,0.055511,0.056681,0.054761,0.054761,126587.8176,7079.3035471459
1662958800,2022-09-12 05:00:00,NEAR3S/USDT,0.054324,0.055768,0.054308,0.054853,18227.292,999.2519076382
1662955200,2022-09-12 04:00:00,NEAR3S/USDT,0.055503,0.055504,0.054324,0.054324,71301.8943,3911.9772946658
1662951600,2022-09-12 03:00:00,NEAR3S/USDT,0.053206,0.05646,0.052726,0.0555,117720.8484,6500.3337485987
1662948000,2022-09-12 02:00:00,NEAR3S/USDT,0.049004,0.053563,0.049004,0.052717,99845.1378,5143.6236710275
1662944400,2022-09-12 01:00:00,NEAR3S/USDT,0.055278,0.055587,0.048007,0.049004,206807.8436,10581.9210956712
1662940800,2022-09-12 00:00:00,NEAR3S/USDT,0.051154,0.055247,0.051148,0.055247,102717.6346,5422.1343325444
1662937200,2022-09-11 23:00:00,NEAR3S/USDT,0.05275,0.052818,0.05,0.051154,36069.374,1859.6511881918
1662933600,2022-09-11 22:00:00,NEAR3S/USDT,0.054323,0.054323,0.051675,0.052392,75594.4682,3984.6816951742
1662930000,2022-09-11 21:00:00,NEAR3S/USDT,0.053204,0.057654,0.051766,0.054323,383882.4067,20943.9878454592
1662926400,2022-09-11 20:00:00,NEAR3S/USDT,0.050399,0.054409,0.050396,0.053203,162526.5534,8576.0709568406
1662922800,2022-09-11 19:00:00,NEAR3S/USDT,0.049541,0.050805,0.049366,0.050566,76347.2889,3836.7865566086
1662919200,2022-09-11 18:00:00,NEAR3S/USDT,0.048441,0.050028,0.047712,0.049679,112568.7609,5528.5685124487
1662915600,2022-09-11 17:00:00,NEAR3S/USDT,0.048673,0.049,0.046311,0.048752,286347.0329,13700.4823082225
1662912000,2022-09-11 16:00:00,NEAR3S/USDT,0.053806,0.054221,0.048661,0.048661,192965.2867,9859.2266042574
1662908400,2022-09-11 15:00:00,NEAR3S/USDT,0.055695,0.055695,0.053806,0.054523,55090.0149,3008.0837913458
1662904800,2022-09-11 14:00:00,NEAR3S/USDT,0.056038,0.05673,0.055696,0.0558,198516.1537,11179.0229125801
1662901200,2022-09-11 13:00:00,NEAR3S/USDT,0.056553,0.058124,0.055034,0.055034,70891.5123,4019.5789770108
1662897600,2022-09-11 12:00:00,NEAR3S/USDT,0.055816,0.057038,0.055816,0.056661,23775.5224,1342.3692474224
1662894000,2022-09-11 11:00:00,NEAR3S/USDT,0.055442,0.0564,0.055111,0.056068,61878.0056,3458.1036039769
1662890400,2022-09-11 10:00:00,NEAR3S/USDT,0.056725,0.056763,0.055154,0.055606,17225.8845,962.0871980339
1662886800,2022-09-11 09:00:00,NEAR3S/USDT,0.05618,0.057039,0.05618,0.056546,16259.6963,921.8092052822
1662883200,2022-09-11 08:00:00,NEAR3S/USDT,0.05688,0.05688,0.055977,0.056387,8528.2254,481.356468226
1662879600,2022-09-11 07:00:00,NEAR3S/USDT,0.057674,0.057674,0.056361,0.056684,43237.9404,2462.1922857313
1662876000,2022-09-11 06:00:00,NEAR3S/USDT,0.056682,0.059371,0.056326,0.057689,119427.1904,6948.7666231184
1662872400,2022-09-11 05:00:00,NEAR3S/USDT,0.056399,0.056877,0.05573,0.056853,35259.2811,1979.1385047392
1662868800,2022-09-11 04:00:00,NEAR3S/USDT,0.056326,0.0564,0.055658,0.0564,6703.3622,376.0232151844
1662865200,2022-09-11 03:00:00,NEAR3S/USDT,0.056959,0.057175,0.055958,0.056263,6282.3032,353.3182716382
1662861600,2022-09-11 02:00:00,NEAR3S/USDT,0.055,0.057109,0.054323,0.057109,44354.378,2493.1074996747
1662858000,2022-09-11 01:00:00,NEAR3S/USDT,0.054523,0.055,0.053615,0.055,37107.017,2001.984455115
1662854400,2022-09-11 00:00:00,NEAR3S/USDT,0.053279,0.054529,0.052267,0.054529,28523.0701,1520.3647632864
1662850800,2022-09-10 23:00:00,NEAR3S/USDT,0.052591,0.054068,0.052265,0.053284,65385.8736,3468.6907793453
1662847200,2022-09-10 22:00:00,NEAR3S/USDT,0.053871,0.054035,0.052004,0.052818,40168.6989,2133.69418572
1662843600,2022-09-10 21:00:00,NEAR3S/USDT,0.05448,0.054974,0.052126,0.054336,97009.511,5165.7301153639
1662840000,2022-09-10 20:00:00,NEAR3S/USDT,0.054745,0.055934,0.054308,0.054308,26564.7234,1472.0099953947
1662836400,2022-09-10 19:00:00,NEAR3S/USDT,0.05442,0.055527,0.053836,0.055137,52506.055,2873.0990239784
1662832800,2022-09-10 18:00:00,NEAR3S/USDT,0.057428,0.057428,0.053806,0.055141,151117.36899873,8389.86719648206214
1662829200,2022-09-10 17:00:00,NEAR3S/USDT,0.056667,0.057792,0.056667,0.057792,96497.0828,5525.9294762299
1662825600,2022-09-10 16:00:00,NEAR3S/USDT,0.058315,0.058558,0.055403,0.056648,76312.8242,4396.0532886855
1662822000,2022-09-10 15:00:00,NEAR3S/USDT,0.058021,0.058226,0.057157,0.058096,7934.8058,458.9592472356
1662818400,2022-09-10 14:00:00,NEAR3S/USDT,0.05826,0.058953,0.056927,0.057498,51636.9031,2970.1819056932
1662814800,2022-09-10 13:00:00,NEAR3S/USDT,0.057069,0.058961,0.056693,0.058261,141707.7531,8151.173430006
1662811200,2022-09-10 12:00:00,NEAR3S/USDT,0.05658,0.058341,0.055421,0.057174,236168.632,13464.3304175819
1662807600,2022-09-10 11:00:00,NEAR3S/USDT,0.055582,0.056508,0.055579,0.055941,36409.7255,2044.7599095524
1662804000,2022-09-10 10:00:00,NEAR3S/USDT,0.055988,0.056572,0.055426,0.056195,65675.5828,3681.4594420926
1662800400,2022-09-10 09:00:00,NEAR3S/USDT,0.05598,0.056,0.055057,0.055825,36667.8557,2041.3524121334
1662796800,2022-09-10 08:00:00,NEAR3S/USDT,0.056535,0.057008,0.055072,0.056363,116454.4058,6548.4620534322
1662793200,2022-09-10 07:00:00,NEAR3S/USDT,0.052457,0.057218,0.052386,0.056758,144409.221,7889.8435320757
1662789600,2022-09-10 06:00:00,NEAR3S/USDT,0.054356,0.054356,0.052606,0.053045,17902.093,959.8637917966
1662786000,2022-09-10 05:00:00,NEAR3S/USDT,0.055307,0.05541,0.053853,0.053979,64361.5283,3511.4130545487
1662782400,2022-09-10 04:00:00,NEAR3S/USDT,0.054654,0.055527,0.052961,0.05521,99755.5822,5380.3173266535
1662778800,2022-09-10 03:00:00,NEAR3S/USDT,0.052706,0.054874,0.052704,0.054169,39883.5553,2162.5535532049
1662775200,2022-09-10 02:00:00,NEAR3S/USDT,0.054021,0.054286,0.052706,0.052706,64652.8959,3472.658635076
1662771600,2022-09-10 01:00:00,NEAR3S/USDT,0.053051,0.054087,0.051664,0.054087,14884.8868,785.7752265768
1662768000,2022-09-10 00:00:00,NEAR3S/USDT,0.053841,0.055526,0.050653,0.053203,130500.3413,6848.8224926628
1662764400,2022-09-09 23:00:00,NEAR3S/USDT,0.053247,0.055142,0.051151,0.05373,175053.4672,9282.9830662872
1662760800,2022-09-09 22:00:00,NEAR3S/USDT,0.055392,0.055392,0.052476,0.053912,69069.4471,3737.1480347282
1662757200,2022-09-09 21:00:00,NEAR3S/USDT,0.054228,0.05527,0.054194,0.05527,27144.4309,1489.5871855271
1662753600,2022-09-09 20:00:00,NEAR3S/USDT,0.055512,0.055726,0.05332,0.054078,99169.178,5411.497091461
1662750000,2022-09-09 19:00:00,NEAR3S/USDT,0.057117,0.057171,0.054693,0.055113,228364.8899,12608.7425276617
1662746400,2022-09-09 18:00:00,NEAR3S/USDT,0.058147,0.058186,0.057109,0.057607,177485.7567,10229.7036600256
1662742800,2022-09-09 17:00:00,NEAR3S/USDT,0.056108,0.058253,0.055035,0.057521,69433.0898,3936.3504392548
1662739200,2022-09-09 16:00:00,NEAR3S/USDT,0.054852,0.057218,0.054852,0.055958,162632.92489932,9158.08641332836708
1662735600,2022-09-09 15:00:00,NEAR3S/USDT,0.054271,0.055527,0.0535,0.054131,128088.2664,6956.6263908584
1662732000,2022-09-09 14:00:00,NEAR3S/USDT,0.054448,0.054965,0.052717,0.054427,196758.158,10559.7040047923
1662728400,2022-09-09 13:00:00,NEAR3S/USDT,0.053247,0.055527,0.052608,0.054447,231050.5902,12604.8491274687
1662724800,2022-09-09 12:00:00,NEAR3S/USDT,0.055569,0.057126,0.052729,0.053243,157023.9495,8521.0302176882
1662721200,2022-09-09 11:00:00,NEAR3S/USDT,0.055601,0.057686,0.055601,0.055658,80859.6391,4583.8727288083
1662717600,2022-09-09 10:00:00,NEAR3S/USDT,0.05629,0.057028,0.054744,0.05575,161898.6269,9043.6301621204
1662714000,2022-09-09 09:00:00,NEAR3S/USDT,0.055377,0.057709,0.055377,0.05629,82307.734,4691.7300828346
1662710400,2022-09-09 08:00:00,NEAR3S/USDT,0.058262,0.058262,0.054417,0.055716,253356.3585,14223.9278938186
1662706800,2022-09-09 07:00:00,NEAR3S/USDT,0.0576,0.059001,0.057431,0.058818,20043.9828,1167.1214238369
1662703200,2022-09-09 06:00:00,NEAR3S/USDT,0.057686,0.057793,0.056289,0.057793,77079.6369,4388.5762066679
1662699600,2022-09-09 05:00:00,NEAR3S/USDT,0.056764,0.058056,0.055977,0.057484,106524.8576,6093.24661966
1662696000,2022-09-09 04:00:00,NEAR3S/USDT,0.059085,0.059353,0.055957,0.056171,233730.8703,13460.5416632251
1662692400,2022-09-09 03:00:00,NEAR3S/USDT,0.060966,0.061286,0.058847,0.059085,64854.4208,3885.7883034156
1662688800,2022-09-09 02:00:00,NEAR3S/USDT,0.060756,0.061032,0.059203,0.060766,149797.9881,8939.2607532228
1662685200,2022-09-09 01:00:00,NEAR3S/USDT,0.060388,0.06083,0.059439,0.060036,175238.146,10615.9635178683
1662681600,2022-09-09 00:00:00,NEAR3S/USDT,0.059114,0.061203,0.059114,0.060425,123024.4747,7402.0108881236
1662678000,2022-09-08 23:00:00,NEAR3S/USDT,0.063723,0.063723,0.058265,0.059,278350.5957,16851.8841628663
1662674400,2022-09-08 22:00:00,NEAR3S/USDT,0.062302,0.064573,0.062302,0.063723,41073.0482,2619.8171476467
1662670800,2022-09-08 21:00:00,NEAR3S/USDT,0.064053,0.065518,0.062338,0.062459,135614.3741,8658.5882644904
