https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB3S,Volume USDT
1663286400,2022-09-16 00:00:00,BNB3S/USDT,1.905,1.933,1.8369,1.8369,1031.839,1971.03238396
1663282800,2022-09-15 23:00:00,BNB3S/USDT,1.9101,1.9275,1.8914,1.8914,166.4393,315.61143158
1663279200,2022-09-15 22:00:00,BNB3S/USDT,1.906,1.93,1.8919,1.9196,225.4946,431.97365268
1663275600,2022-09-15 21:00:00,BNB3S/USDT,1.8749,1.904,1.8749,1.8942,127.4231,240.0669908
1663272000,2022-09-15 20:00:00,BNB3S/USDT,1.8759,1.8926,1.8692,1.8868,199.1747,375.38373527
1663268400,2022-09-15 19:00:00,BNB3S/USDT,1.9061,1.9061,1.8797,1.8797,461.7282,869.06704487
1663264800,2022-09-15 18:00:00,BNB3S/USDT,1.8927,1.9061,1.8927,1.9061,47.0967,89.18400497
1663261200,2022-09-15 17:00:00,BNB3S/USDT,1.8759,1.8926,1.874,1.8923,116.3694,218.91629437
1663257600,2022-09-15 16:00:00,BNB3S/USDT,1.9149,1.9274,1.885,1.885,145.8091,276.95036651
1663254000,2022-09-15 15:00:00,BNB3S/USDT,1.9299,1.974,1.9024,1.926,2175.5318,4211.50790045
1663250400,2022-09-15 14:00:00,BNB3S/USDT,1.7987,1.9299,1.7987,1.9041,499.4352,929.51045164
1663246800,2022-09-15 13:00:00,BNB3S/USDT,1.7886,1.8277,1.7886,1.8061,288.3908,520.76465854
1663243200,2022-09-15 12:00:00,BNB3S/USDT,1.8253,1.8253,1.7957,1.7957,1101.5721,1983.0626844
1663239600,2022-09-15 11:00:00,BNB3S/USDT,1.8244,1.8404,1.8114,1.8114,108.0781,196.76689281
1663236000,2022-09-15 10:00:00,BNB3S/USDT,1.8048,1.8277,1.7987,1.8275,214.9065,389.91045497
1663232400,2022-09-15 09:00:00,BNB3S/USDT,1.8181,1.8215,1.8114,1.8146,244.9693,445.29052101
1663228800,2022-09-15 08:00:00,BNB3S/USDT,1.7998,1.8534,1.7998,1.8241,745.8499,1362.42905886
1663225200,2022-09-15 07:00:00,BNB3S/USDT,1.8114,1.8197,1.7737,1.8022,343.1243,614.85967763
1663221600,2022-09-15 06:00:00,BNB3S/USDT,1.8393,1.9195,1.7836,1.8405,3913.7902,7236.73961409
1663218000,2022-09-15 05:00:00,BNB3S/USDT,1.815,1.8663,1.815,1.8207,746.6751,1375.26574977
1663214400,2022-09-15 04:00:00,BNB3S/USDT,1.8096,1.8277,1.8021,1.8232,1335.4543,2418.11757972
1663210800,2022-09-15 03:00:00,BNB3S/USDT,1.8176,1.85,1.8048,1.8096,476.8369,873.17459788
1663207200,2022-09-15 02:00:00,BNB3S/USDT,1.7685,1.8314,1.7663,1.8048,2041.7002,3664.50027409
1663203600,2022-09-15 01:00:00,BNB3S/USDT,1.7724,1.8022,1.7656,1.7656,765.4431,1356.26495643
1663200000,2022-09-15 00:00:00,BNB3S/USDT,1.7451,1.7689,1.7291,1.7689,544.8937,960.71327939
1663196400,2022-09-14 23:00:00,BNB3S/USDT,1.733,1.7524,1.7299,1.733,189.2283,328.9190191
1663192800,2022-09-14 22:00:00,BNB3S/USDT,1.7575,1.7575,1.7178,1.74,1777.7331,3067.53043659
1663189200,2022-09-14 21:00:00,BNB3S/USDT,1.7874,1.7876,1.7411,1.7411,365.1186,639.0823184
1663185600,2022-09-14 20:00:00,BNB3S/USDT,1.7824,1.7824,1.7613,1.7692,71.1779,126.03388501
1663182000,2022-09-14 19:00:00,BNB3S/USDT,1.7987,1.8149,1.7838,1.7886,185.8432,334.38795245
1663178400,2022-09-14 18:00:00,BNB3S/USDT,1.7876,1.85,1.7779,1.8117,2919.0981,5269.75350675
1663174800,2022-09-14 17:00:00,BNB3S/USDT,1.7668,1.8128,1.7437,1.7724,939.4117,1683.00009865
1663171200,2022-09-14 16:00:00,BNB3S/USDT,1.7447,1.7667,1.741,1.7667,601.3962,1050.70066681
1663167600,2022-09-14 15:00:00,BNB3S/USDT,1.7301,1.7312,1.73,1.7312,132.2106,228.85241996
1663164000,2022-09-14 14:00:00,BNB3S/USDT,1.726,1.759,1.7139,1.7292,1197.1289,2088.09250518
1663160400,2022-09-14 13:00:00,BNB3S/USDT,1.7456,1.7456,1.6933,1.7207,728.9846,1246.08854758
1663156800,2022-09-14 12:00:00,BNB3S/USDT,1.7425,1.7781,1.7262,1.7361,1092.8089,1926.65990735
1663153200,2022-09-14 11:00:00,BNB3S/USDT,1.7358,1.7668,1.7358,1.7427,1481.0581,2582.81008327
1663149600,2022-09-14 10:00:00,BNB3S/USDT,1.7387,1.7437,1.7387,1.7425,150.6266,261.98544556
1663146000,2022-09-14 09:00:00,BNB3S/USDT,1.7442,1.7442,1.7442,1.7442,4.7532,8.29053144
1663142400,2022-09-14 08:00:00,BNB3S/USDT,1.7596,1.7643,1.7284,1.7312,174.0026,301.46971989
1663138800,2022-09-14 07:00:00,BNB3S/USDT,1.7547,1.7902,1.7545,1.7635,340.2826,601.5336987
1663135200,2022-09-14 06:00:00,BNB3S/USDT,1.719,1.76,1.719,1.76,106.2707,183.99149208
1663131600,2022-09-14 05:00:00,BNB3S/USDT,1.7089,1.7089,1.7089,1.7089,0,0
1663128000,2022-09-14 04:00:00,BNB3S/USDT,1.7316,1.7316,1.6968,1.7089,524.5378,896.94336312
1663124400,2022-09-14 03:00:00,BNB3S/USDT,1.7534,1.7534,1.7299,1.7316,447.0725,780.15466256
1663120800,2022-09-14 02:00:00,BNB3S/USDT,1.7837,1.7837,1.7293,1.7568,1102.9238,1917.6859315
1663117200,2022-09-14 01:00:00,BNB3S/USDT,1.7732,1.7812,1.7708,1.7768,637.4683,1134.17967667
1663113600,2022-09-14 00:00:00,BNB3S/USDT,1.7954,1.8008,1.7662,1.7882,1252.2902,2244.06294919
1663110000,2022-09-13 23:00:00,BNB3S/USDT,1.806,1.809,1.7881,1.7883,1074.168,1940.92887941
1663106400,2022-09-13 22:00:00,BNB3S/USDT,1.7809,1.7933,1.78,1.7933,684.0286,1220.45257685
1663102800,2022-09-13 21:00:00,BNB3S/USDT,1.7622,1.809,1.7585,1.7613,1305.0039,2329.07364532
1663099200,2022-09-13 20:00:00,BNB3S/USDT,1.7621,1.7622,1.7387,1.7618,667.0732,1167.32236088
1663095600,2022-09-13 19:00:00,BNB3S/USDT,1.7412,1.7733,1.7313,1.75,1599.6804,2804.21698257
1663092000,2022-09-13 18:00:00,BNB3S/USDT,1.6998,1.75,1.6932,1.729,1987.407,3423.22109493
1663088400,2022-09-13 17:00:00,BNB3S/USDT,1.6883,1.6978,1.6726,1.6842,342.2971,577.10045317
1663084800,2022-09-13 16:00:00,BNB3S/USDT,1.6928,1.7057,1.6866,1.6976,239.5576,406.54670692
1663081200,2022-09-13 15:00:00,BNB3S/USDT,1.7109,1.7173,1.6728,1.6895,2404.637,4069.75270136
1663077600,2022-09-13 14:00:00,BNB3S/USDT,1.7023,1.7321,1.6733,1.7141,1156.9449,1992.47963492
1663074000,2022-09-13 13:00:00,BNB3S/USDT,1.7192,1.7355,1.6677,1.6746,3300.5265,5555.61993112
1663070400,2022-09-13 12:00:00,BNB3S/USDT,1.4785,1.7334,1.4602,1.6882,5738.0534,9083.55595159
1663066800,2022-09-13 11:00:00,BNB3S/USDT,1.5039,1.5039,1.4997,1.4997,61.694,92.71159302
1663063200,2022-09-13 10:00:00,BNB3S/USDT,1.5317,1.5317,1.5247,1.5272,751.9855,1149.56098408
1663059600,2022-09-13 09:00:00,BNB3S/USDT,1.5327,1.5327,1.5314,1.5314,58.8188,90.09038272
1663056000,2022-09-13 08:00:00,BNB3S/USDT,1.5295,1.5353,1.5295,1.5353,64.4413,98.56296893
1663052400,2022-09-13 07:00:00,BNB3S/USDT,1.5445,1.5445,1.5295,1.5295,0.5545,0.85432525
1663048800,2022-09-13 06:00:00,BNB3S/USDT,1.552,1.5576,1.522,1.5442,2254.8764,3442.2658692
1663045200,2022-09-13 05:00:00,BNB3S/USDT,1.5302,1.5302,1.5302,1.5302,0,0
1663041600,2022-09-13 04:00:00,BNB3S/USDT,1.5535,1.5545,1.5302,1.5302,55.0579,85.16644656
1663038000,2022-09-13 03:00:00,BNB3S/USDT,1.5544,1.5665,1.5472,1.5493,756.1173,1172.42855449
1663034400,2022-09-13 02:00:00,BNB3S/USDT,1.6012,1.6143,1.5544,1.5544,959.0158,1536.39361652
1663030800,2022-09-13 01:00:00,BNB3S/USDT,1.5916,1.6045,1.5915,1.5956,227.1977,362.06090536
1663027200,2022-09-13 00:00:00,BNB3S/USDT,1.5461,1.6121,1.532,1.6121,1966.8295,3106.565714
1663023600,2022-09-12 23:00:00,BNB3S/USDT,1.5709,1.5709,1.5341,1.5375,288.0432,445.58593295
1663020000,2022-09-12 22:00:00,BNB3S/USDT,1.552,1.567,1.5513,1.567,127.6588,199.02677495
1663016400,2022-09-12 21:00:00,BNB3S/USDT,1.5363,1.5555,1.5351,1.54,530.8469,819.22203525
1663012800,2022-09-12 20:00:00,BNB3S/USDT,1.5261,1.5429,1.5247,1.5283,82.7103,127.26938775
1663009200,2022-09-12 19:00:00,BNB3S/USDT,1.5347,1.5347,1.5226,1.5242,124.5282,190.6110546
1663005600,2022-09-12 18:00:00,BNB3S/USDT,1.5524,1.5524,1.5347,1.5347,272.8141,422.06186074
1663002000,2022-09-12 17:00:00,BNB3S/USDT,1.5284,1.5489,1.5284,1.5489,96.007,148.0604488
1662998400,2022-09-12 16:00:00,BNB3S/USDT,1.5473,1.5641,1.5186,1.5293,172.1569,263.69246668
1662994800,2022-09-12 15:00:00,BNB3S/USDT,1.4814,1.5208,1.4814,1.5208,765.4942,1150.14227748
1662991200,2022-09-12 14:00:00,BNB3S/USDT,1.4623,1.4786,1.4534,1.4786,289.0269,423.60530755
1662987600,2022-09-12 13:00:00,BNB3S/USDT,1.4729,1.478,1.463,1.4641,341.3734,502.30396745
1662984000,2022-09-12 12:00:00,BNB3S/USDT,1.4609,1.4773,1.4607,1.4707,295.6648,433.11141024
1662980400,2022-09-12 11:00:00,BNB3S/USDT,1.4826,1.4826,1.445,1.4599,500.4319,731.69765454
1662976800,2022-09-12 10:00:00,BNB3S/USDT,1.4825,1.5005,1.4788,1.4788,67.1188,99.5033132
1662973200,2022-09-12 09:00:00,BNB3S/USDT,1.4901,1.4901,1.4814,1.4858,907.5841,1351.95188696
1662969600,2022-09-12 08:00:00,BNB3S/USDT,1.5036,1.5036,1.4797,1.483,124.8625,185.97076112
1662966000,2022-09-12 07:00:00,BNB3S/USDT,1.5331,1.5331,1.4903,1.5031,400.1504,610.1776689
1662962400,2022-09-12 06:00:00,BNB3S/USDT,1.5409,1.5464,1.5269,1.5269,1450.5312,2233.10741605
1662958800,2022-09-12 05:00:00,BNB3S/USDT,1.5501,1.5501,1.54,1.5433,265.6658,409.78291231
1662955200,2022-09-12 04:00:00,BNB3S/USDT,1.5553,1.5553,1.54,1.5459,42.9882,66.56840942
1662951600,2022-09-12 03:00:00,BNB3S/USDT,1.5485,1.5715,1.5412,1.5581,191.6934,299.35077827
1662948000,2022-09-12 02:00:00,BNB3S/USDT,1.4866,1.5461,1.4866,1.5294,1497.4614,2296.58066763
1662944400,2022-09-12 01:00:00,BNB3S/USDT,1.5661,1.568,1.4755,1.4866,1929.3483,2931.05952831
1662940800,2022-09-12 00:00:00,BNB3S/USDT,1.5197,1.5607,1.5197,1.5607,384.3436,595.55279925
1662937200,2022-09-11 23:00:00,BNB3S/USDT,1.5422,1.5461,1.51,1.51,75.7422,115.74094009
1662933600,2022-09-11 22:00:00,BNB3S/USDT,1.5788,1.5873,1.5389,1.5454,3274.5093,5074.66679667
1662930000,2022-09-11 21:00:00,BNB3S/USDT,1.5197,1.5772,1.5197,1.5681,300.1734,466.12996573
1662926400,2022-09-11 20:00:00,BNB3S/USDT,1.5233,1.5451,1.5052,1.5384,1960.9111,2987.45929616
1662922800,2022-09-11 19:00:00,BNB3S/USDT,1.5231,1.5352,1.5231,1.5233,2109.5611,3230.73315789
1662919200,2022-09-11 18:00:00,BNB3S/USDT,1.5158,1.5293,1.5139,1.5293,100.6751,153.53009429
1662915600,2022-09-11 17:00:00,BNB3S/USDT,1.5101,1.522,1.4908,1.522,237.5739,359.27506923
1662912000,2022-09-11 16:00:00,BNB3S/USDT,1.52,1.52,1.52,1.52,0,0
1662908400,2022-09-11 15:00:00,BNB3S/USDT,1.5293,1.5293,1.5161,1.52,90.2055,136.89975251
1662904800,2022-09-11 14:00:00,BNB3S/USDT,1.5197,1.5467,1.5197,1.5356,25.3727,38.99433986
1662901200,2022-09-11 13:00:00,BNB3S/USDT,1.5008,1.512,1.5008,1.512,5.4166,8.16707094
1662897600,2022-09-11 12:00:00,BNB3S/USDT,1.4946,1.5101,1.4946,1.5004,58.5491,88.14379365
1662894000,2022-09-11 11:00:00,BNB3S/USDT,1.4968,1.5083,1.481,1.5083,174.8737,262.9485059
1662890400,2022-09-11 10:00:00,BNB3S/USDT,1.5118,1.512,1.5036,1.5036,388.7592,584.73690131
1662886800,2022-09-11 09:00:00,BNB3S/USDT,1.5031,1.5031,1.5031,1.5031,0,0
1662883200,2022-09-11 08:00:00,BNB3S/USDT,1.5152,1.5152,1.503,1.5031,11.8156,17.86110318
1662879600,2022-09-11 07:00:00,BNB3S/USDT,1.5428,1.5429,1.5092,1.5126,33.1207,50.76339625
1662876000,2022-09-11 06:00:00,BNB3S/USDT,1.5277,1.5639,1.5277,1.5369,738.3207,1147.32420042
1662872400,2022-09-11 05:00:00,BNB3S/USDT,1.5104,1.5156,1.5104,1.5156,2.4381,3.68456336
1662868800,2022-09-11 04:00:00,BNB3S/USDT,1.5219,1.5261,1.5219,1.5261,1.3907,2.11814727
1662865200,2022-09-11 03:00:00,BNB3S/USDT,1.5055,1.5309,1.5055,1.5284,27.6189,41.86504028
1662861600,2022-09-11 02:00:00,BNB3S/USDT,1.5099,1.5141,1.5066,1.5141,42.2153,63.60740835
1662858000,2022-09-11 01:00:00,BNB3S/USDT,1.5019,1.5064,1.5019,1.506,255.326,384.53792858
1662854400,2022-09-11 00:00:00,BNB3S/USDT,1.4817,1.4968,1.4719,1.4968,178.2722,263.35850125
1662850800,2022-09-10 23:00:00,BNB3S/USDT,1.4724,1.4897,1.4682,1.4897,440.5311,653.73377035
1662847200,2022-09-10 22:00:00,BNB3S/USDT,1.5102,1.5102,1.4622,1.4908,754.7394,1117.08380648
1662843600,2022-09-10 21:00:00,BNB3S/USDT,1.5359,1.536,1.5085,1.5277,174.3226,265.31491735
1662840000,2022-09-10 20:00:00,BNB3S/USDT,1.5439,1.5439,1.5436,1.5436,173.8323,268.36433807
1662836400,2022-09-10 19:00:00,BNB3S/USDT,1.5286,1.5319,1.5215,1.5215,15.3504,23.44792018
1662832800,2022-09-10 18:00:00,BNB3S/USDT,1.532,1.5321,1.532,1.5321,11.7544,18.00813261
1662829200,2022-09-10 17:00:00,BNB3S/USDT,1.5412,1.5547,1.5357,1.5547,34.45,53.2251278
1662825600,2022-09-10 16:00:00,BNB3S/USDT,1.5499,1.5626,1.5281,1.5303,321.2084,496.61150861
1662822000,2022-09-10 15:00:00,BNB3S/USDT,1.5609,1.5638,1.5435,1.5488,597.266,932.85375529
1662818400,2022-09-10 14:00:00,BNB3S/USDT,1.5812,1.5872,1.5536,1.5639,33.193,52.36887968
1662814800,2022-09-10 13:00:00,BNB3S/USDT,1.5467,1.5722,1.5467,1.5722,339.5104,529.94211612
1662811200,2022-09-10 12:00:00,BNB3S/USDT,1.5368,1.5494,1.5082,1.5466,244.1188,375.04730826
1662807600,2022-09-10 11:00:00,BNB3S/USDT,1.5303,1.5427,1.5278,1.5294,2.0807,3.19005603
1662804000,2022-09-10 10:00:00,BNB3S/USDT,1.5179,1.5402,1.5179,1.5402,14.9654,22.93363367
1662800400,2022-09-10 09:00:00,BNB3S/USDT,1.5188,1.5286,1.5129,1.52,10.0746,15.31205298
1662796800,2022-09-10 08:00:00,BNB3S/USDT,1.5506,1.5542,1.524,1.5326,23.219,35.86083376
1662793200,2022-09-10 07:00:00,BNB3S/USDT,1.4945,1.5656,1.4945,1.5652,245.6894,374.44698037
1662789600,2022-09-10 06:00:00,BNB3S/USDT,1.4964,1.4964,1.4927,1.4927,345.0923,515.32586959
1662786000,2022-09-10 05:00:00,BNB3S/USDT,1.5295,1.5394,1.5136,1.5136,83.0207,126.97745864
1662782400,2022-09-10 04:00:00,BNB3S/USDT,1.5316,1.5374,1.5,1.5374,962.8601,1453.59940302
1662778800,2022-09-10 03:00:00,BNB3S/USDT,1.5318,1.5359,1.5318,1.5359,152.4226,233.57255792
1662775200,2022-09-10 02:00:00,BNB3S/USDT,1.5431,1.5456,1.5372,1.5374,178.886,275.28480205
1662771600,2022-09-10 01:00:00,BNB3S/USDT,1.5469,1.5483,1.5383,1.5383,168.3007,259.40194996
1662768000,2022-09-10 00:00:00,BNB3S/USDT,1.551,1.5632,1.551,1.5632,397.9307,620.16105008
1662764400,2022-09-09 23:00:00,BNB3S/USDT,1.5551,1.5942,1.5111,1.544,547.7033,853.97077019
1662760800,2022-09-09 22:00:00,BNB3S/USDT,1.6017,1.6017,1.5372,1.5519,147.0713,234.42379734
1662757200,2022-09-09 21:00:00,BNB3S/USDT,1.5933,1.595,1.5933,1.595,80.7869,128.7198994
1662753600,2022-09-09 20:00:00,BNB3S/USDT,1.5886,1.5886,1.5886,1.5886,15.7372,25.00011592
1662750000,2022-09-09 19:00:00,BNB3S/USDT,1.584,1.5966,1.5761,1.5841,1320.1264,2088.73155332
1662746400,2022-09-09 18:00:00,BNB3S/USDT,1.6,1.6019,1.5836,1.6019,601.5403,959.76156056
1662742800,2022-09-09 17:00:00,BNB3S/USDT,1.5619,1.5912,1.5603,1.5912,304.1304,479.80890422
1662739200,2022-09-09 16:00:00,BNB3S/USDT,1.5672,1.5846,1.5672,1.5795,1696.1373,2680.49237531
1662735600,2022-09-09 15:00:00,BNB3S/USDT,1.5599,1.5615,1.5486,1.5486,442.7407,689.5707727
1662732000,2022-09-09 14:00:00,BNB3S/USDT,1.5778,1.5778,1.5426,1.557,1426.2489,2222.8953299
1662728400,2022-09-09 13:00:00,BNB3S/USDT,1.5396,1.6014,1.5396,1.5725,1122.9366,1773.61718851
1662724800,2022-09-09 12:00:00,BNB3S/USDT,1.5651,1.581,1.5,1.5303,4893.001,7577.08539167
1662721200,2022-09-09 11:00:00,BNB3S/USDT,1.5665,1.5827,1.5429,1.5675,3712.7588,5788.28187886
1662717600,2022-09-09 10:00:00,BNB3S/USDT,1.6309,1.6322,1.5651,1.5752,962.6425,1558.15029783
1662714000,2022-09-09 09:00:00,BNB3S/USDT,1.6122,1.6246,1.6122,1.6243,322.7668,520.47670796
1662710400,2022-09-09 08:00:00,BNB3S/USDT,1.5916,1.603,1.5821,1.5824,576.2305,920.67689944
1662706800,2022-09-09 07:00:00,BNB3S/USDT,1.603,1.6239,1.59,1.5908,1055.0073,1694.89664322
1662703200,2022-09-09 06:00:00,BNB3S/USDT,1.6122,1.624,1.5915,1.603,2135.7617,3433.90466009
1662699600,2022-09-09 05:00:00,BNB3S/USDT,1.6337,1.6406,1.6122,1.626,414.4581,675.2021647
1662696000,2022-09-09 04:00:00,BNB3S/USDT,1.6612,1.6635,1.6016,1.6467,5641.309,9129.85468748
1662692400,2022-09-09 03:00:00,BNB3S/USDT,1.7715,1.7715,1.6647,1.6883,5308.5665,8984.09807936
1662688800,2022-09-09 02:00:00,BNB3S/USDT,1.7744,1.7744,1.754,1.754,8.5035,14.93605842
1662685200,2022-09-09 01:00:00,BNB3S/USDT,1.777,1.777,1.777,1.777,370.7278,658.7833006
1662681600,2022-09-09 00:00:00,BNB3S/USDT,1.7774,1.7794,1.7568,1.7794,748.189,1329.86894534
1662678000,2022-09-08 23:00:00,BNB3S/USDT,1.7795,1.8041,1.7795,1.7856,91.071,163.88124402
1662674400,2022-09-08 22:00:00,BNB3S/USDT,1.7911,1.7911,1.7895,1.7895,3.285,5.88286942
1662670800,2022-09-08 21:00:00,BNB3S/USDT,1.7897,1.7911,1.7774,1.7774,2375.1199,4240.59955863
1662667200,2022-09-08 20:00:00,BNB3S/USDT,1.7828,1.786,1.7739,1.7801,134.8588,240.19124533
1662663600,2022-09-08 19:00:00,BNB3S/USDT,1.8048,1.8131,1.8014,1.8079,933.7292,1684.33016908
1662660000,2022-09-08 18:00:00,BNB3S/USDT,1.7995,1.815,1.7994,1.8014,653.4275,1178.61641749
1662656400,2022-09-08 17:00:00,BNB3S/USDT,1.8087,1.8211,1.7776,1.8043,4162.6232,7447.74966681
1662652800,2022-09-08 16:00:00,BNB3S/USDT,1.8087,1.8438,1.8087,1.8175,32.4227,59.66078124
1662649200,2022-09-08 15:00:00,BNB3S/USDT,1.7691,1.7973,1.7595,1.7758,619.792,1102.86502345
1662645600,2022-09-08 14:00:00,BNB3S/USDT,1.8086,1.8378,1.7691,1.7691,291.5991,526.60944878
1662642000,2022-09-08 13:00:00,BNB3S/USDT,1.8623,1.8949,1.7706,1.8007,5187.0063,9526.97537983
1662638400,2022-09-08 12:00:00,BNB3S/USDT,1.8261,1.8729,1.8052,1.8541,277.8789,512.53753512
1662634800,2022-09-08 11:00:00,BNB3S/USDT,1.8052,1.8135,1.8051,1.8135,1409.5493,2556.00595084
1662631200,2022-09-08 10:00:00,BNB3S/USDT,1.8674,1.8674,1.8062,1.8183,949.0622,1724.4242433
1662627600,2022-09-08 09:00:00,BNB3S/USDT,1.8347,1.8621,1.8347,1.8621,18.2609,33.57286491
1662624000,2022-09-08 08:00:00,BNB3S/USDT,1.8717,1.8717,1.8456,1.8469,339.5725,628.50739143
1662620400,2022-09-08 07:00:00,BNB3S/USDT,1.8371,1.8772,1.8371,1.8756,896.535,1652.26333845
1662616800,2022-09-08 06:00:00,BNB3S/USDT,1.8237,1.8374,1.814,1.8374,539.6123,988.47826568
1662613200,2022-09-08 05:00:00,BNB3S/USDT,1.825,1.8388,1.8242,1.8261,133.3469,243.42275362
