https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PUNDIX,Volume BTC
1663372800,2022-09-17 00:00:00,PUNDIX/BTC,0.00002696,0.00002697,0.00002616,0.00002662,777.356,0.020612818312
1663286400,2022-09-16 00:00:00,PUNDIX/BTC,0.00002988,0.0000301,0.00002632,0.00002701,7706.0643,0.20897216961
1663200000,2022-09-15 00:00:00,PUNDIX/BTC,0.00003113,0.00003125,0.00002846,0.00002955,16734.2593,0.502326855045
1663113600,2022-09-14 00:00:00,PUNDIX/BTC,0.00003903,0.00004393,0.00003075,0.00003113,39698.4011,1.398629233766
1663027200,2022-09-13 00:00:00,PUNDIX/BTC,0.00002506,0.00005213,0.00002484,0.00003903,208395.8282,7.98690544519
1662940800,2022-09-12 00:00:00,PUNDIX/BTC,0.000025,0.00002633,0.00002439,0.00002495,10308.0168,0.262102727562
1662854400,2022-09-11 00:00:00,PUNDIX/BTC,0.00002485,0.0000266,0.00002485,0.00002519,15298.3431,0.386757133278
1662768000,2022-09-10 00:00:00,PUNDIX/BTC,0.00002482,0.00002819,0.00002439,0.00002499,12127.674,0.319704298837
1662681600,2022-09-09 00:00:00,PUNDIX/BTC,0.00002645,0.00002646,0.0000247,0.00002496,1369.0451,0.034756462365
1662595200,2022-09-08 00:00:00,PUNDIX/BTC,0.00002529,0.00002881,0.00002529,0.00002608,9962.5003,0.269606389871
1662508800,2022-09-07 00:00:00,PUNDIX/BTC,0.00002521,0.00002579,0.00002475,0.00002579,1274.8492,0.032374940296
1662422400,2022-09-06 00:00:00,PUNDIX/BTC,0.00002586,0.00002634,0.00002495,0.00002518,5250.5602,0.133780456817
1662336000,2022-09-05 00:00:00,PUNDIX/BTC,0.00002569,0.00002608,0.0000251,0.00002586,2607.5113,0.066144432456
1662249600,2022-09-04 00:00:00,PUNDIX/BTC,0.00002571,0.00002598,0.00002548,0.0000257,1595.937,0.041206495093
1662163200,2022-09-03 00:00:00,PUNDIX/BTC,0.00002563,0.00002571,0.00002535,0.00002547,152.9075,0.003889907813
1662076800,2022-09-02 00:00:00,PUNDIX/BTC,0.00002561,0.000026,0.00002517,0.00002537,2639.4309,0.068162905345
1661990400,2022-09-01 00:00:00,PUNDIX/BTC,0.00002569,0.00002577,0.00002514,0.00002554,1006.0191,0.025583311057
1661904000,2022-08-31 00:00:00,PUNDIX/BTC,0.00002581,0.0000266,0.00002558,0.00002589,858.482,0.022573000713
1661817600,2022-08-30 00:00:00,PUNDIX/BTC,0.00002567,0.00002643,0.00002545,0.0000257,541.9596,0.013903500141
1661731200,2022-08-29 00:00:00,PUNDIX/BTC,0.00002545,0.00002575,0.00002471,0.00002565,1889.2017,0.047779038154
1661644800,2022-08-28 00:00:00,PUNDIX/BTC,0.00002606,0.00002636,0.00002553,0.00002553,732.7408,0.01900258577
1661558400,2022-08-27 00:00:00,PUNDIX/BTC,0.00002566,0.00002687,0.00002523,0.0000258,3262.5006,0.084551102694
1661472000,2022-08-26 00:00:00,PUNDIX/BTC,0.0000268,0.0000268,0.00002549,0.00002566,3208.2879,0.083164396754
1661385600,2022-08-25 00:00:00,PUNDIX/BTC,0.00002633,0.00002823,0.00002604,0.00002672,9036.9539,0.241852084992
1661299200,2022-08-24 00:00:00,PUNDIX/BTC,0.00002622,0.00002646,0.00002597,0.00002628,2923.5112,0.076243336963
1661212800,2022-08-23 00:00:00,PUNDIX/BTC,0.00002766,0.00002811,0.00002622,0.00002683,2252.087,0.061376215093
1661126400,2022-08-22 00:00:00,PUNDIX/BTC,0.00002641,0.0000279,0.00002618,0.00002758,7118.6301,0.191954804353
1661040000,2022-08-21 00:00:00,PUNDIX/BTC,0.00002448,0.00002796,0.00002438,0.00002591,8651.8972,0.226680258582
1660953600,2022-08-20 00:00:00,PUNDIX/BTC,0.00002452,0.00002774,0.00002393,0.00002433,8769.3465,0.224935592403
1660867200,2022-08-19 00:00:00,PUNDIX/BTC,0.00002488,0.00002514,0.00002378,0.00002449,4675.55,0.114415617791
1660780800,2022-08-18 00:00:00,PUNDIX/BTC,0.00002521,0.00002577,0.00002485,0.00002517,48566.7489,1.216768056519
1660694400,2022-08-17 00:00:00,PUNDIX/BTC,0.00002589,0.00002589,0.00002495,0.00002511,4108.115,0.103816200064
1660608000,2022-08-16 00:00:00,PUNDIX/BTC,0.00002628,0.00002705,0.0000257,0.00002625,16691.5623,0.434087338126
1660521600,2022-08-15 00:00:00,PUNDIX/BTC,0.00002594,0.00002939,0.0000259,0.00002642,26980.8834,0.743247515116
1660435200,2022-08-14 00:00:00,PUNDIX/BTC,0.00002574,0.00002622,0.00002533,0.00002573,6555.4811,0.16737510917
1660348800,2022-08-13 00:00:00,PUNDIX/BTC,0.00002621,0.00002621,0.0000251,0.00002575,10725.9706,0.275439728174
1660262400,2022-08-12 00:00:00,PUNDIX/BTC,0.00002634,0.00002657,0.00002597,0.00002622,5026.148,0.132248404982
1660176000,2022-08-11 00:00:00,PUNDIX/BTC,0.00002619,0.00002681,0.00002539,0.00002628,11358.7737,0.295539978864
1660089600,2022-08-10 00:00:00,PUNDIX/BTC,0.00002674,0.00002674,0.00002572,0.00002645,5841.3387,0.153017516493
1660003200,2022-08-09 00:00:00,PUNDIX/BTC,0.00002681,0.00002768,0.00002616,0.00002641,6099.8536,0.16315968604
1659916800,2022-08-08 00:00:00,PUNDIX/BTC,0.00002767,0.00002767,0.00002613,0.00002655,5902.6734,0.158218042319
1659830400,2022-08-07 00:00:00,PUNDIX/BTC,0.00002758,0.00002903,0.00002648,0.00002755,8606.5609,0.23750838949
1659744000,2022-08-06 00:00:00,PUNDIX/BTC,0.00002799,0.00002814,0.00002683,0.00002731,19356.0777,0.532993992838
1659657600,2022-08-05 00:00:00,PUNDIX/BTC,0.00002855,0.00002891,0.00002776,0.0000281,21384.2186,0.601739728601
1659571200,2022-08-04 00:00:00,PUNDIX/BTC,0.00003,0.00003159,0.00002755,0.00002863,29626.595,0.871116073499
1659484800,2022-08-03 00:00:00,PUNDIX/BTC,0.00002867,0.00003214,0.00002655,0.00002978,26909.3715,0.786692680605
1659398400,2022-08-02 00:00:00,PUNDIX/BTC,0.00003232,0.00003232,0.0000275,0.00002847,17860.3659,0.521412751179
1659312000,2022-08-01 00:00:00,PUNDIX/BTC,0.00004232,0.00004606,0.00003214,0.00003255,37802.2664,1.443870705868
1659225600,2022-07-31 00:00:00,PUNDIX/BTC,0.00001813,0.00004591,0.00001779,0.00004388,104272.5575,3.324582877897
1659139200,2022-07-30 00:00:00,PUNDIX/BTC,0.00001745,0.00001885,0.00001745,0.00001797,6147.3495,0.111788305646
1659052800,2022-07-29 00:00:00,PUNDIX/BTC,0.00001728,0.00001782,0.0000172,0.00001756,8786.7485,0.155206968123
1658966400,2022-07-28 00:00:00,PUNDIX/BTC,0.00001802,0.00001802,0.00001695,0.00001749,2335.3346,0.040523362451
1658880000,2022-07-27 00:00:00,PUNDIX/BTC,0.00001826,0.00001844,0.00001736,0.00001804,5103.096,0.091065511013
1658793600,2022-07-26 00:00:00,PUNDIX/BTC,0.00001823,0.00001842,0.00001784,0.00001815,5356.3799,0.097275214044
1658707200,2022-07-25 00:00:00,PUNDIX/BTC,0.00001854,0.00001854,0.00001765,0.00001822,1599.5825,0.028973816548
1658620800,2022-07-24 00:00:00,PUNDIX/BTC,0.00001841,0.00001879,0.00001816,0.00001829,930.2739,0.017089331413
1658534400,2022-07-23 00:00:00,PUNDIX/BTC,0.00001805,0.00001842,0.00001795,0.0000183,623.6788,0.011359597387
1658448000,2022-07-22 00:00:00,PUNDIX/BTC,0.00001791,0.000018,0.00001754,0.00001783,176.5986,0.003155393668
1658361600,2022-07-21 00:00:00,PUNDIX/BTC,0.00001801,0.00001811,0.00001756,0.00001794,950.1254,0.016846524148
1658275200,2022-07-20 00:00:00,PUNDIX/BTC,0.00001833,0.00001961,0.00001762,0.00001794,2335.1279,0.043117599793
1658188800,2022-07-19 00:00:00,PUNDIX/BTC,0.00001874,0.00001931,0.00001833,0.00001864,3756.5084,0.070154442742
