https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PUNDIX,Volume USDT
1661472000,2022-08-26 00:00:00,PUNDIX/USDT,0.5745,0.5745,0.52,0.523,42822.8148,23753.82815233
1661385600,2022-08-25 00:00:00,PUNDIX/USDT,0.5658,0.6119,0.5594,0.5788,92089.8384,53121.94546456
1661299200,2022-08-24 00:00:00,PUNDIX/USDT,0.5758,0.5758,0.5522,0.5658,36131.8994,20264.75098759
1661212800,2022-08-23 00:00:00,PUNDIX/USDT,0.587,0.6013,0.555,0.5757,30102.7266,17373.77523322
1661126400,2022-08-22 00:00:00,PUNDIX/USDT,0.5632,0.5942,0.5441,0.587,52338.4701,30145.11908556
1661040000,2022-08-21 00:00:00,PUNDIX/USDT,0.5177,0.6351,0.5148,0.5617,112321.9771,63475.41710836
1660953600,2022-08-20 00:00:00,PUNDIX/USDT,0.5147,0.5872,0.5,0.5177,66909.8844,36224.21593209
1660867200,2022-08-19 00:00:00,PUNDIX/USDT,0.5852,0.5876,0.5113,0.5159,72733.8489,39330.78073625
1660780800,2022-08-18 00:00:00,PUNDIX/USDT,0.589,0.6034,0.5759,0.5847,89684.5234,52951.21883645
1660694400,2022-08-17 00:00:00,PUNDIX/USDT,0.6219,0.6239,0.584,0.5898,78537.8135,46926.69420571
1660608000,2022-08-16 00:00:00,PUNDIX/USDT,0.6387,0.6507,0.617,0.6229,28360.0739,17724.33780698
1660521600,2022-08-15 00:00:00,PUNDIX/USDT,0.6316,0.73,0.6316,0.644,108760.7626,72879.91789505
1660435200,2022-08-14 00:00:00,PUNDIX/USDT,0.6298,0.6429,0.6196,0.6299,26785.4333,16896.36238661
1660348800,2022-08-13 00:00:00,PUNDIX/USDT,0.6359,0.6368,0.5686,0.6318,40549.08516166,25369.336376216078
1660262400,2022-08-12 00:00:00,PUNDIX/USDT,0.6349,0.6399,0.6172,0.6399,32744.5011,20535.38039031
1660176000,2022-08-11 00:00:00,PUNDIX/USDT,0.6291,0.6561,0.624,0.6351,38798.7769,24646.41423286
1660089600,2022-08-10 00:00:00,PUNDIX/USDT,0.6102,0.688,0.5882,0.6343,59428.8596,36751.3363989
1660003200,2022-08-09 00:00:00,PUNDIX/USDT,0.6335,0.6592,0.6063,0.6154,41627.707,26199.21598805
1659916800,2022-08-08 00:00:00,PUNDIX/USDT,0.6369,0.6469,0.6187,0.6323,37584.8374,23819.32656827
1659830400,2022-08-07 00:00:00,PUNDIX/USDT,0.6329,0.6565,0.6286,0.6372,43283.8607,27566.04042104
1659744000,2022-08-06 00:00:00,PUNDIX/USDT,0.6519,0.6529,0.6213,0.6338,90608.4202,57745.27419725
1659657600,2022-08-05 00:00:00,PUNDIX/USDT,0.6469,0.6761,0.6343,0.6549,160333.027,104991.76585509
1659571200,2022-08-04 00:00:00,PUNDIX/USDT,0.682,0.73,0.637,0.6491,127661.6226,86549.39289242
1659484800,2022-08-03 00:00:00,PUNDIX/USDT,0.6535,0.736,0.6063,0.682,385135.8127,259375.04743382
1659398400,2022-08-02 00:00:00,PUNDIX/USDT,0.7523,0.7523,0.6259,0.6503,290984.2812,192428.80093575
1659312000,2022-08-01 00:00:00,PUNDIX/USDT,1.0176,1.07,0.7411,0.7585,1067052.0265,976056.66734163
1659225600,2022-07-31 00:00:00,PUNDIX/USDT,0.4223,1.0438,0.4221,1.0176,2127713.3621,1537545.35878872
1659139200,2022-07-30 00:00:00,PUNDIX/USDT,0.4172,0.452,0.417,0.422,30890.1765,13487.24804808
1659052800,2022-07-29 00:00:00,PUNDIX/USDT,0.4162,0.4308,0.4076,0.4174,19523.8787,8134.75527129
1658966400,2022-07-28 00:00:00,PUNDIX/USDT,0.408,0.4277,0.3874,0.4162,41986.0664,17074.26873932
1658880000,2022-07-27 00:00:00,PUNDIX/USDT,0.3858,0.408,0.3804,0.408,9734.0178,3788.95725531
1658793600,2022-07-26 00:00:00,PUNDIX/USDT,0.385,0.3902,0.3741,0.387,13963.2754,5332.82402358
1658707200,2022-07-25 00:00:00,PUNDIX/USDT,0.4136,0.4136,0.385,0.385,5615.8887,2225.97453002
1658620800,2022-07-24 00:00:00,PUNDIX/USDT,0.4102,0.4244,0.4102,0.4177,8237.1371,3427.97637986
1658534400,2022-07-23 00:00:00,PUNDIX/USDT,0.4086,0.4171,0.4032,0.4085,7429.6722,3045.89267934
1658448000,2022-07-22 00:00:00,PUNDIX/USDT,0.4122,0.4213,0.4057,0.4086,2401.3472,990.15283766
1658361600,2022-07-21 00:00:00,PUNDIX/USDT,0.417,0.4185,0.3972,0.4079,2759.7082,1122.59031248
1658275200,2022-07-20 00:00:00,PUNDIX/USDT,0.4283,0.448,0.4111,0.4111,14006.42771227,5963.688746955917
1658188800,2022-07-19 00:00:00,PUNDIX/USDT,0.4215,0.436,0.4111,0.4299,10430.75653937,4438.182071618474
1658102400,2022-07-18 00:00:00,PUNDIX/USDT,0.3965,0.4252,0.3952,0.4215,29125.07722179,12079.167106966195
1658016000,2022-07-17 00:00:00,PUNDIX/USDT,0.4047,0.4057,0.394,0.3965,3291.4546,1314.02449232
1657929600,2022-07-16 00:00:00,PUNDIX/USDT,0.3882,0.4059,0.3845,0.4024,6790.5398769,2689.71795223559
1657843200,2022-07-15 00:00:00,PUNDIX/USDT,0.384,0.3998,0.3826,0.3892,11038.54460556,4308.750589240408
1657756800,2022-07-14 00:00:00,PUNDIX/USDT,0.3816,0.388,0.3701,0.384,4287.32796322,1632.920736625746
1657670400,2022-07-13 00:00:00,PUNDIX/USDT,0.3701,0.3901,0.3555,0.3853,19639.79699361,7221.259341118185
1657584000,2022-07-12 00:00:00,PUNDIX/USDT,0.3804,0.393,0.3701,0.3733,8284.0707,3148.75362129
1657497600,2022-07-11 00:00:00,PUNDIX/USDT,0.4031,0.42,0.375,0.3766,26261.83878847,10719.325908769885
1657411200,2022-07-10 00:00:00,PUNDIX/USDT,0.414,0.4281,0.3991,0.4062,12428.45039283,5106.550727784234
1657324800,2022-07-09 00:00:00,PUNDIX/USDT,0.4111,0.4274,0.408,0.4128,8367.45418778,3470.854729505666
1657238400,2022-07-08 00:00:00,PUNDIX/USDT,0.4082,0.5177,0.3928,0.413,267452.50424872,115208.823296883123
1657152000,2022-07-07 00:00:00,PUNDIX/USDT,0.398,0.4131,0.3931,0.407,7963.36449395,3199.70698580229
1657065600,2022-07-06 00:00:00,PUNDIX/USDT,0.394,0.4031,0.3881,0.4009,8641.91979809,3401.860168038415
1656979200,2022-07-05 00:00:00,PUNDIX/USDT,0.4048,0.4048,0.382,0.392,43126.35093973,17191.15998998778
1656892800,2022-07-04 00:00:00,PUNDIX/USDT,0.3963,0.4056,0.3813,0.4004,6520.13871619,2579.035863783217
1656806400,2022-07-03 00:00:00,PUNDIX/USDT,0.3948,0.4145,0.3824,0.3981,29405.47474432,11738.99358280214
1656720000,2022-07-02 00:00:00,PUNDIX/USDT,0.3893,0.4097,0.3811,0.3932,19335.88188515,7619.086713832013
1656633600,2022-07-01 00:00:00,PUNDIX/USDT,0.3959,0.4068,0.3814,0.3903,19561.3862707,7671.96351620351
1656547200,2022-06-30 00:00:00,PUNDIX/USDT,0.4202,0.4202,0.3733,0.3959,11767.29377439,4537.065202444957
1656460800,2022-06-29 00:00:00,PUNDIX/USDT,0.4297,0.455,0.4116,0.4144,62558.50377856,27147.116007881828
1656374400,2022-06-28 00:00:00,PUNDIX/USDT,0.448,0.5101,0.426,0.426,86396.429204,40177.559894241287
1656288000,2022-06-27 00:00:00,PUNDIX/USDT,0.4362,0.4624,0.4199,0.4514,80294.21911228,34886.82189432248
1656201600,2022-06-26 00:00:00,PUNDIX/USDT,0.4481,0.4565,0.4362,0.4363,14827.70430117,6578.884592896266
1656115200,2022-06-25 00:00:00,PUNDIX/USDT,0.4637,0.4686,0.4389,0.4499,6843.76905002,3080.047417812871
1656028800,2022-06-24 00:00:00,PUNDIX/USDT,0.4553,0.4719,0.4447,0.4672,19446.85977882,8816.480385273026
1655942400,2022-06-23 00:00:00,PUNDIX/USDT,0.418,0.4971,0.4059,0.4523,173122.19637059,77730.281839510122
1655856000,2022-06-22 00:00:00,PUNDIX/USDT,0.3609,0.5774,0.3572,0.4195,627941.10116736,291868.58017678366
1655769600,2022-06-21 00:00:00,PUNDIX/USDT,0.3587,0.3777,0.3504,0.3631,9455.32589423,3436.678205927166
1655683200,2022-06-20 00:00:00,PUNDIX/USDT,0.351,0.3653,0.3332,0.3577,11583.5993811,4058.922739266808
1655596800,2022-06-19 00:00:00,PUNDIX/USDT,0.3243,0.3605,0.31,0.3511,20950.01956418,6847.48128360689
1655510400,2022-06-18 00:00:00,PUNDIX/USDT,0.3486,0.3583,0.304,0.3241,38987.80503428,12874.202269612792
1655424000,2022-06-17 00:00:00,PUNDIX/USDT,0.3344,0.3618,0.3336,0.3512,9610.67675263,3370.978872327208
1655337600,2022-06-16 00:00:00,PUNDIX/USDT,0.3624,0.3877,0.329,0.329,33099.85439415,12063.207055943037
1655251200,2022-06-15 00:00:00,PUNDIX/USDT,0.3384,0.3627,0.3036,0.3624,39329.94664087,12872.176899033681
1655164800,2022-06-14 00:00:00,PUNDIX/USDT,0.344,0.3602,0.3141,0.3396,43064.43359009,14572.468554967513
1655078400,2022-06-13 00:00:00,PUNDIX/USDT,0.417,0.4366,0.3248,0.3348,100710.83283208,38122.131813751796
1654992000,2022-06-12 00:00:00,PUNDIX/USDT,0.463,0.4652,0.4153,0.4171,5474.36597355,2388.40560573669
1654905600,2022-06-11 00:00:00,PUNDIX/USDT,0.4769,0.5171,0.4456,0.4581,41659.82159781,19616.140757781285
1654819200,2022-06-10 00:00:00,PUNDIX/USDT,0.51,0.5218,0.4751,0.4758,20838.6123,10569.59676016
1654732800,2022-06-09 00:00:00,PUNDIX/USDT,0.52,0.5289,0.5104,0.516,12856.64663483,6614.836199579835
1654646400,2022-06-08 00:00:00,PUNDIX/USDT,0.5369,0.5387,0.5103,0.523,11244.55381358,5905.489675596971
1654560000,2022-06-07 00:00:00,PUNDIX/USDT,0.556,0.5747,0.509,0.5369,15416.68212896,8156.722508917732
1654473600,2022-06-06 00:00:00,PUNDIX/USDT,0.5339,0.644,0.5339,0.5624,74522.7817094,43054.01378393317
1654387200,2022-06-05 00:00:00,PUNDIX/USDT,0.5148,0.5762,0.504,0.5304,56901.93508181,30294.630840029685
1654300800,2022-06-04 00:00:00,PUNDIX/USDT,0.5094,0.5165,0.499,0.5094,8080.7588,4061.85226899
1654214400,2022-06-03 00:00:00,PUNDIX/USDT,0.5205,0.5282,0.5006,0.5095,7504.78464151,3796.377911351398
1654128000,2022-06-02 00:00:00,PUNDIX/USDT,0.5123,0.526,0.499,0.5208,21959.75032575,11239.571976305249
1654041600,2022-06-01 00:00:00,PUNDIX/USDT,0.524,0.6389,0.4995,0.513,171033.74688984,95785.064746233098
1653955200,2022-05-31 00:00:00,PUNDIX/USDT,0.5264,0.53,0.5103,0.5209,11843.89604289,6142.747478259571
1653868800,2022-05-30 00:00:00,PUNDIX/USDT,0.4906,0.5299,0.4863,0.5262,13640.06063757,6958.729995934757
1653782400,2022-05-29 00:00:00,PUNDIX/USDT,0.4727,0.502,0.4642,0.4906,23412.05714249,11338.570201797747
1653696000,2022-05-28 00:00:00,PUNDIX/USDT,0.4576,0.4862,0.4576,0.472,19773.03781377,9387.009717277118
1653609600,2022-05-27 00:00:00,PUNDIX/USDT,0.4762,0.4899,0.4472,0.4598,53550.01468429,25076.202628091765
1653523200,2022-05-26 00:00:00,PUNDIX/USDT,0.4974,0.5159,0.432,0.4687,18026.54318934,8454.091241846063
1653436800,2022-05-25 00:00:00,PUNDIX/USDT,0.507,0.5138,0.486,0.4965,2096.25447189,1041.761704399247
1653350400,2022-05-24 00:00:00,PUNDIX/USDT,0.5,0.554,0.4749,0.5054,20194.16776313,10432.525550073565
1653264000,2022-05-23 00:00:00,PUNDIX/USDT,0.524,0.5607,0.4973,0.5054,104470.79117646,55177.806429514377
1653177600,2022-05-22 00:00:00,PUNDIX/USDT,0.496,0.5449,0.492,0.5243,35502.53424809,18202.23792540268
1653091200,2022-05-21 00:00:00,PUNDIX/USDT,0.4825,0.5073,0.475,0.4891,16830.07154126,8251.74865488205
1653004800,2022-05-20 00:00:00,PUNDIX/USDT,0.4895,0.504,0.4677,0.4808,39569.24905588,19540.234754438016
1652918400,2022-05-19 00:00:00,PUNDIX/USDT,0.4753,0.4908,0.4539,0.49,39771.68372098,19038.825059875669
1652832000,2022-05-18 00:00:00,PUNDIX/USDT,0.5327,0.5367,0.4725,0.473,31877.69079532,15801.436327314251
1652745600,2022-05-17 00:00:00,PUNDIX/USDT,0.5189,0.537,0.4956,0.5327,20594.04118693,10710.97197740509
1652659200,2022-05-16 00:00:00,PUNDIX/USDT,0.5134,0.556,0.4973,0.5237,52602.12878902,27506.579053355954
1652572800,2022-05-15 00:00:00,PUNDIX/USDT,0.492,0.519,0.4641,0.519,80019.8296269,39495.77782483007
1652486400,2022-05-14 00:00:00,PUNDIX/USDT,0.4235,0.5529,0.4211,0.4875,136002.56111982,64048.960492042533
1652400000,2022-05-13 00:00:00,PUNDIX/USDT,0.3832,0.4564,0.3701,0.4235,131992.38867587,57514.188980300286
1652313600,2022-05-12 00:00:00,PUNDIX/USDT,0.426,0.4602,0.334,0.3743,92646.51305338,35276.98407135244
1652227200,2022-05-11 00:00:00,PUNDIX/USDT,0.5683,0.5871,0.4114,0.4259,113855.36123055,55543.556782034324
1652140800,2022-05-10 00:00:00,PUNDIX/USDT,0.5603,0.6315,0.5324,0.5735,12174.76151076,7237.151922923704
1652054400,2022-05-09 00:00:00,PUNDIX/USDT,0.668,0.7347,0.5604,0.5604,38695.06649125,24079.0697325916
1651968000,2022-05-08 00:00:00,PUNDIX/USDT,0.6957,0.6957,0.6553,0.6651,8527.26967608,5753.545203034501
1651881600,2022-05-07 00:00:00,PUNDIX/USDT,0.7343,0.7343,0.6868,0.6982,19249.53102322,13626.236070105232
1651795200,2022-05-06 00:00:00,PUNDIX/USDT,0.7539,0.7539,0.704,0.734,12994.84488349,9383.859872258347
1651708800,2022-05-05 00:00:00,PUNDIX/USDT,0.8239,0.8323,0.7361,0.7526,15556.50661776,12301.083116302305
1651622400,2022-05-04 00:00:00,PUNDIX/USDT,0.7634,0.824,0.7478,0.8222,15187.96928873,11968.578126012605
1651536000,2022-05-03 00:00:00,PUNDIX/USDT,0.777,0.784,0.7603,0.7669,5631.72892697,4332.67208307013
1651449600,2022-05-02 00:00:00,PUNDIX/USDT,0.7964,0.804,0.765,0.7823,19617.6188994,15383.85913636582
1651363200,2022-05-01 00:00:00,PUNDIX/USDT,0.7964,0.8,0.7483,0.798,11925.26482206,9335.692343133343
1651276800,2022-04-30 00:00:00,PUNDIX/USDT,0.8336,0.8613,0.788,0.793,26435.41325798,21830.01654397469
1651190400,2022-04-29 00:00:00,PUNDIX/USDT,0.855,0.8965,0.8,0.8304,82976.52796907,70146.710958669143
1651104000,2022-04-28 00:00:00,PUNDIX/USDT,0.846,0.8858,0.839,0.8595,13321.84961794,11508.413461531777
1651017600,2022-04-27 00:00:00,PUNDIX/USDT,0.8359,1.014,0.813,0.8536,84079.67848597,74422.386931330861
1650931200,2022-04-26 00:00:00,PUNDIX/USDT,0.9051,0.9059,0.8201,0.8246,37049.12434951,31463.916153343899
1650844800,2022-04-25 00:00:00,PUNDIX/USDT,0.8746,0.9551,0.8561,0.9009,246428.7866243,221724.92575063078
1650758400,2022-04-24 00:00:00,PUNDIX/USDT,0.8477,1.0884,0.8415,0.8775,436795.14256647,428528.974346478208
1650672000,2022-04-23 00:00:00,PUNDIX/USDT,0.8643,0.8668,0.8394,0.8575,33252.05735295,28337.303137241372
1650585600,2022-04-22 00:00:00,PUNDIX/USDT,0.8664,0.8975,0.8508,0.8642,71877.09651509,62455.175442611041
1650499200,2022-04-21 00:00:00,PUNDIX/USDT,0.8903,0.9299,0.8581,0.8663,114869.26900911,103319.994915390282
1650412800,2022-04-20 00:00:00,PUNDIX/USDT,0.9042,0.913,0.8169,0.8903,53102.69377859,46839.821082352918
1650326400,2022-04-19 00:00:00,PUNDIX/USDT,0.8904,0.9158,0.8744,0.9078,22551.25212259,20165.39763468227
1650240000,2022-04-18 00:00:00,PUNDIX/USDT,0.9018,0.9096,0.8318,0.8913,99106.53592295,86061.992586216001
1650153600,2022-04-17 00:00:00,PUNDIX/USDT,0.855,0.902,0.8384,0.8973,26825.20912158,23645.231285357243
1650067200,2022-04-16 00:00:00,PUNDIX/USDT,0.8704,0.8704,0.8415,0.8504,12575.25350865,10765.802903842555
1649980800,2022-04-15 00:00:00,PUNDIX/USDT,0.8734,0.8901,0.8503,0.8704,33038.57335059,28626.736235485734
1649894400,2022-04-14 00:00:00,PUNDIX/USDT,0.9451,0.9535,0.8584,0.8664,60567.51204305,54355.882417761228
1649808000,2022-04-13 00:00:00,PUNDIX/USDT,0.799,1.158,0.7946,0.9499,664397.13302655,678127.149125427672
1649721600,2022-04-12 00:00:00,PUNDIX/USDT,0.774,0.8278,0.75,0.806,52093.86761461,40882.785002822016
1649635200,2022-04-11 00:00:00,PUNDIX/USDT,0.8567,0.8567,0.764,0.7685,59216.4646372,46886.527111373626
1649548800,2022-04-10 00:00:00,PUNDIX/USDT,0.8843,0.8903,0.8562,0.8657,20218.36086956,17653.684445819268
1649462400,2022-04-09 00:00:00,PUNDIX/USDT,0.8923,0.8981,0.8523,0.8879,45162.10300554,39687.265227015732
1649376000,2022-04-08 00:00:00,PUNDIX/USDT,0.9224,0.9459,0.887,0.8903,26967.1735015,24846.952763408483
1649289600,2022-04-07 00:00:00,PUNDIX/USDT,0.8875,0.927,0.8842,0.9241,72837.82695037,66178.741624679794
1649203200,2022-04-06 00:00:00,PUNDIX/USDT,0.9905,1.0809,0.88,0.8866,130844.87075087,130684.773506232047
1649116800,2022-04-05 00:00:00,PUNDIX/USDT,0.99,1.11,0.975,0.9996,85841.75326838,88884.371450881188
1649030400,2022-04-04 00:00:00,PUNDIX/USDT,1.0629,1.0629,0.962,0.993,20599.59737096,20518.874875648883
1648944000,2022-04-03 00:00:00,PUNDIX/USDT,1.044,1.173,1.01,1.0539,66958.39311379,73071.653430954656
1648857600,2022-04-02 00:00:00,PUNDIX/USDT,0.9909,1.1679,0.9909,1.046,90700.05556781,96909.51170554942
1648771200,2022-04-01 00:00:00,PUNDIX/USDT,0.964,1.0145,0.9191,0.9942,27303.01273448,26496.469666585964
1648684800,2022-03-31 00:00:00,PUNDIX/USDT,0.9486,1.089,0.9363,0.9709,86438.09465334,86284.661986658794
1648598400,2022-03-30 00:00:00,PUNDIX/USDT,0.9206,0.956,0.8942,0.9486,46563.66955943,43323.053367212733
1648512000,2022-03-29 00:00:00,PUNDIX/USDT,0.9141,0.9563,0.891,0.926,31178.94364394,29072.465264970586
1648425600,2022-03-28 00:00:00,PUNDIX/USDT,0.9022,0.999,0.9022,0.9132,66537.25859419,62675.068527085494
1648339200,2022-03-27 00:00:00,PUNDIX/USDT,0.8513,0.9748,0.848,0.9054,103910.52276891,93185.967490304794
1648252800,2022-03-26 00:00:00,PUNDIX/USDT,0.826,0.9048,0.8139,0.8529,28847.20496188,24046.269618157887
1648166400,2022-03-25 00:00:00,PUNDIX/USDT,0.8351,0.8529,0.8175,0.827,10928.44766227,9122.888889181539
1648080000,2022-03-24 00:00:00,PUNDIX/USDT,0.818,0.8385,0.8065,0.8385,10687.17308236,8730.604575663952
1647993600,2022-03-23 00:00:00,PUNDIX/USDT,0.8139,0.8219,0.7968,0.8219,13557.51110628,10963.804554751362
1647907200,2022-03-22 00:00:00,PUNDIX/USDT,0.814,0.8342,0.7902,0.8157,69440.55716272,55968.960971393834
1647820800,2022-03-21 00:00:00,PUNDIX/USDT,0.76,0.905,0.76,0.8191,72061.03525253,61187.035755248805
1647734400,2022-03-20 00:00:00,PUNDIX/USDT,0.775,0.7913,0.7508,0.76,26889.26937671,20561.379583703267
1647648000,2022-03-19 00:00:00,PUNDIX/USDT,0.7599,0.7759,0.7518,0.775,8523.97518143,6523.584186714963
1647561600,2022-03-18 00:00:00,PUNDIX/USDT,0.7384,0.7727,0.7311,0.7599,13168.95214181,9876.028731688023
1647475200,2022-03-17 00:00:00,PUNDIX/USDT,0.746,0.7466,0.7321,0.7411,2145.32074271,1586.443185801662
1647388800,2022-03-16 00:00:00,PUNDIX/USDT,0.724,0.7459,0.7109,0.7459,15734.80212621,11400.035104176041
1647302400,2022-03-15 00:00:00,PUNDIX/USDT,0.7228,0.729,0.7062,0.728,4153.21796285,2989.485136096737
1647216000,2022-03-14 00:00:00,PUNDIX/USDT,0.7096,0.724,0.7041,0.724,5969.63387837,4283.175442710114
1647129600,2022-03-13 00:00:00,PUNDIX/USDT,0.7228,0.7427,0.7069,0.7069,33802.31705008,24701.927182579886
1647043200,2022-03-12 00:00:00,PUNDIX/USDT,0.7269,0.7345,0.7238,0.7251,5867.328,4276.35201067
1646956800,2022-03-11 00:00:00,PUNDIX/USDT,0.7394,0.7438,0.7197,0.7268,25304.81655451,18290.388400891627
1646870400,2022-03-10 00:00:00,PUNDIX/USDT,0.78,0.782,0.7233,0.7383,19531.25792137,14729.139039970786
1646784000,2022-03-09 00:00:00,PUNDIX/USDT,0.7398,0.828,0.7398,0.7757,37200.75580035,28999.271631099118
1646697600,2022-03-08 00:00:00,PUNDIX/USDT,0.7106,0.7779,0.7081,0.7395,19427.04258071,14264.872583931803
1646611200,2022-03-07 00:00:00,PUNDIX/USDT,0.7243,0.7339,0.702,0.7157,22955.24688007,16424.72184416646
1646524800,2022-03-06 00:00:00,PUNDIX/USDT,0.749,0.7844,0.72,0.7201,35213.59104187,26962.945809416753
1646438400,2022-03-05 00:00:00,PUNDIX/USDT,0.728,0.7998,0.7131,0.7471,34614.00708878,25890.151021173345
1646352000,2022-03-04 00:00:00,PUNDIX/USDT,0.7676,0.768,0.7195,0.7239,3788.74472683,2801.893357897946
1646265600,2022-03-03 00:00:00,PUNDIX/USDT,0.789,0.7986,0.7497,0.771,8821.06463392,6828.920719896675
1646179200,2022-03-02 00:00:00,PUNDIX/USDT,0.8083,0.8083,0.7726,0.7841,7238.71210391,5715.39822997959
1646092800,2022-03-01 00:00:00,PUNDIX/USDT,0.8125,0.818,0.768,0.8109,58975.0990332,46946.415767222239
1646006400,2022-02-28 00:00:00,PUNDIX/USDT,0.7441,0.82,0.722,0.8127,46333.06640056,35112.779396560338
1645920000,2022-02-27 00:00:00,PUNDIX/USDT,0.7676,0.912,0.7258,0.755,193485.2262969,160070.993388251265
1645833600,2022-02-26 00:00:00,PUNDIX/USDT,0.758,0.794,0.7467,0.7676,14226.39243428,10883.517491895957
1645747200,2022-02-25 00:00:00,PUNDIX/USDT,0.7048,0.756,0.684,0.7544,28756.65770877,20782.511833459817
1645660800,2022-02-24 00:00:00,PUNDIX/USDT,0.7165,0.7279,0.6349,0.706,63090.22993163,42297.570482466292
1645574400,2022-02-23 00:00:00,PUNDIX/USDT,0.7319,0.759,0.7066,0.7201,43984.30679184,32292.665393473423
1645488000,2022-02-22 00:00:00,PUNDIX/USDT,0.7008,0.8224,0.668,0.729,139121.72570767,101555.205617089365
1645401600,2022-02-21 00:00:00,PUNDIX/USDT,0.7356,0.7718,0.6935,0.6955,30519.22485911,22710.92344563182
1645315200,2022-02-20 00:00:00,PUNDIX/USDT,0.7533,0.8012,0.7192,0.7326,35388.36989745,26742.863990169234
1645228800,2022-02-19 00:00:00,PUNDIX/USDT,0.7683,0.7798,0.735,0.7439,26766.66162959,20322.27280115336
1645142400,2022-02-18 00:00:00,PUNDIX/USDT,0.7577,0.8057,0.741,0.7675,98139.48712932,76254.29074731507
1645056000,2022-02-17 00:00:00,PUNDIX/USDT,0.8257,0.8304,0.7531,0.7539,29016.47945895,22968.889581040556
1644969600,2022-02-16 00:00:00,PUNDIX/USDT,0.8361,0.8408,0.8141,0.8279,8833.50969448,7299.38339482265
1644883200,2022-02-15 00:00:00,PUNDIX/USDT,0.7957,0.8408,0.7904,0.8383,10341.49101602,8465.158623425144
1644796800,2022-02-14 00:00:00,PUNDIX/USDT,0.8185,0.8213,0.7781,0.7987,23876.46624533,18963.454720204784
1644710400,2022-02-13 00:00:00,PUNDIX/USDT,0.8503,0.853,0.8015,0.8185,18375.4891041,15173.502647907571
1644624000,2022-02-12 00:00:00,PUNDIX/USDT,0.9002,0.9146,0.8324,0.8503,144420.89389683,126028.630330582536
1644537600,2022-02-11 00:00:00,PUNDIX/USDT,0.8421,1.1661,0.8152,0.8888,344008.56289387,340759.315573494652
1644451200,2022-02-10 00:00:00,PUNDIX/USDT,0.8699,0.87,0.815,0.8364,37939.45022494,32295.811438633811
1644364800,2022-02-09 00:00:00,PUNDIX/USDT,0.8562,0.8699,0.8332,0.865,26647.16998665,22698.996557010086
1644278400,2022-02-08 00:00:00,PUNDIX/USDT,0.8838,0.895,0.829,0.8594,50532.42626342,43088.694355495382
