https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume TUSD
1643846400,2022-02-03 00:00:00,USDT/TUSD,1.0007,1.0008,1.0002,1.0004,432952.8666083,433143.979999198207
1643760000,2022-02-02 00:00:00,USDT/TUSD,1.0008,1.0035,1.0002,1.0005,509007.56291525,509288.218342846729
1643673600,2022-02-01 00:00:00,USDT/TUSD,1.0007,1.0009,1.0002,1.0008,659382.98633043,659740.933547286272
1643587200,2022-01-31 00:00:00,USDT/TUSD,1.0005,1.0007,1.0002,1.0006,363557.86216799,363730.041241648085
1643500800,2022-01-30 00:00:00,USDT/TUSD,1.0004,1.0006,1.0002,1.0005,451782.00483613,451963.594059167495
1643414400,2022-01-29 00:00:00,USDT/TUSD,1.0005,1.0006,1,1.0003,554157.98034165,554390.654018087266
1643328000,2022-01-28 00:00:00,USDT/TUSD,1.0002,1.0005,1,1.0005,765991.36546765,766204.860474225721
1643241600,2022-01-27 00:00:00,USDT/TUSD,1.0003,1.0011,1,1.0002,845652.20336965,846156.755142986341
1643155200,2022-01-26 00:00:00,USDT/TUSD,1.0011,1.0012,0.9999,1.0003,1002151.55691115,1002800.383992150142
1643068800,2022-01-25 00:00:00,USDT/TUSD,1.0003,1.0021,0.9998,1.0011,850005.9404314,850563.169719506418
1642982400,2022-01-24 00:00:00,USDT/TUSD,1.0007,1.0011,0.9998,1.0005,1401045.17750114,1401655.109094046389
1642896000,2022-01-23 00:00:00,USDT/TUSD,1.0021,1.0056,1.0001,1.0005,1183591.04579405,1185580.476746501355
1642809600,2022-01-22 00:00:00,USDT/TUSD,1.0004,1.0032,0.9991,1.0022,2163541.34676688,2164533.879575754908
1642723200,2022-01-21 00:00:00,USDT/TUSD,1.0001,1.0007,0.9995,1.0006,1917210.0324213,1917679.755447453327
1642636800,2022-01-20 00:00:00,USDT/TUSD,1.0004,1.0007,0.9998,1.0001,614048.13195173,614306.194336970484
1642550400,2022-01-19 00:00:00,USDT/TUSD,1.0003,1.0008,0.999,1.0005,466269.89221196,466424.698104701539
1642464000,2022-01-18 00:00:00,USDT/TUSD,1.0005,1.0008,0.9994,1.0004,527536.8423372,527763.17480241302
1642377600,2022-01-17 00:00:00,USDT/TUSD,1.0006,1.0009,0.9998,1.0006,552619.60463138,552899.055362081266
1642291200,2022-01-16 00:00:00,USDT/TUSD,1.0007,1.0009,0.9984,1.0007,700796.80616976,700999.337538541183
1642204800,2022-01-15 00:00:00,USDT/TUSD,1.0008,1.0028,1.0006,1.0008,907441.96765402,908408.061781545464
1642118400,2022-01-14 00:00:00,USDT/TUSD,1.0008,1.001,1,1.0009,618554.69101005,618923.109172419654
1642032000,2022-01-13 00:00:00,USDT/TUSD,1.0005,1.0011,1,1.0006,858917.91429387,859499.469546946002
1641945600,2022-01-12 00:00:00,USDT/TUSD,1,1.001,0.9996,1.0005,1066055.23380021,1066558.605612543197
1641859200,2022-01-11 00:00:00,USDT/TUSD,1.0007,1.0032,0.9998,1,715463.79652293,716028.18905772977
1641772800,2022-01-10 00:00:00,USDT/TUSD,1.0005,1.001,0.998,1.0007,1045492.29989004,1045606.885343881143
1641686400,2022-01-09 00:00:00,USDT/TUSD,0.9992,1.001,0.9984,1.0005,808636.65716416,808799.82501886702
1641600000,2022-01-08 00:00:00,USDT/TUSD,1.0001,1.0009,0.998,0.9992,1313397.25423706,1313507.892142969102
1641513600,2022-01-07 00:00:00,USDT/TUSD,0.9999,1.0005,0.9982,1.0001,1026066.30701091,1026167.410843333672
1641427200,2022-01-06 00:00:00,USDT/TUSD,1.0006,1.0009,0.9901,0.9999,1224843.60082476,1223964.438319080104
1641340800,2022-01-05 00:00:00,USDT/TUSD,1.0005,1.0059,0.9932,1.0005,1893889.35850756,1894265.800867860478
1641254400,2022-01-04 00:00:00,USDT/TUSD,1.0005,1.0018,0.9998,1.0004,709445.11086078,709724.767748259058
1641168000,2022-01-03 00:00:00,USDT/TUSD,1.0013,1.0017,0.9998,1.0006,790815.44202668,791243.233644139717
1641081600,2022-01-02 00:00:00,USDT/TUSD,1.0005,1.0088,0.9983,1.0013,823683.8337708,824238.835334983842
1640995200,2022-01-01 00:00:00,USDT/TUSD,0.9999,1.0007,0.9987,1.0004,559345.36691602,559284.619604171187
1640908800,2021-12-31 00:00:00,USDT/TUSD,1.0013,1.0016,0.999,0.9999,1150424.17984814,1151059.207392497473
1640822400,2021-12-30 00:00:00,USDT/TUSD,1.0005,1.0015,0.9997,1.0013,899967.85333697,900489.861872523575
1640736000,2021-12-29 00:00:00,USDT/TUSD,1.0003,1.009,0.9987,1.0007,1059789.5607011,1060506.977118155962
1640649600,2021-12-28 00:00:00,USDT/TUSD,1.0006,1.0008,0.9977,1.0003,1346173.76906452,1346058.726136738849
