https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume BTC
1663426800000,2022-09-17 15:00:00,BTC/EUR,19897.25,19992.2,19870.24,19947.38,15611.9657644548,0.78265746
1663423200000,2022-09-17 14:00:00,BTC/EUR,19885.35,19930.49,19874.54,19904.25,17112.549559875,0.8597435
1663419600000,2022-09-17 13:00:00,BTC/EUR,19835.87,19884.99,19832.3,19884.99,15189.1233633132,0.76384868
1663416000000,2022-09-17 12:00:00,BTC/EUR,19798.33,19850.99,19738.23,19836.21,18564.708938999996,0.9359
1663412400000,2022-09-17 11:00:00,BTC/EUR,19842.98,19849.72,19796.37,19803.04,15099.818,0.7625
1663408800000,2022-09-17 10:00:00,BTC/EUR,19863.29,19880.56,19800.75,19844.0,15224.11300212,0.76718973
1663405200000,2022-09-17 09:00:00,BTC/EUR,19848.83,19881.83,19845.42,19862.86,18030.0273057304,0.90772564
1663401600000,2022-09-17 08:00:00,BTC/EUR,19827.22,19874.71,19827.22,19851.6,16345.71413748,0.8233953
1663398000000,2022-09-17 07:00:00,BTC/EUR,19830.24,19836.84,19778.4,19826.86,15609.4287322828,0.78728698
1663394400000,2022-09-17 06:00:00,BTC/EUR,19834.13,19846.88,19776.03,19820.13,17394.596004951,0.8776227
1663390800000,2022-09-17 05:00:00,BTC/EUR,19915.21,19915.21,19809.17,19836.73,16974.2985891612,0.85570044
1663387200000,2022-09-17 04:00:00,BTC/EUR,19864.8,19950.25,19858.25,19917.61,15500.7791993934,0.77824494
1663383600000,2022-09-17 03:00:00,BTC/EUR,19889.43,19891.35,19858.48,19860.69,16762.422359999997,0.844
1663380000000,2022-09-17 02:00:00,BTC/EUR,19987.85,19987.85,19844.32,19889.2,15072.03576,0.7578
1663376400000,2022-09-17 01:00:00,BTC/EUR,19938.3,20012.28,19931.68,19976.46,15363.368007456,0.7690736
1663372800000,2022-09-17 00:00:00,BTC/EUR,19777.71,20024.18,19761.29,19923.9,17722.317218799002,0.88950041
1663369200000,2022-09-16 23:00:00,BTC/EUR,19706.98,19771.21,19674.04,19760.61,15189.0711285156,0.76865396
1663365600000,2022-09-16 22:00:00,BTC/EUR,19715.26,19744.41,19696.94,19708.42,16097.145099205398,0.81676487
1663362000000,2022-09-16 21:00:00,BTC/EUR,19723.59,19779.86,19703.41,19704.48,17684.889223924798,0.89750601
1663358400000,2022-09-16 20:00:00,BTC/EUR,19613.28,19725.14,19613.28,19723.32,16899.5681720424,0.85683182
1663354800000,2022-09-16 19:00:00,BTC/EUR,19562.84,19614.26,19560.3,19604.26,16257.865749501998,0.8293027
1663351200000,2022-09-16 18:00:00,BTC/EUR,19461.05,19577.27,19414.24,19553.35,17934.374855235998,0.91720216
1663347600000,2022-09-16 17:00:00,BTC/EUR,19516.49,19543.89,19344.84,19463.43,16380.6552759885,0.84161195
1663344000000,2022-09-16 16:00:00,BTC/EUR,19645.91,19645.91,19500.0,19527.7,14947.349277457002,0.76544341
1663340400000,2022-09-16 15:00:00,BTC/EUR,19635.79,19698.83,19586.11,19638.92,15778.5075114492,0.80343051
1663336800000,2022-09-16 14:00:00,BTC/EUR,19622.97,19782.96,19604.9,19619.66,21372.6095217628,1.08934658
1663333200000,2022-09-16 13:00:00,BTC/EUR,19800.0,19850.85,19572.71,19572.71,15345.0559205002,0.78400262
1663329600000,2022-09-16 12:00:00,BTC/EUR,19940.3,19940.3,19800.0,19802.48,86264.4235957312,4.35624344
1663326000000,2022-09-16 11:00:00,BTC/EUR,19828.93,19936.52,19826.56,19936.52,17974.672730356,0.9015953
1663322400000,2022-09-16 10:00:00,BTC/EUR,19828.16,19876.09,19809.11,19831.11,21237.474810981,1.0709171
1663318800000,2022-09-16 09:00:00,BTC/EUR,19783.23,19834.68,19775.4,19831.55,21330.459005362,1.07558204
1663315200000,2022-09-16 08:00:00,BTC/EUR,19832.42,19839.0,19712.9,19787.1,23739.513467957997,1.19974698
1663311600000,2022-09-16 07:00:00,BTC/EUR,19791.66,19851.15,19783.54,19829.16,16741.5876708912,0.84429132
1663308000000,2022-09-16 06:00:00,BTC/EUR,19788.79,19830.75,19780.86,19788.54,14376.374310000001,0.7265
1663304400000,2022-09-16 05:00:00,BTC/EUR,19854.19,19858.63,19784.61,19797.26,16182.121945919998,0.817392
1663300800000,2022-09-16 04:00:00,BTC/EUR,19759.01,19870.2,19754.18,19848.48,15769.61736,0.7945
1663297200000,2022-09-16 03:00:00,BTC/EUR,19774.4,19782.14,19722.16,19758.37,14235.905585,0.7205
1663293600000,2022-09-16 02:00:00,BTC/EUR,19759.09,19784.24,19705.91,19770.85,16547.100609071997,0.83694432
1663290000000,2022-09-16 01:00:00,BTC/EUR,19775.65,19798.32,19718.99,19754.04,15234.315648,0.7712
1663286400000,2022-09-16 00:00:00,BTC/EUR,19749.73,19775.28,19605.44,19773.46,14797.861689650199,0.74836987
1663282800000,2022-09-15 23:00:00,BTC/EUR,19776.99,19788.75,19688.07,19729.27,15990.573335000001,0.8105
1663279200000,2022-09-15 22:00:00,BTC/EUR,19857.05,19857.05,19647.91,19772.0,16579.98736168,0.83855894
1663275600000,2022-09-15 21:00:00,BTC/EUR,19873.53,19923.58,19810.01,19849.01,18229.330783999998,0.9184
1663272000000,2022-09-15 20:00:00,BTC/EUR,19829.13,19882.69,19786.01,19872.14,17888.3620917274,0.90017291
1663268400000,2022-09-15 19:00:00,BTC/EUR,19792.9,19861.24,19738.37,19827.32,15380.3780851408,0.77571644
1663264800000,2022-09-15 18:00:00,BTC/EUR,19865.59,19894.52,19782.85,19784.86,13627.298150883002,0.68877405
1663261200000,2022-09-15 17:00:00,BTC/EUR,19876.48,19940.58,19823.68,19864.3,14834.904166819,0.74681233
1663257600000,2022-09-15 16:00:00,BTC/EUR,19771.45,19905.69,19688.11,19861.87,17211.8307811485,0.86657655
1663254000000,2022-09-15 15:00:00,BTC/EUR,19759.44,19876.14,19580.0,19766.75,36492.31514287,1.84614644
1663250400000,2022-09-15 14:00:00,BTC/EUR,20161.08,20186.48,19705.24,19742.89,19056.9880436292,0.96525828
1663246800000,2022-09-15 13:00:00,BTC/EUR,20145.15,20165.59,20034.7,20155.28,17107.635786045597,0.84879177
1663243200000,2022-09-15 12:00:00,BTC/EUR,20217.17,20217.58,20132.7,20153.38,24413.603401267603,1.21139002
1663239600000,2022-09-15 11:00:00,BTC/EUR,20212.71,20274.67,20163.58,20204.05,43949.281623063995,2.17527088
1663236000000,2022-09-15 10:00:00,BTC/EUR,20169.03,20254.84,20155.69,20208.88,20730.904269098402,1.02583143
1663232400000,2022-09-15 09:00:00,BTC/EUR,20183.12,20217.66,20108.16,20172.81,22814.5475957616,1.13095536
1663228800000,2022-09-15 08:00:00,BTC/EUR,20257.04,20270.41,20094.32,20194.82,19119.0982821478,0.94673279
1663225200000,2022-09-15 07:00:00,BTC/EUR,20179.69,20407.15,20179.69,20256.34,27243.3909560904,1.34493156
1663221600000,2022-09-15 06:00:00,BTC/EUR,20234.87,20362.52,20088.86,20156.12,25155.86068309,1.24805075
1663218000000,2022-09-15 05:00:00,BTC/EUR,20110.87,20275.59,20099.24,20235.44,17463.184719999997,0.863
1663214400000,2022-09-15 04:00:00,BTC/EUR,20099.62,20152.38,20048.88,20117.62,15591.155499999999,0.775
1663210800000,2022-09-15 03:00:00,BTC/EUR,20170.45,20179.51,20010.18,20099.65,15148.824809900001,0.753686
1663207200000,2022-09-15 02:00:00,BTC/EUR,20235.71,20237.44,20087.43,20180.18,17077.8645826542,0.84626919
1663203600000,2022-09-15 01:00:00,BTC/EUR,20231.54,20248.67,20036.74,20248.67,16435.855360848298,0.81170049
1663200000000,2022-09-15 00:00:00,BTC/EUR,20256.31,20270.51,20231.84,20231.97,4544.100462,0.2246
1663196400000,2022-09-14 23:00:00,BTC/EUR,20357.88,20362.43,20265.37,20278.49,15732.052542000001,0.7758
1663192800000,2022-09-14 22:00:00,BTC/EUR,20266.14,20429.7,20208.49,20350.41,15720.436327354499,0.77248745
1663189200000,2022-09-14 21:00:00,BTC/EUR,19996.77,20270.89,19924.91,20270.89,17704.7643852226,0.87340834
1663185600000,2022-09-14 20:00:00,BTC/EUR,20020.66,20046.79,19963.16,20003.99,15659.425432249001,0.7828151
1663182000000,2022-09-14 19:00:00,BTC/EUR,19853.27,20055.52,19798.86,20028.74,16194.172032732802,0.80854672
1663178400000,2022-09-14 18:00:00,BTC/EUR,20153.64,20190.35,19692.45,19860.46,20139.7310359636,1.01406166
1663174800000,2022-09-14 17:00:00,BTC/EUR,20164.78,20261.99,20150.44,20150.44,16326.012629754397,0.81020626
1663171200000,2022-09-14 16:00:00,BTC/EUR,20210.41,20230.74,20150.44,20164.17,30637.6625104368,1.51941104
1663167600000,2022-09-14 15:00:00,BTC/EUR,20313.83,20347.19,20200.51,20217.76,17699.563792820798,0.87544633
1663164000000,2022-09-14 14:00:00,BTC/EUR,20332.03,20361.02,20209.63,20323.48,20207.5749903252,0.99429699
1663160400000,2022-09-14 13:00:00,BTC/EUR,20308.48,20400.5,20232.12,20312.5,22043.356765625,1.08521141
1663156800000,2022-09-14 12:00:00,BTC/EUR,20240.92,20377.61,20106.26,20325.1,46718.67344029099,2.29857041
1663153200000,2022-09-14 11:00:00,BTC/EUR,20334.98,20357.09,20173.88,20231.86,31839.0973953624,1.57371084
1663149600000,2022-09-14 10:00:00,BTC/EUR,20329.51,20400.59,20305.48,20336.38,21037.91393267,1.0344965
1663146000000,2022-09-14 09:00:00,BTC/EUR,20402.95,20421.44,20307.13,20337.29,15914.0795142002,0.78250738
1663142400000,2022-09-14 08:00:00,BTC/EUR,20264.05,20426.99,20213.49,20415.62,18743.3212394698,0.91808729
1663138800000,2022-09-14 07:00:00,BTC/EUR,20326.23,20381.04,20160.98,20256.72,19140.9012663264,0.94491612
1663135200000,2022-09-14 06:00:00,BTC/EUR,20356.48,20368.96,20290.54,20314.17,15862.0198073508,0.78083524
1663131600000,2022-09-14 05:00:00,BTC/EUR,20405.12,20405.12,20357.95,20359.36,16070.2208502304,0.78932839
1663128000000,2022-09-14 04:00:00,BTC/EUR,20349.01,20417.92,20349.01,20404.8,6252.133968288,0.30640506
1663120800000,2022-09-14 02:00:00,BTC/EUR,20373.62,20520.83,20373.62,20498.32,39.6226376104,0.00193297
1663117200000,2022-09-14 01:00:00,BTC/EUR,20259.57,20259.57,20259.57,20259.57,0.7145550339,3.527e-05
1663113600000,2022-09-14 00:00:00,BTC/EUR,20213.58,20221.66,20180.6,20180.6,774.4805728879999,0.03837748
1663110000000,2022-09-13 23:00:00,BTC/EUR,20300.12,20322.23,20185.23,20220.4,13400.069594608001,0.66270052
1663106400000,2022-09-13 22:00:00,BTC/EUR,20341.45,20341.46,20194.7,20295.53,9828.8103953297,0.48428449
1663102800000,2022-09-13 21:00:00,BTC/EUR,20318.38,20318.38,20302.68,20302.68,5017.7635082112,0.24714784
1663095600000,2022-09-13 19:00:00,BTC/EUR,20343.66,20397.6,20123.41,20390.24,16343.968150016002,0.8015584
1663092000000,2022-09-13 18:00:00,BTC/EUR,20796.68,20806.8,20297.62,20329.72,15956.6797222184,0.78489422
1663088400000,2022-09-13 17:00:00,BTC/EUR,20754.47,20954.7,20754.47,20783.9,26944.771090763003,1.29642517
1663084800000,2022-09-13 16:00:00,BTC/EUR,20811.54,20877.73,20742.56,20775.76,17085.7209640904,0.82238729
1663081200000,2022-09-13 15:00:00,BTC/EUR,20956.07,21023.78,20813.15,20821.71,72384.1235308737,3.47637747
1663077600000,2022-09-13 14:00:00,BTC/EUR,21139.34,21211.45,20834.46,20979.28,26729.0089611384,1.27406703
1663074000000,2022-09-13 13:00:00,BTC/EUR,21322.36,21427.5,21158.02,21158.02,17877.4332419462,0.84494831
1663070400000,2022-09-13 12:00:00,BTC/EUR,22134.12,22379.8,21255.7,21403.84,22597.288795139197,1.05575863
1663066800000,2022-09-13 11:00:00,BTC/EUR,22148.23,22292.32,22087.26,22146.61,38433.980421672204,1.73543402
1663063200000,2022-09-13 10:00:00,BTC/EUR,22000.86,22199.97,21982.56,22147.1,23376.050551956,1.05549036
1663059600000,2022-09-13 09:00:00,BTC/EUR,21896.82,22058.23,21896.82,22001.14,42697.227818072795,1.94068252
1663056000000,2022-09-13 08:00:00,BTC/EUR,21977.68,22009.7,21863.42,21902.95,21465.9101442635,0.98004653
1663052400000,2022-09-13 07:00:00,BTC/EUR,22026.91,22109.39,21959.14,21964.34,17778.162589415202,0.80941028
1663048800000,2022-09-13 06:00:00,BTC/EUR,22100.45,22230.18,21972.53,22025.39,20206.850459416,0.9174344
1663045200000,2022-09-13 05:00:00,BTC/EUR,22014.81,22144.02,22005.38,22113.02,18064.709158337402,0.81692637
1663041600000,2022-09-13 04:00:00,BTC/EUR,21958.72,22079.94,21915.97,22013.12,16835.1252326656,0.76477688
1663038000000,2022-09-13 03:00:00,BTC/EUR,21977.0,21997.25,21903.04,21944.28,21166.343862974398,0.96454948
1663034400000,2022-09-13 02:00:00,BTC/EUR,21952.41,21987.22,21808.48,21970.82,19029.6383974434,0.86613237
1663030800000,2022-09-13 01:00:00,BTC/EUR,21939.9,21999.28,21897.9,21952.35,20213.809055118,0.92080388
1663027200000,2022-09-13 00:00:00,BTC/EUR,22120.92,22147.0,21828.94,21935.67,18530.235762198598,0.84475358
1663023600000,2022-09-12 23:00:00,BTC/EUR,22063.22,22144.27,22056.05,22122.19,18186.2462355916,0.82208164
1663020000000,2022-09-12 22:00:00,BTC/EUR,22093.53,22145.98,22016.79,22064.22,18801.7302950208,0.85213664
1663016400000,2022-09-12 21:00:00,BTC/EUR,22143.85,22152.99,22011.7,22092.41,20806.964670618698,0.94181507
1663012800000,2022-09-12 20:00:00,BTC/EUR,22183.31,22195.67,22125.63,22144.93,19121.2625864958,0.86346006
1663009200000,2022-09-12 19:00:00,BTC/EUR,22144.51,22201.52,22122.63,22167.42,17616.865421495997,0.7947188
1663005600000,2022-09-12 18:00:00,BTC/EUR,22054.31,22145.15,22020.43,22142.91,18375.2094990129,0.82984619
1663002000000,2022-09-12 17:00:00,BTC/EUR,21913.56,22062.26,21865.02,22058.88,17626.546226784,0.79906805
1662998400000,2022-09-12 16:00:00,BTC/EUR,21838.2,21947.77,21757.7,21928.48,24997.4348071616,1.13995292
1662994800000,2022-09-12 15:00:00,BTC/EUR,22038.66,22043.35,21763.44,21855.48,16498.905326518798,0.75490931
1662991200000,2022-09-12 14:00:00,BTC/EUR,22140.43,22159.56,22015.07,22051.0,17158.48134363,0.77812713
1662987600000,2022-09-12 13:00:00,BTC/EUR,22057.34,22155.52,22009.32,22136.84,21396.7476616476,0.96656739
1662984000000,2022-09-12 12:00:00,BTC/EUR,22066.56,22092.84,21926.61,22058.26,26588.966384950196,1.20539727
1662980400000,2022-09-12 11:00:00,BTC/EUR,21867.94,22091.28,21829.31,22003.87,24739.3598729046,1.12431858
1662976800000,2022-09-12 10:00:00,BTC/EUR,21836.66,21897.67,21695.46,21871.41,21246.403401847798,0.97142358
1662973200000,2022-09-12 09:00:00,BTC/EUR,21845.82,21878.39,21777.64,21839.8,16566.567404518,0.75854941
1662969600000,2022-09-12 08:00:00,BTC/EUR,21821.21,21896.21,21749.65,21818.18,16912.420045177,0.77515265
1662966000000,2022-09-12 07:00:00,BTC/EUR,21533.25,21827.19,21489.81,21818.44,23340.588848245196,1.06976433
1662962400000,2022-09-12 06:00:00,BTC/EUR,21580.8,21597.76,21532.73,21539.83,19047.8347255131,0.88430757
1662958800000,2022-09-12 05:00:00,BTC/EUR,21555.87,21601.23,21506.36,21598.06,18015.213333614203,0.83411257
1662955200000,2022-09-12 04:00:00,BTC/EUR,21489.57,21566.15,21483.57,21557.64,17167.941841596,0.7963739
1662951600000,2022-09-12 03:00:00,BTC/EUR,21600.79,21651.93,21391.33,21487.95,25318.249716771,1.17825338
1662948000000,2022-09-12 02:00:00,BTC/EUR,21888.69,21898.03,21528.45,21604.82,16930.7552477998,0.78365639
1662944400000,2022-09-12 01:00:00,BTC/EUR,21501.4,22143.91,21459.0,21863.2,17017.797378056,0.77837633
1662940800000,2022-09-12 00:00:00,BTC/EUR,21681.1,21681.1,21499.57,21499.57,18939.2360877024,0.88091232
1662937200000,2022-09-11 23:00:00,BTC/EUR,21498.4,21672.63,21464.41,21672.63,17785.0467285435,0.82062245
1662933600000,2022-09-11 22:00:00,BTC/EUR,21337.34,21516.02,21337.34,21486.37,17492.496865949397,0.81412062
1662930000000,2022-09-11 21:00:00,BTC/EUR,21378.63,21515.08,21285.14,21319.63,88081.0555050827,4.13145329
1662926400000,2022-09-11 20:00:00,BTC/EUR,21481.39,21517.16,21289.64,21388.57,60929.5757263172,2.84869796
1662922800000,2022-09-11 19:00:00,BTC/EUR,21460.6,21499.54,21456.38,21478.55,16602.46380474,0.7729788
1662919200000,2022-09-11 18:00:00,BTC/EUR,21520.99,21559.65,21447.06,21447.06,15524.1813599262,0.72383727
1662915600000,2022-09-11 17:00:00,BTC/EUR,21583.66,21692.3,21517.99,21523.94,17296.2892809326,0.80358379
1662912000000,2022-09-11 16:00:00,BTC/EUR,21543.1,21594.64,21502.06,21559.21,17929.7607616963,0.83165203
1662908400000,2022-09-11 15:00:00,BTC/EUR,21399.9,21615.46,21399.9,21542.98,18145.0719015486,0.84227307
1662904800000,2022-09-11 14:00:00,BTC/EUR,21442.2,21454.63,21376.88,21396.94,16112.2428783668,0.75301622
1662901200000,2022-09-11 13:00:00,BTC/EUR,21500.75,21500.75,21438.44,21440.19,17695.343501688,0.8253352
1662897600000,2022-09-11 12:00:00,BTC/EUR,21503.86,21523.28,21463.89,21495.8,18294.21984716,0.8510602
1662894000000,2022-09-11 11:00:00,BTC/EUR,21493.82,21582.75,21493.82,21498.13,16971.9253187902,0.78946054
1662890400000,2022-09-11 10:00:00,BTC/EUR,21495.18,21557.04,21489.64,21497.25,18822.355781399998,0.8755704
1662886800000,2022-09-11 09:00:00,BTC/EUR,21574.32,21581.55,21491.67,21492.23,17112.842327519298,0.79623391
1662883200000,2022-09-11 08:00:00,BTC/EUR,21484.72,21603.67,21445.96,21575.01,24598.884868563597,1.14015636
1662879600000,2022-09-11 07:00:00,BTC/EUR,21342.93,21490.35,21340.44,21478.33,17020.818769517602,0.79246472
1662876000000,2022-09-11 06:00:00,BTC/EUR,21473.45,21503.96,21225.82,21346.4,17682.993590416,0.82838294
1662872400000,2022-09-11 05:00:00,BTC/EUR,21446.62,21490.41,21441.13,21477.53,17539.5112583663,0.81664471
1662868800000,2022-09-11 04:00:00,BTC/EUR,21430.86,21507.81,21430.86,21451.06,17722.8254440072,0.82619812
1662865200000,2022-09-11 03:00:00,BTC/EUR,21383.6,21431.56,21383.43,21427.26,16699.0063868316,0.77933466
1662861600000,2022-09-11 02:00:00,BTC/EUR,21490.37,21490.37,21363.2,21382.27,15782.6219035121,0.73811723
1662858000000,2022-09-11 01:00:00,BTC/EUR,21443.79,21536.06,21422.04,21495.81,17616.4226918001,0.81952821
1662854400000,2022-09-11 00:00:00,BTC/EUR,21545.34,21548.82,21441.1,21441.35,17148.7606400425,0.79979855
1662850800000,2022-09-10 23:00:00,BTC/EUR,21628.04,21646.43,21548.72,21552.04,19325.14852695,0.89667375
1662847200000,2022-09-10 22:00:00,BTC/EUR,21489.07,21646.47,21489.07,21638.83,16951.576602491903,0.78338693
1662843600000,2022-09-10 21:00:00,BTC/EUR,21310.32,21631.83,21309.49,21465.51,16292.6144502462,0.75901362
1662840000000,2022-09-10 20:00:00,BTC/EUR,21449.58,21459.89,21259.31,21288.54,21093.728783345403,0.99084901
1662836400000,2022-09-10 19:00:00,BTC/EUR,21335.57,21462.87,21324.02,21451.63,19223.3395740707,0.89612489
1662832800000,2022-09-10 18:00:00,BTC/EUR,21167.9,21335.87,21167.9,21333.07,16804.2237169697,0.78770771
1662829200000,2022-09-10 17:00:00,BTC/EUR,21277.26,21284.84,21165.29,21170.17,16982.256485555197,0.80217856
1662825600000,2022-09-10 16:00:00,BTC/EUR,21103.7,21285.27,21063.42,21285.27,16556.9228729775,0.77785825
1662822000000,2022-09-10 15:00:00,BTC/EUR,21124.28,21156.49,21088.51,21099.05,18146.6875732555,0.86007131
1662818400000,2022-09-10 14:00:00,BTC/EUR,21051.3,21152.81,21038.78,21120.85,17046.763915265998,0.80710596
1662814800000,2022-09-10 13:00:00,BTC/EUR,21178.38,21178.38,21032.81,21050.63,16203.606032516102,0.76974447
1662811200000,2022-09-10 12:00:00,BTC/EUR,21183.13,21202.63,21087.49,21177.77,17434.467214992903,0.82324377
1662807600000,2022-09-10 11:00:00,BTC/EUR,21207.69,21233.78,21182.93,21183.06,18164.921336227202,0.85752112
1662804000000,2022-09-10 10:00:00,BTC/EUR,21212.11,21236.17,21162.87,21207.91,17503.386508885,0.8253235
1662800400000,2022-09-10 09:00:00,BTC/EUR,21213.24,21257.99,21212.31,21212.9,20853.267736237,0.98304653
1662796800000,2022-09-10 08:00:00,BTC/EUR,21167.1,21261.3,21167.1,21214.3,17100.466857601,0.80608207
1662793200000,2022-09-10 07:00:00,BTC/EUR,21406.87,21430.8,21153.53,21161.97,16880.077517310903,0.79766097
1662789600000,2022-09-10 06:00:00,BTC/EUR,21421.67,21455.92,21366.16,21405.99,16090.848647475903,0.75169841
1662786000000,2022-09-10 05:00:00,BTC/EUR,21285.27,21516.43,21285.11,21423.37,20708.7909228456,0.96664488
1662782400000,2022-09-10 04:00:00,BTC/EUR,21187.98,21285.17,21185.49,21284.56,17220.4062965,0.80905625
1662778800000,2022-09-10 03:00:00,BTC/EUR,21177.81,21226.47,21147.44,21190.4,17084.49829856,0.80623765
1662775200000,2022-09-10 02:00:00,BTC/EUR,21168.86,21176.3,21084.41,21176.3,17882.848954320998,0.84447467
1662771600000,2022-09-10 01:00:00,BTC/EUR,21130.87,21202.44,21129.22,21168.56,16939.4566071976,0.80021771
1662768000000,2022-09-10 00:00:00,BTC/EUR,21263.88,21273.4,21083.88,21130.81,15339.476224814,0.7259294
1662764400000,2022-09-09 23:00:00,BTC/EUR,21238.76,21388.47,21162.81,21275.4,16596.601048386,0.78008409
1662760800000,2022-09-09 22:00:00,BTC/EUR,21165.69,21276.7,21149.6,21243.5,46442.5312026,2.1861996
1662757200000,2022-09-09 21:00:00,BTC/EUR,21191.69,21212.11,21110.11,21169.89,20638.417159464298,0.97489487
1662753600000,2022-09-09 20:00:00,BTC/EUR,21202.74,21231.4,21140.01,21196.12,21338.6556405132,1.00672461
1662750000000,2022-09-09 19:00:00,BTC/EUR,21093.72,21213.95,21086.84,21180.29,57025.7969107825,2.69239925
1662746400000,2022-09-09 18:00:00,BTC/EUR,21159.47,21159.47,21081.41,21097.08,35864.956253037606,1.69999622
1662742800000,2022-09-09 17:00:00,BTC/EUR,21197.66,21299.43,21107.73,21165.52,33469.963825776,1.5813438
1662739200000,2022-09-09 16:00:00,BTC/EUR,21174.48,21288.75,21087.26,21186.84,21471.848761574398,1.01345216
1662735600000,2022-09-09 15:00:00,BTC/EUR,21006.86,21250.6,21004.8,21174.91,58347.752272026904,2.75551359
1662732000000,2022-09-09 14:00:00,BTC/EUR,20912.26,21002.28,20910.08,21002.28,17352.9628914408,0.82624186
1662728400000,2022-09-09 13:00:00,BTC/EUR,20997.91,20997.91,20851.24,20912.99,17404.2447172727,0.83222173
1662724800000,2022-09-09 12:00:00,BTC/EUR,20854.61,21115.46,20851.57,21019.82,21675.101747995403,1.03117447
1662721200000,2022-09-09 11:00:00,BTC/EUR,20915.67,20937.4,20819.01,20854.52,20002.3701113872,0.95913836
