https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BURGER,Volume BTC
1663394400,2022-09-17 06:00:00,BURGER/BTC,0.00005194,0.00005194,0.00005194,0.00005194,0.451,0.00002342494
1663390800,2022-09-17 05:00:00,BURGER/BTC,0.00005239,0.00005239,0.00005239,0.00005239,0,0
1663387200,2022-09-17 04:00:00,BURGER/BTC,0.00005239,0.00005239,0.00005239,0.00005239,0,0
1663383600,2022-09-17 03:00:00,BURGER/BTC,0.0000522,0.00005239,0.00005215,0.00005239,20.3738,0.001065355048
1663380000,2022-09-17 02:00:00,BURGER/BTC,0.00005187,0.00005242,0.00005187,0.00005242,34.7892,0.001812515386
1663376400,2022-09-17 01:00:00,BURGER/BTC,0.00005144,0.00005144,0.00005144,0.00005144,1.2064,0.000062057216
1663372800,2022-09-17 00:00:00,BURGER/BTC,0.00005161,0.00005161,0.00005161,0.00005161,7.6258,0.000393567538
1663369200,2022-09-16 23:00:00,BURGER/BTC,0.0000516,0.0000516,0.0000516,0.0000516,0.7132,0.00003680112
1663365600,2022-09-16 22:00:00,BURGER/BTC,0.00005161,0.00005161,0.00005161,0.00005161,0,0
1663362000,2022-09-16 21:00:00,BURGER/BTC,0.00005161,0.00005161,0.00005161,0.00005161,0,0
1663358400,2022-09-16 20:00:00,BURGER/BTC,0.00005134,0.00005161,0.00005122,0.00005161,8.9543,0.000459762779
1663354800,2022-09-16 19:00:00,BURGER/BTC,0.0000515,0.0000515,0.0000515,0.0000515,0,0
1663351200,2022-09-16 18:00:00,BURGER/BTC,0.00005121,0.00005161,0.00005121,0.0000515,9.2347,0.000476434655
1663347600,2022-09-16 17:00:00,BURGER/BTC,0.00005193,0.00005193,0.00005124,0.00005134,106.8032,0.005502606129
1663344000,2022-09-16 16:00:00,BURGER/BTC,0.00005215,0.00005215,0.00005215,0.00005215,8.0345,0.000418999175
1663340400,2022-09-16 15:00:00,BURGER/BTC,0.00005242,0.00005242,0.00005242,0.00005242,8.0345,0.00042116849
1663336800,2022-09-16 14:00:00,BURGER/BTC,0.00005241,0.00005241,0.00005241,0.00005241,0,0
1663333200,2022-09-16 13:00:00,BURGER/BTC,0.00005241,0.00005241,0.00005241,0.00005241,0,0
1663329600,2022-09-16 12:00:00,BURGER/BTC,0.00005229,0.00005241,0.00005229,0.00005241,0.6477,0.000033926217
1663326000,2022-09-16 11:00:00,BURGER/BTC,0.00005192,0.00005192,0.00005192,0.00005192,0,0
1663322400,2022-09-16 10:00:00,BURGER/BTC,0.00005192,0.00005192,0.00005192,0.00005192,2.5003,0.000129815576
1663318800,2022-09-16 09:00:00,BURGER/BTC,0.00005193,0.00005193,0.00005193,0.00005193,0,0
1663315200,2022-09-16 08:00:00,BURGER/BTC,0.00005269,0.00005269,0.00005193,0.00005193,32.1947,0.001687462102
1663311600,2022-09-16 07:00:00,BURGER/BTC,0.00005296,0.00005296,0.00005296,0.00005296,8.0345,0.00042550712
1663308000,2022-09-16 06:00:00,BURGER/BTC,0.00005308,0.00005323,0.00005296,0.00005323,21.2268,0.001126660301
1663304400,2022-09-16 05:00:00,BURGER/BTC,0.00005311,0.00005364,0.00005311,0.00005323,37.1884,0.001985051879
1663300800,2022-09-16 04:00:00,BURGER/BTC,0.00005317,0.00005317,0.00005317,0.00005317,0,0
1663297200,2022-09-16 03:00:00,BURGER/BTC,0.00005317,0.00005317,0.00005317,0.00005317,13.5608,0.000721027736
1663293600,2022-09-16 02:00:00,BURGER/BTC,0.00005296,0.00005347,0.00005296,0.00005313,23.5671,0.001251594462
1663290000,2022-09-16 01:00:00,BURGER/BTC,0.00005253,0.00005253,0.00005253,0.00005253,0,0
1663286400,2022-09-16 00:00:00,BURGER/BTC,0.00005253,0.00005253,0.00005253,0.00005253,0,0
1663282800,2022-09-15 23:00:00,BURGER/BTC,0.00005253,0.00005253,0.00005253,0.00005253,0,0
1663279200,2022-09-15 22:00:00,BURGER/BTC,0.00005253,0.00005253,0.00005253,0.00005253,30.3266,0.001593056298
1663275600,2022-09-15 21:00:00,BURGER/BTC,0.00005269,0.00005269,0.00005255,0.00005255,9.0814,0.000478394064
1663272000,2022-09-15 20:00:00,BURGER/BTC,0.00005308,0.00005308,0.00005308,0.00005308,0.1801,0.000009559708
1663268400,2022-09-15 19:00:00,BURGER/BTC,0.00005296,0.00005301,0.00005296,0.00005301,8.199,0.000434227265
1663264800,2022-09-15 18:00:00,BURGER/BTC,0.00005264,0.00005264,0.00005264,0.00005264,0,0
1663261200,2022-09-15 17:00:00,BURGER/BTC,0.0000529,0.00005295,0.00005264,0.00005264,43.3906,0.002288603451
1663257600,2022-09-15 16:00:00,BURGER/BTC,0.00005301,0.00005308,0.00005301,0.00005308,5.1578,0.000273476746
1663254000,2022-09-15 15:00:00,BURGER/BTC,0.00005331,0.00005331,0.00005242,0.00005296,34.131,0.001801342521
1663250400,2022-09-15 14:00:00,BURGER/BTC,0.00005329,0.00005329,0.00005323,0.00005323,16.0689,0.000855829617
1663246800,2022-09-15 13:00:00,BURGER/BTC,0.00005325,0.00005325,0.00005325,0.00005325,2.1581,0.000114918825
1663243200,2022-09-15 12:00:00,BURGER/BTC,0.00005347,0.00005355,0.00005347,0.00005355,10.2688,0.000549478107
1663239600,2022-09-15 11:00:00,BURGER/BTC,0.00005301,0.00005337,0.00005296,0.00005337,16.398,0.000870683065
1663236000,2022-09-15 10:00:00,BURGER/BTC,0.00005323,0.00005346,0.00005323,0.00005338,15.0885,0.000805198148
1663232400,2022-09-15 09:00:00,BURGER/BTC,0.00005323,0.00005323,0.00005323,0.00005323,0,0
1663228800,2022-09-15 08:00:00,BURGER/BTC,0.00005301,0.00005323,0.00005296,0.00005323,16.2335,0.0008619037
1663225200,2022-09-15 07:00:00,BURGER/BTC,0.00005337,0.00005337,0.00005302,0.00005302,2.8783,0.000152916057
1663221600,2022-09-15 06:00:00,BURGER/BTC,0.00005252,0.00005336,0.00005252,0.00005336,37.2047,0.001979485128
1663218000,2022-09-15 05:00:00,BURGER/BTC,0.00005295,0.00005295,0.00005245,0.00005245,8.6272,0.00045641907
1663214400,2022-09-15 04:00:00,BURGER/BTC,0.00005301,0.00005301,0.00005265,0.00005265,21.4445,0.001133637998
1663210800,2022-09-15 03:00:00,BURGER/BTC,0.00005402,0.00005402,0.00005303,0.00005303,40.0036,0.002133999476
1663207200,2022-09-15 02:00:00,BURGER/BTC,0.00005393,0.00005393,0.00005393,0.00005393,3.6783,0.000198370719
1663203600,2022-09-15 01:00:00,BURGER/BTC,0.00005351,0.00005351,0.00005351,0.00005351,29.2757,0.001566542707
1663200000,2022-09-15 00:00:00,BURGER/BTC,0.00005404,0.0000543,0.00005358,0.00005358,33.5745,0.001811344428
1663196400,2022-09-14 23:00:00,BURGER/BTC,0.00005472,0.00005474,0.00005404,0.00005431,69.3296,0.003777357308
1663192800,2022-09-14 22:00:00,BURGER/BTC,0.00005467,0.00005467,0.0000544,0.0000544,7.8165,0.000426599672
1663189200,2022-09-14 21:00:00,BURGER/BTC,0.00005602,0.00005602,0.00005458,0.00005472,156.0626,0.008661951134
1663185600,2022-09-14 20:00:00,BURGER/BTC,0.00005425,0.00005679,0.00005425,0.00005647,251.809,0.014015638145
1663182000,2022-09-14 19:00:00,BURGER/BTC,0.00005512,0.0000553,0.00005386,0.00005386,87.5553,0.004766810658
1663178400,2022-09-14 18:00:00,BURGER/BTC,0.00005373,0.00005542,0.00005373,0.00005542,115.7276,0.006332761549
1663174800,2022-09-14 17:00:00,BURGER/BTC,0.00005296,0.00005445,0.00005296,0.00005337,137.0637,0.007376228887
1663171200,2022-09-14 16:00:00,BURGER/BTC,0.0000535,0.0000535,0.00005248,0.00005323,77.8376,0.004131317223
1663167600,2022-09-14 15:00:00,BURGER/BTC,0.0000555,0.0000555,0.00005358,0.00005358,156.0367,0.00857388349
1663164000,2022-09-14 14:00:00,BURGER/BTC,0.00005647,0.00005988,0.00005517,0.00005553,1168.1503,0.068254854036
1663160400,2022-09-14 13:00:00,BURGER/BTC,0.00005265,0.00005757,0.00005265,0.0000562,477.3578,0.02632919404
1663156800,2022-09-14 12:00:00,BURGER/BTC,0.0000524,0.00005255,0.0000524,0.00005255,13.6111,0.000713652111
1663153200,2022-09-14 11:00:00,BURGER/BTC,0.00005228,0.0000523,0.00005228,0.0000523,1.0292,0.000053811823
1663149600,2022-09-14 10:00:00,BURGER/BTC,0.00005215,0.00005215,0.00005215,0.00005215,0,0
1663146000,2022-09-14 09:00:00,BURGER/BTC,0.00005215,0.00005215,0.00005215,0.00005215,8.0345,0.000418999175
1663142400,2022-09-14 08:00:00,BURGER/BTC,0.00005243,0.00005243,0.00005177,0.00005177,57.9811,0.003030236627
1663138800,2022-09-14 07:00:00,BURGER/BTC,0.00005269,0.00005269,0.00005229,0.00005269,34.5693,0.001816865165
1663135200,2022-09-14 06:00:00,BURGER/BTC,0.00005301,0.00005301,0.00005265,0.00005301,24.7771,0.001309942729
1663131600,2022-09-14 05:00:00,BURGER/BTC,0.00005323,0.00005337,0.00005323,0.00005337,8.784,0.00046767725
1663128000,2022-09-14 04:00:00,BURGER/BTC,0.00005296,0.00005296,0.00005296,0.00005296,0,0
1663124400,2022-09-14 03:00:00,BURGER/BTC,0.0000535,0.00005404,0.00005296,0.00005296,105.1973,0.005650423353
1663120800,2022-09-14 02:00:00,BURGER/BTC,0.00005372,0.00005425,0.00005265,0.0000535,294.359,0.015815416268
1663117200,2022-09-14 01:00:00,BURGER/BTC,0.00005323,0.00005371,0.00005296,0.00005371,43.1984,0.002300507331
1663113600,2022-09-14 00:00:00,BURGER/BTC,0.00005215,0.00005367,0.00005215,0.00005367,107.5112,0.005684973038
1663110000,2022-09-13 23:00:00,BURGER/BTC,0.00005168,0.00005168,0.00005168,0.00005168,0,0
1663106400,2022-09-13 22:00:00,BURGER/BTC,0.00005168,0.00005168,0.00005168,0.00005168,0,0
1663102800,2022-09-13 21:00:00,BURGER/BTC,0.00005197,0.00005215,0.00005168,0.00005168,8.9936,0.000466252673
1663099200,2022-09-13 20:00:00,BURGER/BTC,0.00005197,0.00005197,0.00005197,0.00005197,0.1,0.000005197
1663095600,2022-09-13 19:00:00,BURGER/BTC,0.00005187,0.00005193,0.00005175,0.00005193,1008.8695,0.052210158384
1663092000,2022-09-13 18:00:00,BURGER/BTC,0.00005113,0.00005187,0.00005113,0.00005187,11.4046,0.000589423499
1663088400,2022-09-13 17:00:00,BURGER/BTC,0.00005135,0.00005161,0.00005121,0.00005121,70.4294,0.00361271491
1663084800,2022-09-13 16:00:00,BURGER/BTC,0.00005049,0.00005202,0.00005049,0.00005152,112.6038,0.005797928371
1663081200,2022-09-13 15:00:00,BURGER/BTC,0.00005034,0.00005034,0.00005013,0.00005013,65.5434,0.003298204007
1663077600,2022-09-13 14:00:00,BURGER/BTC,0.0000499,0.00005073,0.00004979,0.0000507,138.8294,0.006955509417
1663074000,2022-09-13 13:00:00,BURGER/BTC,0.00004939,0.0000499,0.00004939,0.0000499,9.2615,0.000460529971
1663070400,2022-09-13 12:00:00,BURGER/BTC,0.00004914,0.00004956,0.0000488,0.00004918,141.2282,0.006940297444
1663066800,2022-09-13 11:00:00,BURGER/BTC,0.00004905,0.00004905,0.0000488,0.0000488,13.0386,0.000637302328
1663063200,2022-09-13 10:00:00,BURGER/BTC,0.00004921,0.00004921,0.00004918,0.00004918,53.7155,0.002643093317
1663059600,2022-09-13 09:00:00,BURGER/BTC,0.00004972,0.00004972,0.00004937,0.00004937,27.9766,0.001383070535
1663056000,2022-09-13 08:00:00,BURGER/BTC,0.00004972,0.00004972,0.00004972,0.00004972,0,0
1663052400,2022-09-13 07:00:00,BURGER/BTC,0.00004972,0.00004972,0.00004972,0.00004972,8.0344,0.000399470368
1663048800,2022-09-13 06:00:00,BURGER/BTC,0.00004964,0.00004999,0.00004964,0.00004999,24.267,0.001207425955
1663045200,2022-09-13 05:00:00,BURGER/BTC,0.00004986,0.00004995,0.00004972,0.00004995,67.9153,0.003384832504
1663041600,2022-09-13 04:00:00,BURGER/BTC,0.00005016,0.00005016,0.00005016,0.00005016,0,0
1663038000,2022-09-13 03:00:00,BURGER/BTC,0.00005016,0.00005016,0.00005016,0.00005016,0,0
1663034400,2022-09-13 02:00:00,BURGER/BTC,0.00005013,0.00005016,0.00005013,0.00005016,4.2754,0.000214449129
1663030800,2022-09-13 01:00:00,BURGER/BTC,0.00005013,0.00005013,0.00004959,0.00004999,29.4258,0.001467100297
1663027200,2022-09-13 00:00:00,BURGER/BTC,0.00005026,0.00005026,0.00005026,0.00005026,8.0345,0.00040381397
1663023600,2022-09-12 23:00:00,BURGER/BTC,0.00005035,0.00005056,0.00005035,0.00005056,11.0436,0.000557982746
1663020000,2022-09-12 22:00:00,BURGER/BTC,0.00005026,0.00005026,0.00005026,0.00005026,8.0345,0.00040381397
1663016400,2022-09-12 21:00:00,BURGER/BTC,0.00004996,0.00005016,0.00004983,0.00005016,16.8599,0.000842843697
1663012800,2022-09-12 20:00:00,BURGER/BTC,0.00004957,0.00004957,0.00004957,0.00004957,0,0
1663009200,2022-09-12 19:00:00,BURGER/BTC,0.00004957,0.00004957,0.00004957,0.00004957,0.1801,0.000008927557
1663005600,2022-09-12 18:00:00,BURGER/BTC,0.00004993,0.00004993,0.00004993,0.00004993,1.2241,0.000061119313
1663002000,2022-09-12 17:00:00,BURGER/BTC,0.00004972,0.00004972,0.00004972,0.00004972,0,0
1662998400,2022-09-12 16:00:00,BURGER/BTC,0.00005068,0.00005068,0.00004841,0.00004972,303.296,0.015046415821
1662994800,2022-09-12 15:00:00,BURGER/BTC,0.00005116,0.00005116,0.00005071,0.00005071,8.3498,0.000425920991
1662991200,2022-09-12 14:00:00,BURGER/BTC,0.00005085,0.00005085,0.00005085,0.00005085,0,0
1662987600,2022-09-12 13:00:00,BURGER/BTC,0.00005121,0.0000513,0.00005085,0.00005085,6.0373,0.000309523762
1662984000,2022-09-12 12:00:00,BURGER/BTC,0.00005087,0.00005113,0.00004581,0.00005113,1686.1027,0.085494266923
1662980400,2022-09-12 11:00:00,BURGER/BTC,0.00005134,0.00005136,0.00005101,0.00005101,63.5793,0.003253555863
1662976800,2022-09-12 10:00:00,BURGER/BTC,0.00005124,0.00005134,0.00005124,0.00005134,6.6755,0.00034226017
1662973200,2022-09-12 09:00:00,BURGER/BTC,0.00005089,0.00005089,0.00005089,0.00005089,0,0
1662969600,2022-09-12 08:00:00,BURGER/BTC,0.00005102,0.00005121,0.00005083,0.00005089,10.9209,0.000556721867
1662966000,2022-09-12 07:00:00,BURGER/BTC,0.0000517,0.0000517,0.00005102,0.00005102,122.3849,0.006302244984
1662962400,2022-09-12 06:00:00,BURGER/BTC,0.00005191,0.00005191,0.00005191,0.00005191,0,0
1662958800,2022-09-12 05:00:00,BURGER/BTC,0.00005191,0.00005191,0.00005191,0.00005191,0,0
1662955200,2022-09-12 04:00:00,BURGER/BTC,0.000052,0.000052,0.00005191,0.00005191,25.5839,0.001330335076
1662951600,2022-09-12 03:00:00,BURGER/BTC,0.00005237,0.00005237,0.00005237,0.00005237,0,0
1662948000,2022-09-12 02:00:00,BURGER/BTC,0.00005177,0.00005237,0.00005177,0.00005237,64.6416,0.003371633548
1662944400,2022-09-12 01:00:00,BURGER/BTC,0.00005204,0.00005204,0.00005134,0.00005177,141.0249,0.007282293081
1662940800,2022-09-12 00:00:00,BURGER/BTC,0.00005204,0.00005204,0.00005204,0.00005204,1.3931,0.000072496924
1662937200,2022-09-11 23:00:00,BURGER/BTC,0.00005233,0.00005233,0.00005229,0.00005229,25.5839,0.001338793504
1662933600,2022-09-11 22:00:00,BURGER/BTC,0.00005266,0.00005293,0.00005238,0.00005238,26.6179,0.001399933744
1662930000,2022-09-11 21:00:00,BURGER/BTC,0.00005271,0.00005271,0.00005266,0.00005266,34.0528,0.001794164428
1662926400,2022-09-11 20:00:00,BURGER/BTC,0.00005299,0.00005306,0.00005265,0.00005306,103.6489,0.005482455496
1662922800,2022-09-11 19:00:00,BURGER/BTC,0.00005272,0.00005272,0.00005272,0.00005272,0,0
1662919200,2022-09-11 18:00:00,BURGER/BTC,0.00005272,0.00005272,0.00005272,0.00005272,7.5881,0.000400044632
1662915600,2022-09-11 17:00:00,BURGER/BTC,0.00005269,0.00005269,0.00005269,0.00005269,0,0
1662912000,2022-09-11 16:00:00,BURGER/BTC,0.00005238,0.00005269,0.0000523,0.00005269,59.0102,0.003096794905
1662908400,2022-09-11 15:00:00,BURGER/BTC,0.00005251,0.00005251,0.00005244,0.00005244,19.3863,0.00101768685
1662904800,2022-09-11 14:00:00,BURGER/BTC,0.00005299,0.00005299,0.00005299,0.00005299,0.5382,0.000028519218
1662901200,2022-09-11 13:00:00,BURGER/BTC,0.00005255,0.00005255,0.00005255,0.00005255,0,0
1662897600,2022-09-11 12:00:00,BURGER/BTC,0.00005255,0.00005255,0.00005255,0.00005255,0,0
1662894000,2022-09-11 11:00:00,BURGER/BTC,0.00005265,0.00005265,0.00005255,0.00005255,0.8668,0.00004556679
1662890400,2022-09-11 10:00:00,BURGER/BTC,0.00005295,0.00005299,0.00005295,0.00005299,5.1161,0.000271040519
1662886800,2022-09-11 09:00:00,BURGER/BTC,0.00005266,0.00005266,0.00005266,0.00005266,25.2393,0.001329101538
1662883200,2022-09-11 08:00:00,BURGER/BTC,0.00005333,0.00005333,0.00005269,0.00005269,34.1499,0.0018078888
1662879600,2022-09-11 07:00:00,BURGER/BTC,0.00005332,0.00005332,0.00005332,0.00005332,25.2393,0.001345759476
1662876000,2022-09-11 06:00:00,BURGER/BTC,0.00005308,0.00005308,0.00005299,0.00005299,33.172,0.001758334946
1662872400,2022-09-11 05:00:00,BURGER/BTC,0.00005337,0.00005347,0.00005337,0.00005347,7.9327,0.000423613852
1662868800,2022-09-11 04:00:00,BURGER/BTC,0.00005333,0.00005333,0.00005333,0.00005333,0,0
1662865200,2022-09-11 03:00:00,BURGER/BTC,0.00005333,0.00005333,0.00005333,0.00005333,1.9171,0.000102238943
1662861600,2022-09-11 02:00:00,BURGER/BTC,0.00005301,0.00005301,0.00005301,0.00005301,0,0
1662858000,2022-09-11 01:00:00,BURGER/BTC,0.00005308,0.00005308,0.00005301,0.00005301,12.0436,0.000638823248
1662854400,2022-09-11 00:00:00,BURGER/BTC,0.00005266,0.00005358,0.00005266,0.00005358,90.5304,0.004794140832
1662850800,2022-09-10 23:00:00,BURGER/BTC,0.00005233,0.00005233,0.00005233,0.00005233,0,0
1662847200,2022-09-10 22:00:00,BURGER/BTC,0.00005233,0.00005233,0.00005233,0.00005233,25.2393,0.001320772569
1662843600,2022-09-10 21:00:00,BURGER/BTC,0.00005272,0.00005272,0.000052,0.00005272,161.5486,0.008459539321
1662840000,2022-09-10 20:00:00,BURGER/BTC,0.00005329,0.00005332,0.00005329,0.00005332,31.3744,0.001672694335
1662836400,2022-09-10 19:00:00,BURGER/BTC,0.00005306,0.00005306,0.00005299,0.00005299,32.9919,0.001748775238
1662832800,2022-09-10 18:00:00,BURGER/BTC,0.00005332,0.00005347,0.00005308,0.00005308,33.3521,0.001778933036
1662829200,2022-09-10 17:00:00,BURGER/BTC,0.00005299,0.00005299,0.00005299,0.00005299,0,0
1662825600,2022-09-10 16:00:00,BURGER/BTC,0.00005299,0.00005299,0.00005299,0.00005299,0,0
1662822000,2022-09-10 15:00:00,BURGER/BTC,0.00005331,0.00005357,0.00005299,0.00005299,121.4726,0.006474689305
1662818400,2022-09-10 14:00:00,BURGER/BTC,0.00005331,0.00005331,0.00005331,0.00005331,5.6658,0.000302043798
1662814800,2022-09-10 13:00:00,BURGER/BTC,0.00005311,0.00005311,0.00005269,0.00005308,64.871,0.003438037937
1662811200,2022-09-10 12:00:00,BURGER/BTC,0.00005347,0.00005358,0.00005347,0.00005358,4.2369,0.000226999242
1662807600,2022-09-10 11:00:00,BURGER/BTC,0.00005315,0.0000534,0.00005301,0.0000534,90.2936,0.00479849392
1662804000,2022-09-10 10:00:00,BURGER/BTC,0.00005332,0.00005347,0.00005332,0.00005347,7.8325,0.000418252288
1662800400,2022-09-10 09:00:00,BURGER/BTC,0.00005361,0.00005361,0.00005101,0.00005332,1321.1118,0.069501044918
1662796800,2022-09-10 08:00:00,BURGER/BTC,0.00005397,0.00005414,0.00005365,0.00005365,130.3961,0.007028842413
1662793200,2022-09-10 07:00:00,BURGER/BTC,0.00005374,0.00005374,0.00005361,0.00005361,107.4142,0.005769337427
1662789600,2022-09-10 06:00:00,BURGER/BTC,0.00005365,0.00005415,0.00005365,0.00005415,71.5604,0.003854199835
1662786000,2022-09-10 05:00:00,BURGER/BTC,0.00005347,0.00005364,0.00005317,0.00005364,44.0789,0.002351260931
1662782400,2022-09-10 04:00:00,BURGER/BTC,0.00005409,0.00005409,0.00005358,0.00005358,73.2013,0.003939502279
1662778800,2022-09-10 03:00:00,BURGER/BTC,0.00005445,0.00005476,0.00005414,0.00005414,38.7432,0.002104554072
1662775200,2022-09-10 02:00:00,BURGER/BTC,0.00005464,0.00005481,0.00005464,0.00005481,34.0716,0.001862962223
1662771600,2022-09-10 01:00:00,BURGER/BTC,0.00005442,0.00005445,0.00005442,0.00005445,7.5842,0.000412737099
1662768000,2022-09-10 00:00:00,BURGER/BTC,0.00005442,0.00005442,0.00005442,0.00005442,0,0
1662764400,2022-09-09 23:00:00,BURGER/BTC,0.00005442,0.00005442,0.00005442,0.00005442,0.1684,0.000009164328
1662760800,2022-09-09 22:00:00,BURGER/BTC,0.00005409,0.00005409,0.00005408,0.00005408,7.7526,0.000419262253
1662757200,2022-09-09 21:00:00,BURGER/BTC,0.00005457,0.00005464,0.00005414,0.00005414,49.1674,0.002673553157
1662753600,2022-09-09 20:00:00,BURGER/BTC,0.00005373,0.00005497,0.00005373,0.0000545,1113.4679,0.060649566809
1662750000,2022-09-09 19:00:00,BURGER/BTC,0.00005365,0.00005365,0.00005365,0.00005365,7.6179,0.000408700335
1662746400,2022-09-09 18:00:00,BURGER/BTC,0.00005322,0.00005365,0.00005322,0.00005365,23.5182,0.001260365806
1662742800,2022-09-09 17:00:00,BURGER/BTC,0.00005365,0.00005365,0.00005325,0.00005325,78.1199,0.004174558968
1662739200,2022-09-09 16:00:00,BURGER/BTC,0.00005374,0.00005408,0.00005361,0.00005398,59.2281,0.003186711209
1662735600,2022-09-09 15:00:00,BURGER/BTC,0.00005431,0.00005445,0.00005386,0.00005386,70.7639,0.003834359663
1662732000,2022-09-09 14:00:00,BURGER/BTC,0.00005377,0.00005425,0.00005377,0.00005425,1.1498,0.000061911194
1662728400,2022-09-09 13:00:00,BURGER/BTC,0.00005374,0.00005415,0.00005332,0.00005415,104.3699,0.005606469977
1662724800,2022-09-09 12:00:00,BURGER/BTC,0.00005431,0.00005431,0.00005365,0.00005409,83.229,0.004485776476
1662721200,2022-09-09 11:00:00,BURGER/BTC,0.00005464,0.00005497,0.00005431,0.00005431,66.181,0.003608315145
1662717600,2022-09-09 10:00:00,BURGER/BTC,0.00005484,0.00005484,0.00005415,0.00005464,94.865,0.005172394341
1662714000,2022-09-09 09:00:00,BURGER/BTC,0.00005494,0.00005494,0.00005494,0.00005494,7.3958,0.000406325252
1662710400,2022-09-09 08:00:00,BURGER/BTC,0.0000551,0.00005544,0.00005497,0.00005497,30.9206,0.001701285798
1662706800,2022-09-09 07:00:00,BURGER/BTC,0.00005503,0.00005551,0.00005503,0.00005533,27.7801,0.001538725527
1662703200,2022-09-09 06:00:00,BURGER/BTC,0.00005546,0.00005546,0.0000551,0.0000551,55.0928,0.003045153643
1662699600,2022-09-09 05:00:00,BURGER/BTC,0.00005589,0.00005737,0.00005553,0.00005553,444.5906,0.025074792575
1662696000,2022-09-09 04:00:00,BURGER/BTC,0.00005629,0.00005662,0.00005546,0.00005569,109.9531,0.006145254836
1662692400,2022-09-09 03:00:00,BURGER/BTC,0.00005709,0.00005757,0.00005629,0.00005629,154.7255,0.0088091078
1662688800,2022-09-09 02:00:00,BURGER/BTC,0.00005669,0.00005669,0.00005669,0.00005669,0.3892,0.000022063748
1662685200,2022-09-09 01:00:00,BURGER/BTC,0.00005695,0.00005695,0.00005695,0.00005695,20.9765,0.001194611675
1662681600,2022-09-09 00:00:00,BURGER/BTC,0.00005695,0.00005695,0.00005695,0.00005695,0.8238,0.00004691541
1662678000,2022-09-08 23:00:00,BURGER/BTC,0.00005695,0.00005695,0.00005695,0.00005695,3.439,0.00019585105
1662674400,2022-09-08 22:00:00,BURGER/BTC,0.00005662,0.00005662,0.00005662,0.00005662,0,0
1662670800,2022-09-08 21:00:00,BURGER/BTC,0.00005681,0.00005713,0.00005662,0.00005662,39.1426,0.002220537806
1662667200,2022-09-08 20:00:00,BURGER/BTC,0.00005714,0.00005714,0.00005714,0.00005714,0,0
1662663600,2022-09-08 19:00:00,BURGER/BTC,0.00005714,0.00005714,0.00005714,0.00005714,7.5881,0.000433584034
1662660000,2022-09-08 18:00:00,BURGER/BTC,0.0000568,0.0000568,0.0000568,0.0000568,0,0
1662656400,2022-09-08 17:00:00,BURGER/BTC,0.00005724,0.00005724,0.0000568,0.0000568,25.0585,0.001431009776
1662652800,2022-09-08 16:00:00,BURGER/BTC,0.00005695,0.00005717,0.00005695,0.00005717,37.8662,0.002158264393
