https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRB,Volume BTC
1660953600,2022-08-20 00:00:00,TRB/BTC,0.0019996,0.0020201,0.0018714,0.0019687,137.6207,0.26812103047
1660867200,2022-08-19 00:00:00,TRB/BTC,0.0017587,0.002,0.0016516,0.0019978,470.3511,0.88481359889
1660780800,2022-08-18 00:00:00,TRB/BTC,0.0017201,0.0018466,0.0016074,0.0017757,270.6921,0.44919582187
1660694400,2022-08-17 00:00:00,TRB/BTC,0.0016909,0.0017692,0.0015837,0.0017251,269.1747,0.45110645462
1660608000,2022-08-16 00:00:00,TRB/BTC,0.0016547,0.0017343,0.0016007,0.0017092,91.7105,0.15122060644
1660521600,2022-08-15 00:00:00,TRB/BTC,0.0016141,0.0019,0.0015597,0.0016561,595.3742,1.00049310066
1660435200,2022-08-14 00:00:00,TRB/BTC,0.0016276,0.001753,0.001604,0.0016226,227.0867,0.38024294642
1660348800,2022-08-13 00:00:00,TRB/BTC,0.0016115,0.0016419,0.0015513,0.00163,136.2978,0.21832185906
1660262400,2022-08-12 00:00:00,TRB/BTC,0.0014987,0.0017584,0.0014234,0.0016155,298.1708,0.48638418478
1660176000,2022-08-11 00:00:00,TRB/BTC,0.0016071,0.0016211,0.00132,0.0015067,286.8404,0.41689767524
1660089600,2022-08-10 00:00:00,TRB/BTC,0.0017059,0.0017733,0.0015539,0.0016126,241.6789,0.39559537627
1660003200,2022-08-09 00:00:00,TRB/BTC,0.0012634,0.0018691,0.0012435,0.0017026,866.58141629,1.312288827242519
1659916800,2022-08-08 00:00:00,TRB/BTC,0.0014006,0.0014624,0.0012011,0.001265,304.8546,0.38618705586
1659830400,2022-08-07 00:00:00,TRB/BTC,0.0013752,0.0014656,0.001347,0.0013899,247.5019,0.3438986315
1659744000,2022-08-06 00:00:00,TRB/BTC,0.001412,0.001412,0.001335,0.0013871,134.848,0.18440010981
1659657600,2022-08-05 00:00:00,TRB/BTC,0.0012374,0.0015085,0.0012244,0.001417,279.6947,0.40244969408
1659571200,2022-08-04 00:00:00,TRB/BTC,0.0012147,0.0013639,0.0012111,0.0012325,163.0829,0.20803825058
1659484800,2022-08-03 00:00:00,TRB/BTC,0.001246,0.0013313,0.0011982,0.0012199,141.5859,0.1751530681
1659398400,2022-08-02 00:00:00,TRB/BTC,0.0012164,0.0013235,0.0011997,0.0012204,245.4747,0.31405420312
1659312000,2022-08-01 00:00:00,TRB/BTC,0.0011348,0.0012415,0.001103,0.0012206,454.854,0.53202472529
1659225600,2022-07-31 00:00:00,TRB/BTC,0.0013228,0.0013959,0.0011183,0.0011296,656.9448,0.83724161055
1659139200,2022-07-30 00:00:00,TRB/BTC,0.0009771,0.0016089,0.0009398,0.0013106,1906.4986,2.27559807324
1659052800,2022-07-29 00:00:00,TRB/BTC,0.0007801,0.0010043,0.0007717,0.0009826,1012.6796,0.87093305587
1658966400,2022-07-28 00:00:00,TRB/BTC,0.0009174,0.0009651,0.0007591,0.000782,272.5383,0.2264025813
1658880000,2022-07-27 00:00:00,TRB/BTC,0.001018,0.0010438,0.0008773,0.0009162,178.2694,0.16611187864
1658793600,2022-07-26 00:00:00,TRB/BTC,0.0009852,0.0011489,0.0009304,0.0010373,375.425,0.37977057113
1658707200,2022-07-25 00:00:00,TRB/BTC,0.0009034,0.0010273,0.0008984,0.0009852,189.8091,0.17789691628
1658620800,2022-07-24 00:00:00,TRB/BTC,0.0009134,0.0009628,0.0008664,0.0009082,1665.783,1.45818407031
1658534400,2022-07-23 00:00:00,TRB/BTC,0.0007499,0.0009457,0.0007273,0.000911,963.3728,0.82689193339
1658448000,2022-07-22 00:00:00,TRB/BTC,0.0007053,0.0007582,0.0006772,0.000738,361.2125,0.25796851621
1658361600,2022-07-21 00:00:00,TRB/BTC,0.000658,0.0007188,0.0006002,0.0007161,159.4139,0.10311495836
1658275200,2022-07-20 00:00:00,TRB/BTC,0.0007224,0.000743,0.0006554,0.00066,552.5536,0.39464322392
1658188800,2022-07-19 00:00:00,TRB/BTC,0.0007921,0.0008088,0.0007194,0.0007194,1135.8754,0.87886091219
1658102400,2022-07-18 00:00:00,TRB/BTC,0.0008328,0.0011996,0.0007545,0.0007856,2829.0041,2.60581783471
1658016000,2022-07-17 00:00:00,TRB/BTC,0.000795,0.0008507,0.000771,0.0008501,340.9442,0.28237263251
1657929600,2022-07-16 00:00:00,TRB/BTC,0.0008,0.0008603,0.0007826,0.0007897,79.3737,0.0655555403
1657843200,2022-07-15 00:00:00,TRB/BTC,0.0008337,0.0008489,0.0007769,0.0008,58.4825,0.04680382421
1657756800,2022-07-14 00:00:00,TRB/BTC,0.0008101,0.000887,0.0007817,0.0008318,584.8375,0.47566306155
1657670400,2022-07-13 00:00:00,TRB/BTC,0.00075,0.0008449,0.0007175,0.0008113,592.6426,0.46376620169
1657584000,2022-07-12 00:00:00,TRB/BTC,0.0007176,0.000809,0.0007162,0.000753,71.6333,0.05354812162
1657497600,2022-07-11 00:00:00,TRB/BTC,0.000695,0.0007345,0.0006729,0.0007255,80.9773,0.05639885697
1657411200,2022-07-10 00:00:00,TRB/BTC,0.0007526,0.0008,0.0006407,0.000696,133.7673,0.09750047121
1657324800,2022-07-09 00:00:00,TRB/BTC,0.0007119,0.0007993,0.0007066,0.0007569,149.2472,0.11004084347
1657238400,2022-07-08 00:00:00,TRB/BTC,0.0007008,0.0007308,0.0006587,0.0007088,232.1971,0.16166121853
1657152000,2022-07-07 00:00:00,TRB/BTC,0.0005802,0.000731,0.0005786,0.0006972,382.7597,0.2580489196
1657065600,2022-07-06 00:00:00,TRB/BTC,0.0005651,0.00063,0.0005554,0.0005809,150.0829,0.08918328312
1656979200,2022-07-05 00:00:00,TRB/BTC,0.0006049,0.0006204,0.0005541,0.0005601,84.1361,0.0495412182
1656892800,2022-07-04 00:00:00,TRB/BTC,0.0005526,0.0006204,0.0005485,0.0006058,94.1187417,0.056520486753985
1656806400,2022-07-03 00:00:00,TRB/BTC,0.0005264,0.0005693,0.0005106,0.0005489,84.144,0.04453245524
1656720000,2022-07-02 00:00:00,TRB/BTC,0.0005292,0.0005368,0.0005063,0.0005328,98.2662,0.05079340819
1656633600,2022-07-01 00:00:00,TRB/BTC,0.0005338,0.0005536,0.0005191,0.0005191,79.34165415,0.042186050756508
1656547200,2022-06-30 00:00:00,TRB/BTC,0.0005627,0.0005662,0.0005274,0.0005348,32.2114,0.0174329941
1656460800,2022-06-29 00:00:00,TRB/BTC,0.0005192,0.0005913,0.0005184,0.0005567,155.63445681,0.0855330732174
1656374400,2022-06-28 00:00:00,TRB/BTC,0.0005285,0.0005442,0.0005096,0.0005165,35.4902,0.0186611344
1656288000,2022-06-27 00:00:00,TRB/BTC,0.0005285,0.0005503,0.0005222,0.0005316,75.71132319,0.040728907876082
1656201600,2022-06-26 00:00:00,TRB/BTC,0.0005558,0.0005957,0.0005222,0.0005235,94.81826028,0.052618135018796
1656115200,2022-06-25 00:00:00,TRB/BTC,0.0005999,0.0005999,0.0005454,0.0005573,213.09244952,0.119538702613464
1656028800,2022-06-24 00:00:00,TRB/BTC,0.0005473,0.0006729,0.0005348,0.0005981,318.24805154,0.19288511741466
1655942400,2022-06-23 00:00:00,TRB/BTC,0.0005505,0.0005743,0.0005338,0.0005442,74.75719493,0.041758654628299
1655856000,2022-06-22 00:00:00,TRB/BTC,0.0005253,0.0005599,0.0005101,0.000545,91.8581,0.04870105789
1655769600,2022-06-21 00:00:00,TRB/BTC,0.0005505,0.0005567,0.0005191,0.000529,67.1823,0.03576663937
1655683200,2022-06-20 00:00:00,TRB/BTC,0.0005054,0.0005742,0.0004971,0.0005489,281.62704541,0.148322027344288
1655596800,2022-06-19 00:00:00,TRB/BTC,0.0005159,0.000541,0.0004883,0.0005018,258.80432797,0.131415041839573
1655510400,2022-06-18 00:00:00,TRB/BTC,0.0005379,0.000541,0.0005034,0.000514,362.7972,0.19011834019
1655424000,2022-06-17 00:00:00,TRB/BTC,0.0005285,0.000551,0.000528,0.0005379,65.43806415,0.035231685721
1655337600,2022-06-16 00:00:00,TRB/BTC,0.0005442,0.0005505,0.0005096,0.0005253,123.2491,0.06473888834
1655251200,2022-06-15 00:00:00,TRB/BTC,0.000531,0.0006007,0.0005103,0.0005403,619.93271831,0.329789375569196
1655164800,2022-06-14 00:00:00,TRB/BTC,0.0005222,0.000629,0.000511,0.0005287,840.5316,0.47512355753
1655078400,2022-06-13 00:00:00,TRB/BTC,0.000466,0.0005212,0.0004514,0.0005191,1307.58288571,0.616585925057984
1654992000,2022-06-12 00:00:00,TRB/BTC,0.0005693,0.0007,0.0004605,0.0004605,4091.63221607,2.408732375843806
1654905600,2022-06-11 00:00:00,TRB/BTC,0.0005416,0.0006327,0.0005145,0.0005703,2192.41373588,1.228669711206907
1654819200,2022-06-10 00:00:00,TRB/BTC,0.0004271,0.0006352,0.0004137,0.0005452,4446.38081022,2.44833266620861
1654732800,2022-06-09 00:00:00,TRB/BTC,0.0004105,0.0004453,0.0004063,0.0004252,890.69741617,0.374634130457995
1654646400,2022-06-08 00:00:00,TRB/BTC,0.0004416,0.0005255,0.0003967,0.0004057,1427.96226867,0.648674342655717
1654560000,2022-06-07 00:00:00,TRB/BTC,0.0003471,0.0006195,0.0003265,0.0004566,812.41392674,0.386034592337183
1654473600,2022-06-06 00:00:00,TRB/BTC,0.0003425,0.0003654,0.0003425,0.0003488,99.68248748,0.03530429230166
1654387200,2022-06-05 00:00:00,TRB/BTC,0.0003566,0.0003566,0.0003422,0.0003444,70.16205708,0.024390273513708
1654300800,2022-06-04 00:00:00,TRB/BTC,0.0003532,0.0003602,0.000343,0.000355,42.6552,0.01502486122
1654214400,2022-06-03 00:00:00,TRB/BTC,0.000354,0.00036,0.0003383,0.0003522,467.27855362,0.162170966235416
1654128000,2022-06-02 00:00:00,TRB/BTC,0.000361,0.0003741,0.0003523,0.0003523,38.8824,0.01411850361
1654041600,2022-06-01 00:00:00,TRB/BTC,0.0003681,0.0003974,0.000349,0.000361,601.74449738,0.216627888288722
1653955200,2022-05-31 00:00:00,TRB/BTC,0.0004352,0.0004609,0.0003629,0.0003679,341.02161916,0.133825865099444
1653868800,2022-05-30 00:00:00,TRB/BTC,0.0003383,0.0005149,0.0003383,0.00044,1917.77082069,0.792557855460684
1653782400,2022-05-29 00:00:00,TRB/BTC,0.00031,0.0003404,0.0003032,0.0003404,172.2342,0.05563697264
1653696000,2022-05-28 00:00:00,TRB/BTC,0.000303,0.0003149,0.0002932,0.0003106,113.6754,0.03477811814
1653609600,2022-05-27 00:00:00,TRB/BTC,0.0002951,0.0003143,0.0002849,0.0003013,280.7479,0.08345730807
1653523200,2022-05-26 00:00:00,TRB/BTC,0.0003228,0.0003265,0.000294,0.0002982,653.07413958,0.19754623784216
1653436800,2022-05-25 00:00:00,TRB/BTC,0.0003292,0.000332,0.0003154,0.0003239,49.6276,0.01592610816
1653350400,2022-05-24 00:00:00,TRB/BTC,0.0003292,0.0003364,0.0003089,0.0003287,99.3827,0.03185643731
1653264000,2022-05-23 00:00:00,TRB/BTC,0.0003712,0.00038,0.0003254,0.0003311,826.9771,0.29638202335
1653177600,2022-05-22 00:00:00,TRB/BTC,0.000362,0.0003805,0.0003517,0.0003738,109.62151647,0.040768453378256
1653091200,2022-05-21 00:00:00,TRB/BTC,0.0003455,0.0003659,0.0003417,0.0003598,65.60973944,0.02283298216648
1653004800,2022-05-20 00:00:00,TRB/BTC,0.0003723,0.0003761,0.0003454,0.0003456,67.30272583,0.024335634734854
1652918400,2022-05-19 00:00:00,TRB/BTC,0.0003401,0.0003948,0.000322,0.0003704,298.635,0.10505616045
1652832000,2022-05-18 00:00:00,TRB/BTC,0.0003437,0.000378,0.0003258,0.0003363,682.8649039,0.234349622245185
1652745600,2022-05-17 00:00:00,TRB/BTC,0.000319,0.0003511,0.000311,0.000338,307.9411,0.10056595831
1652659200,2022-05-16 00:00:00,TRB/BTC,0.000363,0.000363,0.0003144,0.0003144,129.6447,0.04226247916
1652572800,2022-05-15 00:00:00,TRB/BTC,0.000353,0.0003653,0.0003355,0.0003641,156.597,0.0544438772
1652486400,2022-05-14 00:00:00,TRB/BTC,0.0003423,0.0003529,0.0003029,0.0003529,152.7863,0.04957602034
1652400000,2022-05-13 00:00:00,TRB/BTC,0.000283,0.0004025,0.0002799,0.0003334,444.27707469,0.153615121036664
1652313600,2022-05-12 00:00:00,TRB/BTC,0.0003437,0.0003723,0.0002577,0.0002828,1259.77789797,0.368310081761701
1652227200,2022-05-11 00:00:00,TRB/BTC,0.0004724,0.0004738,0.0003201,0.000342,1095.96470145,0.406627463752966
1652140800,2022-05-10 00:00:00,TRB/BTC,0.0004164,0.0004924,0.0004065,0.0004637,1191.52939514,0.552938517264044
1652054400,2022-05-09 00:00:00,TRB/BTC,0.0004,0.0004504,0.0004,0.0004222,127.46362184,0.053970423406736
1651968000,2022-05-08 00:00:00,TRB/BTC,0.000378,0.0004041,0.000378,0.0003957,95.7705,0.03756367808
1651881600,2022-05-07 00:00:00,TRB/BTC,0.0003981,0.0003981,0.000377,0.000377,15.44191748,0.005937807435736
1651795200,2022-05-06 00:00:00,TRB/BTC,0.0003885,0.0004006,0.0003849,0.0003998,26.9786,0.01060625609
1651708800,2022-05-05 00:00:00,TRB/BTC,0.0004152,0.000423,0.0003798,0.000389,4.5862,0.00182509029
1651622400,2022-05-04 00:00:00,TRB/BTC,0.0003887,0.0004137,0.0003841,0.0004089,22.1583,0.00881374733
1651536000,2022-05-03 00:00:00,TRB/BTC,0.000386,0.000397,0.0003754,0.0003871,14.09697948,0.005462739880784
1651449600,2022-05-02 00:00:00,TRB/BTC,0.0003912,0.0003959,0.0003747,0.0003892,211.1536,0.08047635127
1651363200,2022-05-01 00:00:00,TRB/BTC,0.0003844,0.000398,0.0003759,0.0003947,643.7305,0.25302030482
1651276800,2022-04-30 00:00:00,TRB/BTC,0.0004238,0.0004378,0.0003652,0.0003837,204.1191,0.08331596827
1651190400,2022-04-29 00:00:00,TRB/BTC,0.0004501,0.0004543,0.0004191,0.0004272,66.08561284,0.029206470020764
1651104000,2022-04-28 00:00:00,TRB/BTC,0.0004564,0.0004643,0.0004423,0.0004429,17.4957,0.00791579995
1651017600,2022-04-27 00:00:00,TRB/BTC,0.0004555,0.0004693,0.0004476,0.0004537,195.6162,0.08903368915
1650931200,2022-04-26 00:00:00,TRB/BTC,0.0004667,0.0004736,0.0004524,0.0004606,148.96007597,0.069524027616601
1650844800,2022-04-25 00:00:00,TRB/BTC,0.0004873,0.0004899,0.0004615,0.0004652,2553.3634314,1.237664453998
1650758400,2022-04-24 00:00:00,TRB/BTC,0.0004994,0.0005027,0.0004872,0.0004877,15.9728,0.0078808618
1650672000,2022-04-23 00:00:00,TRB/BTC,0.0005051,0.0005096,0.0004965,0.0004988,184.26931984,0.09236625431944
1650585600,2022-04-22 00:00:00,TRB/BTC,0.0004876,0.000521,0.0004876,0.0005085,72.5358,0.03665277883
1650499200,2022-04-21 00:00:00,TRB/BTC,0.0005191,0.0005285,0.0004875,0.0004875,46.6415,0.02393319868
1650412800,2022-04-20 00:00:00,TRB/BTC,0.0005096,0.0005264,0.0005065,0.0005172,9.7746,0.00505358936
1650326400,2022-04-19 00:00:00,TRB/BTC,0.0004999,0.0005159,0.0004976,0.0005129,5.14717192,0.00260749985496
1650240000,2022-04-18 00:00:00,TRB/BTC,0.000496,0.0005033,0.0004864,0.000498,54.6335,0.02692178878
1650153600,2022-04-17 00:00:00,TRB/BTC,0.0005187,0.0005241,0.0004962,0.0004962,27.67254521,0.014222792137402
1650067200,2022-04-16 00:00:00,TRB/BTC,0.0005225,0.0005294,0.0005141,0.0005195,36.55441901,0.018970510471656
1649980800,2022-04-15 00:00:00,TRB/BTC,0.0005191,0.0005316,0.0005128,0.0005224,37.1311,0.01938178089
1649894400,2022-04-14 00:00:00,TRB/BTC,0.0005113,0.0005191,0.0005034,0.0005172,98.1317,0.04993741878
1649808000,2022-04-13 00:00:00,TRB/BTC,0.0005019,0.0005191,0.0005019,0.0005122,17.51755636,0.008938344742876
1649721600,2022-04-12 00:00:00,TRB/BTC,0.0004834,0.0005128,0.0004834,0.0005038,148.1554,0.07396821171
1649635200,2022-04-11 00:00:00,TRB/BTC,0.000507,0.0005093,0.0004796,0.0004823,125.6911,0.06158446009
1649548800,2022-04-10 00:00:00,TRB/BTC,0.0005291,0.0005293,0.0005096,0.0005096,32.83744827,0.01715196402894
1649462400,2022-04-09 00:00:00,TRB/BTC,0.0005087,0.0005365,0.0005087,0.0005324,113.9934,0.05983561152
1649376000,2022-04-08 00:00:00,TRB/BTC,0.000539,0.0005437,0.0005065,0.0005065,87.0665,0.04510242281
1649289600,2022-04-07 00:00:00,TRB/BTC,0.000528,0.0005458,0.0005172,0.0005431,136.5524,0.07293291615
1649203200,2022-04-06 00:00:00,TRB/BTC,0.000583,0.000629,0.0005253,0.0005282,1054.06922087,0.60086412256067
1649116800,2022-04-05 00:00:00,TRB/BTC,0.0005881,0.0006115,0.0005825,0.000586,161.03114826,0.09625668988621
1649030400,2022-04-04 00:00:00,TRB/BTC,0.0006195,0.0006201,0.0005779,0.0005868,101.70615792,0.061623217724688
1648944000,2022-04-03 00:00:00,TRB/BTC,0.0006222,0.0006415,0.0006034,0.0006165,85.80260848,0.052883561547568
1648857600,2022-04-02 00:00:00,TRB/BTC,0.0006008,0.0006446,0.0005985,0.0006193,158.43679051,0.098102459647238
1648771200,2022-04-01 00:00:00,TRB/BTC,0.000563,0.0006518,0.000563,0.0006059,1044.98173313,0.651255802321033
1648684800,2022-03-31 00:00:00,TRB/BTC,0.0005436,0.000585,0.0005307,0.000563,1143.5375,0.65285577787
1648598400,2022-03-30 00:00:00,TRB/BTC,0.0005128,0.0005509,0.0005,0.0005397,341.92255857,0.184748725449432
1648512000,2022-03-29 00:00:00,TRB/BTC,0.0004927,0.0005253,0.0004927,0.0005117,154.72300827,0.078719132825856
1648425600,2022-03-28 00:00:00,TRB/BTC,0.0005128,0.0005391,0.0004851,0.0004851,75.4254,0.03750472463
1648339200,2022-03-27 00:00:00,TRB/BTC,0.0004982,0.0005243,0.0004931,0.0005174,119.9483574,0.0612762481722
1648252800,2022-03-26 00:00:00,TRB/BTC,0.0004862,0.0005008,0.0004825,0.0005008,45.2036,0.02231224836
1648166400,2022-03-25 00:00:00,TRB/BTC,0.0004951,0.0005006,0.0004788,0.0004841,152.3853,0.07576791485
1648080000,2022-03-24 00:00:00,TRB/BTC,0.0005124,0.0005159,0.0004931,0.0004938,226.4055,0.11298147036
1647993600,2022-03-23 00:00:00,TRB/BTC,0.0004899,0.0005178,0.0004895,0.0005128,270.79436962,0.137237805566832
1647907200,2022-03-22 00:00:00,TRB/BTC,0.0004821,0.0004971,0.000479,0.0004896,48.657,0.02372186818
1647820800,2022-03-21 00:00:00,TRB/BTC,0.0004778,0.0005096,0.0004721,0.0004831,331.88108712,0.164473309583066
1647734400,2022-03-20 00:00:00,TRB/BTC,0.0004872,0.0004872,0.0004713,0.0004802,179.29595449,0.085402636864485
1647648000,2022-03-19 00:00:00,TRB/BTC,0.0004825,0.0005078,0.0004825,0.0004891,855.1116,0.42527358445
1647561600,2022-03-18 00:00:00,TRB/BTC,0.0004691,0.0004846,0.0004643,0.0004821,60.46273493,0.028356739495663
1647475200,2022-03-17 00:00:00,TRB/BTC,0.0004775,0.0004828,0.0004692,0.0004697,111.46659478,0.053269689411462
1647388800,2022-03-16 00:00:00,TRB/BTC,0.0004722,0.0004791,0.0004629,0.0004754,175.111,0.08281820863
1647302400,2022-03-15 00:00:00,TRB/BTC,0.0004658,0.0004757,0.0004585,0.0004739,314.9682,0.14706908184
1647216000,2022-03-14 00:00:00,TRB/BTC,0.0004621,0.0004708,0.0004461,0.0004686,146.8474,0.0681639042
1647129600,2022-03-13 00:00:00,TRB/BTC,0.0004596,0.0004738,0.0004587,0.0004653,355.3284,0.16541457898
1647043200,2022-03-12 00:00:00,TRB/BTC,0.0004594,0.0004803,0.0004594,0.0004601,144.63453214,0.067288938877964
1646956800,2022-03-11 00:00:00,TRB/BTC,0.0004665,0.0004715,0.0004601,0.0004601,148.3579,0.06898120857
1646870400,2022-03-10 00:00:00,TRB/BTC,0.0004869,0.0005029,0.0004665,0.0004703,44.1208,0.02119061202
1646784000,2022-03-09 00:00:00,TRB/BTC,0.0004804,0.000498,0.000474,0.0004791,130.8155,0.06344840357
1646697600,2022-03-08 00:00:00,TRB/BTC,0.0004811,0.0004912,0.0004699,0.0004791,42.7471,0.02053353629
1646611200,2022-03-07 00:00:00,TRB/BTC,0.0004551,0.0004888,0.0004536,0.0004821,227.9346,0.10947637132
1646524800,2022-03-06 00:00:00,TRB/BTC,0.0004854,0.0004886,0.0004593,0.0004593,39.19237572,0.018597897982734
1646438400,2022-03-05 00:00:00,TRB/BTC,0.0004649,0.0004871,0.0004562,0.0004827,160.95789892,0.076791946704408
1646352000,2022-03-04 00:00:00,TRB/BTC,0.0004629,0.0004696,0.0004568,0.0004672,25.6676,0.01184202182
1646265600,2022-03-03 00:00:00,TRB/BTC,0.0004751,0.0004753,0.0004618,0.0004654,40.22172127,0.018928074518392
1646179200,2022-03-02 00:00:00,TRB/BTC,0.0004957,0.0004964,0.0004721,0.0004748,118.3045,0.05723008177
1646092800,2022-03-01 00:00:00,TRB/BTC,0.0004898,0.0005444,0.0004796,0.0004977,336.36896991,0.167142205868265
1646006400,2022-02-28 00:00:00,TRB/BTC,0.0005277,0.0005407,0.0004788,0.0004897,103.4683,0.05222528943
1645920000,2022-02-27 00:00:00,TRB/BTC,0.0005438,0.0005724,0.0005178,0.0005273,126.9772,0.07025000731
1645833600,2022-02-26 00:00:00,TRB/BTC,0.0005422,0.000563,0.0005403,0.000542,56.5356,0.03122822802
1645747200,2022-02-25 00:00:00,TRB/BTC,0.0005084,0.0005444,0.0005071,0.0005441,86.8303,0.04458914609
1645660800,2022-02-24 00:00:00,TRB/BTC,0.0005034,0.0005113,0.0004619,0.0005083,324.0981,0.15334728827
1645574400,2022-02-23 00:00:00,TRB/BTC,0.0005069,0.0005221,0.0005021,0.0005021,44.5543,0.02279267546
1645488000,2022-02-22 00:00:00,TRB/BTC,0.0004768,0.0005096,0.000473,0.0005091,141.36403499,0.069529385993344
1645401600,2022-02-21 00:00:00,TRB/BTC,0.0004896,0.000512,0.0004797,0.0004887,87.813,0.04413263782
1645315200,2022-02-20 00:00:00,TRB/BTC,0.0005068,0.0005109,0.0004842,0.0004869,112.7071,0.05565856113
1645228800,2022-02-19 00:00:00,TRB/BTC,0.0005115,0.0005207,0.0004928,0.00051,69.41347281,0.035135793530128
1645142400,2022-02-18 00:00:00,TRB/BTC,0.0005255,0.0005371,0.0005096,0.0005103,29.98298925,0.015562233435075
1645056000,2022-02-17 00:00:00,TRB/BTC,0.0005483,0.0005536,0.0005221,0.0005253,57.55826128,0.03061592606632
1644969600,2022-02-16 00:00:00,TRB/BTC,0.0005321,0.0005534,0.0005242,0.0005478,81.4707,0.04430675749
1644883200,2022-02-15 00:00:00,TRB/BTC,0.000499,0.0005368,0.000495,0.0005285,40.6529,0.0210687009
1644796800,2022-02-14 00:00:00,TRB/BTC,0.0005048,0.0005048,0.0004848,0.0004951,135.7931,0.06659882012
1644710400,2022-02-13 00:00:00,TRB/BTC,0.0005316,0.0005337,0.0005048,0.0005065,71.61975583,0.036560003922657
1644624000,2022-02-12 00:00:00,TRB/BTC,0.0005239,0.0005379,0.0005096,0.0005337,49.59197785,0.025844590090405
1644537600,2022-02-11 00:00:00,TRB/BTC,0.0005455,0.0005597,0.0005179,0.0005253,182.728,0.09992945911
1644451200,2022-02-10 00:00:00,TRB/BTC,0.0005829,0.0005847,0.0005421,0.0005421,16.88756646,0.009581614519832
1644364800,2022-02-09 00:00:00,TRB/BTC,0.0005936,0.000611,0.0005667,0.0005825,172.8235,0.10019807257
1644278400,2022-02-08 00:00:00,TRB/BTC,0.0005825,0.0005998,0.0005599,0.0005925,99.19249285,0.057140869636505
