https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE,Volume USDT
1658275200,2022-07-20 00:00:00,DOGE/USDT,0.06901,0.07694,0.06768,0.0701,254206570.5325841,18314351.7743723423867
1658188800,2022-07-19 00:00:00,DOGE/USDT,0.06756,0.07022,0.06539,0.06902,164897495.55990855,11191224.6113417036751
1658102400,2022-07-18 00:00:00,DOGE/USDT,0.06307,0.06895,0.06299,0.06757,124126634.30737933,8257565.0376994683224
1658016000,2022-07-17 00:00:00,DOGE/USDT,0.06437,0.06551,0.06287,0.06301,58177348.73758367,3733729.1022102073342
1657929600,2022-07-16 00:00:00,DOGE/USDT,0.06292,0.06481,0.06176,0.06439,60226813.50251389,3820214.1674412235682
1657843200,2022-07-15 00:00:00,DOGE/USDT,0.06248,0.06444,0.06163,0.06294,98127971.0138568,6193773.7410755231433
1657756800,2022-07-14 00:00:00,DOGE/USDT,0.06195,0.06282,0.05947,0.06245,76294663.86550759,4674763.4082207013008
1657670400,2022-07-13 00:00:00,DOGE/USDT,0.0598,0.06235,0.05752,0.06193,100710109.60982102,6038783.8212101947802
1657584000,2022-07-12 00:00:00,DOGE/USDT,0.06175,0.06313,0.05972,0.05982,69416284.8521874,4263379.5943695881251
1657497600,2022-07-11 00:00:00,DOGE/USDT,0.06727,0.06728,0.06117,0.06176,77600781.99137856,4988226.5829167357305
1657411200,2022-07-10 00:00:00,DOGE/USDT,0.06946,0.06947,0.0663,0.06724,64471334.70616633,4364142.5475057607563
1657324800,2022-07-09 00:00:00,DOGE/USDT,0.06906,0.07018,0.06883,0.06947,47304859.5200485,3288746.2500071721091
1657238400,2022-07-08 00:00:00,DOGE/USDT,0.07057,0.0735,0.06823,0.06905,123966460.05889126,8708418.012635571305
1657152000,2022-07-07 00:00:00,DOGE/USDT,0.0684,0.07122,0.0679,0.07058,86922160.5682938,6049625.5255335401316
1657065600,2022-07-06 00:00:00,DOGE/USDT,0.06716,0.06929,0.06615,0.06841,102210298.26223448,6926660.2049651875699
1656979200,2022-07-05 00:00:00,DOGE/USDT,0.06935,0.07002,0.06551,0.06716,101601124.80133624,6875453.2167219524011
1656892800,2022-07-04 00:00:00,DOGE/USDT,0.0672,0.06979,0.06568,0.06937,92481224.10038612,6272052.5107711894276
1656806400,2022-07-03 00:00:00,DOGE/USDT,0.06667,0.06748,0.06479,0.06719,64163300.20702723,4249960.686040006574
1656720000,2022-07-02 00:00:00,DOGE/USDT,0.06649,0.06798,0.06554,0.06664,116550011.49173895,7787861.7597715003776
1656633600,2022-07-01 00:00:00,DOGE/USDT,0.06639,0.06855,0.06389,0.06647,133894429.65656154,8839795.1398711031909
1656547200,2022-06-30 00:00:00,DOGE/USDT,0.06957,0.06971,0.06226,0.06643,173788867.50170695,11304722.2662704988827
1656460800,2022-06-29 00:00:00,DOGE/USDT,0.06608,0.0716,0.0641,0.06956,173600821.94856191,11722765.9679479094762
1656374400,2022-06-28 00:00:00,DOGE/USDT,0.07218,0.07338,0.06541,0.06608,128529892.52653693,8989404.5309574162885
1656288000,2022-06-27 00:00:00,DOGE/USDT,0.07297,0.07876,0.07056,0.07213,243054432.0716173,18129108.0651079447289
1656201600,2022-06-26 00:00:00,DOGE/USDT,0.06854,0.07759,0.06718,0.07297,214292977.66011107,15553958.5149987006942
1656115200,2022-06-25 00:00:00,DOGE/USDT,0.06694,0.06934,0.0651,0.06852,96928864.56040737,6537559.9260348600107
1656028800,2022-06-24 00:00:00,DOGE/USDT,0.06397,0.06852,0.0639,0.06692,128384346.70182564,8499061.9253816704577
1655942400,2022-06-23 00:00:00,DOGE/USDT,0.06172,0.06476,0.06154,0.06396,111628846.95108112,7088766.4968899163742
1655856000,2022-06-22 00:00:00,DOGE/USDT,0.06581,0.06584,0.06104,0.06165,146923497.33783163,9231676.2275812585348
1655769600,2022-06-21 00:00:00,DOGE/USDT,0.06001,0.06986,0.05897,0.0658,247616298.35607357,16121892.0097785788848
1655683200,2022-06-20 00:00:00,DOGE/USDT,0.06049,0.06154,0.05744,0.06002,119828788.57473016,7104780.316118179675
1655596800,2022-06-19 00:00:00,DOGE/USDT,0.0529,0.0629,0.05118,0.06047,304730727.94464468,17417460.5625726612971
1655510400,2022-06-18 00:00:00,DOGE/USDT,0.05688,0.05789,0.04908,0.05291,162283802.17710777,8618348.6926002812751
1655424000,2022-06-17 00:00:00,DOGE/USDT,0.05522,0.05815,0.05462,0.05688,89976171.91610301,5101141.154938001913
1655337600,2022-06-16 00:00:00,DOGE/USDT,0.06284,0.06284,0.05422,0.05522,220103148.70533288,12749314.38037452384
1655251200,2022-06-15 00:00:00,DOGE/USDT,0.05554,0.064,0.05041,0.06285,288205789.67868903,15887222.0803751643722
1655164800,2022-06-14 00:00:00,DOGE/USDT,0.05418,0.05841,0.04979,0.05554,277618709.21613294,15299853.5606187648228
1655078400,2022-06-13 00:00:00,DOGE/USDT,0.06351,0.06624,0.05226,0.05419,345784185.97259307,19794439.4197021632458
1654992000,2022-06-12 00:00:00,DOGE/USDT,0.06994,0.07036,0.06342,0.06354,222399983.42012111,14745444.1856880138732
1654905600,2022-06-11 00:00:00,DOGE/USDT,0.07539,0.0765,0.06792,0.06992,162623438.8734846,11645550.8427218581199
1654819200,2022-06-10 00:00:00,DOGE/USDT,0.07934,0.07972,0.07425,0.07538,108266058.83386953,8326225.4666566773998
1654732800,2022-06-09 00:00:00,DOGE/USDT,0.07928,0.08106,0.07889,0.07933,59269552.86677333,4725104.0848692387508
1654646400,2022-06-08 00:00:00,DOGE/USDT,0.08039,0.08166,0.07879,0.07928,86508891.77737623,6925442.9152333300201
1654560000,2022-06-07 00:00:00,DOGE/USDT,0.08251,0.08257,0.07767,0.08038,131618055.6954972,10545894.7185359940203
1654473600,2022-06-06 00:00:00,DOGE/USDT,0.08107,0.08472,0.08085,0.08252,116133757.8242149,9627215.0734427114262
1654387200,2022-06-05 00:00:00,DOGE/USDT,0.08186,0.08226,0.08061,0.08105,49246313.56452646,4015632.7066111325121
1654300800,2022-06-04 00:00:00,DOGE/USDT,0.0803,0.08253,0.07934,0.08187,68524474.00274064,5566946.6734903902705
1654214400,2022-06-03 00:00:00,DOGE/USDT,0.08279,0.08295,0.07934,0.0803,102560625.87447803,8303101.9873006005155
1654128000,2022-06-02 00:00:00,DOGE/USDT,0.08104,0.08312,0.07997,0.08277,104654373.37970649,8532092.1475043841397
1654041600,2022-06-01 00:00:00,DOGE/USDT,0.08593,0.08947,0.07874,0.08105,196546362.67926151,16540168.106693851111
1653955200,2022-05-31 00:00:00,DOGE/USDT,0.08801,0.0885,0.0831,0.08589,136651981.06772991,11779838.2628020116211
1653868800,2022-05-30 00:00:00,DOGE/USDT,0.08272,0.08856,0.08214,0.08799,154231487.34743322,13198170.3658679857516
1653782400,2022-05-29 00:00:00,DOGE/USDT,0.08186,0.0833,0.07983,0.08272,77039459.75920844,6299564.4851308937587
1653696000,2022-05-28 00:00:00,DOGE/USDT,0.08156,0.08334,0.08082,0.08186,104688540.4408421,8574784.627562878497
1653609600,2022-05-27 00:00:00,DOGE/USDT,0.07788,0.08991,0.07607,0.08157,299023107.33204482,24229670.6401263172548
1653523200,2022-05-26 00:00:00,DOGE/USDT,0.08297,0.08371,0.07508,0.07788,155688551.87676796,12310112.7505968719415
1653436800,2022-05-25 00:00:00,DOGE/USDT,0.08365,0.08451,0.08212,0.08296,142190703.6565801,11821451.2671452406765
1653350400,2022-05-24 00:00:00,DOGE/USDT,0.08335,0.08437,0.08015,0.08367,114752925.11935783,9515212.8338941228239
1653264000,2022-05-23 00:00:00,DOGE/USDT,0.08584,0.0884,0.08208,0.08327,121527024.85000689,10454863.2855857908086
1653177600,2022-05-22 00:00:00,DOGE/USDT,0.08442,0.08668,0.0838,0.0858,74463730.89400285,6354617.0858579922874
1653091200,2022-05-21 00:00:00,DOGE/USDT,0.08391,0.08542,0.08241,0.08444,75200370.38052496,6324472.1756272691846
1653004800,2022-05-20 00:00:00,DOGE/USDT,0.08664,0.08799,0.08252,0.08391,139930990.43490424,11948917.1260049809061
1652918400,2022-05-19 00:00:00,DOGE/USDT,0.0834,0.08758,0.08139,0.08662,144912387.2579731,12334994.9112359412232
1652832000,2022-05-18 00:00:00,DOGE/USDT,0.09018,0.09101,0.08311,0.08336,159413609.8545262,13874301.631733375591
1652745600,2022-05-17 00:00:00,DOGE/USDT,0.08798,0.09137,0.08689,0.09019,84345786.69071072,7544510.7459601813041
1652659200,2022-05-16 00:00:00,DOGE/USDT,0.09318,0.09321,0.08584,0.08798,88915759.60129634,7839026.8345993347773
1652572800,2022-05-15 00:00:00,DOGE/USDT,0.08946,0.09323,0.08645,0.09319,84194435.33617599,7523511.9250791438251
1652486400,2022-05-14 00:00:00,DOGE/USDT,0.08811,0.09198,0.08358,0.08942,126262511.4958011,11164630.9222094713282
1652400000,2022-05-13 00:00:00,DOGE/USDT,0.08259,0.09629,0.08201,0.08813,183699592.32877158,16603079.4545326729213
1652313600,2022-05-12 00:00:00,DOGE/USDT,0.08525,0.08991,0.06871,0.0826,384016124.43069778,30258683.9696382858459
1652227200,2022-05-11 00:00:00,DOGE/USDT,0.10802,0.1109,0.07041,0.08526,598319779.45746025,57504679.0844046455767
1652140800,2022-05-10 00:00:00,DOGE/USDT,0.10183,0.11852,0.0992,0.10802,438596871.67461409,48847099.888491836378
1652054400,2022-05-09 00:00:00,DOGE/USDT,0.12416,0.12526,0.1,0.10187,342548399.43099962,39155970.1312683964261
1651968000,2022-05-08 00:00:00,DOGE/USDT,0.12749,0.12826,0.1229,0.12404,194512585.89742506,24362768.2663034786762
1651881600,2022-05-07 00:00:00,DOGE/USDT,0.12776,0.13237,0.12445,0.12742,206936642.47342549,26573049.5511294928547
1651795200,2022-05-06 00:00:00,DOGE/USDT,0.12813,0.12993,0.12336,0.1277,212023462.38080595,26920788.4663329463358
1651708800,2022-05-05 00:00:00,DOGE/USDT,0.13598,0.13772,0.12501,0.12808,258993596.86959852,34039371.8419480578822
1651622400,2022-05-04 00:00:00,DOGE/USDT,0.12945,0.13618,0.12896,0.13598,196333546.56577639,25978398.7672374516409
1651536000,2022-05-03 00:00:00,DOGE/USDT,0.13072,0.13194,0.12639,0.12943,121052056.17756171,15716926.3486951983155
1651449600,2022-05-02 00:00:00,DOGE/USDT,0.13263,0.13395,0.1276,0.1307,167048173.49278111,21908479.9012913510765
1651363200,2022-05-01 00:00:00,DOGE/USDT,0.12741,0.13674,0.12603,0.13269,243825297.88879838,32000432.9769211005109
1651276800,2022-04-30 00:00:00,DOGE/USDT,0.13496,0.13682,0.12377,0.12739,216110680.59637799,28477185.961599150973
1651190400,2022-04-29 00:00:00,DOGE/USDT,0.13753,0.14507,0.13313,0.13496,417943255.95782878,57869972.4205637873449
1651104000,2022-04-28 00:00:00,DOGE/USDT,0.13991,0.14347,0.13521,0.1375,320805944.22004946,44672094.7482668719605
1651017600,2022-04-27 00:00:00,DOGE/USDT,0.13761,0.1456,0.13502,0.13992,487635234.63992001,68387200.6991973494373
1650931200,2022-04-26 00:00:00,DOGE/USDT,0.15816,0.16673,0.13535,0.1376,780261725.33749467,117961336.8761117327213
1650844800,2022-04-25 00:00:00,DOGE/USDT,0.13178,0.17129,0.12242,0.15818,707979381.44174646,104371203.5772068102449
1650758400,2022-04-24 00:00:00,DOGE/USDT,0.13385,0.13474,0.1309,0.13177,114807847.14827772,15267115.8777040165333
1650672000,2022-04-23 00:00:00,DOGE/USDT,0.13636,0.13673,0.13311,0.13371,66995004.5032419,9041629.9925537026181
1650585600,2022-04-22 00:00:00,DOGE/USDT,0.1363,0.13814,0.13463,0.13636,149535074.88402068,20384840.0974233456038
1650499200,2022-04-21 00:00:00,DOGE/USDT,0.14069,0.14298,0.13392,0.13627,157644644.245026,21995442.9958026152446
1650412800,2022-04-20 00:00:00,DOGE/USDT,0.14257,0.14667,0.13894,0.14071,218521755.24603714,31305249.9493157390667
1650326400,2022-04-19 00:00:00,DOGE/USDT,0.14017,0.1446,0.13913,0.14257,90175323.92664793,12760047.0929659367713
1650240000,2022-04-18 00:00:00,DOGE/USDT,0.13923,0.14045,0.13279,0.14011,197439448.05462053,27053664.6438499086215
1650153600,2022-04-17 00:00:00,DOGE/USDT,0.14356,0.14492,0.13828,0.13917,93830080.98225905,13343329.2356015179357
1650067200,2022-04-16 00:00:00,DOGE/USDT,0.14588,0.14798,0.14141,0.14353,77278303.35757914,11151199.3765319028553
1649980800,2022-04-15 00:00:00,DOGE/USDT,0.14413,0.14969,0.14179,0.14589,122681363.83497884,17894965.853841314595
1649894400,2022-04-14 00:00:00,DOGE/USDT,0.14,0.14762,0.13694,0.14409,177774696.96139899,25319858.3033129141781
1649808000,2022-04-13 00:00:00,DOGE/USDT,0.13804,0.14341,0.13617,0.13991,134901413.32408442,18868344.7388912964506
1649721600,2022-04-12 00:00:00,DOGE/USDT,0.13408,0.14443,0.13319,0.13801,174930121.20820798,24205857.6704041610223
1649635200,2022-04-11 00:00:00,DOGE/USDT,0.14818,0.15141,0.13292,0.13415,186240331.94054345,26352102.0181821156717
1649548800,2022-04-10 00:00:00,DOGE/USDT,0.14419,0.15761,0.14358,0.14824,195897226.31023789,29651213.537939232181
1649462400,2022-04-09 00:00:00,DOGE/USDT,0.14241,0.14456,0.14055,0.14418,48077710.48552307,6874510.3266663270826
1649376000,2022-04-08 00:00:00,DOGE/USDT,0.14591,0.15333,0.14049,0.1424,214342416.07986887,31610701.5359454952607
1649289600,2022-04-07 00:00:00,DOGE/USDT,0.14331,0.1483,0.14003,0.1459,120152609.05793026,17314351.9287019537481
1649203200,2022-04-06 00:00:00,DOGE/USDT,0.17254,0.1747,0.14095,0.14329,334140499.88135679,51788593.1321026991159
1649116800,2022-04-05 00:00:00,DOGE/USDT,0.14844,0.1795,0.14724,0.17254,430410237.33690366,70415175.9015279788808
1649030400,2022-04-04 00:00:00,DOGE/USDT,0.14652,0.15662,0.1412,0.14847,260628021.09113081,38396414.9290761912736
1648944000,2022-04-03 00:00:00,DOGE/USDT,0.13869,0.14966,0.13618,0.14654,132836869.37264909,19134288.1794377815031
1648857600,2022-04-02 00:00:00,DOGE/USDT,0.14136,0.14445,0.13806,0.1387,94989841.00921486,13474650.6268606936731
1648771200,2022-04-01 00:00:00,DOGE/USDT,0.1381,0.14306,0.13213,0.14136,137693941.2802281,19021361.8552037668072
1648684800,2022-03-31 00:00:00,DOGE/USDT,0.14317,0.14795,0.13597,0.13809,144053514.89967573,20431646.530240944064
1648598400,2022-03-30 00:00:00,DOGE/USDT,0.14441,0.14552,0.1379,0.14315,85453864.66342501,12183574.6459472885055
1648512000,2022-03-29 00:00:00,DOGE/USDT,0.14234,0.14887,0.14043,0.14431,122700058.97433876,17808081.4085888684086
1648425600,2022-03-28 00:00:00,DOGE/USDT,0.14477,0.15361,0.14057,0.14234,159277407.38026957,23715970.0232107403052
1648339200,2022-03-27 00:00:00,DOGE/USDT,0.13609,0.1456,0.1355,0.14474,117840466.51160056,16583304.7668844027107
1648252800,2022-03-26 00:00:00,DOGE/USDT,0.13086,0.13683,0.12888,0.13601,58571392.87000891,7812120.5444733550656
1648166400,2022-03-25 00:00:00,DOGE/USDT,0.13673,0.13767,0.12742,0.13084,89723480.45500866,12012677.9773640968879
1648080000,2022-03-24 00:00:00,DOGE/USDT,0.12991,0.14126,0.12768,0.13673,141982035.76277777,19300793.589085651449
1647993600,2022-03-23 00:00:00,DOGE/USDT,0.12233,0.13132,0.12103,0.12982,75847191.32508137,9562259.0884655182128
1647907200,2022-03-22 00:00:00,DOGE/USDT,0.11919,0.12567,0.11861,0.12234,51339167.27185643,6312554.6243706393408
1647820800,2022-03-21 00:00:00,DOGE/USDT,0.11922,0.12166,0.11766,0.11921,33991234.71784719,4065653.3872984635862
1647734400,2022-03-20 00:00:00,DOGE/USDT,0.12355,0.12405,0.11745,0.11919,27650833.93766237,3333420.033087353559
1647648000,2022-03-19 00:00:00,DOGE/USDT,0.11914,0.12502,0.11829,0.12355,42364168.01509793,5165750.0804503775915
1647561600,2022-03-18 00:00:00,DOGE/USDT,0.11636,0.11953,0.11422,0.11911,33094865.35624664,3852537.3698550100197
1647475200,2022-03-17 00:00:00,DOGE/USDT,0.11704,0.1195,0.11582,0.11634,27523937.92528257,3224470.895489733573
1647388800,2022-03-16 00:00:00,DOGE/USDT,0.11259,0.11706,0.1121,0.11704,41747257.85293858,4777507.962212984253
1647302400,2022-03-15 00:00:00,DOGE/USDT,0.1139,0.11426,0.11008,0.11257,31785050.42448172,3576339.8845183471226
1647216000,2022-03-14 00:00:00,DOGE/USDT,0.11138,0.12214,0.11029,0.11398,71801608.89768358,8262573.6982802816541
1647129600,2022-03-13 00:00:00,DOGE/USDT,0.11477,0.11635,0.10988,0.11143,33704938.94040259,3827383.7796725590898
1647043200,2022-03-12 00:00:00,DOGE/USDT,0.11545,0.11727,0.11462,0.11478,26792198.73392907,3112753.8842454542949
1646956800,2022-03-11 00:00:00,DOGE/USDT,0.11682,0.1186,0.11374,0.11545,57104496.25710537,6636160.2360041547061
1646870400,2022-03-10 00:00:00,DOGE/USDT,0.12144,0.12189,0.11452,0.11682,65915886.59705961,7714640.2511635166371
1646784000,2022-03-09 00:00:00,DOGE/USDT,0.11701,0.12444,0.11644,0.12147,76991533.20176216,9354134.1339893557361
1646697600,2022-03-08 00:00:00,DOGE/USDT,0.11674,0.11997,0.11531,0.11701,57637307.77736493,6799171.3561683460156
1646611200,2022-03-07 00:00:00,DOGE/USDT,0.12062,0.12264,0.11324,0.11679,81962687.71102549,9733471.1563016024831
1646524800,2022-03-06 00:00:00,DOGE/USDT,0.12494,0.12558,0.11929,0.12065,64199236.4270924,7889103.9896856808884
1646438400,2022-03-05 00:00:00,DOGE/USDT,0.12254,0.12558,0.12085,0.12497,55650975.51109996,6885065.6141103878498
1646352000,2022-03-04 00:00:00,DOGE/USDT,0.12962,0.13014,0.12,0.12256,86994828.0129781,10937329.2957646524517
1646265600,2022-03-03 00:00:00,DOGE/USDT,0.13306,0.13388,0.12711,0.12965,70580022.17462233,9246775.7112386678926
1646179200,2022-03-02 00:00:00,DOGE/USDT,0.13411,0.13721,0.1306,0.13303,87583001.39175048,11714916.1985242665391
1646092800,2022-03-01 00:00:00,DOGE/USDT,0.13341,0.13889,0.12964,0.13413,105383346.10016745,14057735.7403327718112
1646006400,2022-02-28 00:00:00,DOGE/USDT,0.12295,0.13493,0.12135,0.13343,83776219.45690773,10657408.9934742678467
1645920000,2022-02-27 00:00:00,DOGE/USDT,0.12767,0.1284,0.12117,0.12293,73046419.36269855,9138413.3276570277177
1645833600,2022-02-26 00:00:00,DOGE/USDT,0.12773,0.13059,0.12563,0.12767,63004071.77000679,8048568.0094599787591
1645747200,2022-02-25 00:00:00,DOGE/USDT,0.12409,0.1284,0.12052,0.12768,90736754.42221144,11289711.9767113842849
1645660800,2022-02-24 00:00:00,DOGE/USDT,0.12735,0.1277,0.10653,0.12408,176343703.09345109,20586317.5827898386862
1645574400,2022-02-23 00:00:00,DOGE/USDT,0.13127,0.13556,0.1272,0.12731,70976951.18719962,9359655.3230134887262
1645488000,2022-02-22 00:00:00,DOGE/USDT,0.12825,0.13181,0.12386,0.13129,57982952.25530242,7449266.3956137945545
1645401600,2022-02-21 00:00:00,DOGE/USDT,0.13663,0.1418,0.12713,0.12825,77421386.86469939,10533595.3144218722469
1645315200,2022-02-20 00:00:00,DOGE/USDT,0.14091,0.14109,0.13504,0.13649,44717349.5419073,6137367.4965904815415
1645228800,2022-02-19 00:00:00,DOGE/USDT,0.1385,0.14646,0.13839,0.1408,59565877.40591792,8446842.4551016609953
1645142400,2022-02-18 00:00:00,DOGE/USDT,0.13837,0.14214,0.13604,0.13851,67587584.53826874,9429103.7684360926521
1645056000,2022-02-17 00:00:00,DOGE/USDT,0.14875,0.15003,0.13691,0.13836,80294553.589949,11566949.7334199683759
