https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume TRX
1663473600000,2022-09-18 04:00:00,TRX/EUR,0.06196727,0.06209196,0.06195078,0.06206225,279.280125,4500.0
1663470000000,2022-09-18 03:00:00,TRX/EUR,0.06197259,0.06205196,0.0618825,0.06195829,364.3597204259308,5880.72589521
1663466400000,2022-09-18 02:00:00,TRX/EUR,0.06185365,0.06204938,0.06185365,0.06204938,394.01356300000003,6350.0
1663462800000,2022-09-18 01:00:00,TRX/EUR,0.06183494,0.06223348,0.0617975,0.06186001,344.5602557,5570.0
1663459200000,2022-09-18 00:00:00,TRX/EUR,0.06221513,0.06222101,0.06182087,0.06186335,328.4943885,5310.0
1663455600000,2022-09-17 23:00:00,TRX/EUR,0.06213138,0.06227072,0.06210232,0.06222678,372.7384122,5990.0
1663452000000,2022-09-17 22:00:00,TRX/EUR,0.06193678,0.06219194,0.06147543,0.06215401,360.5171388939009,5800.38422129
1663448400000,2022-09-17 21:00:00,TRX/EUR,0.06200739,0.06206548,0.06173724,0.061959,316.61049,5110.0
1663444800000,2022-09-17 20:00:00,TRX/EUR,0.06187152,0.06203878,0.06181436,0.06201103,361.9136543471821,5836.27871279
1663441200000,2022-09-17 19:00:00,TRX/EUR,0.06197446,0.06198604,0.06179126,0.06187627,321.1378413,5190.0
1663437600000,2022-09-17 18:00:00,TRX/EUR,0.06198853,0.06204985,0.06190959,0.06201189,360.9091998,5820.0
1663434000000,2022-09-17 17:00:00,TRX/EUR,0.06249875,0.06250438,0.06194849,0.06197995,288.2067675,4650.0
1663430400000,2022-09-17 16:00:00,TRX/EUR,0.06166269,0.06256797,0.06128989,0.06252818,308.2639274,4930.0
1663426800000,2022-09-17 15:00:00,TRX/EUR,0.06180343,0.06185763,0.0617067,0.0617067,284.467887,4610.0
1663423200000,2022-09-17 14:00:00,TRX/EUR,0.06161946,0.06186061,0.06161946,0.06185074,339.5605626,5490.0
1663419600000,2022-09-17 13:00:00,TRX/EUR,0.06152864,0.061773,0.06151008,0.06159879,541.7423599212009,8794.69158276
1663416000000,2022-09-17 12:00:00,TRX/EUR,0.06132457,0.06154527,0.061311,0.06149162,348.0425692,5660.0
1663412400000,2022-09-17 11:00:00,TRX/EUR,0.06142105,0.06147751,0.06131603,0.06133775,330.6104725,5390.0
1663408800000,2022-09-17 10:00:00,TRX/EUR,0.0614386,0.06152402,0.0613912,0.06143223,372.6583352033652,6066.16974841
1663405200000,2022-09-17 09:00:00,TRX/EUR,0.06152839,0.06156556,0.06110241,0.06140129,354.8994562,5780.0
1663401600000,2022-09-17 08:00:00,TRX/EUR,0.06143654,0.06158221,0.06143654,0.0615309,348.26489399999997,5660.0
1663398000000,2022-09-17 07:00:00,TRX/EUR,0.06135215,0.06144805,0.06127763,0.06143434,346.4896776,5640.0
1663394400000,2022-09-17 06:00:00,TRX/EUR,0.06134709,0.06149836,0.06133362,0.06138311,389.78274849999997,6350.0
1663390800000,2022-09-17 05:00:00,TRX/EUR,0.06163139,0.06163139,0.06128897,0.06138384,371.9860704,6060.0
1663387200000,2022-09-17 04:00:00,TRX/EUR,0.06164221,0.0625647,0.06160317,0.06160374,282.1451292,4580.0
1663383600000,2022-09-17 03:00:00,TRX/EUR,0.06160122,0.06168086,0.06160122,0.06165314,355.1220864,5760.0
1663380000000,2022-09-17 02:00:00,TRX/EUR,0.0616482,0.06196023,0.06159277,0.06163935,350.111508,5680.0
1663376400000,2022-09-17 01:00:00,TRX/EUR,0.06145867,0.06190255,0.06144135,0.06168739,312.7550673,5070.0
1663372800000,2022-09-17 00:00:00,TRX/EUR,0.06121229,0.0617336,0.06120191,0.06148337,322.7876925,5250.0
1663369200000,2022-09-16 23:00:00,TRX/EUR,0.06112747,0.06125271,0.06109269,0.06122926,391.2549714,6390.0
1663365600000,2022-09-16 22:00:00,TRX/EUR,0.06114446,0.06186233,0.06107876,0.06108456,427.3230932689839,6995.59910506
1663362000000,2022-09-16 21:00:00,TRX/EUR,0.06109003,0.06122631,0.06101593,0.06109861,378.811382,6200.0
1663358400000,2022-09-16 20:00:00,TRX/EUR,0.06096099,0.06107813,0.06075123,0.06104175,358.3150725,5870.0
1663354800000,2022-09-16 19:00:00,TRX/EUR,0.06092968,0.06107188,0.06090999,0.06094397,371.1487773,6090.0
1663351200000,2022-09-16 18:00:00,TRX/EUR,0.061007,0.06110038,0.06077796,0.0609186,372.80194630972437,6119.67356948
1663347600000,2022-09-16 17:00:00,TRX/EUR,0.06091088,0.06097876,0.06062302,0.06093031,333.2887957,5470.0
1663344000000,2022-09-16 16:00:00,TRX/EUR,0.06103472,0.06103472,0.06063335,0.06089689,354.4198998,5820.0
1663340400000,2022-09-16 15:00:00,TRX/EUR,0.06060646,0.06101397,0.06049728,0.06101397,286.7854661621562,4700.32463323
1663336800000,2022-09-16 14:00:00,TRX/EUR,0.06066094,0.06165692,0.06049219,0.06058196,396.3833116549716,6542.92650246
1663333200000,2022-09-16 13:00:00,TRX/EUR,0.06134973,0.0616704,0.06060834,0.06072751,458.66681344430344,7552.86711812
1663329600000,2022-09-16 12:00:00,TRX/EUR,0.06171852,0.06171852,0.06137198,0.06137198,330.7949722,5390.0
1663326000000,2022-09-16 11:00:00,TRX/EUR,0.06160365,0.06212537,0.06153611,0.06167883,350.3357544,5680.0
1663322400000,2022-09-16 10:00:00,TRX/EUR,0.06147933,0.061733,0.0614229,0.06158907,5298.051576360961,86022.59420967
1663318800000,2022-09-16 09:00:00,TRX/EUR,0.06128852,0.06150795,0.06126046,0.06145599,351.5282628,5720.0
1663315200000,2022-09-16 08:00:00,TRX/EUR,0.06158925,0.06162213,0.06118575,0.06132341,351.99637340000004,5740.0
1663311600000,2022-09-16 07:00:00,TRX/EUR,0.0613801,0.06169322,0.06135812,0.06156764,339.8533728,5520.0
1663308000000,2022-09-16 06:00:00,TRX/EUR,0.06161569,0.06165113,0.06137719,0.06141815,342.0990955,5570.0
1663304400000,2022-09-16 05:00:00,TRX/EUR,0.06152247,0.06168942,0.06147146,0.06157547,328.1972551,5330.0
1663300800000,2022-09-16 04:00:00,TRX/EUR,0.06146387,0.06188427,0.06095532,0.06151156,320.4752276,5210.0
1663297200000,2022-09-16 03:00:00,TRX/EUR,0.06136437,0.06149168,0.06124166,0.0614474,331.201486,5390.0
1663293600000,2022-09-16 02:00:00,TRX/EUR,0.06142943,0.06169359,0.06080154,0.06130336,337.7815136,5510.0
1663290000000,2022-09-16 01:00:00,TRX/EUR,0.06146176,0.06146837,0.06128776,0.06142738,308.97972139999996,5030.0
1663286400000,2022-09-16 00:00:00,TRX/EUR,0.06058884,0.06146935,0.06049039,0.06049039,341.1657996,5640.0
1663282800000,2022-09-15 23:00:00,TRX/EUR,0.0615111,0.0615111,0.06052673,0.0612368,343.538448,5610.0
1663279200000,2022-09-15 22:00:00,TRX/EUR,0.06151283,0.06153582,0.06114994,0.06150732,315.92859142226837,5136.43890552
1663275600000,2022-09-15 21:00:00,TRX/EUR,0.06151504,0.06153639,0.06138496,0.06150759,308.7681018,5020.0
1663272000000,2022-09-15 20:00:00,TRX/EUR,0.06145723,0.06152615,0.06135712,0.06151578,371.12564166630096,6033.01529569
1663268400000,2022-09-15 19:00:00,TRX/EUR,0.06131671,0.06146464,0.06123788,0.06146464,425.6820302251254,6925.64099009
1663264800000,2022-09-15 18:00:00,TRX/EUR,0.06139349,0.06164669,0.06124299,0.06146315,314.26534037699935,5113.06921915
1663261200000,2022-09-15 17:00:00,TRX/EUR,0.06141675,0.06238985,0.06129949,0.06141654,299.0985498,4870.0
1663257600000,2022-09-15 16:00:00,TRX/EUR,0.06117315,0.06145845,0.06114058,0.06138078,5350.796028282278,87173.80307455
1663254000000,2022-09-15 15:00:00,TRX/EUR,0.06100357,0.061202,0.06070096,0.06118452,356.5800960041396,5827.94628452
1663250400000,2022-09-15 14:00:00,TRX/EUR,0.06175334,0.06234494,0.06095072,0.06096781,350.9838855259797,5756.87211868
1663246800000,2022-09-15 13:00:00,TRX/EUR,0.06150925,0.06169568,0.06148324,0.06169568,343.0279808,5560.0
1663243200000,2022-09-15 12:00:00,TRX/EUR,0.06168689,0.06177595,0.06146494,0.06147402,596.5132802468378,9703.50206879
1663239600000,2022-09-15 11:00:00,TRX/EUR,0.06166027,0.06169939,0.06157757,0.06168927,291.7902471,4730.0
1663236000000,2022-09-15 10:00:00,TRX/EUR,0.06161584,0.06183885,0.06159161,0.06166213,365.65643090000003,5930.0
1663232400000,2022-09-15 09:00:00,TRX/EUR,0.06198291,0.06198389,0.06154477,0.06161345,3109.4184686275366,50466.55346564
1663228800000,2022-09-15 08:00:00,TRX/EUR,0.06202744,0.06264904,0.06197899,0.06198372,1528.9517812394959,24666.9896747
1663225200000,2022-09-15 07:00:00,TRX/EUR,0.06166924,0.06230999,0.06164853,0.06200485,1391.0690795614075,22434.84307375
1663221600000,2022-09-15 06:00:00,TRX/EUR,0.06136592,0.06180589,0.06097363,0.06156423,327.52170359999997,5320.0
1663218000000,2022-09-15 05:00:00,TRX/EUR,0.06107503,0.06132968,0.06106732,0.06132501,351.7753640997986,5736.24633897
1663214400000,2022-09-15 04:00:00,TRX/EUR,0.06082436,0.06108534,0.06075942,0.06106034,526.8555453925624,8628.44106981
1663210800000,2022-09-15 03:00:00,TRX/EUR,0.06098161,0.06103766,0.06071923,0.06078833,327.0412154,5380.0
1663207200000,2022-09-15 02:00:00,TRX/EUR,0.06134971,0.06139199,0.06091875,0.06097805,329.8912505,5410.0
1663203600000,2022-09-15 01:00:00,TRX/EUR,0.06158459,0.06162465,0.06132351,0.06138321,336.9938229,5490.0
1663200000000,2022-09-15 00:00:00,TRX/EUR,0.06176642,0.06176642,0.06149051,0.06157491,54.1859208,880.0
1663196400000,2022-09-14 23:00:00,TRX/EUR,0.06171242,0.06182051,0.06165757,0.06173219,328.4152508,5320.0
1663192800000,2022-09-14 22:00:00,TRX/EUR,0.06158021,0.06177265,0.06150056,0.06169829,299.8536894,4860.0
1663189200000,2022-09-14 21:00:00,TRX/EUR,0.06143256,0.06158618,0.0608605,0.0615818,359.021894,5830.0
1663185600000,2022-09-14 20:00:00,TRX/EUR,0.06146139,0.06149057,0.06124351,0.06146627,320.8539294,5220.0
1663182000000,2022-09-14 19:00:00,TRX/EUR,0.06129303,0.06150896,0.06120089,0.06146259,345.41975579999996,5620.0
1663178400000,2022-09-14 18:00:00,TRX/EUR,0.06139139,0.0614946,0.06093932,0.06123128,325.3265109973386,5313.07709062
1663174800000,2022-09-14 17:00:00,TRX/EUR,0.06133635,0.061612,0.06071302,0.0614148,374.63027999999997,6100.0
1663171200000,2022-09-14 16:00:00,TRX/EUR,0.06142413,0.06149853,0.06126683,0.06132167,343.4274382463898,5600.42540013
1663167600000,2022-09-14 15:00:00,TRX/EUR,0.06151108,0.06178874,0.06064428,0.06147334,299.3751658,4870.0
1663164000000,2022-09-14 14:00:00,TRX/EUR,0.06125767,0.06153625,0.06125767,0.06147449,357.7815318,5820.0
1663160400000,2022-09-14 13:00:00,TRX/EUR,0.06169213,0.0617612,0.06006679,0.06120574,364.5779225025252,5956.59692216
1663156800000,2022-09-14 12:00:00,TRX/EUR,0.06139225,0.06168441,0.06111756,0.06165588,396.4473084,6430.0
1663153200000,2022-09-14 11:00:00,TRX/EUR,0.06129922,0.06147853,0.05988745,0.06136206,343.627536,5600.0
1663149600000,2022-09-14 10:00:00,TRX/EUR,0.06117319,0.0612779,0.06110096,0.06123308,348.4162252,5690.0
1663146000000,2022-09-14 09:00:00,TRX/EUR,0.06133407,0.06139601,0.06113349,0.06117262,489.20695207282046,7997.15546061
1663142400000,2022-09-14 08:00:00,TRX/EUR,0.0611536,0.06144307,0.06089063,0.06135994,336.5592709,5485.0
1663138800000,2022-09-14 07:00:00,TRX/EUR,0.06135216,0.06174546,0.06048599,0.06111934,8404.910944147287,137516.3891519
1663135200000,2022-09-14 06:00:00,TRX/EUR,0.06134281,0.061472,0.06035134,0.06131539,1838.1549415466227,29978.68792071
1663131600000,2022-09-14 05:00:00,TRX/EUR,0.06120383,0.06137207,0.06031346,0.06133584,337.34712,5500.0
1663128000000,2022-09-14 04:00:00,TRX/EUR,0.06117986,0.06122079,0.06115667,0.06118864,120.5416208,1970.0
1663120800000,2022-09-14 02:00:00,TRX/EUR,0.061147,0.061147,0.061147,0.061147,35.36782549812541,578.40655303
1663117200000,2022-09-14 01:00:00,TRX/EUR,0.061147,0.061147,0.061147,0.061147,50.624300309879615,827.91143163
1663113600000,2022-09-14 00:00:00,TRX/EUR,0.06086946,0.06086946,0.06086742,0.06086742,11.564809799999999,190.0
1663110000000,2022-09-13 23:00:00,TRX/EUR,0.06131275,0.06191275,0.06086976,0.06087062,423.578500593896,6958.66906882
1663106400000,2022-09-13 22:00:00,TRX/EUR,0.06216184,0.06216184,0.06114863,0.06144495,207.683931,3380.0
1663095600000,2022-09-13 19:00:00,TRX/EUR,0.06119131,0.06202397,0.06105397,0.06149744,408.3430016,6640.0
1663092000000,2022-09-13 18:00:00,TRX/EUR,0.06159051,0.06214141,0.06118107,0.06124896,363.8188224,5940.0
1663088400000,2022-09-13 17:00:00,TRX/EUR,0.06162461,0.0617469,0.06127058,0.06161414,311.151407,5050.0
1663084800000,2022-09-13 16:00:00,TRX/EUR,0.06189588,0.06231045,0.05975334,0.06169089,347.9366196,5640.0
1663081200000,2022-09-13 15:00:00,TRX/EUR,0.06154999,0.06309957,0.05958073,0.06147838,370.72555406827337,6030.17766682
1663077600000,2022-09-13 14:00:00,TRX/EUR,0.06258368,0.0626603,0.05794942,0.06030986,332.9104271993969,5519.99999999
1663074000000,2022-09-13 13:00:00,TRX/EUR,0.06235382,0.06268424,0.06201374,0.0626146,376.93989200000004,6020.0
1663070400000,2022-09-13 12:00:00,TRX/EUR,0.06254818,0.06283523,0.06199796,0.06238316,622.1599247191348,9973.20310031
1663066800000,2022-09-13 11:00:00,TRX/EUR,0.06250234,0.06266662,0.06245938,0.0625654,323.46311799999995,5170.0
1663063200000,2022-09-13 10:00:00,TRX/EUR,0.06241183,0.06266479,0.06215838,0.06248974,354.9417232,5680.0
1663059600000,2022-09-13 09:00:00,TRX/EUR,0.06261506,0.062815,0.06210713,0.06240946,297.0690296,4760.0
1663056000000,2022-09-13 08:00:00,TRX/EUR,0.0628728,0.06300489,0.06251619,0.06261806,355.04440020000004,5670.0
1663052400000,2022-09-13 07:00:00,TRX/EUR,0.0626049,0.06291108,0.0626049,0.06289807,348.4553078,5540.0
1663048800000,2022-09-13 06:00:00,TRX/EUR,0.06271558,0.06284828,0.06254441,0.06269539,352.3480918,5620.0
1663045200000,2022-09-13 05:00:00,TRX/EUR,0.06260754,0.0627534,0.06260754,0.06272339,341.2152416,5440.0
1663041600000,2022-09-13 04:00:00,TRX/EUR,0.06261709,0.06275954,0.06237485,0.06262056,1019.8055499382231,16285.4747696
1663038000000,2022-09-13 03:00:00,TRX/EUR,0.06256998,0.06267871,0.06222661,0.06261369,418.2594492,6680.0
1663034400000,2022-09-13 02:00:00,TRX/EUR,0.06230713,0.06267986,0.06215679,0.06252095,366.99797650000005,5870.0
1663030800000,2022-09-13 01:00:00,TRX/EUR,0.06231258,0.06263029,0.06219327,0.06228149,1045.0131893758742,16778.87265343
1663027200000,2022-09-13 00:00:00,TRX/EUR,0.06304906,0.06304956,0.0622259,0.06230435,363.2343605,5830.0
1663023600000,2022-09-12 23:00:00,TRX/EUR,0.06291789,0.06307961,0.0623574,0.06303993,340.415622,5400.0
1663020000000,2022-09-12 22:00:00,TRX/EUR,0.0628434,0.06308491,0.06274018,0.0629684,367.73545599999994,5840.0
1663016400000,2022-09-12 21:00:00,TRX/EUR,0.06302641,0.06309219,0.0628609,0.06287016,329.4396384,5240.0
1663012800000,2022-09-12 20:00:00,TRX/EUR,0.06283266,0.06300864,0.06275473,0.06296703,397.95162959999993,6320.0
1663009200000,2022-09-12 19:00:00,TRX/EUR,0.06291992,0.06293443,0.06212432,0.06284287,377.05722,6000.0
1663005600000,2022-09-12 18:00:00,TRX/EUR,0.06279208,0.06298631,0.06270711,0.06290783,333.411499,5300.0
1663002000000,2022-09-12 17:00:00,TRX/EUR,0.06250977,0.06279027,0.06246726,0.06279027,319.35111705880115,5085.99687593
1662998400000,2022-09-12 16:00:00,TRX/EUR,0.06270076,0.06270076,0.06227784,0.06256264,359.1095536,5740.0
1662994800000,2022-09-12 15:00:00,TRX/EUR,0.0632157,0.06349904,0.0626398,0.06274238,367.73321466413256,5861.00199999
1662991200000,2022-09-12 14:00:00,TRX/EUR,0.0634801,0.0634801,0.0630968,0.06322404,393.25352879999997,6220.0
1662987600000,2022-09-12 13:00:00,TRX/EUR,0.06322919,0.06350486,0.06300188,0.06349335,375.2456985,5910.0
1662984000000,2022-09-12 12:00:00,TRX/EUR,0.06308713,0.06331211,0.06301371,0.06318431,367.10084109999997,5810.0
1662980400000,2022-09-12 11:00:00,TRX/EUR,0.06319402,0.06359396,0.06309253,0.06312838,1933.3066392669634,30625.00002799
1662976800000,2022-09-12 10:00:00,TRX/EUR,0.06316443,0.06319195,0.06290428,0.06315807,318.27117683690693,5039.27964925
1662973200000,2022-09-12 09:00:00,TRX/EUR,0.06325261,0.06340469,0.06290309,0.06313163,1551.1104237192365,24569.46579265
1662969600000,2022-09-12 08:00:00,TRX/EUR,0.06318097,0.06358851,0.06312721,0.06321694,766.0375244260139,12117.5989288
1662966000000,2022-09-12 07:00:00,TRX/EUR,0.06321775,0.06321775,0.06292992,0.06314529,382.1648085058212,6052.15065931
1662962400000,2022-09-12 06:00:00,TRX/EUR,0.0633772,0.06350749,0.06317943,0.06319606,426.92176084882107,6755.51230328
1662958800000,2022-09-12 05:00:00,TRX/EUR,0.06332188,0.06367429,0.06310335,0.06327869,336.00984389999996,5310.0
1662955200000,2022-09-12 04:00:00,TRX/EUR,0.06330848,0.06338106,0.0631863,0.06332214,359.6697552,5680.0
1662951600000,2022-09-12 03:00:00,TRX/EUR,0.06360957,0.0640442,0.06310571,0.06335694,341.4939066,5390.0
1662948000000,2022-09-12 02:00:00,TRX/EUR,0.06404589,0.064082,0.06340884,0.06362231,368.6629533396381,5794.55466706
1662944400000,2022-09-12 01:00:00,TRX/EUR,0.06345419,0.064334,0.06321385,0.06394996,514.3976539886679,8043.7525526
1662940800000,2022-09-12 00:00:00,TRX/EUR,0.063781,0.06410013,0.06347714,0.06347714,338.3331562,5330.0
1662937200000,2022-09-11 23:00:00,TRX/EUR,0.06350488,0.0636975,0.06333717,0.06369239,394.25589410000003,6190.0
1662933600000,2022-09-11 22:00:00,TRX/EUR,0.06313451,0.06367736,0.06307186,0.06348867,354.2667786,5580.0
1662930000000,2022-09-11 21:00:00,TRX/EUR,0.063499,0.063499,0.06293948,0.06307464,333.50009350560725,5287.38798201
1662926400000,2022-09-11 20:00:00,TRX/EUR,0.06369534,0.06379591,0.06308604,0.06328722,428.7153961495856,6774.12273994
1662922800000,2022-09-11 19:00:00,TRX/EUR,0.06378787,0.0640371,0.06322099,0.06366606,352.70997239999997,5540.0
1662919200000,2022-09-11 18:00:00,TRX/EUR,0.06386551,0.06421612,0.06357666,0.06385616,370.0464472,5795.0
1662915600000,2022-09-11 17:00:00,TRX/EUR,0.06397735,0.06405473,0.06381613,0.06385269,380.70660307735193,5962.26412822
1662912000000,2022-09-11 16:00:00,TRX/EUR,0.06395404,0.0640204,0.06381579,0.06397399,358.8646479350239,5609.53987605
1662908400000,2022-09-11 15:00:00,TRX/EUR,0.06385171,0.06398088,0.06385171,0.06389799,366.7744626,5740.0
1662904800000,2022-09-11 14:00:00,TRX/EUR,0.06374228,0.06388731,0.06348267,0.06384386,356.8871774,5590.0
1662901200000,2022-09-11 13:00:00,TRX/EUR,0.06350677,0.06380824,0.06350677,0.0637159,347.888814,5460.0
1662897600000,2022-09-11 12:00:00,TRX/EUR,0.06388607,0.06397776,0.06373878,0.06376327,336.0324329,5270.0
1662894000000,2022-09-11 11:00:00,TRX/EUR,0.06374924,0.06396577,0.06373877,0.06388796,382.6142353603175,5988.83162587
1662890400000,2022-09-11 10:00:00,TRX/EUR,0.06362601,0.06378215,0.06362511,0.063772,380.9414273782184,5973.4903622
1662886800000,2022-09-11 09:00:00,TRX/EUR,0.06393521,0.064022,0.06362069,0.06362069,467.62649125662983,7350.226652
1662883200000,2022-09-11 08:00:00,TRX/EUR,0.06392693,0.064014,0.06380269,0.06391849,375.2554442436275,5870.84338575
1662879600000,2022-09-11 07:00:00,TRX/EUR,0.06380801,0.06403127,0.06380801,0.06392275,397.05617118017267,6211.50014948
1662876000000,2022-09-11 06:00:00,TRX/EUR,0.0645672,0.06458952,0.06342235,0.06380767,305.6387393,4790.0
1662872400000,2022-09-11 05:00:00,TRX/EUR,0.06447016,0.0645982,0.06441747,0.06452808,377.489268,5850.0
1662868800000,2022-09-11 04:00:00,TRX/EUR,0.06444818,0.06461887,0.06435996,0.06443661,401.8044609856534,6235.65487051
1662865200000,2022-09-11 03:00:00,TRX/EUR,0.06432328,0.06450468,0.06419178,0.06447408,362.9890704,5630.0
1662861600000,2022-09-11 02:00:00,TRX/EUR,0.06426169,0.06445146,0.06387886,0.06436243,378.4510884,5880.0
1662858000000,2022-09-11 01:00:00,TRX/EUR,0.06426622,0.0645332,0.06418581,0.0643438,416.947824,6480.0
1662854400000,2022-09-11 00:00:00,TRX/EUR,0.06444821,0.06447152,0.06405819,0.06420472,345.42139360000004,5380.0
1662850800000,2022-09-10 23:00:00,TRX/EUR,0.06424111,0.0644203,0.06412976,0.0644203,383.944988,5960.0
1662847200000,2022-09-10 22:00:00,TRX/EUR,0.06383769,0.06429983,0.0638169,0.06422784,371.87919359999995,5790.0
1662843600000,2022-09-10 21:00:00,TRX/EUR,0.0637546,0.06414726,0.06346974,0.0637169,335.15089400000005,5260.0
1662840000000,2022-09-10 20:00:00,TRX/EUR,0.06406615,0.06428661,0.06339038,0.0637516,327.04570800000005,5130.0
1662836400000,2022-09-10 19:00:00,TRX/EUR,0.06397064,0.06413266,0.063228,0.06405079,512.5446506352772,8002.15970225
1662832800000,2022-09-10 18:00:00,TRX/EUR,0.06379513,0.06394721,0.06373643,0.06393331,354.82987049999997,5550.0
1662829200000,2022-09-10 17:00:00,TRX/EUR,0.06399154,0.06412435,0.06375097,0.063773,348.83831,5470.0
1662825600000,2022-09-10 16:00:00,TRX/EUR,0.06357469,0.06411215,0.06322591,0.06401434,366.16202480000004,5720.0
1662822000000,2022-09-10 15:00:00,TRX/EUR,0.0632596,0.06365493,0.06321409,0.06360795,340.62057225,5355.0
1662818400000,2022-09-10 14:00:00,TRX/EUR,0.06316777,0.06342496,0.06316777,0.06326296,382.10827839999996,6040.0
1662814800000,2022-09-10 13:00:00,TRX/EUR,0.06333617,0.06337018,0.06301453,0.06316144,374.57277519046363,5930.40271391
1662811200000,2022-09-10 12:00:00,TRX/EUR,0.06337416,0.06346,0.06285558,0.06328233,388.29761898669835,6135.95641922
1662807600000,2022-09-10 11:00:00,TRX/EUR,0.06286718,0.06341162,0.06286718,0.06335833,348.470815,5500.0
1662804000000,2022-09-10 10:00:00,TRX/EUR,0.06325197,0.06329974,0.06309887,0.06322331,321.1744148,5080.0
1662800400000,2022-09-10 09:00:00,TRX/EUR,0.06315376,0.0633814,0.06294528,0.06325802,387.7716626,6130.0
1662796800000,2022-09-10 08:00:00,TRX/EUR,0.06297785,0.06333653,0.06297785,0.06314069,364.9531882,5780.0
1662793200000,2022-09-10 07:00:00,TRX/EUR,0.06345672,0.06345835,0.06288844,0.0629182,344.16255399999994,5470.0
1662789600000,2022-09-10 06:00:00,TRX/EUR,0.06335684,0.06345851,0.06316681,0.06345608,380.73648,6000.0
1662786000000,2022-09-10 05:00:00,TRX/EUR,0.06303561,0.06341182,0.06297173,0.06333305,407.1387349099884,6428.53509992
1662782400000,2022-09-10 04:00:00,TRX/EUR,0.06300183,0.06333578,0.0628763,0.06298529,383.60022404341225,6090.31448523
1662778800000,2022-09-10 03:00:00,TRX/EUR,0.06323213,0.06325869,0.06298305,0.06300266,340.8443906,5410.0
1662775200000,2022-09-10 02:00:00,TRX/EUR,0.06285721,0.06327863,0.06285721,0.06326994,316.98239939999996,5010.0
1662771600000,2022-09-10 01:00:00,TRX/EUR,0.06294773,0.06317045,0.06278063,0.06289727,326.43683130000005,5190.0
1662768000000,2022-09-10 00:00:00,TRX/EUR,0.06318,0.0631978,0.06265484,0.06295656,421.77840530836437,6699.51479732
1662764400000,2022-09-09 23:00:00,TRX/EUR,0.06296363,0.0631732,0.06265364,0.06307464,386.1687267340323,6122.40873248
1662760800000,2022-09-09 22:00:00,TRX/EUR,0.0628227,0.06313328,0.0628227,0.06299251,340.7894791,5410.0
1662757200000,2022-09-09 21:00:00,TRX/EUR,0.0631338,0.06317075,0.0628383,0.062861,365.30794920456026,5811.36076748
1662753600000,2022-09-09 20:00:00,TRX/EUR,0.06313411,0.06327866,0.06302374,0.0630876,356.44494,5650.0
