https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HNT,Volume USDT
1662163200000.0,2022-09-03 00:00:00,HNT/USDT,4.5115,4.6252,4.1019,4.1759,1135.2030221030197,4740.4943
1662076800000.0,2022-09-02 00:00:00,HNT/USDT,4.8018,4.9158,4.439,4.5115,3832.9570918763166,17292.38592
1661990400000.0,2022-09-01 00:00:00,HNT/USDT,5.233,5.3273,4.6,4.8018,12831.107024449164,61612.40971
1661904000000.0,2022-08-31 00:00:00,HNT/USDT,5.5285,5.6632,5.1914,5.233,8574.8359277661,44872.11641
1661817600000.0,2022-08-30 00:00:00,HNT/USDT,6.1842,6.2322,5.4452,5.5285,7993.258325042959,44190.72865
1661731200000.0,2022-08-29 00:00:00,HNT/USDT,5.7497,6.265,5.69,6.1842,3892.5982374438086,24072.60602
1661644800000.0,2022-08-28 00:00:00,HNT/USDT,5.9861,6.1725,5.7391,5.7497,1546.9029810250968,8894.22807
1661558400000.0,2022-08-27 00:00:00,HNT/USDT,5.9387,6.0905,5.8162,5.9861,1718.656500893737,10288.04968
1661472000000.0,2022-08-26 00:00:00,HNT/USDT,6.71,6.71,5.8905,5.9387,8414.976471281594,49974.02077
1661385600000.0,2022-08-25 00:00:00,HNT/USDT,6.968,7.079,6.6631,6.71,1672.1156557377049,11219.89605
1661299200000.0,2022-08-24 00:00:00,HNT/USDT,6.6789,7.655,6.5733,6.968,25825.026106486795,179948.78191
1661212800000.0,2022-08-23 00:00:00,HNT/USDT,6.5062,6.7299,6.3672,6.6789,4716.0447708454985,31497.99142
1661126400000.0,2022-08-22 00:00:00,HNT/USDT,6.8888,6.8915,6.3125,6.5062,7627.821064523071,49628.12941
1661040000000.0,2022-08-21 00:00:00,HNT/USDT,6.7787,6.9425,6.7273,6.8888,612.1307731390083,4216.84647
1660953600000.0,2022-08-20 00:00:00,HNT/USDT,6.955,7.079,6.5857,6.7787,729.7280658533348,4946.60764
1660867200000.0,2022-08-19 00:00:00,HNT/USDT,7.0664,7.3222,6.5781,6.955,3648.135710999281,25372.78387
1660780800000.0,2022-08-18 00:00:00,HNT/USDT,7.5418,7.7142,6.948,7.0664,1320.5436544775275,9331.48968
1660694400000.0,2022-08-17 00:00:00,HNT/USDT,8.0025,8.2569,7.4997,7.5418,1225.5545214670237,9242.88709
1660608000000.0,2022-08-16 00:00:00,HNT/USDT,8.0947,8.2954,7.9858,8.0025,1331.7159637613247,10657.057
1660521600000.0,2022-08-15 00:00:00,HNT/USDT,8.2632,8.4462,7.9541,8.0947,1264.8027697135162,10238.19898
1660435200000.0,2022-08-14 00:00:00,HNT/USDT,8.5595,8.6964,8.12,8.2632,1549.0651466744118,12800.23512
1660348800000.0,2022-08-13 00:00:00,HNT/USDT,8.6303,8.763,8.5302,8.5595,959.8157590980782,8215.54299
1660262400000.0,2022-08-12 00:00:00,HNT/USDT,8.6136,8.7286,8.4106,8.6303,236.12195983917127,2037.80335
1660176000000.0,2022-08-11 00:00:00,HNT/USDT,8.7509,8.9683,8.611,8.6136,27962.654037800687,240859.11682
1660089600000.0,2022-08-10 00:00:00,HNT/USDT,8.4837,8.792,8.2695,8.7509,794.7888902855706,6955.1181
1660003200000.0,2022-08-09 00:00:00,HNT/USDT,9.252,9.414,8.2688,8.4837,1210.2524240602565,10267.41849
1659916800000.0,2022-08-08 00:00:00,HNT/USDT,8.9007,9.3569,8.8932,9.252,1902.6023573281452,17602.87701
1659830400000.0,2022-08-07 00:00:00,HNT/USDT,8.7867,8.9755,8.6624,8.9007,353.4807453346366,3146.22607
1659744000000.0,2022-08-06 00:00:00,HNT/USDT,8.9392,9.1983,8.7604,8.7867,988.8518647501337,8688.74468
1659657600000.0,2022-08-05 00:00:00,HNT/USDT,8.6168,8.9392,8.6168,8.9392,283.55712367997137,2534.77384
1659571200000.0,2022-08-04 00:00:00,HNT/USDT,8.5484,8.8083,8.4608,8.6168,554.1466994708012,4774.97128
1659484800000.0,2022-08-03 00:00:00,HNT/USDT,8.7551,8.92,8.5,8.5484,3523.976183847269,30124.35801
1659398400000.0,2022-08-02 00:00:00,HNT/USDT,8.8859,8.9591,8.5445,8.7551,588.9379710111821,5156.21083
1659312000000.0,2022-08-01 00:00:00,HNT/USDT,9.1885,9.4253,8.7953,8.8859,499.875386848828,4441.8427
1659225600000.0,2022-07-31 00:00:00,HNT/USDT,9.6521,9.7487,9.1883,9.1885,4892.889852533058,44958.31841
1659139200000.0,2022-07-30 00:00:00,HNT/USDT,9.1529,9.7727,9.0766,9.6521,1116.0495436226313,10772.2218
1659052800000.0,2022-07-29 00:00:00,HNT/USDT,9.2148,9.5081,8.9345,9.1529,707.8838400943962,6479.19
1658966400000.0,2022-07-28 00:00:00,HNT/USDT,9.1058,9.4861,8.8026,9.2148,704.6975148673872,6493.64666
1658880000000.0,2022-07-27 00:00:00,HNT/USDT,8.6053,9.1161,8.4076,9.1058,227.60622350589736,2072.53675
1658793600000.0,2022-07-26 00:00:00,HNT/USDT,8.7368,8.7681,8.441,8.6053,1608.323314701405,13840.10462
1658707200000.0,2022-07-25 00:00:00,HNT/USDT,9.3193,9.3359,8.7368,8.7368,19064.93090376339,166566.48832
1658620800000.0,2022-07-24 00:00:00,HNT/USDT,9.3305,9.4844,9.2505,9.3193,1148.2769435472621,10701.13732
1658534400000.0,2022-07-23 00:00:00,HNT/USDT,9.3461,9.5048,9.1063,9.3305,418.6995541503671,3906.67619
1658448000000.0,2022-07-22 00:00:00,HNT/USDT,9.6112,9.9191,9.168,9.3461,415.1496592161436,3880.03023
1658361600000.0,2022-07-21 00:00:00,HNT/USDT,9.4025,9.6284,9.1323,9.6112,117.99999791909438,1134.12158
1658275200000.0,2022-07-20 00:00:00,HNT/USDT,9.7472,10.5874,9.3424,9.4025,665.7832852964636,6260.02734
1658188800000.0,2022-07-19 00:00:00,HNT/USDT,9.4861,9.9822,9.153,9.7472,353.4077252954695,3444.73578
1658102400000.0,2022-07-18 00:00:00,HNT/USDT,8.9252,9.5567,8.9065,9.4861,269.41546684095675,2555.70206
1658016000000.0,2022-07-17 00:00:00,HNT/USDT,9.0086,9.0541,8.7934,8.9252,73.23527091829875,653.63944
1657929600000.0,2022-07-16 00:00:00,HNT/USDT,8.8784,9.0923,8.6289,9.0086,392.4268276979775,3535.21632
1657843200000.0,2022-07-15 00:00:00,HNT/USDT,8.9609,9.1833,8.7933,8.8784,138.13990020724455,1226.46129
1657756800000.0,2022-07-14 00:00:00,HNT/USDT,8.9381,9.0103,8.5848,8.9609,279.6963418853017,2506.33095
1657670400000.0,2022-07-13 00:00:00,HNT/USDT,8.6158,8.9381,8.2583,8.9381,264.4915205692485,2364.05166
1657584000000.0,2022-07-12 00:00:00,HNT/USDT,8.628,8.7994,8.5326,8.6158,204.89467838157805,1765.33157
1657497600000.0,2022-07-11 00:00:00,HNT/USDT,9.3241,9.3273,8.6,8.628,190.22805169216505,1641.28763
1657411200000.0,2022-07-10 00:00:00,HNT/USDT,9.5689,9.6829,9.2256,9.3241,269.02128141053834,2508.38133
1657324800000.0,2022-07-09 00:00:00,HNT/USDT,9.2044,9.6829,9.2044,9.5689,52.898915235816034,506.18443
1657238400000.0,2022-07-08 00:00:00,HNT/USDT,9.42,9.6521,9.1317,9.2044,249.93587306071012,2300.50975
1657152000000.0,2022-07-07 00:00:00,HNT/USDT,9.2597,9.4683,9.1596,9.42,235.75722292993632,2220.83304
1657065600000.0,2022-07-06 00:00:00,HNT/USDT,9.1529,9.3381,8.9865,9.2597,294.6278648336339,2728.16564
1656979200000.0,2022-07-05 00:00:00,HNT/USDT,9.4861,9.5299,9.0069,9.1529,359.1396486359514,3287.16929
1656892800000.0,2022-07-04 00:00:00,HNT/USDT,9.1493,9.4895,9.068,9.4861,704.1391467515627,6679.53436
1656806400000.0,2022-07-03 00:00:00,HNT/USDT,9.102,9.1986,8.8805,9.1493,129.12050867279464,1181.36227
1656720000000.0,2022-07-02 00:00:00,HNT/USDT,9.0753,9.208,8.9032,9.102,63.72151285431773,579.99321
1656633600000.0,2022-07-01 00:00:00,HNT/USDT,9.4025,9.6284,9.0069,9.0753,578.036099082124,5245.85101
1656547200000.0,2022-06-30 00:00:00,HNT/USDT,9.5378,9.5624,8.8026,9.4025,552.8636001063547,5198.3
1656460800000.0,2022-06-29 00:00:00,HNT/USDT,9.8989,10.1506,9.3481,9.5378,581.3973966742855,5545.25209
1656374400000.0,2022-06-28 00:00:00,HNT/USDT,10.9174,11.0079,9.8989,9.8989,515.99438119387,5107.77678
1656288000000.0,2022-06-27 00:00:00,HNT/USDT,10.6033,11.1669,10.4093,10.9174,1944.9750361807755,21234.07046
1656201600000.0,2022-06-26 00:00:00,HNT/USDT,11.6492,11.6828,10.5875,10.6033,376.87636207595745,3996.13313
1656115200000.0,2022-06-25 00:00:00,HNT/USDT,11.3163,12.0828,11.0764,11.6492,5819.457404800329,67792.0232
1656028800000.0,2022-06-24 00:00:00,HNT/USDT,10.5382,11.5297,10.4842,11.3163,2046.5836439472264,23159.75449
1655942400000.0,2022-06-23 00:00:00,HNT/USDT,10.2092,10.9452,10.051,10.5382,2733.246866637566,28803.50213
1655856000000.0,2022-06-22 00:00:00,HNT/USDT,10.3727,10.4353,9.8186,10.2092,1434.7524830544999,14647.67505
1655769600000.0,2022-06-21 00:00:00,HNT/USDT,10.6663,11.3163,10.0975,10.3727,4756.085170688441,49333.44465
1655683200000.0,2022-06-20 00:00:00,HNT/USDT,11.2078,11.4472,10.3677,10.6663,700.9223254549375,7476.2478
1655596800000.0,2022-06-19 00:00:00,HNT/USDT,10.1514,11.4828,9.8186,11.2078,875.9386489766056,9817.34519
1655510400000.0,2022-06-18 00:00:00,HNT/USDT,11.2111,11.7324,9.321,10.1514,6578.971931950273,66785.77567
1655424000000.0,2022-06-17 00:00:00,HNT/USDT,10.0871,11.4436,10.0837,11.2111,2144.4290872438924,24041.40894
1655337600000.0,2022-06-16 00:00:00,HNT/USDT,11.5103,11.8579,9.9022,10.0871,2522.44659713892,25444.17107
1655251200000.0,2022-06-15 00:00:00,HNT/USDT,9.7395,11.5103,8.7404,11.5103,1803.2139058061039,20755.53302
1655164800000.0,2022-06-14 00:00:00,HNT/USDT,8.1748,10.3899,7.3858,9.7395,1948.151780892243,18974.02427
1655078400000.0,2022-06-13 00:00:00,HNT/USDT,8.534,9.3461,7.3926,8.1748,9054.317960072418,74017.23846
1654992000000.0,2022-06-12 00:00:00,HNT/USDT,9.1818,9.5303,8.5,8.534,1310.620487461917,11184.83524
1654905600000.0,2022-06-11 00:00:00,HNT/USDT,11.0987,11.7343,8.9,9.1818,1084.485121653706,9957.52549
1654819200000.0,2022-06-10 00:00:00,HNT/USDT,11.8688,12.4907,11.0819,11.0987,811.660544027679,9008.37688
1654732800000.0,2022-06-09 00:00:00,HNT/USDT,10.6737,12.3319,10.5867,11.8688,5176.173552507415,61434.96866
1654646400000.0,2022-06-08 00:00:00,HNT/USDT,10.4,11.15,9.8363,10.6737,1415.569205617546,15109.36103
1654560000000.0,2022-06-07 00:00:00,HNT/USDT,10.6421,11.149,9.6826,10.4,1715.5090028846153,17841.29363
1654473600000.0,2022-06-06 00:00:00,HNT/USDT,9.1862,11.0749,9.1742,10.6421,287.25193899700247,3056.96386
1654387200000.0,2022-06-05 00:00:00,HNT/USDT,9.6463,9.6769,9.101,9.1862,2012.8781193529428,18490.70098
1654300800000.0,2022-06-04 00:00:00,HNT/USDT,8.5845,9.6993,8.3713,9.6463,768.8220022184672,7416.28768
1654214400000.0,2022-06-03 00:00:00,HNT/USDT,8.6484,8.7204,7.9598,8.5845,3884.205478478653,33343.96193
1654128000000.0,2022-06-02 00:00:00,HNT/USDT,8.7921,8.8067,8.3005,8.6484,260.84918482031355,2255.92809
1654041600000.0,2022-06-01 00:00:00,HNT/USDT,9.3807,9.7649,8.4869,8.7921,1479.7369206446697,13009.99498
1653955200000.0,2022-05-31 00:00:00,HNT/USDT,9.4594,9.65,8.8016,9.3807,1221.6424008869276,11459.86087
1653868800000.0,2022-05-30 00:00:00,HNT/USDT,7.3286,10.175,7.2214,9.4594,1826.1107311245955,17273.91185
1653782400000.0,2022-05-29 00:00:00,HNT/USDT,7.1664,7.38,6.875,7.3286,131.5241314848675,963.88775
1653696000000.0,2022-05-28 00:00:00,HNT/USDT,6.8998,7.1857,6.8741,7.1664,248.35089305648583,1779.78184
1653609600000.0,2022-05-27 00:00:00,HNT/USDT,7.1269,7.308,6.8,6.8998,3804.02177454419,26246.98944
1653523200000.0,2022-05-26 00:00:00,HNT/USDT,7.5511,7.7359,6.8922,7.1269,3191.465672311945,22745.2567
1653436800000.0,2022-05-25 00:00:00,HNT/USDT,7.6736,7.8567,7.4461,7.5511,2549.41529578472,19250.88984
1653350400000.0,2022-05-24 00:00:00,HNT/USDT,7.6932,7.9457,7.4461,7.6736,3541.1853614991655,27173.63999
1653264000000.0,2022-05-23 00:00:00,HNT/USDT,8.2026,8.4987,7.5987,7.6932,932.4948707949877,7173.86954
1653177600000.0,2022-05-22 00:00:00,HNT/USDT,8.0268,8.3152,7.9453,8.2026,409.38533269938796,3358.02413
1653091200000.0,2022-05-21 00:00:00,HNT/USDT,7.8226,8.2027,7.6942,8.0268,296.33398240893007,2378.61361
1653004800000.0,2022-05-20 00:00:00,HNT/USDT,8.2878,8.4701,7.6543,7.8226,444.65471454503614,3478.35597
1652918400000.0,2022-05-19 00:00:00,HNT/USDT,7.7302,8.4436,7.2947,8.2878,992.2724836506673,8223.75589
1652832000000.0,2022-05-18 00:00:00,HNT/USDT,9.2074,9.36,7.6972,7.7302,2369.251210835425,18314.78571
1652745600000.0,2022-05-17 00:00:00,HNT/USDT,8.6435,9.2635,8.4711,9.2074,1610.9878619371375,14833.00964
1652659200000.0,2022-05-16 00:00:00,HNT/USDT,9.8562,9.8587,8.6187,8.6435,724.5226216231852,6262.41128
1652572800000.0,2022-05-15 00:00:00,HNT/USDT,9.9225,9.9225,9.0117,9.8562,431.4620198453766,4252.57596
1652486400000.0,2022-05-14 00:00:00,HNT/USDT,9.8433,10.4132,9.0956,9.9225,814.4150042831948,8081.03288
1652400000000.0,2022-05-13 00:00:00,HNT/USDT,9.2725,11.35,9.2725,9.8433,7312.567746589051,71979.7981
1652313600000.0,2022-05-12 00:00:00,HNT/USDT,8.6575,10.1568,6.5001,9.2725,11559.947621461308,107189.61432
1652227200000.0,2022-05-11 00:00:00,HNT/USDT,11.6474,12.0268,8.0077,8.6575,13079.36929483107,113234.63967
1652140800000.0,2022-05-10 00:00:00,HNT/USDT,11.096,13.1457,10.6616,11.6474,1394.7531783917443,16245.24817
1652054400000.0,2022-05-09 00:00:00,HNT/USDT,13.5698,14.0648,11.0325,11.096,4535.390656993512,50324.69473
1651968000000.0,2022-05-08 00:00:00,HNT/USDT,13.9823,14.1256,13.3587,13.5698,567.3784735220858,7699.21241
1651881600000.0,2022-05-07 00:00:00,HNT/USDT,14.6955,14.8904,13.6986,13.9823,500.18658589788515,6993.7589
1651795200000.0,2022-05-06 00:00:00,HNT/USDT,14.7169,15.0561,14.1891,14.6955,1339.0315409479094,19677.73801
1651708800000.0,2022-05-05 00:00:00,HNT/USDT,16.4704,16.6812,14.0844,14.7169,973.5081613655049,14327.02226
1651622400000.0,2022-05-04 00:00:00,HNT/USDT,15.1176,16.4704,14.5863,16.4704,1332.5554479551192,21947.72125
1651536000000.0,2022-05-03 00:00:00,HNT/USDT,14.3237,15.6998,14.1398,15.1176,3140.58935876065,47478.17369
1651449600000.0,2022-05-02 00:00:00,HNT/USDT,13.5927,14.4422,13.1201,14.3237,2472.8971383092357,35421.03674
1651363200000.0,2022-05-01 00:00:00,HNT/USDT,12.3552,13.9499,12.2327,13.5927,1114.0610930867304,15143.09822
1651276800000.0,2022-04-30 00:00:00,HNT/USDT,14.6947,14.9238,11.64,12.3552,11250.429521173271,139001.30682
1651190400000.0,2022-04-29 00:00:00,HNT/USDT,15.801,15.9901,14.1508,14.6947,12036.494091747365,176872.66973
1651104000000.0,2022-04-28 00:00:00,HNT/USDT,16.1939,16.2559,15.625,15.801,436.36372951079045,6894.98329
1651017600000.0,2022-04-27 00:00:00,HNT/USDT,16.0,16.9411,15.9411,16.1939,1415.1086625210728,22916.12817
1650931200000.0,2022-04-26 00:00:00,HNT/USDT,17.3524,17.5931,15.8042,16.0,1855.00505875,29680.08094
1650844800000.0,2022-04-25 00:00:00,HNT/USDT,17.6011,17.647,16.1009,17.3524,1284.197979530209,22283.91702
1650758400000.0,2022-04-24 00:00:00,HNT/USDT,17.5565,18.0179,17.1103,17.6403,1564.2439448308703,27593.73246
1650672000000.0,2022-04-23 00:00:00,HNT/USDT,18.027,18.2915,17.4204,17.5565,1845.5215703585568,32400.89945
1650585600000.0,2022-04-22 00:00:00,HNT/USDT,17.9744,18.2973,17.7738,18.027,1181.857535363621,21305.34579
1650499200000.0,2022-04-21 00:00:00,HNT/USDT,19.0003,19.4848,17.7959,17.9744,1579.0542093199217,28382.55198
1650412800000.0,2022-04-20 00:00:00,HNT/USDT,19.4359,19.7185,18.5407,19.0003,2333.5569722583327,44338.28254
1650326400000.0,2022-04-19 00:00:00,HNT/USDT,19.1346,19.6759,18.9713,19.4359,1286.055210203798,24995.64046
1650240000000.0,2022-04-18 00:00:00,HNT/USDT,20.0116,20.0341,18.2365,19.1346,2940.7801730895867,56270.6523
1650153600000.0,2022-04-17 00:00:00,HNT/USDT,20.3614,20.6328,19.9575,20.0116,1156.7400187891024,23148.21856
1650067200000.0,2022-04-16 00:00:00,HNT/USDT,20.5163,20.8002,20.1561,20.3614,1459.5465041696543,29718.41019
1649980800000.0,2022-04-15 00:00:00,HNT/USDT,20.1543,20.6784,20.1442,20.5163,1250.2546813996676,25650.60012
1649894400000.0,2022-04-14 00:00:00,HNT/USDT,20.958,21.51,19.9184,20.1543,2411.763826081779,48607.41168
1649808000000.0,2022-04-13 00:00:00,HNT/USDT,20.5478,21.1133,20.2086,20.958,1019.6309647867163,21369.42576
1649721600000.0,2022-04-12 00:00:00,HNT/USDT,20.2416,21.2493,20.064,20.5478,2455.0706800728058,50446.30132
1649635200000.0,2022-04-11 00:00:00,HNT/USDT,21.8607,22.0701,20.0,20.2416,3380.535417654731,68427.44571
1649548800000.0,2022-04-10 00:00:00,HNT/USDT,22.7045,22.8,21.7747,21.8607,227.13013261240488,4965.22369
1649462400000.0,2022-04-09 00:00:00,HNT/USDT,21.9661,22.799,21.9661,22.7045,2624.632253958466,59590.96301
1649376000000.0,2022-04-08 00:00:00,HNT/USDT,22.9574,23.4708,21.6742,21.9661,3689.222715456999,81037.83509
1649289600000.0,2022-04-07 00:00:00,HNT/USDT,21.8568,23.1099,21.7702,22.9574,3051.4721745493825,70053.8673
1649203200000.0,2022-04-06 00:00:00,HNT/USDT,24.5609,24.6092,21.7542,21.8568,3519.513952637166,76925.31256
1649116800000.0,2022-04-05 00:00:00,HNT/USDT,24.82,25.3886,24.182,24.5609,1375.0862822616436,33773.35667
1649030400000.0,2022-04-04 00:00:00,HNT/USDT,26.3918,28.0,23.7939,24.82,5056.836899677679,125510.69185
1648944000000.0,2022-04-03 00:00:00,HNT/USDT,24.2596,27.8377,24.2596,26.3918,3365.9041596253383,88832.2694
1648857600000.0,2022-04-02 00:00:00,HNT/USDT,24.2596,26.6364,23.986,24.2596,5307.455796468203,128756.75464
1648771200000.0,2022-04-01 00:00:00,HNT/USDT,24.1392,24.6991,22.2867,24.2596,4209.739801563092,102126.60369
1648684800000.0,2022-03-31 00:00:00,HNT/USDT,24.4958,26.0894,23.4781,24.1392,3551.2047263372438,85723.24113
1648598400000.0,2022-03-30 00:00:00,HNT/USDT,23.9282,27.5529,23.1508,24.4957,23532.968119302575,576456.52716
1648512000000.0,2022-03-29 00:00:00,HNT/USDT,23.506,24.7592,23.2343,23.9282,1654.5079563026052,39589.39728
1648425600000.0,2022-03-28 00:00:00,HNT/USDT,24.6808,25.6229,23.0147,23.506,3225.806131625968,75825.79893
1648339200000.0,2022-03-27 00:00:00,HNT/USDT,24.0217,24.9087,23.5118,24.6808,1141.790553790801,28180.3043
1648252800000.0,2022-03-26 00:00:00,HNT/USDT,23.3416,24.064,23.1829,24.0217,381.9271962433966,9174.54053
1648166400000.0,2022-03-25 00:00:00,HNT/USDT,25.2619,26.2935,21.8618,23.3416,4765.413659731981,111232.37948
1648080000000.0,2022-03-24 00:00:00,HNT/USDT,25.2266,25.9463,23.8303,25.2619,10907.783822673671,275551.34415
1647993600000.0,2022-03-23 00:00:00,HNT/USDT,25.0375,25.8818,24.4803,25.2266,1004.4276763416393,25338.29522
1647907200000.0,2022-03-22 00:00:00,HNT/USDT,22.8093,25.3801,22.5562,25.0375,1724.191006689965,43169.43233
1647820800000.0,2022-03-21 00:00:00,HNT/USDT,22.2816,22.8093,21.3051,22.8093,2118.8854572477017,48330.29406
1647734400000.0,2022-03-20 00:00:00,HNT/USDT,24.1952,24.3787,21.8936,22.2816,1107.2852519567716,24672.08707
1647648000000.0,2022-03-19 00:00:00,HNT/USDT,23.9956,24.9292,23.8911,24.1952,806.5173038453909,19513.84747
1647561600000.0,2022-03-18 00:00:00,HNT/USDT,22.6822,24.5609,22.6009,23.9956,861.6565924586174,20675.96693
1647475200000.0,2022-03-17 00:00:00,HNT/USDT,22.4569,23.141,22.2861,22.6822,572.3166006824734,12981.3996
1647388800000.0,2022-03-16 00:00:00,HNT/USDT,21.2731,22.7017,21.0891,22.5035,8259.76661363788,185873.65799
1647302400000.0,2022-03-15 00:00:00,HNT/USDT,21.0066,21.4621,20.0918,21.2731,3199.671477123691,68066.9313
1647216000000.0,2022-03-14 00:00:00,HNT/USDT,20.0669,21.481,19.7719,21.0066,905.0463025906145,19011.94566
1647129600000.0,2022-03-13 00:00:00,HNT/USDT,21.2127,21.9661,20.0115,20.0669,760.5531123392253,15261.94325
1647043200000.0,2022-03-12 00:00:00,HNT/USDT,21.0704,21.725,20.861,21.2127,495.1641016937966,10503.76754
1646956800000.0,2022-03-11 00:00:00,HNT/USDT,21.3217,22.0536,20.3414,21.0704,961.6164942288708,20261.64418
1646870400000.0,2022-03-10 00:00:00,HNT/USDT,21.6276,21.9768,20.5,21.3217,2428.4870990587056,51779.47338
1646784000000.0,2022-03-09 00:00:00,HNT/USDT,21.1648,22.6299,21.1646,21.6276,1047.4923232351255,22654.74497
1646697600000.0,2022-03-08 00:00:00,HNT/USDT,21.1546,22.3366,20.5309,21.1647,1531.9790013560316,32423.87597
1646611200000.0,2022-03-07 00:00:00,HNT/USDT,20.842,22.1037,20.0,21.1546,1636.3212483336958,34615.72148
1646524800000.0,2022-03-06 00:00:00,HNT/USDT,22.106,22.106,20.842,20.842,288.09652288647925,6004.50773
1646438400000.0,2022-03-05 00:00:00,HNT/USDT,21.366,22.2952,20.6145,22.106,1374.4165113543834,30382.8514
1646352000000.0,2022-03-04 00:00:00,HNT/USDT,23.134,23.134,20.9595,21.366,882.001865112796,18844.85185
1646265600000.0,2022-03-03 00:00:00,HNT/USDT,23.902,25.1394,22.3676,23.134,2419.993340970001,55984.12595
1646179200000.0,2022-03-02 00:00:00,HNT/USDT,25.0174,25.111,23.3672,23.902,4600.042609405071,109950.21845
1646092800000.0,2022-03-01 00:00:00,HNT/USDT,25.8744,26.1385,24.2308,25.0174,4840.296221030163,121091.62668
1646006400000.0,2022-02-28 00:00:00,HNT/USDT,22.9039,25.8744,22.2067,25.8744,2544.4696344649533,65836.62511
1645920000000.0,2022-02-27 00:00:00,HNT/USDT,24.7812,24.9632,22.3476,22.9039,1083.5421749134428,24817.34162
1645833600000.0,2022-02-26 00:00:00,HNT/USDT,23.9,25.6,23.6163,24.7812,1370.017655722887,33950.68153
1645747200000.0,2022-02-25 00:00:00,HNT/USDT,22.5674,24.1845,21.918,23.9,1018.8849276150629,24351.34977
1645660800000.0,2022-02-24 00:00:00,HNT/USDT,21.8258,23.2587,19.4311,22.5674,3008.0654169288446,67884.21549
1645574400000.0,2022-02-23 00:00:00,HNT/USDT,23.3179,24.3213,21.7134,21.8258,2210.1751056089583,48238.83982
1645488000000.0,2022-02-22 00:00:00,HNT/USDT,21.1852,23.3256,20.8514,23.3179,5667.4017818928805,132151.90801
1645401600000.0,2022-02-21 00:00:00,HNT/USDT,22.8927,24.2306,21.179,21.1852,2766.640135566339,58611.8246
1645315200000.0,2022-02-20 00:00:00,HNT/USDT,23.9911,24.0343,22.2328,22.8927,1681.0251433863195,38483.2043
1645228800000.0,2022-02-19 00:00:00,HNT/USDT,25.061,25.5618,23.7142,23.9911,602.9834242698333,14466.23563
1645142400000.0,2022-02-18 00:00:00,HNT/USDT,24.8,27.1989,24.5226,25.061,2619.8981692669886,65657.26802
1645056000000.0,2022-02-17 00:00:00,HNT/USDT,28.442,28.442,24.5108,24.8,2002.7033629032258,49667.0434
1644969600000.0,2022-02-16 00:00:00,HNT/USDT,27.6835,28.6597,26.0579,28.442,808.0996839181493,22983.97121
1644883200000.0,2022-02-15 00:00:00,HNT/USDT,25.8157,28.0165,25.7307,27.6835,388.5032828218975,10755.13063
1644796800000.0,2022-02-14 00:00:00,HNT/USDT,25.1534,27.0541,24.0301,25.8157,1281.244861072913,33076.23296
1644710400000.0,2022-02-13 00:00:00,HNT/USDT,27.4193,27.7877,25.0359,25.1534,1343.0237872414862,33781.61453
1644624000000.0,2022-02-12 00:00:00,HNT/USDT,27.2017,28.3705,26.3264,27.4193,162.6753611507223,4460.44453
1644537600000.0,2022-02-11 00:00:00,HNT/USDT,29.189,30.3644,26.9296,27.2017,1081.6435652918751,29422.54377
