https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SHA,Volume BTC
1651881600,2022-05-07 00:00:00,SHA/BTC,0.0000000848,0.0000000916,0.0000000847,0.0000000847,10364320.9578,0.89937161612428
1651795200,2022-05-06 00:00:00,SHA/BTC,0.0000000819,0.0000000967,0.0000000811,0.0000000844,16601692.16769386,1.460913807344896672
1651708800,2022-05-05 00:00:00,SHA/BTC,0.0000000771,0.0000000875,0.000000076,0.000000082,12435552.18256619,1.004159695771059136
1651622400,2022-05-04 00:00:00,SHA/BTC,0.000000074,0.0000000781,0.000000071,0.0000000771,4226124.91177572,0.316532834958489412
1651536000,2022-05-03 00:00:00,SHA/BTC,0.0000000766,0.0000000781,0.0000000731,0.000000074,4476001.16157954,0.339876593005925737
1651449600,2022-05-02 00:00:00,SHA/BTC,0.0000000743,0.0000000784,0.0000000733,0.0000000766,5942771.03046833,0.447332862060576987
1651363200,2022-05-01 00:00:00,SHA/BTC,0.0000000704,0.0000000781,0.0000000686,0.0000000745,8586528.09577956,0.626407823506422112
1651276800,2022-04-30 00:00:00,SHA/BTC,0.0000000762,0.0000000796,0.000000063,0.0000000703,23919961.0301934,1.717568804215341587
1651190400,2022-04-29 00:00:00,SHA/BTC,0.0000000782,0.0000000803,0.0000000738,0.0000000755,8630128.6782254,0.66926003981194962
1651104000,2022-04-28 00:00:00,SHA/BTC,0.0000000814,0.0000000814,0.0000000777,0.0000000781,2952804.15887354,0.234047284061317173
1651017600,2022-04-27 00:00:00,SHA/BTC,0.00000008,0.0000000864,0.0000000776,0.0000000817,6081683.43477559,0.496502048981787779
1650931200,2022-04-26 00:00:00,SHA/BTC,0.0000000802,0.0000000806,0.000000078,0.00000008,5407915.89733723,0.431149243923899328
1650844800,2022-04-25 00:00:00,SHA/BTC,0.0000000747,0.0000001301,0.0000000725,0.0000000799,38617454.62305971,3.66423587096337988
1650758400,2022-04-24 00:00:00,SHA/BTC,0.0000000753,0.0000000776,0.0000000734,0.0000000738,4909920.09644523,0.369252288067249848
1650672000,2022-04-23 00:00:00,SHA/BTC,0.0000000778,0.0000000786,0.0000000748,0.0000000761,2813702.22578986,0.213638134195579288
1650585600,2022-04-22 00:00:00,SHA/BTC,0.0000000719,0.00000009,0.0000000719,0.0000000782,22985119.59677764,1.806154191972788691
1650499200,2022-04-21 00:00:00,SHA/BTC,0.0000000731,0.0000000736,0.0000000701,0.0000000706,2804734.05740608,0.2010527961027194
1650412800,2022-04-20 00:00:00,SHA/BTC,0.0000000725,0.000000077,0.0000000725,0.0000000734,3173569.31733899,0.238615340787431916
1650326400,2022-04-19 00:00:00,SHA/BTC,0.0000000762,0.0000000788,0.0000000726,0.0000000728,7727849.85044856,0.581962695934386599
1650240000,2022-04-18 00:00:00,SHA/BTC,0.0000000802,0.0000000811,0.0000000769,0.000000077,9029841.77019546,0.7141144664575983
1650153600,2022-04-17 00:00:00,SHA/BTC,0.0000000843,0.0000000892,0.0000000802,0.0000000805,42452012.70183953,3.567498859591386238
1650067200,2022-04-16 00:00:00,SHA/BTC,0.0000000758,0.0000000893,0.0000000743,0.0000000844,36618046.17829892,2.837071719725426013
1649980800,2022-04-15 00:00:00,SHA/BTC,0.000000071,0.0000000775,0.00000007,0.0000000759,38315109.01307016,2.806579235541718942
1649894400,2022-04-14 00:00:00,SHA/BTC,0.00000007,0.0000000728,0.0000000671,0.0000000708,56088084.79376193,3.910932110221257809
1649808000,2022-04-13 00:00:00,SHA/BTC,0.0000000716,0.0000000741,0.0000000684,0.0000000699,38577134.30083621,2.78587990907391856
1649721600,2022-04-12 00:00:00,SHA/BTC,0.0000000729,0.0000000748,0.0000000712,0.0000000715,36856688.86813542,2.674568942775549416
1649635200,2022-04-11 00:00:00,SHA/BTC,0.0000000732,0.0000000742,0.0000000711,0.0000000731,28086365.0239,2.02809090342938
1649548800,2022-04-10 00:00:00,SHA/BTC,0.0000000722,0.0000000756,0.0000000709,0.0000000736,31183453.12887782,2.268116725772569808
1649462400,2022-04-09 00:00:00,SHA/BTC,0.0000000715,0.0000000746,0.0000000705,0.0000000724,23397098.95845359,1.691452339724939916
1649376000,2022-04-08 00:00:00,SHA/BTC,0.0000000719,0.0000000756,0.0000000701,0.0000000715,37770903.73634539,2.71957864461141886
1649289600,2022-04-07 00:00:00,SHA/BTC,0.0000000738,0.0000000739,0.0000000698,0.0000000716,38693729.69926703,2.773195502524629348
1649203200,2022-04-06 00:00:00,SHA/BTC,0.0000000751,0.0000000758,0.00000007,0.0000000738,58683541.1039,4.25675507709231
1649116800,2022-04-05 00:00:00,SHA/BTC,0.0000000786,0.0000000789,0.0000000735,0.0000000752,40157896.38913385,3.070769926087829525
1649030400,2022-04-04 00:00:00,SHA/BTC,0.0000000772,0.0000000808,0.0000000742,0.0000000784,54748321.03456821,4.242301408759231206
1648944000,2022-04-03 00:00:00,SHA/BTC,0.0000000802,0.0000000815,0.0000000751,0.0000000768,66197324.55278555,5.175524110929959195
1648857600,2022-04-02 00:00:00,SHA/BTC,0.0000000855,0.000000088,0.0000000769,0.0000000803,49680378.92333932,4.113001426923967396
1648771200,2022-04-01 00:00:00,SHA/BTC,0.0000000841,0.0000000859,0.0000000818,0.0000000858,40799361.28738831,3.444266286857139336
1648684800,2022-03-31 00:00:00,SHA/BTC,0.0000000843,0.0000000891,0.0000000825,0.0000000842,44814979.92116732,3.799889258540689052
1648598400,2022-03-30 00:00:00,SHA/BTC,0.0000000875,0.0000000882,0.0000000816,0.0000000845,31700852.53546032,2.673827322131879584
1648512000,2022-03-29 00:00:00,SHA/BTC,0.000000089,0.0000000949,0.0000000862,0.000000088,3482649.73328323,0.308481043734469333
1648425600,2022-03-28 00:00:00,SHA/BTC,0.000000093,0.0000000967,0.000000088,0.0000000892,9141986.91923499,0.83848461002356473
1648339200,2022-03-27 00:00:00,SHA/BTC,0.0000000929,0.000000098,0.0000000879,0.0000000917,12293989.80527548,1.136484532998588207
1648252800,2022-03-26 00:00:00,SHA/BTC,0.000000087,0.0000000931,0.0000000852,0.0000000914,1404448.5606,0.12639062712417
1648166400,2022-03-25 00:00:00,SHA/BTC,0.0000000961,0.0000000975,0.0000000875,0.0000000894,10491958.37800387,0.955915770643307931
1648080000,2022-03-24 00:00:00,SHA/BTC,0.0000000962,0.0000001018,0.0000000935,0.000000097,11374204.18335619,1.10273689534491824
1647993600,2022-03-23 00:00:00,SHA/BTC,0.0000000945,0.0000001004,0.0000000933,0.0000000975,1730711.86522607,0.166362190980388708
1647907200,2022-03-22 00:00:00,SHA/BTC,0.0000000899,0.0000001046,0.0000000865,0.0000000956,10043078.05703015,0.975236062871385757
1647820800,2022-03-21 00:00:00,SHA/BTC,0.000000091,0.0000000916,0.0000000877,0.0000000881,1654776.9531606,0.14761956343953946
1647734400,2022-03-20 00:00:00,SHA/BTC,0.0000000905,0.0000000938,0.0000000876,0.0000000892,5250807.2004,0.46518395510496
1647648000,2022-03-19 00:00:00,SHA/BTC,0.0000000837,0.000000125,0.0000000829,0.0000000897,23165092.21885758,2.250995965003921864
1647561600,2022-03-18 00:00:00,SHA/BTC,0.0000000764,0.0000000901,0.0000000763,0.0000000835,9914541.16185637,0.830608414176508373
1647475200,2022-03-17 00:00:00,SHA/BTC,0.0000000701,0.0000000768,0.0000000701,0.0000000758,1940770.4966973,0.146699223377919194
1647388800,2022-03-16 00:00:00,SHA/BTC,0.0000000737,0.0000000755,0.0000000689,0.0000000705,2547846.76252188,0.183581542314239324
1647302400,2022-03-15 00:00:00,SHA/BTC,0.0000000706,0.000000075,0.0000000692,0.0000000726,6491481.03602888,0.478318955941029792
1647216000,2022-03-14 00:00:00,SHA/BTC,0.0000000741,0.0000000741,0.0000000693,0.0000000712,1221707.68302719,0.086633551449179523
1647129600,2022-03-13 00:00:00,SHA/BTC,0.0000000738,0.0000000748,0.0000000702,0.0000000736,4131478.68633817,0.298675407029899183
1647043200,2022-03-12 00:00:00,SHA/BTC,0.0000000733,0.0000000767,0.0000000707,0.0000000751,944639.2719,0.06975436950626
1646956800,2022-03-11 00:00:00,SHA/BTC,0.0000000773,0.0000000784,0.0000000704,0.0000000742,5112494.47668641,0.376515428236299493
1646870400,2022-03-10 00:00:00,SHA/BTC,0.0000000745,0.0000000779,0.0000000715,0.0000000779,1660885.8812,0.12409401958403
1646784000,2022-03-09 00:00:00,SHA/BTC,0.0000000777,0.0000000794,0.0000000716,0.0000000749,7550936.16690374,0.561852101193619752
1646697600,2022-03-08 00:00:00,SHA/BTC,0.0000000775,0.0000000805,0.0000000735,0.0000000774,7695628.7318,0.59576570670778
1646611200,2022-03-07 00:00:00,SHA/BTC,0.0000000808,0.0000000822,0.000000077,0.0000000787,3058468.83409511,0.24383713205442884
1646524800,2022-03-06 00:00:00,SHA/BTC,0.0000000828,0.000000084,0.0000000791,0.0000000806,1633046.59268681,0.133546744766989226
1646438400,2022-03-05 00:00:00,SHA/BTC,0.0000000807,0.0000000858,0.0000000779,0.0000000827,6130202.93769813,0.510319795848939928
1646352000,2022-03-04 00:00:00,SHA/BTC,0.0000000828,0.0000000853,0.0000000801,0.0000000808,2382346.93732687,0.19617695458398892
1646265600,2022-03-03 00:00:00,SHA/BTC,0.0000000782,0.0000000822,0.0000000773,0.0000000822,2682654.15655338,0.216720802504379043
