https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DREAMS,Volume USDT
1660953600,2022-08-20 00:00:00,DREAMS/USDT,0.002781,0.002843,0.002731,0.002752,53172882.3833,148877.3139939867
1660867200,2022-08-19 00:00:00,DREAMS/USDT,0.002995,0.002996,0.002771,0.002778,63700513.6809,181070.4662356723
1660780800,2022-08-18 00:00:00,DREAMS/USDT,0.002841,0.003037,0.002802,0.002995,55963923.85287063,162574.52773283877589
1660694400,2022-08-17 00:00:00,DREAMS/USDT,0.003017,0.003031,0.00282,0.002841,86476759.7638,254790.5220158016
1660608000,2022-08-16 00:00:00,DREAMS/USDT,0.003061,0.003114,0.002986,0.003022,61618464.3018,188800.7878409488
1660521600,2022-08-15 00:00:00,DREAMS/USDT,0.003231,0.003235,0.003056,0.003057,59841943.0801,188622.4865075645
1660435200,2022-08-14 00:00:00,DREAMS/USDT,0.003302,0.003318,0.003231,0.003232,68076963.685,222715.5876960896
1660348800,2022-08-13 00:00:00,DREAMS/USDT,0.003287,0.003324,0.00326,0.003302,51096791.3702,168523.4420453601
1660262400,2022-08-12 00:00:00,DREAMS/USDT,0.003395,0.003437,0.003257,0.003287,65729505.8514,220894.4487684319
1660176000,2022-08-11 00:00:00,DREAMS/USDT,0.003506,0.003553,0.003382,0.003392,39168331.1516,136459.8780801426
1660089600,2022-08-10 00:00:00,DREAMS/USDT,0.003308,0.003765,0.003303,0.003523,81394154.24057899,287017.01675978148177
1660003200,2022-08-09 00:00:00,DREAMS/USDT,0.003248,0.003318,0.003117,0.003306,67688527.1935,216371.6154004173
1659916800,2022-08-08 00:00:00,DREAMS/USDT,0.00339,0.003466,0.003248,0.003248,48120771.4217,160469.8926044443
1659830400,2022-08-07 00:00:00,DREAMS/USDT,0.003152,0.00339,0.003131,0.00339,65412785.6212,210426.6630638865
1659744000,2022-08-06 00:00:00,DREAMS/USDT,0.003111,0.003177,0.003052,0.003152,44178685.6734,137634.5068859005
1659657600,2022-08-05 00:00:00,DREAMS/USDT,0.003006,0.003138,0.002999,0.003112,71670920.5953,218905.4774870755
1659571200,2022-08-04 00:00:00,DREAMS/USDT,0.003052,0.003088,0.002963,0.003004,44608051.5557,134823.0947417035
1659484800,2022-08-03 00:00:00,DREAMS/USDT,0.003015,0.003066,0.002963,0.003052,49210555.2362,148021.4616498262
1659398400,2022-08-02 00:00:00,DREAMS/USDT,0.002931,0.003139,0.002886,0.003015,54509060.4835,162446.2229273351
1659312000,2022-08-01 00:00:00,DREAMS/USDT,0.002867,0.002991,0.002843,0.002935,72724085.364,210188.9730413613
1659225600,2022-07-31 00:00:00,DREAMS/USDT,0.002912,0.002966,0.00282,0.002864,52967468.8721,153008.0300303927
1659139200,2022-07-30 00:00:00,DREAMS/USDT,0.002714,0.003046,0.002706,0.002912,70245875.4018,203442.1700793783
1659052800,2022-07-29 00:00:00,DREAMS/USDT,0.002682,0.002744,0.002662,0.00271,54554853.6531,147786.8801698925
1658966400,2022-07-28 00:00:00,DREAMS/USDT,0.002843,0.00285,0.002681,0.002683,56067245.9191,154125.9985100711
1658880000,2022-07-27 00:00:00,DREAMS/USDT,0.00269,0.002843,0.002671,0.00284,56179235.6678,153168.0099765203
1658793600,2022-07-26 00:00:00,DREAMS/USDT,0.002937,0.002971,0.002684,0.002687,83738367.0806,234491.8909641632
1658707200,2022-07-25 00:00:00,DREAMS/USDT,0.002463,0.003324,0.00243,0.002936,159802174.58316986,449500.50559952609539
1658620800,2022-07-24 00:00:00,DREAMS/USDT,0.002462,0.002544,0.002432,0.002467,56835847.5195,140203.8855636908
1658534400,2022-07-23 00:00:00,DREAMS/USDT,0.002505,0.002532,0.00243,0.00246,65684867.89562857,163462.66488614845359
1658448000,2022-07-22 00:00:00,DREAMS/USDT,0.00255,0.002556,0.002487,0.002508,71127068.1365,180136.14649158191428
1658361600,2022-07-21 00:00:00,DREAMS/USDT,0.00262,0.00262,0.002491,0.002551,75723040.78597143,193557.38292479273213
1658275200,2022-07-20 00:00:00,DREAMS/USDT,0.002645,0.002674,0.002575,0.002611,57455451.21868583,151206.33407093574752
1658188800,2022-07-19 00:00:00,DREAMS/USDT,0.00262,0.002683,0.002491,0.002646,74848817.1587662,194871.57251083040502
1658102400,2022-07-18 00:00:00,DREAMS/USDT,0.002689,0.003272,0.002596,0.002618,108765089.26197201,310171.85740625740746
1658016000,2022-07-17 00:00:00,DREAMS/USDT,0.002439,0.002773,0.00237,0.00269,86100201.46789292,219585.31951343401021
1657929600,2022-07-16 00:00:00,DREAMS/USDT,0.002451,0.002511,0.002401,0.002443,71437825.70228542,174987.75321530097308
1657843200,2022-07-15 00:00:00,DREAMS/USDT,0.00251,0.002527,0.00243,0.002449,69382398.49704738,172827.27324694343706
1657756800,2022-07-14 00:00:00,DREAMS/USDT,0.002489,0.002517,0.00245,0.002511,71573298.76415766,178158.29108616771498
1657670400,2022-07-13 00:00:00,DREAMS/USDT,0.002459,0.002491,0.002435,0.00249,60107667.66134736,148004.22431110311543
1657584000,2022-07-12 00:00:00,DREAMS/USDT,0.002499,0.002551,0.002451,0.002455,70467214.61534796,175909.89965199370158
1657497600,2022-07-11 00:00:00,DREAMS/USDT,0.002621,0.002628,0.002499,0.002499,65461763.72602395,168324.86387799755047
1657411200,2022-07-10 00:00:00,DREAMS/USDT,0.002706,0.002751,0.002607,0.002618,68733145.84021219,184900.19944900268238
1657324800,2022-07-09 00:00:00,DREAMS/USDT,0.00265,0.002729,0.002619,0.002709,64491642.17008379,172335.11729329896794
1657238400,2022-07-08 00:00:00,DREAMS/USDT,0.002901,0.002951,0.002603,0.002641,80239167.28424837,227866.060617175933
1657152000,2022-07-07 00:00:00,DREAMS/USDT,0.002809,0.003166,0.002771,0.002905,94403854.10211932,275599.12122602495341
1657065600,2022-07-06 00:00:00,DREAMS/USDT,0.002873,0.002961,0.002786,0.002809,65383847.63778189,187569.55474385121948
1656979200,2022-07-05 00:00:00,DREAMS/USDT,0.00284,0.002915,0.002827,0.002873,66103459.18032815,189045.51693063592981
1656892800,2022-07-04 00:00:00,DREAMS/USDT,0.002832,0.002843,0.002781,0.002832,63105185.55731167,178176.80523766291922
1656806400,2022-07-03 00:00:00,DREAMS/USDT,0.002953,0.002966,0.0028,0.002835,54757910.04357465,157705.96465853242017
1656720000,2022-07-02 00:00:00,DREAMS/USDT,0.002926,0.002991,0.002867,0.002951,63328347.18150244,185646.09673850273662
1656633600,2022-07-01 00:00:00,DREAMS/USDT,0.003006,0.003066,0.002867,0.002927,62137381.45058527,182542.37350653567554
1656547200,2022-06-30 00:00:00,DREAMS/USDT,0.003094,0.003122,0.002963,0.003005,63130539.56852164,191223.11540851820908
1656460800,2022-06-29 00:00:00,DREAMS/USDT,0.003143,0.003162,0.003088,0.003096,57385163.15935071,179175.7111923474947
1656374400,2022-06-28 00:00:00,DREAMS/USDT,0.00314,0.003324,0.003123,0.003142,67417640.66648433,214577.57310525287808
1656288000,2022-06-27 00:00:00,DREAMS/USDT,0.003248,0.003309,0.003126,0.003138,57755148.38501471,186013.14605635303443
1656201600,2022-06-26 00:00:00,DREAMS/USDT,0.003365,0.003457,0.003245,0.003248,53769515.31086269,180157.08766940233792
1656115200,2022-06-25 00:00:00,DREAMS/USDT,0.00327,0.003415,0.003166,0.003365,55082987.04865399,179454.05799222439962
1656028800,2022-06-24 00:00:00,DREAMS/USDT,0.003221,0.003326,0.003171,0.003267,60220323.49512554,195994.51699924283526
1655942400,2022-06-23 00:00:00,DREAMS/USDT,0.003181,0.003272,0.003112,0.00322,64446150.52729249,204487.47868380807166
1655856000,2022-06-22 00:00:00,DREAMS/USDT,0.003405,0.003415,0.003151,0.003179,52644485.53560382,173899.67995175802333
1655769600,2022-06-21 00:00:00,DREAMS/USDT,0.003342,0.003583,0.0033,0.003405,56294590.86338512,191943.1597397737916
1655683200,2022-06-20 00:00:00,DREAMS/USDT,0.00326,0.003457,0.003171,0.003342,68249292.00597144,225849.11304128023814
1655596800,2022-06-19 00:00:00,DREAMS/USDT,0.003139,0.003299,0.003111,0.003267,58010399.86064483,185835.8781578942951
1655510400,2022-06-18 00:00:00,DREAMS/USDT,0.003274,0.003312,0.003051,0.003139,62216511.9842526,198712.65892662666414
1655424000,2022-06-17 00:00:00,DREAMS/USDT,0.003226,0.003354,0.003218,0.003273,57687994.74281892,188651.50065335250712
1655337600,2022-06-16 00:00:00,DREAMS/USDT,0.003348,0.003427,0.00322,0.003226,35603504.31562701,117086.39490784944778
1655251200,2022-06-15 00:00:00,DREAMS/USDT,0.0033,0.003348,0.003088,0.003348,16383952.32244808,52528.38703219338424
1655164800,2022-06-14 00:00:00,DREAMS/USDT,0.00324,0.00341,0.00315,0.0033,37884444.39717999,124551.4788273745127
1655078400,2022-06-13 00:00:00,DREAMS/USDT,0.00363,0.00363,0.0032,0.00323,44572759.72240292,149100.2334852710044
1654992000,2022-06-12 00:00:00,DREAMS/USDT,0.00382,0.00384,0.00359,0.00364,37777938.16516443,139869.0130464805092
1654905600,2022-06-11 00:00:00,DREAMS/USDT,0.00404,0.0041,0.00378,0.00382,41410662.21147041,161639.3955194355522
1654819200,2022-06-10 00:00:00,DREAMS/USDT,0.00427,0.00518,0.00399,0.00404,86250593.27118546,380262.8880017710436
1654732800,2022-06-09 00:00:00,DREAMS/USDT,0.00419,0.00428,0.00384,0.00428,29593137.61251357,119572.269281582697
1654646400,2022-06-08 00:00:00,DREAMS/USDT,0.00437,0.0044,0.00411,0.00419,10143693.64651234,42897.7423812157105
1654560000,2022-06-07 00:00:00,DREAMS/USDT,0.00422,0.00439,0.00405,0.00439,14253423.7038228,59747.9809165559349
1654473600,2022-06-06 00:00:00,DREAMS/USDT,0.00445,0.00486,0.0042,0.00422,26225784.70220344,118557.8518459745512
1654387200,2022-06-05 00:00:00,DREAMS/USDT,0.00494,0.005,0.00414,0.00445,46562815.13097529,205843.5660613802002
1654300800,2022-06-04 00:00:00,DREAMS/USDT,0.00391,0.00531,0.00379,0.00494,90848826.26414227,419553.1871923017502
1654214400,2022-06-03 00:00:00,DREAMS/USDT,0.0039,0.00396,0.00369,0.00389,10031639.09743867,38122.1910043240254
1654128000,2022-06-02 00:00:00,DREAMS/USDT,0.0039,0.00403,0.00373,0.0039,9098680.22557182,35208.434825934138
1654041600,2022-06-01 00:00:00,DREAMS/USDT,0.00432,0.00437,0.00385,0.0039,17156807.80454505,70591.3511578440962
1653955200,2022-05-31 00:00:00,DREAMS/USDT,0.00424,0.00445,0.00399,0.00432,18538088.43801741,77665.220963922226
1653868800,2022-05-30 00:00:00,DREAMS/USDT,0.00396,0.00437,0.00385,0.00424,20923291.29323099,85361.2513603664044
1653782400,2022-05-29 00:00:00,DREAMS/USDT,0.00379,0.00406,0.00377,0.00397,8869451.74353041,34806.6766013837719
1653696000,2022-05-28 00:00:00,DREAMS/USDT,0.00414,0.00421,0.00369,0.00379,22243228.91621014,86461.9927016507315
1653609600,2022-05-27 00:00:00,DREAMS/USDT,0.00453,0.00453,0.00411,0.00414,12452332.93192094,53344.9736667727873
1653523200,2022-05-26 00:00:00,DREAMS/USDT,0.00469,0.00479,0.00421,0.00453,38106466.92562966,173982.3056561720236
1653436800,2022-05-25 00:00:00,DREAMS/USDT,0.00469,0.00494,0.00431,0.00469,26115078.5566989,119838.1850257136342
1653350400,2022-05-24 00:00:00,DREAMS/USDT,0.00449,0.00497,0.00405,0.00467,30646327.75887546,138544.730532564529
1653264000,2022-05-23 00:00:00,DREAMS/USDT,0.00493,0.00494,0.00435,0.0045,14336308.09149757,66707.6342024627409
1653177600,2022-05-22 00:00:00,DREAMS/USDT,0.00516,0.0052,0.00477,0.00493,14987696.96666974,74128.7804077963925
1653091200,2022-05-21 00:00:00,DREAMS/USDT,0.00448,0.0052,0.00438,0.00518,20834807.55373582,99481.3744856690265
1653004800,2022-05-20 00:00:00,DREAMS/USDT,0.00461,0.00512,0.00428,0.00448,27898116.54501325,132202.24532431467
1652918400,2022-05-19 00:00:00,DREAMS/USDT,0.00449,0.00632,0.00441,0.00461,105683591.33702498,558386.0182132034041
1652832000,2022-05-18 00:00:00,DREAMS/USDT,0.00414,0.005,0.00396,0.00449,51046048.15849152,224811.7165888705636
1652745600,2022-05-17 00:00:00,DREAMS/USDT,0.00382,0.00458,0.0037,0.00415,46642285.49631181,194991.1478518617215
1652659200,2022-05-16 00:00:00,DREAMS/USDT,0.00426,0.00431,0.00375,0.00381,19709268.3375576,77699.2408627617107
1652572800,2022-05-15 00:00:00,DREAMS/USDT,0.00394,0.00428,0.00378,0.00428,22808060.04904203,91204.2944077139971
1652486400,2022-05-14 00:00:00,DREAMS/USDT,0.00378,0.004,0.00352,0.00394,27539963.05057755,103366.3948291110342
1652400000,2022-05-13 00:00:00,DREAMS/USDT,0.00337,0.00422,0.0033,0.0038,52063751.23436084,200054.9601460394081
1652313600,2022-05-12 00:00:00,DREAMS/USDT,0.00452,0.00461,0.003,0.00337,29866467.87900465,110299.3240669667395
1652227200,2022-05-11 00:00:00,DREAMS/USDT,0.00752,0.00767,0.00372,0.00452,64432148.29442245,351983.4386186498582
1652140800,2022-05-10 00:00:00,DREAMS/USDT,0.0062,0.01375,0.0062,0.00753,147877367.91860448,1480701.9388968670029
1652054400,2022-05-09 00:00:00,DREAMS/USDT,0.00742,0.00743,0.00601,0.0062,9458354.100093,62323.0992230209193
1651968000,2022-05-08 00:00:00,DREAMS/USDT,0.00799,0.00799,0.00735,0.00742,5609021.86694451,43394.2713543601203
1651881600,2022-05-07 00:00:00,DREAMS/USDT,0.00859,0.00872,0.00795,0.00796,7597577.95744937,63036.9337148554308
1651795200,2022-05-06 00:00:00,DREAMS/USDT,0.00868,0.00878,0.00851,0.00862,3920621.16850261,33885.5113043847441
1651708800,2022-05-05 00:00:00,DREAMS/USDT,0.00941,0.00965,0.00866,0.00872,7010699.7370126,63790.4318056803763
1651622400,2022-05-04 00:00:00,DREAMS/USDT,0.00903,0.00948,0.00887,0.0094,9701838.77742003,88598.7593657077268
1651536000,2022-05-03 00:00:00,DREAMS/USDT,0.00961,0.00963,0.00901,0.00903,7065253.04487391,65497.0019977687341
1651449600,2022-05-02 00:00:00,DREAMS/USDT,0.00895,0.00995,0.00892,0.00961,15870488.01822416,149429.6238513011834
1651363200,2022-05-01 00:00:00,DREAMS/USDT,0.00932,0.00992,0.0085,0.00891,9838959.12404834,89135.063633013458
1651276800,2022-04-30 00:00:00,DREAMS/USDT,0.01082,0.01083,0.00929,0.00932,10870805.72980436,109932.9765949333099
1651190400,2022-04-29 00:00:00,DREAMS/USDT,0.01144,0.01157,0.01073,0.01083,5168726.91707231,58035.5713895274071
1651104000,2022-04-28 00:00:00,DREAMS/USDT,0.01211,0.01211,0.01132,0.01144,8322060.21092942,96910.8992753006471
1651017600,2022-04-27 00:00:00,DREAMS/USDT,0.01215,0.01282,0.01179,0.01218,10853395.65199859,132845.6891081108955
1650931200,2022-04-26 00:00:00,DREAMS/USDT,0.01235,0.0135,0.01215,0.01215,20478404.09308314,263775.4412454517104
1650844800,2022-04-25 00:00:00,DREAMS/USDT,0.01295,0.01295,0.01195,0.01235,10567807.38715276,129900.6572784374879
1650758400,2022-04-24 00:00:00,DREAMS/USDT,0.01309,0.01342,0.01282,0.01295,7099175.40355298,92585.7496095685696
1650672000,2022-04-23 00:00:00,DREAMS/USDT,0.01335,0.01362,0.01308,0.01308,6515414.73569226,86652.8486657389865
1650585600,2022-04-22 00:00:00,DREAMS/USDT,0.01404,0.01424,0.01297,0.01331,9682175.06059314,131212.9572069595093
1650499200,2022-04-21 00:00:00,DREAMS/USDT,0.01495,0.0153,0.01398,0.01398,10510993.11605418,153406.4914188704095
1650412800,2022-04-20 00:00:00,DREAMS/USDT,0.01476,0.01584,0.01456,0.01495,15064248.38329514,227858.5182537408788
1650326400,2022-04-19 00:00:00,DREAMS/USDT,0.01402,0.0148,0.01363,0.01476,9606164.06620255,135255.9956810237967
1650240000,2022-04-18 00:00:00,DREAMS/USDT,0.0142,0.01435,0.01341,0.01408,9260561.0526492,128558.5352234447244
1650153600,2022-04-17 00:00:00,DREAMS/USDT,0.01584,0.01611,0.0142,0.0142,7113824.32907665,107253.6952483192695
1650067200,2022-04-16 00:00:00,DREAMS/USDT,0.0162,0.01698,0.01499,0.01584,15775103.53660403,248671.5792982465244
1649980800,2022-04-15 00:00:00,DREAMS/USDT,0.01398,0.01666,0.01389,0.01623,21688284.76784183,326268.5959673977084
1649894400,2022-04-14 00:00:00,DREAMS/USDT,0.0138,0.01409,0.01341,0.01398,8799389.90434831,120532.7515380072593
1649808000,2022-04-13 00:00:00,DREAMS/USDT,0.01296,0.01435,0.01251,0.01379,16204053.42144442,217045.564585661172
1649721600,2022-04-12 00:00:00,DREAMS/USDT,0.01358,0.01372,0.0129,0.01296,11006572.6840298,146844.7919601266358
1649635200,2022-04-11 00:00:00,DREAMS/USDT,0.01542,0.01543,0.01341,0.01358,11687461.43591903,166842.4992265211253
1649548800,2022-04-10 00:00:00,DREAMS/USDT,0.0164,0.01674,0.01542,0.01542,8108237.09351114,130328.0429290940488
1649462400,2022-04-09 00:00:00,DREAMS/USDT,0.0161,0.01668,0.01591,0.01645,6686286.95659433,108902.3450801573119
1649376000,2022-04-08 00:00:00,DREAMS/USDT,0.01732,0.01877,0.01588,0.0161,16747584.43794612,292967.7452548930207
1649289600,2022-04-07 00:00:00,DREAMS/USDT,0.01864,0.01887,0.01718,0.01732,10028380.68242925,182222.2095736573033
1649203200,2022-04-06 00:00:00,DREAMS/USDT,0.02008,0.02025,0.0185,0.01863,27145850.86977003,531306.5844840555422
1649116800,2022-04-05 00:00:00,DREAMS/USDT,0.01934,0.02058,0.01831,0.02009,31139469.49729547,612181.1312063542554
1649030400,2022-04-04 00:00:00,DREAMS/USDT,0.02018,0.02018,0.01856,0.01934,19643114.86651488,380428.4546942617025
1648944000,2022-04-03 00:00:00,DREAMS/USDT,0.01995,0.02041,0.01981,0.02026,12014618.77375002,242243.4213486541915
1648857600,2022-04-02 00:00:00,DREAMS/USDT,0.01926,0.02075,0.0189,0.01995,16623870.24526819,332590.2541059184091
1648771200,2022-04-01 00:00:00,DREAMS/USDT,0.01885,0.01961,0.01771,0.01931,12239486.3480948,227280.8863360174222
1648684800,2022-03-31 00:00:00,DREAMS/USDT,0.01973,0.02058,0.01819,0.01886,20518242.64487529,396797.8706708949478
1648598400,2022-03-30 00:00:00,DREAMS/USDT,0.0206,0.02065,0.019,0.01973,28102889.95285879,557464.1899509722074
1648512000,2022-03-29 00:00:00,DREAMS/USDT,0.0211,0.02149,0.0203,0.02058,14194492.85239453,296801.2095918323888
1648425600,2022-03-28 00:00:00,DREAMS/USDT,0.02215,0.02296,0.02059,0.02107,24785069.9059241,537323.805251375695
1648339200,2022-03-27 00:00:00,DREAMS/USDT,0.02124,0.02237,0.02091,0.02215,22415061.25767383,484410.5469018120815
1648252800,2022-03-26 00:00:00,DREAMS/USDT,0.02169,0.02429,0.02009,0.02133,48718823.67342577,1065799.5576849960436
1648166400,2022-03-25 00:00:00,DREAMS/USDT,0.01815,0.02389,0.01749,0.02169,44967614.51871855,907149.3839582450896
1648080000,2022-03-24 00:00:00,DREAMS/USDT,0.01898,0.01979,0.01683,0.01815,32444975.49928129,593071.0533627912297
1647993600,2022-03-23 00:00:00,DREAMS/USDT,0.01629,0.01905,0.01568,0.01899,25411428.02216426,441651.7864782920491
1647907200,2022-03-22 00:00:00,DREAMS/USDT,0.01524,0.01707,0.01486,0.0163,21882585.37071227,351110.2581619690122
1647820800,2022-03-21 00:00:00,DREAMS/USDT,0.01461,0.01573,0.01428,0.01524,10906487.02389261,163789.2071721702071
1647734400,2022-03-20 00:00:00,DREAMS/USDT,0.01532,0.01611,0.01436,0.01468,8449764.964409,128405.7818168724956
1647648000,2022-03-19 00:00:00,DREAMS/USDT,0.0156,0.01742,0.01496,0.01538,14841640.50531449,233347.3255615179935
1647561600,2022-03-18 00:00:00,DREAMS/USDT,0.01418,0.016,0.01305,0.01551,24533451.44412552,355072.3941090180899
1647475200,2022-03-17 00:00:00,DREAMS/USDT,0.01341,0.01593,0.0133,0.01417,23134097.83135372,336954.3243360178344
1647388800,2022-03-16 00:00:00,DREAMS/USDT,0.01325,0.01371,0.01239,0.01334,10707270.6721953,140403.0391508115662
1647302400,2022-03-15 00:00:00,DREAMS/USDT,0.01355,0.01371,0.01254,0.01319,7305456.17345764,95851.8530449579971
1647216000,2022-03-14 00:00:00,DREAMS/USDT,0.01464,0.01471,0.01282,0.01347,14283478.74440321,193418.9023784588213
1647129600,2022-03-13 00:00:00,DREAMS/USDT,0.01531,0.01799,0.01454,0.01471,51531551.20682214,817502.8718882137124
1647043200,2022-03-12 00:00:00,DREAMS/USDT,0.01268,0.01887,0.01237,0.01531,39294652.41339467,614886.5736483411896
1646956800,2022-03-11 00:00:00,DREAMS/USDT,0.01309,0.01358,0.012,0.01268,8229900.39251657,104465.1437028385244
1646870400,2022-03-10 00:00:00,DREAMS/USDT,0.01437,0.01451,0.01239,0.01309,7048987.32902077,94836.6834192369322
1646784000,2022-03-09 00:00:00,DREAMS/USDT,0.01386,0.01486,0.01385,0.01427,8356882.67815907,120185.855818300443
1646697600,2022-03-08 00:00:00,DREAMS/USDT,0.01402,0.01436,0.01376,0.01376,3174791.99632031,44564.7090569450714
1646611200,2022-03-07 00:00:00,DREAMS/USDT,0.01525,0.01532,0.01354,0.01403,6744697.87206161,97977.4057189275122
1646524800,2022-03-06 00:00:00,DREAMS/USDT,0.01641,0.01689,0.01525,0.01535,4947474.41840396,78677.6637519394165
1646438400,2022-03-05 00:00:00,DREAMS/USDT,0.01535,0.01742,0.01521,0.01641,7176320.14776191,118428.6391362037734
1646352000,2022-03-04 00:00:00,DREAMS/USDT,0.01693,0.01701,0.01517,0.01535,4758485.80715687,76055.4737382271799
1646265600,2022-03-03 00:00:00,DREAMS/USDT,0.01877,0.01899,0.01598,0.01693,10887351.01817934,186904.739585831903
1646179200,2022-03-02 00:00:00,DREAMS/USDT,0.01918,0.02013,0.01833,0.01885,8292484.55309341,158366.349779895813
1646092800,2022-03-01 00:00:00,DREAMS/USDT,0.01924,0.02121,0.0185,0.01927,12609620.76368917,248151.3365048798426
1646006400,2022-02-28 00:00:00,DREAMS/USDT,0.01646,0.0198,0.01622,0.01932,9240601.35811021,166652.0905188703175
1645920000,2022-02-27 00:00:00,DREAMS/USDT,0.01807,0.01879,0.01646,0.0165,7449911.30298754,131358.4541115637129
1645833600,2022-02-26 00:00:00,DREAMS/USDT,0.01728,0.02018,0.01728,0.01808,10716407.10265485,202900.4674530801901
1645747200,2022-02-25 00:00:00,DREAMS/USDT,0.016,0.01755,0.01583,0.01727,6066806.63786887,101375.4829885170056
1645660800,2022-02-24 00:00:00,DREAMS/USDT,0.01879,0.01905,0.01421,0.01601,17167749.06736861,267989.0346125755086
1645574400,2022-02-23 00:00:00,DREAMS/USDT,0.01948,0.02174,0.0187,0.01892,9022819.74322001,182095.8522623766247
1645488000,2022-02-22 00:00:00,DREAMS/USDT,0.01887,0.01954,0.018,0.01948,6786440.00093395,127058.3324904905147
1645401600,2022-02-21 00:00:00,DREAMS/USDT,0.02124,0.02236,0.01885,0.01885,9200034.04550814,189158.3389638366243
1645315200,2022-02-20 00:00:00,DREAMS/USDT,0.02347,0.02366,0.0209,0.02127,5968157.45568161,129907.3319833691938
1645228800,2022-02-19 00:00:00,DREAMS/USDT,0.02345,0.02439,0.02259,0.02359,5484801.28425446,129047.1374569990139
1645142400,2022-02-18 00:00:00,DREAMS/USDT,0.02579,0.02619,0.02296,0.02344,8967744.21373675,218980.3004054925792
1645056000,2022-02-17 00:00:00,DREAMS/USDT,0.02825,0.0302,0.02487,0.02571,18747757.04321832,521421.1613581029013
1644969600,2022-02-16 00:00:00,DREAMS/USDT,0.02736,0.03,0.02623,0.02826,12777359.60897778,352875.4594182682117
