https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume EXM
1663488000000,2022-09-18 08:00:00,EXM/ETH,1.159e-05,1.159e-05,1.158e-05,1.158e-05,0.0095232334820748,822.38631106
1663484400000,2022-09-18 07:00:00,EXM/ETH,1.156e-05,1.158e-05,1.156e-05,1.158e-05,0.309917206362,26763.1439
1663480800000,2022-09-18 06:00:00,EXM/ETH,1.163e-05,1.163e-05,1.139e-05,1.157e-05,3.5069017099999997,303103.0
1663473600000,2022-09-18 04:00:00,EXM/ETH,1.163e-05,1.163e-05,1.139e-05,1.139e-05,0.0067454028232662,592.22149458
1663455600000,2022-09-17 23:00:00,EXM/ETH,1.161e-05,1.161e-05,1.136e-05,1.136e-05,0.005845263570092799,514.54784948
1663448400000,2022-09-17 21:00:00,EXM/ETH,1.165e-05,1.179e-05,1.165e-05,1.179e-05,0.022458414555523804,1904.86976722
1663444800000,2022-09-17 20:00:00,EXM/ETH,1.177e-05,1.179e-05,1.177e-05,1.179e-05,0.17932590208164242,15210.00017656
1663441200000,2022-09-17 19:00:00,EXM/ETH,1.163e-05,1.177e-05,1.163e-05,1.177e-05,0.0036307644449835004,308.47616355
1663434000000,2022-09-17 17:00:00,EXM/ETH,1.164e-05,1.164e-05,1.164e-05,1.164e-05,0.014824923576727201,1273.61886398
1663430400000,2022-09-17 16:00:00,EXM/ETH,1.187e-05,1.187e-05,1.118e-05,1.177e-05,1.283547667556791,109052.47812717
1663426800000,2022-09-17 15:00:00,EXM/ETH,1.187e-05,1.187e-05,1.187e-05,1.187e-05,0.1420409363597988,11966.38048524
1663423200000,2022-09-17 14:00:00,EXM/ETH,1.188e-05,1.188e-05,1.187e-05,1.187e-05,0.151328945476072,12748.8580856
1663419600000,2022-09-17 13:00:00,EXM/ETH,1.191e-05,1.205e-05,1.187e-05,1.187e-05,0.18374037731474288,15479.39151767
1663416000000,2022-09-17 12:00:00,EXM/ETH,1.185e-05,1.185e-05,1.185e-05,1.185e-05,0.00438449929137,369.9999402
1663412400000,2022-09-17 11:00:00,EXM/ETH,1.197e-05,1.205e-05,1.189e-05,1.193e-05,0.09907874469377849,8305.00793745
1663408800000,2022-09-17 10:00:00,EXM/ETH,1.183e-05,1.204e-05,1.183e-05,1.204e-05,0.1928442814367496,16016.96689674
1663405200000,2022-09-17 09:00:00,EXM/ETH,1.183e-05,1.192e-05,1.18e-05,1.192e-05,0.2748382981746176,23056.90420928
1663401600000,2022-09-17 08:00:00,EXM/ETH,1.19e-05,1.192e-05,1.19e-05,1.192e-05,0.041606537475413596,3490.48133183
1663394400000,2022-09-17 06:00:00,EXM/ETH,1.18e-05,1.183e-05,1.18e-05,1.183e-05,0.3558709642814144,30082.07643968
1663390800000,2022-09-17 05:00:00,EXM/ETH,1.179e-05,1.18e-05,1.179e-05,1.18e-05,0.014880393576226,1261.05030307
1663383600000,2022-09-17 03:00:00,EXM/ETH,1.178e-05,1.178e-05,1.178e-05,1.178e-05,0.00589,500.0
1663372800000,2022-09-17 00:00:00,EXM/ETH,1.163e-05,1.163e-05,1.163e-05,1.163e-05,0.0005815,50.0
1663369200000,2022-09-16 23:00:00,EXM/ETH,1.169e-05,1.179e-05,1.169e-05,1.179e-05,0.0029687986519776003,251.80650144
1663365600000,2022-09-16 22:00:00,EXM/ETH,1.165e-05,1.167e-05,1.162e-05,1.167e-05,0.1110862126272381,9518.95566643
1663358400000,2022-09-16 20:00:00,EXM/ETH,1.165e-05,1.165e-05,1.165e-05,1.165e-05,0.0005825,50.0
1663354800000,2022-09-16 19:00:00,EXM/ETH,1.155e-05,1.165e-05,1.155e-05,1.157e-05,0.0830442900316965,7177.55315745
1663351200000,2022-09-16 18:00:00,EXM/ETH,1.161e-05,1.161e-05,1.156e-05,1.156e-05,0.0101566599999032,878.60380622
1663347600000,2022-09-16 17:00:00,EXM/ETH,1.174e-05,1.174e-05,1.174e-05,1.174e-05,0.2049940971205742,17461.16670533
1663344000000,2022-09-16 16:00:00,EXM/ETH,1.173e-05,1.174e-05,1.173e-05,1.174e-05,0.5933221222222196,50538.51126254
1663336800000,2022-09-16 14:00:00,EXM/ETH,1.156e-05,1.156e-05,1.156e-05,1.156e-05,0.00116639244,100.899
1663333200000,2022-09-16 13:00:00,EXM/ETH,1.16e-05,1.174e-05,1.16e-05,1.174e-05,0.8916900519016168,75953.15603932
1663329600000,2022-09-16 12:00:00,EXM/ETH,1.145e-05,1.161e-05,1.143e-05,1.161e-05,0.5803830656950671,49989.92813911
1663326000000,2022-09-16 11:00:00,EXM/ETH,1.159e-05,1.159e-05,1.147e-05,1.147e-05,0.0100282196484899,874.29988217
1663318800000,2022-09-16 09:00:00,EXM/ETH,1.151e-05,1.159e-05,1.149e-05,1.159e-05,0.0069378525146006,598.60677434
1663315200000,2022-09-16 08:00:00,EXM/ETH,1.161e-05,1.161e-05,1.161e-05,1.161e-05,0.33052898951710924,28469.33587572
1663311600000,2022-09-16 07:00:00,EXM/ETH,1.162e-05,1.162e-05,1.151e-05,1.161e-05,1.2310662721001508,106034.99329028
1663308000000,2022-09-16 06:00:00,EXM/ETH,1.167e-05,1.167e-05,1.153e-05,1.167e-05,0.0449457708700755,3851.39424765
1663304400000,2022-09-16 05:00:00,EXM/ETH,1.165e-05,1.167e-05,1.165e-05,1.167e-05,0.0397044766405437,3402.26877811
1663300800000,2022-09-16 04:00:00,EXM/ETH,1.163e-05,1.167e-05,1.163e-05,1.165e-05,0.028284229206547,2427.83083318
1663286400000,2022-09-16 00:00:00,EXM/ETH,1.154e-05,1.159e-05,1.141e-05,1.141e-05,0.30597173243318077,26816.10275488
1663282800000,2022-09-15 23:00:00,EXM/ETH,1.143e-05,1.15e-05,1.143e-05,1.15e-05,1.113036148531875,96785.75204625
1663279200000,2022-09-15 22:00:00,EXM/ETH,1.132e-05,1.132e-05,1.132e-05,1.132e-05,0.38789044507386605,34265.94037755
1663275600000,2022-09-15 21:00:00,EXM/ETH,1.13e-05,1.132e-05,1.13e-05,1.132e-05,0.1773593459609844,15667.78674567
1663268400000,2022-09-15 19:00:00,EXM/ETH,1.12e-05,1.13e-05,1.117e-05,1.13e-05,1.120750460307042,99181.45666434
1663264800000,2022-09-15 18:00:00,EXM/ETH,1.13e-05,1.13e-05,1.121e-05,1.129e-05,0.031283390368631,2770.8937439
1663257600000,2022-09-15 16:00:00,EXM/ETH,1.132e-05,1.132e-05,1.132e-05,1.132e-05,0.0345377417176572,3051.03725421
1663254000000,2022-09-15 15:00:00,EXM/ETH,1.135e-05,1.147e-05,1.131e-05,1.131e-05,0.2458279116960615,21735.44754165
1663250400000,2022-09-15 14:00:00,EXM/ETH,1.088e-05,1.128e-05,1.088e-05,1.128e-05,1.3909903888943929,123314.75078851
1663246800000,2022-09-15 13:00:00,EXM/ETH,1.087e-05,1.088e-05,1.077e-05,1.087e-05,0.017927653646049698,1649.27816431
1663243200000,2022-09-15 12:00:00,EXM/ETH,1.082e-05,1.082e-05,1.076e-05,1.076e-05,0.04382960695496,4073.383546
1663239600000,2022-09-15 11:00:00,EXM/ETH,1.094e-05,1.097e-05,1.081e-05,1.084e-05,0.0896204589852556,8267.57001709
1663236000000,2022-09-15 10:00:00,EXM/ETH,1.092e-05,1.094e-05,1.092e-05,1.094e-05,0.5266185080651858,48136.97514307
1663232400000,2022-09-15 09:00:00,EXM/ETH,1.086e-05,1.093e-05,1.086e-05,1.093e-05,0.10285174010442891,9410.04026573
1663228800000,2022-09-15 08:00:00,EXM/ETH,1.077e-05,1.086e-05,1.07e-05,1.086e-05,0.347130273155172,31964.1135502
1663225200000,2022-09-15 07:00:00,EXM/ETH,1.056e-05,1.082e-05,1.046e-05,1.048e-05,0.6231026597934087,59456.36066731
1663221600000,2022-09-15 06:00:00,EXM/ETH,1.058e-05,1.068e-05,1.049e-05,1.067e-05,0.2411253205006448,22598.43678544
1663218000000,2022-09-15 05:00:00,EXM/ETH,1.056e-05,1.056e-05,1.056e-05,1.056e-05,0.0029633476956864003,280.62004694
1663214400000,2022-09-15 04:00:00,EXM/ETH,1.051e-05,1.063e-05,1.049e-05,1.049e-05,0.0334707734312236,3190.73149964
1663210800000,2022-09-15 03:00:00,EXM/ETH,1.062e-05,1.063e-05,1.062e-05,1.063e-05,0.015167896739871801,1426.89527186
1663203600000,2022-09-15 01:00:00,EXM/ETH,1.053e-05,1.062e-05,1.053e-05,1.062e-05,0.041151669073677,3874.92175835
1663200000000,2022-09-15 00:00:00,EXM/ETH,1.041e-05,1.041e-05,1.041e-05,1.041e-05,0.00521541,501.0
1663192800000,2022-09-14 22:00:00,EXM/ETH,1.058e-05,1.058e-05,1.042e-05,1.042e-05,0.0516263728293518,4954.54633679
1663182000000,2022-09-14 19:00:00,EXM/ETH,1.063e-05,1.068e-05,1.047e-05,1.068e-05,0.15712060640397718,14711.66726629
1663178400000,2022-09-14 18:00:00,EXM/ETH,1.079e-05,1.082e-05,1.062e-05,1.065e-05,0.102565791838737,9630.59078298
1663174800000,2022-09-14 17:00:00,EXM/ETH,1.078e-05,1.078e-05,1.078e-05,1.078e-05,0.01078,1000.0
1663171200000,2022-09-14 16:00:00,EXM/ETH,1.077e-05,1.077e-05,1.077e-05,1.077e-05,0.5005932714199794,46480.34089322
1663164000000,2022-09-14 14:00:00,EXM/ETH,1.076e-05,1.076e-05,1.076e-05,1.076e-05,0.01076,1000.0
1663160400000,2022-09-14 13:00:00,EXM/ETH,1.071e-05,1.075e-05,1.071e-05,1.075e-05,0.0123709773342225,1150.78858923
1663156800000,2022-09-14 12:00:00,EXM/ETH,1.072e-05,1.074e-05,1.061e-05,1.071e-05,0.1089680895192141,10174.42479171
1663153200000,2022-09-14 11:00:00,EXM/ETH,1.076e-05,1.077e-05,1.067e-05,1.077e-05,0.1300315792880778,12073.49854114
1663149600000,2022-09-14 10:00:00,EXM/ETH,1.076e-05,1.076e-05,1.066e-05,1.066e-05,0.10985305816808438,10305.16493134
1663146000000,2022-09-14 09:00:00,EXM/ETH,1.067e-05,1.067e-05,1.066e-05,1.066e-05,0.010978789999964798,1029.90525328
1663142400000,2022-09-14 08:00:00,EXM/ETH,1.07e-05,1.077e-05,1.07e-05,1.077e-05,0.0484987959838572,4503.13797436
1663138800000,2022-09-14 07:00:00,EXM/ETH,1.062e-05,1.062e-05,1.062e-05,1.062e-05,0.0044237099998926,416.54519773
1663135200000,2022-09-14 06:00:00,EXM/ETH,1.072e-05,1.074e-05,1.06e-05,1.072e-05,0.024345837936945603,2271.06697173
1663131600000,2022-09-14 05:00:00,EXM/ETH,1.07e-05,1.074e-05,1.059e-05,1.072e-05,0.19120062174464483,17835.87889409
1663128000000,2022-09-14 04:00:00,EXM/ETH,1.078e-05,1.078e-05,1.071e-05,1.071e-05,0.05071275548176951,4735.08454545
1663124400000,2022-09-14 03:00:00,EXM/ETH,1.069e-05,1.078e-05,1.068e-05,1.078e-05,0.0147671908219066,1369.86927847
1663113600000,2022-09-14 00:00:00,EXM/ETH,1.085e-05,1.09e-05,1.085e-05,1.09e-05,0.043572673952771,3997.49302319
1663110000000,2022-09-13 23:00:00,EXM/ETH,1.079e-05,1.085e-05,1.079e-05,1.085e-05,0.039809446187539003,3669.07338134
1663095600000,2022-09-13 19:00:00,EXM/ETH,1.072e-05,1.072e-05,1.069e-05,1.069e-05,0.0644192734817176,6026.12474104
1663092000000,2022-09-13 18:00:00,EXM/ETH,1.082e-05,1.082e-05,1.072e-05,1.072e-05,0.009608255669144,896.29250645
1663088400000,2022-09-13 17:00:00,EXM/ETH,1.082e-05,1.082e-05,1.082e-05,1.082e-05,0.00058428,54.0
1663084800000,2022-09-13 16:00:00,EXM/ETH,1.088e-05,1.096e-05,1.072e-05,1.072e-05,0.19166630911477922,17879.31988011
1663081200000,2022-09-13 15:00:00,EXM/ETH,1.098e-05,1.098e-05,1.098e-05,1.098e-05,0.0381014442216756,3470.07688722
1663077600000,2022-09-13 14:00:00,EXM/ETH,1.095e-05,1.098e-05,1.095e-05,1.097e-05,0.36590490935657016,33355.05098966
1663074000000,2022-09-13 13:00:00,EXM/ETH,1.084e-05,1.104e-05,1.082e-05,1.095e-05,0.7713902334187875,70446.59665925
1663070400000,2022-09-13 12:00:00,EXM/ETH,1.073e-05,1.101e-05,1.073e-05,1.096e-05,0.9776771358241448,89204.11823213
1663066800000,2022-09-13 11:00:00,EXM/ETH,1.077e-05,1.077e-05,1.064e-05,1.064e-05,0.1229939317408312,11559.58005083
1663063200000,2022-09-13 10:00:00,EXM/ETH,1.086e-05,1.087e-05,1.083e-05,1.083e-05,0.010488609707539499,968.47735065
1663059600000,2022-09-13 09:00:00,EXM/ETH,1.092e-05,1.098e-05,1.07e-05,1.086e-05,0.4183605231779274,38523.06843259
1663056000000,2022-09-13 08:00:00,EXM/ETH,1.1e-05,1.101e-05,1.092e-05,1.092e-05,0.0167641779377436,1535.18112983
1663052400000,2022-09-13 07:00:00,EXM/ETH,1.095e-05,1.1e-05,1.095e-05,1.096e-05,0.0767367595841744,7001.52915914
1663048800000,2022-09-13 06:00:00,EXM/ETH,1.096e-05,1.096e-05,1.095e-05,1.095e-05,0.006627435946524,605.24529192
1663045200000,2022-09-13 05:00:00,EXM/ETH,1.091e-05,1.093e-05,1.084e-05,1.084e-05,0.1092653082732264,10079.82548646
1663041600000,2022-09-13 04:00:00,EXM/ETH,1.089e-05,1.093e-05,1.089e-05,1.091e-05,0.3705448057758558,33963.77688138
1663038000000,2022-09-13 03:00:00,EXM/ETH,1.089e-05,1.089e-05,1.089e-05,1.089e-05,0.08752126503323611,8036.84711049
1663034400000,2022-09-13 02:00:00,EXM/ETH,1.089e-05,1.089e-05,1.089e-05,1.089e-05,0.057327146205941704,5264.20075353
1663030800000,2022-09-13 01:00:00,EXM/ETH,1.091e-05,1.091e-05,1.091e-05,1.091e-05,0.0032183819052350004,294.9937585
1663027200000,2022-09-13 00:00:00,EXM/ETH,1.096e-05,1.104e-05,1.091e-05,1.104e-05,0.1041898011098736,9437.48198459
1663023600000,2022-09-12 23:00:00,EXM/ETH,1.089e-05,1.089e-05,1.089e-05,1.089e-05,0.0017863201323000003,164.03307
1663020000000,2022-09-12 22:00:00,EXM/ETH,1.096e-05,1.096e-05,1.096e-05,1.096e-05,0.0080821235171824,737.42002894
1663016400000,2022-09-12 21:00:00,EXM/ETH,1.09e-05,1.094e-05,1.09e-05,1.094e-05,0.38411115219646325,35110.70861028
1663012800000,2022-09-12 20:00:00,EXM/ETH,1.082e-05,1.092e-05,1.08e-05,1.08e-05,0.069246239055876,6411.68880147
1663009200000,2022-09-12 19:00:00,EXM/ETH,1.074e-05,1.082e-05,1.07e-05,1.081e-05,0.11114081439467939,10281.29642874
1663005600000,2022-09-12 18:00:00,EXM/ETH,1.073e-05,1.073e-05,1.064e-05,1.064e-05,0.1906570418691064,17918.89491251
1663002000000,2022-09-12 17:00:00,EXM/ETH,1.066e-05,1.092e-05,1.058e-05,1.074e-05,0.3334822776989364,31050.49140586
1662998400000,2022-09-12 16:00:00,EXM/ETH,1.072e-05,1.075e-05,1.056e-05,1.056e-05,0.1458862289576736,13814.98380281
1662994800000,2022-09-12 15:00:00,EXM/ETH,1.05e-05,1.068e-05,1.05e-05,1.068e-05,0.4714545009583068,44143.67986501
1662991200000,2022-09-12 14:00:00,EXM/ETH,1.046e-05,1.048e-05,1.038e-05,1.048e-05,0.0562561686396776,5367.95502287
1662987600000,2022-09-12 13:00:00,EXM/ETH,1.04e-05,1.044e-05,1.04e-05,1.04e-05,0.019198334652016,1845.99371654
1662984000000,2022-09-12 12:00:00,EXM/ETH,1.04e-05,1.047e-05,1.04e-05,1.047e-05,0.0674986612651611,6446.86354013
1662980400000,2022-09-12 11:00:00,EXM/ETH,1.036e-05,1.041e-05,1.034e-05,1.04e-05,0.054255305783016,5216.85632529
1662976800000,2022-09-12 10:00:00,EXM/ETH,1.03e-05,1.037e-05,1.03e-05,1.033e-05,0.0604248112763343,5849.44930071
1662973200000,2022-09-12 09:00:00,EXM/ETH,1.018e-05,1.03e-05,1.018e-05,1.03e-05,0.09274214921637901,9004.09215693
1662969600000,2022-09-12 08:00:00,EXM/ETH,1.014e-05,1.018e-05,1.014e-05,1.018e-05,0.0125781562573548,1235.57527086
1662966000000,2022-09-12 07:00:00,EXM/ETH,1.018e-05,1.018e-05,1.014e-05,1.014e-05,0.027704735274512397,2732.22241366
1662962400000,2022-09-12 06:00:00,EXM/ETH,1.028e-05,1.03e-05,1.019e-05,1.019e-05,0.07934473905309221,7786.52983838
1662958800000,2022-09-12 05:00:00,EXM/ETH,1.025e-05,1.025e-05,1.018e-05,1.018e-05,0.0351757760969962,3455.38075609
1662955200000,2022-09-12 04:00:00,EXM/ETH,1.025e-05,1.028e-05,1.02e-05,1.025e-05,0.061405206894025004,5990.7518921
1662951600000,2022-09-12 03:00:00,EXM/ETH,1.022e-05,1.025e-05,1.022e-05,1.025e-05,0.0427853281247075,4174.17835363
1662948000000,2022-09-12 02:00:00,EXM/ETH,1.02e-05,1.021e-05,1.02e-05,1.021e-05,0.018181617816807404,1780.76570194
1662937200000,2022-09-11 23:00:00,EXM/ETH,1.014e-05,1.014e-05,1.009e-05,1.009e-05,0.03230818,3202.0
1662933600000,2022-09-11 22:00:00,EXM/ETH,1.017e-05,1.017e-05,1.016e-05,1.016e-05,0.01707374334546,1680.48654975
1662930000000,2022-09-11 21:00:00,EXM/ETH,1.009e-05,1.02e-05,1.009e-05,1.02e-05,0.071645809571316,7024.09897758
1662926400000,2022-09-11 20:00:00,EXM/ETH,1.007e-05,1.012e-05,1.006e-05,1.006e-05,0.0315408824338328,3135.27658388
1662922800000,2022-09-11 19:00:00,EXM/ETH,1.001e-05,1.01e-05,1.001e-05,1.01e-05,0.051358661603636,5085.01600036
1662919200000,2022-09-11 18:00:00,EXM/ETH,9.94e-06,1.001e-05,9.94e-06,1.001e-05,0.022206841514858,2218.4656858
1662915600000,2022-09-11 17:00:00,EXM/ETH,9.97e-06,1.001e-05,9.94e-06,9.94e-06,0.0211052107515606,2123.26063899
1662912000000,2022-09-11 16:00:00,EXM/ETH,1e-05,1e-05,9.96e-06,1e-05,0.010883168619000001,1088.3168619
1662908400000,2022-09-11 15:00:00,EXM/ETH,1.002e-05,1.002e-05,9.96e-06,9.96e-06,0.013545340855441198,1359.97398147
1662904800000,2022-09-11 14:00:00,EXM/ETH,1e-05,1.001e-05,9.96e-06,1.001e-05,0.0367168824179157,3668.02022157
1662901200000,2022-09-11 13:00:00,EXM/ETH,9.99e-06,1.014e-05,9.98e-06,1.001e-05,0.15469540895278472,15454.08680847
1662897600000,2022-09-11 12:00:00,EXM/ETH,9.97e-06,1.001e-05,9.94e-06,9.94e-06,0.0209938715215474,2112.05950921
1662894000000,2022-09-11 11:00:00,EXM/ETH,9.97e-06,1.001e-05,9.84e-06,1.001e-05,0.20254634355815862,20234.39995586
1662890400000,2022-09-11 10:00:00,EXM/ETH,9.98e-06,1.001e-05,9.98e-06,1.001e-05,0.0114402172169285,1142.87884285
1662886800000,2022-09-11 09:00:00,EXM/ETH,9.89e-06,9.98e-06,9.84e-06,9.98e-06,0.0852530110521606,8542.38587697
1662883200000,2022-09-11 08:00:00,EXM/ETH,9.98e-06,9.98e-06,9.84e-06,9.84e-06,0.1050229844434416,10673.06752474
1662879600000,2022-09-11 07:00:00,EXM/ETH,1.001e-05,1.002e-05,1.001e-05,1.002e-05,0.012515670243231,1249.06888655
1662876000000,2022-09-11 06:00:00,EXM/ETH,1.001e-05,1.005e-05,9.96e-06,9.96e-06,0.032964547091576396,3309.69348309
1662872400000,2022-09-11 05:00:00,EXM/ETH,9.97e-06,1.005e-05,9.97e-06,1.005e-05,0.0664160419892985,6608.56139197
1662850800000,2022-09-10 23:00:00,EXM/ETH,9.94e-06,9.94e-06,9.94e-06,9.94e-06,0.01094394,1101.0
1662847200000,2022-09-10 22:00:00,EXM/ETH,1.002e-05,1.002e-05,9.95e-06,9.95e-06,0.059941395892712995,6024.26089374
1662843600000,2022-09-10 21:00:00,EXM/ETH,1.01e-05,1.01e-05,9.98e-06,1e-05,0.058827341930800005,5882.73419308
1662840000000,2022-09-10 20:00:00,EXM/ETH,1.01e-05,1.01e-05,1.01e-05,1.01e-05,0.002865817270218,283.74428418
1662836400000,2022-09-10 19:00:00,EXM/ETH,1.003e-05,1.008e-05,1.003e-05,1.008e-05,0.03562890163056,3534.613257
1662832800000,2022-09-10 18:00:00,EXM/ETH,1.024e-05,1.024e-05,1e-05,1e-05,0.17296430650750003,17296.43065075
1662829200000,2022-09-10 17:00:00,EXM/ETH,1.02e-05,1.028e-05,1.018e-05,1.024e-05,0.0628747698169856,6140.11423994
1662825600000,2022-09-10 16:00:00,EXM/ETH,1.024e-05,1.024e-05,1.02e-05,1.02e-05,0.026101659763770005,2558.98625135
1662818400000,2022-09-10 14:00:00,EXM/ETH,1.026e-05,1.027e-05,1.026e-05,1.027e-05,0.0121921171144071,1187.15843373
1662814800000,2022-09-10 13:00:00,EXM/ETH,1.022e-05,1.022e-05,1.022e-05,1.022e-05,0.0060155425065246005,588.60494193
1662811200000,2022-09-10 12:00:00,EXM/ETH,1.022e-05,1.026e-05,1.022e-05,1.026e-05,0.0091750476654918,894.25415843
1662807600000,2022-09-10 11:00:00,EXM/ETH,1.022e-05,1.022e-05,1.022e-05,1.022e-05,0.0028924424425344005,283.01785152
1662804000000,2022-09-10 10:00:00,EXM/ETH,1.025e-05,1.026e-05,1.022e-05,1.022e-05,0.0114318270237094,1118.57407277
1662800400000,2022-09-10 09:00:00,EXM/ETH,1.023e-05,1.024e-05,1.023e-05,1.023e-05,0.0188466296484906,1842.29028822
1662796800000,2022-09-10 08:00:00,EXM/ETH,1.02e-05,1.034e-05,1.02e-05,1.02e-05,0.173176240927812,16978.06283606
1662793200000,2022-09-10 07:00:00,EXM/ETH,1.012e-05,1.02e-05,1.01e-05,1.02e-05,0.10623581397977401,10415.27588037
1662789600000,2022-09-10 06:00:00,EXM/ETH,1.009e-05,1.011e-05,1.009e-05,1.011e-05,0.0353095174759467,3492.53387497
1662786000000,2022-09-10 05:00:00,EXM/ETH,1.005e-05,1.005e-05,1.005e-05,1.005e-05,0.003206676676707,319.07230614
1662782400000,2022-09-10 04:00:00,EXM/ETH,1.005e-05,1.008e-05,1.005e-05,1.008e-05,0.024764058934070403,2456.75187838
1662778800000,2022-09-10 03:00:00,EXM/ETH,1.003e-05,1.003e-05,1e-05,1e-05,0.024040000000000002,2404.0
1662764400000,2022-09-09 23:00:00,EXM/ETH,1.015e-05,1.015e-05,1.004e-05,1.004e-05,0.0753252172035464,7502.51167366
1662760800000,2022-09-09 22:00:00,EXM/ETH,1.018e-05,1.02e-05,1.012e-05,1.02e-05,0.034714770241134,3403.40884717
1662757200000,2022-09-09 21:00:00,EXM/ETH,1.012e-05,1.017e-05,1.007e-05,1.017e-05,0.0528551907988662,5197.16723686
1662753600000,2022-09-09 20:00:00,EXM/ETH,1.01e-05,1.015e-05,1.008e-05,1.008e-05,0.0232325834154624,2304.81978328
1662750000000,2022-09-09 19:00:00,EXM/ETH,1.016e-05,1.016e-05,1.012e-05,1.012e-05,0.1458772532617224,14414.74834602
1662746400000,2022-09-09 18:00:00,EXM/ETH,1.012e-05,1.016e-05,1.009e-05,1.016e-05,0.2505298179712136,24658.44665071
1662742800000,2022-09-09 17:00:00,EXM/ETH,1.003e-05,1.012e-05,1.003e-05,1.012e-05,0.39901049841507796,39427.91486315
1662739200000,2022-09-09 16:00:00,EXM/ETH,1.002e-05,1.006e-05,1.002e-05,1.006e-05,0.030180000000000002,3000.0
1662735600000,2022-09-09 15:00:00,EXM/ETH,9.99e-06,1e-05,9.99e-06,1e-05,0.1340558229266,13405.58229266
1662732000000,2022-09-09 14:00:00,EXM/ETH,9.95e-06,9.99e-06,9.95e-06,9.99e-06,0.0028100614749507,281.28743493
1662728400000,2022-09-09 13:00:00,EXM/ETH,9.94e-06,9.98e-06,9.92e-06,9.98e-06,0.023066191397539997,2311.241623
1662724800000,2022-09-09 12:00:00,EXM/ETH,1.015e-05,1.015e-05,9.94e-06,9.94e-06,0.1130157770697466,11369.79648589
1662721200000,2022-09-09 11:00:00,EXM/ETH,1.015e-05,1.019e-05,1.01e-05,1.019e-05,0.0617296206111722,6057.86267038
1662717600000,2022-09-09 10:00:00,EXM/ETH,1.012e-05,1.014e-05,1.01e-05,1.01e-05,0.037639384459062,3726.67172862
1662714000000,2022-09-09 09:00:00,EXM/ETH,1.003e-05,1.011e-05,9.99e-06,1.011e-05,0.0513275439119691,5076.90839881
1662710400000,2022-09-09 08:00:00,EXM/ETH,1.005e-05,1.008e-05,9.98e-06,9.98e-06,0.045029695307045196,4511.99351774
1662706800000,2022-09-09 07:00:00,EXM/ETH,9.94e-06,1.005e-05,9.94e-06,1e-05,0.235710760996,23571.0760996
1662703200000,2022-09-09 06:00:00,EXM/ETH,9.98e-06,1.005e-05,9.96e-06,9.96e-06,0.0768666481795884,7717.53495779
1662699600000,2022-09-09 05:00:00,EXM/ETH,9.89e-06,9.96e-06,9.84e-06,9.96e-06,0.1398393599356368,14040.09637908
1662696000000,2022-09-09 04:00:00,EXM/ETH,9.92e-06,9.96e-06,9.84e-06,9.84e-06,0.03418382951868,3473.9664145
1662692400000,2022-09-09 03:00:00,EXM/ETH,9.86e-06,9.86e-06,9.84e-06,9.84e-06,0.0136414634481096,1386.32758619
1662678000000,2022-09-08 23:00:00,EXM/ETH,9.92e-06,9.94e-06,9.92e-06,9.94e-06,0.009943139181220001,1000.315813
