https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ZAR,tradecount
1615676400000,2021-03-13 23:00:00,BTC/ZAR,865551.00000000,869423.00000000,865261.00000000,869423.00000000,0.10232800,88641.05525600,7
1615672800000,2021-03-13 22:00:00,BTC/ZAR,865261.00000000,865551.00000000,862005.00000000,865551.00000000,0.00658900,5684.50846100,6
1615669200000,2021-03-13 21:00:00,BTC/ZAR,868168.00000000,870513.00000000,858319.00000000,859247.00000000,0.06090500,52713.23635800,24
1615665600000,2021-03-13 20:00:00,BTC/ZAR,869423.00000000,877360.00000000,864550.00000000,877360.00000000,0.02639800,22947.39811100,21
1615662000000,2021-03-13 19:00:00,BTC/ZAR,858908.00000000,865261.00000000,858908.00000000,865261.00000000,0.12778500,109886.40942000,12
1615658400000,2021-03-13 18:00:00,BTC/ZAR,859318.00000000,859603.00000000,858285.00000000,858908.00000000,0.00526600,4522.89465000,5
1615654800000,2021-03-13 17:00:00,BTC/ZAR,854309.00000000,859318.00000000,854309.00000000,859318.00000000,0.00467800,4004.02534400,7
1615651200000,2021-03-13 16:00:00,BTC/ZAR,847575.00000000,853903.00000000,847575.00000000,853903.00000000,0.00450100,3816.06778700,5
1615647600000,2021-03-13 15:00:00,BTC/ZAR,851024.00000000,854625.00000000,849205.00000000,854625.00000000,0.00149200,1269.75332800,4
1615644000000,2021-03-13 14:00:00,BTC/ZAR,854309.00000000,854309.00000000,854309.00000000,854309.00000000,0.00153200,1308.80138800,3
1615640400000,2021-03-13 13:00:00,BTC/ZAR,852544.00000000,853272.00000000,795075.00000000,851188.00000000,0.13684300,115069.53669300,83
1615636800000,2021-03-13 12:00:00,BTC/ZAR,848596.00000000,862435.00000000,847575.00000000,854679.00000000,0.09381900,80572.74786200,20
1615633200000,2021-03-13 11:00:00,BTC/ZAR,849330.00000000,856304.00000000,847575.00000000,856304.00000000,0.00344000,2931.34848800,11
1615629600000,2021-03-13 10:00:00,BTC/ZAR,819999.00000000,849330.00000000,819999.00000000,842635.00000000,0.17876500,149824.05717800,45
1615626000000,2021-03-13 09:00:00,BTC/ZAR,812188.00000000,819970.00000000,812188.00000000,819970.00000000,0.00225600,1834.27275600,2
1615622400000,2021-03-13 08:00:00,BTC/ZAR,817474.00000000,820000.00000000,817474.00000000,820000.00000000,0.00052300,428.18303200,2
1615618800000,2021-03-13 07:00:00,BTC/ZAR,815263.00000000,815350.00000000,815263.00000000,815350.00000000,0.00149200,1216.39547400,4
1615615200000,2021-03-13 06:00:00,BTC/ZAR,805789.00000000,815262.00000000,804581.00000000,815262.00000000,0.02607300,21024.57838100,10
1615611600000,2021-03-13 05:00:00,BTC/ZAR,809072.00000000,810526.00000000,809072.00000000,810526.00000000,0.00052800,427.56484800,3
1615608000000,2021-03-13 04:00:00,BTC/ZAR,805800.00000000,808605.00000000,801053.00000000,808605.00000000,0.00959500,7732.56637600,4
1615604400000,2021-03-13 03:00:00,BTC/ZAR,805789.00000000,805800.00000000,805789.00000000,805800.00000000,0.00125100,1008.04370000,2
1615600800000,2021-03-13 02:00:00,BTC/ZAR,804903.00000000,804903.00000000,804903.00000000,804903.00000000,0.00027200,218.93361600,1
1615597200000,2021-03-13 01:00:00,BTC/ZAR,804135.00000000,804135.00000000,799308.00000000,799308.00000000,0.00118800,951.86274400,6
1615593600000,2021-03-13 00:00:00,BTC/ZAR,811792.00000000,814725.00000000,801052.00000000,810526.00000000,0.00894100,7225.72215900,22
1615590000000,2021-03-12 23:00:00,BTC/ZAR,817474.00000000,817474.00000000,817474.00000000,817474.00000000,0.00086800,709.56743200,2
1615586400000,2021-03-12 22:00:00,BTC/ZAR,813262.00000000,817473.00000000,811617.00000000,817473.00000000,0.06323300,51352.90807500,11
1615582800000,2021-03-12 21:00:00,BTC/ZAR,803448.00000000,813262.00000000,801052.00000000,813262.00000000,0.00427100,3446.80010200,10
1615579200000,2021-03-12 20:00:00,BTC/ZAR,808850.00000000,809072.00000000,801052.00000000,809072.00000000,0.04072700,32939.62159200,11
1615575600000,2021-03-12 19:00:00,BTC/ZAR,820056.00000000,820056.00000000,810526.00000000,810526.00000000,0.17454700,142951.15655300,17
1615572000000,2021-03-12 18:00:00,BTC/ZAR,813592.00000000,820056.00000000,813592.00000000,820056.00000000,0.14712200,119710.40718400,8
1615568400000,2021-03-12 17:00:00,BTC/ZAR,815263.00000000,819765.00000000,813592.00000000,813592.00000000,0.00137200,1118.85177600,5
1615564800000,2021-03-12 16:00:00,BTC/ZAR,817474.00000000,820056.00000000,810526.00000000,820056.00000000,0.00337900,2760.94744400,12
1615561200000,2021-03-12 15:00:00,BTC/ZAR,800935.00000000,815350.00000000,800935.00000000,815350.00000000,0.00711400,5751.30584200,19
1615557600000,2021-03-12 14:00:00,BTC/ZAR,799308.00000000,804490.00000000,794788.00000000,797106.00000000,0.09175600,72954.81726000,12
1615554000000,2021-03-12 13:00:00,BTC/ZAR,805789.00000000,805789.00000000,787132.00000000,799308.00000000,0.07476600,59497.25576400,56
1615550400000,2021-03-12 12:00:00,BTC/ZAR,808922.00000000,813261.00000000,805790.00000000,813261.00000000,0.00614600,4974.34698600,9
1615546800000,2021-03-12 11:00:00,BTC/ZAR,815263.00000000,815350.00000000,810526.00000000,810526.00000000,0.00444900,3613.48111400,6
1615543200000,2021-03-12 10:00:00,BTC/ZAR,813261.00000000,813262.00000000,803448.00000000,813262.00000000,0.08452700,68497.41311900,12
1615539600000,2021-03-12 09:00:00,BTC/ZAR,811792.00000000,817473.00000000,805789.00000000,805789.00000000,0.08679600,70355.94961200,14
1615536000000,2021-03-12 08:00:00,BTC/ZAR,807613.00000000,817474.00000000,805792.00000000,814208.00000000,0.07147700,58124.86781100,19
1615532400000,2021-03-12 07:00:00,BTC/ZAR,807609.00000000,814208.00000000,805791.00000000,807615.00000000,0.03352300,27222.12697900,11
1615528800000,2021-03-12 06:00:00,BTC/ZAR,813262.00000000,815276.00000000,810319.00000000,810319.00000000,0.00751400,6096.90054600,6
1615525200000,2021-03-12 05:00:00,BTC/ZAR,809063.00000000,810524.00000000,803448.00000000,810524.00000000,0.00353000,2848.70700200,10
1615521600000,2021-03-12 04:00:00,BTC/ZAR,804135.00000000,804135.00000000,801467.00000000,801467.00000000,0.00160300,1285.68667100,3
1615518000000,2021-03-12 03:00:00,BTC/ZAR,807610.00000000,807610.00000000,807609.00000000,807609.00000000,0.03805400,30732.79067100,2
1615514400000,2021-03-12 02:00:00,BTC/ZAR,812848.00000000,813262.00000000,812848.00000000,813262.00000000,0.01021900,8307.76410400,14
1615510800000,2021-03-12 01:00:00,BTC/ZAR,815350.00000000,815350.00000000,806993.00000000,806993.00000000,0.00428500,3464.92543400,8
1615507200000,2021-03-12 00:00:00,BTC/ZAR,815997.00000000,820389.00000000,806993.00000000,815350.00000000,0.03964500,32184.29171000,19
1615503600000,2021-03-11 23:00:00,BTC/ZAR,821707.00000000,822150.00000000,821707.00000000,822150.00000000,0.00050700,416.71221200,2
1615500000000,2021-03-11 22:00:00,BTC/ZAR,813592.00000000,821153.00000000,813592.00000000,821153.00000000,0.00677800,5554.74876800,6
1615496400000,2021-03-11 21:00:00,BTC/ZAR,820000.00000000,823617.00000000,813592.00000000,813592.00000000,0.08600400,70528.27756100,18
1615492800000,2021-03-11 20:00:00,BTC/ZAR,812740.00000000,819436.00000000,804272.00000000,819436.00000000,0.20314800,166256.98049700,20
1615489200000,2021-03-11 19:00:00,BTC/ZAR,811792.00000000,811792.00000000,806993.00000000,806993.00000000,0.00092900,751.42502600,4
1615485600000,2021-03-11 18:00:00,BTC/ZAR,810524.00000000,817474.00000000,810524.00000000,815350.00000000,0.00156200,1272.84933400,6
1615482000000,2021-03-11 17:00:00,BTC/ZAR,804135.00000000,810524.00000000,801827.00000000,809072.00000000,0.00248700,2003.60186800,10
1615478400000,2021-03-11 16:00:00,BTC/ZAR,804903.00000000,810524.00000000,804903.00000000,810524.00000000,0.00122700,991.20655000,7
1615474800000,2021-03-11 15:00:00,BTC/ZAR,814005.00000000,816424.00000000,799303.00000000,799303.00000000,0.01785100,14495.77070200,17
1615471200000,2021-03-11 14:00:00,BTC/ZAR,808441.00000000,818365.00000000,763044.00000000,814005.00000000,0.41380200,335372.83575600,96
1615467600000,2021-03-11 13:00:00,BTC/ZAR,808986.00000000,813262.00000000,806712.00000000,813262.00000000,0.01004800,8114.60871700,7
1615464000000,2021-03-11 12:00:00,BTC/ZAR,808605.00000000,814063.00000000,800905.00000000,803106.00000000,0.18142800,147358.90216900,18
1615460400000,2021-03-11 11:00:00,BTC/ZAR,800755.00000000,807888.00000000,796824.00000000,807888.00000000,0.00285700,2292.59369600,10
1615456800000,2021-03-11 10:00:00,BTC/ZAR,791790.00000000,796629.00000000,788939.00000000,796629.00000000,0.00734400,5814.95889900,10
1615453200000,2021-03-11 09:00:00,BTC/ZAR,785948.00000000,791789.00000000,784054.00000000,784054.00000000,0.00567300,4460.87759700,5
1615449600000,2021-03-11 08:00:00,BTC/ZAR,795189.00000000,795810.00000000,785549.00000000,785948.00000000,0.00638800,5037.93961400,14
1615446000000,2021-03-11 07:00:00,BTC/ZAR,799913.00000000,807818.00000000,799308.00000000,799308.00000000,0.00242300,1945.85509900,6
1615442400000,2021-03-11 06:00:00,BTC/ZAR,800318.00000000,805800.00000000,799308.00000000,805800.00000000,0.00095500,765.97250200,5
1615438800000,2021-03-11 05:00:00,BTC/ZAR,807609.00000000,810920.00000000,800318.00000000,800318.00000000,0.00420400,3380.51767900,8
1615435200000,2021-03-11 04:00:00,BTC/ZAR,806993.00000000,815206.00000000,806993.00000000,814529.00000000,0.01246600,10115.07132400,18
1615431600000,2021-03-11 03:00:00,BTC/ZAR,811455.00000000,811995.00000000,807609.00000000,811995.00000000,0.00205500,1666.27951600,6
1615428000000,2021-03-11 02:00:00,BTC/ZAR,813262.00000000,815350.00000000,812471.00000000,812471.00000000,0.04705000,38228.09087100,4
1615424400000,2021-03-11 01:00:00,BTC/ZAR,804135.00000000,810524.00000000,800319.00000000,810524.00000000,0.05592300,45065.78285200,12
1615420800000,2021-03-11 00:00:00,BTC/ZAR,807609.00000000,815350.00000000,806993.00000000,806993.00000000,0.04489600,36594.30959700,9
1615417200000,2021-03-10 23:00:00,BTC/ZAR,818000.00000000,818000.00000000,799316.00000000,813262.00000000,0.02384100,19104.16570200,21
1615413600000,2021-03-10 22:00:00,BTC/ZAR,815996.00000000,818111.00000000,815996.00000000,818111.00000000,0.00072000,588.47733000,2
1615410000000,2021-03-10 21:00:00,BTC/ZAR,807609.00000000,822150.00000000,803448.00000000,822150.00000000,0.00738100,6013.43110400,19
1615406400000,2021-03-10 20:00:00,BTC/ZAR,818363.00000000,820581.00000000,808850.00000000,808850.00000000,0.10010000,81276.96228100,20
1615402800000,2021-03-10 19:00:00,BTC/ZAR,819690.00000000,825963.00000000,819690.00000000,820222.00000000,0.09534700,78509.41207700,16
1615399200000,2021-03-10 18:00:00,BTC/ZAR,821836.00000000,821836.00000000,818970.00000000,820414.00000000,0.00341400,2800.88974400,3
1615395600000,2021-03-10 17:00:00,BTC/ZAR,821707.00000000,824864.00000000,818362.00000000,818362.00000000,0.01485600,12207.39931400,9
1615392000000,2021-03-10 16:00:00,BTC/ZAR,817984.00000000,822150.00000000,811794.00000000,822150.00000000,0.11079400,90934.09433700,17
1615388400000,2021-03-10 15:00:00,BTC/ZAR,820669.00000000,823221.00000000,813592.00000000,813592.00000000,1.73883200,1425895.77567000,67
1615384800000,2021-03-10 14:00:00,BTC/ZAR,821425.00000000,822741.00000000,815996.00000000,818648.00000000,0.01277900,10464.10280100,8
1615381200000,2021-03-10 13:00:00,BTC/ZAR,812166.00000000,822150.00000000,811655.00000000,819594.00000000,0.13641600,111475.57047500,28
1615377600000,2021-03-10 12:00:00,BTC/ZAR,807000.00000000,812663.00000000,804135.00000000,810206.00000000,0.09804600,79214.96231600,19
1615374000000,2021-03-10 11:00:00,BTC/ZAR,803450.00000000,808095.00000000,803449.00000000,806394.00000000,0.27289800,219281.14741000,15
1615370400000,2021-03-10 10:00:00,BTC/ZAR,804999.00000000,807349.00000000,803449.00000000,804563.00000000,0.01799600,14505.79055400,9
1615366800000,2021-03-10 09:00:00,BTC/ZAR,802792.00000000,812442.00000000,802791.00000000,812442.00000000,0.00239200,1926.95941700,8
1615363200000,2021-03-10 08:00:00,BTC/ZAR,800832.00000000,804903.00000000,798553.00000000,804857.00000000,0.03217100,25874.13945500,14
1615359600000,2021-03-10 07:00:00,BTC/ZAR,800755.00000000,801917.00000000,800755.00000000,801917.00000000,0.00067200,538.44727000,3
1615356000000,2021-03-10 06:00:00,BTC/ZAR,794213.00000000,797210.00000000,794213.00000000,797210.00000000,0.01606900,12806.16128300,10
1615352400000,2021-03-10 05:00:00,BTC/ZAR,789115.00000000,794606.00000000,789115.00000000,794606.00000000,0.08573900,67665.20071800,7
1615348800000,2021-03-10 04:00:00,BTC/ZAR,787175.00000000,788704.00000000,783112.00000000,786027.00000000,0.00179800,1413.90129600,7
1615345200000,2021-03-10 03:00:00,BTC/ZAR,785447.00000000,790485.00000000,780114.00000000,784054.00000000,0.08240400,64754.81799000,19
1615341600000,2021-03-10 02:00:00,BTC/ZAR,790155.00000000,790155.00000000,778927.00000000,787702.00000000,0.03531000,27772.70656000,36
1615338000000,2021-03-10 01:00:00,BTC/ZAR,801788.00000000,804903.00000000,791092.00000000,792924.00000000,0.06286400,49870.72443400,16
1615334400000,2021-03-10 00:00:00,BTC/ZAR,796432.00000000,801917.00000000,796432.00000000,801917.00000000,0.10426700,83287.19499500,10
1615330800000,2021-03-09 23:00:00,BTC/ZAR,790156.00000000,790156.00000000,788833.00000000,788833.00000000,0.00056900,449.46631100,3
1615327200000,2021-03-09 22:00:00,BTC/ZAR,788807.00000000,796433.00000000,788807.00000000,796433.00000000,0.00061300,486.95001900,4
1615323600000,2021-03-09 21:00:00,BTC/ZAR,796432.00000000,796433.00000000,787368.00000000,788807.00000000,0.13361700,105422.90694200,40
1615320000000,2021-03-09 20:00:00,BTC/ZAR,787995.00000000,795873.00000000,782962.00000000,788771.00000000,0.00812000,6426.97823200,30
1615316400000,2021-03-09 19:00:00,BTC/ZAR,787994.00000000,794884.00000000,781026.00000000,794884.00000000,0.01967200,15483.01171000,12
1615312800000,2021-03-09 18:00:00,BTC/ZAR,785549.00000000,791932.00000000,780971.00000000,784054.00000000,0.00253100,1988.88551500,10
1615309200000,2021-03-09 17:00:00,BTC/ZAR,788537.00000000,795737.00000000,785549.00000000,785549.00000000,0.00854100,6758.66192700,11
1615305600000,2021-03-09 16:00:00,BTC/ZAR,788537.00000000,788538.00000000,788537.00000000,788537.00000000,0.00186800,1472.98728000,4
1615302000000,2021-03-09 15:00:00,BTC/ZAR,795190.00000000,800158.00000000,790155.00000000,790155.00000000,0.02477100,19772.64738100,14
1615298400000,2021-03-09 14:00:00,BTC/ZAR,804903.00000000,805743.00000000,799308.00000000,802496.00000000,0.07824100,62891.98711100,11
1615294800000,2021-03-09 13:00:00,BTC/ZAR,798259.00000000,803639.00000000,790722.00000000,803639.00000000,0.05550200,44287.00448200,33
1615291200000,2021-03-09 12:00:00,BTC/ZAR,800755.00000000,803365.00000000,791448.00000000,791448.00000000,0.00894400,7138.86974200,22
1615287600000,2021-03-09 11:00:00,BTC/ZAR,799308.00000000,801103.00000000,775670.00000000,800755.00000000,0.09370700,74086.35993500,45
1615284000000,2021-03-09 10:00:00,BTC/ZAR,799223.00000000,804360.00000000,793191.00000000,799308.00000000,0.22639700,181015.01621100,36
1615280400000,2021-03-09 09:00:00,BTC/ZAR,792001.00000000,801788.00000000,791418.00000000,799223.00000000,0.29609200,235497.97085700,20
1615276800000,2021-03-09 08:00:00,BTC/ZAR,791309.00000000,795283.00000000,791309.00000000,795283.00000000,0.05676900,45140.99349500,14
1615273200000,2021-03-09 07:00:00,BTC/ZAR,787368.00000000,790091.00000000,785549.00000000,785549.00000000,0.00233700,1840.70812500,8
1615269600000,2021-03-09 06:00:00,BTC/ZAR,799343.00000000,799343.00000000,790091.00000000,790091.00000000,0.02690300,21269.61140600,11
1615266000000,2021-03-09 05:00:00,BTC/ZAR,793477.00000000,798931.00000000,792749.00000000,792749.00000000,0.00562900,4483.60020700,8
1615262400000,2021-03-09 04:00:00,BTC/ZAR,795000.00000000,796630.00000000,789619.00000000,790155.00000000,0.00938000,7438.55797900,19
1615258800000,2021-03-09 03:00:00,BTC/ZAR,789570.00000000,795000.00000000,789570.00000000,795000.00000000,0.00381700,3022.88478000,6
1615255200000,2021-03-09 02:00:00,BTC/ZAR,780971.00000000,791390.00000000,780971.00000000,791390.00000000,0.00209500,1650.49859300,11
1615251600000,2021-03-09 01:00:00,BTC/ZAR,770699.00000000,788704.00000000,770699.00000000,788704.00000000,0.01342300,10404.96034300,17
1615248000000,2021-03-09 00:00:00,BTC/ZAR,772105.00000000,772105.00000000,764473.00000000,769930.00000000,0.04785500,36842.41729400,11
1615244400000,2021-03-08 23:00:00,BTC/ZAR,762926.00000000,772105.00000000,762926.00000000,772105.00000000,0.01640000,12538.14238300,14
1615240800000,2021-03-08 22:00:00,BTC/ZAR,764473.00000000,764473.00000000,755310.00000000,762927.00000000,0.00152400,1159.12735300,3
1615237200000,2021-03-08 21:00:00,BTC/ZAR,762931.00000000,764473.00000000,762931.00000000,764473.00000000,0.00159100,1214.28876300,3
1615233600000,2021-03-08 20:00:00,BTC/ZAR,751211.00000000,762931.00000000,751211.00000000,762931.00000000,0.00762100,5768.89414700,13
1615230000000,2021-03-08 19:00:00,BTC/ZAR,751208.00000000,751208.00000000,751208.00000000,751208.00000000,0.00016200,121.69569600,1
1615226400000,2021-03-08 18:00:00,BTC/ZAR,745758.00000000,750917.00000000,742832.00000000,750917.00000000,0.00231900,1731.78655800,3
1615222800000,2021-03-08 17:00:00,BTC/ZAR,750975.00000000,750975.00000000,750129.00000000,750129.00000000,0.00055000,412.70546400,2
1615219200000,2021-03-08 16:00:00,BTC/ZAR,753530.00000000,753530.00000000,744864.00000000,744864.00000000,0.00224600,1682.78232000,3
1615215600000,2021-03-08 15:00:00,BTC/ZAR,745287.00000000,755344.00000000,718725.00000000,745884.00000000,0.11835400,87667.14365500,52
1615212000000,2021-03-08 14:00:00,BTC/ZAR,749210.00000000,752914.00000000,740943.00000000,751208.00000000,0.00825600,6163.68203900,21
1615208400000,2021-03-08 13:00:00,BTC/ZAR,736624.00000000,749210.00000000,736620.00000000,749210.00000000,0.19164900,142756.58188600,18
1615204800000,2021-03-08 12:00:00,BTC/ZAR,742476.00000000,742476.00000000,742476.00000000,742476.00000000,0.00149800,1112.22904800,3
1615201200000,2021-03-08 11:00:00,BTC/ZAR,737997.00000000,742476.00000000,737997.00000000,742476.00000000,0.00307400,2277.66035600,8
1615197600000,2021-03-08 10:00:00,BTC/ZAR,731894.00000000,737998.00000000,731075.00000000,737997.00000000,0.06213700,45846.63614400,9
1615194000000,2021-03-08 09:00:00,BTC/ZAR,732325.00000000,738148.00000000,723816.00000000,731017.00000000,0.01561300,11442.93175500,18
1615190400000,2021-03-08 08:00:00,BTC/ZAR,725793.00000000,732324.00000000,721438.00000000,730255.00000000,0.00203100,1479.11609500,13
1615186800000,2021-03-08 07:00:00,BTC/ZAR,726315.00000000,726315.00000000,723615.00000000,723615.00000000,0.00726800,5263.56528500,5
1615183200000,2021-03-08 06:00:00,BTC/ZAR,733845.00000000,733947.00000000,728061.00000000,728061.00000000,0.02186600,15987.35383200,5
1615179600000,2021-03-08 05:00:00,BTC/ZAR,729567.00000000,731894.00000000,729567.00000000,731894.00000000,0.01427800,10446.99824300,3
1615176000000,2021-03-08 04:00:00,BTC/ZAR,723816.00000000,729567.00000000,721065.00000000,721065.00000000,0.01568000,11313.52927200,5
1615172400000,2021-03-08 03:00:00,BTC/ZAR,724393.00000000,730890.00000000,723816.00000000,723816.00000000,0.02752100,20109.97199100,7
1615168800000,2021-03-08 02:00:00,BTC/ZAR,740736.00000000,740739.00000000,726315.00000000,726315.00000000,0.02329400,17191.42958000,8
1615165200000,2021-03-08 01:00:00,BTC/ZAR,741578.00000000,742476.00000000,741578.00000000,742476.00000000,0.22309200,165440.24399800,3
1615161600000,2021-03-08 00:00:00,BTC/ZAR,741000.00000000,741000.00000000,741000.00000000,741000.00000000,0.00582100,4313.36100000,3
1615158000000,2021-03-07 23:00:00,BTC/ZAR,731894.00000000,738148.00000000,728216.00000000,738148.00000000,0.00395300,2888.50787400,13
1615154400000,2021-03-07 22:00:00,BTC/ZAR,724815.00000000,731894.00000000,724815.00000000,731894.00000000,0.29105900,212127.51244000,12
1615150800000,2021-03-07 21:00:00,BTC/ZAR,718863.00000000,721084.00000000,718863.00000000,721084.00000000,0.01586500,11435.92380400,4
1615147200000,2021-03-07 20:00:00,BTC/ZAR,719596.00000000,719596.00000000,714381.00000000,714381.00000000,0.01950400,14002.51120100,7
1615143600000,2021-03-07 19:00:00,BTC/ZAR,723815.00000000,723815.00000000,723815.00000000,723815.00000000,0.00000000,0.00000000,0
1615140000000,2021-03-07 18:00:00,BTC/ZAR,724393.00000000,724393.00000000,723815.00000000,723815.00000000,0.01467100,10620.28649200,4
1615136400000,2021-03-07 17:00:00,BTC/ZAR,733845.00000000,733947.00000000,724393.00000000,724393.00000000,0.00165000,1209.49281600,5
1615132800000,2021-03-07 16:00:00,BTC/ZAR,729567.00000000,731894.00000000,729567.00000000,731894.00000000,0.01273400,9319.52499500,3
1615129200000,2021-03-07 15:00:00,BTC/ZAR,723816.00000000,723816.00000000,723816.00000000,723816.00000000,0.00090000,651.43440000,1
1615125600000,2021-03-07 14:00:00,BTC/ZAR,729567.00000000,733841.00000000,723816.00000000,723816.00000000,0.00239400,1751.33937600,5
1615122000000,2021-03-07 13:00:00,BTC/ZAR,724849.00000000,724849.00000000,724849.00000000,724849.00000000,0.00013800,100.02916200,1
1615118400000,2021-03-07 12:00:00,BTC/ZAR,723816.00000000,723816.00000000,723816.00000000,723816.00000000,0.00000000,0.00000000,0
1615114800000,2021-03-07 11:00:00,BTC/ZAR,726315.00000000,726315.00000000,723816.00000000,723816.00000000,0.00153800,1116.13427500,3
1615111200000,2021-03-07 10:00:00,BTC/ZAR,728443.00000000,737139.00000000,727910.00000000,727910.00000000,0.01471300,10720.40653300,6
1615107600000,2021-03-07 09:00:00,BTC/ZAR,731894.00000000,737999.00000000,725107.00000000,728065.00000000,0.00466200,3413.20823800,8
1615104000000,2021-03-07 08:00:00,BTC/ZAR,719596.00000000,731894.00000000,719596.00000000,731894.00000000,0.00080600,587.33650300,4
1615100400000,2021-03-07 07:00:00,BTC/ZAR,718047.00000000,726315.00000000,718047.00000000,726315.00000000,0.00241700,1747.78551100,8
1615096800000,2021-03-07 06:00:00,BTC/ZAR,718047.00000000,718047.00000000,718047.00000000,718047.00000000,0.00031500,226.18480500,1
1615093200000,2021-03-07 05:00:00,BTC/ZAR,715400.00000000,719495.00000000,712459.00000000,719495.00000000,0.00062600,447.76987900,3
1615089600000,2021-03-07 04:00:00,BTC/ZAR,725313.00000000,725313.00000000,725313.00000000,725313.00000000,0.00000000,0.00000000,0
1615086000000,2021-03-07 03:00:00,BTC/ZAR,725209.00000000,725313.00000000,725209.00000000,725313.00000000,0.00216100,1567.19360100,5
1615082400000,2021-03-07 02:00:00,BTC/ZAR,721084.00000000,721084.00000000,721084.00000000,721084.00000000,0.00173000,1247.47532000,5
1615078800000,2021-03-07 01:00:00,BTC/ZAR,715400.00000000,721084.00000000,713023.00000000,713023.00000000,0.00187500,1339.73984800,4
1615075200000,2021-03-07 00:00:00,BTC/ZAR,721084.00000000,721084.00000000,721084.00000000,721084.00000000,0.00210300,1516.43965200,1
1615071600000,2021-03-06 23:00:00,BTC/ZAR,721084.00000000,721084.00000000,721084.00000000,721084.00000000,0.00000000,0.00000000,0
1615068000000,2021-03-06 22:00:00,BTC/ZAR,716880.00000000,721084.00000000,716000.00000000,721084.00000000,0.02972600,21364.08813200,8
1615064400000,2021-03-06 21:00:00,BTC/ZAR,711229.00000000,711229.00000000,711229.00000000,711229.00000000,0.00233100,1657.87479900,2
1615060800000,2021-03-06 20:00:00,BTC/ZAR,710910.00000000,717772.00000000,710910.00000000,711229.00000000,0.22465200,161157.87428900,9
1615057200000,2021-03-06 19:00:00,BTC/ZAR,711229.00000000,711229.00000000,707082.00000000,707082.00000000,0.00034100,241.81995200,2
1615053600000,2021-03-06 18:00:00,BTC/ZAR,707978.00000000,718683.00000000,707287.00000000,715400.00000000,0.00300400,2130.95198000,5
1615050000000,2021-03-06 17:00:00,BTC/ZAR,703940.00000000,711052.00000000,703940.00000000,707978.00000000,0.00704600,4991.21695400,4
1615046400000,2021-03-06 16:00:00,BTC/ZAR,695789.00000000,709561.00000000,695789.00000000,709561.00000000,0.00361700,2544.13541700,4
1615042800000,2021-03-06 15:00:00,BTC/ZAR,707791.00000000,707791.00000000,707791.00000000,707791.00000000,0.00000000,0.00000000,0
1615039200000,2021-03-06 14:00:00,BTC/ZAR,707791.00000000,707791.00000000,707791.00000000,707791.00000000,0.00055900,395.65516900,1
1615035600000,2021-03-06 13:00:00,BTC/ZAR,700252.00000000,700252.00000000,697493.00000000,697493.00000000,0.00908600,6362.08761700,3
1615032000000,2021-03-06 12:00:00,BTC/ZAR,706566.00000000,716183.00000000,700721.00000000,700721.00000000,0.00942200,6655.95067900,13
1615028400000,2021-03-06 11:00:00,BTC/ZAR,716562.00000000,716562.00000000,716562.00000000,716562.00000000,0.00000000,0.00000000,0
1615024800000,2021-03-06 10:00:00,BTC/ZAR,706566.00000000,716562.00000000,704014.00000000,716562.00000000,0.01289400,9173.80156300,6
1615021200000,2021-03-06 09:00:00,BTC/ZAR,716564.00000000,716564.00000000,716564.00000000,716564.00000000,0.00000000,0.00000000,0
1615017600000,2021-03-06 08:00:00,BTC/ZAR,716564.00000000,716564.00000000,716564.00000000,716564.00000000,0.00000000,0.00000000,0
1615014000000,2021-03-06 07:00:00,BTC/ZAR,716564.00000000,716564.00000000,716564.00000000,716564.00000000,0.00028700,205.65386800,1
1615010400000,2021-03-06 06:00:00,BTC/ZAR,702121.00000000,713883.00000000,702121.00000000,713883.00000000,0.30494400,214710.71244600,17
1615006800000,2021-03-06 05:00:00,BTC/ZAR,695789.00000000,696312.00000000,695243.00000000,695244.00000000,0.02480200,17244.33626400,6
1615003200000,2021-03-06 04:00:00,BTC/ZAR,690679.00000000,690679.00000000,690679.00000000,690679.00000000,0.00556000,3840.17524000,1
1614999600000,2021-03-06 03:00:00,BTC/ZAR,695112.00000000,695112.00000000,688157.00000000,688157.00000000,0.00188900,1305.41606800,2
1614992400000,2021-03-06 01:00:00,BTC/ZAR,695000.00000000,695000.00000000,688158.00000000,688158.00000000,0.01186300,8173.08818800,5
1614988800000,2021-03-06 00:00:00,BTC/ZAR,702729.00000000,702729.00000000,694925.00000000,694925.00000000,0.01105100,7756.02345100,8
1614985200000,2021-03-05 23:00:00,BTC/ZAR,698102.00000000,700295.00000000,698102.00000000,700295.00000000,0.02338000,16348.20778000,9
1614981600000,2021-03-05 22:00:00,BTC/ZAR,695795.00000000,704497.00000000,690144.00000000,703210.00000000,1.70277900,1184938.39914100,23
1614978000000,2021-03-05 21:00:00,BTC/ZAR,708976.00000000,708976.00000000,700721.00000000,700721.00000000,0.00116000,816.79525800,3
1614974400000,2021-03-05 20:00:00,BTC/ZAR,707977.00000000,709005.00000000,704714.00000000,709005.00000000,0.05046700,35577.48958200,4
1614970800000,2021-03-05 19:00:00,BTC/ZAR,718684.00000000,718684.00000000,501000.00000000,707952.00000000,0.20402800,128693.23187600,147
