https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GGG,Volume USDT
1659830400,2022-08-07 00:00:00,GGG/USDT,0.1012,0.1032,0.0987,0.1016,1824480.1247,184092.2298293
1659744000,2022-08-06 00:00:00,GGG/USDT,0.1026,0.1042,0.1,0.1012,1632367.8352,166636.42232699
1659657600,2022-08-05 00:00:00,GGG/USDT,0.0983,0.1063,0.0962,0.103,2209207.9267,221366.38022847
1659571200,2022-08-04 00:00:00,GGG/USDT,0.1026,0.1048,0.0954,0.098,1955274.5138,196709.67296526
1659484800,2022-08-03 00:00:00,GGG/USDT,0.0974,0.1048,0.0964,0.1026,1873511.2442,188489.6122618
1659398400,2022-08-02 00:00:00,GGG/USDT,0.0942,0.102,0.0912,0.0974,2056432.1538,199467.04280559
1659312000,2022-08-01 00:00:00,GGG/USDT,0.0926,0.0969,0.0917,0.0944,1360257.7539,128530.13237124
1659225600,2022-07-31 00:00:00,GGG/USDT,0.0937,0.0958,0.0925,0.0927,197492.5133,18568.46753522
1659139200,2022-07-30 00:00:00,GGG/USDT,0.0937,0.0965,0.0928,0.0937,162128.3196,15257.10715472
1659052800,2022-07-29 00:00:00,GGG/USDT,0.0907,0.0952,0.0905,0.0937,158152.8499,14637.22447718
1658966400,2022-07-28 00:00:00,GGG/USDT,0.0907,0.0921,0.0881,0.0909,132768.4222,11932.31895686
1658880000,2022-07-27 00:00:00,GGG/USDT,0.0902,0.0928,0.0891,0.0907,138153.8808,12585.85445971
1658793600,2022-07-26 00:00:00,GGG/USDT,0.0925,0.0925,0.0881,0.0902,77758.3283,6991.62802162
1658707200,2022-07-25 00:00:00,GGG/USDT,0.0969,0.099,0.0921,0.0931,291659.2208,27540.23999213
1658620800,2022-07-24 00:00:00,GGG/USDT,0.0929,0.12,0.0907,0.0966,1164342.543,115574.77776306
1658534400,2022-07-23 00:00:00,GGG/USDT,0.0955,0.13,0.0901,0.0929,632190.8947,61299.51140281
1658448000,2022-07-22 00:00:00,GGG/USDT,0.0951,0.1058,0.0912,0.0958,565318.0447,55458.48545975
1658361600,2022-07-21 00:00:00,GGG/USDT,0.0921,0.0977,0.0911,0.0948,359143.503,33801.065389428746
1658275200,2022-07-20 00:00:00,GGG/USDT,0.0971,0.0989,0.0919,0.0925,130622.88502163,12438.730426376469
1658188800,2022-07-19 00:00:00,GGG/USDT,0.091,0.1228,0.091,0.0975,933108.80206072,92181.741904475184
1658102400,2022-07-18 00:00:00,GGG/USDT,0.0891,0.0958,0.0877,0.0909,408970.01518091,37333.302351333097
1658016000,2022-07-17 00:00:00,GGG/USDT,0.0897,0.0924,0.0884,0.0891,88500.92860423,8035.363523818088
1657929600,2022-07-16 00:00:00,GGG/USDT,0.0882,0.0909,0.086,0.0897,36187.68141364,3214.245794855215
1657843200,2022-07-15 00:00:00,GGG/USDT,0.0884,0.0907,0.0861,0.0877,159065.30184786,14022.619901101469
1657756800,2022-07-14 00:00:00,GGG/USDT,0.087,0.0904,0.0851,0.0879,75612.62999237,6597.297310712084
1657670400,2022-07-13 00:00:00,GGG/USDT,0.0853,0.091,0.0847,0.0872,269291.75482812,23575.920582966917
1657584000,2022-07-12 00:00:00,GGG/USDT,0.0876,0.0883,0.0844,0.0849,82378.64113186,7128.807134687614
1657497600,2022-07-11 00:00:00,GGG/USDT,0.0896,0.0907,0.0874,0.0876,33816.33747581,2988.07565783849
1657411200,2022-07-10 00:00:00,GGG/USDT,0.0924,0.0932,0.0886,0.0896,130544.26946551,11877.500691620571
1657324800,2022-07-09 00:00:00,GGG/USDT,0.0907,0.093,0.0907,0.0924,150939.2395185,13870.527362528423
1657238400,2022-07-08 00:00:00,GGG/USDT,0.0919,0.0926,0.0895,0.0908,182224.91255788,16627.078102924545
1657152000,2022-07-07 00:00:00,GGG/USDT,0.0903,0.093,0.088,0.0919,274300.89962072,24803.419423972972
1657065600,2022-07-06 00:00:00,GGG/USDT,0.0923,0.096,0.088,0.0903,394052.8936798,36264.817599164265
1656979200,2022-07-05 00:00:00,GGG/USDT,0.0938,0.0948,0.0893,0.0923,231524.80148641,21224.944241393018
1656892800,2022-07-04 00:00:00,GGG/USDT,0.092,0.0942,0.0901,0.094,245765.46495511,22585.943442088958
1656806400,2022-07-03 00:00:00,GGG/USDT,0.0981,0.1044,0.0871,0.0919,651612.62309341,62641.799489992376
1656720000,2022-07-02 00:00:00,GGG/USDT,0.0944,0.1044,0.0905,0.0985,540334.24539115,51932.966649349478
1656633600,2022-07-01 00:00:00,GGG/USDT,0.0947,0.0984,0.0912,0.0943,537713.67743275,50804.093066537091
1656547200,2022-06-30 00:00:00,GGG/USDT,0.0881,0.0958,0.086,0.0946,558932.62152108,50839.551079805089
1656460800,2022-06-29 00:00:00,GGG/USDT,0.0893,0.09,0.085,0.0881,272638.15770301,23793.5694068515
1656374400,2022-06-28 00:00:00,GGG/USDT,0.0878,0.092,0.0875,0.0891,302626.84670914,27094.969085128149
1656288000,2022-06-27 00:00:00,GGG/USDT,0.0918,0.0935,0.0859,0.0878,251055.04336083,22559.071767033475
1656201600,2022-06-26 00:00:00,GGG/USDT,0.0929,0.0953,0.0913,0.0918,333708.26033371,30978.214401977014
1656115200,2022-06-25 00:00:00,GGG/USDT,0.1066,0.1086,0.0907,0.0928,661747.65550649,65388.141526291666
1656028800,2022-06-24 00:00:00,GGG/USDT,0.084,0.275,0.0837,0.1065,3032402.63624062,355246.691996146288
1655942400,2022-06-23 00:00:00,GGG/USDT,0.0811,0.0852,0.0811,0.0838,193371.06709775,16129.45362811862
1655856000,2022-06-22 00:00:00,GGG/USDT,0.0834,0.0837,0.0803,0.0814,209583.73604525,17193.87241956955
1655769600,2022-06-21 00:00:00,GGG/USDT,0.0838,0.0853,0.0811,0.0835,288937.55597171,24249.725574126238
1655683200,2022-06-20 00:00:00,GGG/USDT,0.0865,0.0869,0.0809,0.0837,635405.73564898,52840.839962145137
1655596800,2022-06-19 00:00:00,GGG/USDT,0.0796,0.1042,0.0763,0.0865,747925.7056528,61774.176985966218
1655510400,2022-06-18 00:00:00,GGG/USDT,0.0839,0.0852,0.0761,0.0795,296697.59688388,23883.085998353814
1655424000,2022-06-17 00:00:00,GGG/USDT,0.0853,0.0899,0.0829,0.0838,285239.37579471,24655.718946749729
1655337600,2022-06-16 00:00:00,GGG/USDT,0.1034,0.1034,0.0839,0.0856,222814.68121682,20323.896964099013
1655251200,2022-06-15 00:00:00,GGG/USDT,0.1029,0.1097,0.0937,0.1034,111478.36259098,11245.095101617978
1655164800,2022-06-14 00:00:00,GGG/USDT,0.1108,0.1166,0.1017,0.1031,727429.35391507,80757.149552882962
1655078400,2022-06-13 00:00:00,GGG/USDT,0.1253,0.1254,0.1074,0.1108,1059848.37293724,121646.405834071024
1654992000,2022-06-12 00:00:00,GGG/USDT,0.1293,0.1294,0.1237,0.1252,1057281.22145678,133482.031473476717
1654905600,2022-06-11 00:00:00,GGG/USDT,0.1368,0.1373,0.1288,0.1293,1162060.12790884,154467.466895647905
1654819200,2022-06-10 00:00:00,GGG/USDT,0.1461,0.1464,0.1363,0.1369,1116818.69406929,157773.650897567754
1654732800,2022-06-09 00:00:00,GGG/USDT,0.1466,0.1492,0.1452,0.146,1184638.24846132,173566.058115886254
1654646400,2022-06-08 00:00:00,GGG/USDT,0.1524,0.1535,0.1465,0.1465,1063761.70936646,160625.412910890571
1654560000,2022-06-07 00:00:00,GGG/USDT,0.1477,0.1553,0.1441,0.1524,1276019.97931301,189414.4679410539
1654473600,2022-06-06 00:00:00,GGG/USDT,0.1572,0.165,0.1474,0.1477,1497878.30883691,233614.238243345305
1654387200,2022-06-05 00:00:00,GGG/USDT,0.1422,0.1595,0.1407,0.1571,1721036.23039117,250740.172970797344
1654300800,2022-06-04 00:00:00,GGG/USDT,0.1396,0.1431,0.1385,0.1423,1441879.94,201832.766571952636
1654214400,2022-06-03 00:00:00,GGG/USDT,0.1456,0.149,0.136,0.1395,1339370.67009684,192580.209632727884
1654128000,2022-06-02 00:00:00,GGG/USDT,0.1479,0.1492,0.1452,0.1454,1157474.80945455,170810.20541237886
1654041600,2022-06-01 00:00:00,GGG/USDT,0.16,0.1602,0.1474,0.1479,1362524.1598443,209229.90689591894
1653955200,2022-05-31 00:00:00,GGG/USDT,0.1621,0.1626,0.1536,0.16,1361944.74500599,215517.141134898118
1653868800,2022-05-30 00:00:00,GGG/USDT,0.1548,0.1647,0.1544,0.1622,1335347.11043174,212179.370609728
1653782400,2022-05-29 00:00:00,GGG/USDT,0.1563,0.159,0.151,0.1547,1399841.24964254,216375.735588575601
1653696000,2022-05-28 00:00:00,GGG/USDT,0.1553,0.159,0.1505,0.1562,1404181.94763186,215982.425552201981
1653609600,2022-05-27 00:00:00,GGG/USDT,0.1609,0.1609,0.1492,0.1553,1425956.22793161,220916.917619523759
1653523200,2022-05-26 00:00:00,GGG/USDT,0.1813,0.1831,0.161,0.161,1244622.23598707,211566.173188914097
1653436800,2022-05-25 00:00:00,GGG/USDT,0.1762,0.1816,0.1738,0.1813,1153955.36435949,202958.709937533091
1653350400,2022-05-24 00:00:00,GGG/USDT,0.173,0.1782,0.1684,0.1761,1244794.10513786,214119.841463444986
1653264000,2022-05-23 00:00:00,GGG/USDT,0.1734,0.1829,0.1696,0.173,1198686.24453379,208647.116281804959
1653177600,2022-05-22 00:00:00,GGG/USDT,0.1613,0.1797,0.1612,0.1734,1456303.77275455,249316.304436821565
1653091200,2022-05-21 00:00:00,GGG/USDT,0.1593,0.1644,0.1555,0.1613,1251843.60699559,199718.53771496973
1653004800,2022-05-20 00:00:00,GGG/USDT,0.1594,0.1647,0.1535,0.1593,1134260.1358668,179598.327478840764
1652918400,2022-05-19 00:00:00,GGG/USDT,0.1576,0.1633,0.1502,0.1594,1038959.32247004,163116.974746043562
1652832000,2022-05-18 00:00:00,GGG/USDT,0.1733,0.1797,0.1553,0.1576,1201640.06767526,201628.362297579579
1652745600,2022-05-17 00:00:00,GGG/USDT,0.1908,0.1939,0.1679,0.1733,1234143.73690044,226764.996919006807
1652659200,2022-05-16 00:00:00,GGG/USDT,0.2,0.2001,0.1863,0.1908,1069885.15435355,204726.873432053921
1652572800,2022-05-15 00:00:00,GGG/USDT,0.193,0.2999,0.1824,0.2,1190479.01636674,230202.222124833404
1652486400,2022-05-14 00:00:00,GGG/USDT,0.1983,0.2,0.1831,0.193,1030835.72112724,197212.017893420879
1652400000,2022-05-13 00:00:00,GGG/USDT,0.1846,0.2235,0.1837,0.1978,1078296.71034779,214763.597255113178
1652313600,2022-05-12 00:00:00,GGG/USDT,0.2045,0.2435,0.1561,0.1846,1211155.82476393,226378.33168108111
1652227200,2022-05-11 00:00:00,GGG/USDT,0.2956,0.2993,0.2008,0.2075,922455.72810333,230172.425015093696
1652140800,2022-05-10 00:00:00,GGG/USDT,0.2775,0.3138,0.2627,0.293,814728.16609417,238372.78695508724
1652054400,2022-05-09 00:00:00,GGG/USDT,0.3436,0.3445,0.2688,0.2776,744775.41365304,236697.080508296739
1651968000,2022-05-08 00:00:00,GGG/USDT,0.3497,0.3499,0.3362,0.3436,597869.34706205,205648.181445957883
1651881600,2022-05-07 00:00:00,GGG/USDT,0.3668,0.3681,0.3476,0.3496,612970.3606857,220876.697101658566
1651795200,2022-05-06 00:00:00,GGG/USDT,0.3846,0.3848,0.3668,0.3686,600568.76234278,225789.277779671155
1651708800,2022-05-05 00:00:00,GGG/USDT,0.4349,0.4375,0.3803,0.3845,602961.08104847,247770.916327553496
1651622400,2022-05-04 00:00:00,GGG/USDT,0.4107,0.4366,0.4098,0.435,619912.08218065,261787.440661665834
1651536000,2022-05-03 00:00:00,GGG/USDT,0.3947,0.4889,0.3927,0.4117,1079165.31028503,458716.424080441965
1651449600,2022-05-02 00:00:00,GGG/USDT,0.4029,0.4054,0.3908,0.3948,511735.76616845,202557.62976923626
1651363200,2022-05-01 00:00:00,GGG/USDT,0.4049,0.4052,0.3851,0.4029,561271.14115707,222412.251127404899
1651276800,2022-04-30 00:00:00,GGG/USDT,0.4189,0.4266,0.4048,0.4049,544461.26274216,227203.894310343937
1651190400,2022-04-29 00:00:00,GGG/USDT,0.4426,0.445,0.418,0.419,464601.65784429,199794.442221643739
1651104000,2022-04-28 00:00:00,GGG/USDT,0.4449,0.4474,0.4383,0.4425,511575.36196828,226512.134387885791
1651017600,2022-04-27 00:00:00,GGG/USDT,0.4427,0.4543,0.4377,0.4448,507435.20568022,225552.759405700192
1650931200,2022-04-26 00:00:00,GGG/USDT,0.462,0.4666,0.4411,0.4427,473680.8519368,216632.366842208122
1650844800,2022-04-25 00:00:00,GGG/USDT,0.4763,0.486,0.4514,0.462,497017.36004836,232014.139485797622
1650758400,2022-04-24 00:00:00,GGG/USDT,0.4765,0.486,0.45,0.4766,501180.75198962,239960.711808700708
1650672000,2022-04-23 00:00:00,GGG/USDT,0.5068,0.5101,0.4696,0.4765,480844.23788126,233709.85948712
1650585600,2022-04-22 00:00:00,GGG/USDT,0.5202,0.5228,0.5067,0.5069,277644.7022271,142700.619784199812
1650499200,2022-04-21 00:00:00,GGG/USDT,0.5372,0.542,0.5155,0.5222,73585.89861432,38982.110873695674
1650412800,2022-04-20 00:00:00,GGG/USDT,0.5409,0.549,0.5326,0.5372,32729.11137265,17739.421531125347
1650326400,2022-04-19 00:00:00,GGG/USDT,0.5509,0.5626,0.5404,0.5427,50480.65436095,27815.673853507982
1650240000,2022-04-18 00:00:00,GGG/USDT,0.5517,0.5517,0.5283,0.5509,30129.33170125,16225.917692621957
1650153600,2022-04-17 00:00:00,GGG/USDT,0.5657,0.5697,0.5517,0.5517,17395.89925532,9763.104939130452
1650067200,2022-04-16 00:00:00,GGG/USDT,0.5879,0.5949,0.563,0.5657,21414.63976347,12422.709741949434
1649980800,2022-04-15 00:00:00,GGG/USDT,0.5979,0.6059,0.5853,0.59,34544.32500241,20625.592909269823
1649894400,2022-04-14 00:00:00,GGG/USDT,0.6019,0.6085,0.5979,0.5979,35594.98605218,21371.344818136856
1649808000,2022-04-13 00:00:00,GGG/USDT,0.5848,0.6058,0.5848,0.6019,34274.07463759,20465.018489780561
1649721600,2022-04-12 00:00:00,GGG/USDT,0.5889,0.5969,0.5774,0.5848,38247.35797239,22463.484977242731
1649635200,2022-04-11 00:00:00,GGG/USDT,0.643,0.643,0.5825,0.5889,100857.95867455,61500.35783631452
1649548800,2022-04-10 00:00:00,GGG/USDT,0.6594,0.6625,0.6371,0.643,90142.33021223,58567.760145954872
1649462400,2022-04-09 00:00:00,GGG/USDT,0.6778,0.6778,0.6542,0.6564,42892.77361759,28427.00474108943
1649376000,2022-04-08 00:00:00,GGG/USDT,0.7226,0.7317,0.6751,0.6778,111760.91167137,78421.252284018698
1649289600,2022-04-07 00:00:00,GGG/USDT,0.7229,0.7879,0.6899,0.7217,118289.72107624,85698.386499761306
1649203200,2022-04-06 00:00:00,GGG/USDT,0.8422,0.8456,0.7133,0.7217,164446.12127722,128404.204013480649
1649116800,2022-04-05 00:00:00,GGG/USDT,0.8939,0.918,0.8422,0.8464,131123.92602391,115337.775682083383
1649030400,2022-04-04 00:00:00,GGG/USDT,0.9583,0.9999,0.8655,0.8939,146759.50728913,135259.053544454768
1648944000,2022-04-03 00:00:00,GGG/USDT,0.8621,0.9843,0.8564,0.9535,127559.90547497,115663.771260200337
1648857600,2022-04-02 00:00:00,GGG/USDT,0.8742,0.8939,0.8464,0.8593,148645.82681899,129468.447780423782
1648771200,2022-04-01 00:00:00,GGG/USDT,0.9167,0.9302,0.8594,0.873,163923.60396778,145437.328044910606
1648684800,2022-03-31 00:00:00,GGG/USDT,0.8714,0.9995,0.8699,0.9167,178360.00683885,167457.090610271014
1648598400,2022-03-30 00:00:00,GGG/USDT,0.9379,0.9422,0.8594,0.8736,178677.47501384,160552.227444954419
1648512000,2022-03-29 00:00:00,GGG/USDT,0.9898,1.0101,0.9382,0.9382,63725.30897574,62642.945851224613
1648425600,2022-03-28 00:00:00,GGG/USDT,1,1.1033,0.888,0.9898,276821.95476705,273239.560535863708
1648339200,2022-03-27 00:00:00,GGG/USDT,0.9452,1.0027,0.9327,1.0027,45385.56614191,43674.087522726411
1648252800,2022-03-26 00:00:00,GGG/USDT,0.9431,0.9629,0.916,0.944,57633.8992816,54214.750567913775
1648166400,2022-03-25 00:00:00,GGG/USDT,0.9074,0.9663,0.88,0.9439,83657.51603985,76655.340414645446
1648080000,2022-03-24 00:00:00,GGG/USDT,0.884,0.9196,0.872,0.9042,73785.34229004,66301.237797494993
1647993600,2022-03-23 00:00:00,GGG/USDT,0.9119,0.9196,0.8564,0.8833,62711.33175445,55567.933431042756
1647907200,2022-03-22 00:00:00,GGG/USDT,0.891,0.9599,0.8864,0.9119,96064.54451248,88303.372537672552
1647820800,2022-03-21 00:00:00,GGG/USDT,0.8609,0.9164,0.8534,0.8908,106176.85145814,94199.852108241962
1647734400,2022-03-20 00:00:00,GGG/USDT,0.8422,1.15,0.8415,0.8615,714555.19970992,688595.00256590597
1647648000,2022-03-19 00:00:00,GGG/USDT,0.8502,0.8932,0.8114,0.8422,98465.29959507,84118.47704076865
1647561600,2022-03-18 00:00:00,GGG/USDT,0.8523,0.8656,0.8003,0.8502,88956.18133913,73952.332632313784
1647475200,2022-03-17 00:00:00,GGG/USDT,0.8682,0.8712,0.8409,0.8563,42008.08993581,35891.782985326577
1647388800,2022-03-16 00:00:00,GGG/USDT,0.891,0.9258,0.8296,0.8682,72331.43548554,63345.643335189929
1647302400,2022-03-15 00:00:00,GGG/USDT,0.8848,0.9044,0.8676,0.891,22551.36093386,20019.308727167035
1647216000,2022-03-14 00:00:00,GGG/USDT,0.9183,0.9212,0.8794,0.8848,42542.3065838,38353.033885756007
1647129600,2022-03-13 00:00:00,GGG/USDT,0.9711,0.9759,0.9183,0.9183,37159.28831092,35373.803034738664
1647043200,2022-03-12 00:00:00,GGG/USDT,0.9983,1.0222,0.9711,0.9759,42530.50413289,42260.560980022646
1646956800,2022-03-11 00:00:00,GGG/USDT,1.0204,1.0393,0.9983,0.9983,46211.06611017,47094.324411029263
1646870400,2022-03-10 00:00:00,GGG/USDT,1.0926,1.1031,1.0141,1.0204,46787.96995263,49589.386745594006
1646784000,2022-03-09 00:00:00,GGG/USDT,1.1706,1.2319,1.0926,1.0973,115626.59973689,133297.794537287357
1646697600,2022-03-08 00:00:00,GGG/USDT,1.2317,1.2319,1.158,1.1649,50263.63577151,59617.622678262185
1646611200,2022-03-07 00:00:00,GGG/USDT,1.3556,1.3898,1.2174,1.2317,27582.60842234,35540.455476047552
1646524800,2022-03-06 00:00:00,GGG/USDT,1.4085,1.4136,1.3556,1.3557,19970.34910057,27521.374575449402
1646438400,2022-03-05 00:00:00,GGG/USDT,1.3871,1.4127,1.3779,1.4085,13221.28118047,18419.34460991718
1646352000,2022-03-04 00:00:00,GGG/USDT,1.4874,1.488,1.3803,1.3872,43784.28831788,62515.303658693957
1646265600,2022-03-03 00:00:00,GGG/USDT,1.5519,1.5519,1.4731,1.4874,28948.56463532,43618.896286500422
1646179200,2022-03-02 00:00:00,GGG/USDT,1.5865,1.6084,1.5443,1.5519,34264.23055417,54039.640582965479
1646092800,2022-03-01 00:00:00,GGG/USDT,1.4802,1.59,1.4777,1.5865,92105.70757025,141356.179594274382
1646006400,2022-02-28 00:00:00,GGG/USDT,1.3666,1.4974,1.3528,1.4802,54327.57302239,77183.254054841074
1645920000,2022-02-27 00:00:00,GGG/USDT,1.4162,1.4364,1.3665,1.3723,26259.51658223,36853.929726130699
1645833600,2022-02-26 00:00:00,GGG/USDT,1.4499,1.4727,1.4,1.4162,48293.14724676,69139.124849479052
1645747200,2022-02-25 00:00:00,GGG/USDT,1.4099,1.5261,1.3723,1.4499,43028.31248657,62275.32506710414
1645660800,2022-02-24 00:00:00,GGG/USDT,1.5362,1.5498,1.1852,1.4099,97280.16065278,133058.695346319885
1645574400,2022-02-23 00:00:00,GGG/USDT,1.5362,1.6003,1.5287,1.5287,33935.72687364,52866.78770830239
1645488000,2022-02-22 00:00:00,GGG/USDT,1.5707,1.5707,1.5,1.5288,45920.25789836,70122.800803238296
1645401600,2022-02-21 00:00:00,GGG/USDT,1.6005,1.668,1.5626,1.5707,58508.70163439,94309.173459368731
1645315200,2022-02-20 00:00:00,GGG/USDT,1.7361,1.7448,1.5613,1.6027,89619.53020844,147501.883080352195
1645228800,2022-02-19 00:00:00,GGG/USDT,1.7392,1.7973,1.7246,1.7361,37283.14598193,65560.436507222563
1645142400,2022-02-18 00:00:00,GGG/USDT,1.8209,1.8362,1.7376,1.7392,84276.25063714,150273.619433386691
1645056000,2022-02-17 00:00:00,GGG/USDT,2.0575,2.0868,1.8209,1.83,72708.98293886,142476.474280920192
1644969600,2022-02-16 00:00:00,GGG/USDT,2.1366,2.1394,2.0217,2.0575,68402.51970007,142827.451415597297
1644883200,2022-02-15 00:00:00,GGG/USDT,1.903,2.2862,1.8998,2.1366,155477.72141257,331281.624362555259
1644796800,2022-02-14 00:00:00,GGG/USDT,1.8395,1.9222,1.7977,1.903,75973.16113113,140963.796134665615
1644710400,2022-02-13 00:00:00,GGG/USDT,1.8868,1.9529,1.8128,1.8487,39999.50908697,75464.114494139465
1644624000,2022-02-12 00:00:00,GGG/USDT,1.9321,2.0525,1.8302,1.8868,74362.53457794,143349.088898608786
1644537600,2022-02-11 00:00:00,GGG/USDT,2.1505,2.1752,1.9159,1.9258,95234.77414874,198376.682096962037
1644451200,2022-02-10 00:00:00,GGG/USDT,2.3453,2.361,2.0753,2.1505,102198.46854632,225276.525534143922
1644364800,2022-02-09 00:00:00,GGG/USDT,2.3247,2.4839,2.1221,2.3453,113434.6329827,259554.854251355883
1644278400,2022-02-08 00:00:00,GGG/USDT,2.8272,2.8372,2.1801,2.3437,151260.6616988,378115.015805759361
1644192000,2022-02-07 00:00:00,GGG/USDT,2.27,2.9812,2.27,2.8092,226749.46956804,600174.087572977367
1644105600,2022-02-06 00:00:00,GGG/USDT,2.4462,2.7,2.064,2.2843,390348.54664857,923868.430620301097
1644019200,2022-02-05 00:00:00,GGG/USDT,1.5718,2.7308,1.5628,2.4471,771533.80704015,1668340.194101297488
1643932800,2022-02-04 00:00:00,GGG/USDT,1.384,1.574,1.378,1.5718,29021.17578858,42800.49550499765
1643846400,2022-02-03 00:00:00,GGG/USDT,1.4309,1.452,1.3527,1.3918,17885.67423593,24969.661181622531
1643760000,2022-02-02 00:00:00,GGG/USDT,1.5131,1.5519,1.4309,1.4309,27016.9778793,40368.087264182522
1643673600,2022-02-01 00:00:00,GGG/USDT,1.4946,1.5871,1.4876,1.5131,27006.24886354,41615.083305535276
