https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DYP,Volume ETH
1663362000,2022-09-16 21:00:00,DYP/ETH,0.00012367,0.00012367,0.00011845,0.00012135,1162.3805,0.139347184954
1663358400,2022-09-16 20:00:00,DYP/ETH,0.00012324,0.00012393,0.00012292,0.00012367,643.5726,0.079374414504
1663354800,2022-09-16 19:00:00,DYP/ETH,0.0001222,0.00012298,0.0001208,0.00012286,5026.7204,0.616898925013
1663351200,2022-09-16 18:00:00,DYP/ETH,0.00011929,0.00012183,0.00011861,0.00012183,1584.2803,0.189988184984
1663347600,2022-09-16 17:00:00,DYP/ETH,0.00012287,0.00012453,0.00011949,0.00011949,9620.2233,1.171505465651
1663344000,2022-09-16 16:00:00,DYP/ETH,0.00012156,0.00012311,0.00012033,0.00012287,17227.3557,2.086970224978
1663340400,2022-09-16 15:00:00,DYP/ETH,0.0001235,0.0001256,0.0001209,0.0001209,6610.7256,0.812665733023
1663336800,2022-09-16 14:00:00,DYP/ETH,0.0001243,0.00012492,0.00012185,0.0001235,2731.0858,0.336066795049
1663333200,2022-09-16 13:00:00,DYP/ETH,0.00012592,0.00012592,0.00012343,0.00012467,1609.5122,0.200105963806
1663329600,2022-09-16 12:00:00,DYP/ETH,0.00012639,0.0001271,0.00012592,0.00012592,1143.1882,0.144681650361
1663326000,2022-09-16 11:00:00,DYP/ETH,0.00012545,0.00012611,0.00012471,0.0001249,1341.3109,0.167929275264
1663322400,2022-09-16 10:00:00,DYP/ETH,0.00012506,0.00012572,0.00012479,0.0001252,648.3112,0.081260379642
1663318800,2022-09-16 09:00:00,DYP/ETH,0.00012483,0.0001261,0.00012431,0.00012518,2476.676,0.309372593541
1663315200,2022-09-16 08:00:00,DYP/ETH,0.00012798,0.00012834,0.00012545,0.00012545,3303.2487,0.419457270783
1663311600,2022-09-16 07:00:00,DYP/ETH,0.00012365,0.00012923,0.00012365,0.00012848,1064.9775,0.136434455467
1663308000,2022-09-16 06:00:00,DYP/ETH,0.00012351,0.00012386,0.00012315,0.00012386,84.9871,0.010485284458
1663304400,2022-09-16 05:00:00,DYP/ETH,0.00012278,0.00012534,0.00012135,0.00012351,4392.732,0.542236802441
1663300800,2022-09-16 04:00:00,DYP/ETH,0.00012251,0.00012275,0.00012251,0.00012275,394.066,0.048282188321
1663297200,2022-09-16 03:00:00,DYP/ETH,0.00011998,0.00012257,0.00011998,0.00012251,1587.0084,0.193726383108
1663293600,2022-09-16 02:00:00,DYP/ETH,0.00011952,0.00012093,0.00011939,0.00011998,696.0913,0.083589742356
1663290000,2022-09-16 01:00:00,DYP/ETH,0.00012034,0.00012034,0.00011931,0.00012003,1436.7003,0.171703971661
1663286400,2022-09-16 00:00:00,DYP/ETH,0.00011881,0.00012039,0.00011837,0.00012012,4591.0975,0.548964174875
1663282800,2022-09-15 23:00:00,DYP/ETH,0.00012275,0.00012349,0.00011844,0.00011893,3647.2571,0.436193984549
1663279200,2022-09-15 22:00:00,DYP/ETH,0.00012325,0.00012444,0.00012131,0.00012287,5077.6147,0.62548999803
1663275600,2022-09-15 21:00:00,DYP/ETH,0.00012581,0.00013159,0.00012259,0.00012313,22554.0866,2.851435788631
1663272000,2022-09-15 20:00:00,DYP/ETH,0.00012092,0.00012638,0.00011844,0.00012637,9502.7442,1.183915019198
1663268400,2022-09-15 19:00:00,DYP/ETH,0.00011621,0.00012074,0.00011607,0.00012074,13630.772,1.601045272801
1663264800,2022-09-15 18:00:00,DYP/ETH,0.00011528,0.00011644,0.00011477,0.00011568,2056.2054,0.237571844698
1663261200,2022-09-15 17:00:00,DYP/ETH,0.00011582,0.00011582,0.00011528,0.00011528,1115.9657,0.128948018727
1663257600,2022-09-15 16:00:00,DYP/ETH,0.00011728,0.00011863,0.00011559,0.00011559,5892.4339,0.687063173232
1663254000,2022-09-15 15:00:00,DYP/ETH,0.00011486,0.00011729,0.00011486,0.00011684,4561.2941,0.52964482524
1663250400,2022-09-15 14:00:00,DYP/ETH,0.00010897,0.00011482,0.00010897,0.00011482,9586.7276,1.074084873007
1663246800,2022-09-15 13:00:00,DYP/ETH,0.00010902,0.00010953,0.00010877,0.0001094,885.1621,0.096590312944
1663243200,2022-09-15 12:00:00,DYP/ETH,0.00010958,0.00010979,0.00010854,0.00010892,923.8119,0.100858517047
1663239600,2022-09-15 11:00:00,DYP/ETH,0.0001138,0.00011425,0.00010781,0.00010971,18448.3239,2.061979492116
1663236000,2022-09-15 10:00:00,DYP/ETH,0.00011134,0.00011422,0.00011117,0.00011422,270.0314,0.030433583841
1663232400,2022-09-15 09:00:00,DYP/ETH,0.00011271,0.00011291,0.00011169,0.00011173,1776.8131,0.199612054986
1663228800,2022-09-15 08:00:00,DYP/ETH,0.00010927,0.00011297,0.00010892,0.00011297,3834.9231,0.426050942946
1663225200,2022-09-15 07:00:00,DYP/ETH,0.00011072,0.00011076,0.00010892,0.00010927,3515.4278,0.387003863246
1663221600,2022-09-15 06:00:00,DYP/ETH,0.00011026,0.00011157,0.00010971,0.00011157,2570.4394,0.285333017321
1663218000,2022-09-15 05:00:00,DYP/ETH,0.00010986,0.00011011,0.00010922,0.00010956,2290.1029,0.251227592293
1663214400,2022-09-15 04:00:00,DYP/ETH,0.00011041,0.0001112,0.0001094,0.00010975,1439.0213,0.158801694134
1663210800,2022-09-15 03:00:00,DYP/ETH,0.00011073,0.00011226,0.00011073,0.00011134,2851.5202,0.318469815878
1663207200,2022-09-15 02:00:00,DYP/ETH,0.00011018,0.00011129,0.00011012,0.0001104,2361.7099,0.26144628728
1663203600,2022-09-15 01:00:00,DYP/ETH,0.00011199,0.00011199,0.00011036,0.00011036,6000.4989,0.668434449409
1663200000,2022-09-15 00:00:00,DYP/ETH,0.00011349,0.00011349,0.00011178,0.00011199,779.27,0.087557037135
1663196400,2022-09-14 23:00:00,DYP/ETH,0.00010815,0.00012601,0.00010768,0.00011433,35831.0348,4.143142923075
1663192800,2022-09-14 22:00:00,DYP/ETH,0.00010943,0.00010943,0.00010815,0.00010832,2893.3922,0.313033504063
1663189200,2022-09-14 21:00:00,DYP/ETH,0.00011098,0.00011098,0.00010921,0.00010943,4231.5712,0.463722118004
1663185600,2022-09-14 20:00:00,DYP/ETH,0.00010997,0.00011106,0.00010882,0.00011038,2111.6273,0.23243021313
1663182000,2022-09-14 19:00:00,DYP/ETH,0.00011123,0.00011179,0.00010997,0.00011028,2301.9682,0.254713543327
1663178400,2022-09-14 18:00:00,DYP/ETH,0.0001093,0.00011134,0.0001089,0.00011134,6620.6517,0.728025496895
1663174800,2022-09-14 17:00:00,DYP/ETH,0.00011237,0.00011248,0.00010891,0.00010923,2528.2385,0.277843820951
1663171200,2022-09-14 16:00:00,DYP/ETH,0.00011398,0.00011486,0.00011246,0.00011284,1545.5972,0.175872493107
1663167600,2022-09-14 15:00:00,DYP/ETH,0.00011842,0.00011842,0.00011334,0.0001139,5224.9394,0.599499449399
1663164000,2022-09-14 14:00:00,DYP/ETH,0.0001209,0.00012275,0.00011644,0.00011842,16564.4757,1.98256111471
1663160400,2022-09-14 13:00:00,DYP/ETH,0.00010768,0.00012008,0.00010768,0.00011955,58103.8265,6.802432659213
1663156800,2022-09-14 12:00:00,DYP/ETH,0.0001069,0.00010966,0.00010679,0.00010822,4454.2526,0.482128075342
1663153200,2022-09-14 11:00:00,DYP/ETH,0.00010862,0.00010862,0.00010674,0.00010738,3775.0127,0.405702270409
1663149600,2022-09-14 10:00:00,DYP/ETH,0.00010983,0.00010997,0.00010912,0.00010912,1211.7392,0.132595509671
1663146000,2022-09-14 09:00:00,DYP/ETH,0.00010916,0.00010994,0.00010916,0.00010994,679.449,0.074408603622
1663142400,2022-09-14 08:00:00,DYP/ETH,0.00010965,0.00011019,0.00010888,0.00010916,1009.7674,0.110755445488
1663138800,2022-09-14 07:00:00,DYP/ETH,0.00010913,0.00010968,0.00010892,0.00010965,455.0227,0.049726810377
1663135200,2022-09-14 06:00:00,DYP/ETH,0.00010902,0.00010939,0.00010881,0.00010939,270.9057,0.029533973072
1663131600,2022-09-14 05:00:00,DYP/ETH,0.00010808,0.00010902,0.00010795,0.00010902,445.8196,0.048186252236
1663128000,2022-09-14 04:00:00,DYP/ETH,0.00010863,0.00011011,0.00010829,0.00010882,4028.3006,0.439387081928
1663124400,2022-09-14 03:00:00,DYP/ETH,0.00010838,0.00010972,0.00010768,0.00010972,1887.2988,0.205877722734
1663120800,2022-09-14 02:00:00,DYP/ETH,0.00010926,0.00011008,0.00010828,0.00010862,2541.1891,0.277453680212
1663117200,2022-09-14 01:00:00,DYP/ETH,0.00011088,0.00011088,0.00010965,0.00011015,815.1108,0.089929567379
1663113600,2022-09-14 00:00:00,DYP/ETH,0.00011177,0.00011297,0.0001109,0.00011174,1622.8335,0.181112248597
1663110000,2022-09-13 23:00:00,DYP/ETH,0.00011267,0.00011331,0.00011145,0.00011188,792.2931,0.08883746163
1663106400,2022-09-13 22:00:00,DYP/ETH,0.00010908,0.00011364,0.00010853,0.00011246,10821.0201,1.192962108358
1663102800,2022-09-13 21:00:00,DYP/ETH,0.00011215,0.000114,0.00010851,0.00010972,10712.9301,1.188915711981
1663099200,2022-09-13 20:00:00,DYP/ETH,0.00011024,0.0001146,0.00010852,0.00011237,10816.5184,1.211798610417
1663095600,2022-09-13 19:00:00,DYP/ETH,0.0001096,0.00011208,0.00010503,0.00010813,19910.7079,2.153661059329
1663092000,2022-09-13 18:00:00,DYP/ETH,0.00010883,0.00010985,0.00010878,0.00010985,588.2213,0.064286918638
1663088400,2022-09-13 17:00:00,DYP/ETH,0.00010936,0.00010938,0.00010776,0.0001085,609.9374,0.066584095144
1663084800,2022-09-13 16:00:00,DYP/ETH,0.00010762,0.00011004,0.0001074,0.00010936,3726.6372,0.40587698423
1663081200,2022-09-13 15:00:00,DYP/ETH,0.00010957,0.00011034,0.00010726,0.00010751,2993.4504,0.325265217742
1663077600,2022-09-13 14:00:00,DYP/ETH,0.00010798,0.0001104,0.00010798,0.00010968,1956.406,0.21378366495
1663074000,2022-09-13 13:00:00,DYP/ETH,0.00010586,0.00010798,0.00010586,0.00010755,3176.1713,0.340187609682
1663070400,2022-09-13 12:00:00,DYP/ETH,0.00010125,0.00010511,0.00009964,0.0001051,7265.8701,0.741964258854
1663066800,2022-09-13 11:00:00,DYP/ETH,0.00010388,0.00010388,0.00010105,0.00010105,3467.6125,0.353424006619
1663063200,2022-09-13 10:00:00,DYP/ETH,0.0001034,0.00010389,0.0001034,0.00010388,550.9226,0.057144874927
1663059600,2022-09-13 09:00:00,DYP/ETH,0.00010393,0.00010424,0.00010351,0.00010373,817.0418,0.084750260652
1663056000,2022-09-13 08:00:00,DYP/ETH,0.00010437,0.00010437,0.00010416,0.00010427,587.5473,0.061257214067
1663052400,2022-09-13 07:00:00,DYP/ETH,0.00010477,0.0001052,0.00010431,0.00010431,619.5914,0.064778464419
1663048800,2022-09-13 06:00:00,DYP/ETH,0.0001054,0.0001061,0.00010457,0.00010509,2084.6264,0.219818308003
1663045200,2022-09-13 05:00:00,DYP/ETH,0.00010294,0.00010586,0.00010274,0.0001056,3765.5469,0.393804019496
1663041600,2022-09-13 04:00:00,DYP/ETH,0.00010285,0.00010317,0.00010204,0.00010306,4244.5666,0.434990793314
1663038000,2022-09-13 03:00:00,DYP/ETH,0.00010267,0.00010298,0.00010211,0.00010265,883.652,0.090636974601
1663034400,2022-09-13 02:00:00,DYP/ETH,0.00010332,0.00010332,0.00010198,0.00010247,2434.2576,0.249859006325
1663030800,2022-09-13 01:00:00,DYP/ETH,0.00010508,0.00010508,0.00010334,0.00010334,687.8212,0.071697167769
1663027200,2022-09-13 00:00:00,DYP/ETH,0.00010365,0.00010508,0.00010362,0.00010508,1090.7228,0.113989457828
1663023600,2022-09-12 23:00:00,DYP/ETH,0.00010281,0.00010375,0.0001025,0.00010375,317.906,0.032838507275
1663020000,2022-09-12 22:00:00,DYP/ETH,0.00010252,0.00010299,0.00010252,0.00010291,341.0469,0.035034244985
1663016400,2022-09-12 21:00:00,DYP/ETH,0.00010318,0.00010339,0.00010258,0.0001029,926.3313,0.095277933725
1663012800,2022-09-12 20:00:00,DYP/ETH,0.00010271,0.00010351,0.0001026,0.00010293,284.8616,0.029346719299
1663009200,2022-09-12 19:00:00,DYP/ETH,0.00010403,0.00010424,0.00010271,0.00010271,1405.9429,0.145408371328
1663005600,2022-09-12 18:00:00,DYP/ETH,0.00010426,0.00010426,0.00010329,0.00010377,845.7758,0.087664850533
1663002000,2022-09-12 17:00:00,DYP/ETH,0.00010537,0.00010572,0.00010404,0.00010404,1075.4877,0.112515865533
1662998400,2022-09-12 16:00:00,DYP/ETH,0.00010449,0.00010506,0.00010377,0.00010506,1755.5523,0.183215820582
1662994800,2022-09-12 15:00:00,DYP/ETH,0.00010383,0.00010451,0.00010291,0.00010451,1737.6305,0.180046577248
1662991200,2022-09-12 14:00:00,DYP/ETH,0.00010355,0.00010441,0.00010355,0.00010394,916.4883,0.095308753142
1662987600,2022-09-12 13:00:00,DYP/ETH,0.00010401,0.00010404,0.00010363,0.00010373,171.752,0.017835094142
1662984000,2022-09-12 12:00:00,DYP/ETH,0.00010411,0.00010471,0.0001038,0.00010401,1049.9665,0.109524960041
1662980400,2022-09-12 11:00:00,DYP/ETH,0.00010384,0.00010435,0.00010384,0.00010411,1412.8055,0.147098019187
1662976800,2022-09-12 10:00:00,DYP/ETH,0.00010295,0.00010388,0.00010295,0.00010359,5355.3966,0.554468762437
1662973200,2022-09-12 09:00:00,DYP/ETH,0.0001029,0.00010381,0.0001029,0.00010305,463.3938,0.047792741816
1662969600,2022-09-12 08:00:00,DYP/ETH,0.00010226,0.00010332,0.00010226,0.0001029,3473.634,0.357867247628
1662966000,2022-09-12 07:00:00,DYP/ETH,0.00010305,0.00010305,0.00010193,0.00010213,1436.7027,0.147570683431
1662962400,2022-09-12 06:00:00,DYP/ETH,0.00010325,0.00010475,0.00010253,0.00010336,5442.571,0.563811147102
1662958800,2022-09-12 05:00:00,DYP/ETH,0.00010355,0.00010376,0.00010329,0.00010329,110.6348,0.011460052367
1662955200,2022-09-12 04:00:00,DYP/ETH,0.00010415,0.00010415,0.0001025,0.00010286,354.694,0.036571003999
1662951600,2022-09-12 03:00:00,DYP/ETH,0.0001035,0.00010429,0.00010302,0.00010408,2050.8974,0.212767420556
1662948000,2022-09-12 02:00:00,DYP/ETH,0.00010075,0.00010405,0.00010075,0.00010405,6225.3829,0.638571848577
1662944400,2022-09-12 01:00:00,DYP/ETH,0.00010284,0.00010294,0.00010045,0.00010095,1057.3635,0.107075284667
1662940800,2022-09-12 00:00:00,DYP/ETH,0.00010281,0.0001029,0.00010249,0.00010274,249.6673,0.02565383587
1662937200,2022-09-11 23:00:00,DYP/ETH,0.00010287,0.00010358,0.00010285,0.00010295,3370.8695,0.348113181686
1662933600,2022-09-11 22:00:00,DYP/ETH,0.00010494,0.00010494,0.00010287,0.00010307,4650.3872,0.484099612397
1662930000,2022-09-11 21:00:00,DYP/ETH,0.00010551,0.00010595,0.00010459,0.00010568,7095.3293,0.747850533696
1662926400,2022-09-11 20:00:00,DYP/ETH,0.00010559,0.00010644,0.00010521,0.00010561,362.2596,0.038321852963
1662922800,2022-09-11 19:00:00,DYP/ETH,0.00010562,0.00010645,0.00010542,0.00010553,816.4592,0.086445344105
1662919200,2022-09-11 18:00:00,DYP/ETH,0.00010355,0.00010572,0.00010355,0.00010572,138.3556,0.014477947018
1662915600,2022-09-11 17:00:00,DYP/ETH,0.00010315,0.00010336,0.00010274,0.00010324,1562.2613,0.161077134427
1662912000,2022-09-11 16:00:00,DYP/ETH,0.00010596,0.00010649,0.00010312,0.00010312,1923.6172,0.200817320422
1662908400,2022-09-11 15:00:00,DYP/ETH,0.00010623,0.00010623,0.00010492,0.00010564,2972.2341,0.314098482972
1662904800,2022-09-11 14:00:00,DYP/ETH,0.00010719,0.00010719,0.00010658,0.00010669,245.1164,0.026217823162
1662901200,2022-09-11 13:00:00,DYP/ETH,0.00010784,0.00010923,0.0001064,0.0001064,1164.4654,0.125925911294
1662897600,2022-09-11 12:00:00,DYP/ETH,0.00010686,0.00010752,0.00010593,0.00010734,4590.1988,0.491511178506
1662894000,2022-09-11 11:00:00,DYP/ETH,0.00010655,0.00010697,0.00010498,0.00010697,3077.0163,0.325695458067
1662890400,2022-09-11 10:00:00,DYP/ETH,0.00011002,0.00011002,0.00010655,0.00010655,3249.9465,0.351643149107
1662886800,2022-09-11 09:00:00,DYP/ETH,0.00010768,0.00010971,0.00010683,0.00010971,5982.2545,0.642606234984
1662883200,2022-09-11 08:00:00,DYP/ETH,0.00010782,0.00010782,0.0001056,0.0001056,1728.4939,0.183865838903
1662879600,2022-09-11 07:00:00,DYP/ETH,0.00010466,0.00010697,0.00010466,0.00010697,1824.4258,0.193005624259
1662876000,2022-09-11 06:00:00,DYP/ETH,0.0001027,0.00010449,0.0001025,0.00010449,2984.8136,0.308835218774
1662872400,2022-09-11 05:00:00,DYP/ETH,0.0001055,0.0001064,0.0001026,0.0001026,1209.4899,0.126853744333
1662868800,2022-09-11 04:00:00,DYP/ETH,0.00010397,0.00010636,0.00010397,0.0001055,3818.3797,0.400949586155
1662865200,2022-09-11 03:00:00,DYP/ETH,0.00010635,0.00010635,0.00010397,0.00010455,1541.6545,0.161376258839
1662861600,2022-09-11 02:00:00,DYP/ETH,0.00010076,0.00010924,0.00010058,0.00010482,35024.8289,3.642373695625
1662858000,2022-09-11 01:00:00,DYP/ETH,0.00009957,0.00010133,0.00009957,0.00010076,493.0618,0.049377678986
1662854400,2022-09-11 00:00:00,DYP/ETH,0.00009989,0.00009989,0.000099,0.00009903,448.7375,0.044573050577
1662850800,2022-09-10 23:00:00,DYP/ETH,0.00010047,0.00010047,0.0000993,0.00010007,1925.8974,0.19267954733
1662847200,2022-09-10 22:00:00,DYP/ETH,0.00009947,0.00010044,0.00009947,0.00009973,2136.2265,0.21371022625
1662843600,2022-09-10 21:00:00,DYP/ETH,0.00010003,0.00010003,0.00009883,0.00009911,1398.4229,0.139111220104
1662840000,2022-09-10 20:00:00,DYP/ETH,0.0001,0.00010033,0.0000998,0.00010033,744.7393,0.074544614917
1662836400,2022-09-10 19:00:00,DYP/ETH,0.00010023,0.00010033,0.00009857,0.0000998,1914.7244,0.190098754283
1662832800,2022-09-10 18:00:00,DYP/ETH,0.00009965,0.00010023,0.00009944,0.00010023,722.1459,0.072057404462
1662829200,2022-09-10 17:00:00,DYP/ETH,0.00010106,0.00010126,0.00010058,0.00010058,410.8202,0.0414566016
1662825600,2022-09-10 16:00:00,DYP/ETH,0.00010107,0.00010127,0.00010075,0.00010075,1008.2323,0.101924259435
1662822000,2022-09-10 15:00:00,DYP/ETH,0.00010111,0.00010142,0.00010071,0.00010081,394.985,0.039900632907
1662818400,2022-09-10 14:00:00,DYP/ETH,0.00010058,0.00010111,0.00009944,0.00010091,892.2332,0.089247371663
1662814800,2022-09-10 13:00:00,DYP/ETH,0.00009927,0.00010058,0.00009907,0.00010048,285.6976,0.028558847775
1662811200,2022-09-10 12:00:00,DYP/ETH,0.00010073,0.00010104,0.00009956,0.00009956,2102.796,0.210937735748
1662807600,2022-09-10 11:00:00,DYP/ETH,0.00010219,0.00010219,0.00010073,0.00010073,121.0045,0.01223196405
1662804000,2022-09-10 10:00:00,DYP/ETH,0.0000983,0.00010272,0.0000983,0.00010219,1439.3324,0.146278284977
1662800400,2022-09-10 09:00:00,DYP/ETH,0.00010066,0.00010066,0.00009667,0.0000973,22177.2785,2.172140668483
1662796800,2022-09-10 08:00:00,DYP/ETH,0.0001007,0.0001007,0.00009981,0.00009981,760.242,0.076055197139
1662793200,2022-09-10 07:00:00,DYP/ETH,0.00009962,0.00010061,0.00009942,0.00010061,1028.1661,0.103146819506
1662789600,2022-09-10 06:00:00,DYP/ETH,0.00010068,0.00010098,0.00009887,0.00009962,8088.1406,0.805780611726
1662786000,2022-09-10 05:00:00,DYP/ETH,0.00010096,0.00010122,0.00010056,0.00010122,117.6783,0.011861693877
1662782400,2022-09-10 04:00:00,DYP/ETH,0.00010167,0.00010188,0.00010157,0.00010157,3962.9664,0.403620012434
1662778800,2022-09-10 03:00:00,DYP/ETH,0.00010311,0.00010363,0.00010009,0.00010141,1886.4167,0.191089864478
1662775200,2022-09-10 02:00:00,DYP/ETH,0.00010384,0.00010384,0.00010304,0.00010321,318.0271,0.032895827126
1662771600,2022-09-10 01:00:00,DYP/ETH,0.00010445,0.00010445,0.0001036,0.00010381,289.2314,0.030128007304
1662768000,2022-09-10 00:00:00,DYP/ETH,0.00010449,0.00010563,0.00010356,0.00010424,5833.2305,0.608301059519
1662764400,2022-09-09 23:00:00,DYP/ETH,0.00010404,0.00010475,0.00010404,0.00010449,516.8258,0.054004680886
1662760800,2022-09-09 22:00:00,DYP/ETH,0.00010407,0.00010471,0.00010392,0.00010404,13128.69,1.365902394653
1662757200,2022-09-09 21:00:00,DYP/ETH,0.00010321,0.00010515,0.00010321,0.00010511,4399.8211,0.458222266148
1662753600,2022-09-09 20:00:00,DYP/ETH,0.00010586,0.00010586,0.00010305,0.00010321,810.7029,0.083830664885
1662750000,2022-09-09 19:00:00,DYP/ETH,0.00010451,0.00010597,0.00010434,0.00010434,942.4899,0.099192658486
1662746400,2022-09-09 18:00:00,DYP/ETH,0.00010489,0.0001051,0.00010448,0.00010479,408.5199,0.042830855182
1662742800,2022-09-09 17:00:00,DYP/ETH,0.00010437,0.00010609,0.00010416,0.00010478,2432.1691,0.255592977379
1662739200,2022-09-09 16:00:00,DYP/ETH,0.00010299,0.00010518,0.00010299,0.00010437,8906.7358,0.930314202166
1662735600,2022-09-09 15:00:00,DYP/ETH,0.0001025,0.00010291,0.00010115,0.0001018,1614.9301,0.164477336838
1662732000,2022-09-09 14:00:00,DYP/ETH,0.00010489,0.00010489,0.00010281,0.00010291,1596.7445,0.166329379104
1662728400,2022-09-09 13:00:00,DYP/ETH,0.00010543,0.00010616,0.00010489,0.00010489,1219.7731,0.128587050527
1662724800,2022-09-09 12:00:00,DYP/ETH,0.00010512,0.00010532,0.00010325,0.00010394,3786.5226,0.39523212587
1662721200,2022-09-09 11:00:00,DYP/ETH,0.00010341,0.00010484,0.00010281,0.00010484,3022.4586,0.314046009257
1662717600,2022-09-09 10:00:00,DYP/ETH,0.00010183,0.00010532,0.00010175,0.00010327,3770.8345,0.390001631148
1662714000,2022-09-09 09:00:00,DYP/ETH,0.00010243,0.00010246,0.00010151,0.00010213,843.6353,0.085796302596
1662710400,2022-09-09 08:00:00,DYP/ETH,0.0001009,0.00010233,0.0001008,0.00010233,1002.9061,0.102283500308
1662706800,2022-09-09 07:00:00,DYP/ETH,0.00010419,0.0001046,0.00010104,0.00010104,6801.9639,0.696780801437
1662703200,2022-09-09 06:00:00,DYP/ETH,0.00010319,0.00010459,0.00010319,0.00010409,1288.6084,0.134010549381
1662699600,2022-09-09 05:00:00,DYP/ETH,0.00010143,0.0001031,0.00010137,0.0001031,5558.5638,0.56645393584
1662696000,2022-09-09 04:00:00,DYP/ETH,0.00010829,0.00010872,0.00010156,0.00010164,7384.8411,0.779786996123
1662692400,2022-09-09 03:00:00,DYP/ETH,0.00010829,0.00011148,0.00010542,0.00010851,27288.8349,2.979899562592
1662688800,2022-09-09 02:00:00,DYP/ETH,0.00010983,0.00010983,0.0001083,0.0001084,1279.2473,0.13916783765
1662685200,2022-09-09 01:00:00,DYP/ETH,0.00010888,0.00011032,0.00010867,0.00011032,1067.9531,0.116755143262
1662681600,2022-09-09 00:00:00,DYP/ETH,0.00010701,0.0001081,0.00010621,0.0001081,1993.4639,0.213494546853
1662678000,2022-09-08 23:00:00,DYP/ETH,0.00010742,0.00010742,0.0001062,0.0001068,1216.9496,0.130220587121
1662674400,2022-09-08 22:00:00,DYP/ETH,0.00010663,0.00010742,0.00010663,0.00010721,612.6303,0.065720196538
1662670800,2022-09-08 21:00:00,DYP/ETH,0.00010611,0.00010697,0.00010611,0.00010663,103.5638,0.011048241793
1662667200,2022-09-08 20:00:00,DYP/ETH,0.00010552,0.00010645,0.00010482,0.00010637,2208.8781,0.23450892758
1662663600,2022-09-08 19:00:00,DYP/ETH,0.00010591,0.00010613,0.00010534,0.00010552,466.0989,0.049315677122
