https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume R,Volume USDT
1657929600,2022-07-16 00:00:00,R/USDT,0.001154,0.0013,0.00115,0.001195,67899000.83211116,80581.41770412116129
1657843200,2022-07-15 00:00:00,R/USDT,0.001168,0.0012,0.001127,0.001153,58926189.86883172,69227.40026228198061
1657756800,2022-07-14 00:00:00,R/USDT,0.001183,0.001202,0.00101,0.001166,81397520.29388052,91613.54212430628059
1657670400,2022-07-13 00:00:00,R/USDT,0.001164,0.00123,0.001125,0.001181,80564589.06753999,94479.49614718802726
1657584000,2022-07-12 00:00:00,R/USDT,0.00124,0.00124,0.001172,0.001172,49400739.29166395,59195.78437757136883
1657497600,2022-07-11 00:00:00,R/USDT,0.00123,0.001316,0.001228,0.001243,47097948.73883494,59297.85468790739304
1657411200,2022-07-10 00:00:00,R/USDT,0.001264,0.001282,0.001233,0.001259,49245318.49561146,62303.04463679593183
1657324800,2022-07-09 00:00:00,R/USDT,0.00126,0.00138,0.001239,0.001271,75774784.57222409,97564.17281406974014
1657238400,2022-07-08 00:00:00,R/USDT,0.001257,0.001317,0.001237,0.001279,147336644.85328933,186770.76619050992358
1657152000,2022-07-07 00:00:00,R/USDT,0.00127,0.001328,0.001241,0.00126,146663255.20242076,186014.32607399249211
1657065600,2022-07-06 00:00:00,R/USDT,0.001279,0.001384,0.001226,0.001273,145340864.8080119,184680.82554059817925
1656979200,2022-07-05 00:00:00,R/USDT,0.00129,0.00132,0.001217,0.001269,140860173.71510492,179841.43950955271396
1656892800,2022-07-04 00:00:00,R/USDT,0.00132,0.0014,0.001232,0.001291,110547916.83585767,142184.93010475567465
1656806400,2022-07-03 00:00:00,R/USDT,0.0011,0.002,0.00107,0.001307,402568300.55911357,556592.98638500208474
1656720000,2022-07-02 00:00:00,R/USDT,0.001119,0.00121,0.00108,0.001109,67285586.89466822,76132.84883446463631
1656633600,2022-07-01 00:00:00,R/USDT,0.000993,0.0014,0.00099,0.00112,251746401.64045874,306064.16776102063472
1656547200,2022-06-30 00:00:00,R/USDT,0.00109,0.001095,0.00097,0.000991,63953292.45149231,65217.00180401523838
1656460800,2022-06-29 00:00:00,R/USDT,0.00119,0.001205,0.001078,0.001089,48473447.09814596,54800.59855187970749
1656374400,2022-06-28 00:00:00,R/USDT,0.001272,0.001288,0.001182,0.001188,35866805.07204607,44301.39582824439393
1656288000,2022-06-27 00:00:00,R/USDT,0.00128,0.001345,0.001239,0.001279,80304191.90379811,103973.70914220748372
1656201600,2022-06-26 00:00:00,R/USDT,0.001327,0.001356,0.00128,0.001296,50855863.19829677,67650.35451565959561
1656115200,2022-06-25 00:00:00,R/USDT,0.00133,0.00137,0.0013,0.001325,56214506.14507941,74853.66158684622911
1656028800,2022-06-24 00:00:00,R/USDT,0.00135,0.001385,0.001268,0.00133,74504663.37464291,99337.43531426881078
1655942400,2022-06-23 00:00:00,R/USDT,0.001243,0.001444,0.00122,0.00135,103419088.27836101,138628.73423029354814
1655856000,2022-06-22 00:00:00,R/USDT,0.00136,0.001365,0.001246,0.001246,108264017.87515677,141332.10617842255124
1655769600,2022-06-21 00:00:00,R/USDT,0.00143,0.001501,0.00134,0.001366,178209191.01555546,251976.90564184368167
1655683200,2022-06-20 00:00:00,R/USDT,0.001438,0.0017,0.001361,0.00143,276717102.00723959,409397.87954969902745
1655596800,2022-06-19 00:00:00,R/USDT,0.00143,0.00163,0.001232,0.00144,333266659.31029047,459374.84033357177069
1655510400,2022-06-18 00:00:00,R/USDT,0.001781,0.00218,0.001318,0.001428,1261481918.54896474,2186421.28823141171039
1655424000,2022-06-17 00:00:00,R/USDT,0.001051,0.0027,0.000972,0.001782,3975265904.20775235,6339164.07476273410378
1655337600,2022-06-16 00:00:00,R/USDT,0.000899,0.001251,0.00085,0.001048,2397003334.32072113,2242218.60180379251203
1655251200,2022-06-15 00:00:00,R/USDT,0.00078,0.00096,0.00076,0.000895,822260122.45946423,722086.72100089505639
1655164800,2022-06-14 00:00:00,R/USDT,0.00079,0.00086,0.00075,0.00079,147347821.87372907,117699.5885289197584
1655078400,2022-06-13 00:00:00,R/USDT,0.00087,0.0009,0.00078,0.0008,163620332.42333417,135797.969253939946
1654992000,2022-06-12 00:00:00,R/USDT,0.00096,0.00097,0.00087,0.00087,79251889.01686216,71848.5723119530943
1654905600,2022-06-11 00:00:00,R/USDT,0.00106,0.00107,0.00094,0.00096,81486308.20252284,80737.9905212999314
1654819200,2022-06-10 00:00:00,R/USDT,0.00102,0.00108,0.00098,0.00106,90436682.86312509,92155.7583310929248
1654732800,2022-06-09 00:00:00,R/USDT,0.00103,0.00106,0.00101,0.00101,69610873.94436516,71677.7786741569568
1654646400,2022-06-08 00:00:00,R/USDT,0.00103,0.00106,0.00096,0.00104,105554194.18685279,107205.3161165351054
1654560000,2022-06-07 00:00:00,R/USDT,0.00104,0.00111,0.00096,0.00102,118603987.48150552,122986.8688041055303
1654473600,2022-06-06 00:00:00,R/USDT,0.00102,0.00129,0.001,0.00103,212051572.13787464,230131.530868837728
1654387200,2022-06-05 00:00:00,R/USDT,0.00102,0.00112,0.00101,0.00103,115952361.10775569,120782.1535604268178
1654300800,2022-06-04 00:00:00,R/USDT,0.00101,0.00116,0.001,0.00101,114882284.08279297,120708.5106635221245
1654214400,2022-06-03 00:00:00,R/USDT,0.00102,0.00109,0.00101,0.00101,65555071.92739373,67929.018023790914
1654128000,2022-06-02 00:00:00,R/USDT,0.00107,0.00108,0.001,0.00103,144947172.07448281,151398.1423187279567
1654041600,2022-06-01 00:00:00,R/USDT,0.00111,0.0012,0.00105,0.00108,108354817.93045606,121451.3215098089715
1653955200,2022-05-31 00:00:00,R/USDT,0.00111,0.00115,0.00106,0.00111,109345817.76521662,121475.5609941249425
1653868800,2022-05-30 00:00:00,R/USDT,0.00103,0.00116,0.00101,0.00112,165487042.41706058,180237.0710723121204
1653782400,2022-05-29 00:00:00,R/USDT,0.00106,0.00107,0.00099,0.00103,73279705.27625783,75057.8382481999301
1653696000,2022-05-28 00:00:00,R/USDT,0.00105,0.00107,0.00097,0.00106,174769674.0018944,177768.3903711679533
1653609600,2022-05-27 00:00:00,R/USDT,0.00112,0.0012,0.00101,0.00104,171789107.15314869,188159.7963065501
1653523200,2022-05-26 00:00:00,R/USDT,0.0011,0.00134,0.00102,0.00113,259824296.8641933,290653.0163428997446
1653436800,2022-05-25 00:00:00,R/USDT,0.00111,0.00116,0.00106,0.00109,102970639.69264614,114980.1447310869064
1653350400,2022-05-24 00:00:00,R/USDT,0.00115,0.0012,0.0011,0.00112,118222525.23900169,135171.5668655699483
1653264000,2022-05-23 00:00:00,R/USDT,0.0012,0.00125,0.0011,0.00116,238386099.20288198,275681.1840899279043
1653177600,2022-05-22 00:00:00,R/USDT,0.00116,0.00123,0.00112,0.0012,131761985.64449521,154927.1704873299271
1653091200,2022-05-21 00:00:00,R/USDT,0.00119,0.00126,0.00112,0.00116,130779026.73285517,154895.4387139719601
1653004800,2022-05-20 00:00:00,R/USDT,0.00123,0.00145,0.00106,0.00119,221447196.16640193,270430.4558145245552
1652918400,2022-05-19 00:00:00,R/USDT,0.00112,0.00126,0.00111,0.00123,101322040.86150398,118429.8157030058534
1652832000,2022-05-18 00:00:00,R/USDT,0.00122,0.00126,0.00111,0.00112,109019351.0738665,127617.8416617059835
1652745600,2022-05-17 00:00:00,R/USDT,0.00116,0.00126,0.00114,0.00122,181229710.21509252,218268.7216551125898
1652659200,2022-05-16 00:00:00,R/USDT,0.00131,0.00133,0.00115,0.00117,102966674.65700922,126643.9267581759262
1652572800,2022-05-15 00:00:00,R/USDT,0.00113,0.00145,0.00111,0.00131,217034050.51377189,269577.7867943643966
1652486400,2022-05-14 00:00:00,R/USDT,0.00126,0.0013,0.00103,0.00114,186575942.84923887,217627.0971858343832
1652400000,2022-05-13 00:00:00,R/USDT,0.001,0.00178,0.001,0.00128,232818080.08762863,334536.2890576335352
1652313600,2022-05-12 00:00:00,R/USDT,0.00113,0.00116,0.00085,0.00099,263140647.93747546,257957.4892468970004
1652227200,2022-05-11 00:00:00,R/USDT,0.00168,0.00172,0.00111,0.00112,116169833.03718451,145467.1395467260855
1652140800,2022-05-10 00:00:00,R/USDT,0.00192,0.002,0.00165,0.00166,25533805.09454199,48755.0309547363767
1652054400,2022-05-09 00:00:00,R/USDT,0.00221,0.00224,0.00192,0.00194,42650194.47270618,88697.9855401344811
1651968000,2022-05-08 00:00:00,R/USDT,0.00241,0.00245,0.0022,0.00221,20846983.23076506,49429.2691389940652
1651881600,2022-05-07 00:00:00,R/USDT,0.00256,0.00258,0.00241,0.00242,29532019.16159763,73405.2700936578497
1651795200,2022-05-06 00:00:00,R/USDT,0.00258,0.00263,0.00251,0.00256,78128444.82900344,199964.2265325369126
1651708800,2022-05-05 00:00:00,R/USDT,0.00291,0.00292,0.00254,0.00259,175191621.47451838,483432.8330730941378
1651622400,2022-05-04 00:00:00,R/USDT,0.00272,0.00296,0.00269,0.00291,170961079.12905788,472206.1348013297665
1651536000,2022-05-03 00:00:00,R/USDT,0.0027,0.00277,0.00268,0.00272,136651727.20851877,372585.8727449326687
1651449600,2022-05-02 00:00:00,R/USDT,0.0028,0.00291,0.00269,0.00269,202989440.84374437,572509.3956818449094
1651363200,2022-05-01 00:00:00,R/USDT,0.003,0.00303,0.00275,0.0028,216231721.1826132,624660.2498837288505
1651276800,2022-04-30 00:00:00,R/USDT,0.00341,0.00342,0.00297,0.00299,183245210.83869334,594636.2579562375024
1651190400,2022-04-29 00:00:00,R/USDT,0.00371,0.00376,0.00339,0.00341,235527582.09122665,834650.7427152232725
1651104000,2022-04-28 00:00:00,R/USDT,0.00373,0.00377,0.0037,0.00371,78701138.64394829,293097.3825055694948
1651017600,2022-04-27 00:00:00,R/USDT,0.00376,0.00379,0.00369,0.00372,244305541.68013049,911057.0833764401052
1650931200,2022-04-26 00:00:00,R/USDT,0.00418,0.00422,0.00375,0.00376,263490072.64205445,1064674.8632905763452
1650844800,2022-04-25 00:00:00,R/USDT,0.00443,0.00444,0.0041,0.00418,330076561.4442202,1397226.8679508606539
1650758400,2022-04-24 00:00:00,R/USDT,0.0044,0.00459,0.00437,0.00443,395987705.01583142,1760104.4214458624256
1650672000,2022-04-23 00:00:00,R/USDT,0.00447,0.00449,0.00434,0.0044,359633164.0888249,1586802.6747627814622
1650585600,2022-04-22 00:00:00,R/USDT,0.00454,0.00467,0.00443,0.00448,301764694.92836455,1371158.2025668036904
1650499200,2022-04-21 00:00:00,R/USDT,0.00488,0.00489,0.00437,0.00454,343421128.99884877,1609287.8533357476861
1650412800,2022-04-20 00:00:00,R/USDT,0.00486,0.00501,0.00453,0.00489,469855303.43449894,2229283.6629692327018
1650326400,2022-04-19 00:00:00,R/USDT,0.00442,0.0052,0.00433,0.00486,531358248.51715142,2426549.4846330174288
1650240000,2022-04-18 00:00:00,R/USDT,0.00458,0.00462,0.00436,0.00441,317207027.27499282,1408645.0281298221254
1650153600,2022-04-17 00:00:00,R/USDT,0.00467,0.00505,0.00456,0.00459,359234154.8232325,1709018.2621589581219
1650067200,2022-04-16 00:00:00,R/USDT,0.00452,0.00473,0.00448,0.00466,395294549.33977701,1822085.0988921168139
1649980800,2022-04-15 00:00:00,R/USDT,0.00456,0.00468,0.0045,0.00453,264136510.52785299,1214974.4363180468992
1649894400,2022-04-14 00:00:00,R/USDT,0.00468,0.00475,0.00446,0.00456,337804845.43367006,1569738.8279004069365
1649808000,2022-04-13 00:00:00,R/USDT,0.00459,0.00471,0.00457,0.00467,326037639.28338732,1513427.7505676480585
1649721600,2022-04-12 00:00:00,R/USDT,0.00461,0.00467,0.00454,0.00459,404910391.1805281,1862073.3438563309513
1649635200,2022-04-11 00:00:00,R/USDT,0.00499,0.00502,0.00454,0.0046,443009550.58618466,2122077.2069314401756
1649548800,2022-04-10 00:00:00,R/USDT,0.0049,0.0052,0.00483,0.00499,507655912.37966174,2546409.0551281961417
1649462400,2022-04-09 00:00:00,R/USDT,0.00491,0.00497,0.00475,0.0049,461245224.19011092,2243676.5380976388311
1649376000,2022-04-08 00:00:00,R/USDT,0.00508,0.00511,0.00489,0.0049,512599096.344525,2579954.8361052257182
1649289600,2022-04-07 00:00:00,R/USDT,0.00498,0.00518,0.00495,0.00508,533787554.72831881,2701434.4695871926273
1649203200,2022-04-06 00:00:00,R/USDT,0.00571,0.00574,0.00497,0.00498,547798462.19771603,2945733.9106026744815
1649116800,2022-04-05 00:00:00,R/USDT,0.00572,0.00602,0.00568,0.00572,577715566.24625999,3345100.4564372084197
1649030400,2022-04-04 00:00:00,R/USDT,0.00597,0.00632,0.00557,0.00573,669713841.0301585,4006710.7770105778111
1648944000,2022-04-03 00:00:00,R/USDT,0.00613,0.00623,0.00581,0.00596,747608580.50405069,4470931.7710700715312
1648857600,2022-04-02 00:00:00,R/USDT,0.00581,0.00624,0.00575,0.00614,788772404.82558103,4777983.4278499136464
1648771200,2022-04-01 00:00:00,R/USDT,0.00585,0.00613,0.00575,0.00582,711377387.39452887,4237315.4863092052527
1648684800,2022-03-31 00:00:00,R/USDT,0.00635,0.00639,0.00578,0.00585,740603911.02620037,4511621.365071836578
1648598400,2022-03-30 00:00:00,R/USDT,0.00577,0.00698,0.00575,0.00634,729178250.49097815,4513387.1576046056196
1648512000,2022-03-29 00:00:00,R/USDT,0.00559,0.00593,0.00554,0.00576,505653385.52141827,2880966.5092225153284
1648425600,2022-03-28 00:00:00,R/USDT,0.00579,0.00597,0.00556,0.00559,494536494.09434793,2822730.2590353107615
1648339200,2022-03-27 00:00:00,R/USDT,0.00506,0.00591,0.005,0.00579,480665863.34979613,2578220.5043552470723
1648252800,2022-03-26 00:00:00,R/USDT,0.00514,0.00524,0.00494,0.00507,387903502.32337541,1977370.2638759552273
1648166400,2022-03-25 00:00:00,R/USDT,0.00543,0.00548,0.00499,0.00514,299402598.90982937,1562715.5088790729907
1648080000,2022-03-24 00:00:00,R/USDT,0.00531,0.00548,0.005,0.00543,499239008.70556,2593220.6016464393406
1647993600,2022-03-23 00:00:00,R/USDT,0.00486,0.00536,0.00474,0.00531,454090177.35037716,2295540.4339273362178
1647907200,2022-03-22 00:00:00,R/USDT,0.00484,0.0051,0.00474,0.00486,351628108.56796147,1734297.7552109080897
1647820800,2022-03-21 00:00:00,R/USDT,0.00494,0.00549,0.00475,0.00485,71954545.54559852,357809.6945631377034
1647734400,2022-03-20 00:00:00,R/USDT,0.00468,0.005,0.00451,0.00494,130817541.3035029,612384.0801162473832
1647648000,2022-03-19 00:00:00,R/USDT,0.00466,0.0047,0.00446,0.00469,73335586.15441768,338170.8405056820303
1647561600,2022-03-18 00:00:00,R/USDT,0.0045,0.00471,0.00444,0.00465,38598233.72264201,177420.5570548708693
1647475200,2022-03-17 00:00:00,R/USDT,0.00462,0.00473,0.00444,0.0045,63697697.83651093,292680.6846026072572
1647388800,2022-03-16 00:00:00,R/USDT,0.00447,0.00466,0.00437,0.00462,67139163.02903101,305288.229253528848
1647302400,2022-03-15 00:00:00,R/USDT,0.00483,0.00516,0.00437,0.00447,55909387.71579638,260367.0460397157135
1647216000,2022-03-14 00:00:00,R/USDT,0.0045,0.00555,0.00444,0.00484,68993124.73775405,332626.3928778648588
1647129600,2022-03-13 00:00:00,R/USDT,0.00465,0.00477,0.00449,0.0045,51215261.44161436,237033.8338430318877
1647043200,2022-03-12 00:00:00,R/USDT,0.00449,0.00483,0.00447,0.00465,36770478.18186005,170101.2881531270591
1646956800,2022-03-11 00:00:00,R/USDT,0.00493,0.00499,0.00443,0.00449,55609738.10290033,261473.8915072566504
1646870400,2022-03-10 00:00:00,R/USDT,0.00493,0.00498,0.0044,0.00493,49002042.37011068,228776.2887268758476
1646784000,2022-03-09 00:00:00,R/USDT,0.00465,0.005,0.00458,0.00495,46454014.09366827,224543.0772168788613
1646697600,2022-03-08 00:00:00,R/USDT,0.00465,0.00488,0.00444,0.00464,25883474.70383554,121260.8485858117224
1646611200,2022-03-07 00:00:00,R/USDT,0.00479,0.00484,0.00427,0.00464,29361153.47436758,135388.0042245554659
1646524800,2022-03-06 00:00:00,R/USDT,0.0049,0.00504,0.0047,0.0048,11222294.01322076,54115.4459570216709
1646438400,2022-03-05 00:00:00,R/USDT,0.00477,0.005,0.0047,0.00493,14591952.58953233,70516.243886223912
1646352000,2022-03-04 00:00:00,R/USDT,0.00483,0.00498,0.00469,0.00478,12412661.75126446,59933.0952769988494
1646265600,2022-03-03 00:00:00,R/USDT,0.00512,0.00529,0.00475,0.00483,15038076.41981408,75577.054966470893
1646179200,2022-03-02 00:00:00,R/USDT,0.00523,0.0055,0.00501,0.00511,21437424.88869946,113092.0503313533547
1646092800,2022-03-01 00:00:00,R/USDT,0.00516,0.00535,0.00485,0.00524,49960395.12700882,253544.0446339587714
1646006400,2022-02-28 00:00:00,R/USDT,0.0048,0.00605,0.00442,0.00517,37435328.43700017,191400.1151124815174
1645920000,2022-02-27 00:00:00,R/USDT,0.00496,0.00531,0.00453,0.00475,17979915.84647114,87398.9933012992196
1645833600,2022-02-26 00:00:00,R/USDT,0.00535,0.00545,0.00452,0.00497,26834269.63776916,135435.0265146027603
1645747200,2022-02-25 00:00:00,R/USDT,0.00505,0.00599,0.00503,0.00535,12024089.13536976,64824.834659017749
1645660800,2022-02-24 00:00:00,R/USDT,0.00571,0.00612,0.00462,0.0051,21685499.01540301,111028.0158282009802
1645574400,2022-02-23 00:00:00,R/USDT,0.00568,0.00677,0.00546,0.0057,21189457.02518339,123686.9834180175053
1645488000,2022-02-22 00:00:00,R/USDT,0.00566,0.00572,0.00515,0.00568,15628264.69577819,84584.9824529796972
1645401600,2022-02-21 00:00:00,R/USDT,0.00576,0.00612,0.00554,0.00569,6209144.08387506,36286.2973124764288
1645315200,2022-02-20 00:00:00,R/USDT,0.00618,0.0062,0.00553,0.00571,13742115.82375092,80078.9602695856235
1645228800,2022-02-19 00:00:00,R/USDT,0.00627,0.00642,0.00592,0.00618,8192600.62785322,50654.7257811860824
1645142400,2022-02-18 00:00:00,R/USDT,0.00642,0.00679,0.00612,0.00624,11572281.99532244,75080.6716380420987
1645056000,2022-02-17 00:00:00,R/USDT,0.00714,0.00726,0.00631,0.0064,16051299.05444972,108404.1234304200111
1644969600,2022-02-16 00:00:00,R/USDT,0.00731,0.00761,0.00706,0.00715,8015199.20197261,58529.2767875023318
1644883200,2022-02-15 00:00:00,R/USDT,0.00773,0.00822,0.00714,0.00733,21431588.01819352,161479.454468080785
1644796800,2022-02-14 00:00:00,R/USDT,0.00699,0.00887,0.00653,0.00774,64326859.37013625,495352.2145773961834
1644710400,2022-02-13 00:00:00,R/USDT,0.00604,0.00865,0.00603,0.00702,68494139.55081629,489647.1848716120809
1644624000,2022-02-12 00:00:00,R/USDT,0.00627,0.00667,0.006,0.00606,11890859.69379475,73838.4881150325356
1644537600,2022-02-11 00:00:00,R/USDT,0.00706,0.00749,0.00611,0.00627,30588667.64680092,206133.8518337925688
1644451200,2022-02-10 00:00:00,R/USDT,0.00723,0.00758,0.00656,0.00706,18088758.00833871,130227.2437322743296
1644364800,2022-02-09 00:00:00,R/USDT,0.00772,0.0083,0.00692,0.00725,35108515.99161643,259861.7057137444945
1644278400,2022-02-08 00:00:00,R/USDT,0.00621,0.00859,0.00611,0.00773,78512071.97178741,607894.6767244133403
1644192000,2022-02-07 00:00:00,R/USDT,0.00577,0.0063,0.00568,0.00619,16666956.3253651,100601.3617348615529
1644105600,2022-02-06 00:00:00,R/USDT,0.00574,0.00585,0.0055,0.00576,5685287.55233641,32214.0345184807707
1644019200,2022-02-05 00:00:00,R/USDT,0.00572,0.00601,0.00556,0.00573,9725892.06954072,56432.425669877183
1643932800,2022-02-04 00:00:00,R/USDT,0.00545,0.00582,0.00542,0.00572,4709270.03365797,26274.1702010991024
1643846400,2022-02-03 00:00:00,R/USDT,0.00542,0.00558,0.00527,0.00545,8934363.26707435,48726.5273452650457
1643760000,2022-02-02 00:00:00,R/USDT,0.00563,0.00588,0.00521,0.00543,18287820.8209386,101210.015457462973
1643673600,2022-02-01 00:00:00,R/USDT,0.00521,0.00581,0.00513,0.00563,16286675.11713112,89052.9632383973372
