https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume ALGO
1663473600000,2022-09-18 04:00:00,ALGO/USDT,0.30720281,0.30941464,0.30703516,0.30913901,9658.73922844,31244.0
1663470000000,2022-09-18 03:00:00,ALGO/USDT,0.30879234,0.30888452,0.3066268,0.30723,9386.18373,30551.0
1663466400000,2022-09-18 02:00:00,ALGO/USDT,0.30823146,0.30968265,0.30779018,0.30873518,9913.17789462,32109.0
1663462800000,2022-09-18 01:00:00,ALGO/USDT,0.30752933,0.30899163,0.30702196,0.30823504,11507.64698336,37334.0
1663459200000,2022-09-18 00:00:00,ALGO/USDT,0.31144334,0.31144334,0.306744,0.30745654,9150.580194716627,29762.19076269
1663455600000,2022-09-17 23:00:00,ALGO/USDT,0.30995363,0.31164032,0.30936621,0.31080524,8656.221272144661,27850.95023541
1663452000000,2022-09-17 22:00:00,ALGO/USDT,0.3098381,0.31028144,0.30949058,0.30972837,9738.169681169999,31441.0
1663448400000,2022-09-17 21:00:00,ALGO/USDT,0.30980037,0.31030726,0.30922788,0.3099407,10968.392787662475,35388.68173061
1663444800000,2022-09-17 20:00:00,ALGO/USDT,0.30927899,0.30984596,0.30898207,0.30981123,11138.925775145493,35953.91224245
1663441200000,2022-09-17 19:00:00,ALGO/USDT,0.30822642,0.30945134,0.30708695,0.30940789,9144.85959684,29556.0
1663437600000,2022-09-17 18:00:00,ALGO/USDT,0.30803733,0.30919288,0.30772327,0.30830573,10038.493022644574,32560.18959701
1663434000000,2022-09-17 17:00:00,ALGO/USDT,0.30948962,0.30979105,0.30773359,0.30773359,9489.88844842,30838.0
1663430400000,2022-09-17 16:00:00,ALGO/USDT,0.30805935,0.30968764,0.30805935,0.30955347,10396.955058307954,33586.94398841
1663426800000,2022-09-17 15:00:00,ALGO/USDT,0.30651578,0.30835508,0.30642834,0.30792968,10094.688768695514,32782.44815081
1663423200000,2022-09-17 14:00:00,ALGO/USDT,0.30414086,0.30668554,0.30384864,0.30668554,10650.686051944514,34728.36069136
1663419600000,2022-09-17 13:00:00,ALGO/USDT,0.30401071,0.30436924,0.30346599,0.30377698,9300.436019679999,30616.0
1663416000000,2022-09-17 12:00:00,ALGO/USDT,0.30428874,0.30437627,0.30337021,0.30407515,10926.0282898,35932.0
1663412400000,2022-09-17 11:00:00,ALGO/USDT,0.30534499,0.30551778,0.30362873,0.30390584,9917.15530393346,32632.328829
1663408800000,2022-09-17 10:00:00,ALGO/USDT,0.30419201,0.30556026,0.30419201,0.30556026,10694.002436892237,34998.01458767
1663405200000,2022-09-17 09:00:00,ALGO/USDT,0.30350364,0.30454678,0.30338454,0.30448941,8641.104966390001,28379.0
1663401600000,2022-09-17 08:00:00,ALGO/USDT,0.30203014,0.30461963,0.30194183,0.30375877,9322.3566513,30690.0
1663398000000,2022-09-17 07:00:00,ALGO/USDT,0.30158526,0.30203707,0.30098782,0.3019746,10735.19703,35550.0
1663394400000,2022-09-17 06:00:00,ALGO/USDT,0.30087809,0.301985,0.30051765,0.30167123,9981.979465897695,33088.9341549
1663390800000,2022-09-17 05:00:00,ALGO/USDT,0.30267089,0.30267089,0.30013623,0.30087439,8752.316000753817,29089.60114802
1663387200000,2022-09-17 04:00:00,ALGO/USDT,0.30190524,0.30379456,0.30190524,0.30279413,9735.73966189,32153.0
1663383600000,2022-09-17 03:00:00,ALGO/USDT,0.30112802,0.30207073,0.30112802,0.30202098,10247.87387238,33931.0
1663380000000,2022-09-17 02:00:00,ALGO/USDT,0.30164744,0.30222437,0.3010174,0.30104848,10976.528629280001,36461.0
1663376400000,2022-09-17 01:00:00,ALGO/USDT,0.30044049,0.30176919,0.30044049,0.30165108,10182.53385648,33756.0
1663372800000,2022-09-17 00:00:00,ALGO/USDT,0.29810682,0.30239486,0.29763953,0.30047293,9484.473716442695,31565.15203031
1663369200000,2022-09-16 23:00:00,ALGO/USDT,0.29624424,0.29793122,0.29603683,0.29793122,8714.488185,29250.0
1663365600000,2022-09-16 22:00:00,ALGO/USDT,0.29650867,0.29702649,0.29594972,0.29615588,9296.62922908,31391.0
1663362000000,2022-09-16 21:00:00,ALGO/USDT,0.29690097,0.29772025,0.29609736,0.29655553,9455.079962990001,31883.0
1663358400000,2022-09-16 20:00:00,ALGO/USDT,0.29397156,0.29699547,0.29397156,0.29699547,9532.96059606,32098.0
1663354800000,2022-09-16 19:00:00,ALGO/USDT,0.29388335,0.29479716,0.29342053,0.29419283,9950.287548042035,33822.33193121
1663351200000,2022-09-16 18:00:00,ALGO/USDT,0.29261165,0.29491379,0.29178466,0.29366448,8447.55243168,28766.0
1663347600000,2022-09-16 17:00:00,ALGO/USDT,0.29292196,0.29367049,0.2906156,0.29275951,9420.457542128634,32178.14356271
1663344000000,2022-09-16 16:00:00,ALGO/USDT,0.29587893,0.29638878,0.29000002,0.29324793,9290.974166189999,31683.0
1663340400000,2022-09-16 15:00:00,ALGO/USDT,0.2952511,0.29701233,0.29477052,0.29602581,9300.83492439,31419.0
1663336800000,2022-09-16 14:00:00,ALGO/USDT,0.29316187,0.2976378,0.29265971,0.29551788,9305.454117104191,31488.63316529
1663333200000,2022-09-16 13:00:00,ALGO/USDT,0.29699053,0.29743125,0.29209506,0.29243399,9001.41064619,30781.0
1663329600000,2022-09-16 12:00:00,ALGO/USDT,0.29918692,0.29918692,0.29656139,0.29685507,8402.260411902571,28304.251
1663326000000,2022-09-16 11:00:00,ALGO/USDT,0.29895056,0.2997875,0.2981702,0.29962134,9078.924840201487,30301.32913831
1663322400000,2022-09-16 10:00:00,ALGO/USDT,0.29949929,0.30016974,0.29882913,0.29913755,9236.024578192035,30875.51054086
1663318800000,2022-09-16 09:00:00,ALGO/USDT,0.29522057,0.29957177,0.29522057,0.29914536,9593.890840560001,32071.0
1663315200000,2022-09-16 08:00:00,ALGO/USDT,0.29639521,0.29711844,0.29475366,0.29497327,10656.393893619448,36126.64257212
1663311600000,2022-09-16 07:00:00,ALGO/USDT,0.29633439,0.29726802,0.29606844,0.2961444,7613.280235199999,25708.0
1663308000000,2022-09-16 06:00:00,ALGO/USDT,0.2967565,0.29748175,0.29624301,0.29631453,9359.919927246941,31587.7858816
1663304400000,2022-09-16 05:00:00,ALGO/USDT,0.29649221,0.29790701,0.29649221,0.29667124,9552.51725676,32199.0
1663300800000,2022-09-16 04:00:00,ALGO/USDT,0.29786662,0.29813226,0.29666875,0.29666875,8958.50624375,30197.0
1663297200000,2022-09-16 03:00:00,ALGO/USDT,0.29471169,0.29759797,0.29431351,0.29759797,10504.140183676924,35296.4107372
1663293600000,2022-09-16 02:00:00,ALGO/USDT,0.29605954,0.29605954,0.29249358,0.29510679,9066.56590917,30723.0
1663290000000,2022-09-16 01:00:00,ALGO/USDT,0.29741343,0.29759858,0.29525689,0.29587507,11159.52001519,37717.0
1663286400000,2022-09-16 00:00:00,ALGO/USDT,0.29502061,0.29743916,0.29307047,0.29697818,10061.323760219999,33879.0
1663282800000,2022-09-15 23:00:00,ALGO/USDT,0.29421421,0.29475725,0.2924319,0.29416076,7989.061865336173,27158.82929231
1663279200000,2022-09-15 22:00:00,ALGO/USDT,0.29605724,0.29617663,0.29209597,0.29383371,9271.041217920001,31552.0
1663275600000,2022-09-15 21:00:00,ALGO/USDT,0.29729953,0.29735382,0.29515544,0.29614889,10083.139186913617,34047.53327596
1663272000000,2022-09-15 20:00:00,ALGO/USDT,0.29584031,0.29751586,0.29584013,0.29737622,8969.898258289457,30163.46854597
1663268400000,2022-09-15 19:00:00,ALGO/USDT,0.29529238,0.29682653,0.29378192,0.29575866,9137.75955936,30896.0
1663264800000,2022-09-15 18:00:00,ALGO/USDT,0.29522793,0.29642061,0.29427506,0.29497236,9321.71652071705,31601.99999999
1663261200000,2022-09-15 17:00:00,ALGO/USDT,0.29503169,0.29647042,0.29473591,0.29541808,9921.911634880002,33586.0
1663257600000,2022-09-15 16:00:00,ALGO/USDT,0.29264838,0.29482753,0.29201631,0.29474908,9017.146257093687,30592.61883733
1663254000000,2022-09-15 15:00:00,ALGO/USDT,0.29201697,0.29296401,0.28882487,0.29259603,8980.318688792888,30691.86785888
1663250400000,2022-09-15 14:00:00,ALGO/USDT,0.29810641,0.2985254,0.29087932,0.29128401,10465.37373711205,35928.41823728
1663246800000,2022-09-15 13:00:00,ALGO/USDT,0.29672707,0.29809958,0.29492877,0.297954,9973.918176352567,33474.69131595
1663243200000,2022-09-15 12:00:00,ALGO/USDT,0.29713188,0.298034,0.29589885,0.296634,10467.027324,35286.0
1663239600000,2022-09-15 11:00:00,ALGO/USDT,0.29542237,0.29725722,0.29483712,0.29688535,9438.28216185,31791.0
1663236000000,2022-09-15 10:00:00,ALGO/USDT,0.29777941,0.2985491,0.29509571,0.29562757,9548.770511,32300.0
1663232400000,2022-09-15 09:00:00,ALGO/USDT,0.29723461,0.29777899,0.29632125,0.29743159,10147.672537763712,34117.669
1663228800000,2022-09-15 08:00:00,ALGO/USDT,0.30065699,0.30065699,0.29625992,0.29709565,9355.553159586874,31490.0375
1663225200000,2022-09-15 07:00:00,ALGO/USDT,0.29820168,0.30152612,0.2979441,0.29955649,9152.798773702005,30554.49999999
1663221600000,2022-09-15 06:00:00,ALGO/USDT,0.29592788,0.30079951,0.2910611,0.29735701,10443.996002550235,35122.7502676
1663218000000,2022-09-15 05:00:00,ALGO/USDT,0.29341935,0.29628121,0.29300078,0.29613817,9994.367099329998,33749.0
1663214400000,2022-09-15 04:00:00,ALGO/USDT,0.29439468,0.2948573,0.29252258,0.29377282,9935.98431804,33822.0
1663210800000,2022-09-15 03:00:00,ALGO/USDT,0.29654697,0.29663908,0.29166957,0.29405476,9449.686502130371,32135.80525658
1663207200000,2022-09-15 02:00:00,ALGO/USDT,0.29948817,0.2997217,0.29505174,0.29648234,9416.739212150436,31761.55184201
1663203600000,2022-09-15 01:00:00,ALGO/USDT,0.29985805,0.30022416,0.2972635,0.2997309,9586.2933747,31983.0
1663200000000,2022-09-15 00:00:00,ALGO/USDT,0.30302346,0.30302346,0.29907291,0.30013463,3188.385033352786,10623.18278085
1663196400000,2022-09-14 23:00:00,ALGO/USDT,0.30330368,0.30342326,0.30198521,0.30300758,10680.71418742,35249.0
1663192800000,2022-09-14 22:00:00,ALGO/USDT,0.30313928,0.30439042,0.30250171,0.30346751,8472.50941169,27919.0
1663189200000,2022-09-14 21:00:00,ALGO/USDT,0.30065058,0.30332472,0.29998604,0.30317051,10323.746013931293,34052.60628394
1663185600000,2022-09-14 20:00:00,ALGO/USDT,0.3009903,0.30132057,0.29993353,0.30090017,10597.7039874,35220.0
1663182000000,2022-09-14 19:00:00,ALGO/USDT,0.29935256,0.30168338,0.29823283,0.3009641,9802.731108591137,32571.09771096
1663178400000,2022-09-14 18:00:00,ALGO/USDT,0.30111855,0.30134144,0.29620986,0.29966722,10369.7763303513,34604.3065049
1663174800000,2022-09-14 17:00:00,ALGO/USDT,0.30037954,0.30294962,0.30030272,0.30109429,9604.30566242,31898.0
1663171200000,2022-09-14 16:00:00,ALGO/USDT,0.30128487,0.30168462,0.30010115,0.30034285,9664.73257015,32179.0
1663167600000,2022-09-14 15:00:00,ALGO/USDT,0.30279551,0.30376666,0.30120401,0.30120401,8737.896592522622,29009.89463096
1663164000000,2022-09-14 14:00:00,ALGO/USDT,0.30314856,0.30341881,0.30029287,0.30264656,9749.758930400001,32215.0
1663160400000,2022-09-14 13:00:00,ALGO/USDT,0.30243078,0.30324739,0.30000087,0.30267977,9749.4637047873,32210.49
1663156800000,2022-09-14 12:00:00,ALGO/USDT,0.29991901,0.30440041,0.29752654,0.30210277,10579.916493464674,35020.91852208
1663153200000,2022-09-14 11:00:00,ALGO/USDT,0.30193987,0.30193987,0.29909813,0.30018968,10243.199209074346,34122.422893
1663149600000,2022-09-14 10:00:00,ALGO/USDT,0.30041447,0.30210957,0.30030917,0.30206083,8880.25883635357,29398.90894279
1663146000000,2022-09-14 09:00:00,ALGO/USDT,0.29990682,0.30037773,0.29861517,0.29997891,9679.719467879999,32268.0
1663142400000,2022-09-14 08:00:00,ALGO/USDT,0.29862346,0.30041843,0.2960649,0.29969693,8698.403333201204,29023.99878838
1663138800000,2022-09-14 07:00:00,ALGO/USDT,0.2997065,0.30085238,0.29611919,0.29819716,10221.779364972434,34278.59395097
1663135200000,2022-09-14 06:00:00,ALGO/USDT,0.30085719,0.30145129,0.298558,0.29901973,10448.95233940561,34944.02305629
1663131600000,2022-09-14 05:00:00,ALGO/USDT,0.30152736,0.30196387,0.30100556,0.30138878,9380.936851123603,31125.7003367
1663128000000,2022-09-14 04:00:00,ALGO/USDT,0.3011026,0.30172804,0.30002601,0.30166388,4132.647594229191,13699.51084044
1663124400000,2022-09-14 03:00:00,ALGO/USDT,0.30046547,0.30046547,0.30046547,0.30046547,23.476707144937944,78.13445966
1663120800000,2022-09-14 02:00:00,ALGO/USDT,0.29951301,0.29951301,0.29951301,0.29951301,1.4745847076437733,4.92327431
1663117200000,2022-09-14 01:00:00,ALGO/USDT,0.29741939,0.29815801,0.29728301,0.29773001,956.9819599167486,3214.26100082
1663113600000,2022-09-14 00:00:00,ALGO/USDT,0.29664885,0.29796381,0.2966431,0.29692101,2525.3475477331835,8505.11571321
1663110000000,2022-09-13 23:00:00,ALGO/USDT,0.29675151,0.29750326,0.29478842,0.29643929,9162.624429223617,30908.94067795
1663106400000,2022-09-13 22:00:00,ALGO/USDT,0.29751644,0.29923103,0.2969711,0.29699447,6661.2414485148,22428.84
1663095600000,2022-09-13 19:00:00,ALGO/USDT,0.29843998,0.30033007,0.29582627,0.30033007,8575.660159364155,28554.11767248
1663092000000,2022-09-13 18:00:00,ALGO/USDT,0.30358658,0.30358658,0.29847076,0.29873464,10020.721812725458,33543.88969664
1663088400000,2022-09-13 17:00:00,ALGO/USDT,0.30292297,0.30364487,0.30224691,0.3033403,11476.2735699,37833.0
1663084800000,2022-09-13 16:00:00,ALGO/USDT,0.30194089,0.30324801,0.30055325,0.30275826,9946.299604500227,32852.28156781
1663081200000,2022-09-13 15:00:00,ALGO/USDT,0.30112041,0.30250598,0.30021384,0.30214445,9690.995248260273,32074.04686156
1663077600000,2022-09-13 14:00:00,ALGO/USDT,0.30308989,0.30458787,0.29967912,0.30123597,9025.661336750298,29962.09694596
1663074000000,2022-09-13 13:00:00,ALGO/USDT,0.3046511,0.30593759,0.30118339,0.30281658,10344.650923965026,34161.44163561
1663070400000,2022-09-13 12:00:00,ALGO/USDT,0.32031346,0.32109267,0.30079315,0.30457692,11403.895854044848,37441.7597172
1663066800000,2022-09-13 11:00:00,ALGO/USDT,0.32001444,0.32204307,0.3192142,0.32019622,9040.808480206171,28235.21302096
1663063200000,2022-09-13 10:00:00,ALGO/USDT,0.317254,0.31984841,0.316801,0.31984841,11010.461665840001,34424.0
1663059600000,2022-09-13 09:00:00,ALGO/USDT,0.3199983,0.32077134,0.31611786,0.31778501,8873.537528170838,27923.084
1663056000000,2022-09-13 08:00:00,ALGO/USDT,0.32147056,0.32225621,0.31910281,0.32026632,11328.366753274559,35371.708
1663052400000,2022-09-13 07:00:00,ALGO/USDT,0.31872093,0.32225115,0.31872093,0.32153598,10430.216228022347,32438.72187499
1663048800000,2022-09-13 06:00:00,ALGO/USDT,0.31915356,0.32151513,0.31776053,0.31861312,10326.569832320001,32411.0
1663045200000,2022-09-13 05:00:00,ALGO/USDT,0.31866137,0.32103121,0.31762329,0.31929791,12020.289119856809,37645.99999999
1663041600000,2022-09-13 04:00:00,ALGO/USDT,0.32059924,0.32145972,0.31856413,0.31856413,10337.092783485976,32449.01672855
1663038000000,2022-09-13 03:00:00,ALGO/USDT,0.31909585,0.32078066,0.31722388,0.32035759,10474.232586639913,32695.4407
1663034400000,2022-09-13 02:00:00,ALGO/USDT,0.31697144,0.31905737,0.31442102,0.3187951,10561.36363867004,33129.00241776
1663030800000,2022-09-13 01:00:00,ALGO/USDT,0.31829695,0.31898414,0.31520698,0.3167242,9241.6954318,29179.0
1663027200000,2022-09-13 00:00:00,ALGO/USDT,0.32233333,0.32233333,0.31605907,0.31838563,8180.012183755747,25692.15257534
1663023600000,2022-09-12 23:00:00,ALGO/USDT,0.32213656,0.32383733,0.32175271,0.32364429,10039.4458758,31020.0
1663020000000,2022-09-12 22:00:00,ALGO/USDT,0.32221462,0.3237764,0.32171492,0.32257255,10022.3291285,31070.0
1663016400000,2022-09-12 21:00:00,ALGO/USDT,0.32279638,0.32329427,0.32050375,0.3219745,10572.6766565,32837.0
1663012800000,2022-09-12 20:00:00,ALGO/USDT,0.32154948,0.3237205,0.32075443,0.32336235,9968.937888150002,30829.0
1663009200000,2022-09-12 19:00:00,ALGO/USDT,0.32097672,0.32241323,0.32076567,0.32152222,11703.539992608936,36400.40801102
1663005600000,2022-09-12 18:00:00,ALGO/USDT,0.32164379,0.32180455,0.31956857,0.32136767,10075.84055751,31353.0
1663002000000,2022-09-12 17:00:00,ALGO/USDT,0.32023504,0.32170047,0.31900056,0.32170047,10185.358580670001,31661.0
1662998400000,2022-09-12 16:00:00,ALGO/USDT,0.32230114,0.32274228,0.31841369,0.32070096,11971.974634069828,37330.64794714
1662994800000,2022-09-12 15:00:00,ALGO/USDT,0.32514382,0.32547483,0.32181176,0.3222673,10031.129066154923,31126.73568232
1662991200000,2022-09-12 14:00:00,ALGO/USDT,0.32761506,0.3281925,0.32521129,0.32554919,9995.622717243832,30703.87832095
1662987600000,2022-09-12 13:00:00,ALGO/USDT,0.3288833,0.32935336,0.32605608,0.32799319,11427.040088712869,34839.26019535
1662984000000,2022-09-12 12:00:00,ALGO/USDT,0.32830697,0.32996718,0.32797206,0.32908224,9856.853311855368,29952.55323367
1662980400000,2022-09-12 11:00:00,ALGO/USDT,0.32902396,0.33081113,0.32759561,0.32823394,10290.725503272264,31351.80202045
1662976800000,2022-09-12 10:00:00,ALGO/USDT,0.32796685,0.32974722,0.32491435,0.32948393,9884.224601958917,29999.10982596
1662973200000,2022-09-12 09:00:00,ALGO/USDT,0.32787522,0.32900682,0.3269424,0.32794997,10118.278163839828,30853.11507679
1662969600000,2022-09-12 08:00:00,ALGO/USDT,0.32195337,0.32793156,0.32124748,0.32793156,10491.179309721769,31991.97817289
1662966000000,2022-09-12 07:00:00,ALGO/USDT,0.32214349,0.32354267,0.32161912,0.32180693,9054.167790634481,28135.40339431
1662962400000,2022-09-12 06:00:00,ALGO/USDT,0.32196029,0.32282708,0.31986134,0.32229291,12394.36300548948,38456.828
1662958800000,2022-09-12 05:00:00,ALGO/USDT,0.3214335,0.32234187,0.31971031,0.3221962,10385.027689144516,32231.99928846
1662955200000,2022-09-12 04:00:00,ALGO/USDT,0.31929959,0.32220554,0.31906627,0.32142101,11266.44924252,35052.0
1662951600000,2022-09-12 03:00:00,ALGO/USDT,0.32190513,0.32329905,0.317598,0.31928192,9824.018145076472,30769.10256953
1662948000000,2022-09-12 02:00:00,ALGO/USDT,0.3303395,0.3303395,0.32165428,0.32205989,14818.495093540925,46011.61322368
1662944400000,2022-09-12 01:00:00,ALGO/USDT,0.32109259,0.331731,0.32031818,0.33123163,10540.046824018938,31820.77395211
1662940800000,2022-09-12 00:00:00,ALGO/USDT,0.32668933,0.32668933,0.32144338,0.32144338,10818.285750114988,33655.33846152
1662937200000,2022-09-11 23:00:00,ALGO/USDT,0.32354101,0.32699593,0.32257684,0.32625063,11407.903794339689,34966.6874033
1662933600000,2022-09-11 22:00:00,ALGO/USDT,0.32191066,0.32553983,0.32191066,0.32451026,9877.44329388,30438.0
1662930000000,2022-09-11 21:00:00,ALGO/USDT,0.3243294,0.32644639,0.32082624,0.3215459,9338.0144819,29041.0
1662926400000,2022-09-11 20:00:00,ALGO/USDT,0.32604528,0.32682495,0.32182649,0.32467711,11843.246941469999,36477.0
1662922800000,2022-09-11 19:00:00,ALGO/USDT,0.32507027,0.32655912,0.32475088,0.32573406,9034.268887569073,27735.10663137
1662919200000,2022-09-11 18:00:00,ALGO/USDT,0.32554366,0.32609163,0.32483294,0.32485658,11036.35259234,33973.0
1662915600000,2022-09-11 17:00:00,ALGO/USDT,0.32739779,0.32766214,0.32506025,0.32562451,10715.60415952605,32907.855
1662912000000,2022-09-11 16:00:00,ALGO/USDT,0.32422071,0.32723208,0.32417639,0.32685456,10138.216874037145,31017.51700829
1662908400000,2022-09-11 15:00:00,ALGO/USDT,0.32547609,0.32588671,0.32354365,0.32434913,9623.763036229999,29671.0
1662904800000,2022-09-11 14:00:00,ALGO/USDT,0.32349159,0.32714854,0.3233917,0.32581231,11238.244008829999,34493.0
1662901200000,2022-09-11 13:00:00,ALGO/USDT,0.32530316,0.32530316,0.32243459,0.32364772,10804.525346084563,33383.59790109
1662897600000,2022-09-11 12:00:00,ALGO/USDT,0.32561782,0.32624923,0.32380089,0.32505216,10151.3789568,31230.0
1662894000000,2022-09-11 11:00:00,ALGO/USDT,0.32366647,0.32653808,0.32366647,0.32569602,10060.7500578,30890.0
1662890400000,2022-09-11 10:00:00,ALGO/USDT,0.3255758,0.32629823,0.32370401,0.32370401,10371.56260144723,32040.26604875
1662886800000,2022-09-11 09:00:00,ALGO/USDT,0.32928269,0.32928269,0.32546388,0.32567447,10297.76318915691,31619.80485961
1662883200000,2022-09-11 08:00:00,ALGO/USDT,0.32572665,0.33011598,0.32374316,0.32893822,10166.806513721162,30907.95138893
1662879600000,2022-09-11 07:00:00,ALGO/USDT,0.31965767,0.32628124,0.31905375,0.32598402,10229.922061499788,31381.66730228
1662876000000,2022-09-11 06:00:00,ALGO/USDT,0.32236015,0.3228607,0.3171368,0.31961158,10827.95640993296,33878.48591072
1662872400000,2022-09-11 05:00:00,ALGO/USDT,0.32303012,0.32399771,0.3219626,0.32233498,10486.910377215208,32534.19897901
1662868800000,2022-09-11 04:00:00,ALGO/USDT,0.32272509,0.32465348,0.32254009,0.32321841,9901.14955353,30633.0
1662865200000,2022-09-11 03:00:00,ALGO/USDT,0.32354627,0.32437473,0.32203475,0.32305921,9290.21370197,28757.0
1662861600000,2022-09-11 02:00:00,ALGO/USDT,0.32474649,0.32665717,0.32244444,0.32376771,11553.36020061,35684.10265684
1662858000000,2022-09-11 01:00:00,ALGO/USDT,0.32510109,0.32692869,0.32414064,0.32513367,10544.446560867238,32431.1122895
1662854400000,2022-09-11 00:00:00,ALGO/USDT,0.32200405,0.3253311,0.32200405,0.32495678,11285.949815108808,34730.61806899
1662850800000,2022-09-10 23:00:00,ALGO/USDT,0.32413059,0.32517919,0.32189564,0.32207626,10473.27582268,32518.0
1662847200000,2022-09-10 22:00:00,ALGO/USDT,0.3226099,0.32508214,0.32194911,0.32396962,10884.731292756762,33597.99999999
1662843600000,2022-09-10 21:00:00,ALGO/USDT,0.32001287,0.32421014,0.32001287,0.32196303,10545.311891009726,32753.17632279
1662840000000,2022-09-10 20:00:00,ALGO/USDT,0.32128101,0.321732,0.31862372,0.32010522,9925.011992860753,31005.46749241
1662836400000,2022-09-10 19:00:00,ALGO/USDT,0.32068063,0.32182662,0.32035424,0.32119046,10137.1049556784,31561.04
1662832800000,2022-09-10 18:00:00,ALGO/USDT,0.32070179,0.32244965,0.32036411,0.32076922,10252.74657886,31963.0
1662829200000,2022-09-10 17:00:00,ALGO/USDT,0.32239324,0.32239324,0.32004768,0.32053924,9161.97309692,28583.0
1662825600000,2022-09-10 16:00:00,ALGO/USDT,0.32025707,0.32334365,0.31975237,0.32239934,9221.892084811456,28603.94219421
1662822000000,2022-09-10 15:00:00,ALGO/USDT,0.31989803,0.32239289,0.31977801,0.32035848,10827.18366757708,33797.0877736
1662818400000,2022-09-10 14:00:00,ALGO/USDT,0.31877746,0.32183981,0.31877746,0.31982574,9050.95242498574,28299.63724929
1662814800000,2022-09-10 13:00:00,ALGO/USDT,0.3219749,0.32246898,0.31676912,0.31875877,10485.514486381395,32894.82666275
1662811200000,2022-09-10 12:00:00,ALGO/USDT,0.3216113,0.32285675,0.31973877,0.32194646,10217.61480102,31737.0
1662807600000,2022-09-10 11:00:00,ALGO/USDT,0.32050404,0.32210366,0.32007827,0.32184201,11473.34581449,35649.0
1662804000000,2022-09-10 10:00:00,ALGO/USDT,0.32141973,0.32159153,0.31972668,0.3208244,9800.632747349382,30548.27733598
1662800400000,2022-09-10 09:00:00,ALGO/USDT,0.32112137,0.32348618,0.32075301,0.32145702,10485.780057557939,32619.539799
1662796800000,2022-09-10 08:00:00,ALGO/USDT,0.3201508,0.32405343,0.31991209,0.32180077,9513.001458888188,29561.77345035
1662793200000,2022-09-10 07:00:00,ALGO/USDT,0.3259606,0.32619657,0.31932092,0.31932092,9760.68256164,30567.0
1662789600000,2022-09-10 06:00:00,ALGO/USDT,0.32268386,0.32692498,0.32268386,0.32591544,11516.54798784,35336.0
1662786000000,2022-09-10 05:00:00,ALGO/USDT,0.32168508,0.32459031,0.32144191,0.32270121,8813.29274631,27311.0
