https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume XRP
1663322400000,2022-09-16 10:00:00,XRP/ETH,0.00022381,0.00022485,0.00022331,0.00022353,3.619756559463383,16193.60515127
1663318800000,2022-09-16 09:00:00,XRP/ETH,0.00022291,0.00022365,0.00022228,0.00022365,3.7508321827432893,16770.99120386
1663315200000,2022-09-16 08:00:00,XRP/ETH,0.00022183,0.00022349,0.00022158,0.00022299,3.895695007111131,17470.2677569
1663311600000,2022-09-16 07:00:00,XRP/ETH,0.0002201,0.00022174,0.00022008,0.00022164,3.2086421236460207,14476.81882172
1663308000000,2022-09-16 06:00:00,XRP/ETH,0.00022099,0.00022156,0.00022,0.00022,3.7262203347996,16937.36515818
1663304400000,2022-09-16 05:00:00,XRP/ETH,0.00022331,0.00022337,0.00022068,0.0002211,3.570204408801261,16147.46453551
1663300800000,2022-09-16 04:00:00,XRP/ETH,0.00022181,0.00022321,0.00022153,0.00022321,3.545198257330729,15882.79314247
1663297200000,2022-09-16 03:00:00,XRP/ETH,0.00022147,0.00022258,0.00022085,0.00022203,3.6637164658794976,16500.99745926
1663293600000,2022-09-16 02:00:00,XRP/ETH,0.00022046,0.00022191,0.00021992,0.00022149,3.0003156804206252,13546.0548125
1663290000000,2022-09-16 01:00:00,XRP/ETH,0.00022158,0.00022166,0.00022013,0.00022051,3.3021182821156922,14974.91398175
1663286400000,2022-09-16 00:00:00,XRP/ETH,0.00022169,0.00022396,0.00022096,0.00022133,3.851353474079928,17400.95546957
1663282800000,2022-09-15 23:00:00,XRP/ETH,0.00022176,0.00022271,0.00022078,0.00022149,3.798201161141204,17148.40923356
1663279200000,2022-09-15 22:00:00,XRP/ETH,0.00022034,0.00022252,0.00022012,0.0002212,3.21024235840686,14512.84972155
1663275600000,2022-09-15 21:00:00,XRP/ETH,0.00021976,0.00022063,0.00021927,0.00022,3.6063571445418003,16392.53247519
1663272000000,2022-09-15 20:00:00,XRP/ETH,0.00022,0.00022026,0.00021885,0.00021951,3.6557195399999998,16654.0
1663268400000,2022-09-15 19:00:00,XRP/ETH,0.00021857,0.0002202,0.00021853,0.0002202,3.477367334355756,15791.85892078
1663264800000,2022-09-15 18:00:00,XRP/ETH,0.00021784,0.00021922,0.00021691,0.00021837,3.653350315707568,16730.09257548
1663261200000,2022-09-15 17:00:00,XRP/ETH,0.00021587,0.0002177,0.00021535,0.00021732,3.5198528964697697,16196.63582031
1663257600000,2022-09-15 16:00:00,XRP/ETH,0.00021865,0.00021954,0.00021575,0.00021575,3.77710403914761,17506.85533788
1663254000000,2022-09-15 15:00:00,XRP/ETH,0.00021888,0.00022296,0.00021767,0.00021832,4.806295320319405,22014.91077464
1663250400000,2022-09-15 14:00:00,XRP/ETH,0.00020969,0.0002196,0.00020952,0.00021874,4.502600719330562,20584.25856876
1663246800000,2022-09-15 13:00:00,XRP/ETH,0.00021068,0.00021109,0.00020953,0.00021001,3.750579879784783,17859.05375832
1663243200000,2022-09-15 12:00:00,XRP/ETH,0.00021026,0.00021157,0.00020992,0.00021088,3.9810228279865467,18878.14315244
1663239600000,2022-09-15 11:00:00,XRP/ETH,0.00021213,0.00021284,0.00021074,0.00021087,3.9860353486984437,18902.80907051
1663236000000,2022-09-15 10:00:00,XRP/ETH,0.00021228,0.00021275,0.00021162,0.00021227,3.52559243,16609.0
1663232400000,2022-09-15 09:00:00,XRP/ETH,0.00021182,0.0002128,0.00021122,0.00021253,3.7110918665300465,17461.49657239
1663228800000,2022-09-15 08:00:00,XRP/ETH,0.00020956,0.00021209,0.00020865,0.00021165,3.8339068615451986,18114.37213109
1663225200000,2022-09-15 07:00:00,XRP/ETH,0.00021224,0.00021286,0.00020739,0.00020859,2.7991515085629017,13419.39454702
1663221600000,2022-09-15 06:00:00,XRP/ETH,0.00020923,0.000214,0.0002087,0.00021253,3.681480561460226,17322.1689242
1663218000000,2022-09-15 05:00:00,XRP/ETH,0.00021078,0.00021133,0.00020864,0.00020864,3.5479808663037824,17005.27639141
1663214400000,2022-09-15 04:00:00,XRP/ETH,0.0002092,0.00021095,0.00020883,0.00021095,3.974054787836485,18838.84706251
1663210800000,2022-09-15 03:00:00,XRP/ETH,0.00020823,0.0002102,0.00020798,0.0002088,3.757419991075896,17995.30647067
1663207200000,2022-09-15 02:00:00,XRP/ETH,0.00020833,0.00020953,0.00020704,0.00020806,3.4337980211044346,16503.88359658
1663203600000,2022-09-15 01:00:00,XRP/ETH,0.00020937,0.00021177,0.0002084,0.0002084,3.6162792717054915,17352.58767613
1663200000000,2022-09-15 00:00:00,XRP/ETH,0.00020945,0.00020945,0.00020697,0.00020931,3.144916934915261,15025.16332194
1663196400000,2022-09-14 23:00:00,XRP/ETH,0.00020922,0.00020994,0.00020817,0.0002086,3.513522753004222,16843.34972677
1663192800000,2022-09-14 22:00:00,XRP/ETH,0.0002124,0.00021255,0.00020879,0.0002094,3.682573925119242,17586.31291843
1663189200000,2022-09-14 21:00:00,XRP/ETH,0.00021391,0.00021448,0.00021223,0.00021228,3.203725466838666,15091.97977595
1663185600000,2022-09-14 20:00:00,XRP/ETH,0.00021283,0.00021463,0.00021264,0.00021392,4.025150852424767,18816.15020767
1663182000000,2022-09-14 19:00:00,XRP/ETH,0.00021282,0.0002148,0.00021252,0.00021269,3.168106485772633,14895.41814741
1663178400000,2022-09-14 18:00:00,XRP/ETH,0.0002115,0.00021323,0.00021127,0.00021305,3.964296897123075,18607.35459809
1663174800000,2022-09-14 17:00:00,XRP/ETH,0.00021165,0.00021198,0.00021055,0.00021158,3.2858881389998,15530.23981
1663171200000,2022-09-14 16:00:00,XRP/ETH,0.00021084,0.00021208,0.00021006,0.00021179,3.1700517168915954,14967.9008305
1663167600000,2022-09-14 15:00:00,XRP/ETH,0.00021092,0.00021153,0.0002104,0.00021092,4.368545344573199,20711.85921
1663164000000,2022-09-14 14:00:00,XRP/ETH,0.00021074,0.00021167,0.00020986,0.0002108,3.309426598744576,15699.36716672
1663160400000,2022-09-14 13:00:00,XRP/ETH,0.00020989,0.00021108,0.00020934,0.00021054,3.58991754,17051.0
1663156800000,2022-09-14 12:00:00,XRP/ETH,0.00021003,0.00021059,0.00020926,0.00020992,3.7379249236957692,17806.42589413
1663153200000,2022-09-14 11:00:00,XRP/ETH,0.00021006,0.00021072,0.00020957,0.00021007,3.4808119358407743,16569.77167535
1663149600000,2022-09-14 10:00:00,XRP/ETH,0.00021028,0.00021074,0.00020969,0.00020982,3.5821156812596606,17072.32714355
1663146000000,2022-09-14 09:00:00,XRP/ETH,0.00021079,0.00021111,0.00020987,0.00021011,3.3807489623213156,16090.37629014
1663142400000,2022-09-14 08:00:00,XRP/ETH,0.00020853,0.00021156,0.00020853,0.00021027,4.390736408817851,20881.42107204
1663138800000,2022-09-14 07:00:00,XRP/ETH,0.00020865,0.00020959,0.00020796,0.00020883,3.539947268129706,16951.33490461
1663135200000,2022-09-14 06:00:00,XRP/ETH,0.00020861,0.00020972,0.00020807,0.0002089,2.891546769323568,13841.77486512
1663131600000,2022-09-14 05:00:00,XRP/ETH,0.00020789,0.00020936,0.00020773,0.00020906,3.5359048081869333,16913.34931688
1663128000000,2022-09-14 04:00:00,XRP/ETH,0.00020837,0.00020948,0.00020685,0.00020819,2.4319345348496224,11681.32251717
1663124400000,2022-09-14 03:00:00,XRP/ETH,0.00020889,0.0002098,0.00020884,0.0002098,0.003008953186088,14.34200756
1663120800000,2022-09-14 02:00:00,XRP/ETH,0.00021007,0.00021007,0.00020922,0.00020922,0.0039899020331016,19.07036628
1663117200000,2022-09-14 01:00:00,XRP/ETH,0.00021206,0.00021206,0.00021062,0.00021062,0.0024953141798426002,11.84747023
1663113600000,2022-09-14 00:00:00,XRP/ETH,0.00021218,0.00021218,0.00021218,0.00021218,0.0010000000030408,4.71297956
1663110000000,2022-09-13 23:00:00,XRP/ETH,0.00020953,0.00021183,0.0002095,0.00021141,2.8755349408934956,13601.69784255
1663106400000,2022-09-13 22:00:00,XRP/ETH,0.0002102,0.0002102,0.00020876,0.00020961,2.083730615144963,9940.98857471
1663095600000,2022-09-13 19:00:00,XRP/ETH,0.00021178,0.0002127,0.00021046,0.00021046,3.7491174711637094,17813.91937263
1663092000000,2022-09-13 18:00:00,XRP/ETH,0.00021022,0.00021211,0.00020967,0.00021187,4.497278769624753,21226.59541051
1663088400000,2022-09-13 17:00:00,XRP/ETH,0.00021067,0.00021067,0.00020912,0.00021011,3.4209480189346193,16281.70015199
1663084800000,2022-09-13 16:00:00,XRP/ETH,0.00021323,0.00021323,0.00021033,0.00021083,3.6032762916528687,17090.90874948
1663081200000,2022-09-13 15:00:00,XRP/ETH,0.00021348,0.00021387,0.00021286,0.00021296,4.070184707581977,19112.43758256
1663077600000,2022-09-13 14:00:00,XRP/ETH,0.0002126,0.00021457,0.00021179,0.00021386,4.045045681273195,18914.45656632
1663074000000,2022-09-13 13:00:00,XRP/ETH,0.00021016,0.00021278,0.00020993,0.00021234,3.393656804306578,15982.18331123
1663070400000,2022-09-13 12:00:00,XRP/ETH,0.00020529,0.0002113,0.00020391,0.00020999,7.419819850047145,35334.15805537
1663066800000,2022-09-13 11:00:00,XRP/ETH,0.00020475,0.00020539,0.000204,0.00020539,3.2897430571355493,16017.05563628
1663063200000,2022-09-13 10:00:00,XRP/ETH,0.00020528,0.00020577,0.0002043,0.00020492,3.1198211260567654,15224.58093918
1663059600000,2022-09-13 09:00:00,XRP/ETH,0.00020641,0.00020682,0.00020508,0.00020528,2.92170681578728,14232.7884635
1663056000000,2022-09-13 08:00:00,XRP/ETH,0.00020797,0.00020836,0.00020638,0.00020649,3.1211820672759965,15115.41511587
1663052400000,2022-09-13 07:00:00,XRP/ETH,0.00020802,0.00020849,0.00020736,0.00020815,3.916011240682259,18813.40975586
1663048800000,2022-09-13 06:00:00,XRP/ETH,0.00020688,0.0002081,0.00020639,0.00020756,3.0545726205422117,14716.57651061
1663045200000,2022-09-13 05:00:00,XRP/ETH,0.00020716,0.00020746,0.00020658,0.00020706,3.6647549400000003,17699.0
1663041600000,2022-09-13 04:00:00,XRP/ETH,0.00020625,0.00020731,0.00020589,0.00020717,3.154066192576583,15224.53150831
1663038000000,2022-09-13 03:00:00,XRP/ETH,0.00020759,0.00020763,0.00020551,0.00020599,3.2191803707403226,15627.84781174
1663034400000,2022-09-13 02:00:00,XRP/ETH,0.00020966,0.0002103,0.00020764,0.00020769,3.6920527877792795,17776.7479791
1663030800000,2022-09-13 01:00:00,XRP/ETH,0.00021074,0.00021128,0.00020911,0.00020961,3.4743920833838913,16575.50729156
1663027200000,2022-09-13 00:00:00,XRP/ETH,0.00020961,0.00021237,0.0002093,0.00021084,3.5387186112279205,16783.90538431
1663023600000,2022-09-12 23:00:00,XRP/ETH,0.0002091,0.00020997,0.00020867,0.00020955,3.815080522364018,18206.06309885
1663020000000,2022-09-12 22:00:00,XRP/ETH,0.0002083,0.00020966,0.00020801,0.0002092,3.569909025108252,17064.57468981
1663016400000,2022-09-12 21:00:00,XRP/ETH,0.00020746,0.00020917,0.00020743,0.00020827,3.459280138706117,16609.59398236
1663012800000,2022-09-12 20:00:00,XRP/ETH,0.00020678,0.00020796,0.00020653,0.00020763,3.528164054040888,16992.55432279
1663009200000,2022-09-12 19:00:00,XRP/ETH,0.00020556,0.00020681,0.00020556,0.00020679,3.5048511158677305,16948.84238052
1663005600000,2022-09-12 18:00:00,XRP/ETH,0.0002051,0.00020616,0.0002046,0.00020578,3.149849658762655,15306.87947693
1663002000000,2022-09-12 17:00:00,XRP/ETH,0.00020544,0.0002063,0.00020495,0.0002052,3.58422016606272,17466.9598736
1662998400000,2022-09-12 16:00:00,XRP/ETH,0.00020662,0.00020672,0.00020447,0.0002054,3.780863440105232,18407.31957208
1662994800000,2022-09-12 15:00:00,XRP/ETH,0.0002047,0.00020724,0.00020452,0.00020662,3.714852034362007,17979.15029698
1662991200000,2022-09-12 14:00:00,XRP/ETH,0.0002032,0.00020492,0.00020247,0.00020454,3.4873474478292366,17049.70884829
1662987600000,2022-09-12 13:00:00,XRP/ETH,0.00020367,0.00020428,0.00020312,0.00020318,3.029259152862961,14909.23886634
1662984000000,2022-09-12 12:00:00,XRP/ETH,0.00020285,0.00020387,0.00020282,0.00020357,3.358012851926304,16495.61748748
1662980400000,2022-09-12 11:00:00,XRP/ETH,0.00020346,0.00020411,0.00020216,0.00020299,3.2485792493615917,16003.64180187
1662976800000,2022-09-12 10:00:00,XRP/ETH,0.00020288,0.00020374,0.00020288,0.00020361,3.3175678924218306,16293.73750023
1662973200000,2022-09-12 09:00:00,XRP/ETH,0.00020316,0.0002035,0.00020243,0.00020295,3.3665346,16588.0
1662969600000,2022-09-12 08:00:00,XRP/ETH,0.00020078,0.00020359,0.00020078,0.00020338,3.0567718400755783,15029.85465668
1662966000000,2022-09-12 07:00:00,XRP/ETH,0.0002034,0.00020341,0.00020062,0.00020075,3.04122558373018,15149.31797624
1662962400000,2022-09-12 06:00:00,XRP/ETH,0.0002041,0.00020412,0.00020323,0.00020349,3.4402019399999997,16906.0
1662958800000,2022-09-12 05:00:00,XRP/ETH,0.00020331,0.00020421,0.00020311,0.00020388,3.4612322558960043,16976.8111433
1662955200000,2022-09-12 04:00:00,XRP/ETH,0.00020252,0.00020361,0.00020247,0.00020355,3.162854017968052,15538.46238255
1662951600000,2022-09-12 03:00:00,XRP/ETH,0.00020228,0.0002034,0.00020206,0.00020249,2.9719150733845563,14676.84860183
1662948000000,2022-09-12 02:00:00,XRP/ETH,0.00020194,0.00020381,0.0002018,0.00020249,3.481870641555545,17195.2720705
1662944400000,2022-09-12 01:00:00,XRP/ETH,0.00020185,0.00020251,0.00020027,0.00020182,2.859751635988532,14169.81288271
1662940800000,2022-09-12 00:00:00,XRP/ETH,0.00020125,0.00020242,0.00020119,0.00020144,2.775362336643592,13777.61287055
1662937200000,2022-09-11 23:00:00,XRP/ETH,0.00020267,0.00020274,0.00020111,0.00020127,3.2823895861657677,16308.38965651
1662933600000,2022-09-11 22:00:00,XRP/ETH,0.00020303,0.00020319,0.00020212,0.0002025,3.7148163940548,18344.77231632
1662930000000,2022-09-11 21:00:00,XRP/ETH,0.00020407,0.00020419,0.00020192,0.00020315,4.009652724173188,19737.39957752
1662926400000,2022-09-11 20:00:00,XRP/ETH,0.00020113,0.00020421,0.00020113,0.00020413,3.3937302644525498,16625.33809069
1662922800000,2022-09-11 19:00:00,XRP/ETH,0.00020137,0.00020156,0.00020109,0.00020126,3.3643199780734303,16716.2872805
1662919200000,2022-09-11 18:00:00,XRP/ETH,0.00020066,0.00020166,0.00020063,0.00020148,3.360235555459295,16677.76233601
1662915600000,2022-09-11 17:00:00,XRP/ETH,0.00020097,0.00020124,0.00020023,0.00020065,2.981169512779995,14857.5604923
1662912000000,2022-09-11 16:00:00,XRP/ETH,0.00020079,0.00020145,0.00020063,0.00020089,3.5979740216586804,17910.16985245
1662908400000,2022-09-11 15:00:00,XRP/ETH,0.00020177,0.00020177,0.00020027,0.0002007,3.3055933948639376,16470.32085134
1662904800000,2022-09-11 14:00:00,XRP/ETH,0.00020054,0.00020223,0.0002,0.0002017,3.5124220632068632,17414.09054639
1662901200000,2022-09-11 13:00:00,XRP/ETH,0.0002002,0.00020073,0.0002002,0.00020053,2.5582476684393143,12757.43114965
1662897600000,2022-09-11 12:00:00,XRP/ETH,0.00020036,0.00020057,0.00020013,0.00020033,3.4288562545343066,17116.03980699
1662894000000,2022-09-11 11:00:00,XRP/ETH,0.00020135,0.00020141,0.0002002,0.00020028,2.793522418949297,13948.08477606
1662890400000,2022-09-11 10:00:00,XRP/ETH,0.0002014,0.00020178,0.00020119,0.00020152,3.1530618105323747,15646.39643972
1662886800000,2022-09-11 09:00:00,XRP/ETH,0.00020163,0.00020178,0.00020135,0.0002014,3.3165617486921275,16467.53599152
1662883200000,2022-09-11 08:00:00,XRP/ETH,0.00020212,0.00020221,0.00020134,0.00020174,2.3903602026867947,11848.71717402
1662879600000,2022-09-11 07:00:00,XRP/ETH,0.00020201,0.0002025,0.00020134,0.00020209,3.424246132671341,16944.16414801
1662876000000,2022-09-11 06:00:00,XRP/ETH,0.00020152,0.00020201,0.00020095,0.00020195,3.0519037522360803,15112.1750544
1662872400000,2022-09-11 05:00:00,XRP/ETH,0.00020172,0.00020179,0.0002014,0.00020144,3.931406896491304,19516.51557035
1662868800000,2022-09-11 04:00:00,XRP/ETH,0.00020197,0.00020241,0.0002016,0.00020177,3.259837569455737,16156.20542923
1662865200000,2022-09-11 03:00:00,XRP/ETH,0.00020144,0.00020203,0.00020089,0.00020191,3.2391425698265857,16042.50690816
1662861600000,2022-09-11 02:00:00,XRP/ETH,0.00020236,0.00020269,0.00020154,0.00020163,3.1989045676098655,15865.22128458
1662858000000,2022-09-11 01:00:00,XRP/ETH,0.00020193,0.00020242,0.00020164,0.00020242,3.144171712601676,15532.9103478
1662854400000,2022-09-11 00:00:00,XRP/ETH,0.00020117,0.00020226,0.00020116,0.00020193,3.0310369043506684,15010.33479102
1662850800000,2022-09-10 23:00:00,XRP/ETH,0.0002016,0.00020198,0.00020072,0.00020125,3.1396371905049376,15600.68169195
1662847200000,2022-09-10 22:00:00,XRP/ETH,0.00020413,0.0002045,0.00020164,0.0002017,3.238558904355172,16056.31583716
1662843600000,2022-09-10 21:00:00,XRP/ETH,0.00020476,0.00020544,0.00020257,0.00020416,3.8291384566607745,18755.57629634
1662840000000,2022-09-10 20:00:00,XRP/ETH,0.00020508,0.0002052,0.00020438,0.00020489,3.1337240036857956,15294.66544822
1662836400000,2022-09-10 19:00:00,XRP/ETH,0.00020514,0.00020548,0.00020497,0.00020519,3.481620472675435,16967.78825808
1662832800000,2022-09-10 18:00:00,XRP/ETH,0.00020571,0.00020585,0.00020501,0.00020504,3.3734139432923334,16452.46753459
1662829200000,2022-09-10 17:00:00,XRP/ETH,0.00020594,0.00020595,0.00020551,0.0002057,3.3601303405983503,16335.1013155
1662825600000,2022-09-10 16:00:00,XRP/ETH,0.00020732,0.00020742,0.00020581,0.00020591,3.489484819113733,16946.65057119
1662822000000,2022-09-10 15:00:00,XRP/ETH,0.00020664,0.00020787,0.00020656,0.00020736,3.441566057006822,16597.05853109
1662818400000,2022-09-10 14:00:00,XRP/ETH,0.00020605,0.00020669,0.00020592,0.00020666,2.726293125283783,13192.16648255
1662814800000,2022-09-10 13:00:00,XRP/ETH,0.00020628,0.00020666,0.00020573,0.00020603,3.313435423877302,16082.29589806
1662811200000,2022-09-10 12:00:00,XRP/ETH,0.00020555,0.00020635,0.00020549,0.00020626,3.367940248225174,16328.61557367
1662807600000,2022-09-10 11:00:00,XRP/ETH,0.00020519,0.00020585,0.00020519,0.00020557,3.0609754056166705,14890.18536565
1662804000000,2022-09-10 10:00:00,XRP/ETH,0.00020612,0.00020612,0.00020502,0.00020513,2.938446478748896,14324.80124189
1662800400000,2022-09-10 09:00:00,XRP/ETH,0.00020644,0.00020668,0.00020559,0.00020599,3.5533498910841614,17250.10869986
1662796800000,2022-09-10 08:00:00,XRP/ETH,0.0002062,0.00020685,0.0002062,0.00020664,3.7783016583632203,18284.46408422
1662793200000,2022-09-10 07:00:00,XRP/ETH,0.00020794,0.00020812,0.00020529,0.00020611,3.432597816275584,16654.2031744
1662789600000,2022-09-10 06:00:00,XRP/ETH,0.00020594,0.00020843,0.00020585,0.00020817,3.8226612780094684,18363.1708604
