https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDTBULL,Volume USD
1662163200000.0,2022-09-03 00:00:00,USDTBULL/USD,10830.0,10830.0,10825.0,10830.0,0.0,0.0
1662076800000.0,2022-09-02 00:00:00,USDTBULL/USD,10730.0,10830.0,10725.0,10830.0,0.0029,31.407
1661990400000.0,2022-09-01 00:00:00,USDTBULL/USD,10730.0,10740.0,10725.0,10730.0,0.0,0.0
1661904000000.0,2022-08-31 00:00:00,USDTBULL/USD,10810.0,10825.0,10725.0,10730.0,0.03483367194780988,373.7653
1661817600000.0,2022-08-30 00:00:00,USDTBULL/USD,10810.0,10810.0,10810.0,10810.0,0.00046,4.9726
1661731200000.0,2022-08-29 00:00:00,USDTBULL/USD,10810.0,10810.0,10800.0,10810.0,0.0,0.0
1661644800000.0,2022-08-28 00:00:00,USDTBULL/USD,10795.0,10810.0,10795.0,10810.0,0.00034989824236817763,3.7824
1661558400000.0,2022-08-27 00:00:00,USDTBULL/USD,10790.0,10810.0,10790.0,10795.0,0.0004703381194997684,5.0773
1661472000000.0,2022-08-26 00:00:00,USDTBULL/USD,10700.0,10790.0,10690.0,10790.0,0.00011,1.1869
1661385600000.0,2022-08-25 00:00:00,USDTBULL/USD,10690.0,10705.0,10690.0,10700.0,0.0,0.0
1661299200000.0,2022-08-24 00:00:00,USDTBULL/USD,10675.0,10770.0,10675.0,10690.0,0.0001204490177736202,1.2876
1661212800000.0,2022-08-23 00:00:00,USDTBULL/USD,10675.0,10685.0,10675.0,10675.0,0.0,0.0
1661126400000.0,2022-08-22 00:00:00,USDTBULL/USD,10675.0,10685.0,10675.0,10675.0,0.0,0.0
1661040000000.0,2022-08-21 00:00:00,USDTBULL/USD,10670.0,10770.0,10660.0,10675.0,0.000160711943793911,1.7156
1660953600000.0,2022-08-20 00:00:00,USDTBULL/USD,10660.0,10670.0,10660.0,10670.0,0.0,0.0
1660867200000.0,2022-08-19 00:00:00,USDTBULL/USD,10665.0,10760.0,10655.0,10660.0,0.0026374953095684803,28.1157
1660780800000.0,2022-08-18 00:00:00,USDTBULL/USD,10660.0,10670.0,10655.0,10665.0,0.0,0.0
1660694400000.0,2022-08-17 00:00:00,USDTBULL/USD,10740.0,10740.0,10655.0,10660.0,8.995778611632269e-05,0.95895
1660608000000.0,2022-08-16 00:00:00,USDTBULL/USD,10730.0,10740.0,10650.0,10740.0,0.032823519553072625,352.5246
1660521600000.0,2022-08-15 00:00:00,USDTBULL/USD,10730.0,10730.0,10730.0,10730.0,0.0,0.0
1660435200000.0,2022-08-14 00:00:00,USDTBULL/USD,10725.0,10730.0,10725.0,10730.0,0.0,0.0
1660348800000.0,2022-08-13 00:00:00,USDTBULL/USD,10720.0,10730.0,10640.0,10725.0,0.02745160372960373,294.41845
1660262400000.0,2022-08-12 00:00:00,USDTBULL/USD,10715.0,10720.0,10715.0,10720.0,9e-05,0.9648
1660176000000.0,2022-08-11 00:00:00,USDTBULL/USD,10620.0,10715.0,10620.0,10715.0,0.00500733084461036,53.65355
1660089600000.0,2022-08-10 00:00:00,USDTBULL/USD,10685.0,10705.0,10615.0,10620.0,0.001886854990583804,20.0384
1660003200000.0,2022-08-09 00:00:00,USDTBULL/USD,10675.0,10685.0,10605.0,10685.0,0.004277955077211043,45.70995
1659916800000.0,2022-08-08 00:00:00,USDTBULL/USD,10675.0,10675.0,10675.0,10675.0,0.0,0.0
1659830400000.0,2022-08-07 00:00:00,USDTBULL/USD,10675.0,10675.0,10675.0,10675.0,0.0,0.0
1659744000000.0,2022-08-06 00:00:00,USDTBULL/USD,10665.0,10675.0,10665.0,10675.0,9e-05,0.96075
1659657600000.0,2022-08-05 00:00:00,USDTBULL/USD,10645.0,10665.0,10645.0,10665.0,0.00937,99.93105
1659571200000.0,2022-08-04 00:00:00,USDTBULL/USD,10575.0,10665.0,10575.0,10645.0,5.9906059182714893e-05,0.6377
1659484800000.0,2022-08-03 00:00:00,USDTBULL/USD,10575.0,10575.0,10575.0,10575.0,0.0,0.0
1659398400000.0,2022-08-02 00:00:00,USDTBULL/USD,10575.0,10575.0,10575.0,10575.0,0.0,0.0
1659312000000.0,2022-08-01 00:00:00,USDTBULL/USD,10555.0,10585.0,10555.0,10575.0,2.059693002364066,21781.2535
1659225600000.0,2022-07-31 00:00:00,USDTBULL/USD,10550.0,10650.0,10550.0,10555.0,0.00011027475130270014,1.16395
1659139200000.0,2022-07-30 00:00:00,USDTBULL/USD,10625.0,10635.0,10550.0,10550.0,0.0009542985781990521,10.06785
1659052800000.0,2022-07-29 00:00:00,USDTBULL/USD,10625.0,10650.0,10625.0,10625.0,0.010082776470588235,107.1295
1658966400000.0,2022-07-28 00:00:00,USDTBULL/USD,10600.0,10625.0,10545.0,10625.0,0.042742724705882355,454.14145
1658880000000.0,2022-07-27 00:00:00,USDTBULL/USD,10550.0,10710.0,10550.0,10600.0,1.1075055165094339,11739.558475
1658793600000.0,2022-07-26 00:00:00,USDTBULL/USD,10525.0,10595.0,10525.0,10550.0,0.0024301895734597156,25.6385
1658707200000.0,2022-07-25 00:00:00,USDTBULL/USD,10490.0,10580.0,10470.0,10525.0,0.001801814726840855,18.9641
1658620800000.0,2022-07-24 00:00:00,USDTBULL/USD,10480.0,10495.0,10470.0,10490.0,0.0,0.0
1658534400000.0,2022-07-23 00:00:00,USDTBULL/USD,10470.0,10482.5,10470.0,10480.0,0.0,0.0
1658448000000.0,2022-07-22 00:00:00,USDTBULL/USD,10492.5,10562.5,10470.0,10470.0,0.05335029369627507,558.577575
1658361600000.0,2022-07-21 00:00:00,USDTBULL/USD,10492.5,10492.5,10490.0,10492.5,0.0,0.0
1658275200000.0,2022-07-20 00:00:00,USDTBULL/USD,10492.5,10492.5,10490.0,10492.5,0.0,0.0
1658188800000.0,2022-07-19 00:00:00,USDTBULL/USD,10492.5,10492.5,10490.0,10492.5,0.0,0.0
1658102400000.0,2022-07-18 00:00:00,USDTBULL/USD,10492.5,10492.5,10490.0,10492.5,0.00094,9.86295
1658016000000.0,2022-07-17 00:00:00,USDTBULL/USD,10400.0,10492.5,10392.5,10492.5,0.00048000000000000007,5.0364
1657929600000.0,2022-07-16 00:00:00,USDTBULL/USD,10397.5,10400.0,10392.5,10400.0,6.994951923076922e-05,0.727475
1657843200000.0,2022-07-15 00:00:00,USDTBULL/USD,10397.5,10397.5,10395.0,10397.5,0.00208,21.6268
1657756800000.0,2022-07-14 00:00:00,USDTBULL/USD,10397.5,10397.5,10395.0,10397.5,0.0,0.0
1657670400000.0,2022-07-13 00:00:00,USDTBULL/USD,10397.5,10397.5,10395.0,10397.5,0.0,0.0
1657584000000.0,2022-07-12 00:00:00,USDTBULL/USD,10397.5,10397.5,10395.0,10397.5,0.0,0.0
1657497600000.0,2022-07-11 00:00:00,USDTBULL/USD,10397.5,10397.5,10395.0,10397.5,0.0,0.0
1657411200000.0,2022-07-10 00:00:00,USDTBULL/USD,10397.5,10397.5,10395.0,10397.5,0.0,0.0
1657324800000.0,2022-07-09 00:00:00,USDTBULL/USD,10397.5,10397.5,10395.0,10397.5,0.0,0.0
1657238400000.0,2022-07-08 00:00:00,USDTBULL/USD,10370.0,10397.5,10370.0,10397.5,0.00385,40.030375
1657152000000.0,2022-07-07 00:00:00,USDTBULL/USD,10370.0,10370.0,10370.0,10370.0,0.0,0.0
1657065600000.0,2022-07-06 00:00:00,USDTBULL/USD,10370.0,10370.0,10370.0,10370.0,0.0,0.0
1656979200000.0,2022-07-05 00:00:00,USDTBULL/USD,10265.0,10370.0,10255.0,10370.0,0.010741943105110898,111.39395
1656892800000.0,2022-07-04 00:00:00,USDTBULL/USD,10255.0,10270.0,10255.0,10265.0,0.0,0.0
1656806400000.0,2022-07-03 00:00:00,USDTBULL/USD,10302.5,10302.5,10255.0,10255.0,0.00392,40.1996
1656720000000.0,2022-07-02 00:00:00,USDTBULL/USD,10302.5,10302.5,10302.5,10302.5,0.00014000000000000001,1.44235
1656633600000.0,2022-07-01 00:00:00,USDTBULL/USD,10282.5,10302.5,10282.5,10302.5,1e-05,0.103025
1656547200000.0,2022-06-30 00:00:00,USDTBULL/USD,10282.5,10282.5,10282.5,10282.5,0.0,0.0
1656460800000.0,2022-06-29 00:00:00,USDTBULL/USD,10282.5,10282.5,10282.5,10282.5,0.0,0.0
1656374400000.0,2022-06-28 00:00:00,USDTBULL/USD,10282.5,10282.5,10282.5,10282.5,0.0,0.0
1656288000000.0,2022-06-27 00:00:00,USDTBULL/USD,10282.5,10282.5,10282.5,10282.5,0.0,0.0
1656201600000.0,2022-06-26 00:00:00,USDTBULL/USD,10207.5,10282.5,10207.5,10282.5,0.011328198395331874,116.4822
1656115200000.0,2022-06-25 00:00:00,USDTBULL/USD,10207.5,10207.5,10207.5,10207.5,0.0,0.0
1656028800000.0,2022-06-24 00:00:00,USDTBULL/USD,10207.5,10207.5,10152.5,10207.5,0.0010747195689444035,10.9702
1655942400000.0,2022-06-23 00:00:00,USDTBULL/USD,10207.5,10207.5,10207.5,10207.5,0.00098,10.00335
1655856000000.0,2022-06-22 00:00:00,USDTBULL/USD,10207.5,10207.5,10207.5,10207.5,0.0,0.0
1655769600000.0,2022-06-21 00:00:00,USDTBULL/USD,10102.5,10207.5,10102.5,10207.5,0.00049,5.001675
1655683200000.0,2022-06-20 00:00:00,USDTBULL/USD,10090.0,10102.5,10057.5,10102.5,0.13452001979707992,1358.9885
1655596800000.0,2022-06-19 00:00:00,USDTBULL/USD,10030.0,10090.0,10030.0,10090.0,0.022059098116947472,222.5763
1655510400000.0,2022-06-18 00:00:00,USDTBULL/USD,10060.0,10080.0,10030.0,10030.0,0.05033104685942173,504.8204
1655424000000.0,2022-06-17 00:00:00,USDTBULL/USD,10050.0,10060.0,10050.0,10060.0,0.0315,316.89
1655337600000.0,2022-06-16 00:00:00,USDTBULL/USD,10040.0,10050.0,9985.0,10050.0,3.1127049701492537,31282.68495
1655251200000.0,2022-06-15 00:00:00,USDTBULL/USD,10050.0,10050.0,10037.5,10040.0,0.001,10.04
1655164800000.0,2022-06-14 00:00:00,USDTBULL/USD,10050.0,10050.0,10047.5,10050.0,0.0,0.0
1655078400000.0,2022-06-13 00:00:00,USDTBULL/USD,10050.0,10050.0,10047.5,10050.0,0.00049,4.9245
1654992000000.0,2022-06-12 00:00:00,USDTBULL/USD,10037.5,10115.0,9925.0,10050.0,0.11899712437810946,1195.9211
1654905600000.0,2022-06-11 00:00:00,USDTBULL/USD,10037.5,10037.5,10037.5,10037.5,0.0,0.0
1654819200000.0,2022-06-10 00:00:00,USDTBULL/USD,10040.0,10045.0,10037.5,10037.5,0.0,0.0
1654732800000.0,2022-06-09 00:00:00,USDTBULL/USD,10042.5,10047.5,10037.5,10040.0,0.0,0.0
1654646400000.0,2022-06-08 00:00:00,USDTBULL/USD,10037.5,10050.0,10037.5,10042.5,0.0,0.0
1654560000000.0,2022-06-07 00:00:00,USDTBULL/USD,10120.0,10125.0,10037.5,10037.5,0.009031494396014944,90.653625
1654473600000.0,2022-06-06 00:00:00,USDTBULL/USD,10112.5,10125.0,10110.0,10120.0,0.0,0.0
1654387200000.0,2022-06-05 00:00:00,USDTBULL/USD,10120.0,10125.0,10110.0,10112.5,0.0,0.0
1654300800000.0,2022-06-04 00:00:00,USDTBULL/USD,10125.0,10125.0,10115.0,10120.0,0.0,0.0
1654214400000.0,2022-06-03 00:00:00,USDTBULL/USD,10125.0,10125.0,10122.5,10125.0,0.0,0.0
1654128000000.0,2022-06-02 00:00:00,USDTBULL/USD,10125.0,10125.0,10122.5,10125.0,0.0,0.0
1654041600000.0,2022-06-01 00:00:00,USDTBULL/USD,10050.0,10125.0,10042.5,10125.0,9e-05,0.91125
1653955200000.0,2022-05-31 00:00:00,USDTBULL/USD,10047.5,10052.5,10042.5,10050.0,0.0,0.0
1653868800000.0,2022-05-30 00:00:00,USDTBULL/USD,10042.5,10052.5,10042.5,10047.5,0.0,0.0
1653782400000.0,2022-05-29 00:00:00,USDTBULL/USD,10040.0,10047.5,10040.0,10042.5,0.00419,42.078075
1653696000000.0,2022-05-28 00:00:00,USDTBULL/USD,10030.0,10040.0,10030.0,10040.0,0.00091,9.1364
1653609600000.0,2022-05-27 00:00:00,USDTBULL/USD,10032.5,10032.5,10030.0,10030.0,0.0,0.0
1653523200000.0,2022-05-26 00:00:00,USDTBULL/USD,10037.5,10040.0,10030.0,10032.5,0.0,0.0
1653436800000.0,2022-05-25 00:00:00,USDTBULL/USD,10035.0,10040.0,10030.0,10037.5,0.0,0.0
1653350400000.0,2022-05-24 00:00:00,USDTBULL/USD,10035.0,10040.0,10030.0,10035.0,0.0,0.0
1653264000000.0,2022-05-23 00:00:00,USDTBULL/USD,10042.5,10045.0,10030.0,10035.0,0.0,0.0
1653177600000.0,2022-05-22 00:00:00,USDTBULL/USD,10035.0,10045.0,10030.0,10042.5,0.0,0.0
1653091200000.0,2022-05-21 00:00:00,USDTBULL/USD,10122.5,10122.5,10030.0,10035.0,0.011814110612855007,118.5546
1653004800000.0,2022-05-20 00:00:00,USDTBULL/USD,10105.0,10122.5,10060.0,10122.5,0.01167,118.129575
1652918400000.0,2022-05-19 00:00:00,USDTBULL/USD,10105.0,10105.0,10100.0,10105.0,0.0,0.0
1652832000000.0,2022-05-18 00:00:00,USDTBULL/USD,10122.5,10122.5,10100.0,10105.0,0.039231472043542805,396.434025
1652745600000.0,2022-05-17 00:00:00,USDTBULL/USD,10110.0,10122.5,10107.5,10122.5,0.0005,5.06125
1652659200000.0,2022-05-16 00:00:00,USDTBULL/USD,10002.5,10112.5,9997.5,10110.0,0.009956918892185954,100.66445
1652572800000.0,2022-05-15 00:00:00,USDTBULL/USD,10107.5,10110.0,9997.5,10002.5,0.05006496125968508,500.774775
1652486400000.0,2022-05-14 00:00:00,USDTBULL/USD,9937.5,10110.0,9900.0,10107.5,0.009901953994558496,100.084
1652400000000.0,2022-05-13 00:00:00,USDTBULL/USD,9900.0,9957.5,9900.0,9937.5,0.009962264150943397,99.0
1652313600000.0,2022-05-12 00:00:00,USDTBULL/USD,10010.0,10040.0,9432.5,9900.0,5.859636590909091,58010.40225
1652227200000.0,2022-05-11 00:00:00,USDTBULL/USD,10010.0,10010.0,10010.0,10010.0,0.0,0.0
1652140800000.0,2022-05-10 00:00:00,USDTBULL/USD,10010.0,10010.0,10010.0,10010.0,0.0,0.0
1652054400000.0,2022-05-09 00:00:00,USDTBULL/USD,10010.0,10012.5,10010.0,10010.0,0.0,0.0
1651968000000.0,2022-05-08 00:00:00,USDTBULL/USD,10012.5,10015.0,10010.0,10010.0,0.00125,12.5125
1651881600000.0,2022-05-07 00:00:00,USDTBULL/USD,10035.0,10035.0,10010.0,10012.5,0.15158695380774032,1517.764375
1651795200000.0,2022-05-06 00:00:00,USDTBULL/USD,10035.0,10035.0,10035.0,10035.0,0.0,0.0
1651708800000.0,2022-05-05 00:00:00,USDTBULL/USD,10035.0,10035.0,10035.0,10035.0,0.0,0.0
1651622400000.0,2022-05-04 00:00:00,USDTBULL/USD,10035.0,10035.0,10035.0,10035.0,0.0,0.0
1651536000000.0,2022-05-03 00:00:00,USDTBULL/USD,10035.0,10035.0,10035.0,10035.0,0.0,0.0
1651449600000.0,2022-05-02 00:00:00,USDTBULL/USD,10037.5,10037.5,10035.0,10035.0,9.999999999999999e-06,0.10035
1651363200000.0,2022-05-01 00:00:00,USDTBULL/USD,10037.5,10037.5,10037.5,10037.5,0.0,0.0
1651276800000.0,2022-04-30 00:00:00,USDTBULL/USD,10037.5,10037.5,10037.5,10037.5,0.0,0.0
1651190400000.0,2022-04-29 00:00:00,USDTBULL/USD,10037.5,10037.5,10037.5,10037.5,0.0,0.0
1651104000000.0,2022-04-28 00:00:00,USDTBULL/USD,10037.5,10037.5,10037.5,10037.5,0.0,0.0
1651017600000.0,2022-04-27 00:00:00,USDTBULL/USD,10037.5,10037.5,10037.5,10037.5,0.0,0.0
1650931200000.0,2022-04-26 00:00:00,USDTBULL/USD,10042.5,10047.5,10037.5,10037.5,0.0,0.0
1650844800000.0,2022-04-25 00:00:00,USDTBULL/USD,10067.5,10067.5,10037.5,10042.5,0.06649687577794375,667.794875
1650758400000.0,2022-04-24 00:00:00,USDTBULL/USD,10067.5,10067.5,10067.5,10067.5,0.0,0.0
1650672000000.0,2022-04-23 00:00:00,USDTBULL/USD,10067.5,10067.5,10067.5,10067.5,0.0,0.0
1650585600000.0,2022-04-22 00:00:00,USDTBULL/USD,10067.5,10067.5,10067.5,10067.5,0.0,0.0
1650499200000.0,2022-04-21 00:00:00,USDTBULL/USD,10067.5,10135.0,10067.5,10067.5,0.00023073752172833375,2.32295
1650412800000.0,2022-04-20 00:00:00,USDTBULL/USD,10075.0,10140.0,10067.5,10067.5,2.00720139061336e-05,0.202075
1650326400000.0,2022-04-19 00:00:00,USDTBULL/USD,10065.0,10075.0,10062.5,10075.0,0.200860364764268,2023.668175
1650240000000.0,2022-04-18 00:00:00,USDTBULL/USD,10075.0,10162.5,10062.5,10065.0,0.00824878787878788,83.02405
1650153600000.0,2022-04-17 00:00:00,USDTBULL/USD,10075.0,10077.5,10075.0,10075.0,0.0,0.0
1650067200000.0,2022-04-16 00:00:00,USDTBULL/USD,10075.0,10077.5,10075.0,10075.0,0.0,0.0
1649980800000.0,2022-04-15 00:00:00,USDTBULL/USD,10150.0,10160.0,10075.0,10075.0,0.00036129528535980146,3.64005
1649894400000.0,2022-04-14 00:00:00,USDTBULL/USD,10155.0,10160.0,10147.5,10150.0,0.0,0.0
1649808000000.0,2022-04-13 00:00:00,USDTBULL/USD,10160.0,10160.0,10150.0,10155.0,0.0,0.0
1649721600000.0,2022-04-12 00:00:00,USDTBULL/USD,10157.5,10160.0,10150.0,10160.0,0.0001,1.016
1649635200000.0,2022-04-11 00:00:00,USDTBULL/USD,10155.0,10160.0,10152.5,10157.5,0.0002999753876445976,3.047
1649548800000.0,2022-04-10 00:00:00,USDTBULL/USD,10155.0,10155.0,10155.0,10155.0,0.0,0.0
1649462400000.0,2022-04-09 00:00:00,USDTBULL/USD,10080.0,10155.0,10042.5,10155.0,0.0001,1.0155
1649376000000.0,2022-04-08 00:00:00,USDTBULL/USD,10160.0,10200.0,10042.5,10080.0,3.6815174925595233,37109.696325
1649289600000.0,2022-04-07 00:00:00,USDTBULL/USD,10167.5,10170.0,10157.5,10160.0,0.0,0.0
1649203200000.0,2022-04-06 00:00:00,USDTBULL/USD,10172.5,10177.5,10160.0,10167.5,0.0,0.0
1649116800000.0,2022-04-05 00:00:00,USDTBULL/USD,10182.5,10185.0,10165.0,10172.5,0.00010004915212582943,1.01775
1649030400000.0,2022-04-04 00:00:00,USDTBULL/USD,10180.0,10185.0,10172.5,10182.5,0.0,0.0
1648944000000.0,2022-04-03 00:00:00,USDTBULL/USD,10185.0,10190.0,10152.5,10180.0,0.06800521365422398,692.293075
1648857600000.0,2022-04-02 00:00:00,USDTBULL/USD,10187.5,10205.0,10152.5,10185.0,0.20121882670594013,2049.41375
1648771200000.0,2022-04-01 00:00:00,USDTBULL/USD,10202.5,10205.0,10187.5,10187.5,0.0,0.0
1648684800000.0,2022-03-31 00:00:00,USDTBULL/USD,10197.5,10237.5,10152.5,10202.5,0.10099735358980642,1030.4255
1648598400000.0,2022-03-30 00:00:00,USDTBULL/USD,10200.0,10237.5,10192.5,10197.5,0.004848945820053935,49.447125
1648512000000.0,2022-03-29 00:00:00,USDTBULL/USD,10135.0,10205.0,10135.0,10200.0,0.20458013725490196,2086.7174
1648425600000.0,2022-03-28 00:00:00,USDTBULL/USD,10135.0,10135.0,10135.0,10135.0,0.0,0.0
1648339200000.0,2022-03-27 00:00:00,USDTBULL/USD,10140.0,10140.0,10135.0,10135.0,0.061098658115441545,619.2349
1648252800000.0,2022-03-26 00:00:00,USDTBULL/USD,10140.0,10140.0,10140.0,10140.0,0.0,0.0
1648166400000.0,2022-03-25 00:00:00,USDTBULL/USD,10215.0,10225.0,10140.0,10140.0,2.0083826429980277e-05,0.20365
1648080000000.0,2022-03-24 00:00:00,USDTBULL/USD,10215.0,10222.5,10137.5,10215.0,0.11210686245717082,1145.1716
1647993600000.0,2022-03-23 00:00:00,USDTBULL/USD,10222.5,10222.5,10207.5,10215.0,0.0,0.0
1647907200000.0,2022-03-22 00:00:00,USDTBULL/USD,10217.5,10222.5,10207.5,10222.5,0.0,0.0
1647820800000.0,2022-03-21 00:00:00,USDTBULL/USD,10222.5,10222.5,10212.5,10217.5,0.0,0.0
1647734400000.0,2022-03-20 00:00:00,USDTBULL/USD,10150.0,10222.5,10150.0,10222.5,0.019276417216923455,197.053175
1647648000000.0,2022-03-19 00:00:00,USDTBULL/USD,10150.0,10150.0,10150.0,10150.0,0.0,0.0
1647561600000.0,2022-03-18 00:00:00,USDTBULL/USD,10127.5,10150.0,10105.0,10150.0,0.0560455960591133,568.8628
1647475200000.0,2022-03-17 00:00:00,USDTBULL/USD,10150.0,10150.0,10105.0,10127.5,0.005577580844235991,56.48695
1647388800000.0,2022-03-16 00:00:00,USDTBULL/USD,10150.0,10150.0,10150.0,10150.0,0.0,0.0
1647302400000.0,2022-03-15 00:00:00,USDTBULL/USD,10150.0,10150.0,10150.0,10150.0,0.0,0.0
1647216000000.0,2022-03-14 00:00:00,USDTBULL/USD,10150.0,10150.0,10150.0,10150.0,0.0,0.0
1647129600000.0,2022-03-13 00:00:00,USDTBULL/USD,10140.0,10150.0,10140.0,10150.0,8.999999999999999e-05,0.9135
1647043200000.0,2022-03-12 00:00:00,USDTBULL/USD,10117.5,10140.0,10117.5,10140.0,0.01735714990138067,176.0015
1646956800000.0,2022-03-11 00:00:00,USDTBULL/USD,10117.5,10120.0,10117.5,10117.5,0.0,0.0
1646870400000.0,2022-03-10 00:00:00,USDTBULL/USD,10117.5,10125.0,10117.5,10117.5,0.0,0.0
1646784000000.0,2022-03-09 00:00:00,USDTBULL/USD,10162.5,10162.5,10117.5,10117.5,0.00128,12.9504
1646697600000.0,2022-03-08 00:00:00,USDTBULL/USD,10162.5,10162.5,10162.5,10162.5,0.0,0.0
1646611200000.0,2022-03-07 00:00:00,USDTBULL/USD,10175.0,10175.0,10162.5,10162.5,3.0002460024600246e-05,0.3049
1646524800000.0,2022-03-06 00:00:00,USDTBULL/USD,10227.5,10237.5,10170.0,10175.0,0.0012668476658476658,12.890175
1646438400000.0,2022-03-05 00:00:00,USDTBULL/USD,10225.0,10227.5,10225.0,10227.5,0.0,0.0
1646352000000.0,2022-03-04 00:00:00,USDTBULL/USD,10230.0,10237.5,10220.0,10225.0,0.001000244498777506,10.2275
1646265600000.0,2022-03-03 00:00:00,USDTBULL/USD,10127.5,10237.5,10122.5,10230.0,0.0003802785923753666,3.89025
1646179200000.0,2022-03-02 00:00:00,USDTBULL/USD,10122.5,10130.0,10107.5,10127.5,0.0,0.0
1646092800000.0,2022-03-01 00:00:00,USDTBULL/USD,10235.0,10235.0,10107.5,10122.5,0.005382012842677204,54.479425
1646006400000.0,2022-02-28 00:00:00,USDTBULL/USD,10200.0,10235.0,10200.0,10235.0,0.0002,2.047
1645920000000.0,2022-02-27 00:00:00,USDTBULL/USD,10200.0,10200.0,10200.0,10200.0,0.0,0.0
1645833600000.0,2022-02-26 00:00:00,USDTBULL/USD,10255.0,10255.0,10200.0,10200.0,0.0098,99.96
1645747200000.0,2022-02-25 00:00:00,USDTBULL/USD,10250.0,10255.0,10250.0,10255.0,5.9999999999999995e-05,0.6153
1645660800000.0,2022-02-24 00:00:00,USDTBULL/USD,10250.0,10250.0,10250.0,10250.0,0.0,0.0
1645574400000.0,2022-02-23 00:00:00,USDTBULL/USD,10250.0,10250.0,10250.0,10250.0,0.0,0.0
1645488000000.0,2022-02-22 00:00:00,USDTBULL/USD,10200.0,10262.5,10200.0,10250.0,0.10185220975609756,1043.98515
1645401600000.0,2022-02-21 00:00:00,USDTBULL/USD,10200.0,10200.0,10200.0,10200.0,0.0,0.0
1645315200000.0,2022-02-20 00:00:00,USDTBULL/USD,10202.5,10202.5,10200.0,10200.0,0.018940014705882354,193.18815
1645228800000.0,2022-02-19 00:00:00,USDTBULL/USD,10202.5,10202.5,10202.5,10202.5,0.0017599999999999998,17.9564
1645142400000.0,2022-02-18 00:00:00,USDTBULL/USD,10202.5,10202.5,10202.5,10202.5,0.0,0.0
1645056000000.0,2022-02-17 00:00:00,USDTBULL/USD,10200.0,10252.5,10200.0,10202.5,0.0009911467777505513,10.112175
1644969600000.0,2022-02-16 00:00:00,USDTBULL/USD,10182.5,10200.0,10180.0,10200.0,6.991421568627451e-05,0.713125
1644883200000.0,2022-02-15 00:00:00,USDTBULL/USD,10252.5,10252.5,10180.0,10182.5,0.002401657255094525,24.454875
1644796800000.0,2022-02-14 00:00:00,USDTBULL/USD,10260.0,10262.5,10252.5,10252.5,0.0,0.0
1644710400000.0,2022-02-13 00:00:00,USDTBULL/USD,10267.5,10267.5,10182.5,10260.0,0.0019296125730994152,19.797825
1644624000000.0,2022-02-12 00:00:00,USDTBULL/USD,10255.0,10270.0,10175.0,10267.5,0.015757414170927686,161.78925
1644537600000.0,2022-02-11 00:00:00,USDTBULL/USD,10252.5,10262.5,10252.5,10255.0,0.48338214285714287,4957.083875
1644451200000.0,2022-02-10 00:00:00,USDTBULL/USD,10252.5,10252.5,10252.5,10252.5,0.0,0.0
1644364800000.0,2022-02-09 00:00:00,USDTBULL/USD,10225.0,10280.0,10225.0,10252.5,0.0313461594732992,321.3765
1644278400000.0,2022-02-08 00:00:00,USDTBULL/USD,10250.0,10250.0,10220.0,10225.0,0.021724171149144253,222.12965
