https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PLATO,Volume USDT
1661731200,2022-08-29 00:00:00,PLATO/USDT,0.000911,0.0011,0.000901,0.001008,135803357.4442,129179.6604210236
1661644800,2022-08-28 00:00:00,PLATO/USDT,0.000947,0.00111,0.0009,0.000913,143717470.2746,140592.4164439713
1661558400,2022-08-27 00:00:00,PLATO/USDT,0.000923,0.000977,0.000872,0.000958,19803049.224,18128.6511991649
1661472000,2022-08-26 00:00:00,PLATO/USDT,0.001007,0.001032,0.000898,0.000923,126121754.3989,120330.6902057775
1661385600,2022-08-25 00:00:00,PLATO/USDT,0.001038,0.001072,0.000981,0.001008,117240008.3345,120359.0967741121
1661299200,2022-08-24 00:00:00,PLATO/USDT,0.001079,0.001123,0.000959,0.001037,133796113.9076,138387.2301569684
1661212800,2022-08-23 00:00:00,PLATO/USDT,0.001117,0.001188,0.00103,0.001078,150025801.6009,165399.9006850523
1661126400,2022-08-22 00:00:00,PLATO/USDT,0.00134,0.001354,0.001112,0.001117,118154956.9994,139994.1217670761
1661040000,2022-08-21 00:00:00,PLATO/USDT,0.001185,0.001399,0.001116,0.001333,148288259.0702,178461.6677269015
1660953600,2022-08-20 00:00:00,PLATO/USDT,0.001136,0.001287,0.00111,0.001184,133633671.7687,154447.3180636925
1660867200,2022-08-19 00:00:00,PLATO/USDT,0.001338,0.001344,0.0011,0.001136,134892937.8101,160539.0397283061
1660780800,2022-08-18 00:00:00,PLATO/USDT,0.00139,0.001437,0.00133,0.001337,108934252.363,149727.345821693
1660694400,2022-08-17 00:00:00,PLATO/USDT,0.001444,0.001509,0.001374,0.001389,106058338.431,152547.9842426222
1660608000,2022-08-16 00:00:00,PLATO/USDT,0.0015,0.001574,0.001415,0.001441,104837359.8973,154599.5913798581
1660521600,2022-08-15 00:00:00,PLATO/USDT,0.001531,0.001649,0.001439,0.0015,155592053.5739,239301.5813856745
1660435200,2022-08-14 00:00:00,PLATO/USDT,0.001463,0.001675,0.001377,0.001525,145756493.6092,216146.1885613259
1660348800,2022-08-13 00:00:00,PLATO/USDT,0.001441,0.0015,0.001404,0.001463,105308378.0882,152004.2503167895
1660262400,2022-08-12 00:00:00,PLATO/USDT,0.0014,0.00157,0.001321,0.001445,140717795.6861,205767.1265985751
1660176000,2022-08-11 00:00:00,PLATO/USDT,0.001428,0.00148,0.001321,0.0014,111215576.9797,157345.9943835802
1660089600,2022-08-10 00:00:00,PLATO/USDT,0.001366,0.001502,0.001288,0.00143,130241552.7523,182355.9733412099
1660003200,2022-08-09 00:00:00,PLATO/USDT,0.001527,0.00154,0.001351,0.001366,136446731.1689,197577.3668601052
1659916800,2022-08-08 00:00:00,PLATO/USDT,0.001628,0.001637,0.001467,0.001526,123840758.81788665,190381.20423138037403
1659830400,2022-08-07 00:00:00,PLATO/USDT,0.001653,0.001697,0.001527,0.001629,105865709.997,169076.6988946604
1659744000,2022-08-06 00:00:00,PLATO/USDT,0.001688,0.001776,0.001563,0.00164,114002256.3191,185750.890361335
1659657600,2022-08-05 00:00:00,PLATO/USDT,0.00175,0.001861,0.00158,0.001687,157769134.2673,266604.6770755951
1659571200,2022-08-04 00:00:00,PLATO/USDT,0.001665,0.0021,0.001529,0.00175,257042360.884,462171.0470225482
1659484800,2022-08-03 00:00:00,PLATO/USDT,0.001625,0.001718,0.001503,0.001664,92858912.2034,151028.2298354341
1659398400,2022-08-02 00:00:00,PLATO/USDT,0.0018,0.001862,0.001565,0.00163,40016164.36418353,66372.39861867699623
1659312000,2022-08-01 00:00:00,PLATO/USDT,0.002135,0.002138,0.001642,0.001811,93252265.5818,170196.5054863066
1659225600,2022-07-31 00:00:00,PLATO/USDT,0.002095,0.002199,0.002002,0.002137,70736249.6906,148208.7549423947
1659139200,2022-07-30 00:00:00,PLATO/USDT,0.00219,0.00271,0.00205,0.002095,97702787.9185,226146.6442714442
1659052800,2022-07-29 00:00:00,PLATO/USDT,0.002178,0.002208,0.002038,0.002191,53752263.5431,114295.7571812638
1658966400,2022-07-28 00:00:00,PLATO/USDT,0.002225,0.00229,0.002115,0.00216,49169779.3643,108044.8571871193
1658880000,2022-07-27 00:00:00,PLATO/USDT,0.002122,0.002231,0.002068,0.002224,53484039.1167,114231.1513375231
1658793600,2022-07-26 00:00:00,PLATO/USDT,0.002278,0.002332,0.001948,0.002122,55621234.53072535,122385.4289679882308
1658707200,2022-07-25 00:00:00,PLATO/USDT,0.002254,0.0025,0.002201,0.002286,53643862.5975,122567.2038228587
1658620800,2022-07-24 00:00:00,PLATO/USDT,0.002225,0.0024,0.0022,0.002264,53919667.0268,122095.7624578166
1658534400,2022-07-23 00:00:00,PLATO/USDT,0.002403,0.002423,0.002203,0.002224,55761040.0284,127669.2031017473
1658448000,2022-07-22 00:00:00,PLATO/USDT,0.002307,0.0033,0.002299,0.002402,94767449.2624,245638.4051104634
1658361600,2022-07-21 00:00:00,PLATO/USDT,0.00229,0.0024,0.002159,0.002295,55626801.4434,126135.1140284149
1658275200,2022-07-20 00:00:00,PLATO/USDT,0.002292,0.002466,0.00226,0.002289,40169233.08329432,94990.28659425532712
1658188800,2022-07-19 00:00:00,PLATO/USDT,0.002294,0.002391,0.002127,0.002292,38291922.20940397,86926.53610053481709
1658102400,2022-07-18 00:00:00,PLATO/USDT,0.002139,0.002898,0.002108,0.002293,104090865.19487897,258425.7219809147705
1658016000,2022-07-17 00:00:00,PLATO/USDT,0.002157,0.002269,0.002092,0.002141,30434534.41791212,65660.27330114241034
1657929600,2022-07-16 00:00:00,PLATO/USDT,0.002152,0.002224,0.002006,0.002157,35685230.61920577,74886.18458652220515
1657843200,2022-07-15 00:00:00,PLATO/USDT,0.002417,0.002417,0.00203,0.00215,45708085.4824268,100010.11332587559771
1657756800,2022-07-14 00:00:00,PLATO/USDT,0.002325,0.002532,0.002219,0.002416,32962904.37292434,77075.23517427781039
1657670400,2022-07-13 00:00:00,PLATO/USDT,0.002308,0.0029,0.002163,0.002339,45722499.12070005,108050.94776823338492
1657584000,2022-07-12 00:00:00,PLATO/USDT,0.002431,0.00272,0.002294,0.002307,32872861.26491291,80734.37480287122548
1657497600,2022-07-11 00:00:00,PLATO/USDT,0.002811,0.002855,0.002412,0.00243,29796863.19030692,79268.04590174742028
1657411200,2022-07-10 00:00:00,PLATO/USDT,0.003172,0.003203,0.002676,0.002813,39660116.43180577,116401.14920730340942
1657324800,2022-07-09 00:00:00,PLATO/USDT,0.003204,0.003302,0.003,0.00317,29072790.82454276,91452.66871803909716
1657238400,2022-07-08 00:00:00,PLATO/USDT,0.003017,0.00394,0.00299,0.003202,53508527.78926197,176664.64053812571753
1657152000,2022-07-07 00:00:00,PLATO/USDT,0.003595,0.003604,0.002854,0.003014,57571677.99902211,176106.38754498000267
1657065600,2022-07-06 00:00:00,PLATO/USDT,0.00302,0.00464,0.002877,0.003607,112085008.98590121,419570.84088084766379
1656979200,2022-07-05 00:00:00,PLATO/USDT,0.003473,0.003536,0.002821,0.00302,35603365.25445574,110917.06056740756974
1656892800,2022-07-04 00:00:00,PLATO/USDT,0.003612,0.003648,0.003315,0.003477,19597313.42252587,68532.45963868070393
1656806400,2022-07-03 00:00:00,PLATO/USDT,0.003799,0.003827,0.003447,0.003611,16751860.46477389,61831.05232155236808
1656720000,2022-07-02 00:00:00,PLATO/USDT,0.003903,0.004094,0.003706,0.003805,17414356.21605327,67636.11335551376222
1656633600,2022-07-01 00:00:00,PLATO/USDT,0.003721,0.004525,0.003651,0.0039,27900214.33335413,111377.14716220148644
1656547200,2022-06-30 00:00:00,PLATO/USDT,0.004025,0.004055,0.003638,0.003721,20216433.68702355,76976.2608241226439
1656460800,2022-06-29 00:00:00,PLATO/USDT,0.004383,0.004736,0.00387,0.004015,20737921.7039522,85640.18573125248697
1656374400,2022-06-28 00:00:00,PLATO/USDT,0.0049,0.00496,0.004121,0.004384,20243633.67884479,92930.27852688517139
1656288000,2022-06-27 00:00:00,PLATO/USDT,0.005375,0.005621,0.004802,0.004908,20293929.01546334,104039.35729647952901
1656201600,2022-06-26 00:00:00,PLATO/USDT,0.00597,0.006377,0.005375,0.005375,17786008.69316085,104291.05055498399027
1656115200,2022-06-25 00:00:00,PLATO/USDT,0.005872,0.00646,0.005443,0.005972,24159778.62567762,142264.69310074060798
1656028800,2022-06-24 00:00:00,PLATO/USDT,0.005798,0.006764,0.00535,0.005871,39404347.77797465,233404.24867376633587
1655942400,2022-06-23 00:00:00,PLATO/USDT,0.005435,0.0073,0.005015,0.005781,67649587.18141431,426441.46422035959289
1655856000,2022-06-22 00:00:00,PLATO/USDT,0.00485,0.00746,0.004304,0.005453,137152915.09070156,759253.72619452043856
1655769600,2022-06-21 00:00:00,PLATO/USDT,0.00344,0.005778,0.00344,0.00485,92115147.3206611,389840.09681630210375
1655683200,2022-06-20 00:00:00,PLATO/USDT,0.003236,0.0043,0.003051,0.003459,68319872.64088887,230601.98247958977766
1655596800,2022-06-19 00:00:00,PLATO/USDT,0.00291,0.003381,0.002869,0.003225,55931566.64459856,170425.51283908527534
1655510400,2022-06-18 00:00:00,PLATO/USDT,0.00344,0.00362,0.002851,0.00292,59808523.78315214,192236.40815974899252
1655424000,2022-06-17 00:00:00,PLATO/USDT,0.00328,0.00358,0.003227,0.003442,55355300.22153632,187263.52314161631701
1655337600,2022-06-16 00:00:00,PLATO/USDT,0.00349,0.003595,0.00324,0.003278,55099291.35409797,187138.21518380559447
1655251200,2022-06-15 00:00:00,PLATO/USDT,0.00327,0.0038,0.00318,0.003476,44137565.70944703,149582.28675278752597
1655164800,2022-06-14 00:00:00,PLATO/USDT,0.00325,0.00399,0.00316,0.00327,52863654.9465602,181179.123075346872
1655078400,2022-06-13 00:00:00,PLATO/USDT,0.0039,0.0039,0.00314,0.00324,46039517.30878382,155780.7888279764897
1654992000,2022-06-12 00:00:00,PLATO/USDT,0.00419,0.00421,0.0036,0.00389,41915817.72113367,166318.8296564955266
1654905600,2022-06-11 00:00:00,PLATO/USDT,0.00424,0.00456,0.00411,0.0042,38311414.99892665,164065.2241932343703
1654819200,2022-06-10 00:00:00,PLATO/USDT,0.00452,0.00465,0.00404,0.00424,42574633.37852865,183295.317674763366
1654732800,2022-06-09 00:00:00,PLATO/USDT,0.00488,0.00525,0.00441,0.00451,55443969.75083558,265574.6875476617864
1654646400,2022-06-08 00:00:00,PLATO/USDT,0.00447,0.0054,0.0044,0.00488,58624998.59089879,277816.1134917936594
1654560000,2022-06-07 00:00:00,PLATO/USDT,0.00446,0.00463,0.00404,0.00446,47772834.16831581,206180.3734203393755
1654473600,2022-06-06 00:00:00,PLATO/USDT,0.00419,0.0054,0.00415,0.00445,81558530.86077946,387284.4723237638557
1654387200,2022-06-05 00:00:00,PLATO/USDT,0.00432,0.00459,0.00412,0.00417,29985604.887598,129012.3286768324695
1654300800,2022-06-04 00:00:00,PLATO/USDT,0.00446,0.00452,0.00404,0.00432,37764615.49383079,162475.2187374100808
1654214400,2022-06-03 00:00:00,PLATO/USDT,0.00412,0.00529,0.00404,0.00444,61925216.86753008,274864.4077981974873
1654128000,2022-06-02 00:00:00,PLATO/USDT,0.00415,0.00469,0.00385,0.00412,56722649.9277033,236997.624012844526
1654041600,2022-06-01 00:00:00,PLATO/USDT,0.00452,0.00454,0.00394,0.00415,37920792.12324938,162270.937956245232
1653955200,2022-05-31 00:00:00,PLATO/USDT,0.00477,0.00543,0.00442,0.00452,53847260.06677206,258422.6630605139262
1653868800,2022-05-30 00:00:00,PLATO/USDT,0.00464,0.00498,0.00449,0.00477,39744859.44772601,186437.1630685619657
1653782400,2022-05-29 00:00:00,PLATO/USDT,0.00438,0.0053,0.00423,0.00467,62829177.04717587,293609.5953069455778
1653696000,2022-05-28 00:00:00,PLATO/USDT,0.00397,0.00491,0.00393,0.00441,54482241.97779783,232121.9600602906111
1653609600,2022-05-27 00:00:00,PLATO/USDT,0.00504,0.00507,0.00385,0.00397,52549002.49518027,234233.2599666266138
1653523200,2022-05-26 00:00:00,PLATO/USDT,0.00634,0.00643,0.00468,0.00506,59745848.66449484,326138.2240124782143
1653436800,2022-05-25 00:00:00,PLATO/USDT,0.00601,0.0078,0.00583,0.00635,82646993.4207161,546226.611230148816
1653350400,2022-05-24 00:00:00,PLATO/USDT,0.0061,0.0063,0.00575,0.00601,37205137.4091302,222930.012287958302
1653264000,2022-05-23 00:00:00,PLATO/USDT,0.00641,0.00719,0.00588,0.00611,49674027.15690813,325095.6992249595917
1653177600,2022-05-22 00:00:00,PLATO/USDT,0.00615,0.00825,0.00613,0.00643,73385843.51554727,511415.2117791619635
1653091200,2022-05-21 00:00:00,PLATO/USDT,0.00685,0.00712,0.00593,0.00617,40553400.30381309,267479.5960466372127
1653004800,2022-05-20 00:00:00,PLATO/USDT,0.00833,0.00864,0.00615,0.00689,89585213.65368831,647632.9449813675447
1652918400,2022-05-19 00:00:00,PLATO/USDT,0.00636,0.01128,0.0055,0.00837,90928836.08037613,671549.1785384949297
1652832000,2022-05-18 00:00:00,PLATO/USDT,0.00735,0.00827,0.00629,0.00636,45066346.89299656,324737.2941730218406
1652745600,2022-05-17 00:00:00,PLATO/USDT,0.0076,0.00872,0.00709,0.00737,53818783.1396785,414885.0669553823368
1652659200,2022-05-16 00:00:00,PLATO/USDT,0.01092,0.01244,0.00736,0.0076,137676408.90080692,1288439.0550433079202
1652572800,2022-05-15 00:00:00,PLATO/USDT,0.00909,0.02,0.00525,0.01092,478657034.48229873,5493571.5831616419028
1652486400,2022-05-14 00:00:00,PLATO/USDT,0.00416,0.01706,0.00367,0.00909,57310124.16522812,333402.235078752235
1652400000,2022-05-13 00:00:00,PLATO/USDT,0.00442,0.0091,0.00378,0.0042,42477104.94791301,189943.0330957812371
1652313600,2022-05-12 00:00:00,PLATO/USDT,0.00378,0.00623,0.00246,0.00443,45322618.56661947,164648.6262603508836
1652227200,2022-05-11 00:00:00,PLATO/USDT,0.0072,0.00752,0.00242,0.00381,42225862.92522031,197633.9971056249477
1652140800,2022-05-10 00:00:00,PLATO/USDT,0.00873,0.00879,0.00704,0.00725,22440568.81943826,181055.5191592255241
1652054400,2022-05-09 00:00:00,PLATO/USDT,0.00935,0.01086,0.0082,0.00874,28189786.02552781,263379.2785016122874
1651968000,2022-05-08 00:00:00,PLATO/USDT,0.01096,0.01124,0.00921,0.00937,20105323.00270769,207771.5628979514564
1651881600,2022-05-07 00:00:00,PLATO/USDT,0.0111,0.01252,0.01041,0.01095,23176056.08000254,265842.7954407279955
1651795200,2022-05-06 00:00:00,PLATO/USDT,0.01187,0.01263,0.01021,0.0111,22290099.31814368,251283.0127714064562
1651708800,2022-05-05 00:00:00,PLATO/USDT,0.01505,0.01575,0.0114,0.01186,24828982.92738979,340372.3425662612807
1651622400,2022-05-04 00:00:00,PLATO/USDT,0.01432,0.0182,0.01402,0.01504,22278817.20185323,339231.9638037522221
1651536000,2022-05-03 00:00:00,PLATO/USDT,0.01533,0.0166,0.01389,0.01432,27934965.20401994,416056.4242935224374
1651449600,2022-05-02 00:00:00,PLATO/USDT,0.01251,0.01787,0.0124,0.01538,43324949.50287835,639236.1987946913142
1651363200,2022-05-01 00:00:00,PLATO/USDT,0.01814,0.01815,0.0118,0.01251,30976315.54124965,444003.8511421943278
1651276800,2022-04-30 00:00:00,PLATO/USDT,0.02186,0.02213,0.0177,0.01815,17927187.44203401,350053.5626664294084
1651190400,2022-04-29 00:00:00,PLATO/USDT,0.02477,0.02482,0.02039,0.02184,16101627.73740313,361744.5629475719949
1651104000,2022-04-28 00:00:00,PLATO/USDT,0.02585,0.02853,0.02435,0.02475,16585095.19917191,429371.0876494330357
1651017600,2022-04-27 00:00:00,PLATO/USDT,0.02889,0.03413,0.0245,0.026,28850204.06576789,838166.8123270657414
1650931200,2022-04-26 00:00:00,PLATO/USDT,0.03009,0.03612,0.0267,0.0289,41623658.82155773,1254997.4860707981195
1650844800,2022-04-25 00:00:00,PLATO/USDT,0.02279,0.0335,0.0181,0.03009,66629218.99843632,1790059.1306458377987
1650758400,2022-04-24 00:00:00,PLATO/USDT,0.02852,0.03255,0.02199,0.02281,34995655.9797227,925104.190873264558
1650672000,2022-04-23 00:00:00,PLATO/USDT,0.04716,0.04999,0.02401,0.02868,111452465.53984329,4170478.1165530582213
1650585600,2022-04-22 00:00:00,PLATO/USDT,0.01,0.12,0.01,0.0472,223433309.08371373,10928626.0877224814777
